timestamp,oahu0012_0001,oahu0012_0002,oahu0012_0003,oahu0012_0004,oahu0012_0005,oahu0012_0006,oahu0012_0007,oahu0012_0008,oahu0012_0009,oahu0012_0010,oahu0012_0011,oahu0012_0012,oahu0012_0013,oahu0012_0014,oahu0012_0015,oahu0012_0016,oahu0012_0017,oahu0012_0018,oahu0012_0019,oahu0012_0020,oahu0012_0021,oahu0012_0022,oahu0012_0023,oahu0012_0024,oahu0012_0025,oahu0012_0026,oahu0012_0027,oahu0012_0028,oahu0012_0029,oahu0012_0030,oahu0012_0031,oahu0012_0032,oahu0012_0033,oahu0012_0034,oahu0012_0035,oahu0012_0036,oahu0012_0037,oahu0012_0038,oahu0012_0039,oahu0012_0040,oahu0012_0041,oahu0012_0042,oahu0012_0043,oahu0012_0044,oahu0012_0045,oahu0012_0046,oahu0012_0047,oahu0012_0048,oahu0012_0049,oahu0012_0050,oahu0012_0051,oahu0012_0052,oahu0012_0053,oahu0012_0054,oahu0012_0055,oahu0012_0056,oahu0012_0057,oahu0012_0058,oahu0012_0059,oahu0012_0060,oahu0012_0061,oahu0012_0062,oahu0012_0063,oahu0012_0064,oahu0012_0065,oahu0012_0066,oahu0012_0067,oahu0012_0068,oahu0012_0069,oahu0012_0070,oahu0012_0071,oahu0012_0072,oahu0012_0073,oahu0012_0074,oahu0012_0075,oahu0012_0076,oahu0012_0077,oahu0012_0078,oahu0012_0079,oahu0012_0080,oahu0012_0081,oahu0012_0082,oahu0012_0083,oahu0012_0084,oahu0012_0085,oahu0012_0086,oahu0012_0087,oahu0012_0088,oahu0012_0089,oahu0012_0090,oahu0012_0091,oahu0012_0092,oahu0012_0093,oahu0012_0094,oahu0012_0095,oahu0012_0096,oahu0012_0097,oahu0012_0098,oahu0012_0099,oahu0012_0100,oahu0012_0101,oahu0012_0102,oahu0012_0103,oahu0012_0104,oahu0012_0105,oahu0012_0106,oahu0012_0107,oahu0012_0108,oahu0012_0109,oahu0012_0110,oahu0012_0111,oahu0012_0112,oahu0012_0113,oahu0012_0114,oahu0012_0115,oahu0012_0116,oahu0012_0117,oahu0012_0118,oahu0012_0119,oahu0012_0120,oahu0012_0121,oahu0012_0122,oahu0012_0123,oahu0012_0124,oahu0012_0125,oahu0012_0126,oahu0012_0127,oahu0012_0128,oahu0012_0129,oahu0012_0130,oahu0012_0131,oahu0012_0132,oahu0012_0133,oahu0012_0134,oahu0012_0135,oahu0012_0136,oahu0012_0137,oahu0012_0138,oahu0012_0139,oahu0012_0140,oahu0012_0141,oahu0012_0142,oahu0012_0143,oahu0012_0144,oahu0012_0145,oahu0012_0146,oahu0012_0147,oahu0012_0148,oahu0012_0149,oahu0012_0150,oahu0012_0151,oahu0012_0152,oahu0012_0153,oahu0012_0154,oahu0012_0155,oahu0012_0156,oahu0012_0157,oahu0012_0158,oahu0012_0159,oahu0012_0160,oahu0012_0161,oahu0012_0162,oahu0012_0163,oahu0012_0164,oahu0012_0165,oahu0012_0166,oahu0012_0167,oahu0012_0168,oahu0012_0169,oahu0012_0170,oahu0012_0171,oahu0012_0172,oahu0012_0173,oahu0012_0174,oahu0012_0175,oahu0012_0176,oahu0012_0177,oahu0012_0178,oahu0012_0179,oahu0012_0180,oahu0012_0181,oahu0012_0182,oahu0012_0183,oahu0012_0184,oahu0012_0185,oahu0012_0186,oahu0012_0187,oahu0012_0188,oahu0012_0189,oahu0012_0190,oahu0012_0191,oahu0012_0192,oahu0012_0193,oahu0012_0194,oahu0012_0195,oahu0012_0196,oahu0012_0197,oahu0012_0198,oahu0012_0199,oahu0012_0200,oahu0012_0201,oahu0012_0202,oahu0012_0203,oahu0012_0204,oahu0012_0205,oahu0012_0206,oahu0012_0207,oahu0012_0208,oahu0012_0209,oahu0012_0210,oahu0012_0211,oahu0012_0212,oahu0012_0213,oahu0012_0214,oahu0012_0215,oahu0012_0216,oahu0012_0217,oahu0012_0218,oahu0012_0219,oahu0012_0220,oahu0012_0221,oahu0012_0222,oahu0012_0223,oahu0012_0224,oahu0012_0225,oahu0012_0226,oahu0012_0227,oahu0012_0228,oahu0012_0229,oahu0012_0230,oahu0012_0231,oahu0012_0232,oahu0012_0233,oahu0012_0234,oahu0012_0235,oahu0012_0236,oahu0012_0237,oahu0012_0238,oahu0012_0239,oahu0012_0240,oahu0012_0241,oahu0012_0242,oahu0012_0243,oahu0012_0244,oahu0012_0245,oahu0012_0246
2017-01-01 00:13:09.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.498387404302386,12.13896777389665,13.59152542137804,16.38606548860806,18.942436465812577,20.726058358734186,22.965736767440934,25.543349335561857,29.312060875034227,32.841443431338114,36.11378984519229,33.98472469013856,40.06826180137666,40.29302689972665,30.08649813804224,23.43586706534488,30.121023435585386,35.930931144082216,30.149433512606432,28.4369268601896,26.23280433065996,24.899028957651822,26.883478460498093,35.18118382999015,40.83520853854068,40.75596979285023,41.06944524517612,42.73336660602122,37.85432006403176,32.32326062445062,29.254577088100763,28.43953322288176,27.920122002684565,27.69667022703817,26.789923888578805,26.729590982712693,28.176560975789148,32.69902055177491,39.78382882827078,37.97483251189202,36.686569511129214,35.338625786801835,33.96434928614095,32.721773088733464,32.75143110823381,32.206511089968245,30.079946215399698,28.03176115131074,30.84739354838812,31.39418249711949,28.681908099671418,27.718870151962125,25.46130545804604,14.790988172046715,23.71600738078542,29.820378689280027,44.523676969559936,42.1915851575047,29.835914995457223,30.423975894301776,30.110604972858656,29.36269450306265,27.644503391426667,26.284465480076047,26.96581823911514,28.34887747540804,27.66261222982372,22.273428890334166,25.152936699285483,25.23967475401018,25.66660828831674,23.11412069120601,21.97554447268592,22.68654402577953,23.219244225406555,23.553965445508595,21.94666659302792,20.788349698367497,19.704649934698143,20.45464549924344,18.39786107300253,15.177411885466812,12.373954884893722,6.991003986386224,7.343564075592204,5.616836944434064,3.646428445565735,2.6771966780156995,1.761987279858256,2.0013215514472247,3.10485668224659,2.115200739181057,,3.086275516639369,7.62474398242608,13.564807600669484,16.349482516553056,18.688555309121423,19.80591851540736,18.787109373225604,18.62141040673027,16.514362317205723,13.285883822905037,11.229430926954851,9.439073057733497,10.5686043964764,13.703984450754982,20.09454627205797,23.31792929505144,14.638450729869758,18.762764506336065,9.46376769731371,8.327631685547933,5.89792974878548,,,,2.199029664504046,11.489988889086623,19.979361789746363,25.37813948599169
2017-01-15 18:16:25.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.782759447687962,3.0574370887222364,,,,,,,,,,20.84928900133041,34.33245206121142,61.34583509408715,52.410637830300615,41.85288414578329,,,,,,,,,,,,,,,,,,,,,1.442885106272935,0.8340665165718084,7.869127539897903,2.387293607133851,3.6886251239536514,2.1854947964372204,,,,,,,,,,,27.56751054946567,30.98390512700244,28.77093303168016,22.039047907547413,23.85571466987292,17.108498273580313,12.626009858375507,13.843629601459993,13.844372831003078,12.902550120169389,11.181096580749392,,,,,,,,,,,,,,,,,,,,,0.8664897447214103,8.398942294880122,13.412912546808183,2.809948824806149,3.489350545857609,0.9930399655041646,,,,2.038284654041278,1.7569682407922205,1.089405217805017,2.0497378852793644,2.4827439974249152,2.783006171669801,1.8671608264495607,3.650531800948946,7.633706309531592,8.149025890911709,6.800065772665889,4.655006835264901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-02 23:39:25.000,,,,,,,,,108.88068285796498,115.52581094956876,110.67025425663287,108.30768295330331,112.20123747364644,,,,,,,,,,,,,,,,,,,62.11569473074324,66.04273781482235,69.77986611929951,71.02362141821706,102.07391525137515,72.56984130686538,61.7987666889828,59.43478461327901,60.507776337124,60.06402738536887,63.39011882097572,64.00600859141042,65.51132811611465,65.09545496601079,65.06040774501504,61.96376367147468,58.57569299079948,52.02736454718679,49.19231211099432,45.815330743942,43.53793660090987,47.01983325363084,49.69707884886991,50.97906099026179,73.5850335845213,77.23718001194364,83.61818144290802,80.72944739398208,76.41522969062538,68.13082623239872,,,,76.92893899590536,66.58618423458596,55.56624860252393,52.46845297547528,49.68726369407287,44.67907727161034,42.96440671030253,38.19852706893916,41.75552845900397,64.0891009883639,73.02548658340777,69.16285310115623,59.58082857434817,58.38514794033868,68.61068997247857,,,,,,90.58212375895177,86.6584432110088,,,,,,72.53404048061319,64.99315855230014,52.92732405687472,50.1782244356119,48.52073021775973,54.53206966264725,47.784763983934994,42.01864374090934,,,,,,,,,,,,,,,,76.42962004173901,71.56986445845894,68.52510169935633,66.07036673597294,68.584637070293,77.8900746168294,87.45546939374388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.29389250494786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-07 20:22:36.000,,,,,,,,,,,,88.90752551860282,86.22556668477793,93.93693762674285,100.61155626783064,112.92282183020735,120.95287135432044,,,,,,81.01354786330344,75.8258254766348,68.51904264448268,65.82045325647194,70.80749947973692,81.19099068971613,85.24182171811377,82.52713689076708,75.60452807478683,75.41118900752922,82.62847016583521,92.00969927812145,116.7616295748257,,,,,,,,,,,,,,,56.08421834291895,83.18347878287256,88.39830171039395,83.17875838099252,67.15358277530343,61.40187151141815,63.90737345016448,69.89365836469815,77.57136032134562,,,,,,,,,,,,,57.60839469721184,59.949989587209664,63.62819877717029,40.42656668036905,64.85941400755085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.39888788476701,27.702672242584413,34.32173350948937,39.28579843109876,39.389680992204426,32.66824597853012,34.03051223403756,45.64415340571764,57.17110825218914,49.385225675254766,52.374240376185774,,,,,,,52.23978929125676,35.804112387388514,41.30396440782082,62.10638375763185,,,44.66126926104752,43.71428233733194,51.943219850787365,51.082994351901895,31.71778411312891,35.81774285885468,46.10165981187895,70.96261060390952,,,66.68324510362788,50.854886344760885,46.431364399151285,43.81634536614779,43.91222191290674,48.11997430655116,49.66466467281543,54.34582053287382,52.42232567969809,44.64862724843534,32.33124739998362,31.926222924681102,34.984572789883714,46.35263769155148,,,,,,,,,,,,,,,,,,,,,53.24323738814967,54.060657501845874,71.91178250358897,,,37.5569091612745,32.799602920319536,36.645503291705246,34.87059508772007,30.83103986744887,37.15140051313193,38.76549931551909,34.92908412219265,24.28227616207296,28.15603048727918,27.20882956643342,25.121291402861072,26.88191399765516,25.887057352681985,27.040796003633133,25.90368059486674,26.472587032037936,23.224094509809863,16.518303670299332,12.773723599447647,10.168350551803552,4.644959296569088,1.1239691420986082,,,,2.544719506836554,1.074260538610623,4.493951003878693,3.5006800865044654,4.918572473010768,,,,,,,,,36.91113775578685,36.10249837673104,34.65928248294999,30.32982692982481,29.44830779881087,29.358559492914665,31.03500335603932,32.86218953873769,44.14012005820971,58.08315989116127,64.50457028336245,55.19269565748518,54.93175270593307,,,,,52.44634446621266,52.64341828601432,,35.960834100687755,31.31895201546135,31.03364279699592
2017-05-14 18:10:37.000,84.70977994158598,78.90633525782734,83.20537708850136,88.05060061025902,86.54813730286483,83.16685190172585,79.79013601531689,77.13099809806371,76.67469092540969,75.94256657879363,69.77797068827847,63.167419123743954,63.63055522161893,73.0221542309848,84.86073168617807,95.65644171961848,99.20916113941304,101.03750985515865,89.00409672881067,84.21787253551183,59.82228655394417,54.430993667816814,52.65578060329062,52.403760063577074,54.45094009330131,52.64779970351644,55.161174821815074,53.47459489551227,51.08481652513366,36.57849673444832,35.59903299725303,36.59359956217256,38.975932774740926,48.52880747346604,64.32440918003114,90.31957707513152,60.04441816688481,43.89501225832964,44.10689123763932,45.74967060774514,47.543192963623554,48.86314112645824,49.11399108023083,44.82668099524952,44.21107219317744,49.5361179483592,53.109642172392434,64.18391056057844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.54054115144544,38.35778104836746,42.52657269788546,35.69531957652524,27.724961010797585,22.063807502567663,22.18504792626405,22.05167425912645,31.09285709266067,35.931979512447825,35.43622261962432,33.73467465899692,30.3521671161708,29.862543615929606,38.21737115654195,46.66587178068173,87.3554115872777,66.2825143042075,56.8026539478348,56.695855691108704,62.12397278919229,60.92309283619667,59.28051114104826,56.67461004659428,57.447584503546295,58.70029688390556,54.310472781784966,42.26869004830506,34.66201133317496,27.272343312701107,19.539020835419223,19.29914404315681,22.314210500771104,22.22009839172688,21.125850838150946,50.99570164598185,58.6340968609144,48.45830048266359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.031642549894787,10.01154179736998,13.285407929283672,19.744251435669973,23.312041928653628,23.696531611200623,24.972563473326986,27.07074745420776,28.098632206366656,27.725518349118023,,,,,,,,,,,,,,,,,,,,,,,,,,26.93216828710553,19.51513542710012,20.39635237730986,24.759129033771657,32.222710445660766,36.18316075506348,17.81327822398135,6.752643564636344,6.86012443062118,6.035265482321448,19.694380876835268,21.133445553115628,28.426990273038488,,,,,
2017-05-18 20:25:27.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.82780151176364,65.34521044770177,68.42151623120921,74.98781172937001,78.75459481635619,83.06016393333651,,,,,,,,,,,,,,,,49.23783453249172,47.77555171548047,47.62615007353084,44.64822446788374,44.462184046371576,43.11842366394367,43.561124803158926,44.95975387565257,48.0129753647017,51.499886646226415,,50.679030542264485,47.42253939715084,42.7466362529694,38.67400079353202,36.15456926774549,31.77175941515252,26.02748462855365,23.963150763582803,29.863702888196883,30.98927767404858,36.4275168493584,39.853514124426844,,,,,,34.6921630188048,39.984227387605344,43.15381652018681,43.071079267936014,41.86666514068621,45.51720860566646,38.42438101296358,29.84582887788856,23.1691923009442,21.612185511989388,21.73205263337995,25.74023742024925,29.79273972448371,29.024232142244287,28.738159884368145,33.05239770493065,33.740634997415455,41.05371037667081,47.73467811442971,87.9778177336785,64.77599373327739,56.235636966104494,59.11338629026378,65.70243759294625,67.6303047733106,62.903072108503295,57.5132453550599,58.09650851393072,59.13122130274886,55.6677164160028,44.59254436852991,29.152198612702016,24.41076553875508,23.06475684664128,24.148729219439254,30.809449270155888,33.35825825256943,30.52674768388239,29.47572308355449,30.47869420191933,32.14272978893341,33.626863199481576,39.39049090412574,43.74495317245872,45.930887014831605,39.35575496665781,47.36411732334124,42.69111417637627,24.9297958709186,22.89327287446018,32.6630768258834,38.48454704211712,31.817439055146025,30.198557458084743,32.965400167587134,31.592568282505383,34.26484106072602,43.441122101669215,46.47614986490564,47.52733305603565,46.256111299227335,43.85682847832105,37.14118114343148,30.36223595915521,27.22543596673652,27.91874611692485,28.0758865349311,27.18128953653742,26.099284954382227,27.391114372087465,29.365936372743462,32.83412721462865,39.69605213619375,40.49397753420327,37.82227927110188,36.21868712367242,36.17155674725311,34.081765083134115,35.13819405277663,33.412011021932955,31.452618196479264,30.14419939311176,30.105303419516368,32.3096877474184,31.245607921687203,28.875882486605448,25.151854058390548,16.531604091536657,26.06283958213557,35.226057008511546,50.90051299227812,44.80237016552203,32.628364824567235,32.85320491376586,32.75023369276953,32.91612329642362,32.53984026774488,33.95684826986662,36.70030000415026,36.911334974756734,47.2836925688557,55.415943376312434,53.13398657962061,43.24147147258415,31.747598222705697,26.474002314793715,24.10177220015856,24.842071685444274,24.39228972979396,23.589403975835147,20.86165753606777,19.14361230302258,17.79238335681808,19.01401064556915,19.07789409509344,18.01471115627273,17.702721944313275,18.50322474614471,17.337234655945792,16.641684451371475,15.429164730880148,14.69141671748227,13.770344620417116,14.458612604394244,12.30957780505519,10.059971890898934,10.19361842320516,11.868685233085513,13.589161915031326,17.32752416915293,21.39600740973817,23.31695442007571,24.99662070380436,27.258546506699908,27.886050422094968,27.31369132393805,26.0713977257726,25.68140026493434,27.02146357697533,30.540369994996205,34.832223131230464,45.163436903749925,45.47008398555211,33.8286437807406,30.79891568606788,26.707069190197245,22.686291695741303,21.589557209672662,20.672578697406564,22.61703356134492,26.883914411369325,32.48497987800338,38.53765278706357,40.98593355787533,60.68384529859235
2017-05-18 20:25:28.000,,,100.01250044744644,104.96247913999476,101.78991130175304,98.07721908569086,,,,,,,,79.58800078043551,88.75393324523235,94.3084631019189,96.75329761005597,,,,,56.092526152605856,53.34768421000457,47.78494443680418,46.1984255372965,43.34591615506192,41.615110755503885,40.048735887288856,39.10624878118381,39.49935563932235,,,,,,103.82568473544812,73.99870590923007,64.43777216269525,65.87439897821314,,,,63.03010474641129,64.81057351630571,67.43050664510129,74.17569100971211,79.1182367106238,83.4594685780606,87.8653358935576,,,,,,,,,,,,,,,50.5805135670754,48.79122068359716,47.34676529047801,44.816563878851255,45.39020606505537,46.378678138612806,45.26480816341737,46.61105386594444,50.20492696800829,53.74245104155784,58.00929644198705,51.71951191512893,48.55751358617433,45.328822976953575,40.66164608215719,38.25891910733017,32.98608708396186,26.80794261649873,26.027675970234704,29.380717921634243,32.33148442482428,35.39069276171625,,,,,,40.70057496376784,38.35473777774367,40.58505524290853,43.091485884902376,43.27174448793459,42.180095830856885,46.0228103732354,38.920428054806095,30.40506694103357,23.97740116982928,21.970016413522945,21.974277284856093,28.06924312793564,31.190035074933306,30.42024878698917,29.894171966130163,34.23194364044204,34.804260975280926,41.05370326090913,46.61640917168128,88.27164556733655,65.88345231335883,57.43080323422315,58.960950772375845,66.13269756383944,68.18945518942127,64.38091757160281,58.23518795348406,57.9260072028704,59.13013744557678,57.8398150484074,55.87293392454784,53.107308437523336,58.534065229678326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-25 20:18:51.000,,90.6506195231642,94.01430229536388,97.34451216407383,92.64568613360665,85.15604762308203,79.40460546268905,75.86541036711881,73.34180742975326,71.81698165416859,65.6929900399003,58.15605857443107,58.68628842433886,63.12628622588413,,,,,,,,,,,,,,,,,,,,,69.07770116828425,100.73473855941204,70.86652397798818,59.86380176302292,56.91895697265085,60.3796797709213,65.94596996760114,70.20432558669438,69.55032281921203,67.86269522748357,67.67164845999477,73.2283036817359,76.02413812014046,,,,101.34323192548553,98.01224630945208,94.44717253024224,89.56190822512755,77.97905199866733,72.73897678081917,69.35642970643968,65.48300323807999,61.26329743058879,53.20965772982105,46.32191626562663,40.19061015082042,41.89043151881809,56.61342247264796,82.42725601254577,,,,,,,,,,,,,,,,,,75.35797672658728,66.0570887074741,46.51071321451923,56.65241295184055,54.60370102382612,51.13649369135007,46.58145453040649,42.88325057851608,43.75397403756229,44.31587299652762,,,,,49.53853142774932,41.22642534411512,32.962707967087404,26.42285495939299,22.170794155325137,,,30.97742451360078,28.78344726202977,27.6776291768314,29.32645718507773,28.42423095033146,32.33417410117025,39.7313020589087,80.51151784779113,59.95474251436875,51.80836343343177,52.05268492686193,58.1109244746476,59.30952229644858,55.97825685304783,54.97815666620166,54.30569552740901,,,,,17.92955025189103,19.6941869073017,22.09130072953884,26.5843687341276,28.17071894698564,29.39998373868811,27.39653688009797,26.612288624801483,28.044882262141908,32.204182194377815,32.835968452298744,32.60936007684242,39.69063993541346,36.04277508756509,41.07203539721175,36.12665817320457,22.949128033352235,20.83178277280071,26.82564365993354,33.613565265136074,28.77069010158085,25.051199757014736,26.479483666928253,16.450062550514616,9.579637900773331,24.46382074037452,28.46786718516932,30.421738366380865,32.108443096632406,33.61438525754976,32.37547590251607,24.101311416618888,21.416189920324733,21.799526905687944,23.81346001522714,25.03310227259527,,,25.45154548001928,28.073928295326628,36.46756211585578,38.80165308840407,36.75768247759167,35.5615662470555,33.755973744045136,31.157810958859628,32.283863665779776,29.40966826076692,25.43263446462816,24.063233195738377,20.084298170356654,19.5843321608796,26.5861918557356,47.57009343639903,56.07771930934808,,,,,,45.11744293624498,13.62859150628122,5.910733683310162,42.65151782874027,,,,,,58.36958337187978,55.77503494920452,60.28841772872453,,,,51.33956374306264,43.83493434473206,41.37862842748081,30.35570924239284,21.15557725262935,19.194584799751173,21.19667471444747,18.357905522748,16.18726659138374,17.08313185169715,18.53669924308693,24.028992590214376,36.06322484063979,37.5924434366124,,,,,,,,,,,,51.59652129273542,31.79981374009131,30.6301330621259,31.026166811466894,,,,,,,,,,,,,,,,,,,
2017-06-06 00:34:42.100,101.5642685042198,97.37947441357508,100.48327290032924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-06 00:34:43.000,104.21879555197376,99.10437579690164,99.95287267818938,103.37153580324797,99.6717421359388,,83.35140690656971,80.10640873047706,76.84929094982161,73.85378699121111,66.85240239354505,61.80757887361676,71.98081351909664,78.70679348320317,91.61793300148167,103.97069001974316,106.14549314858672,98.07377907851398,81.39097680311511,83.12290196240178,71.39104658739262,58.885527385424986,55.31657635779979,50.169572639845406,47.42441087025253,43.26923374610116,40.34698554202098,38.84730465748493,,,62.78799592326231,63.51305201683946,68.036722234368,74.0050395742305,84.88364627285799,115.73505683045032,84.9988921471338,74.67305669092062,67.62213955996398,68.86466302333076,69.8676463104473,74.95841889560052,78.0480907620204,76.10385121522839,76.29860040395664,82.22212065902309,87.89784839964625,94.98227979731996,95.94620863932413,95.42923916362564,92.98453730454445,92.03458714056464,,80.59390768671625,74.55452569223817,72.97103976474483,71.18472653436996,68.16340902499203,64.90513967157395,60.77290636466018,50.45039744925974,47.07563381768243,47.74518204409651,49.02639366899017,77.1654003286913,,,,67.74277464927832,,,,47.486953920933566,45.01670647342462,39.422525519686815,38.17949611737159,36.913637152735554,35.648712749315415,34.950345832409155,35.92490478776071,55.78220547041191,76.189167523863,70.04505462005872,56.3646319986007,44.92983125893736,52.514700644106185,56.031002199953605,55.49058487050285,,,46.34521265773318,47.92394982894166,49.42049033797883,49.78686180576217,,43.6925672930448,49.03244595756212,40.86264971413576,32.452204926659164,26.3175441309432,23.191342729659915,23.76304974687848,30.73986462378243,31.493966479246705,27.74996677421221,26.93308491408897,,,,,,,,,,,,,,,60.39532520931934,45.65074763530325,38.28990206228545,35.991943189885056,24.84091112841536,26.556163755558075,31.83439337511947,32.32696059791638,30.588496600424264,32.471986727070245,30.873774180226462,32.634009720777314,35.00896494054656,38.447952507267,40.60946012026227,42.83319620702647,41.28689919818893,45.52869696488805,41.68019856963332,24.16079379787619,22.91368090626252,31.674023283875908,38.02600654110303,37.079643224931,24.548377683776422,27.574576607554267,27.539127244168583,32.191907285578736,42.66962467863,45.46740771197987,43.99839619436805,40.66028583827891,39.82136209160359,36.08338257637567,29.410107495789426,23.98934691000394,24.32996235819102,25.77198041333832,26.32840831022265,26.428370161094243,27.284591314436863,25.902700780354508,30.285125590324128,38.00385959425661,40.4953569471177,40.72063281776949,58.08030557946447,56.895667856367446,54.19922623542895,,,,,,,,,49.728031117621605,50.81758210229178,,27.82358469780089,39.20767634992843,34.895669158860365,23.019615068501945,22.68273586633897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.595246754176048,7.1771934455925255,8.810526633455442,13.642997020680433,15.782568241655532,7.932475776973555,5.792918178228715,,,,,,,,,,
