dates,oahuoahu0084_0001,oahuoahu0084_0002,oahuoahu0084_0003,oahuoahu0084_0004,oahuoahu0084_0005,oahuoahu0084_0006,oahuoahu0084_0007,oahuoahu0084_0008,oahuoahu0084_0009,oahuoahu0084_0010,oahuoahu0084_0011,oahuoahu0084_0012,oahuoahu0084_0013,oahuoahu0084_0014,oahuoahu0084_0015,oahuoahu0084_0016,oahuoahu0084_0017,oahuoahu0084_0018,oahuoahu0084_0019,oahuoahu0084_0020,oahuoahu0084_0021,oahuoahu0084_0022,oahuoahu0084_0023,oahuoahu0084_0024,oahuoahu0084_0025,oahuoahu0084_0026,oahuoahu0084_0027,oahuoahu0084_0028,oahuoahu0084_0029,oahuoahu0084_0030,oahuoahu0084_0031,oahuoahu0084_0032,oahuoahu0084_0033,oahuoahu0084_0034
2017-03-26 20:23:10.000,,,,,,,,,,,,36.287787765026366,26.996760403137703,22.000469481127,18.585237815479307,20.300331556993417,22.117409038158883,19.40788486874808,19.6813942102584,24.7749649318254,19.87958628114865,16.953592657604943,16.201639134013835,17.95422896956764,24.281957985180533,23.518998298125616,21.21945666310144,17.02594807283358,22.47019138999746,31.69746494656387,32.96720399130481,17.065846973536804,20.574642874049943,46.11316484370152
2017-05-02 00:12:35.000,17.16162078359723,14.485639350978047,12.576837934933607,14.529339822410495,38.049422879467706,44.53338484579832,,,30.492572060354245,23.17948415934461,15.845039773103329,17.012855619060737,15.220418134131684,11.878233949274875,12.05948816243684,15.051923876502483,16.021716968554315,11.523156480532728,10.250256240710966,13.405435945379123,11.55610730192094,9.594894673395595,11.242731551690708,11.836322819985512,11.734224847453634,9.508725331228264,8.533192042465274,7.744955573278991,8.711766466895297,13.362849544658747,9.127533001228857,8.009984822613438,6.856470389394925,15.175260908520857
2017-05-07 20:17:19.000,,,,,1.0766048202629863,46.10078935391147,,,30.080194152019224,25.90821939585544,15.52856725814053,15.9070707997326,13.374991666037586,11.362054668154526,8.647903591102795,12.10222319088504,13.07391092869324,10.207424275084374,7.105415022776495,12.460352316401003,9.896864110831595,6.258649757457876,10.751753019100123,12.04780823355652,12.243749650567846,9.428873805099718,8.817543225400586,6.699864727951284,9.86386293916846,15.97978964196402,9.71111776514471,10.00889525922268,8.351266306758172,16.277815367603836
2017-05-19 17:04:27.000,,,,2.0697290678080567,2.295571802555674,,,,,,,,4.901814802443859,0.6235168926352921,2.79308724053257,,5.544669009371964,-0.2714376794560071,2.484704063970858,4.654276557163672,,,,-0.5868451604331127,0.1505958864798103,0.0620676905150914,,,-0.6311285418873547,5.7194773578720906,0.9544281169405164,0.8477421178587041,-0.1883109834067377,4.704983209103627
2017-06-06 20:18:48.000,,,,,,,,,,,,,,,,,,,,,,,,,,,8.653502179768042,8.647688041383356,11.991635756944346,16.02313912589667,9.254038292714569,12.069777835926438,8.03106600127432,20.080691041846634
2017-06-06 20:18:49.000,27.762372754167824,23.662792404413747,15.465859016789024,17.757796647512674,45.69261845768697,44.16005622610247,,,,35.76780449153625,19.519867958486422,19.046545797524857,16.504596681901244,13.625902172742586,10.535112976534812,14.253059236158911,14.528928196476665,11.178571910601187,9.66434650603289,12.876728935282005,11.614561417010314,8.559141849740898,11.263844066183555,12.937247946336363,15.463693831699407,10.604542260849437,8.39150572588192,8.240705045358318,10.159513953844112,17.79704255265351,11.48710096331296,11.686793005862985,7.696889252330092,20.955775277097263
2017-06-20 03:42:16.000,,,,,,,8.15707057923701,8.202877863306309,6.363841773686641,8.905475561041536,5.906211407127127,9.538255167007332,4.149177225442656,4.704795487549372,6.69462946206751,9.448997078048356,10.371481403744967,7.00382289574159,6.379137687225065,8.501597980569306,4.878328213383036,,2.881659634350101,4.39760973450215,7.928464728261356,7.173887756201671,5.548910581086875,7.558356670897213,7.55697020042177,13.895991781842495,8.693557203284533,7.940731302210766,3.473078767900454,7.753729426315036
2017-06-22 02:53:58.000,12.259890934882264,11.72577303602646,7.274436715749312,9.21460340488793,15.049324507858817,17.106605566231966,17.556482261341422,16.59668550907011,12.31513404187796,15.115967604753788,12.952132845570627,13.659574773203484,11.137365621661276,9.149833059677654,9.520226303134486,12.398060935525578,11.27729353351398,8.089563341168512,8.942725916065175,13.074758375585608,9.135686237929768,6.875682627200856,9.442701110170043,8.119399332321095,10.35999098940916,7.685743390830627,8.92573187214932,9.57205193838614,10.42484633474745,15.159324324143112,11.57600791067488,10.857319645086251,8.501759052679082,14.287194051625198
2017-06-28 20:24:50.000,29.42088899823732,18.213884108936018,13.71909535330472,23.81891128886093,45.96239922474096,,,,42.08725323966112,42.67285263872027,19.24060755712992,17.844933891550085,13.905264968119155,12.04612012049592,8.687602029862127,14.34328959881118,14.86115386058716,11.219956813654008,9.332065718292052,12.932019234859837,11.407776520049255,8.84686066290933,12.232362138110592,13.37534181541573,13.429415273754657,7.109668015801054,0.0591954844324345,1.3105389707325157,34.60554011633543,,,,,
2017-07-03 20:19:37.000,8.611690643478198,16.228543201871048,13.718392966304847,14.11816030894446,33.152665683801644,38.31200095512028,28.19698463084736,22.128316651270502,19.518987720926635,19.032382981906416,12.763269129319184,12.092676745233575,4.726403324060349,4.547861337167591,1.443527347531371,9.88103526545598,3.101720585200173,4.4129221763514,1.658817636064618,7.571827978646935,6.970146304487049,6.455871371071036,11.480166700902233,14.179545295072398,12.525510694068656,9.01138407216591,8.800207867062278,8.114708208252653,22.30391197100474,9.632334050817768,11.46550682074555,9.774664941850766,1.612812026063313,20.625032458094584
2017-07-09 19:39:53.000,,,,,,,,,,,,24.06413128374412,15.577675044649066,12.986893691866332,9.295111497575448,16.41093065144203,17.581373880797877,13.97245190139052,6.501130502353563,14.139057150291922,10.53427950297338,8.166496887777324,11.126608047166062,13.901719153567724,14.17744076563756,9.49215062607882,6.376959367229254,4.0491129490719615,10.56371842359388,14.514013997673256,10.31784340718463,7.357808314657969,6.711448889132985,30.84508097943908
2017-07-14 20:25:52.000,16.353995892088122,14.322691941175956,11.7548650786143,11.847347386955462,28.210040683983767,37.033720436918784,28.706937821351108,22.541721701769763,18.766094048184268,20.81105222911726,17.55246382527191,16.341059855875603,12.638517969268454,11.134102064062708,7.5255575248962,11.874377194108426,13.423841970043746,8.95233420577827,7.745853430130092,11.337595335772312,9.587576011070352,4.679612992636815,9.755152629763629,12.720792550443203,10.725479752770866,7.941536444621999,6.238498311496116,7.296307409168326,9.701571382613611,15.177836543474136,10.384886121472851,7.156363957786737,6.956066502935054,16.517780638703773
2017-07-16 20:20:16.000,7.502684535101718,9.104358390141853,6.52331521106272,5.726572125709768,13.608495251193087,16.847211375663527,16.119275633992387,16.475506543253445,13.576341535801127,15.372903951351988,12.454366394594247,13.161808322227104,10.639599170684896,7.893347503444941,6.459965217767302,9.419448470936857,9.849038014962767,7.193948453287274,6.351310982287982,10.708725142827928,6.751160526846053,4.031185272042023,9.081270806910386,9.352871954014926,8.965835027864493,6.082000564565427,5.4823001335629575,6.8385110143979615,8.107673215756286,13.568265990063704,10.83997463802258,8.382413709688656,7.02633448116037,13.867336298349295
2017-07-21 20:26:05.000,,24.31003892213484,,,46.05193731936956,,,,38.445302478197696,,28.203256749548924,24.79680360206801,18.14356503016597,15.354476924962126,12.181551932932352,17.57603046050573,17.57383066404776,13.761820760595349,10.326893441642191,15.889243889145858,14.7470091767722,9.801664652547656,13.701544243042436,16.197657336760415,18.410657908365188,13.186776453987704,13.440112579645652,10.20312232357908,14.654280881178575,19.33379419014879,12.841451531513036,12.571158941054469,9.947530879464065,21.87528380056156
2017-07-25 20:24:30.000,,,,,,,,,,,,,25.52635846256715,20.490520705271333,17.399894065856596,20.836367655251795,22.82571504935024,18.99512032128297,13.731083339540438,20.82513147951272,16.7730838219868,12.065670468851607,15.36839841611254,21.04851256996999,23.49970765452237,17.432309851831047,17.878253436299087,16.8167160646695,24.53005464586317,26.402770092417523,22.1695061505464,16.636232348261238,15.096220083833565,38.67545160605667
2017-07-25 20:24:31.000,,,,,,,,,,,,,27.050051250260523,20.81523325642984,17.40000159078215,19.03469376864288,,,,,,,,,,,,,,,,,,
2017-07-26 03:12:06.100,,4.434188729285867,,,8.846987464548718,13.10387718691976,13.588623374983008,11.909038471631808,7.056707457369354,8.295978504693696,7.904432853878066,8.670742421025851,4.4999366991556125,2.189133700972556,,3.442984747191924,,,,4.624035396710573,2.8428293192454688,,,,6.311796599303965,,3.194572910978734,5.236263045941492,,7.706730480368718,5.301711985257389,4.403266061787098,,9.580979711954647
2017-07-27 03:14:00.000,17.44563066395081,18.10571128698102,14.990567789749353,14.382965571479549,21.388441982145693,25.14211797846912,23.089609472264865,23.01757768630304,19.4838354589432,23.80511333610533,20.421823509138537,20.77771537813823,20.529216190968715,16.67386730304009,15.47294105562968,17.812757860572813,19.041603650734395,14.383514744132382,14.677885956655876,20.876434979089417,18.644566022761207,14.096232432558956,18.4781397501822,16.711449525919665,17.603940047501364,15.055952055843631,14.476495510472086,16.68535942833731,17.32627182328858,20.238669053483743,18.216183201492,16.026370162668098,12.22524321450566,16.969078074967314
2017-08-08 20:24:54.000,42.29306069563093,22.915583356347828,20.46968386754484,28.12219915495707,45.55559307328992,,,,40.323500527496414,,25.236831971877727,22.01860866411017,15.85850883347609,11.577149938585636,11.594465925371226,15.650246297031336,16.06069720952754,12.358285775516132,11.77713853866071,16.554052499899402,15.167281047267435,11.179695418522344,13.765258286638108,17.56579024124799,18.59945351460616,15.103286019042134,15.701976503151135,12.526149161979092,14.00442755314582,21.80924170989965,16.63638253576841,15.419590518272138,10.959728964993571,26.44588418581827
2017-08-11 20:27:01.000,12.554096863622108,13.768248026046276,37.97078521438006,27.399418744939663,,,,,,,,,,,,,,,,13.972009970058386,7.2297235451681505,5.219111755932384,10.00104104212178,9.511913389854977,10.786491812810404,6.144388676420999,6.857410926674857,4.357898063490472,7.200836019632968,12.870235991496394,8.843537700549815,6.900430230657356,4.54492011928216,11.504851719549617
2017-08-12 20:21:54.000,5.551563096296535,5.95059489760482,4.179830876562861,6.144168867727349,13.539354442499668,18.936970339162,14.3931216892588,13.915957949945645,9.87959989732365,12.982198669829671,11.618095653570904,10.638722558064549,7.169487051054263,5.3675282034514495,1.8016251319979049,5.695038976681143,5.142577403655766,1.8077957425464983,0.6097692219203751,5.146498790999624,2.976426758436556,-0.0382197450892773,5.335863681796879,6.666091356540588,3.7909957548629087,2.711317199718981,3.732782900068108,4.513021349291648,3.901628995521289,12.822014844502464,6.997962026360704,7.401907084469251,4.549881541680687,15.307541025043436
2017-08-12 21:44:25.000,,,,,,,,,,18.46744028706061,14.782099850389084,15.46010795838726,12.937300424050695,19.33023516184901,,,,,,,,,15.30318527145574,10.172913990331548,,,,,,,,,,
2017-08-13 20:22:32.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.879604847558485,4.677245623189694,4.245503596110287,7.129082504300417,15.91070040134986
2017-08-15 21:44:11.000,5.818138797526281,9.266408314373342,7.995011624176627,8.660277044809629,11.356020333745686,15.99244950468283,15.865124065043602,15.841994478498304,14.695232144011657,16.145393437673235,13.899374017202495,14.136059266676972,12.562607480954435,12.563961243713692,12.679787332895192,11.783128555703255,10.49158760742318,7.286492409711922,6.695670517887862,8.77160509080246,6.375813441927309,2.943957335794358,9.126672642007234,12.71391153753306,11.058889576509907,10.361660028749885,4.868702490915968,7.071187709288101,8.654609826468068,12.880596153547366,7.918761408476073,6.911879014294409,6.07966670597656,13.583312677306456
2017-08-18 20:21:03.000,10.20086194157797,11.210405418673089,7.768392498599415,7.100362149936891,15.985389238765478,16.69646286235104,17.943233465726685,16.33167065351491,11.949487318925511,16.647717809724707,16.148178058546407,14.05076610889932,11.380759897786737,10.612772415801674,6.891850628024575,10.9948712929864,10.502446056402858,6.996057699998827,6.666711592135102,10.792250782133706,8.219237327972744,4.325218931591773,9.680842402237657,10.099682963094686,9.447026128190416,7.116297900104173,7.801357273347144,8.198113061408812,7.373903176403863,14.776441018256422,8.814097860944768,8.806635257417385,8.584733883155524,16.712269197991567
2017-08-19 20:22:45.000,13.898140775918364,12.789285777777142,10.919037878450876,10.480011535431991,20.569650479493863,25.30386193370631,22.973901848323884,19.41760992788248,15.757482762203816,18.779774285293826,15.586016944082637,16.26402505208081,13.731945918385795,9.309232490061843,7.777861497968739,12.089684871844248,13.091453054968891,9.59034216107916,7.00560023356183,11.540004720203576,9.90845506466855,6.317398167806789,9.704887994058938,12.539394330071852,12.01675092353014,8.671932263008067,8.491572042918458,8.660614827855156,10.200724604996903,15.50432714604628,11.710869990157594,10.53291997516338,9.392490117211103,20.372423761482
2017-08-20 20:22:05.000,,,,,,,,,,,,,,,,,5.088817855095459,1.4126470574227272,3.0977884677133494,11.562490724457556,8.463679642059939,8.180179816691489,10.796231104961729,12.514946094205731,12.068743143872036,7.975366549982582,7.095591012153483,7.975770765496327,9.81243316670329,14.513718261541788,9.748261301541913,9.10117496243803,7.34980846518927,12.003197772492625
2017-08-23 20:23:23.000,,36.20006637256528,21.836759188742107,23.612805644371964,12.57220399105926,,46.119169777859,35.2781179191508,19.922892092181613,19.454330616962142,13.988942177451648,4.110861546990341,9.048820721514929,2.7189057050563665,2.2975154953070964,7.848144475357856,5.854690204264567,4.289557513254673,33.12796057998196,3.23306525679505,0.9874210185940308,0.7136559336446018,1.8911763751739528,5.772390291157277,4.207684120175389,14.967504840488893,0.0589591646406424,0.7209028086175493,2.463929336692334,8.353181260159944,2.266310491059304,0.2832732703049754,2.170564377444271,1.2694988599474069
2017-08-25 20:22:35.000,,,,,,,,,,,3.239868973076892,5.91114188168672,6.494723124465796,1.2902697108803447,3.024432955566394,9.070831909710112,8.417009790528931,6.767969128518513,6.191955871306025,9.780566162104009,9.320697960473307,5.289726303244298,10.383739218990373,10.246141208227282,10.180099150773351,7.899176476366228,6.876967417743334,6.246511628518238,7.799311102741647,14.231163987869587,8.611593391138504,7.4691387512826255,6.945166985832683,15.084986150196755
2017-08-26 20:23:58.000,9.034693492886896,9.256868228677137,6.602224049908341,6.1238319344481695,13.734481092795855,16.729831630329574,16.77706501703561,14.449206904230016,13.206511810682173,16.397985412781846,14.982009609855332,14.340463202790223,10.123448983848032,8.235083381647899,7.2521359259791005,12.023362340282096,10.09331061662617,5.81339708251332,6.084323921082303,9.435118448597766,7.349813189460924,4.728336625093518,7.75960654957056,8.921278331233943,8.079347779275508,5.931198604181035,4.903752115159468,5.896919419149079,7.060707443804364,13.3076891253812,9.521161048162808,7.958406820573737,7.40628158493642,16.22730343911392
2017-08-30 20:23:04.000,6.905351812503595,7.728016094547399,4.10499147430216,6.300837866319071,11.58418121813416,13.728338971449531,13.745144550946137,12.719132854655191,8.251319526024513,13.529468411564606,10.029803636539748,13.25038815598884,14.386785325108516,9.145868516367656,7.278069103576765,9.751725182015509,9.185784965520632,6.862880872464981,6.587339981383144,11.074835237683557,7.903733444481325,5.024244103630652,9.045051167685047,9.71151039643494,11.427042373612675,9.596551066391912,7.379438678400824,8.648965177351418,8.414954673874503,15.555649756914333,11.809456880270323,11.020688918293612,9.153535498510196,16.80494749025052
2017-08-31 21:41:32.000,6.536794969623014,12.10661757309997,8.223803343418293,7.869586596421865,12.402790352187685,14.09107152400946,14.921374889280854,13.888588352856296,11.17511345953734,14.005507724522497,11.10413507558803,11.089756186693098,9.971388743599238,7.295708554414613,7.253135507049802,8.429568684288803,8.184278781310509,4.596705220987328,5.0560102216006575,8.218898990644517,6.148146226178844,2.912484500054124,8.616810215266904,6.589085555091506,8.31859232234601,5.365807256459565,5.281508230313472,6.320701313448348,5.689315132427559,12.927606394898213,8.78075416421181,7.140670733536076,5.7718309030464185,14.293840592267273
2017-09-01 20:21:16.000,10.176465640649656,9.64841952113833,7.72430606972001,7.907339093016768,15.270950545179408,20.41672264391977,20.06422076822444,17.773176896534267,29.61605963877858,41.31113242248149,,27.78754874230084,17.175878700832303,9.119797721611455,7.893130726785729,13.035216926281528,35.70822211717808,11.005680327168548,6.25165588725523,8.192345356514693,4.068813776126821,1.1916465962630496,5.028353805569306,7.991506215769707,19.46115589042795,9.170741125037257,3.2102358747305773,6.239706789322187,10.342571132954715,19.34185348214688,12.68548489957119,8.78223895648907,4.305403957610716,12.46555721902714
2017-09-02 20:22:17.000,,,,,,17.644625672764022,15.546475455950308,15.364000946664463,10.424306210719674,13.996087835404524,12.771449420262414,13.229910743031676,7.870631766003981,4.6060393487621445,3.442827412760502,5.694217864731647,5.494527943219532,1.860097123516718,,4.6991268123874494,,,4.967667207900623,5.96728012916503,6.131109082670983,3.32330435970118,3.229390546434017,2.71822903863791,3.762239925840986,12.361259135169076,8.26878703699314,6.4594145678375146,4.657391102886228,14.996753678256717
2017-09-03 20:23:29.000,10.42066560504874,10.385778124817753,7.653486541219183,10.246022249142593,17.32908357314456,24.00975959271868,21.434303610924523,15.954061997299943,11.340281408827238,16.80448503777617,12.981370721099642,13.15937187989613,10.624462492506732,7.750182308125903,6.451884926602583,8.812020218679503,9.749289930008675,5.783570548774822,4.321776963919288,9.109761986717617,6.580411265524929,2.9685612128577588,7.794261821938977,8.835407960338351,7.434356417626439,5.249350163694512,5.47752118425086,3.2031210888281336,6.225169699894505,13.291098546555554,7.499006324091695,6.302866198830428,6.4167653020871045,16.128675087888613
2017-09-03 20:56:04.000,,,,,,,,,,,,16.6634000544248,14.131320920729786,7.783253993815431,7.636983474449299,11.787909986758624,10.780117058594398,7.937437160979575,6.430258491843885,11.121070814880673,8.733168580221186,5.168350951593373,18.918490377924943,,,,,,,,,,,
2017-09-03 20:56:05.000,12.13614236629775,11.633885627152688,9.72800293952334,10.224957579254337,18.780167014625977,23.886746690836222,24.21680588664647,19.817192652524067,16.98998607312739,18.68645893642764,15.985599668724223,16.6636077767224,11.353736378476162,8.449180057569672,7.410479690209958,11.25678584456414,10.460073930510484,9.088928043817692,5.666982573915709,10.46380652234067,8.211642611002983,4.541023368596702,18.91869810022254,,,,,,,,,,,
2017-09-06 20:24:24.000,,,,,,,,,,,,,,14.57984062294045,12.105378313531991,16.415357499263266,16.285769349705816,12.858418661238916,10.77567358499432,13.319354137150492,12.010793954160606,9.332090146870849,10.955433000489297,13.7850385882223,14.86693958830868,11.951530699840587,7.9376123585366045,8.83430167013556,11.217340440639964,16.26928161541054,12.511380906548228,11.31669563683308,8.78900243245903,22.95802813566529
2017-09-06 20:26:19.000,12.040182483260422,11.934618917512603,12.423908749325207,19.80488811105188,,,,,,,25.66177677809917,21.30697675010677,17.928859495177612,12.163035259293952,11.116039014555408,6.911994096517867,10.40638623960999,11.20874460384432,9.043383826601916,12.67839501105466,10.496382661652014,7.874215640422699,10.856893070833337,12.528372436422556,14.724637442276997,11.62376270967206,8.571708657397556,6.157258571366269,9.32402449403334,15.187854767667826,9.998605924063089,9.216960384926487,1.716264346899032,20.00598730729004
2017-09-06 20:26:20.000,12.749440757222882,14.332899273318567,12.424097857274129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-07 20:22:44.000,6.15809891747311,4.618833117962735,3.886077776188946,16.910186093291685,27.127783067891457,41.588752465255965,26.640073504312728,14.703737973758557,10.546767627140143,13.851606859055895,7.984426544807713,8.72130229232082,6.208963122707208,7.131862631543269,,2.696958180267081,10.32635498116614,9.11703357854346,2.417803294844595,10.407687433771688,16.22186540663783,13.01711597614212,12.33814934059488,12.045203162767791,15.852548228260394,11.277390960965985,18.153415434841925,,,,,,,
2017-09-07 21:40:17.000,26.590893305975328,37.06155059683201,31.185121313745537,,,,,,,,21.28337829992084,19.26401258699626,16.26464924051834,13.007784585087787,10.404995291074396,14.961739379203944,15.56619191811588,13.07491818256521,9.223901884660943,14.235762437425157,12.389138524335852,,,,,,,,,,,,,
2017-09-11 20:24:25.000,11.331701661319707,10.770051202888002,7.306784064327602,8.831654774970051,14.775185327298042,18.395038698250463,16.302690304572195,16.674793054518194,11.168368442031442,14.29573225439716,12.561215392247226,13.268657319880084,10.746448168337874,8.100086139228384,6.636514454844356,7.448404295193556,8.747236034573953,4.8636415749210125,4.64436225361035,8.3999108706276,6.9963887346402815,4.360712408127327,8.90930018391736,9.4310280168896,9.63907156947097,5.990320963451248,7.260470549562074,6.387110081262564,7.696642598235491,15.762955044847674,10.921574089407232,10.46640219176285,9.339935057791346,21.09432274988806
2017-09-11 20:25:30.000,7.740964967049532,9.251668703481988,7.171821339608027,7.1190604577007965,13.019569774869884,15.300436511653112,14.234757166636127,13.355053190817914,9.86509789361957,13.332653611086268,12.557429959066534,12.910639456090678,7.656612304808102,5.009072301266044,3.4050069952683075,6.373194512627803,6.530757559975541,4.403476846999387,3.108903123067387,7.546707446037604,5.341555501907165,2.8154286104954567,6.786119347067024,6.951839805035122,7.018541973802515,4.338888868101261,4.569303845345437,4.31370897803638,3.712478692798118,12.188583160517648,6.819147183056086,7.033659414700496,4.3275409175075445,16.435016400523466
2017-09-12 20:22:54.000,5.551284565741825,4.747948139940406,4.165586024722187,4.265189838487421,10.870699358822218,13.759527484585252,13.749801950343157,12.333107848024095,9.322410976513453,11.681943391897132,10.779113457383732,10.731681033530188,8.305233201242661,6.673211411595472,5.070180330839795,6.903640940573954,7.791588147167664,5.509627690486882,5.348152318963854,9.37465465559371,6.208810899267748,4.271426055209769,8.368870813334137,9.295065007759804,6.702389729090664,6.588541431144227,6.733918929662246,7.613915974393671,7.809780365442788,15.547439856687348,9.781523983191745,8.903970949073354,7.805688794472871,16.855838157199283
2017-09-12 20:22:55.000,8.168435048452382,7.779590798322825,5.743496749363819,6.0175931769433895,12.964845108491897,15.86312346053149,15.895142943632807,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-12 20:24:59.000,6.033468701881295,5.603637479377434,3.484511244047709,5.095523888339881,9.269716140662482,13.72770738859683,11.59912936466737,11.182257185280116,6.916985477247507,9.897492843989651,8.358431440130504,10.45588514615726,7.20406558578247,5.380115355316494,3.7143902836334455,6.35047155813628,5.079463937617824,2.7348693387226417,2.3772183546378978,6.300591238972879,3.5925409520554563,1.692600429701991,5.888803810943536,5.733227611298769,4.681445027950546,3.165252408786511,2.990494891079772,4.222943119886179,4.17158789387805,12.286244843191009,7.167430208748628,6.777306598123444,5.630898116829035,14.331949001519355
