dates,oahuoahu0033_0001,oahuoahu0033_0002,oahuoahu0033_0003,oahuoahu0033_0004,oahuoahu0033_0005,oahuoahu0033_0006,oahuoahu0033_0007,oahuoahu0033_0008,oahuoahu0033_0009,oahuoahu0033_0010,oahuoahu0033_0011,oahuoahu0033_0012,oahuoahu0033_0013,oahuoahu0033_0014,oahuoahu0033_0015,oahuoahu0033_0016,oahuoahu0033_0017,oahuoahu0033_0018,oahuoahu0033_0019,oahuoahu0033_0020,oahuoahu0033_0021,oahuoahu0033_0022,oahuoahu0033_0023,oahuoahu0033_0024,oahuoahu0033_0025,oahuoahu0033_0026,oahuoahu0033_0027,oahuoahu0033_0028,oahuoahu0033_0029,oahuoahu0033_0030,oahuoahu0033_0031,oahuoahu0033_0032,oahuoahu0033_0033,oahuoahu0033_0034,oahuoahu0033_0035,oahuoahu0033_0036,oahuoahu0033_0037,oahuoahu0033_0038,oahuoahu0033_0039,oahuoahu0033_0040,oahuoahu0033_0041,oahuoahu0033_0042
2017-08-15 20:24:44.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.32686325986697,21.758356783017664,31.23521847858041,27.40792583245362
2017-08-30 20:22:59.000,-2.268941969371752,-0.5817412320691655,4.337290539671199,-0.0251560211971397,,,,,,,,,,,27.74730137283192,,,,,,,,,,,1.698072359354801,3.551251977745932,3.390573072907295,5.069094309521774,3.956286291934803,7.595823316131313,9.388364837893574,28.21115398556077,,,6.916680340274753,12.04380233000605,16.511883525783585,-0.0477490364033623,-3.933220481665729,,-9.794894762710404
2017-08-30 20:27:04.000,,-15.580435014406278,-17.681292919970865,,,,,,,-16.13610289037847,-9.776410341062125,-4.719963250220976,-2.2120886050260085,,,,,,,,,,,,,,31.94119893608008,31.335643344642108,24.57451841495656,33.748377900554544,,8.000595799046293,8.47566195797389,9.458578163173,12.081763549966954,8.10541945756834,11.863766047647456,18.02634650744861,14.983722840924845,18.6874210563491,26.408015647315576,20.431804902747896
2017-09-03 21:38:25.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.891998820581696,15.73055261444676,16.7138545249872,20.614973727584,14.862253018973991,10.79336927153621,11.384002058571612,11.171670811715584,13.292524327386316,7.290288632393495,8.639576839381352,11.274937468202369,8.569414540752447,3.388115397893885,-4.263970954134959
2017-09-04 20:27:38.000,11.85960770323634,6.355035668742398,0.7712204163266269,-6.022204517855319,0.1904057381916954,-2.470254090283274,-2.015799163882318,-0.8057039961941231,-0.1738415804076334,-2.1127855883610573,0.3155047802873828,4.013970977917236,3.222460689466032,1.6250024554144664,0.9357104412993804,4.350130405422301,2.882258395866609,7.25243128798393,6.440642273476697,6.110752013060238,7.016782484893883,8.900706050279807,8.980202568618727,10.655504396096324,9.041206540772448,7.810520145978198,9.376662638351595,10.10563015578261,10.39174024806948,12.87224284163971,10.075852796101726,5.334251514467108,3.3292092496640384,6.25873826188096,3.815512038917311,9.12797049589003,7.225019317427431,11.311195230127536,11.684090945421152,5.528744952918287,18.46204176019087,20.53111252109456
2017-09-06 20:24:19.000,4.583857713657995,2.192829493840581,-2.008308669649296,-5.48014358861022,-3.4068258153052,-3.992704969097844,-5.382814715593804,-5.523787624977244,-2.7168688223276685,-4.955700493601007,0.4794949921821367,2.9794269078410167,4.825997474648318,-1.3815323809146771,-1.487128481721246,1.1892395362617452,3.0304744197174216,5.820164746882231,2.762280261460347,2.98309198520618,3.3395804884964058,4.124918000141811,6.201665799925554,5.287947726121463,4.481098409795287,7.037464091821576,8.306907099408619,8.658006651193022,9.722704877434944,13.499399779578823,8.545394791113662,5.150167509016118,3.3545797348651973,4.45234860609596,6.735365583116408,10.596065976290792,6.111668006779144,8.391064869009737,9.789442267773714,13.41888907435901,30.264429426967467,20.751909562726546
2017-09-06 20:26:16.000,5.554474580215642,2.685045167952376,-2.982836200262897,-7.04872291472577,-1.1719917064809011,-3.697904432077364,-3.982673456839697,-3.282004209178974,-3.105531631408882,-2.223444108450684,2.651669916103612,3.7501049606668295,5.785168113859987,1.3611921144663532,-0.6553153913372065,1.3578126167604745,4.082219126215561,5.9374263791039485,3.8679489883506384,1.1744751403477252,4.155390246092152,4.535393647701062,5.0618838866359095,6.933776697854173,6.404318189659465,7.37404789988644,9.424860592351513,10.570912035569323,10.07391505341572,12.515195589392045,10.668699088622796,6.935368251031642,5.661805691064695,7.964661660677461,6.064954187190521,10.50199939745344,9.286118397480058,12.249779459093526,12.21601483808283,8.720242378132278,24.55684297019568,24.09538168384386
2017-09-08 20:23:24.000,5.2080777563676985,4.381438437150463,-1.9252856538052523,-6.592555438677584,-3.492990419535557,-4.302162175895679,-4.648739852437233,-3.454668473254314,-3.7714783910965055,-6.705147337542991,1.172273465154367,3.681853347681207,3.2098688647979348,-0.7527809280365736,-3.3221595692368577,-0.8439499827552999,-1.903460034184628,3.433847683902057,1.1205860194635429,-2.515319337943988,-0.0733264235566455,1.9512913421990683,3.96134187248134,2.370373027188295,4.418214942080391,3.690325912990114,6.817468669284908,7.197895456103248,8.847045786770542,9.821770240008686,6.139517052272241,2.199261647790772,0.2566446138801426,2.611545935639347,1.8836600168493849,6.034606283485855,5.092439035096524,7.00247800227732,13.41561745307643,36.30429716477594,35.23244862811184,24.740247822225243
2017-09-11 20:24:22.000,-4.337267274355213,-4.358476040934331,-10.29502796883316,-15.320653087664882,-11.603212634383876,-12.32559817658506,-13.00975626188336,-13.191803048503536,-13.621405945078912,-12.860110854288555,-9.82836998919002,-5.890982295989868,-4.889973129368723,-8.070068820716246,-8.78251328818959,-8.937630373572796,-5.789444074214835,-1.1919551550811158,-2.4662940177759984,-4.1394068155848505,-2.895790156882208,-3.544136920497777,-3.857890725838185,-2.3735497811972923,-3.32625196379402,-1.138245400580762,3.5077123199540083,2.3721922746677024,2.128102065240247,5.058237682294033,3.4114261556264,-2.7517276469650525,-4.538959376439658,-1.5645408944631083,0.6664039441151268,4.040487980069377,0.4853664156204531,1.9764890982811765,3.523662618949262,-3.9934004159748286,-0.0365827348593845,4.398312814924909
2017-09-12 20:22:47.000,,,,,,,,,,,,,,,,-11.67428122883291,-2.979488380112445,5.245395630581727,4.078313997771748,7.480344429509093,8.305086473482065,9.280548926573523,8.529996426771119,11.328366051729928,11.360098980318297,11.737683845143058,13.372887816339286,14.673448194489374,14.068786996469086,18.12524848576619,10.742470415405004,3.122555500303851,-0.587960660865092,3.035492427390236,9.118264791226611,25.02742554936465,16.291221908363134,36.89936801118896,23.31339880932234,14.19330864958111,20.99828679612278,23.435312245636503
2017-09-12 20:22:48.000,,,,,,,,,,,,,,,,-16.984191043138555,-3.2934682016675056,5.244449186530371,4.048854624617465,7.343949413401428,8.175040153022277,9.701701150933811,6.396288196903654,10.67520257856086,10.332125522128948,11.719457193095783,13.201076382836863,14.14469733624642,10.07416054368144,15.767932088570202,-13.233782189828364,,-3.282303318633409,2.789312315083019,,,,19.622746118608905,9.474985171256154,7.729355458366551,17.19625250051754,23.59099928199208
2017-09-24 20:22:11.000,5.745567355750831,3.372116531313184,-3.395565647684256,-8.616142178055576,-2.2835396207982708,-1.905479001133076,,,,,,,,,,,,,,,,,10.495329528892343,10.0885626048944,11.873400873825906,10.977035843411608,11.358588677260856,13.036890659791696,10.614789050866522,14.612804092907757,9.466837711960263,5.245230628530804,2.8770037169791665,6.4559545935153775,10.885664443296465,14.416015900284242,10.101406765533037,13.102944536361951,15.386467847369422,13.905336595382618,34.384889614564514,22.80765603861825
2017-09-25 02:24:35.000,6.304876814948536,0.1884839509040511,-2.3525849563231587,-7.828034588113188,-1.7667169149372657,-5.335297928351134,-8.529858633722917,-5.875574249392211,-5.218817398000989,-3.362732352032032,-4.208065311813633,4.144767475315246,1.2425963145217382,-1.1251009600660984,1.7344249595298011,0.4710413598915409,3.587802158444828,7.041399052979682,4.145153002682815,4.091825842250358,3.498880774267879,5.7150710287917175,5.216802122322478,6.153622916276977,6.380366710774699,5.563681720815297,7.852348759601413,7.999027418612209,7.7424059873734,12.00877244184693,6.3905643235586505,2.99577708323097,0.7278976502586412,2.084805064820366,3.070859495865407,6.100051139608742,5.759863184740898,14.392988883239225,8.177116405027249,9.973577977785023,23.263956732165727,19.903480852021502
2017-09-26 20:23:18.000,25.49157641480955,21.82596382446443,16.286836107175255,13.547411756099232,16.912777694523314,14.6265571802577,14.612659369892285,13.425689825029398,14.235805076635572,15.57915912013767,18.314935488227093,20.53666213298522,19.269503819783736,19.69965914811131,14.786255623066795,18.46923603187676,16.31049430922716,24.518195299880706,18.49760538461576,21.4547329128238,20.36739040532744,23.74637743663401,23.967739142337443,23.341095944698523,25.525939302866803,24.90948881412156,28.71757593233825,28.25092112954328,27.07266355444161,32.931962032698074,25.83064834718525,24.25615992362858,22.26627160199377,24.67548748084274,23.502493732745343,29.86999184723521,26.511837621822885,29.27157636403556,32.07358313787908,25.967490396840617,28.496812193802683,35.23032159534643
2017-09-28 20:24:33.000,4.592100892159566,3.5027885884376904,-3.5294472536487658,-9.599921388308156,-2.426818691782928,-5.484489497840498,-5.30270812933057,-5.308045329267291,-5.445261451718968,-4.383326257773854,-3.4479363915552086,0.6421296103816778,-0.0692279714983203,1.1094021570895172,-1.4956666703337818,0.331068020876168,4.622056513022672,24.882017467272423,,,,,26.310637224417828,7.801142173754135,7.3446220015996015,7.426267170223008,9.568513461215074,9.310590193333974,9.448887495400127,12.707009312364509,9.28459007701155,5.527119882294961,2.3657704574759406,5.08820767718907,5.943375940649476,12.055200648414656,9.01441716876924,11.106117576797066,13.805236532856105,6.650881526024287,17.72593196788888,18.388485927148185
2017-09-30 20:23:33.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.65025623839879
2017-10-05 21:35:57.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.353479694925932,10.94760014430893,15.011837828977614,10.9142682635277,13.09683067765334,12.864508124588484,7.290685381739676,16.028835944321422,22.474728913400828
2017-10-08 20:23:55.000,-1.3567880423591947,-4.397445037393879,-7.509827027636687,-14.309242117166493,-6.698604233624051,-8.67327116559086,-13.61181273915582,-10.518633705546051,-11.027790914585168,-9.72948945754443,-1.352275919024581,1.061386490020244,-1.1352040344330478,-5.14403363301734,-1.7102112681806427,-0.887018306104721,-1.5398332725527584,2.932714627255024,1.179177400195396,-3.304363437664388,0.979355828124142,1.0935591752875955,0.6377004980481654,1.5377225159572636,1.7120994247012722,1.291586264881524,5.188339111467858,5.749472284140978,6.018632531303851,7.245243490364789,2.470568766420197,-0.3861065012915038,-1.7036854936100023,-1.7612830457862638,-3.277133450943108,2.160774030741365,0.7400410882862442,1.2485287583375713,2.0581256513387705,3.1561213024313983,13.0774582516709,10.013574266542577
2017-10-08 20:23:56.000,2.5064552086120453,-0.354953305822303,-4.078700161752259,-8.28048857299363,-3.0407133175055856,-6.812598818644535,-10.050097230605708,-8.088654766493443,-8.425108338446917,-8.686852951432103,-2.753393612770911,-0.4107316270159277,-1.811150766643028,-4.1740638378562345,-2.4504834965389897,-1.381262604047191,-1.2689003649954569,2.9297615054717663,0.2266130153081708,-0.5171227525284616,0.3486450867395373,2.442706260894244,1.0839175492439277,3.3356427915141,2.807489568746951,4.90538432152092,7.149850520165522,7.497551002557028,9.08973818758092,11.323063225543214,8.972367340773577,3.68281787850805,-0.0721894096293563,3.439679610705244,5.754572661668554,8.10551001297464,6.740384433207062,6.453757597488959,6.712782135352376,3.864521283689363,16.958601344104515,15.575974850138472
2017-10-10 20:23:50.000,13.066071566974829,10.569779326483363,4.270284641292216,-5.145727326434988,-4.714725023519865,-4.652528834915474,,,,-2.3262157637402,-2.278288108554096,0.5086388040339016,-5.683610887102846,-15.170347951962546,,-6.28504819957781,-3.413720916804688,12.292853951629176,9.370870897811292,,,,,,,,,,,,,,,,,,,,,,,
2017-10-21 21:34:14.100,5.150734626085597,2.732877165180404,-4.073418276268719,-14.545701942037502,-19.798233399077706,-19.01226322582928,,,,-20.172078206606827,-12.304640645729894,-13.348134538832571,-17.92181475441381,-15.718732377634712,,-13.501289111124528,-1.9889573172162585,1.894885319262012,2.945853722731964,1.2441781286595552,4.330702852361454,3.3965251357212582,4.8407467641842095,7.84371318126233,7.89372519678363,8.057858085252608,9.951598442877966,9.87772992683347,11.943885531727304,12.655466024462832,10.723577067980628,7.70516995477515,7.504608626447918,7.418335379393624,8.660015126350793,12.860499158261147,11.820923919805074,12.896439252783864,12.70489423254503,11.862171840866168,20.962379308503195,24.49348159685332
2017-10-24 20:25:41.000,2.0467405289424168,-1.9156758649941648,-9.630710607966448,-10.772714205650786,-5.761663246946792,-3.6914529011669774,-8.04899912515753,-3.6455566208106784,-4.162825395691744,-7.293616542008165,-2.355901549374161,1.8209074024958751,-4.040912347470188,-4.815019086599376,-6.128969208784289,-2.126742586792909,-1.7321449412691707,2.1616873392259155,0.3884449945286922,2.051655797917819,2.8848517888776346,3.0424164769765287,4.176657059515433,7.3102047017015135,4.627852915362938,4.278183921184114,6.002181439060552,6.14698905775351,6.960878110665524,9.446807301369214,6.453421425276007,0.39965420814009,0.1515412952012821,2.8641901772496485,3.88168588976704,13.337859299511145,13.975558622875663,12.55430120769501,10.427528104723327,19.026728053829714,24.029718413255488,14.782356477087395
2017-10-27 20:25:44.000,20.965048696658823,16.40911649861874,6.8129914029197085,5.301798208466016,5.324876288365277,3.421157822940218,2.2675786364520096,1.2826680319143036,3.294327969856061,2.0329887294005022,8.596061390726986,9.539262683076862,7.647201379089248,7.259871391701461,1.8642432729281124,6.799639263345258,7.457097893843647,10.646573822025085,5.618796828133077,11.792442474479971,11.006013409296065,11.079707148371355,11.70185302619459,12.832810630357852,13.844946125452417,14.446089978074744,17.15340465009951,16.400136776317233,15.298524684826324,20.36008487375865,16.073589571895646,12.867076965628357,10.928605359168772,11.615296426869286,8.211830220134187,15.075654475817942,15.231648038390198,16.44605391735466,15.26801099155768,10.395666998118594,13.315054133374916,17.555113863195217
2017-10-30 21:11:09.000,,,-5.698902192414878,-12.338199498896484,-6.639771098783957,-5.632339438406214,-13.691166802042318,,-16.667830557509987,-12.887538840208306,-13.172744589649255,-12.87367952248336,-8.182723508791494,-2.573367809591785,-15.991104951695666,-11.58954943723422,-11.43977654765202,-3.192544647567715,-1.4069192707956315,-12.04578643762146,1.202797241051366,1.234792019598574,-0.7367760965923171,2.4689076875512104,3.1138723061675986,5.253688212719672,6.165303283750932,7.508558287273042,7.753871202159223,9.915504135990917,-17.535167028873488,,,3.148742469968804,5.962121630315304,3.970737366477392,5.38774521615276,9.170031160301145,9.635297439692357,3.849663737044052,6.479275642347863,11.296467163652457
2017-10-30 21:33:06.000,,,,,,,,,,,,,,,,,,,,,,,,-5.957762793269925,1.6997051036804174,3.051140044779958,2.9590126696449546,1.132356000486935,3.0173103776485406,7.452505575432001,3.756918745629436,0.6758377333828123,-4.0813436254034485,-0.8299001615498489,-1.184296840563801,5.223931524389988,0.3291199748374631,5.035123759253041,5.118413231439439,-1.452897442128049,0.5996043251128558,8.25241567210623
2017-10-30 21:33:07.100,,,,,,,,,,,,,,,,,,,,,,,,0.9907491988123184,4.810787013426902,2.875453793099586,4.103836188121258,3.3365134741240405,5.28409651712707,10.643107616177774,5.808285696370016,3.722077780891156,-1.019090191248099,1.4578927972930251,-7.808628925951989,5.096515789706734,,,,,,
2017-11-02 21:32:29.000,3.9597482679246943,0.3681416315124426,-3.245776609868833,-10.08359496956893,-2.639678675103598,-5.739158689636418,-6.720557137130945,-6.9519836303905,-4.909068149943402,-5.182845789073618,-4.6019507798404,-0.8507817607293557,-0.7776859255215005,-2.265811704376429,-5.376261961856097,-2.8892137469049723,-1.5205180839762076,3.2122824610204885,-0.1247109084520172,-1.005570991773593,2.56234340955591,1.2748606786797605,2.0477233026286354,6.010190476824756,6.153563783998695,8.502997714053327,12.194965433701666,12.791727639552915,15.002401712135482,17.210975194296896,19.55556051295606,14.14423706987636,7.549272499724814,10.762976619727072,11.257344361697962,12.57155044163053,,,,-12.993632444093672,,
2017-11-06 21:32:02.000,1.6274921272764022,-0.8170586514956197,-2.4356034619666627,-9.050207598266118,-4.220141597984852,-6.631113610836914,-8.748500599108807,-7.578668362413561,-8.811382325588562,-9.570096878942296,-9.561965692453038,-7.217689268719488,-6.358802130200875,-8.913125277412535,-7.746223091788806,-7.375692391931308,-5.624481224424876,-5.319433619549574,-5.529281915873515,-10.784053079589054,-3.2752775696666934,-4.178128785360835,,-9.106224394720831,-7.217089193574187,,,,,,-15.063043567915562,-7.289641109171382,-8.726412431473477,-6.616341767658945,-6.473885290488711,-4.546657783756986,-5.553845042309391,-0.4615094110894608,-2.070891623122046,-6.833343550608564,-1.1357556943725575,-2.102858326224707
2017-11-21 21:29:46.100,-5.333999075063601,-1.099817866223531,-14.9616220204974,-14.958718226410024,-11.294044223004336,-12.746561454971111,-14.082350466030787,-15.251289288787335,-14.024970329773176,-11.692470188401336,-9.906042694106908,-4.091924674885024,-7.851014091763486,-5.8789800042663165,-5.301827052512006,-3.531319887716868,-2.77894402147023,-0.6575375837173449,-1.695615652405226,-12.702040605765635,-2.177686539067589,-0.2700866355240085,-2.339986160880541,1.3756384110326758,1.8983400052427808,0.1988651975117373,4.942681919416448,3.333117635427997,3.978726467163836,,,,,,,,,,,,,
2017-11-24 20:25:43.000,0.5878841471048913,-0.7346645511978304,-5.579606074140775,-9.965648938904769,-4.5104510823270845,-7.430629716728872,-7.852260737144094,-6.9302764514956445,-5.580086191821434,-8.293438464906096,-3.144794417527215,-1.05766062525209,-2.784474368266888,-3.3940684008677464,0.2927936798588787,-0.5949089366245056,1.1006640252380646,1.7930808518189036,0.9633898066430688,-2.186549708357876,1.1977022525402394,1.167533912798142,1.94974558749474,4.048726327582153,2.939069800493279,3.380046433610602,6.303538097848088,6.870044770907258,5.925919670967333,8.790061730607196,5.694247575203854,3.0099998765411766,-0.7054058635514083,2.5827588820805265,0.2171831241656653,6.890227651946934,2.679705095269576,7.005106925266468,7.670856501494272,4.0937324538506745,7.492065248609408,12.324924248853408
2017-12-05 21:26:56.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9296865982336655,2.901961633588311,0.4857668712949778,-3.491127319834301,-1.1358209740367928,-0.3531481277629776,4.138013789385276,0.7149335345333871,1.879486001813174,2.780607641050584,1.9576802255176744,15.497551723159212,12.155913057352876
2017-12-07 20:26:25.000,-5.919986279977941,-5.436976626348487,-3.4397141862822447,-11.578627796738976,-7.2467118174640035,-8.510331020455833,-10.624374921199252,-12.891294010312626,-9.228840404217362,-10.307295767047467,-6.539428568217701,2.8046415878361266,0.991148589422938,-3.3572770011741744,-2.273791980990776,-3.5437745286851534,-1.20082020178139,0.4096375927424384,-2.1402903580663413,-9.002332657995312,0.0633728611608931,-3.470427671872752,-0.8103893263376633,1.1777591339100546,-0.1547207508317177,0.081947856353434,2.313998582371159,3.745440433753696,6.331653051606686,7.320419860363874,4.1370776222671,2.769094127894707,-1.7141137649706089,1.7209219896495789,0.8751460809416259,4.958054298151833,2.458091803491495,3.62630099663296,4.552387110388807,-2.026660792035596,-1.2943100007825803,5.868396684806008
2017-12-16 20:27:04.000,,,,,-10.193014112075533,-13.850276332697185,-16.68818459718949,-16.435729345436584,-16.370470145051698,-17.29224116610093,-18.311148884082925,-9.85335012832303,-7.539684505916785,-11.515480858720151,-8.083578025021655,-10.94619888326104,-6.911567427987288,-2.191864184492332,-4.949733587911167,-11.813040287151225,-0.5538893438004597,-2.4921955351054663,0.2762775073039594,2.740268089145413,1.8773450566622216,1.1265978096286455,6.192484923100801,5.0355882162768815,5.54737964590468,10.260609579749763,7.173962886040264,5.368913801671496,0.9942185027662592,2.516799713609398,-0.2040793304093992,8.730989488916126,4.6799023559164405,9.798298027624238,11.627543956189044,6.529280795958222,14.97847225514302,16.466015600367317
