dates,oahuoahu0064_0001,oahuoahu0064_0002,oahuoahu0064_0003,oahuoahu0064_0004,oahuoahu0064_0005,oahuoahu0064_0006,oahuoahu0064_0007,oahuoahu0064_0008,oahuoahu0064_0009,oahuoahu0064_0010,oahuoahu0064_0011,oahuoahu0064_0012,oahuoahu0064_0013,oahuoahu0064_0014,oahuoahu0064_0015,oahuoahu0064_0016,oahuoahu0064_0017,oahuoahu0064_0018,oahuoahu0064_0019,oahuoahu0064_0020,oahuoahu0064_0021,oahuoahu0064_0022,oahuoahu0064_0023,oahuoahu0064_0024,oahuoahu0064_0025,oahuoahu0064_0026,oahuoahu0064_0027,oahuoahu0064_0028,oahuoahu0064_0029,oahuoahu0064_0030,oahuoahu0064_0031,oahuoahu0064_0032,oahuoahu0064_0033,oahuoahu0064_0034,oahuoahu0064_0035,oahuoahu0064_0036,oahuoahu0064_0037,oahuoahu0064_0038,oahuoahu0064_0039,oahuoahu0064_0040,oahuoahu0064_0041,oahuoahu0064_0042,oahuoahu0064_0043,oahuoahu0064_0044,oahuoahu0064_0045,oahuoahu0064_0046,oahuoahu0064_0047,oahuoahu0064_0048,oahuoahu0064_0049,oahuoahu0064_0050,oahuoahu0064_0051,oahuoahu0064_0052,oahuoahu0064_0053,oahuoahu0064_0054
2017-01-01 00:13:17.100,10.914266201468832,12.57140015654024,10.3076582609424,6.408524347680192,15.605121415322332,8.283803482085371,6.6973613552391225,8.54765370158247,8.498766818748392,7.130509901671705,4.784671446712633,6.2804176804260194,8.713418021559592,5.648414600534834,7.215480056254602,6.8210596858,7.397987865667853,7.8779560504624895,7.552123120123027,5.988931307606662,5.253909315466286,6.39189729948677,3.6704307047499833,8.744622362842492,13.0301493170092,7.598653152465599,8.020540253306278,8.508924357569073,10.078915024302416,7.155188951392494,7.302044614370055,6.999431939006293,8.989268898827813,8.264558127360617,10.29683997034381,9.688711550231917,8.122160003215814,6.48392084935533,6.895604358927415,4.136212105192863,5.878965464512249,3.0286103794379087,11.096248377551753,12.439579040024851,9.62042729660742,12.257844050080775,9.850607037157973,3.682161506055276,9.773842475809968,10.255455682840031,11.360493156209143,11.380356460390388,11.954616528786191,6.00016408705466
2017-01-01 20:19:50.000,5.342748556384155,9.979835553614196,10.294893693592805,7.027904261765578,14.729227924897852,7.932029739612748,7.184694388313655,8.356961153818142,7.693514023121121,7.537641900940631,4.943651344794401,7.148761578501442,9.955088371347808,5.8280297785864255,7.98916739532943,7.683324354347103,8.526674413095163,7.763913216022813,6.75190708782698,5.544032002776793,5.893096507244131,5.416088701894682,4.35871857093471,8.082885400269793,12.375379004717336,6.865348748342888,7.415367403355718,8.54873802215348,8.224409277088858,7.029592862998876,6.622519861673928,6.749874422082021,8.358943376960577,8.449200929926137,9.531871487021885,8.432955083652137,7.09263472817815,6.227352321447973,5.331392949296422,5.785953912179521,5.084641467310688,2.8981290521157224,10.254352536391703,13.715827690050332,12.438057924176194,12.568140671120991,9.919367796883543,3.881129629342561,9.376983737086318,9.19446109898646,11.436432408795373,9.219845831978308,11.77079252988245,9.52444224029176
2017-01-03 20:19:09.000,4.96734503269146,7.8348904591323825,8.088830349828228,6.602120394422274,15.315016122839287,5.903367072606245,3.9126743304879352,4.342249542224101,5.982418137643883,6.685524376481854,5.882253053849158,4.086962158155779,7.509183726659287,3.482943560557364,5.693184123659028,6.2916849987400205,5.407209015181532,7.306034704719774,5.018843537868292,4.478696691424593,1.657498109315543,3.243223472085839,1.0204547464352691,7.11254599759834,11.79520223435412,5.193582594438,5.707211259587835,7.414668620567673,6.659575815041126,5.187991114947789,5.166672926246832,4.5190696801564405,5.4831026494566375,5.265851038871449,7.013678081719809,5.82015632483276,3.824381121208415,4.362230669697681,3.877811200331761,2.47795502877553,4.08439834150383,1.8321660978239505,9.083329445709577,11.367528170114625,9.65812779243474,12.895813934791832,9.664348783315289,3.3935052279817697,11.405554200312254,10.753594368242842,11.553858457579269,11.627400190399111,10.321203043053677,1.7328833649913895
2017-01-05 20:19:30.000,14.529866760430709,12.987321065231296,,,7.283123045080844,16.054581077533484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0087056645802086,5.233857907632471,3.864249150277253,7.087304584527578,5.412472709943537,,4.9384244265049535,9.281310285984478,19.15798464175197,11.77953248992187,12.34190490906134,5.806861064456581
2017-01-15 18:16:33.000,6.620287039569628,5.833166231424145,6.104275991937752,0.7104218002722641,13.666941250332748,6.746618029320392,,0.9081945877893224,2.8771972917447712,5.66952385342208,2.618067131167599,2.860857401515243,6.906924478393867,4.308472803676843,5.770996903807976,3.898893241499744,6.229521585296615,6.214063388369765,3.400188152504996,5.601661019669105,4.592399396840304,7.159250649183815,3.39489167779646,8.354548468943111,7.639192261849404,3.8905207819601633,7.509312855432348,7.835753109266548,7.40302747128151,6.676132724072681,5.0167380865694176,4.327680640885695,5.833221576089538,7.199815712091169,7.369742914935618,8.845354330401419,5.745889646385909,4.919999051102984,2.639203476860718,,1.2477690233647447,,6.073364402452491,8.086220603362987,6.95025787656344,9.934828890495446,5.635634516301896,2.038165342223311,8.67405304207921,9.517963238505748,9.50236994642042,10.461230429134073,12.578557861582611,11.650405205781633
2017-01-30 02:52:04.000,,,,,37.00165742575801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-16 20:21:21.000,16.906534844866904,14.05190278118276,12.324230578549797,7.686629361402325,18.324924549818103,10.93187417238304,7.322269630289047,10.613144844002107,10.788658709548631,9.35223265116262,8.317279210342075,8.366141142496067,12.03895393528645,8.328617042325096,10.318802308408602,9.709028837173047,8.785872153883759,10.721616764584407,11.438131320772968,9.17955714829595,7.804118281507128,8.054122051532723,8.526805272404967,11.762348581412736,16.719874217724538,14.41803643107362,12.723363167708262,12.046254314301812,10.982593351281746,9.87791703653477,9.700644393413574,9.276347437653014,11.264244662152034,10.543622220662488,12.207012718153551,10.913424363010408,10.97215903350054,14.60449672538884,10.000416634489966,8.375599113383222,8.383978865054948,4.679383530772824,15.340353509748244,16.192148640503273,13.627723615775722,15.263728824941682,12.21957401711495,7.282707163911236,15.088814693567956,13.240695528319035,16.74017640216782,16.673612825371013,15.83762664902866,9.23290568833122
2017-02-17 19:21:43.000,4.125559240806791,8.069140621045955,10.171803759313535,6.059744644659953,13.203016816668033,4.495723855310273,5.116878100556169,7.040046851469684,4.95663256813703,7.478241340751871,6.114758909041265,6.148281868823933,10.412960967656709,5.674530132761666,7.902833303457784,7.833048127877785,7.404276518026758,6.9711757416911535,6.188197081743665,5.966949954690937,5.584531394371427,5.655021051598465,3.725353798395065,7.0701052671076,12.24255389930482,5.259694071784978,7.624003275089299,8.654274587960852,7.574158098001926,7.346420957718044,5.631545909093656,6.466158672309014,7.574251444873359,7.265585785716034,9.404865615126,7.406791335820107,5.7294119994253725,6.275614654649501,5.993934433216184,3.1655560927897275,2.2628786867498527,-0.0977578296250018,9.793049321634133,10.07409914550584,6.7844091883242,7.442835804414915,4.224752130059146,1.5282694931776184,7.769645634856015,5.289624582101475,6.467149108748541,7.531412228695742,8.047587247059656,3.0810735167374994
2017-03-14 20:21:08.000,,33.37458170179638,25.648750024837973,13.674911201660104,20.84762432162537,19.180904488667625,14.194678716974948,14.411948124174671,12.139802205633137,11.763842781128266,10.29517395627816,9.145257612885777,13.895769938849073,11.931581808597484,13.725084656867114,11.25215382343357,11.101523820569474,12.812056421059332,15.097090970586695,10.624095834884407,9.443819123322672,10.730239810937324,9.428408145645694,14.429191479970012,36.56345381646312,34.99981278916264,20.05413941293793,13.50772834895222,15.672194068405346,8.776922162131388,14.448858146135702,38.01998747407084,13.15971982961622,17.33505062484934,18.15234402037116,13.623512333761049,16.634062538876535,,,,,,,,,,23.294983222999203,16.35579514217753,22.827221095849115,31.21672290714755,,,,39.79894673712831
2017-03-20 20:21:10.000,31.71096754281898,16.06964107744794,14.126330342735567,7.897012379432109,16.50390150125216,13.042819793913404,9.55889548270256,10.20064143216655,10.165385544947815,11.171257518003936,8.611623137515041,7.218487777420814,12.251702715509252,8.293549874246184,10.221874446343456,8.664924500810162,8.149455168982973,10.579470337202254,10.937006127952316,8.002840278764566,6.7930826648527685,6.394137558080481,6.4866352626738095,9.338424066340536,14.99913399767649,19.45103326291553,13.227117223295888,9.494800420290472,11.055221748656226,7.821307769029039,8.420654124490829,8.507911595304455,8.561427204904497,8.714570377544119,12.18752194744134,10.01414548988602,9.692555366071682,8.292669708875854,8.984162213849634,7.971669264291457,7.35251951246943,5.146200519973742,13.300130572114064,15.048578547507235,14.553046489014523,18.16558314933659,12.59568085052482,6.972130486201969,11.95257711341575,12.551576352327748,16.34678547384969,16.076140038191554,17.160475729633095,17.145529105076406
2017-03-22 20:22:25.000,18.769776921413776,15.40435694096374,14.472052406357465,10.613181327267895,18.63048136482008,9.326909603186166,11.842311829780328,11.362669909187904,10.72287229898873,10.645854398493949,11.431088847937907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-13 21:49:25.000,,,,,,,,,,,,21.645556742715627,15.332971440256037,9.319636745922754,12.902974810774053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-26 02:33:11.000,,4.713248023930533,2.771915984379841,1.89529482656736,8.204088397389182,,,,,,,,,,,,,,,,,,,,3.254028020828663,,,,,,,,,,,,,,,,,,,2.713696953385237,,4.774395518260384,,,1.997751731889896,,,,3.171954168356798,
2017-05-13 20:17:12.000,,,44.00484221152791,36.42061047976853,42.33445193950334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1808404829249275,2.1770587527513108,7.579296110917466,6.159519555077968,1.876037146620294,2.1532232670694365,0.3565382421822749,0.8164574385068704,6.892354775954806,6.894108724249505,8.593259811950023,9.66301699989896,10.774473761153638,12.50807627769103
2017-05-16 17:28:41.100,3.0892151503749017,6.011977516575678,4.487612073968359,3.688476996183081,10.75335041069716,,3.852466250191036,6.148568827701853,4.759837410080108,6.487838748801847,4.304276921762472,4.153606426166627,7.62540765815522,5.892091628366506,7.841880690662762,5.739520051457815,5.914809937353944,6.135447921631087,5.833984749355286,4.595010266346653,4.88265185635143,4.15132036318732,3.941326718014578,6.792312557027364,11.199465786517532,6.671339957594187,6.34832208338713,7.946314545625166,8.981112450882419,4.977025146715221,4.476714100201031,5.644731424405764,7.318314379508129,6.95747877887414,8.925416312553534,6.570852134568286,5.262324263235326,4.58363514275417,5.301250444742598,2.2111047376963526,-0.1034768234751203,,6.465720165354577,9.721224511453352,5.951821460539152,8.953857812649488,6.084762863099099,3.803342762021886,10.125592883912004,8.659497260116076,10.61895414190172,9.78898274723815,13.417907976457029,8.73870007478199
2017-05-31 02:47:10.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.060484782256475,2.9336239737162906,3.142506563037836,,4.831146729771171,3.117237176587856,3.1626685687660947,2.715749307726811,,,,,,,9.481480054217997,9.207084587958676,7.591197686954745,9.26313483515036,3.016688823096535,,9.107646196379353,8.614331551484536,8.899097270626596,7.8570014022879375,6.695309572151452,
2017-06-04 20:24:32.000,19.549528921645148,17.505631128094233,14.588786209907097,13.4439359998254,16.976673295915766,13.03403724063404,11.764477641493004,14.68216684047153,11.784100666958755,14.079964084090651,10.679596789207263,11.70735148291407,13.872202420742488,11.90869847458394,12.679771686549454,12.517631902283112,9.817681343201636,13.40204561630238,11.834329962405954,10.213158252760405,9.04987211237296,8.434382367670555,8.361299093906464,14.463670443828931,16.37772864826787,18.852593695155825,11.50348409485522,18.72179417828996,17.604841290012043,10.3615254718801,12.044014409385031,10.375709671858544,12.537996529456578,11.096193775269088,15.869027618284065,12.593705664297056,11.148267868012136,19.940018879571003,12.759015005531548,9.20541193876966,17.088243618070887,9.980937163795828,20.880251220675905,,,,,,,29.00585608444235,26.61034381517303,18.137494510871743,15.7092305067888,18.349257031826166
