dates,oahuoahu0004_0001,oahuoahu0004_0002,oahuoahu0004_0003,oahuoahu0004_0004,oahuoahu0004_0005,oahuoahu0004_0006
2017-01-02 20:21:45.000,10.948844752386131,5.118218799167964,8.284448465540155,4.266433107305343,4.802531287046454,27.526962293983683
2017-01-15 18:16:26.000,1.1104886250261865,1.9928553971257936,3.022512865301052,,,20.562332183732625
2017-01-29 20:21:27.000,63.77222611612325,25.687294457911616,23.7146642669728,7.126436820172254,13.13005391086882,35.33631385055242
2017-02-20 18:16:06.000,3.978366746633028,6.215590885587839,6.971387499975669,2.063647464136035,,11.34081258536646
2017-02-22 20:22:35.000,19.039529806390824,9.171124117596916,6.088046595467041,0.836949748786731,4.209428528185402,23.9568505288522
2017-03-13 19:16:16.100,3.7737512755074656,3.8188101715160734,5.703172021483471,0.6089050234536557,1.8139965707574184,18.654960732533507
2017-04-12 20:17:22.000,14.115392393765497,9.939385879188452,7.351518880589637,2.1780981527635466,5.530181074277307,29.841022406630223
2017-04-14 20:43:38.000,25.564173249510624,17.93072615697075,10.83362439375372,5.293175728897735,6.487785217271975,22.93937201466285
2017-04-15 20:24:34.000,21.40626783713554,14.660104816082963,8.748618640209163,0.1886953065192065,3.703304862782507,9.80495431074668
2017-04-19 19:30:10.000,17.11996733513377,12.051748024479588,9.62189632434015,5.099389516209955,4.145643684313532,21.815431418565563
2017-05-18 20:25:29.000,23.086111177531183,17.417209771379927,14.223773007108734,9.941917264532943,10.804415396981742,29.004533183181938
2017-05-19 17:04:23.000,3.822230367318365,6.577276628988885,6.060673110410146,0.5409424955942419,,14.75386961787667
2017-05-25 20:18:52.000,15.450866003270802,11.189820002250904,10.177917802768096,6.877852615805123,2.149986516324331,18.38563981363543
2017-05-31 01:54:04.000,19.40511513249101,17.43424055538242,15.144002045210389,11.021364506102058,7.134174171238071,24.16460151029404
2017-05-31 02:55:44.000,20.54743377342347,18.90052183897648,15.702443555031024,12.361146333390032,7.16369395669135,22.48529004093152
2017-06-05 00:02:24.100,22.744124067581048,18.238485022690966,16.632974424342144,12.834589589702288,9.672954595142954,28.36946903528323
2017-06-06 00:34:42.000,22.92937379603093,19.391965943741155,16.46007844884392,13.580070134523076,10.00911970579991,31.63815480311974
2017-07-13 20:20:23.000,28.47717749622577,17.22735193815986,14.80194340962559,10.848449295615849,12.381006343775669,29.10767140560053
2017-07-15 16:55:46.000,0.5436361644198485,1.771025925992892,2.012570653663038,,,
2017-07-23 20:21:45.000,23.21358486261112,15.484944387490636,15.781989327982355,8.076529714612338,12.6303580371343,28.06204614004467
2017-07-27 02:54:30.100,21.56358376019931,19.500646814253923,17.740954101808263,13.925834879066148,6.329144911522332,24.375574533889168
2017-07-30 20:19:52.000,26.22651701196104,17.85911517446932,14.811660456733776,11.992712683605486,11.704491802471804,32.78321164522972
