dates,oahuoahu0099_0001,oahuoahu0099_0002,oahuoahu0099_0003,oahuoahu0099_0004,oahuoahu0099_0005,oahuoahu0099_0006,oahuoahu0099_0007,oahuoahu0099_0008,oahuoahu0099_0009,oahuoahu0099_0010,oahuoahu0099_0011,oahuoahu0099_0012,oahuoahu0099_0013,oahuoahu0099_0014,oahuoahu0099_0015,oahuoahu0099_0016,oahuoahu0099_0017,oahuoahu0099_0018,oahuoahu0099_0019,oahuoahu0099_0020,oahuoahu0099_0021,oahuoahu0099_0022,oahuoahu0099_0023,oahuoahu0099_0024,oahuoahu0099_0025,oahuoahu0099_0026,oahuoahu0099_0027,oahuoahu0099_0028,oahuoahu0099_0029,oahuoahu0099_0030,oahuoahu0099_0031,oahuoahu0099_0032,oahuoahu0099_0033,oahuoahu0099_0034,oahuoahu0099_0035,oahuoahu0099_0036,oahuoahu0099_0037,oahuoahu0099_0038,oahuoahu0099_0039,oahuoahu0099_0040,oahuoahu0099_0041,oahuoahu0099_0042,oahuoahu0099_0043,oahuoahu0099_0044,oahuoahu0099_0045,oahuoahu0099_0046,oahuoahu0099_0047,oahuoahu0099_0048,oahuoahu0099_0049,oahuoahu0099_0050,oahuoahu0099_0051,oahuoahu0099_0052,oahuoahu0099_0053,oahuoahu0099_0054,oahuoahu0099_0055,oahuoahu0099_0056,oahuoahu0099_0057,oahuoahu0099_0058,oahuoahu0099_0059,oahuoahu0099_0060,oahuoahu0099_0061,oahuoahu0099_0062,oahuoahu0099_0063,oahuoahu0099_0064,oahuoahu0099_0065,oahuoahu0099_0066,oahuoahu0099_0067,oahuoahu0099_0068,oahuoahu0099_0069,oahuoahu0099_0070,oahuoahu0099_0071,oahuoahu0099_0072,oahuoahu0099_0073,oahuoahu0099_0074,oahuoahu0099_0075,oahuoahu0099_0076,oahuoahu0099_0077,oahuoahu0099_0078,oahuoahu0099_0079,oahuoahu0099_0080,oahuoahu0099_0081,oahuoahu0099_0082,oahuoahu0099_0083,oahuoahu0099_0084,oahuoahu0099_0085,oahuoahu0099_0086,oahuoahu0099_0087,oahuoahu0099_0088,oahuoahu0099_0089,oahuoahu0099_0090,oahuoahu0099_0091,oahuoahu0099_0092,oahuoahu0099_0093,oahuoahu0099_0094,oahuoahu0099_0095,oahuoahu0099_0096,oahuoahu0099_0097,oahuoahu0099_0098
2017-04-12 20:17:25.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.87060537395336,18.90535473050869,19.570226578531926,21.405895946376216,21.56155159542257,25.233042327513644,33.5441708752168,32.96553031905096,42.98353773721247,45.90215541757016,29.50076784112616,20.97529062274989,15.640819517224362,14.553625515843668,22.855009936101453,24.30456320854071,14.942289488132278,15.345762475632242,16.81534812369169,18.63528273498386,20.77095890243663,24.138580049599533,20.78867660155307,21.2163466478074,21.475358768988727,18.53276291168433,18.28466397982367,25.079398011789767,26.633089228956567,17.25225297285206,17.777683110366635,25.0040236470724,18.81915640749797,22.59038153958902,30.374829531418968,34.2676617448455,37.356870853876096,44.60084209917727,50.86040180346747,39.21591732432401,,30.09342416508377,25.798134204950887,,
2017-04-15 20:24:37.000,36.78873468055855,37.85830632071271,40.6875888611734,39.44218383321354,38.17003200442691,36.14715063204832,31.970693410472247,30.556147583214905,34.7637853661521,33.52390765348997,34.46648869276298,35.28366173394209,35.98029733598095,33.148875288459024,33.80558507657304,33.90663897163206,32.06225151447597,32.29011121792508,35.12663647223965,36.491808124189376,39.38024951390407,35.081625903880955,34.84735265982922,33.335022250770194,29.37254631734343,32.091248531088375,32.395022107209975,30.18448814395748,28.92342436031545,25.09514622184397,26.98632664404141,27.54726395351136,26.071499163613183,27.841370043788235,28.9774122052998,27.466586131901884,29.5249191174947,31.29002822882688,32.76118852868766,29.64880549080909,30.64059818540694,30.01614207888965,27.45489480358587,25.71278725134304,25.96265268742172,26.73576068636839,31.62012501145283,34.86853494216089,34.394543624860695,34.51957642513688,35.77308445221638,36.70837823915214,33.96041615057607,30.04405989040065,28.81479829209713,33.32092464982432,35.344172783984256,34.36290205082387,38.96872849483188,50.0079835719282,56.29358338551797,53.52625095740312,56.91255719479463,41.68128723954355,28.78939001153422,23.0819407499012,26.40147360721531,33.74520265432005,43.81059273077979,,38.43949700560842,38.95794285405615,38.38927530641628,40.17073294874388,,,38.47858964023102,35.10734054080179,37.75760645984839,41.20389862691311,,,,,,,,,,,,,26.53712583788765,26.38203606853949,25.551810719104854,39.27718350986601,33.19097376614264,34.84128585846651
2017-04-19 19:30:07.000,28.573427160428,38.26858464131849,37.93959059723089,38.10295361963176,38.54453021438748,36.517469877737696,38.014922925104365,38.90085234368794,,44.38309801980135,48.37927512867488,60.14872250862874,,,,62.46556287110853,56.78704893900294,42.30044436331897,38.38993258734627,31.5542481440602,31.81915003847006,33.95402877872577,33.26434273841932,30.598002846472603,27.064691348943903,26.974305688901666,27.291788394020493,28.95670183043661,27.695440232994688,23.871020292189407,23.6356063193548,23.59756833328978,24.224859844653512,25.69268763441244,25.80408766457369,25.68379486375277,24.47072153251015,27.77175707452832,23.210456849999908,24.608677051776887,29.72972624262928,41.4903920101741,28.63619493014573,26.343009846577345,20.850579128685904,20.055324403032568,24.025201057561624,28.283679777627395,27.52046433844928,29.04372467205153,29.167877110624147,29.00023806549837,21.40144704421716,10.477104186479952,20.223679726701096,20.884693680205693,21.476199727092258,17.656601605362383,23.337148446882285,35.749060632336,34.402734548149226,,33.32835810562837,26.975625081915343,17.428971337318444,11.10778549005609,16.620866815244508,22.226995978188807,28.106193150502737,22.51035137515592,15.965601548392916,18.385306882671,15.745439883533548,16.796181801185014,19.22832193686748,14.44012017451375,,,32.09052058919016,31.627664704907897,25.669384275178107,13.723565954697769,16.471672340100103,21.692771519124246,24.4837798834083,29.526200022539967,20.425279199118105,33.745337399231104,26.34291214200628,16.835623877295372,19.09530806470832,13.17260158503973,11.052246036621725,16.856266970114152,9.839964154982653,11.96901316398517,11.491870430389817,
2017-04-23 17:50:32.000,,,,,,,,,,,,,,,,,,,,,13.481307304824696,19.40376613618492,15.944332449397647,4.437109523593867,2.9834666760432995,,13.861733107603293,17.647569951516665,7.898924804329487,-0.4494743529183672,2.665810988614272,19.951585941734827,23.777222982727785,23.67197891576403,20.07404467982952,14.58196222725848,18.69797203852614,20.56076896957932,,16.120213291288493,5.353553810649508,13.92114635789102,8.517628410296293,14.935641664940505,13.671058260098864,15.899784481925712,,,22.75832690023146,,24.12125216396118,24.155489505233334,25.547864232904345,23.858410093219675,20.73385816367121,24.254711768986503,32.11328918127836,40.244494657608826,52.18421716718802,58.90315506475505,55.83170525033595,,,,,7.119663613297432,22.66915221481102,32.019741641080124,37.17100837672586,33.32590794869337,33.412749978032885,36.3153076794702,40.1994437312226,43.08205220179576,40.54036966785643,38.69635280639055,37.98172744574416,39.384524553288095,41.42149010354855,42.58432226707408,44.41198649920696,44.313578276912565,38.860115265714974,37.60674939005891,32.46772167123947,29.66104848795642,28.467067388198515,38.01545560777228,48.47270256781966,46.82090717153998,54.7409806543948,35.202357454936255,26.33595925492007,35.04399990068216,30.86410189089885,38.91908864298794,33.30426780716276,33.074377760121315
2017-04-23 17:50:33.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.99063770726276,20.016034373335,14.365740338665104,16.8802298334781,19.764987269932423,,14.30655241687537,2.998507770557692,9.241448225369677,6.291240212969615,16.137576723458633,14.325821341564144,16.271542005708508,3.37267226367536,,20.02086531511578,21.97220849867336,24.862334687049312,26.279629989061565,25.55312953548088,22.752419873514704,20.45498429677943,25.004267818834904,31.88049419323088,40.304160085967695,49.53698669398903,56.11785051027209,55.53995899737414,57.09410103512327,58.93266064636019,46.37666210526616,35.12885950076392,26.91387708791492,26.768957595338644,33.84153712621937,39.02254941660369,34.37074268259835,35.2161727032226,36.84186833072076,39.74973130414202,43.72612514231305,40.540447588906645,39.90716155835008,38.69172595454962,40.3059300752513,40.98945212880861,40.49327458784393,44.893868318582754,44.40822947632075,40.83906016394365,37.59052324452414,33.815787245762884,28.125184036279247,26.534572327351224,43.20532307823406,47.87624087188546,47.15003171145308,54.63130811184877,33.68216004665401,27.855521675358435,,28.3005843758713,40.20408627346917,35.77197331130617,34.19458569033832
2017-04-27 01:38:26.000,25.22254334157123,32.31243924975559,31.67149756100756,34.4030238176914,36.92497253904911,39.967362367814616,39.16334392526327,34.60299250611728,38.45238504011058,35.59237378976165,38.01511249917464,39.33492864177448,38.90027492181124,38.07355022251607,35.3436098968011,37.78560720427338,39.32435699861739,40.06099768459863,41.54251381114163,42.83076198038202,41.300545372066345,38.112522944353806,37.89277125210442,37.52823842706652,35.96347334837853,35.670405518233174,38.65079294822937,39.96604133282781,37.47065126099972,33.59226699555696,31.20560492604102,30.194285311307222,29.227213130420004,32.32365523606839,32.79231525601122,32.72073956076992,32.61556697804492,31.748256189297106,30.774668127396104,30.52848477374912,30.0820589433189,30.72938338173861,28.70315245747524,25.683354503199773,25.96771568235133,25.97533747244156,30.54958505948359,35.31908814341092,36.96435398552671,38.20373377591829,38.98068471814637,42.4243163297359,40.12399494324193,37.28350348090192,32.76316060965083,33.6600539754155,37.40127384033413,38.03149464636005,40.479797262383336,47.54815136673448,58.975378414879984,56.00214610767735,60.06087899497754,46.01470858916143,35.7597863493204,28.798041002066647,30.265611020049995,35.488579341290574,37.216427376901486,34.64229006102988,33.121907594228105,36.86921382614118,40.99323727328282,44.0276844289673,37.87773548058797,38.70892831729011,40.66096348404372,41.388716891304206,40.464493428767575,42.30113584381118,44.920516534614286,38.52732254387061,32.56154683991252,35.29517527383552,43.99407556592048,41.74081068813978,32.41190336409237,43.10107450504636,45.03800081256747,38.085266183563206,44.52245394678103,22.616094131989847,22.79715394280537,34.57768477970116,33.706138088246,36.81958453577513,40.73141735501244,34.82859920169655
2017-05-02 00:12:32.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.891786463052775,44.917449001877394,48.80510511227744,57.932398057596686,59.48029310136572,54.56002025295417,,,,,,,,,,,,,,,42.48805812325516,39.85686537573747,44.08326516898339,46.55428894014209,49.375961107043054,52.205218523612686,54.08491681862818,47.72304721272984,28.138296689372098,38.22591644165827,43.44077058802554,49.05241634340634,53.216362807625856,27.845940516441186,26.88155506352205,34.15334085567402,29.71902751703399,45.69488104916784,35.55952314291425,31.684167201408265
2017-05-18 17:24:53.000,37.9016256615295,45.81620116210814,39.6743352487232,39.60564117964447,38.41856984025873,38.70008807638406,31.510836929153943,35.7895954128108,39.47370069636065,36.82844271630802,32.16399807598571,31.67848370159068,35.636057553049845,33.77135277345202,34.6363028574176,35.39608847739629,35.08411505700645,37.8775010916828,39.41108841523486,43.78877106822475,51.29199099731924,48.54889047655341,39.81132600330582,35.14872201073307,32.79561482069518,31.88128866788519,32.74183997245342,33.20550396718767,28.189842829466635,17.46553295118103,15.334406399734975,19.91195206124545,24.02101165319566,28.86955055345664,31.329699347565672,32.05939814677,31.95413901862789,30.200852362160703,26.63867814687075,26.82461446642993,27.211520573245647,28.913328102997685,28.00595228178768,26.551810429667285,26.976907469033936,28.58217561104537,31.734558105618515,33.36416955557752,37.26184421087556,33.86767124628361,35.01121758098354,35.48393069328377,34.86003116756375,30.170302133668603,25.02494046788741,27.996291243847093,32.20546190816367,32.98081409336375,35.57064520280738,46.94629922605321,56.39597489653595,47.34323599194173,48.95550997899968,37.79685227847445,29.10307355688659,23.173195360185964,21.30650181076086,31.21757768238657,39.4433992629182,31.88583385607312,31.864435666053016,38.32136395817904,41.44406676375261,40.06654651690331,39.2722862259747,36.552431596421016,35.21180407981708,40.56751220962361,43.92781426274368,44.68668059291889,44.67362436288827,42.9581239773467,39.46069913274295,32.24666537792899,35.10280887812908,27.74273242736932,24.269379491354847,34.54445006699896,42.765264774045086,45.546600261620085,40.58113951725537,29.596371008772483,25.28821171978892,29.979798533653035,23.14548032225713,28.24526715754121,33.18269214773555,32.19909082810513
2017-05-18 20:25:32.000,,,,,,,,,,55.21156301073098,52.76374430456506,50.413965151874976,,44.35259672352456,40.96240413082552,37.72494514627011,37.177299864431326,37.54291307786559,38.888767536136186,,,38.543152228096766,35.71790395877882,34.78523723104234,32.36456417613588,34.264203501094194,35.75401015927931,35.29784105539209,34.03717289934988,27.683235855559964,27.85687794299101,27.819328564104698,26.32440916216199,27.79245322181156,27.90407874037881,26.467899943854604,27.678846552066208,27.205390440562592,29.595344065236013,27.714878721917305,27.94426622747198,26.70485130694904,23.98008074824081,24.401360872905457,25.57739923317678,27.709973631515872,30.368541698769224,34.03780654546581,33.18962992329913,35.39012772408648,34.162821708515175,37.57892953810174,39.05967444157167,35.16603548396094,32.07584061006182,35.74516350826355,38.45877743457545,39.16623550846813,45.569183424422064,48.26629148514202,50.13266569271912,58.2944791906371,59.61164737973783,46.83755001151897,36.498495000513245,27.655108443176506,29.426895605333304,34.506576112376365,38.62246754368557,36.07660090771115,32.417189143629926,33.58048815180648,36.139253622208415,39.13646233535032,41.219434322284286,40.91668060730228,42.24080806962043,41.60549253063876,38.76775719159394,42.19906842026735,42.4657009015076,45.028765091257135,33.89184645502146,34.32717260555528,41.03296382990815,38.87080977537983,25.350516041299063,40.52448505259104,43.399930991576696,38.569679936925695,32.75780426014957,25.645921669212424,24.66366221671334,30.244142342797275,29.74345422945319,37.95119305207201,34.681755228114284,32.237391337761466
2017-05-18 20:25:33.000,,,,,,,,,,,,,64.68535622800714,59.15202394361463,53.06130230347959,47.23334308140747,43.35502683804461,38.3723128312093,33.34285284645762,26.78684900880492,20.212946384685484,15.834995726248478,9.335666104830093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.7268326450144,40.18357186447176,18.393073886588795
2017-05-25 20:18:55.000,41.44041929765735,38.91934691150971,38.07034623358612,39.76377869964948,38.08655619621312,42.421136189060434,41.251529594952366,40.15187624411503,42.51546848127817,37.81350394590827,36.78104892001036,34.933517179920884,35.49454545755202,33.77546221727456,31.99559432175948,33.000894929891544,32.4532002004088,32.52402947275567,31.406886748003256,30.6929151582052,32.25486719342757,32.401898245733115,28.98366733971105,27.973773250050435,29.68056779325318,28.59300160265717,28.91044382694821,30.57543682989032,31.43597166629071,24.19884184471264,26.98440191280148,25.217314238635183,25.84480654914523,29.192204216688573,27.51059895138934,28.15656509338337,28.818637573358977,28.455047524448528,26.35885358056461,27.235276108900543,24.95766919440936,25.45542226780496,,,,,,,35.56775619168932,36.815700995657096,35.035830323170295,36.8205952156779,38.132868640345336,32.56072072377527,29.469951944802258,31.013122888770003,35.853469709067035,39.91136429505111,45.68502750186012,48.50272654661502,52.80521309272046,51.06464404114057,58.682499084691656,46.368080775258406,33.9015002781857,22.45730358373949,24.67108080033086,28.74806882513556,34.25754015842651,29.32410350664672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-25 20:18:56.000,33.15450969927966,39.91421748568989,40.30003366524076,40.35872061444289,40.18777171543594,44.55120952905461,43.27383004146121,40.72221467433268,43.057592131335525,39.870996737524166,38.40694751026936,34.93377671238604,35.60732578942782,35.136493000652074,34.117655653321,33.0011544623567,34.50754622399851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
