dates,oahuoahu0105_0001,oahuoahu0105_0002,oahuoahu0105_0003,oahuoahu0105_0004,oahuoahu0105_0005,oahuoahu0105_0006,oahuoahu0105_0007,oahuoahu0105_0008,oahuoahu0105_0009,oahuoahu0105_0010,oahuoahu0105_0011,oahuoahu0105_0012,oahuoahu0105_0013,oahuoahu0105_0014,oahuoahu0105_0015,oahuoahu0105_0016,oahuoahu0105_0017,oahuoahu0105_0018,oahuoahu0105_0019,oahuoahu0105_0020,oahuoahu0105_0021
2017-01-01 00:17:43.000,,53.01096706407373,55.19908066337273,53.50391559659109,41.141946753262296,29.538069443651136,29.781084639628027,29.36865201168501,27.3454634135576,25.65405766774034,28.79352176779296,27.31045180810392,21.93395229757861,24.184022447379103,28.978779111874506,28.624014925269908,27.687602429007853,21.978976421393863,23.6995024864673,22.99713398107888,23.32565425243768
2017-01-02 20:21:47.000,30.39338195740323,42.55365647832774,48.57652802737208,42.29673093241537,35.04450414467589,31.135109110693943,29.64582350088852,30.5688483890804,25.28634671657025,23.71637110453528,27.69279899321788,27.013175342870067,22.51760115440067,20.87235490974392,23.258588959064543,22.733741398842024,25.266325743562867,18.825989172448104,20.62406884191412,20.221985063314325,21.30425409120912
2017-02-20 20:21:56.000,47.66641423216013,56.25518270178369,57.4833988149603,48.53672684974092,48.7065461831246,43.05124662091288,40.44249440030362,37.84389067436189,30.78144733830623,26.42282547650435,37.84535230839296,35.041245285435515,23.37335816153807,28.88037107099948,36.64776550875128,30.02941971022553,28.57804760489278,26.152598955850703,23.729849438123736,26.9556161809932,26.94209614105917
2017-02-22 20:22:37.000,40.85585091146057,50.84351127183175,55.50477010918266,50.37722423723752,42.73024309943054,38.096381995690926,36.22188008492384,34.85511384553891,27.27951375148536,24.40546873841802,27.98854595901934,23.07936451871852,16.445574144013356,17.75181885513584,22.86191274615722,24.385292099474825,24.04779026992796,20.571232949559416,19.31619488380004,21.045204063417664,19.06998611378874
2017-04-12 20:17:24.000,44.65428245309504,52.89245359756582,54.16778604482047,53.49660573722028,42.75102968954987,20.844064227271453,25.03586701216433,28.65535724033832,23.86032969813431,25.251473950567547,32.55526190137598,28.75643534827317,25.99779394636495,26.313454288989057,30.250597412047632,38.99453303972749,24.209920238708765,17.782162980363307,19.98393905113336,26.177053678204285,24.810000370816628
2017-04-15 20:24:36.000,43.04712882867901,44.34180323674264,45.29700680303323,50.00104819317744,38.89600645803373,22.296334990235923,26.538538377275568,29.149671459402587,22.50818713614764,23.06388938970045,30.84340392472559,30.363296693119363,28.248012039790268,29.85651133376664,29.23630628380315,28.7899797279691,24.867882594594505,17.296235964321973,19.78790888647492,14.52010566847262,22.09698497440904
2017-04-19 19:30:07.000,28.073672822361456,39.74934867237415,31.80344487742143,42.07950348845228,26.391887379909136,16.299407461918307,21.830472909791816,23.06427419673172,19.725903283306955,21.16268517639348,28.76957139082445,25.27094732607572,24.18250735912206,26.802501707216912,28.20130134000693,24.15096665976178,20.649368386701617,17.41768375548506,19.370138395322385,17.837035536545955,18.610537106478272
2017-04-27 01:38:25.000,25.08610210571792,34.09234675121336,34.07504007547336,32.58772099690387,35.624128182041055,23.64419596817337,27.252874757541672,29.01514077454503,22.466678072318324,20.892456474237104,27.01120316255579,29.188468219717027,28.721470649818496,27.68115649740436,24.41069271750161,21.913684681992407,19.769632218632243,14.96954284745778,17.97975418163815,17.363830551464073,19.55705732667573
2017-05-02 00:12:31.000,49.30967393140556,53.74839415216588,57.067404008438245,54.15451885559587,43.2072674261425,25.93069065099455,29.69232955270728,,29.27277764767583,25.417705883167912,28.87471040476673,27.386074535370287,27.571776989217494,29.93129844333316,27.92453927761104,31.1996529863065,28.802786479470523,23.09554785738517,23.20385457489856,21.774627734930448,22.720117450562128
2017-05-18 17:24:51.000,27.80851484185549,36.33875838350311,27.1812496025446,27.74172185047793,22.556515519912185,20.14804811047083,26.26559184023845,24.41930193098745,23.30690333714328,24.23869846308512,29.11619830149629,27.609322869786656,29.470868685962223,28.99179458186132,23.939237493820976,23.34432085733708,23.00385626155109,22.23803687249782,21.253717684093303,21.10730129052724,22.773707835850733
2017-05-18 20:25:31.000,25.611296088357008,32.111613578150745,40.407153945164815,33.2008768588095,26.23113112354873,13.84855735738195,18.34914955043223,21.832798154387618,19.995348151994584,20.454734311167847,25.318690092469843,28.653393587798345,29.735236341079727,30.66546967950638,22.02152244200701,19.39242524243838,16.971087476199028,14.39445290321497,20.65562859756552,20.90192767323753,22.744670919662305
2017-05-18 20:25:32.000,27.779470930483065,34.15138161674661,33.84353328955393,26.710748969372936,30.29267857482464,14.184553918665893,19.81697874199,22.15904992409748,19.36771313484548,20.325431988377343,25.581113759714302,27.71752522095296,27.994160163244626,,,,17.846720820231212,14.763124543106883,20.61047369835504,20.885482206244625,19.744034301505312
2017-05-25 20:18:55.000,,,,,,,,,,,,,,,,,,7.563301254795332,14.133525445071092,17.999927295560887,21.232508181481435
2017-06-05 00:02:22.000,,,,,,,,,,,56.91487494649008,,,55.463857151299976,,,,,,39.72718662299848,36.32848015669063
2017-06-19 20:20:12.000,47.99849770283328,55.83166081585707,59.39688775893997,57.47461382934007,49.627709558883325,19.58432982798688,23.60058666289185,26.06950783152041,25.036512681392825,27.395603303253733,36.613407417924925,31.449571756214304,31.497657038927777,36.28809650831958,51.09540777991702,,,,50.19847797463675,,36.39474542628978
2017-06-28 20:20:53.000,41.9112794943152,49.63610294320964,55.75457645059359,51.48660148272253,37.12253572051013,18.09872941384516,21.762017980690302,26.928622638575344,24.00889326802009,27.110757000987952,31.81557499840746,28.651554795750275,26.870141277620213,29.415101383593512,28.81761451370669,30.218986176397785,25.939310531157112,18.07033278349726,20.413110061238346,23.00409985195943,22.70141903693349
2017-07-23 20:21:47.000,42.55297633093426,52.07107532458409,55.2371014607541,53.54451169540582,45.0742336836227,19.68482213506663,22.12960344827217,24.75521146091027,23.36534463769332,23.83046677273556,31.582846363545286,29.432711300076257,29.333026364893023,32.962014094102955,34.84503496862026,42.96845038789067,44.0503388967904,21.235054026094343,23.19360701037088,26.77471381294177,25.11073991334269
2017-07-27 02:54:28.000,30.19957955785451,36.2114668076356,32.63235940629556,31.872438542839785,27.994222281581138,17.364972880489987,21.52925095655008,22.82958047649445,20.05248552479134,20.23238061953309,27.04263789386968,29.42328058299604,26.29627017007465,29.46306695671021,31.306878786070985,38.69935687305459,31.08099102000933,21.2558114306635,22.691295340660147,24.1097029919868,25.147029601520103
2017-07-29 20:21:44.000,32.83194598043413,40.02536959054556,52.69310826284524,46.70287064401423,31.008789949375103,16.716635470496605,19.257513578533818,22.875161298647942,20.08648703605949,20.44555870686612,23.603020584239346,24.56206353415944,23.670726809663584,17.992671255521145,18.7422864334609,18.343915870533685,15.41533645341763,11.968336750366856,15.391653741979324,16.953817924376416,20.460145676055777
2017-07-30 20:21:41.000,35.71197072872159,36.66422388192222,40.97465912817492,41.04789259025276,22.270264437131964,14.960202483384412,17.29994103279534,19.07373893301118,17.75112259971154,20.491179619817025,23.48735195374577,25.50652949630732,25.693098919872867,26.259759563006167,24.877123522320545,27.388457326366503,21.23484332349193,19.148734763194145,18.75387565314465,20.08511974842711,20.86039603299083
2017-08-05 20:22:19.000,35.31877906402824,44.53459859487796,49.60039791635301,47.07090707255258,31.18933040458313,16.50726140356469,18.81719060309945,23.14926161683521,22.07890761640251,21.130483572681552,28.585892870135066,28.484456462210925,27.24083935869552,28.069037717398363,28.31790645149744,29.53484279911448,32.33342584381196,20.98336689996368,27.154457665473743,26.794343720027896,26.25203085506747
2017-08-06 20:22:03.000,30.18337564616609,42.429175332979256,48.519677113661736,45.24748547673352,36.24883392076191,10.328252378188884,17.435141526074272,20.97387343409387,17.678014318238013,17.803477937258943,22.319727825561444,22.642892208100303,23.65699988312588,26.836195703169416,24.669875723108483,25.86611993685027,19.5647442245074,11.96147033200866,14.503196228255112,15.252806331634917,13.799532240379843
2017-08-12 20:22:01.000,37.94999347559463,45.84464262236207,50.37362461288701,49.53298720067232,36.01628179205241,17.096145398738503,23.55545129156492,28.51856668296565,25.396628087286945,26.69094603869353,33.2877186428652,31.39158440044641,30.27209024118983,31.743862737089813,31.21591994791905,31.30757250788469,29.05175242956655,21.478837790643816,23.649827019784333,25.887811440996764,23.84393361728402
2017-08-13 20:44:35.000,32.436724686841565,40.27592757729508,43.10030431068407,43.56211631657532,27.25324624377133,18.49667483404331,22.815587843312013,26.527871851388745,25.357579094395785,29.04203272016041,32.61826624300442,33.88457390460372,34.27976279988297,34.978007557399714,32.11819931331933,29.83275888652316,29.10959413228356,25.564225354514,27.46526830770903,29.715797375632345,26.51638725210424
2017-08-18 20:22:33.000,31.51209371122844,43.40760714312528,53.7795327564044,42.42790634306772,23.95357811040572,18.47027596136309,22.083773849355204,22.75963812098265,25.531110662167475,25.495938560353355,32.04160908748793,30.81167502068648,29.10704626545032,29.957422749374,28.462488323525907,30.23777173183837,25.968154969047443,21.023765422207845,24.54750115766474,25.13809039891924,27.309734490493994
2017-08-18 20:22:34.000,29.518154394021533,42.25874487789949,50.95715154594433,40.3181399061342,23.67578266361428,17.2568634464367,21.37724711350781,22.292127026166447,25.15211247429812,23.160319260153784,30.30330731390808,29.45907518690096,28.19271506479185,29.25997892678901,28.381950866300325,27.98026626685295,26.185278748427315,21.58513446085302,22.22314854243505,24.2291573487134,24.309329291135747
2017-08-20 20:23:20.000,36.572223666755065,50.12188989048759,54.42441160751518,51.2184101738254,43.02278831328767,18.81003833815953,24.54710163733383,29.6376828140464,24.16942612715057,26.003061675525377,30.75590198430817,32.912818665737454,31.843681074648124,30.400140762570416,30.919015487759737,28.56378939407241,27.72894324727056,23.8844218737676,27.03759326677339,27.83025136928089,26.284166693671427
2017-08-20 20:24:06.000,38.36509387857734,49.594129995842565,56.6591853967485,50.22172184464048,38.46854779555881,17.968443003572702,23.82648461267409,28.881705175556643,22.144200139636823,23.178712736332173,27.36444813528673,30.23388596342153,29.49746984983821,33.676792190362846,33.949838679508,35.59399923571902,35.13030086124173,23.89999976621949,26.51093030853248,25.460718967539965,26.0913906883976
2017-08-22 20:22:38.000,36.009159176840754,51.21466066737805,54.2155988105396,53.61027434053589,47.45428127671354,16.331264297025164,22.955581940734376,,,,,,,,,,,,,,
2017-08-22 20:22:39.000,48.82821742637953,50.8531463295022,55.57426036841348,51.46244688734591,47.82233713152408,17.826867937437253,24.389481034658363,,,,,,,,,,,,,,
2017-08-24 20:24:15.000,39.25695197998259,48.30867734026813,54.28503437212294,47.675824887058816,36.84133475582416,13.905527721372993,19.560247622121093,22.16883241866057,22.47858592437256,23.71570152233741,31.76620595461445,26.92361203755689,28.816010066081866,32.680163687929245,30.382858865862623,31.61155479611796,31.380818935177004,31.10474703141191,24.897440801981872,25.745106333730245,22.85066094102289
2017-08-29 20:25:06.000,22.35333155705137,27.885052100990208,24.936473998836988,23.628215341953474,13.134845962139307,10.65981542041918,14.718747571222396,20.71792251499689,19.28428700623996,19.097344215582066,24.074712050863425,22.197351440368333,23.75516192188545,24.93646077852689,24.084157591008328,23.123283788379307,21.81813598674923,17.973254614657538,20.099209457954952,22.240927325659605,21.25039426558233
2017-08-31 20:24:25.000,,,65.40115449289925,71.79425744753532,,,,,,,,,,,,,,,,50.96381113437498,42.08478013131551
2017-09-01 21:42:03.000,,,,,,,,,,,,,,,49.21851355512992,49.75167780855537,55.63340948026575,,,,
2017-09-02 20:23:41.000,,,76.5610309230132,,,,,,48.41380645605187,37.36484522295841,45.87244941485363,40.71697946671913,35.52319187547733,42.25276819076604,32.459919741936616,45.1887598017814,41.8036455613683,41.35482881113808,37.45959095215834,36.47770707360864,35.8769054385129
2017-09-03 21:41:29.000,,,,,,47.71236282653123,,,40.95329960170358,32.549159867898695,50.50590299115265,,38.68894776769183,42.53536476463447,42.650395432255806,46.631541210924695,37.97815906317189,32.36337141784758,43.14505071859689,31.599319678959045,38.972003624802056
2017-09-03 21:41:47.000,,,,54.58784022159088,58.01040154448804,50.71776073879139,28.901577750854315,28.43308575856713,29.86680874976072,25.745760013883725,50.7871570010363,52.503679215818096,,,,,,,35.6055576066702,31.83079121908203,24.924884809409555
2017-09-03 21:41:48.000,,,,,,31.58171531125441,29.24596984167042,30.6180253956102,26.90087970961911,31.23838030564412,,,,,,,,,30.93542736187313,28.808891118864405,24.893022784894704
2017-09-05 20:23:33.000,39.32038782249477,48.17510750034955,35.69117137579366,38.26744016545629,29.94214060127684,19.03434972175119,22.81106935170641,27.450885495048343,21.853511039019946,22.211366721639163,28.294975277433807,33.92087287259122,30.811921971825235,30.077391011192383,29.881809157036496,36.5736026323303,33.57831091423828,40.23358710464903,32.342297287211245,29.276248398411127,25.909232862765805
2017-09-07 20:23:29.000,34.63185841876468,39.77896596584864,42.31499408420258,44.8600689705447,42.3394800895295,52.223643109043664,46.59609139766121,25.108732137659537,26.093090919794417,34.74061156497662,33.50351860170092,27.89150983409492,19.626453569249605,20.329515655734347,22.238744432413835,27.74992304835253,28.247246050052173,21.04562748531456,22.58400362369332,22.071757359081964,19.368924328042464
2017-09-07 20:24:56.000,,,,,,,,,,,,,,,,,,,23.848351451545675,23.402362412209,22.38146020190161
2017-09-07 20:24:57.000,25.31918532317726,31.213234099558537,27.068612971085862,31.824345264815964,25.01742803303398,15.987058320887094,21.70060639422726,24.55310384417186,21.56478859683068,19.28038575645765,25.218047768571832,24.85998143249376,24.42210342970856,26.416372527211195,30.22323777925261,31.724420488214097,29.230129679346504,22.32103279599502,24.26726439584416,22.6177900642022,22.454016183560025
2017-09-08 20:25:22.000,36.26042241998508,39.13270434392436,39.55600627339058,32.72492392778387,32.13775509640584,32.96795912015048,24.03976076056336,10.645794380083537,14.160420755224678,13.069142439326562,21.95499897197769,29.25355242003873,23.17096151485424,23.94850264417129,24.58281405791908,24.18110163308027,25.521462489280363,22.512474343705524,21.797360790905014,19.93646051315414,16.435433009766705
2017-09-10 20:23:24.000,37.435757487219085,47.00299941720974,47.76096342004251,33.74777143999805,18.9988872691372,19.042984956040502,21.250450501124096,24.241688256987096,23.74505715553733,23.973044880928647,29.016039558471643,30.631516553621523,27.218602058237085,27.26555029256124,27.842996016949115,28.97707426848793,27.13966318267349,24.00099258349583,24.28750834260668,25.44619534133944,23.92098871533316
2017-09-13 20:23:59.000,26.749313641398544,29.06859470853269,27.08642355403812,28.126002235421947,19.5300890675096,18.272523668238662,20.53360923726644,22.05502015542883,20.103536924876263,19.484324816917105,24.2996323403162,28.105409393753792,24.95971969305406,22.98109291351114,25.700332708326886,24.53554671703053,23.445252081517605,18.29752246489564,19.85135645252869,25.167932964378338,24.781325624048808
2017-09-14 20:25:21.000,27.4707683549988,33.82110403940466,26.98810959131488,27.68212814545874,21.2635142489598,20.35855755475985,21.43106017616084,21.978215262538896,21.08724706929241,20.80315034923166,27.784387607345767,30.51014757478518,26.303179246248263,26.16248092050196,25.580255581631903,24.48542985733372,23.491588105764013,21.35924542003225,23.09679938082029,22.95685472335372,21.94264192370567
2017-09-23 20:26:28.000,35.12090502651909,42.31676672293887,48.53414643629908,39.90568796905279,24.60216155422924,20.040280249677195,22.637487033487822,23.294277668894942,22.22341825710428,22.52525236860792,27.90395892528917,29.21598803432084,27.117123943217155,26.484782180230606,25.97840731709736,25.610485405735204,24.649069248556845,20.95539718954629,22.213502004697045,23.452450910682792,22.9133203217695
2017-09-28 20:25:32.000,24.55845523148685,30.2097762057712,25.67098786358253,24.908625706110083,22.67083477280037,17.949083451555385,20.09903743552477,22.414036072026686,21.117608015122023,19.344257276468426,20.79150697854447,24.487572961489665,22.721951063035423,23.205316776127194,23.39734883910092,22.99279923921544,20.69553927566891,15.882087952988144,19.719944433491392,22.307067756128912,24.49455880475485
2017-09-28 20:26:54.000,,,,,,,,,,,,,22.452799709370648,25.35441863289952,50.33189373957143,,48.98984936923125,27.79851078782013,20.68000683264203,21.514492407149184,22.10142388909637
2017-09-30 20:26:17.000,28.384188514533523,36.006660746127054,32.539653032113456,34.956006375135246,23.99367152097249,18.59154271092441,22.33415231393828,21.82533201180093,18.97807536812872,20.43245287984181,24.85192338966629,26.572867074582785,24.54982094736756,24.20364100194445,24.489455809931627,26.479950568156585,28.36362145975589,23.44180472399795,21.439802009697505,22.99968727074327,21.74471608963827
2017-10-05 20:26:50.000,41.87961289930002,50.08478237811335,54.72837544971646,52.0810315469312,38.010244243808586,21.02783317807513,22.856067623588867,21.28565138016761,19.8691788667586,20.90350779301179,28.620698095780103,28.9550411482463,27.638696099879308,25.035630282891777,24.630156460247736,27.734965959250385,26.628071733781567,21.295124145733897,22.87839149121675,22.82500695122352,23.012804219693564
2017-10-08 21:15:26.100,58.40995272799319,62.54447250895088,64.4639045811092,65.27243066836988,58.46292222952058,29.21826422887351,35.4513024676941,44.600137308633606,31.23932712415052,25.87422075997912,49.594107813801344,48.86656545607232,47.43605112637839,46.79239815154228,46.98812175293759,55.184924347899816,50.37519270255062,,51.775794349436346,45.35919245319433,44.15439824622564
2017-10-08 21:37:24.000,48.55881721682717,58.29236777885632,59.28287027116916,55.1694425496328,48.93211193388073,31.0910134419356,37.14382307715391,33.728690587053094,30.789323760319903,26.91339653516684,37.838806011959775,36.18146538915202,34.53832177258236,29.5285595225664,34.40463827734061,44.453377622993365,52.39969131494363,35.77032985924562,34.659827559195286,41.219492848886944,38.26221055122384
2017-10-09 20:24:28.000,,,,,14.000238132102554,18.72952512370174,25.526418990220822,23.988015003831443,22.306279978621976,21.02724711460575,22.280328603477788,25.882072887901955,24.98224821086051,22.38230714849573,23.067305179203387,24.3189687372807,22.868756837957864,20.97944912539628,22.739560102811804,24.07014604799388,21.50378647057747
2017-10-09 20:25:55.000,25.426838927648177,30.459221314319965,29.89229706808917,33.390539485121,27.14322019030812,19.30152395902516,19.17862907572344,21.860242837122883,20.36044230843066,20.11090003530166,23.76312406357186,23.72841192213792,21.768861043756324,24.33170940471179,22.268334747752565,26.48704556566846,24.15838898857815,21.12740355967261,22.192615542919107,23.01906709776175,23.473341209770364
2017-10-14 20:30:30.000,19.06387216897336,24.82445727023856,23.07727570164642,27.3326488510216,21.4960138416116,15.840945282937366,14.705022147484415,16.65826222161842,14.957978226762764,12.4537095123823,14.766372832878504,16.59542369956349,15.700766836701366,16.626727862415017,16.46138225800905,18.549586618732327,19.165338664076906,16.18027665071879,15.77336620080019,13.373258732706963,12.867455859129125
2017-10-14 20:30:31.000,19.06394740166192,24.83187777368165,24.403901770681205,28.33208692048136,21.45095697214609,14.415541027170942,13.941595373931197,17.240137663262296,14.490367793518256,12.668385561080658,13.577965538655205,17.77814766352033,15.492771916061628,16.068472859498286,18.715925869875225,18.09632001955321,19.9604380628212,16.180199540426347,16.012794320597827,13.549745043314696,10.597455924753596
2017-10-15 18:18:21.000,38.15510535631589,47.17796196346768,54.95333866889834,48.56133422382496,37.317427770540576,20.918622246770205,21.16352146308041,22.82841574166564,21.71700859983296,23.496197779745028,29.60639269307258,26.94603259606248,27.515654891817675,27.811655409291948,28.043790097666594,26.629000146282177,36.49916506868893,21.248947266646063,24.268271838537284,24.14035111230572,23.624178602673705
2017-10-15 20:25:45.000,31.75470357203818,40.27509813130384,47.9673365698239,41.809191511705336,32.354938180395195,19.96700073641432,23.44727892257612,26.52770934996092,23.34751664618806,20.47446134215879,25.93242995328571,25.0025197771078,25.415235172903586,28.58648932220848,29.20122814747143,26.608305426714487,27.61647865071517,20.91097307031573,22.951459746163213,25.69407297359723,24.59729393933393
2017-10-15 20:26:39.000,37.604476648573446,46.75696574479513,50.78457317020954,42.87843724337447,29.413726202402582,22.13329562113547,23.936721938250564,26.13884038910951,23.332746455660093,23.092967456985,26.55182099391688,26.12161640216471,24.80307066723416,28.59335837031628,30.72546267633128,33.03811931218529,36.72139069344739,29.07644050646348,24.17033732083401,26.14006498132166,24.71852234350496
2017-10-22 20:26:35.000,30.265403179335745,36.7892563415031,47.44554983503046,41.14486532832256,31.01616213684489,19.007392765945223,22.879340088106133,22.92074735149615,20.58919758681477,20.57684409898479,26.12209509207841,25.31655437717697,25.789113131288303,26.03827060102096,27.542554624747712,26.98875767269352,22.09575654445251,21.38822409347631,24.356603142571924,23.58734280988646,23.062414335630685
2017-10-22 20:29:15.000,31.597517669525548,41.63075757455684,32.14394268966489,40.17548084350559,30.65508037761376,18.4786924330908,20.838075406841423,22.63443709997744,21.394204464347027,21.95863824352445,29.13365224084384,26.574961563509184,26.34281923084072,26.47710300254872,26.40459733944832,23.40448657107708,24.84537855883903,22.24188183371851,24.343292211639387,25.914244753558982,26.064036047980217
2017-10-24 20:26:38.000,24.52079421575184,32.7621912347837,27.79506833371481,28.984778035393035,20.481920569320305,19.374652207897388,23.37906490546566,27.14448722473606,20.336102368121523,18.090710845351023,19.807169217681217,23.438204819970927,23.651188261056287,24.88609578991476,28.23923761050668,31.013880505379703,27.790578293714614,24.12656074856236,24.516675562612985,21.529316356195128,20.596104098191688
2017-10-26 20:26:19.000,25.05116365002767,31.31195782814759,,,,,,,,,,,,,,,,,,,
2017-10-29 20:27:54.000,26.85421176631097,33.877195350398985,29.67003008291908,30.029153342317933,32.13788290124747,24.26410030289468,28.939824476675213,28.41273720321591,21.508505468392308,20.301179562211026,,,,,,,,,,,
2017-10-30 20:25:41.000,26.13998896065615,31.91746832568925,28.59526846350305,30.21959503220597,30.824582481969543,26.463445541109053,26.684931707860617,26.15794131242145,22.65422077868532,20.8358051613108,24.32123255252625,22.129738305353445,20.61535571252974,19.12729393225197,20.16176806018925,21.657923211675005,23.524580916393564,20.07020026450608,19.052610379494777,17.8746630922917,18.568622777178707
