dates,oahuoahu0019_0001,oahuoahu0019_0002,oahuoahu0019_0003,oahuoahu0019_0004,oahuoahu0019_0005,oahuoahu0019_0006,oahuoahu0019_0007,oahuoahu0019_0008,oahuoahu0019_0009,oahuoahu0019_0010,oahuoahu0019_0011,oahuoahu0019_0012,oahuoahu0019_0013,oahuoahu0019_0014,oahuoahu0019_0015,oahuoahu0019_0016,oahuoahu0019_0017,oahuoahu0019_0018,oahuoahu0019_0019,oahuoahu0019_0020,oahuoahu0019_0021,oahuoahu0019_0022,oahuoahu0019_0023,oahuoahu0019_0024,oahuoahu0019_0025,oahuoahu0019_0026,oahuoahu0019_0027,oahuoahu0019_0028,oahuoahu0019_0029,oahuoahu0019_0030,oahuoahu0019_0031,oahuoahu0019_0032,oahuoahu0019_0033,oahuoahu0019_0034,oahuoahu0019_0035,oahuoahu0019_0036,oahuoahu0019_0037,oahuoahu0019_0038,oahuoahu0019_0039,oahuoahu0019_0040,oahuoahu0019_0041,oahuoahu0019_0042,oahuoahu0019_0043,oahuoahu0019_0044,oahuoahu0019_0045,oahuoahu0019_0046,oahuoahu0019_0047,oahuoahu0019_0048,oahuoahu0019_0049,oahuoahu0019_0050,oahuoahu0019_0051,oahuoahu0019_0052,oahuoahu0019_0053,oahuoahu0019_0054,oahuoahu0019_0055,oahuoahu0019_0056,oahuoahu0019_0057,oahuoahu0019_0058,oahuoahu0019_0059,oahuoahu0019_0060,oahuoahu0019_0061,oahuoahu0019_0062,oahuoahu0019_0063,oahuoahu0019_0064,oahuoahu0019_0065,oahuoahu0019_0066,oahuoahu0019_0067,oahuoahu0019_0068,oahuoahu0019_0069,oahuoahu0019_0070,oahuoahu0019_0071,oahuoahu0019_0072,oahuoahu0019_0073,oahuoahu0019_0074,oahuoahu0019_0075,oahuoahu0019_0076,oahuoahu0019_0077,oahuoahu0019_0078,oahuoahu0019_0079
2017-07-10 19:09:42.000,,,,,,40.9935846485187,41.74208556063502,,,,50.326080669045325,61.21560545214521,55.53381419819099,44.1491737414815,39.38935680622745,45.8844353089963,57.47234844276845,57.153222182813465,52.36266293725021,44.07827437631563,44.640782243706965,48.18829765476777,47.1176321491907,,,,,,,,,,42.92040460674851,33.12020080119885,,,,,,,,,60.42745882746165,45.14375183712395,42.03244240122761,41.82225226247024,37.639846205845984,39.80458958647517,35.80504469982841,36.67537883603958,51.48373298544571,52.99297771937746,41.37108172835453,37.49551576064959,36.75603310122594,35.041363323011815,35.34895042665028,,,,,,,,,,,,,,,,,,,,,,
2017-07-10 19:09:43.000,,,,61.4602961925072,50.33925679892348,43.947603121582326,43.46321000114457,,,,53.30772084710387,62.028274920717415,56.56207665278054,45.33656487438302,40.01241016759926,47.54159186500122,59.82699139770498,57.4640247562163,53.11467152392392,44.50705233003305,46.49503226295051,,,,,,,,,,,,43.7397570980862,33.419755503360314,,,,,,,,,,42.72439984859267,41.83998138460166,40.66515238991799,38.151717668728,39.75090767199679,37.03869217501787,37.07675668021762,52.96064896908456,54.70930085795926,40.93965276135555,37.550521179542045,38.00399033959394,36.91459099885272,38.15100464088601,,,,52.10733084661791,53.59727778572941,43.781582061448766,41.48139760891513,36.258183295203125,38.42834639295918,37.16811407551171,,60.282940600652765,69.03176804863045,71.94980143251627,69.37173530443926,72.43693976007911,85.82567348792507,97.63681367742352,76.19352996809808,40.56346413433675,40.08071125166283,42.49063438411327
2017-07-13 18:13:55.000,40.65700923715407,46.28005027208478,48.18199611917177,51.884176660440566,45.257960111791135,44.59077649328834,42.78102413516275,48.55299314539345,,,58.4367583742446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-13 18:13:56.000,42.90869737785608,47.556125035751705,49.50176971874992,51.516478569072056,45.36747887547632,44.59069185324571,42.78093949512012,48.06199808294513,,,56.274747776471074,,,,,,,,,,,,,,,37.92051701994507,35.67822289012605,37.73466654800172,46.0022939765258,,,,,,,37.18152535913715,,39.07486606890163,36.22112726059821,47.75403471361207,43.2141700205389,48.02788868874644,55.868560208452976,45.71922100205347,46.10342516509096,43.82168916367531,45.69440942917392,49.03994917609485,46.63194942259258,46.70508406662332,,,54.32723397199109,50.37954538353701,,,50.69063246154645,,,,,55.74541369046128,45.20727139053159,45.21725883221784,43.57620415261949,51.29602277058868,,79.33254438356693,90.355787825421,97.01015484121908,94.47908499807238,86.0292941626302,83.05669429944223,93.137419278248,103.17376313219005,82.41622293761864,47.99204147443191,45.68811793937623,57.24415031173939
2017-07-14 20:25:46.000,37.40881209207431,38.304148517997206,42.60350320788512,46.9327985412251,42.49789838811876,38.14611462408721,36.7608488615716,40.69028018962625,,60.43833955292555,51.29169127878715,59.195424739399314,51.92068969173999,41.46169906892409,37.03888451719327,46.42522619151392,61.694846855816216,,,,47.71502445248485,51.300108015498,49.19988092484899,44.010129305254885,35.81939293576514,32.016550821994635,31.85290980375305,30.41383525201818,31.70128721890337,33.23907780125578,31.68987530700829,27.6284538493318,29.52842340347816,28.51807057139541,24.90712850199705,24.196644866750585,25.177552790566,29.911838063373622,28.97471659249957,42.20515979101151,40.54659060346162,44.09163549540991,46.541950967642094,41.641330234105126,42.09934727352599,41.09890715779684,38.87303655272644,41.12668490510634,39.74085945379484,39.04527617431872,46.13439794369975,47.89828871817705,40.92977027247844,36.88194973238315,37.503549394389744,38.0361464833202,38.50695714027452,45.78117114895223,,,49.77327256657904,50.12481532226772,45.53498323978199,45.189762377852055,39.43612101466257,42.59826652727413,,73.72040520582613,70.45670410501687,83.03975778432864,84.42199932692291,79.44637461165993,80.03245302304099,,,88.92349252542252,52.93126333859714,50.821199487851146,51.1680409013595
2017-07-27 02:54:33.000,26.855343177494724,34.52179653155097,40.75304865519752,44.4266465775713,37.97732662842342,35.03600923305977,32.95568533562033,33.78801136345039,34.06406927202092,40.84146584805325,42.19990892175407,44.54088221136212,37.04159159629837,37.419941410991854,39.92293071956515,48.776522609347,59.89427950510482,56.42227146910742,51.78184692538451,43.33637183751144,42.68359143665387,48.406812001830254,47.895076845518936,43.11105307403611,33.48576991734534,28.49184576798441,29.69764364319541,31.141267201589173,32.93488761682631,32.97968387646961,32.618394938122044,29.981914804525545,29.17283109526649,27.22869979427051,22.948422907297804,22.64077074033512,23.3234484132389,27.08554539023143,25.281465749350936,32.83434940541341,35.32408273771973,41.24842521368652,44.37044184185306,38.458519333359895,39.82368203051854,38.46614112146078,38.121597084002566,40.75056643639558,36.551055778265855,36.40512479786907,37.39364774916636,38.663536990128016,35.481041102334146,31.066133238484067,27.761251234747164,24.860125792882314,24.673813128249392,33.19466852405074,33.773459953300204,33.72275515162232,30.77205343357798,36.87160704919803,23.17799910028128,25.03693575805896,29.39814092858058,34.82233165645781,33.05652178664376,63.34236250993085,67.7596971998069,77.89406296468502,62.53891036426956,59.34568597857348,,,,,34.35927214751876,35.20626702079614,40.5777465197225
2017-07-30 20:19:50.000,29.928946446936635,38.47210228624046,42.79426580544735,45.65807488885155,39.77119639813847,36.345370892964304,34.68197258037876,36.317178063028216,39.03036058709905,44.47448723955863,43.70931383842306,49.92167271066205,45.58188812319728,40.42368773293977,35.09147167333929,47.06747369772122,63.34457705351616,,,,46.18824730390235,50.03776066590521,46.95845553671652,42.32187307487128,35.70938842872333,30.67340898438514,28.809970684750805,29.393585154198806,30.74158324375362,30.26104273127798,28.55934631881852,25.290842441029195,26.574271039131823,25.25867658688768,21.654810238105743,25.40571923109508,23.45894031783084,27.78953312671217,27.7246374065124,38.67459461474699,35.7563171900158,40.431091156142784,46.48495761790048,41.10841131865102,43.72819118972223,43.37040140039272,40.70764789045635,43.97891479088589,39.10759896501663,39.06253931964292,45.63276631466589,46.07325148477327,40.992901753193415,36.360023150308486,34.07959687464246,35.0954126281379,41.52417550014773,50.52181582944932,,,,55.0286047177397,28.759430842771305,37.202960671520245,35.72275435983919,38.35099348680289,,70.76359858279349,67.16791320688348,83.2577630378588,80.10223866442301,,,,,67.58133233590705,48.06084164221313,46.64617315742657,52.51165982146843
2017-08-06 21:44:37.000,,,,,,,,,,,,,,40.42233845721686,42.22117198546179,50.4105863607463,57.64303413299788,55.75051517499179,50.871052176097095,45.24923404674179,45.200176122532106,51.00685869038544,47.65561420580183,42.312713451513794,31.34041633641515,27.46711877556029,27.42655349339326,28.18169867531924,29.384703322851145,30.364128833203235,27.780588564019343,21.05392703470501,21.5090080379616,20.84164694102005,17.47868514652252,20.61021757237071,24.72849456793698,28.49315407667229,27.04202273127938,39.54030505440782,36.541115589166125,35.54711656941141,44.58876787769044,44.10719287360048,43.72599398991062,41.31666344867606,36.42885542735567,37.74787718886956,33.24522929793721,33.49434121237538,41.86206819735818,45.936457557854126,41.403486941224216,36.96106257974611,34.22150458232434,30.1777896852038,33.76753204522326,38.1747569285596,45.27905000871648,49.30544678232273,35.63488015248976,30.66715656590601,36.08518029669892,47.52865015258942,36.33176838345907,38.55218439738796,44.2313262387151,,,,,,69.00214544369352,83.87088702058429,99.05955385822388,,,48.832164485385725,61.413053314236805
2017-08-06 21:44:38.000,,,,45.15210178863466,40.17403391513206,35.929919903267404,32.28575367504405,32.57421576943077,28.57437315801208,50.3289887573192,47.96296127733351,46.11333437201629,41.144073741057966,41.445522218553386,39.94265489143537,50.27919738130382,66.8197517021197,,,,48.90293339425708,50.08819018309276,47.8445967990362,42.75101416973997,31.46762058332025,27.39841725035528,27.53505609125189,27.81319948852744,29.42678167091889,29.373051090106426,25.70416070942003,21.31002477289697,23.158210317048383,20.80820175785909,16.417724405620714,20.610461600444022,22.49904441809917,26.42581081564925,25.37423997119772,36.50522746537757,42.26070296932632,,46.78701187219073,40.9098389675735,43.74812511836637,40.76565562243928,44.71929203959748,,,40.35093270095293,43.10040825940593,44.78455194870188,42.87421115631525,,,32.373909235872425,32.39919627900101,39.4807493514618,43.28924976550543,47.20969169646354,34.16547686121957,29.33377358529057,33.324167730636745,45.16197417272343,36.11996082586784,37.7918625201139,44.173519461898,,,,,,58.63159664268652,85.88726062290414,103.09696723571464,,,52.93437206430249,49.81265830882074
2017-08-11 20:26:55.000,30.93592672625549,,,41.78152621071332,39.42617674822948,35.56357697652408,33.59059140093674,37.5643437728809,,57.84692870809277,45.74554526740406,52.23017707106702,45.41088826386048,36.929355931168,32.15569903537281,39.30496031917513,57.1536646220331,,,40.00659629753205,40.63629342168677,45.76768492619447,44.96012707848724,39.48900305832267,32.66614057315821,31.67626742843464,29.01985665252886,29.64921483562744,31.86342516204057,33.00756065583558,33.4350358052598,28.64485837768293,28.174303944636435,26.65042186644161,22.949581146522284,24.094499870508592,23.389022904008584,26.874876997516743,26.103200366420232,37.6017248374942,33.77547900302235,40.53698891503502,42.90142038877697,38.76435793449222,39.65552952854512,38.95328227502531,,,,,,,38.58732415582294,34.68427114716487,35.18677469501851,34.912060680157175,33.80433416654746,39.6652554902101,48.55626274179463,48.232602610636825,41.06467298161493,39.65177649797558,39.15849098210122,38.740325960073,35.59455736033956,40.12632319374132,46.44214446564286,71.6492887801944,69.49667949572934,75.5832575228655,77.36553573679352,72.49001578372696,76.62794431514202,,104.66914809819748,78.87590117076141,43.06794194502565,41.96128052752962,46.74631072648327
2017-08-12 21:43:36.000,30.785298306557927,37.59669835309293,43.39549229730396,50.27145290412204,44.329585982505066,39.27227675432856,39.00045719267026,44.5206198713253,,,52.69576704143805,59.76452698719494,52.00806159230102,36.40030643938478,37.06591021831057,49.07792234178315,60.57275263327744,53.4866346771022,49.07120871855879,41.314412365436525,43.75708150819808,49.0335145055984,45.55314119112658,41.36306808556461,32.531383086398506,29.366612189958577,30.70144209611736,32.594710244529026,32.22770767336479,36.31351802134527,41.44461018806783,35.66752823964278,32.66292947687329,33.18059559188074,31.59749084111078,28.87190760675552,31.5204816683777,35.170142968775046,35.71006262104497,47.57566296623048,42.72117109425608,44.9955979379546,48.51458417602906,43.59159367381507,45.70661256868095,43.44573252183714,40.203336967393504,42.03926601774158,40.45789657212556,41.07735157587702,51.53438809863938,,49.812738890800674,45.01130868891671,47.23264485686104,42.47682006449345,48.35190124602142,52.87851142781853,60.2366023281899,59.99200430276859,50.30303892014728,54.9486235524499,49.978197549981104,51.84856255324515,41.45294475166054,40.71651327395591,47.22616112031278,67.91859415688351,74.0345316370892,83.84112292555182,,90.2524664425152,,,99.31209625980614,,,60.38547965305072,
2017-08-12 21:44:31.000,36.22430209233053,43.55652629266025,46.75684870376096,49.95747734277886,43.06690448137923,38.85045559283776,37.22403635652186,42.4095124601844,,,54.78408367872738,59.0178494211649,55.96395865109059,46.92106761046272,43.0757828346738,51.570460186364166,62.209903093429375,56.396538147322055,52.538062365159,44.9147581701263,49.30355977855591,51.67225088431239,47.73325596634066,41.352519531554464,33.827545682996856,31.789884138858344,31.17556249886773,33.41756624219302,36.8121251425043,33.01346412409379,26.426282719291223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-13 20:44:41.000,35.604253061273454,40.09488650211641,43.82190036410275,48.20206543534542,41.31282767333842,36.84260581374448,34.07482804856474,38.58264283071357,40.27601964218432,45.597119300144186,46.68301120752777,48.29035896061739,44.18522885337219,42.34992860543226,40.26607795643567,47.66073043839516,59.028949801243485,61.113560972904,59.7317446584138,51.13297278730889,50.4566179745726,53.57535487282147,51.549238365052986,46.34492926911876,37.94596151699713,34.508365853166126,33.45972884834383,33.344823698358496,33.373996185819124,32.8417170102706,31.52858395304349,25.901788694087987,27.071361005974968,26.073877223888392,22.688731215261843,24.176840134896583,26.92159617687537,29.420368355237844,25.93694948868234,40.32309335510046,40.688962317607526,43.16047720751705,45.79637745719899,40.61123679426467,43.72770140230634,43.099917373822855,40.4654241394116,42.10919505839709,39.08116826823835,39.26051860341416,44.61102508520007,51.011662664905366,43.805922198287575,40.863760093919566,38.44501347862592,35.394066511274985,35.065705181620054,40.80137143428182,44.41446893395821,45.23562729245777,38.08766703058325,29.40147131315839,33.67833478530802,44.34458869682459,35.11416076280184,36.07165927602071,38.01592999925575,64.34836367728569,72.40981169388155,80.30136188180812,84.68190461032835,85.93756178119918,,89.98280802959825,100.07373812619912,,58.03389112604344,61.20919351175695,60.69293842637518
