dates,oahuoahu0041_0001,oahuoahu0041_0002,oahuoahu0041_0003,oahuoahu0041_0004,oahuoahu0041_0005,oahuoahu0041_0006,oahuoahu0041_0007,oahuoahu0041_0008
2017-09-28 20:21:29.000,182.7878191664066,178.34663019729734,177.64359234577375,180.2430937791607,177.9414083359071,176.41789983899648,179.91263390344437,182.40599462126465
2017-09-28 20:21:30.000,182.7878514173676,178.38806532009667,178.04485929885283,180.11935812201182,178.5412646645031,176.41793208995742,178.80604868221386,181.4540405567769
2017-09-29 01:05:05.100,,172.09494626401172,183.5637860462897,192.15865720606945,187.48153141732809,179.42926815743365,175.83219244058583,
2017-09-30 20:23:35.000,,,,,,,,
2017-10-05 20:23:24.000,191.52003387271031,193.53588131423604,196.20028793940875,193.0552730926738,191.17471891927752,192.89232544309408,194.6744126185357,195.7189980710017
2017-10-05 20:23:25.000,191.69295230235528,197.2964504362054,197.59692609406812,195.87156706937773,197.9363177474725,,193.3992770829,193.5040909800137
2017-10-24 20:25:43.000,182.4784830000864,181.4514860289462,181.107868066523,179.8703824515656,179.4429200245618,176.89154201991732,181.2702045696408,183.92945873331004
2017-10-24 21:33:54.000,181.1329888241966,178.6091150053002,179.05708506822896,178.94582565818342,178.4005284736253,176.56060762840642,179.28157314511196,180.2998326531819
2017-10-27 20:27:20.000,180.80729192732707,177.59800234739754,179.69226118440304,179.00327043489628,177.8244740970713,176.34164152604276,178.7297581182992,181.37774999286225
2017-10-30 21:33:04.000,177.4291475314725,176.02344451542973,181.2055240299559,180.06648086764972,177.3236392346895,173.95544361285835,177.8124838474365,181.9376653144305
2017-11-02 21:32:27.000,167.2817189695105,167.46583793589642,170.20738146425174,167.63567346205787,163.82871274934095,,,
2017-11-02 21:32:28.000,169.0000570982609,169.78539314226717,172.97209320332004,167.9553319055362,163.91934582666056,,,
2017-11-06 18:37:01.000,183.7991537485921,179.1124957332733,181.0125085805589,180.7722176298252,179.0841726148372,178.20766774378822,179.53703533927498,
2017-11-06 21:32:00.000,181.2814048369966,178.49243069125896,177.9941976350485,177.5050307634884,175.7622617029617,173.976195759142,177.5140706364715,179.00358063666494
2017-11-13 20:25:02.000,177.93224600763563,176.11765481173288,179.07743521968706,178.11558966517052,176.5568105294497,173.26175636832133,178.21251953285045,181.32875425107665
2017-11-24 20:25:45.000,180.15118762649027,178.94984134212595,180.77845100354088,179.57893992071675,178.39686743795366,175.6029456251411,178.62226662728284,181.06606425587256
2017-12-05 20:25:57.000,188.93244984963303,197.6231470584004,,,,176.24989004224568,176.3777107455605,181.83730514144108
2017-12-05 20:25:58.000,188.221575894158,192.22829315595504,201.1303165741576,,190.6065648561277,175.34129207203273,177.24949124719532,181.65099251828315
2017-12-05 21:26:54.000,183.5218450518837,187.5139508236916,192.41171116782755,190.10488607122443,186.7299818415445,195.027882948444,,
2017-12-07 20:26:27.000,177.38830445500076,175.9173712954276,178.7657503458579,177.04263418778234,175.3819624940551,172.3681200900626,177.09321312616032,179.8468999227419
2017-12-07 20:26:28.000,175.6847133777366,174.19528281658447,175.50888961378232,174.3113150060282,173.26487568137463,171.88524781968698,175.84975781390008,177.26082592339642
2017-12-09 20:26:24.000,174.92516329959273,173.9933304223507,177.0554434597672,176.75313371962585,176.28572332338427,173.0840213948683,176.93766453439332,180.50215447046543
2017-12-11 20:26:48.000,176.76592379334727,171.0948602546923,,,,,,
2017-12-13 21:26:00.000,185.67311546331925,182.95242030327628,182.77563981882028,183.24284305969144,182.362667186427,182.3643369297273,179.89450202538418,182.85233943042616
2017-12-18 20:27:32.000,,,169.08957127362493,168.73668305516318,172.14507081952223,170.9366088928198,174.9011188870329,177.0608512932685
2017-12-21 21:24:32.000,174.7252360998278,172.3733733831411,174.87968852934702,174.90765498267916,174.68117634369148,172.9118458723521,175.7531892423619,177.14138024630094
2017-12-29 21:22:42.000,182.8141107175421,179.5606897541958,178.99069012271778,179.02344812347286,176.65375569786616,183.42904445460223,191.5185571488825,
2018-01-02 20:27:21.000,181.16903750296936,182.0372996810452,177.73171048616183,175.63007676872718,174.2042347223954,174.43991554172425,177.4170451021688,178.76307216982593
2018-01-10 20:27:40.000,176.7219300213942,174.11856631831716,175.78941799900372,175.81738445233586,175.02064259260084,172.1482721275783,174.5376011858774,177.18815465304357
2018-01-10 20:28:17.000,183.41564696161484,181.05236953997755,179.04365571065236,179.07060474704767,178.9087834301579,178.01397400312078,179.95452443927113,183.8234309492
2018-01-10 21:20:24.000,168.81950301782248,168.7056456363844,171.60874831350625,170.2970966917652,171.1020890593304,177.22420886009527,178.87741665332692,173.12702732150564
2018-01-12 20:27:50.000,178.28032709372525,173.8267188769583,176.27170980517235,175.87358141530268,175.33897244405784,172.8795688097076,175.0903760618546,176.28188298843372
2018-01-13 20:28:41.000,179.30344146654474,176.16249733595836,178.30428863632866,177.26787468793222,177.2862038292309,174.98359756797657,177.05894204408958,179.70693391865262
2018-01-14 20:27:45.000,177.56622015136483,175.4320752844972,175.25041898039458,175.2289089152386,174.6073533242262,171.70176399431716,175.8235758158311,178.44693680622407
2018-01-24 20:27:52.000,174.342044976534,171.50455611027465,173.56082478468124,173.35522491203727,172.48575421933808,171.3472472452296,172.10814716804276,175.26121724829534
2018-01-26 20:29:11.000,175.5762972935323,172.52051496436826,176.0458148591344,175.6062927099682,174.11738734770103,171.96001248676018,174.93401153093126,177.85108125375734
2018-01-26 21:17:43.000,177.99165847495152,175.80751819666403,178.1418458323292,177.1941386558161,175.81440066773376,174.53038092551205,176.74567914899646,179.65550629609754
2018-01-29 20:27:44.000,183.8503822792303,180.86739013549968,179.5173319871609,178.78076671257858,178.2663704247946,177.37156099775746,179.3121114339078,182.11562773798497
2018-02-08 20:30:01.000,187.6146965372779,181.46296121032225,182.22559586897435,181.3319336220072,181.73061913888725,183.83149774435768,188.6620742845552,191.7039412640507
2018-02-11 20:29:10.000,188.9446632170584,182.0195065320837,,182.0321862907077,199.0897139431394,,162.13872634957573,168.01066927350098
2018-02-11 20:29:11.000,185.4677693352224,179.30339689611847,172.7254219660333,174.41037493770736,180.78944913321823,178.19808322193086,,
2018-02-15 20:29:29.000,190.498131429118,192.25673718387537,189.77660019333345,188.06825726217045,189.3307211428337,189.453755849776,191.26408509515863,189.1220512562172
2018-02-16 00:36:55.000,189.3337879520369,187.21345997963687,185.21982113934504,183.7797292113375,182.71499767949493,181.19302308349927,185.0406158351754,189.06859275067595
2018-02-19 20:29:55.000,164.11176426175172,,,,,,,
2018-02-20 20:29:19.000,,,,194.97577573802505,195.50207133048715,,199.69786334681376,191.4530764803425
2018-02-20 21:14:35.000,182.1396384910853,181.52955328397235,183.3532239769528,180.11252439459622,180.13193144531743,178.98433019996864,181.76119365595292,180.30957543989848
2018-04-25 21:04:52.000,,,,,,,,
2018-06-12 20:57:56.000,188.2697700240628,192.10517642053,197.4727469903028,191.6583310025653,187.80845285229967,177.50755740010092,179.88191622203792,183.27742261085703
2018-06-12 20:57:57.000,188.9384480246736,193.35478004443144,195.33201686436053,189.6860485474492,185.81354420072097,178.45275740975595,182.7974405635126,184.1356096119231
2018-06-15 20:57:52.000,194.93298080824448,199.94403007647887,198.40053550816552,197.50483689033803,,,,197.65183941694204
2018-06-19 20:57:13.000,187.5821911960775,191.7157380990408,189.88585552693283,187.7970913494855,186.38848244686628,185.35058159153184,188.85862637402525,187.02394224098416
2018-06-29 20:33:25.000,,,,,,,,
2018-07-16 20:34:14.000,,,,,,,,
2018-07-16 20:53:37.000,197.604858878844,,,,,,,
2018-07-16 20:53:37.100,200.1457234201016,,,,,,,
2018-07-20 20:34:18.000,187.9782433374089,183.43680679220623,183.4875705790197,183.34115792101483,182.86732771056825,180.66685378104944,182.98645241775964,186.68771614446024
2018-08-12 20:35:33.000,197.4848856790352,,199.3426165869093,196.9029536543497,195.7619740656643,,,194.36285993779725
2018-08-12 20:35:34.000,196.9751573172557,,200.01520321553028,196.61299725188763,197.754481655794,,,196.35428903033872
2018-08-22 20:35:43.000,169.4500032299043,164.36841223762696,167.36427662258473,167.06919019372813,165.580228234726,163.8214633947565,168.33098743735718,173.72284334835655
2018-08-30 20:36:34.000,188.7859853457586,193.72475147049244,192.25829046383865,189.2406152007256,189.88108305733644,190.3413061470676,191.3052355096846,189.2142714859609
2018-08-31 20:35:52.000,187.60290251927427,187.01411739346707,184.2165089455448,182.6347336405716,180.6243303854324,177.6613111900809,182.2457990367531,182.68790738461183
2018-09-18 20:36:34.000,178.47861573704154,179.7512236061732,178.00414207262222,177.32163324470852,174.54821073050996,173.9652930360944,177.93546320790594,179.40971795245486
2018-10-14 20:37:34.000,182.0889309188377,178.312619234936,180.53325396044227,179.8397334134654,179.2744600352704,175.91537425868972,179.20000336455053,183.27686442254247
2018-10-14 20:40:00.000,180.10277081401728,176.83902243630976,178.35799815824922,176.94512921335468,176.4458075932588,174.03081159949986,177.71946855989285,180.26914157404764
2018-10-31 20:37:53.000,198.7601850845628,192.9412550982772,193.2660099032149,190.03489341570423,186.4519774855071,182.8043335451437,182.08979736714625,185.0743865167888
2018-11-08 20:36:35.000,190.0448805627604,188.3665810658657,185.7388223974955,183.7726866276112,182.6551659171768,180.5817731780403,183.0454282415524,185.39972640721209
2018-11-13 20:38:05.000,184.2114887360737,,,,,,,
2018-11-14 20:38:57.000,,,,,,,,
2018-11-28 20:38:07.000,185.6131953369189,179.87466487721613,180.5607204653216,180.70020477513563,180.07996385480075,176.59760355234346,179.30379241267687,182.6684415250487
2018-11-28 20:38:08.000,186.041698745821,183.1102571279193,181.8239429907325,181.39007551234604,180.18407159856253,177.00011443485306,179.94790613766813,183.2998404219993
2018-11-29 20:35:00.000,,,,,,,,
2018-11-29 20:36:56.000,,,,,,157.7555826596804,162.0244541514768,163.56128725551966
2018-12-01 20:38:31.000,168.6384598446235,169.34108471898148,174.4745152801564,176.55559805023495,170.53047682739313,165.1955437474555,171.02728355066475,176.35410542950638
2018-12-06 20:32:34.000,192.0839032685563,192.5374319845291,190.35663089368416,188.1692980518508,188.1413244597514,186.480671204915,190.05349199176064,188.62936230324183
2018-12-06 20:38:41.000,182.2702012621424,178.7431966186082,180.11616198993508,179.11480004622493,178.03053472210266,175.45535426282626,179.04350857097037,181.26829559630733
2019-01-02 20:27:58.000,196.6136551421185,199.47175054839784,193.02969698610505,188.4066827740868,188.2074845280121,191.03700264988765,191.08069141095623,191.755771540544
2019-01-02 20:40:35.000,183.93594267536423,185.95748935515212,181.832151579944,184.0177089612668,182.244213415032,179.1687582716696,183.6187634373224,187.2736381294675
2019-01-08 20:27:21.000,183.78929915680104,177.71304882282118,178.69734748903718,176.65805163011507,177.20981332428917,174.15848647366187,177.76202051085292,179.5160906459213
2019-01-08 20:27:22.000,184.44067921183668,183.85354923229207,179.9913530596451,178.14411903366505,177.59487099934046,174.15842063171772,177.17774163385943,179.83752050941715
2019-01-11 20:35:59.000,178.3601307937578,176.10205253311835,178.48937987225602,178.51133889623435,180.4244139404665,192.1299865169116,,
2019-01-11 20:36:00.000,177.2807009234941,175.67232405498817,182.9112429865898,,,,,
2019-01-12 20:26:58.000,175.3027999627931,173.52162725951803,178.7239734755048,176.83575575153566,177.1928251283052,174.7602340975358,171.059483435971,164.33587358632923
2019-01-12 20:40:13.000,184.9911614946513,185.4632023867044,184.20295933945937,181.86197808693527,180.76429299630752,177.86647166831807,181.20900655378264,184.05760998889352
2019-01-20 20:37:43.000,,,,,,,,
2019-01-25 20:39:42.000,179.36661320035608,175.7754980060295,177.4608565039962,176.02934249249842,174.2205106562589,171.58619585557688,175.58428706887187,179.01226791667466
2019-02-06 20:39:43.000,195.6338706768112,189.2246059599361,193.8701505525729,194.86020972531497,193.1297649069684,189.85164647681492,188.70640824997804,178.77276856804667
2019-02-08 20:39:52.000,192.5759611378833,189.01757723191903,183.8909645460376,181.9202577063689,187.3694405016238,187.2624671242095,190.1288252960575,188.4833918553104
2019-02-11 20:38:44.000,193.61979188605247,192.4560663418431,190.02519853758253,189.735223641626,190.37410063536905,194.171628340842,196.79896743226152,196.5970634072193
2019-02-12 20:42:44.000,,,,,,,,
2019-02-18 20:41:55.000,176.08307652382595,170.18699105275164,172.4691079110457,169.88952776354154,168.43483885837568,165.22829583691978,,
2019-02-27 20:21:27.000,,,,,,,,
2019-03-02 20:19:38.000,182.08755577233785,179.37652832269154,182.1999041713893,183.30991070113865,182.60991839320937,186.83385882029305,,
2019-03-03 20:43:09.000,190.5669151169909,195.95259558189537,194.8672807222998,196.27628080798584,195.2892772750336,,197.7101665916325,189.17555242227337
2019-03-08 20:41:06.000,193.52540457816053,200.38788118641736,197.558874785388,195.8874070668371,197.82809003160403,,199.09194014702533,197.9281640674091
2019-03-16 20:17:25.000,187.5040129398872,188.58044011447,185.91552799956844,182.6064280817472,181.51037524459136,180.09796094550092,183.41129615789507,184.5412836747577
2019-03-21 20:40:17.000,192.6100058254335,198.63354046773736,195.8169264446104,192.63390050173143,192.3029252949348,190.95554433554776,193.70448048305948,193.3644557316992
2019-03-21 20:40:18.000,192.62930430540027,199.68827524551136,195.58441216827387,192.63412823870937,191.5311200228765,192.585837003902,195.25361322057395,194.47372997779948
2019-04-07 20:43:51.000,,,,,,,,
2019-04-14 20:13:12.000,188.0171342135004,192.4751139779569,191.1359527925645,184.34975110524925,178.12799096675278,172.47068913874173,173.92546129998885,176.5656553549199
2019-04-23 20:12:47.000,200.1711150931632,,,,,,,
2019-05-05 20:41:06.000,,,,,,,,
2019-05-05 20:55:10.260,,,,,,,,
2019-05-09 20:08:25.000,193.95713537570563,201.24362206147563,200.70214373923545,197.73881569177985,,,,199.75560639397315
2019-05-09 20:41:57.000,192.14775673795103,198.6820656235919,196.85039652632983,195.1231144971388,196.94482563505457,,,196.9897205777576
2019-05-10 20:42:58.000,195.23998506124929,202.12926168738903,200.72373621383736,196.3632488970123,198.96378306619243,,,199.90343444600296
2019-05-12 20:42:06.000,186.84647913518333,188.12669931258085,185.76995919650068,183.2503205693362,181.54536891096728,179.99379086179377,182.3794825219649,184.75054960556253
2019-05-20 20:43:09.000,195.3382512265788,201.41627029352264,201.48293836353065,200.3605801356338,,,,196.38342712296705
2019-05-29 20:40:44.000,,,,,,,,
2019-06-06 20:42:59.000,200.3072412569545,,,,,,,
2019-06-07 20:42:47.000,198.3960460406874,,,,,,,
2019-06-07 20:42:48.000,199.75100434974212,,,,,,,
2019-06-08 20:41:24.000,200.45357944219623,,,,,,,
2019-06-08 20:41:25.000,201.81337175623523,,,,,,,
2019-06-11 20:45:01.000,192.2234284392536,195.56194216544324,194.08787932670904,191.23213051580512,194.9609513839677,196.6823520410537,191.639327855706,190.520667763822
2019-06-13 20:36:37.000,187.3180526316866,187.36386335579195,185.3952360742072,184.4052935508176,183.17867329994485,181.04811872246543,182.92422836652187,185.52790319163003
2019-06-13 20:36:38.000,189.06302532286244,190.8924307414137,188.5638639574777,186.275843884803,185.17115736206907,180.5746967329492,184.7275762416004,187.9141963555684
2019-06-15 20:57:02.070,,,,,,,,201.0167753997893
2019-06-20 20:43:27.000,201.3272912582082,,,,,,,
2019-07-11 20:00:47.000,187.3469489534428,177.61051533141497,177.53790213451768,176.3367268108578,175.6560445846282,175.53769016709109,178.15226742589056,181.208066455494
2019-07-24 20:58:20.850,202.7547742176396,,200.1852897309745,195.87397335830207,198.4453627063697,190.4030572160675,190.554634095838,188.63212811403773
2019-07-27 20:56:10.960,179.30918105521903,176.40747566947482,178.02450142584843,177.07243827553685,175.77663716664628,176.0313166056266,180.2882231873356,183.41328203356537
2019-07-28 20:34:25.000,,,,,,,,
2019-07-29 20:42:05.000,185.9597698201259,183.00186991450383,182.71686662356413,182.47682562237932,180.35671467786185,178.81349557663577,182.29542588884635,185.97068640702312
2019-08-08 20:45:28.000,179.95362462769447,177.84690923816632,178.67744965603845,178.2535550492137,176.8468870891551,173.4847378267721,177.79173290873862,181.77639966946893
2019-08-13 19:55:11.000,176.37884283126596,174.635363318209,174.604065595798,174.57733928003742,172.69444609140422,170.5474141585476,174.91527542702704,178.9208976794107
2019-08-23 19:52:38.000,178.59871281533188,176.8734566376501,177.7075465913941,177.3448101246863,175.00284508234878,172.60970769045318,178.12541971849518,182.54949078761524
2019-09-02 19:50:21.000,,,,166.14700465170608,169.14617228832827,174.65742458728863,179.01635872319514,181.5176338176144
2019-09-03 20:42:24.000,190.48940362179604,188.4481464986736,185.68036808310887,184.7935804057659,186.6225113617085,183.42153963601987,184.86204230411963,182.59448229261528
2019-09-06 20:48:27.000,173.73848652564348,170.19854525271336,174.78904887280817,174.70613605830786,173.18470050586666,167.4916195006785,,
2019-09-24 19:49:20.000,180.17826816771847,176.01475969136473,178.87014561679223,180.2852777471373,177.43611444819788,174.76106387803767,177.70320375053865,181.57697329621928
2019-10-06 19:47:53.000,175.36885381474886,172.75591701459035,174.47637649984168,174.4417834927307,173.72465744599387,170.45700791232275,173.80531063921092,177.09278109461545
2019-10-06 20:46:43.000,176.54820009392822,174.38578937391887,177.48348603981017,175.2617695101578,174.5026295610868,173.6079703147441,176.31007148918664,179.97750298503368
2019-10-14 19:46:42.000,169.63237220808332,169.47610531067625,172.55133492620658,172.69828040351305,171.59556189188854,170.07432784904267,174.3516099593992,176.06125031223476
2019-10-14 20:45:21.000,,,,,197.78869380174865,193.9061002327608,,
2019-10-21 20:43:15.000,177.74958635097877,177.80549519393736,178.82554802427725,180.36756875918465,186.432182084874,,,
2019-10-24 21:28:01.460,,177.08413461336045,180.46970195630456,189.3705753371912,,,193.09545783793268,181.2407483455232
2019-10-25 19:44:48.000,174.50141771174555,174.55587068718194,175.6811269296939,173.67695276758056,172.9204750111542,171.74471301945513,176.0065748715072,177.73163548264722
2019-10-25 19:44:49.000,175.85725138542665,174.57568200208203,176.01170381494586,177.31757913506493,180.97845236140043,,178.27166698250738,176.92055695045386
2019-10-28 21:00:47.120,183.0607539218805,182.21718365567773,183.01729847104244,181.6789672717839,180.70189341334563,177.67950324789578,180.9785322191344,183.16946850366628
2019-10-30 20:47:34.000,,,,,,,,
2019-10-31 20:44:54.000,181.9333280170343,178.6529686427782,177.70349758625537,179.86168146857415,186.2653032084148,191.5363629669121,,
2019-11-02 20:46:22.000,178.53703494079758,173.7158505387753,177.00902136475156,176.30966035338608,175.08319168857165,172.64725312918185,175.92855732847667,178.10539640215669
2019-11-10 21:05:03.730,186.1383545783375,,,,,,,
2019-11-11 20:45:51.000,198.65935425224868,,,,,,,
2019-11-13 19:40:09.000,,,,,162.49175105824617,,,
2019-11-13 20:51:52.000,,,169.2542922971237,175.73369835120883,174.47770991927956,171.11285947691437,175.8675936024748,179.39579773031468
2019-11-13 21:26:47.490,,,,,,,,
2019-11-14 21:04:19.560,186.5922429286112,182.175580743187,185.11310597078065,185.714353307392,183.9587316107205,180.66228922041287,183.92125586607625,187.73647631080053
2019-11-15 19:41:06.000,,,,,,,,
2019-11-19 19:41:14.000,178.7084313896697,174.4906110447593,177.77591936727922,176.10755779122857,175.1326450895804,173.50922926356694,176.70895327397477,179.82087723210023
2019-11-25 19:39:35.000,174.3263893253631,170.58161035110845,174.50800087938404,172.56354225652788,171.92028162514703,168.42560617930127,171.13174990858568,172.9489976457342
2019-11-27 21:25:23.300,,,,,,,,
2019-11-29 20:47:00.000,178.954999138207,175.52110394931577,175.0123805773366,174.11853227039853,174.46909393495963,172.1046291014649,176.29334620635467,181.09441859931
2019-12-08 20:35:34.000,176.1439400070763,172.53155167986074,176.59583596996288,175.89191174065505,173.41164412567903,169.54706310585348,174.2392454247047,179.48679979722792
2019-12-08 20:35:35.000,176.14400024449634,172.41845325808285,176.45260307860983,175.8929713285941,173.32833755785603,169.33054478799008,174.9676102544708,179.8083557400879
2019-12-08 20:47:46.000,179.0919146204957,173.82003571348676,177.0092314915141,177.1422956872735,176.03595822061536,172.5204536117396,175.8374262222617,179.20463692723666
2019-12-11 20:46:54.000,174.34614922466963,172.12681136262174,172.89726447504708,174.10418009827217,171.71017635594683,168.6601109864773,173.53714402515038,176.31255547694002
2019-12-12 20:36:11.000,179.76569776524303,175.59503634685584,177.9400802853589,176.96045872758032,174.86957162886853,171.51952170493308,175.36579780307798,179.34272556768286
2019-12-12 20:48:25.000,173.2016387930602,164.69497087702814,168.1977895201649,166.20326437452826,163.53371612440935,159.72102879843465,,
2019-12-12 21:24:32.360,,,,,,167.81427202982744,174.5409925453177,179.05980135913228
2019-12-19 19:35:14.000,178.12298523860343,172.2762128542657,176.27244098883727,175.95342496279386,173.6951232731308,167.630726237395,173.22483613262443,177.7402912836102
2019-12-27 19:31:11.000,173.60615187458467,,,,,,,
2020-01-06 21:23:38.090,178.36125170219685,180.05294438749902,176.23567811391231,175.27425899591748,173.73054032474758,171.6212077393965,176.19775908089,180.2256416982368
2020-01-21 20:46:15.000,187.44632628855013,191.2164737754314,187.59892365427743,182.73428919002933,183.5248558897085,180.75228360300545,185.31814003095172,187.96359936180613
2020-01-21 20:48:17.000,182.73418420350632,180.62620175815195,178.20239355657324,177.13411223425794,176.52956435408424,174.5425875500352,177.56190855217693,180.2885974155263
2020-01-21 21:07:46.000,,175.66073536352997,177.86859620072838,178.23163039495697,175.93858557707065,174.25263709356295,177.34742897036926,180.7451637769817
2020-01-22 20:47:34.000,,,,,184.41896676431844,184.2525417464714,182.4325034921672,182.1499329771672
2020-01-24 20:45:00.000,182.46643589813377,180.53707593757937,178.5237130931378,178.4123647480438,177.38426690299863,174.10718912939973,177.1265101315415,179.4562308276679
2020-01-24 20:45:01.000,180.61589094986587,182.0466429735857,179.99758620022234,176.54888822979817,178.25859931391872,174.10725063454663,177.3457927210012,180.8274609282601
2020-01-26 20:44:55.000,182.2040489974595,182.49830112786864,178.7128989550739,177.91666142995325,173.85806328284497,167.1275934011399,,
2020-01-27 20:47:42.000,185.19641149168663,189.3219724887441,185.2943127307977,184.0139321444336,183.22872283839644,177.63019617416836,181.80913231598987,182.45580695341977
2020-01-29 20:47:03.000,179.48205900185616,180.8832449870861,174.9707896959251,176.593897065799,177.83218288980294,175.31662029506597,177.45238203091264,175.96501286888287
2020-01-29 20:48:15.000,187.49284337379893,189.60331559012707,186.07700484055007,182.7888446135823,180.7739439081705,177.11546996536632,179.51455473231286,182.7821987963932
2020-01-30 19:29:31.000,184.0955147411013,183.32370463290417,179.18922262322022,176.42395394605168,174.9519872164377,172.12841340638144,176.03322757587668,177.4331592242669
2020-02-02 21:21:39.390,187.4397807164878,185.53976654155204,182.7129935263763,180.17452762757088,176.38717362133858,173.5838450119432,176.09453544948886,178.20959231725996
2020-02-04 19:28:31.000,174.80604558548595,171.40747146612043,174.9384154671218,174.99140326451433,172.69649328566447,171.3289960403101,174.03109721475263,174.46800300667107
2020-02-09 20:45:25.000,181.73478899670263,185.54949212457817,182.2147685555725,180.56109537195056,180.0929123348641,177.13280907586696,179.93995809808496,181.4514494284216
2020-02-10 19:27:28.000,174.55280016504005,180.7840888109868,178.30284151247645,177.2118354738142,176.7228916137849,176.5809080449363,172.694520761367,166.08938387722966
2020-02-11 20:46:42.000,168.06446430660932,167.720476648755,171.53527604350583,170.6734470146244,170.16127154288108,169.55565309900734,173.20173079947858,174.89958415131952
2020-02-16 20:50:29.000,192.9241447258084,192.84293836064185,190.12483625915107,187.2679510273205,187.60486636265543,190.8430208990908,190.5103099863873,185.24583378652628
2020-02-23 20:45:47.000,182.9533941422918,181.3823800155924,176.27704528493484,171.44712985127177,168.0311356354404,164.75751781001296,168.68612661110154,172.415188788223
2020-02-24 20:47:39.000,174.37832199023623,173.45829138189296,176.43675169999835,175.00729144213088,176.37210850590046,173.63328235441725,176.83745407638085,178.34789511579675
2020-03-03 20:47:18.000,,,,,,,,
2020-03-05 20:48:57.000,,,,,,,187.17145294945053,179.0812606253146
2020-03-07 20:46:51.000,183.6489098582718,186.2957621221376,184.1403442005393,185.1616615598858,184.18984188737147,180.5003811231314,182.5733006671591,180.3618936947795
2020-03-10 21:09:53.940,184.88874840920383,189.2701394466008,184.70150014846905,181.5862995486856,181.2898268516288,177.20308050641475,181.0922835256334,181.83378481986253
2020-03-10 21:09:55.990,190.54986770562505,193.9709857379478,190.7715443125243,186.96248598929864,185.8545758779738,182.33980147192543,185.12846813371505,184.76452344575245
2020-03-20 19:19:00.000,174.48515901052505,,,,,166.02467022733305,,
2020-04-02 19:18:57.000,184.1017869304289,188.48492154011413,185.34621440334976,191.99241380403203,199.23652312947755,,193.6919434096139,199.5690285651073
2020-04-16 20:45:01.000,,,,,,,198.07500218506428,
2020-04-25 20:45:34.000,,,,,,,,
2020-04-26 19:12:16.000,196.99978210741625,,,,,,,
2020-04-30 20:35:32.000,,,,,,,,
2020-05-04 20:18:44.850,163.2529661835585,171.83260648460674,176.06802350285972,178.44399944288486,175.98683055679209,174.77777825763425,176.7195411598273,178.2652196375121
2020-05-04 20:18:47.070,184.23339868146024,179.77981738063576,182.9014483594705,181.74446915218184,180.22875728054728,178.3127067539826,180.7308779937368,183.28010465320733
2020-05-04 21:17:02.820,,,,,,,,
