dates,oahuoahu0011_0001,oahuoahu0011_0002,oahuoahu0011_0003,oahuoahu0011_0004,oahuoahu0011_0005,oahuoahu0011_0006
2018-08-14 20:36:56.000,42.74530829367341,44.52727086308454,31.70525855892975,28.294422335892342,22.18088391333042,20.73534760019044
2018-08-14 20:36:57.000,44.49285223646842,45.597303756713686,32.24554488171725,30.0083703064452,22.552574351852453,21.407677259810733
2018-08-16 20:37:37.000,40.62271917148412,44.53023122367403,32.4728508599412,29.24940493300787,22.985094009773807,20.96867057811354
2018-08-17 20:49:51.000,42.33527419690263,45.076674340612094,31.57617050514279,29.204879117547144,22.853884925497475,19.169173184613697
2018-09-02 20:47:12.000,38.31088438770448,41.260064167340325,28.043259764982164,24.9858616465588,19.63068211984009,16.51511563440634
2018-09-05 20:37:09.000,41.80920702026598,44.65796475981576,32.11105664469469,28.68331134493058,24.617726220509898,23.029572709788404
2018-09-05 20:37:10.000,41.39807786897045,45.42387002548515,32.73634013829859,27.79585606327548,22.991560972009847,22.023951121736
2018-09-05 20:47:23.000,40.42032044710935,40.018203632692575,27.27371592423867,22.61931563325837,17.48359586194725,
2018-09-10 20:38:01.000,42.6191705022476,43.54211938229634,30.491510683688528,26.49063168055444,20.07215896512124,19.00802697161969
2018-09-19 20:38:22.000,40.594367628748415,45.70559840898537,38.176957052978736,36.560878725026406,26.27576692063929,19.96799716531261
2018-09-22 20:37:47.000,46.48456285848952,43.981690729198746,,,,19.04040968995482
2018-09-29 20:37:45.000,29.30387417577711,35.906113018727005,31.21551146526205,27.1302575975984,14.888011532081142,11.509881092750309
2018-09-29 20:37:46.000,30.341562200129506,36.64761530593222,30.55656534416208,26.26635939218975,14.370238976218568,9.750344115572092
2018-10-01 20:43:27.000,38.941473272806746,46.55991097320074,37.03387098229391,32.23251123560858,27.090203018310994,26.346763051427818
2018-10-02 20:34:28.000,33.08402801194538,39.23149428764039,38.58424399738496,36.68299531700568,22.89136424707733,13.76241653117492
2018-10-02 20:34:29.000,33.62551507601701,41.44856055372112,41.61741846152555,39.78221590132567,24.48909949851472,13.752108837305594
2018-10-03 20:39:03.000,,,,,,
2018-10-13 20:41:38.000,32.59815893917754,40.07238744679718,39.99227930759736,37.07976067132515,27.514812269640903,17.1308612314465
2018-10-13 20:41:39.000,33.577613726477416,39.57001350080131,40.36670629442895,38.164139507098575,29.47786998913822,18.586431744301457
2018-10-14 20:38:52.000,33.15319825761908,38.287720187942064,36.69341898022072,34.73414983668527,25.6717898438464,17.514899940987195
2018-11-07 20:38:00.000,25.443036919789467,35.85506286145517,35.86082714532609,35.4828929499953,28.0171411433618,22.809551305552144
2018-11-23 20:39:35.000,31.748531323950267,41.3626854288091,29.79004833031494,23.267833365854987,8.713343498999983,5.494277280194185
2018-11-24 20:40:11.000,32.17757670899498,41.66757679901286,32.35160053075141,28.941012189685296,18.26624164611852,12.326002598964529
2018-11-28 20:39:58.000,62.90366258524853,66.70192784279556,63.032872695341226,,,49.38387952337594
2018-12-04 20:40:45.000,27.89780039199305,36.04660595553455,31.265408828686315,27.62524161192231,14.987507997728391,5.908705170769757
2018-12-05 20:40:43.000,39.90879577066957,,,,,
2018-12-31 20:30:35.000,33.05390343330034,38.56793414038117,33.23791340543049,30.21839628255016,12.940291866296446,7.376120396352321
2019-01-05 20:29:29.000,38.73164459270189,40.20177589868053,34.70428572564041,31.320341450756,16.815051529869177,17.16960643814512
2019-01-10 20:28:40.100,25.81043309865897,33.04834066513493,35.651829057112,31.64599648522304,19.07948097742229,10.221514410334503
2019-01-11 20:42:23.000,63.21819246858408,,,,,
2019-01-11 20:42:24.000,62.6351611641506,,,31.784404925105,21.649448300986325,6.542601469664193
2019-01-12 20:37:19.000,27.988985736408544,39.68365409292814,34.6903402648102,34.36739877802393,21.751883329313603,10.775707749772389
2019-01-19 20:42:16.000,24.100872004760767,35.119067560521074,32.515385480908044,28.443946981568047,13.731772214151322,8.09726965170751
2019-01-20 20:26:49.000,22.247793416244143,33.44862493921731,27.50433300205368,20.952644212052604,0.979123723025149,1.7874074727853655
2019-01-21 20:41:41.000,31.371170487601283,43.50326404153372,34.82957951982589,27.865998206839457,12.151282766537106,6.316140871536647
2019-01-22 20:41:51.000,27.99977278277975,34.688442376246755,31.00864751105607,28.69795022712572,8.852809509847406,5.212812994513492
2019-01-23 20:42:52.000,63.10298443373319,70.14607730418228,,36.001835235456745,32.58908960183948,21.074494160027427
2019-01-25 20:42:35.000,48.92710360789337,68.35989968296109,,31.708977297407767,20.46897693145292,48.17185345210555
2019-02-04 20:41:53.000,29.744916835744984,37.48582418211203,36.02887817687478,35.465667362561376,23.29427603709896,16.39133103974653
2019-02-06 20:41:58.000,28.626641799341808,36.118509973844056,34.48074366702645,36.05794836876523,21.01749639432185,11.80022760472118
2019-02-12 20:43:20.000,,37.62989658038303,26.082052634672365,22.46940044592658,6.752953880533038,-0.40733586366191
2019-02-20 20:20:31.000,34.044569561165176,38.58748196269904,35.4493665627389,33.752914487719806,15.96786103051874,9.194592540182796
2019-02-20 20:43:40.000,34.37098993493393,41.35478981955029,36.355954533131154,31.98596322778476,18.68065169033122,22.720103459368328
2019-02-25 20:22:00.000,60.66257496637311,64.96927017368064,53.96664652488308,52.660610752191296,40.967908981280345,30.75883973511306
2019-03-03 20:48:44.880,35.988650692126896,36.738427805076135,28.988173123663685,25.53144523120656,20.60126941071109,20.804974991849345
2019-03-15 20:44:23.000,39.53277971669064,41.25385463385214,42.18001165346988,40.48256477902915,31.445170362156748,25.54425140262465
2019-03-15 20:47:10.000,,,,,,
2019-03-15 21:39:26.110,35.625141853341106,42.68703357628805,36.16462304526738,34.504709604004006,,
2019-03-26 20:17:20.000,41.61849079626459,45.29175813594297,38.29552622130085,35.01354715035137,26.09847512869816,23.58200585860087
2019-03-28 20:41:25.000,49.63606947867265,46.65400152549794,39.36746405910428,37.665241236577,26.916063043210528,21.79133733016447
2019-04-06 20:44:45.000,32.25507490903364,38.69344547242954,40.10867660905548,35.19402649670583,22.23646253586849,19.22364547445482
2019-04-07 20:50:39.950,26.7664262219878,33.97395783642068,27.53818797346896,22.18526524324062,17.244412462893848,15.554733969973537
2019-04-13 20:43:38.000,53.92021140298627,59.80678262727452,57.36353424308247,55.39676088015637,48.354410053436965,41.19556276833375
2019-04-26 20:12:20.000,44.17857365516182,45.76794163278597,34.05362002011442,31.389355691288483,28.22114672620112,
2019-04-26 20:12:21.000,43.81494100181048,45.86914152696079,34.80534989806581,30.6137566755598,23.7340900377172,19.75358769586797
2019-04-27 20:43:58.000,52.35538010261459,53.102378902753095,43.45401515251261,38.80875697082122,32.6002622133941,30.39469216967621
2019-05-07 20:43:13.000,38.97741190709605,42.31327349957841,36.97621554798573,34.82868838460598,25.38538380244465,21.84129466408987
2019-05-21 20:43:39.000,41.31519007797243,44.82778444846578,37.304774224276194,35.17165458270214,25.753489032021086,22.97179983410016
2019-05-26 20:46:00.000,42.99373734793055,43.36349346357529,40.55418152241323,39.63556931222243,28.45091650955716,24.16485994468672
2019-05-29 20:45:12.000,45.14145652768117,46.59313441424711,45.78674363254205,44.78253865823493,39.163257572698456,37.27333680795455
2019-06-05 20:45:36.000,52.00383933975195,53.044770293633285,42.88256062879216,42.18833093511331,32.87439016788289,27.15445916931372
2019-06-05 20:45:37.000,51.83077171906508,53.0449328424898,43.23716878529953,42.57866840545832,32.87455271673941,27.82755840139439
2019-06-06 20:34:08.000,47.384321605443866,50.89919043660533,40.93652092711303,38.40137951591298,28.06850643595013,24.893017161253177
2019-06-07 20:42:33.000,45.458507802238245,48.75792833458125,38.83139326406058,36.8165478222352,27.77979500287846,22.97011654150394
2019-06-07 20:45:07.000,42.22359948934543,45.90460808554057,35.84600305672501,34.52529512561134,25.73996636557717,22.21637918916029
2019-06-08 20:38:49.000,57.42512640867977,53.82467975899956,42.06373099781888,39.95157744305995,32.50943306287308,26.96954755481249
2019-06-10 20:41:52.000,40.460279066184206,44.10562598542716,38.59828313747333,37.73290746721537,27.60327090227716,23.007026103011786
2019-06-13 20:45:23.000,41.381859337929896,44.93359661633174,37.5601662969589,34.83515240249905,28.27741100273983,25.721692665527925
2019-06-15 20:43:20.000,42.28543917880943,46.43799635974883,40.05895003792446,38.020538775624,27.806064579129703,25.11760860569564
2019-06-15 20:47:11.000,40.29088314903517,44.30687806931671,39.45731993501021,37.34670136772489,31.37394059061064,25.446674088208752
2019-06-20 20:44:10.000,38.72198414764639,42.42464387536391,35.19733119695014,32.81832877827892,19.030448964841884,13.713483140468863
2019-07-09 20:43:47.000,,,39.663793262643615,33.31961853417401,28.65056593108911,26.02248710286634
2019-07-10 21:32:00.600,40.15066353083635,43.22034605501202,34.81198247172397,35.52923639249483,31.025350023579787,26.14852489819143
2019-07-11 20:44:53.000,26.03120376994984,36.41815357150824,32.39688095605139,34.53346302877137,32.813170508442965,20.020821212890407
2019-07-12 20:45:57.000,37.11952182861706,40.91711242784265,34.085734498553244,33.46170900639242,24.467654162887435,20.31564327715489
2019-07-15 20:00:18.000,35.88999121680565,40.67539747333796,31.888385429619127,32.24035023817995,26.32997323364349,18.35063232943934
2019-07-24 20:46:06.000,43.33178697092309,46.43678406003384,36.0768130659973,34.031855700261175,27.36626658925483,24.71132803799556
2019-07-29 20:44:01.000,37.869214448511926,40.95761003461173,32.32607339742649,30.7136027956966,24.870266297415974,22.529727928868823
2019-07-30 20:46:27.000,42.79626931937769,44.09416012478675,36.35840789912584,,,
2019-07-30 20:46:28.000,60.15962025786032,68.50660488015639,50.13916355807132,,,
2019-08-04 20:43:33.000,45.10876794090313,46.97979195626814,37.59338993387989,35.47932759490275,28.30502985918136,24.742218662685804
2019-08-06 20:44:55.000,59.989292662407486,60.1228708792617,45.78933560031074,43.88568437457696,38.08537488103413,31.76987589682138
2019-08-10 20:44:19.000,42.6583114767282,45.21332360006918,35.05690901334591,32.95393054114857,27.737302804475608,23.06511008157449
2019-08-13 20:47:39.000,40.853216432024055,44.19325996657003,33.31523403190605,31.237236518013592,24.991131535272263,22.114009570702283
2019-08-15 20:36:15.000,38.13206360078805,42.73284381575771,33.35854574317289,30.83788149253209,24.38618753149399,20.6046656476034
2019-08-17 19:56:09.000,38.29350533078624,42.47302861014505,30.35636622090259,26.41829801099645,18.721606704864257,15.895578081054849
2019-08-17 20:48:29.000,40.59463453616389,45.14235411986564,38.1585308317425,35.74540183420216,25.58049527049821,24.281096883966526
2019-08-17 20:48:30.000,39.1519088952986,43.77573573997879,38.03443154021816,35.642461876221795,26.10317676609628,25.2889349055946
2019-08-21 20:47:33.000,38.167602159679184,41.9053817168691,37.70854648810796,36.16028106146041,27.435370674914537,24.449650599990427
2019-08-23 19:56:18.000,43.88226816050234,47.15435351927504,40.2326187968133,37.75740123361156,30.336293766369817,26.68006414080625
2019-08-25 20:46:39.000,43.68319071840964,47.70351565447943,38.7537426759486,39.76049370102099,37.66405858391364,
2019-08-26 20:46:33.000,,,30.398001820757127,24.54348979545238,17.568847369614236,13.829778635537751
2019-08-28 20:47:22.000,38.57939931513117,42.680011815882246,33.65542800644956,33.63193338913916,25.55022064155534,23.263549737597703
2019-08-29 20:47:37.000,30.45968417562032,37.65089062990935,28.877909003837715,27.46239595045917,17.865458580376536,17.14627837378851
2019-09-02 19:54:13.000,31.321530432885023,39.78257707951212,24.6628501926068,15.938744789871023,9.516560091963868,4.779114971560658
2019-09-03 20:48:23.000,54.01741526742111,56.42118196532324,43.478867120799215,38.96900350567146,33.817559433475274,27.22639285877504
2019-09-05 20:46:17.000,38.84213072144392,44.66587221483521,37.46793434869272,33.58795333589548,27.26651973041531,25.80913889418711
2019-09-06 21:03:18.040,48.28073235875605,52.055428286110846,43.02729371196577,40.56107097424241,30.541273898503547,27.65752037669964
2019-09-07 20:45:38.000,38.882393045236384,43.363039902025456,32.66777224371556,29.83302667462518,25.2975334103998,22.37356287941397
2019-09-09 20:47:10.000,38.691262231352894,43.06902841817204,34.37393780652449,32.640511630170224,26.28495135926906,22.749056253250675
2019-09-13 21:02:20.990,40.60166778190235,44.39647448813976,36.40951055915421,34.17806517569677,29.06601197356048,24.943815172144525
2019-09-14 21:00:37.020,,,,,,
2019-09-15 20:46:32.000,36.11193990224695,40.669269844187504,34.11241803003536,33.22371436571869,25.881429630458715,21.90313876397181
2019-09-17 20:46:24.000,38.28590393839938,41.69448209079501,30.994809631050096,28.340890644584874,21.57896790007223,18.633625980947564
2019-09-19 19:49:47.000,45.03738395943743,49.02614911088797,41.21953448223605,40.210350487036415,35.60921596482416,25.4536032090172
2019-10-04 20:44:53.000,41.45937575828642,46.46359161696401,37.35051966123454,35.17140237286593,25.857772021648056,18.39518943061208
2019-10-07 19:48:01.000,41.77671255487074,47.07545160583907,40.19357883162209,32.79947656584076,18.7466391775708,12.202533851952133
2019-10-07 20:47:36.000,58.49998019729034,,,,,
2019-10-15 19:46:39.000,38.866675228855634,43.42954660475674,31.188274101771658,23.03141232208748,9.333615880172331,6.527836156104049
2019-10-15 20:48:24.000,36.77608814914652,41.32718034835735,31.057842855343928,28.76010130157805,21.891640031359547,21.278620071600773
2019-10-22 19:45:00.000,40.83526926780387,45.05910517912883,34.16337933727435,29.11792744978588,16.083752796793167,14.092988339779549
2019-10-27 20:38:22.000,27.54694613276823,37.70119407317585,32.612227330679225,30.023284488152328,18.22319053755557,14.246350599004138
2019-11-01 19:45:12.000,29.30790393642768,34.242330001498125,30.467651731569266,29.30728813259255,11.399794991732971,6.571269308603114
2019-11-02 21:04:13.740,32.46391971815766,40.606724409657645,35.200268842288054,32.893950411060445,23.072580009027035,24.34670631623552
2019-11-02 21:04:15.760,28.39061218734244,44.08135873550504,42.39490564736147,41.79565556533879,37.019808596923575,27.63661581903953
2019-11-03 19:42:51.000,29.80765684350401,36.86292966592948,32.33743397261376,28.177813314295346,8.636960459284515,8.819585099153132
2019-11-03 20:48:28.000,34.449205486009205,38.77098009502073,31.88802479674261,30.95751720893068,19.96869481556571,16.689827332857277
2019-11-04 19:44:39.000,24.106248846104457,35.96818336221255,31.54558451802061,27.135204666290967,,
2019-11-10 20:48:10.000,39.19555594526661,43.55182284700943,37.61784695021506,32.94267988415958,14.264391163266747,11.137269133283336
2019-11-12 20:47:29.000,25.72846263603855,37.3203387100594,30.775001142724378,27.67704713022648,12.313303095113486,12.126215407461643
2019-11-19 20:47:37.000,29.06614941487253,39.25066016561575,34.44317712639409,32.5895886645055,23.04747222990156,19.83428961265613
2019-11-20 20:47:34.000,22.503236533601,27.82363685181189,33.66916431315064,56.06751415549468,,
2019-11-24 19:39:02.000,29.67155105967017,37.759802370348325,34.732169316750245,33.630574492913055,14.917343970554786,7.802207949815849
2019-11-26 20:49:07.000,28.477941353934305,35.22110643080266,36.423699847467766,35.70283598843963,28.200058669657903,21.422321594550187
2019-11-27 20:48:30.000,26.096227166921672,35.36845462110439,37.92607795726943,36.83440835022215,32.19213286678331,28.94826107207852
2019-11-27 20:49:04.000,21.307722368662294,25.48407378536874,23.27279538592272,22.848834706960155,16.087631606130607,7.618645545819908
