dates,oahuoahu0046_0001,oahuoahu0046_0002,oahuoahu0046_0003,oahuoahu0046_0004,oahuoahu0046_0005,oahuoahu0046_0006,oahuoahu0046_0007,oahuoahu0046_0008,oahuoahu0046_0009,oahuoahu0046_0010,oahuoahu0046_0011,oahuoahu0046_0012,oahuoahu0046_0013,oahuoahu0046_0014,oahuoahu0046_0015,oahuoahu0046_0016,oahuoahu0046_0017,oahuoahu0046_0018,oahuoahu0046_0019,oahuoahu0046_0020,oahuoahu0046_0021,oahuoahu0046_0022,oahuoahu0046_0023,oahuoahu0046_0024,oahuoahu0046_0025,oahuoahu0046_0026,oahuoahu0046_0027,oahuoahu0046_0028,oahuoahu0046_0029,oahuoahu0046_0030,oahuoahu0046_0031,oahuoahu0046_0032,oahuoahu0046_0033,oahuoahu0046_0034,oahuoahu0046_0035,oahuoahu0046_0036,oahuoahu0046_0037,oahuoahu0046_0038,oahuoahu0046_0039,oahuoahu0046_0040,oahuoahu0046_0041,oahuoahu0046_0042,oahuoahu0046_0043,oahuoahu0046_0044,oahuoahu0046_0045,oahuoahu0046_0046,oahuoahu0046_0047,oahuoahu0046_0048,oahuoahu0046_0049,oahuoahu0046_0050,oahuoahu0046_0051,oahuoahu0046_0052,oahuoahu0046_0053,oahuoahu0046_0054,oahuoahu0046_0055,oahuoahu0046_0056,oahuoahu0046_0057,oahuoahu0046_0058,oahuoahu0046_0059,oahuoahu0046_0060,oahuoahu0046_0061,oahuoahu0046_0062,oahuoahu0046_0063,oahuoahu0046_0064,oahuoahu0046_0065,oahuoahu0046_0066,oahuoahu0046_0067,oahuoahu0046_0068,oahuoahu0046_0069,oahuoahu0046_0070,oahuoahu0046_0071
2017-06-25 20:18:38.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.00847283220253,19.485128969948327,14.217610710240052,9.895926331999815,23.36811496885081,30.435572149554496,30.17136532630081
2017-06-25 20:18:39.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.85552519927788,44.83038679657703,53.07196127881234,,,,39.882625042211046,36.07524181941893,32.66720963050421,,,26.00872243380646,19.48537857155226,14.399170307955751,9.896175933603752,22.928473329630283,29.665152320653576,29.5122528938085
2017-06-30 20:24:02.000,,,,,,,,,,,,,,,,,,,,,,,,,,47.06029283245703,45.70594504989041,42.55792405671557,49.075264143842624,,,,,,,,,,,,,,,,,,,,,,,32.72647127995575,26.992153754503068,23.740500829994325,26.731165703903923,,31.184360718874583,31.66101823567696,24.356880065892263,21.676921382831555,24.57653755528088,20.02521508005149,20.933572262450493,19.56190648240188,14.80273536995605,10.786306218557698,6.448958216765284,-0.4213698938493772,11.888082297764536,22.27030687552887,21.550783672451303
2017-07-04 20:18:42.000,,,17.496846935095277,13.978089028118132,8.764619093330673,15.8145098904127,14.625619544861136,10.499424720249474,16.80282708228239,17.521332608932113,15.292963368228335,28.325674290108097,40.11917728912284,,,,,,,56.66460854528543,47.93457957212485,48.502947518603335,51.724534956381866,45.706822918012165,44.859286878362965,43.24537426844572,43.57626339464668,41.05539838075232,44.77161402284836,49.363907095048006,41.05954133685293,40.20488351510306,39.22428521836499,38.461999051951786,39.402823383516655,41.00433300262867,43.66496971331145,42.32709835354201,40.82284474750847,36.95937367001687,39.63262842603605,42.50746763054011,43.36871252892018,46.440020511697526,,,,,,,33.46913430306194,30.032285857328944,27.875278928175845,27.62137791708921,30.619235824576457,36.396115065885326,38.067720379981694,32.544143409349736,27.007875120452177,27.0286735114437,27.34231538126693,19.91097221938044,22.66247871221817,29.18923701460137,17.49259358424669,13.40790588385766,17.07381234410336,9.285155886042244,19.140267508157898,26.15908679586521,30.19160514799292
2017-07-10 19:09:48.000,12.440479443118209,18.013011596754062,17.684852763172746,14.19637592968442,13.187329656602484,14.93611329498595,17.339030989614646,12.678690188974128,27.813904367806835,27.2261938074367,21.885624772423963,35.76661134554995,44.52819405222928,,,57.84329893263952,,,64.31520296070984,57.38377979871088,52.346327589288,54.72744607403241,55.69045026855802,52.335845420513984,51.69797401566753,48.96927467000064,46.17553587352463,45.67899955425373,,,,,,,,,,2.479734581860212,40.601710179137655,35.46392382719378,38.71370728988477,35.50449228757066,40.48380151706272,41.67081219118276,39.70802302483211,41.021763519175785,43.78695850045308,42.3104689351191,39.3002121304454,35.173070691566465,33.67954729568144,29.659222313934325,29.92458693652713,32.3847661475686,32.68010291574297,,,,,,,,,,,,,,,,
2017-07-10 20:19:12.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.68516737939311,46.5364516046008,42.273168582984766,37.04112716473172,34.3147601951625,33.16611216078502,24.906196346125263,30.977079465300484,35.69804386604946,27.233635630558425,23.20213837043434,17.04156647725179,12.802478791274863,19.764986797562926,28.739375351818104,30.16005388938644
2017-07-13 18:14:01.000,,,,,,,,,,,,,,,,,,,,,,,,,,61.05515257768443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-21 20:20:48.000,,6.20742323898687,7.382275700103626,7.975129890467194,11.00049578421958,21.313671712230512,11.51902527548486,12.498732445706615,27.240863334501302,19.989724379088265,19.54903387860956,29.264873309675355,45.01572595403454,,,,,,,,,52.18834347532635,47.50734791790768,45.53029297087765,43.61262144436513,49.50566283616153,41.45571911276629,,42.14504660804322,42.19571353901543,33.32098222173558,28.12714950280516,30.94105332466555,,34.14327599033632,30.94483817076645,30.51974771336304,33.120541775554976,35.01434072054889,34.1522030883294,32.53584580431359,32.599614180157864,26.37979537370984,28.299385046543524,24.787527062446102,21.56785513044392,,,,,,,,,,,24.46514903938697,23.28533614104349,17.422657001413864,22.412189719615903,24.75623093236862,19.373441093398384,12.890099815807703,19.67495462641143,12.991029300517692,10.907118360682574,9.903681908968602,10.821055454131695,26.062176077589505,34.062180872309284,35.78512209757461
2017-07-27 03:14:04.000,8.000568306680709,8.92624185808888,9.25681085193688,9.102737463399103,10.57005027697036,14.707904660266664,9.138730229728054,6.585453754432559,19.1440270063904,23.151116973400978,23.57339643502558,26.2013606894177,37.373610000768174,47.40563958981868,52.56708596493205,51.79672719146341,58.40929965243279,63.49659577306191,58.36225320608527,51.933264708592034,45.68883804994636,45.173939403994325,46.82109832624637,48.06718069860908,43.29891558376234,37.35249160351636,35.29529164889072,,,,,,,,,,,,,28.72605483995773,,,29.56822209660476,29.190971533692487,27.724482050243108,25.05938722266199,24.279891952023423,21.946149448183565,18.174671415708136,15.774386787619791,17.70292590918444,14.37142174523042,19.680566058226635,20.584190439376524,20.61637339651634,28.42575756912117,30.716038537870112,26.135779145651696,16.998295318061196,17.842708988536682,20.22899916013893,15.156238645553398,14.138192220830843,11.912216039791009,9.51431372867193,3.688398907904104,4.930962544156659,1.6347335183162233,11.45309575865862,15.910106971520197,19.822585697950093
2017-08-08 20:19:02.000,13.706617183888849,16.445244664494915,15.404761745366802,13.488346327836272,15.020553776113491,22.22442833385602,36.98184946743471,36.22042075270621,37.55837309622592,36.05002573992014,29.83341154375045,40.682165923635566,52.13351403175936,,,,,,,64.43079940782592,60.95605719737976,61.82120196896209,65.93231719249596,62.83703787190085,59.352739914540855,54.44778660288383,,,,48.80989270152725,47.59046230673383,42.0028814458169,38.96504430615334,39.90103911471548,43.526600596069294,41.31006510693631,39.33127903170512,38.65514269662254,39.137252230192495,31.79305905751006,32.062181702229964,33.19701214026092,34.470572777195265,33.55667872704793,29.89269555691396,27.4120942379726,32.2518034567974,29.375602624378065,29.70156023084236,24.49466220942069,21.30228068408085,19.030535985613707,23.82273607890197,26.50949876274948,27.75318759223084,33.52419045771863,38.20178939135323,34.717938562657245,25.377294490411405,27.80588073340069,28.93056841104031,18.90430258584266,17.233748958488487,24.1980396184658,23.3169950652046,12.969709256695989,8.085896588450584,1.1124823428896056,7.292576810750858,10.45450462906972,11.11504282208146
2017-08-08 20:24:50.000,14.440119993068864,18.47931422274636,18.669814060638465,16.198118859780074,18.219015154916384,27.05031473582867,37.837287024630655,38.51527349420007,40.97408753416568,40.2831153442284,35.35383501326722,45.98086909794113,53.200052865493255,,,,,,,,,,,63.66933769382519,60.88774379117988,57.65864308822737,54.57669129105641,51.2459492108186,53.2204374004721,52.78634194358694,48.281250288699184,43.43872318689312,42.95855941133029,43.99048237482943,44.6987533991937,42.52154213368855,42.54053735118978,41.78507410090016,40.46621472412574,34.93518058052787,34.90577313750788,34.015825109514104,35.494323989574404,32.546055767610284,30.39344284414844,26.547448805429227,29.9783707462386,29.82113123907577,28.450987105436525,27.94121285337705,25.25795360714072,21.33733598395004,21.169551198319624,25.27753706318203,27.851003839959425,32.67062174348721,37.15356265351382,34.038504090638085,25.66232042105681,25.61791064728196,27.672419139769687,22.000432220867594,23.455771031870874,25.718817090347294,21.39386475609487,17.301196652074466,11.04284249264304,4.815330788470545,16.463493120245445,21.371410829260743,22.25597443160474
2017-08-08 21:28:34.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-16 18:24:45.100,-14.470731442043288,,,10.110998136974786,,-4.295549136545421,,-11.766905944931716,,,26.55722234029832,33.72327262767528,48.23792510573341,,,,,12.130422533321308,23.47546911562798,29.635095396700464,36.18775719506725,47.10018926143428,54.86645981453445,61.81175274067958,,60.74780246351649,,4.784445831651735,,,,,,,,,,,,,,,,,,,,13.87076170098036,7.276287844891116,1.8155982839222704,-2.4786772957815475,15.796018801601548,11.126116726215615,10.68383552021632,5.817746834577833,,5.62263128932397,23.027438128227267,16.193936122190234,16.46980225867096,18.20769330355577,16.925170758567653,13.430615478580108,-10.188433794458383,-13.656996264941489,-11.597053763359655,-16.064495081995283,-12.7449665872392,-18.66609570344972,,
2017-08-18 20:20:20.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01641256511177,31.30071163630376,28.889350226241163,26.83556311594896,23.19918729799693,21.615124073545573,22.47429562973413,25.2325644011866,25.387827271391814,28.41471734494074,32.686196089813315,29.25106475597853,19.852040470447044,22.40071832168288,24.92812561757061,17.0670446046041,16.499807081941753,19.935274140455697,12.338806894386147,7.916327722870746,6.296876282334219,8.520491600998527,18.69968977447418,24.949629906414955,22.60966928575544
2017-08-18 20:26:59.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.01307223062992,28.57418706565912,27.48209325368607,23.807255329911403,20.32532490954227,18.74319549453752,19.604477629890884,25.372593149201897,24.778313609214912,28.031423628416817,32.82622483782861,26.681311933656485,18.135284155317432,18.801748795647217,22.035254404606544,17.781829398585504,14.410748995826072,16.83353795981648,10.407090564815183,6.493747043491474,4.71651476720346,4.902300819077983,15.592625229026478,22.98763975961516,21.09214118806748
2017-08-26 20:23:14.000,,,16.136478194302423,15.177203016026434,16.692108617758382,15.805921981216672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.87440355895984,25.90043101681947,20.075203987095133,17.577696825913907,14.506711040209362,16.15819703212271,14.75893500130109,16.146558921751012,,,,,,,,18.106722220244915,21.02941801238316,22.460946332339912,13.357815822249709,16.929878294947027,17.31899725086942,20.071894719496395,14.24590900533894,16.636880437329285,28.65043427369257,9.785116012342188,8.120083450458578,2.898562658069099,5.885232205458993,16.353936097475167,22.81856796579308,20.729205459162817
2017-09-03 20:23:05.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.06653465561213,48.56732256378848,46.72721752817988,43.4054742326017,,,,,42.857068717774574,40.718504794632544,35.95002480339745,34.239634442098286,31.004397618088845,,32.37944180080906,31.315053979718005,31.394845053198107,28.20811601063672,25.51381557473708,,,,30.08681981922338,27.228103536416068,23.71372644716692,24.778965032336565,24.149320517338648,26.6198462797986,,,29.932711653231426,22.08656209913315,22.235158276655685,27.102063664621745,23.9763801173936,21.535133225062413,21.175438695280786,18.14804875076924,15.287576900627306,13.317726779492798,7.705727076131337,13.540963002215822,20.593846657944965,19.482663422074143
2017-09-03 21:38:23.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.033268729769365,-1.1266312639645153,6.713859833151904,13.59997171843817,15.20774438107319
2017-09-04 20:20:54.000,19.804851206895503,,,,,,,,39.18611060925538,34.655168383471306,25.59266013180201,31.32646703252149,35.63317820909213,40.67074481263701,42.6682446494137,43.51414043221601,47.46362143647393,52.84313474438686,60.20041524472062,62.59899044526544,62.02336119761786,63.587142679826016,60.61001405555583,,,51.93229610209591,46.60609848254565,44.7103214523365,45.7293339943096,44.28128135311718,37.73260908118686,32.22878611926024,36.77360862821655,,41.20810215288827,38.89183986888554,35.22892627600467,36.38996860249776,38.71956078065608,,,,,,,,,,,,,,,,,,,26.65713984981433,15.7521353295577,15.505240050174654,17.242996622050736,14.456720287627109,13.36610177673207,16.837340674933632,13.128701941147012,14.836717410049834,19.333326717457744,19.01196869425188,,16.401601883823087,16.70251583745699
2017-09-06 20:23:02.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.43362673011957,44.23160575127479,45.832031112067455,46.70838284450993,47.4314321259033,45.73217800453119,43.26395007736839,36.88065449887351,34.446146358622705,35.74536058284188,,,,,17.816765548924227,-0.5956529323747823,,,,,,,-4.60661470905294,22.869132682419814,,,,,,,,24.01783289724022,14.934829502360015,-0.5547261700282278,-1.2542162891057516,-2.4589688135880925,0.5448677808686897,11.709897031955526,28.0112640341259,25.16398757935236
2017-09-06 21:39:06.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.386939821263478,,,
2017-09-06 21:39:07.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99190107472626,,,
2017-09-13 20:23:26.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4261544952614,18.96707958181735,8.686834807443086,12.714947510650845,,,7.052762928635735,2.6658941242358143,-3.302493868635928,2.6063145411108426,-7.461755842758814,4.076268212803216,8.717636756622154,8.613606436074113,12.924361731091569
2017-09-16 20:26:06.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.883977041339627,29.35645486467403,27.310688150739104,26.182201989526,29.912047017927016,,,,,,,,,29.328288995680072,31.55462586631074,29.643540243873176,21.90056126431024,18.56912728653633,18.00357146746105,18.95398522250036,17.72709979067063,17.353219669183503,15.049014972319537,13.333601835125242,11.530221613185242,13.570000434220496,19.66485408152744,25.774560450794286,21.524336564607875,14.207089598433036,16.259679041043697,20.2636167588334,17.63295175042387,15.123640871144062,14.216621678267868,11.112231901607508,-1.0557638015403314,-0.6525140504224909,-6.588285238003339,8.447984321296817,,17.055837462104073
2017-09-18 20:21:57.000,15.487012221905673,19.31499215700832,24.0034062596119,22.623333748203624,27.505189580970693,30.82045876777828,31.165948230171946,28.258332376030204,30.58021599971544,29.01656161593616,22.80985113778865,19.362075102493545,24.51065811670387,17.374909549477195,24.15107709592307,27.52822355062516,33.44915614618344,37.16352203985675,,,,,,,,,,,18.24102978270234,19.37709867050104,16.996795708109026,13.725718957156277,18.797070424580863,24.741147180606724,24.150048306936743,25.19862285919396,21.03890008052742,15.722179467408706,18.38790634668677,16.584888310590863,18.0610554785162,19.776722566755268,21.27609086302796,21.561965507560945,21.72618286783436,19.10994758954869,12.428356032169972,10.989997706157212,10.965478518245543,9.985058877672063,12.348429088995898,15.779273076425063,13.667287772063004,9.953774925414878,17.634273958465414,19.215510499015195,14.579494367828074,16.04370189326105,18.361818464577613,18.907066052809984,23.880800056728297,21.30814784267953,22.16555873061393,25.385434800713053,17.415369238004587,17.725967135045963,1.3112549126372417,4.303864905053767,15.479429544445413,19.99110154550879,18.31082861604109
2017-09-19 21:37:24.000,,,,,,,,,,,,,24.435578826247934,22.781165431982693,31.241913528611686,38.99875950032133,43.23394396282555,46.49816990617935,,,,,,40.02641471624856,37.94303255202556,34.29556916578109,33.2918708909443,35.3817870776188,,,,,,,,,37.2566095570062,33.3417896833408,35.50907587585616,33.42879597269459,33.59325137883885,33.54716206016932,34.891829728896035,,34.996647313295625,28.1604260793688,22.227830138710864,19.76619147912724,4.427327292304677,,,11.096739732201897,11.130554406356712,12.685588347405496,,,,,,,,,,,,,,,,,
2017-09-21 20:22:56.000,13.530858186409294,19.77907082406676,25.317461749767897,,,,,,,,,,,,,,,,,,,,,,,,37.70843716432676,37.34166971840504,41.08167458837903,,,,,,,,,,,,,,,,,,32.183188459476426,30.15221078188268,29.40618334281069,25.219791385424887,20.53384049336643,18.949777268915074,17.41447991202826,19.07550969766455,19.55776437621265,29.013025457129007,31.57632248152333,21.65459896548785,14.478604778997743,26.177932125524794,28.32857873488176,19.5609883977658,18.36457927123929,20.91403314685003,22.072283252830832,15.791271259138076,11.66862221382234,7.749898525684461,16.03434296984368,23.1932260885856,21.94620030946132
2017-09-23 20:23:44.000,14.819453349140822,20.45327431449968,25.1826772381565,25.51360143829476,25.42749785261457,26.656998303346096,32.85065278652034,19.6350703123232,25.51130981298152,24.478611894670784,19.247299246180205,23.884770926460988,36.223632072559184,38.568642471882754,48.34674635313813,50.15999262905304,57.53718051398327,56.735831910311575,57.766365008693725,53.782797905837086,41.75035357623819,44.63224646482882,48.01213509846585,43.17168116205398,42.22941889802584,38.986929916615736,35.06035505556532,34.7450913272116,39.32380562188318,35.85197950874698,34.53471920955479,29.84609148092336,34.52280557204386,34.13692328006377,35.45415460733356,36.21931775655272,37.06179446042426,37.79506591429454,41.060101215361335,35.72533023875496,36.63861384869679,35.6550601871187,30.702493295556177,29.209986129029843,27.472385274343228,22.3165490730886,31.05231800792506,27.601678304496023,24.752056501904143,21.252467479311083,18.041118809494627,19.70642783119773,19.61414250320466,21.420158349778905,23.08387877581056,29.27270035745804,24.61249033605406,19.0817309460828,13.70499608864745,21.004335878014977,22.783948265538264,17.805301097867268,16.796087839316314,28.54547694374876,15.74343772794692,12.275894361238567,-0.4709197904000092,6.692481686280205,20.356408779895617,26.347351050820457,27.55557173925424
