dates,oahuoahu0078_0001,oahuoahu0078_0002,oahuoahu0078_0003,oahuoahu0078_0004,oahuoahu0078_0005,oahuoahu0078_0006,oahuoahu0078_0007,oahuoahu0078_0008,oahuoahu0078_0009,oahuoahu0078_0010,oahuoahu0078_0011,oahuoahu0078_0012,oahuoahu0078_0013,oahuoahu0078_0014,oahuoahu0078_0015,oahuoahu0078_0016,oahuoahu0078_0017,oahuoahu0078_0018,oahuoahu0078_0019,oahuoahu0078_0020,oahuoahu0078_0021,oahuoahu0078_0022,oahuoahu0078_0023,oahuoahu0078_0024,oahuoahu0078_0025,oahuoahu0078_0026,oahuoahu0078_0027,oahuoahu0078_0028,oahuoahu0078_0029,oahuoahu0078_0030,oahuoahu0078_0031,oahuoahu0078_0032,oahuoahu0078_0033,oahuoahu0078_0034,oahuoahu0078_0035,oahuoahu0078_0036,oahuoahu0078_0037
2017-03-13 19:16:22.000,6.604172143153051,3.8295451876783098,4.542503237041684,4.070756940790128,-0.608669274506722,1.3682329970037352,7.879990717109713,29.4845273815054,28.9552762100518,24.473375391446808,17.011982468874432,15.022264649060112,14.636470897835991,13.17370055728166,11.586493213265811,10.901542824865166,8.860461467637798,8.844153724806413,9.396980209799793,12.199057021625167,21.0297645077054,23.156952654096056,9.448187978591111,5.022287274559978,3.0897819615162563,4.709657698891456,2.365146609869271,4.674046751352726,4.582087405930658,4.158508452720355,5.502610987681831,5.668017498255389,6.792473160460231,3.107840409427109,-1.0641435678154474,,
2017-03-22 20:22:24.000,10.282930613416765,6.856214629719944,5.7470479608739335,5.393507190794959,1.2312185266127085,4.95940793886634,13.265420547686066,35.47531175064837,33.28968976395708,27.8112252915394,22.80095821712708,18.767908581293483,18.19172309681938,15.355917985430846,12.842683977398105,11.424102525128127,10.274149109052429,13.611769571421894,14.648161782301136,15.634117797757506,22.735224526985863,26.92177330495016,15.477274823365498,7.079804990644027,10.58649489031151,13.331421240391142,18.002943872349324,11.346018816367549,9.825954819474694,9.232457787773344,7.668306543626379,6.924196663738252,7.542674353078653,2.572504910138239,,,
2017-03-26 20:23:10.000,,,,28.132692655897564,23.50814942100466,25.790393599453424,,,39.94784237798084,36.192679552596815,24.751516534852968,24.96521392562723,24.719007938743783,23.71044653703459,20.74320285082153,19.11975961337945,17.19900539151573,18.423070558815464,18.894963404843885,20.779837982372847,30.756722592218143,31.0093595034109,20.14197125335493,13.128016035526707,16.601400484902264,24.038576091301472,36.39752185377458,22.96111261632165,15.35116870014109,18.987543263418114,18.655922474475496,19.992401105329577,36.02464201263023,16.44576646742709,15.877075843079762,16.700846093369503,7.794736331587617
2017-05-07 20:17:19.000,3.808427193936837,12.751917139369295,4.187560501877816,,,,,,22.85590041590848,21.94843858347992,15.433867728927956,17.206157825901897,18.103758247451587,18.47892392611737,17.85738228329709,16.37731656951469,15.445015573101909,14.464539860935671,14.9350830234303,15.948691591545524,23.88691677575803,29.76805604856639,13.75073605124785,9.764194235177966,8.836105788353203,13.618342481520306,14.140635974953971,11.474399313286606,12.19085338245,13.096526736235074,11.603356606497014,11.00658376654566,19.16530823981655,12.507201903985118,11.014605090258303,14.083943142270211,1.7365209720527657
2017-05-13 20:17:12.000,11.118611626546889,15.33492143610673,10.643329534607078,1.3182583102808592,,,,,,,,,,,,,,,22.23646396158201,14.287599358078696,20.79086324669021,23.918196159098315,8.717231537763125,2.441584784241128,3.2711221983228214,8.117806512388414,9.409873692983153,7.413240053114435,6.709783310907528,5.599611986004002,4.518553217063445,5.914622215916793,8.317357911375483,3.2445645856450662,-0.6249868799820899,1.9639957316719288,1.413015729265102
2017-05-19 17:04:28.000,6.1967248465949245,4.346215312563201,1.4409873518330645,1.132110112172367,-0.4433840985279252,,,,,14.846485000022504,14.14861378376752,10.494955972707206,11.97086656078748,11.428974613606886,8.397709568450301,8.318596685065987,7.0872705730075785,6.555353693305537,7.807126653082287,9.894356666224448,17.23809826792842,23.15358611246427,6.3924914041431,,,,4.425371130351665,7.026225505346921,8.353050576415157,4.718797759819757,4.987977129754572,4.962287907832989,8.375785585413524,1.2013257857852204,1.1924782190335188,35.20453213996942,1.5238943958749365
2017-06-06 20:18:48.000,11.104819200002993,9.307807612226071,10.227861432411592,12.47982643402064,7.993695360232986,4.95374547271937,13.732670557841375,34.49199037305779,30.605876475066964,28.879587526867827,18.98137767975026,16.243134328183213,17.988300919756618,17.20291722927479,17.654685605046044,15.592584821982571,12.795822817309183,12.293830489639284,12.763698810627313,15.95121887431086,24.71267598935217,29.121500974401027,17.734545736444915,9.493373641844215,9.275112222902754,16.185478975828733,14.589077301433786,11.061544608649225,11.198043600684326,11.6076306438844,14.723683491014471,16.260960475014922,20.56395559665405,12.370342034429871,8.066548385477809,10.751481482881871,0.6149334059582149
2017-06-20 03:42:17.000,1.191676362835668,,,,,,11.935723216977255,28.388227916508697,28.5341834158544,24.94159258373472,16.757442958010667,13.876881002752482,15.113992304497431,11.971823528209978,12.389608635299624,7.843753783551074,7.678725551409154,8.00722155963627,8.77908279603604,10.326886137164712,18.488756719742693,25.13398157195076,9.36075021356694,2.984577817633836,5.049560545891189,5.955132486018325,6.713811050102893,4.110133480611816,3.703185196335341,3.4862608120939766,2.7361158662802287,3.705064385340032,9.802420429402178,1.5181996460502327,0.723667746010494,0.6993728381090685,
2017-06-21 17:26:45.000,5.326168175432852,3.192156583867628,2.0800154590094024,2.021672548302397,0.0604535354783022,,,,21.9957660083031,22.245723504603195,16.37459386506375,12.821688156122091,12.917748846741846,11.385621671355176,9.041632050934584,9.427628354783078,6.24946141106217,5.992706265821991,6.492109179805429,9.516684998570607,16.70909891777312,23.12654583542296,8.515249791982704,1.2016235736268353,2.127132115297891,-1.0500372598442045,1.018433896718091,3.0701206621604493,1.745611741577352,3.108791342173296,5.205933093576376,5.381460875330254,0.293756537795917,3.50015365488738,-0.6787894204568174,34.82930333367843,1.1657690525810689
2017-06-22 02:53:59.000,,,,,,,7.73557635066456,29.62828513774909,25.57653832772347,22.740324737067155,15.672452812266927,14.007792178610554,15.682327483585736,12.439427915645192,10.67476198127651,7.0634038728026365,5.243576215394612,6.456545167843231,7.818013714871186,9.449086194124565,17.43079680469546,22.99751154833224,9.25440473358021,3.6628292863546568,3.181341823914953,1.6132892535609198,5.381669085242089,3.2170871497447973,3.4748146882198387,2.6035870713142906,4.758550168442353,4.34210749488599,3.982054229127145,4.475676694006244,2.6640176492744807,3.1610230799359584,
2017-06-25 20:19:29.000,8.251446299692079,7.370734206104414,7.627019129716169,6.290583070989811,4.149188795569075,5.395030269369684,14.19499180434047,35.7075843818065,35.103296275578366,28.83896443254764,23.070604592449143,20.93657820277654,19.313683110489663,17.680163509900204,17.63913707837679,16.56854441927693,15.312087135096744,14.7848747939204,13.81212084016175,15.90207712843638,26.11456466225816,30.24121295443093,18.65135855575042,9.6948658251021,11.590238646770734,19.44103491625717,31.99250232252096,24.43745191505617,22.99439220262918,18.323931735850387,17.036847239430212,17.97658513049465,18.933586263121818,13.415934267525545,12.324908835799247,11.061846704393394,
2017-06-28 20:19:14.000,,,,,,,,,,,,,,,,,11.428294144819452,12.673146175393292,12.876871685673454,13.751740375559285,24.71023258502486,31.08779265904051,15.793291506841292,9.33295757074244,11.673558939845073,19.934080411311413,13.165967928623136,9.48805442577067,9.30364316238474,11.947319667078022,12.0747635879818,13.507805636159611,18.002115103892166,11.488639226832095,11.734459245075378,9.19894196441449,3.0075880833162554
2017-06-28 20:24:50.000,12.271647651280096,12.349046019963051,9.360140948491278,10.17338613338718,10.885583025560772,9.752489315007375,14.647781358618593,36.44325168036524,35.83896357413711,29.319348447716227,23.80627189100788,20.638072671187555,21.16352816596112,19.60173890003392,17.711041099825792,18.14613516799939,14.421239728643428,18.21071580118004,17.135580255060827,20.401757342123613,32.656229054021026,34.855118109989675,22.8750508502794,14.663398951839383,15.0296310637301,19.89596248780479,24.923080374687764,17.59197637221283,16.187376027390542,14.307791038559976,14.456047753103135,16.79961029594218,19.88534061286772,20.78160666962612,23.129288222856538,18.31830105989858,9.617116166754332
2017-07-03 20:19:37.000,1.3884477292455224,0.700499108611754,,3.2624221896824275,2.34640823256999,5.365177191425421,12.515817567273006,31.286358756192683,30.76576476130999,28.132062665788872,18.939849237078608,17.685677678476736,16.803436897973906,14.463288828775177,10.965503872572974,6.8167289131074655,5.7546536124113015,7.844482620973182,6.046351844510674,13.025408813998848,20.7449727371906,27.428446080562704,14.260591901271964,5.288687011060327,8.813650433900266,14.227905430481108,13.74852540622108,9.81234499392696,10.061132626946277,9.997156001598894,11.218857096365612,8.607198504349881,13.520084548371347,9.20670840474719,6.835635371128273,8.529695343339604,2.121376355158171
2017-07-09 19:39:54.000,6.686397231133264,3.97080110189444,4.344570828815335,4.067665612121209,2.2358120568312545,3.174533692438189,12.82736583250346,32.44965368245499,31.88721263189848,28.78800669815873,23.27493014145039,42.585031400108406,,,,,,,,,,,,,,31.77476830603957,,,,,,,,11.502167038989134,7.237647671249848,20.02412546813085,4.764854744022631
2017-07-10 20:21:57.000,9.854608243449844,8.397380304923646,7.271906892713771,5.508722912789191,3.2595542499983035,6.3619386710964685,14.147814522905149,32.608061606951765,32.04562055639525,29.53140864556212,23.43333806594716,18.545754886237766,19.304499822797,18.88133772768896,16.374171558885244,19.04809805245548,16.9633523715258,15.690733187306693,17.277201832323392,17.514597906756507,25.292229080223265,32.861404721322955,21.016389330980346,12.0666125993034,20.08774790754649,19.971527934800086,40.03605494121656,19.42393145736755,17.65335832152612,14.513044708240242,17.021979782284546,19.082263361404443,25.64176177864941,14.07881165394276,13.036370229475052,15.346608010479097,6.948856726674276
2017-07-13 20:18:58.000,11.524809080128335,9.425746561230822,8.42938232354257,6.636829363994371,3.32502810433925,4.762894693030349,15.065818949647689,33.80808362939128,35.55423523184826,31.634391400167644,23.70326723685373,22.91508326857257,22.9405121212696,23.31920739763614,19.62230246409916,15.626589853430936,15.640579243802115,15.417537438324988,15.888755442381512,17.865820356228,27.408796633993333,29.51310733528867,16.451800842948938,9.221103362115068,12.269395815343362,19.735350106162915,35.60604758845784,15.754641456798002,17.29761484752702,17.00651293851858,14.472641846258632,20.40100101765432,30.45497499481168,12.458539526407344,10.130328463474642,13.689780234733789,4.935459882339296
2017-07-16 20:20:16.000,9.593882536289188,7.493793805736298,6.648034546622732,7.423806355361245,4.453466405354497,4.731027830430561,10.374609282518556,33.90983113320787,29.9747683921618,27.434112225067093,21.934947639479905,18.54308522330151,22.516039239316296,18.39341321150816,16.646666129055998,15.604389275112268,13.126641853966817,14.461976039094518,15.88887670036016,16.631656293441587,26.57841590009373,30.28649316772882,13.633732341858476,10.631682898888592,6.6767230411114245,13.141445976910145,11.43651516764958,11.32790220580912,13.357635628562637,13.755358301944446,14.845287679568123,18.45137218703649,17.46937000098355,9.485284431207612,7.769839755388853,9.094685753885676,0.3727612962902259
2017-07-21 20:26:05.000,10.262718486437103,8.402094457318976,8.067030209499837,7.729918078117758,5.129319368486846,7.179765533342658,14.115924557956037,35.61031829545929,36.6851123679896,32.12177634747801,23.33598962873104,22.099754904020653,21.248322168117568,19.851345226736743,20.18345977365168,18.36655950456316,15.216579608434191,16.851470041584754,19.379756736466167,17.178429092021513,27.262896525560425,29.778960086359827,18.57716762271525,10.655035965374834,12.795553831678308,20.772864311760845,18.970696607921404,12.37206386676152,13.0462176328804,19.52178094865945,13.973090431885552,14.864490883265496,22.645177084215508,11.184217306055231,13.868872407368269,14.247280241624397,4.866800212296651
2017-07-25 20:24:30.000,10.10133991207355,7.365373529366202,6.503335153793319,5.255974525578748,2.7716912641655265,3.051720963015291,12.018531192440722,34.20243215022283,31.921680242995848,27.1023870868262,20.282708198346523,18.10966699024604,18.246998038851785,18.05635372420401,16.290602189496376,14.596940820401864,12.41035770306788,12.809609098845277,14.082110676945534,14.739321548126467,23.69784804247432,27.83694914933937,14.711164399766522,10.655783835091489,13.897779819058504,15.821619898132637,17.170857150670937,10.798549680281983,9.39717093116647,10.45404520936342,13.602368639876351,17.431315808463538,22.25661592699845,13.906810132369172,16.108257597962087,15.479597601980528,3.229724410024571
2017-07-27 03:14:01.000,,,,,,,9.416076836372612,29.758129191482027,28.51050558754465,25.94725714464311,16.76894034273383,14.74361466387606,14.228001682746225,13.483164089278516,10.947788743316044,9.187978526691186,7.367452949512876,7.383017408062012,7.850861203954357,9.626178405833336,19.66383648748145,26.42026868203983,12.728584133210129,3.4181621558470203,5.0217836130418725,7.676639092494535,7.7415842397638865,5.5076401340935774,6.271764993452495,5.027313634893786,5.991688987944889,5.530085954538881,9.357449605769578,4.064522269533471,3.661142940468869,,
2017-08-08 20:20:38.000,7.454776774812058,3.7410749416508873,4.544654504557607,2.053793057592113,-0.1324636066716795,1.7450380998736164,11.523308314884009,30.25670173014168,28.875463140595283,27.02550070860323,16.92351222284701,15.689914987928905,15.620061122614826,14.248335950431269,12.536832980720996,13.00432135868228,9.579404645448388,10.969742333952734,11.439610654940765,13.65794402187228,23.14385834386961,27.252523978520667,12.74644901479039,5.591089787157715,7.457385959762031,11.681608846731004,9.883875551281422,9.1850434070088,8.48996358036897,7.280304834916834,10.078718651468373,10.670212547307893,15.624369389991154,8.682988574568808,9.22173596321318,10.117352013597488,0.8761319058940618
2017-08-08 20:24:53.000,8.424437912990367,4.0580229550323645,4.798872994963945,3.469009462725273,2.2191720340562027,3.84045163956295,13.097577436318176,33.00347814471831,31.92512388003413,27.703822388621056,20.349193497553564,18.320069155645875,17.952679792600318,16.557331407068055,14.739693781815015,13.09216978935303,11.540887712040472,12.26458924613753,11.485253119655512,15.355155879091033,25.221640724440835,27.88961713928684,16.59619102328832,8.934893522701158,11.883316932799053,16.031987510695167,13.677143450397631,10.723153203167492,9.794276355305293,9.81088150096718,11.922787202582684,10.13538300742916,20.547362801368035,9.638525118050875,7.087164765410568,9.730326651981269,2.0997102511688706
2017-08-08 20:24:54.000,,,,,,,,,,,,,,,,,,12.234483591881425,11.485434579086256,14.713776843937117,24.52834453005656,28.77659305452565,15.707583828389936,9.247249892291082,9.651531354068764,16.241635912614623,13.072350860181412,10.225613070389285,9.295219952338057,9.740238448068183,8.180084772126948,10.84768151791158,18.291717723920986,10.631550820751364,6.938657192218606,9.979939709427676,3.499151678163578
2017-08-11 20:27:01.000,8.663004881056786,8.277368468345378,7.230505785437765,8.633156614876011,5.244314214782355,6.632359891433676,12.76977957871317,33.36182536796128,32.589521345138195,28.78145219672088,20.59720004464467,17.208493428053018,19.16143613172724,19.598559233081257,17.757505778686784,14.571634163023573,13.33574751321987,12.935704221979805,15.046828975193687,18.25657334844164,25.36401782695777,28.142285135335964,14.369846671394226,8.557993844558123,8.017110671001367,12.421552757439017,10.755630551962716,8.39401040068527,9.34593001573575,10.273945722271982,10.391529267571396,12.36207899545368,16.239059256839177,9.924864785600732,7.795297454520345,9.373227711785992,0.5381398503942142
2017-08-12 20:21:53.000,5.686137359995161,3.641974263132707,2.788167531504811,3.403202600777988,1.2524840217906714,3.331347344525184,11.490941727783245,30.09235082641028,26.2502074865114,25.584058989647207,17.718665761444257,15.322596987800244,15.235879165749177,14.5692535391679,12.435611578928592,11.58853918888825,9.561818186835788,8.21336103741774,7.8245599147119265,10.432776869530883,19.05858306038259,26.217169847255807,13.42033423255221,6.7054499526454,10.137197103649598,6.161065897814691,7.601407088456604,5.566295224473017,5.853282863952436,5.685560628310773,7.241086191279768,7.849444400149853,9.0512438822959,3.8979142137387215,4.064383674966486,4.0617232080309424,
2017-08-12 20:21:54.000,6.14712632969203,2.508789900462904,2.9028162789163905,3.4552553253322253,2.317109344993693,3.3209326852847414,11.706502856603148,30.19118300109573,26.250179813531897,25.26438153237419,17.71863808846476,15.26935202085396,16.6359560143571,14.123227599320796,13.826860721248648,11.995964447562368,8.54155264319332,7.336750489223,7.916720367718758,11.06817055393752,20.574941194292805,27.02881515736814,13.226188021853869,4.546944571804159,10.753143622325648,9.27452149716101,7.276423485385328,5.934676867833007,5.68386565992398,4.180478094129037,5.897824247751752,6.725505098731263,11.230981500135854,6.500829870884965,3.773934869726316,3.4679438392496604,0.9521326070674576
2017-08-12 21:44:25.000,,,,,,,,,,,,,,,,,,,,,,,,16.266078614743957,24.40696800074113,,,,,,,,,,,,
2017-08-18 20:21:03.000,4.412467128188319,1.9925748142890976,,,,2.335586527950648,13.198955384128912,29.21010111584385,29.627855853048604,26.063146612775203,18.51042148872604,15.57837516080089,15.589959420695257,14.531179727777513,13.122012210600325,10.77781743100164,8.002416050517542,8.741478662171135,9.209997299625371,9.122533519741152,20.01755420582177,25.82929758247841,13.034828014285209,5.195861530824102,6.73369115038422,9.719420608177268,8.18326867446045,7.412310939351734,5.530865888481706,4.713809968388235,5.726618907147799,4.442234905720389,3.1461842833027367,2.802466676300246,3.523183988506073,1.3026884485800336,
2017-08-19 20:22:45.000,13.2970428337188,1.2602158502068483,,,,1.3386080236445,9.561571390919992,24.440086080306607,25.802067351845945,21.1425340616552,16.882691450703277,16.619995717693694,17.30419733120151,13.808641863432408,11.602261598134463,7.792086703698319,6.4130864109577645,5.965258692533624,8.223888173445113,9.654421431522108,15.508968035877777,26.51947985981112,,,,,,,,,,,,,,,
2017-08-20 20:22:05.000,4.214267993736353,2.596965154005398,1.4818495730397052,1.4530665155692988,,1.2846063862547747,8.316120507576178,27.72694311982487,26.278743146810864,23.38597730733263,18.41948440284866,16.644413823513187,14.36144305319723,13.216059546008294,11.204166158171246,10.046539114781206,8.706032570211033,7.64988517263109,10.202089428332789,10.426056123541754,20.220329253498296,23.319480738863334,10.619893583948889,3.607679033180248,4.628659067177923,5.888950101039587,8.236782218573794,5.450292816772043,5.215042081056517,4.946808473738641,6.067869669953609,7.011902407240129,10.012847242141008,4.10117594935164,3.678324027650865,4.890363421630552,
2017-08-25 20:22:35.000,,,,,,,,,33.17972137261338,26.42592559325515,20.876122023609884,18.10135358352476,19.97477751675162,18.25216165101832,15.861062343333202,15.224180269750796,12.067816238096794,13.75637217995284,17.612708126560292,15.574805821829685,29.854003194282352,33.754323973224665,17.40814739994005,9.349071225577736,10.47092533268108,16.000089132616058,22.68578685154699,17.259799327793967,15.947832116214189,14.168084851688931,12.70608648390719,10.697210663849226,18.16750331415561,5.956130477555492,3.334396175053093,9.012007510654351,2.8716561053286385
2017-08-25 20:26:31.000,9.558338306631008,7.526662518789059,8.85578765519436,7.060259405982388,3.791550280328968,8.660964182708168,15.297756966754084,34.121032792115294,31.232632401123475,29.933898729551903,21.079791885927225,19.604644302762647,19.806539217208314,17.351341583014886,16.542400264201923,14.166034131338828,12.102009210764948,13.757603417850566,14.228745417970986,16.49025710420425,23.89400512360092,26.113969378695817,13.278770790835226,6.33856939426758,9.593835344073913,12.9114060384352,22.241849343944644,12.494881130989832,9.69570233877872,8.819855240188854,11.988080330860845,10.472467222612606,20.59721779780825,,,,
2017-08-26 20:23:16.000,4.623961562054006,2.592166665332744,1.5394632673011308,1.5617959056491382,1.032771545135456,2.4719267454794003,9.03530123853992,29.94346337467143,26.48988011230323,25.578108091056432,17.958338387236093,14.549070863733904,15.011893349149783,14.29589523993286,11.69070826030118,9.820941107336088,8.954451821603016,8.637832087156347,8.044969425448574,10.645605158590003,20.60787615551178,27.05039239389425,12.721813354222853,6.631468001480428,7.871967123154304,7.483004424862292,7.593719705888637,4.523531650954722,5.678133547064282,4.092713099228805,4.881804687510805,6.965205397502599,12.995368322805716,4.685140250888107,3.36080700609138,1.768076846781928,
2017-08-30 20:23:03.000,4.5048833795458965,2.1564144924819173,1.3177834673613038,2.4404321052758027,1.6601203653955847,3.0748078916972115,8.165584520024177,25.19188289257844,24.32263295757808,21.307286319645417,16.040396961134153,14.115482835041618,13.939588194189389,12.159010161047824,10.083102765921591,8.313291549125044,5.532224660579554,6.620038032092987,7.087881827985331,9.271676519070446,17.388964397235323,21.53769494766124,9.598772821762983,2.2089478281316195,4.502930262644359,3.556692196133571,4.696487225992308,3.94127946656565,4.153142411851823,4.100893656820455,5.311423048320244,7.17801572797527,15.588240649327538,1.815862744996972,,,
2017-08-30 20:23:04.000,,,,,,,,,,,,,,,,,7.143036870388645,8.834156953827495,7.928264659099582,10.30926083764224,16.092754529920775,26.5723176084754,12.10661653215294,6.406757855677771,6.727843411617041,9.842077256778566,4.339875300381292,4.070932296765239,4.838580754635328,4.230330903632107,4.97611427369288,4.590079732104318,12.440208757123168,3.892342338212571,,,
2017-08-31 20:23:18.000,,,,,,4.3155135060480925,13.38907380579058,29.02922092162689,24.337859524313,24.71197960628496,19.226726991927,14.948527237353428,15.056378208208455,10.268604331250431,9.808515890955324,5.873470083268772,2.250424525191638,4.416721682337757,2.6691569399325745,2.1573962620774,4.382688840447213,15.367508243813653,,,,,,,,,,,,,,,
2017-09-01 20:21:16.000,7.218208524196418,4.141948135575515,5.586569606536852,4.932534074469116,2.861626945568363,5.271762234557956,12.856430301306755,30.17276922714037,27.75958572459882,24.61125802647292,19.10560415359538,15.606027623601962,16.7610115479931,16.36725607235397,14.542648444050544,12.75201888307252,9.680768033091242,10.71128587996042,12.287447650129234,14.113081590044114,22.88898930474879,27.96724154356103,13.702435518868644,7.572727440873935,9.156412157544128,7.89132135925032,8.229414873531606,7.395242444678729,7.383101014581607,7.865821696583778,10.700642956257148,8.87604539591641,16.707304121886544,8.385007374272064,6.256399690967319,5.351951177998714,
2017-09-06 20:24:24.000,7.343666274227445,5.057984294744783,3.426696184267444,4.77678842775153,2.6660925664605784,5.079881528867471,14.694609845261589,33.32547706455297,32.26605228701332,28.353261451181723,20.77071471350293,17.08639294018147,17.232988584662753,16.49007715366735,14.148802523209463,12.300019276970614,11.639539792148442,9.222847159443102,11.42808077731729,13.543121848680872,24.11756176573749,26.97244088498077,12.57070053706742,6.265315024768451,7.6352945110129244,11.432688242339108,10.612238647261442,7.323178224401261,6.436694340092552,8.040204664028323,10.443711768639542,12.87650886338668,15.539352937860672,7.771454091834666,5.1868220017728826,4.124839850330797,0.5320710192726325
