dates,oahuoahu0082_0001,oahuoahu0082_0002,oahuoahu0082_0003,oahuoahu0082_0004,oahuoahu0082_0005
2017-09-21 20:24:06.000,29.066015509048228,28.42331476551064,33.91608719680187,15.884568801343908,6.840813155215618
2017-09-22 20:23:45.000,27.796331145665583,25.46661731884993,30.763739714779568,13.205706994727985,3.332675554594194
2017-09-22 20:23:46.000,27.7363218406446,25.46667480540044,31.722590228231187,14.420922540824291,4.075048465950879
2017-09-22 20:25:12.000,27.82353908370788,25.471626494698228,31.75897742180625,13.228748698937874,3.349763363193889
2017-09-22 20:25:13.000,25.355857967525736,25.471685569150875,31.52358497477619,13.48742722756356,2.2403190328379816
2017-09-22 20:29:03.000,28.183288260337942,25.470447149738355,30.69177046103105,14.307941261943702,4.114010264867287
2017-09-22 21:39:01.000,31.75826731435992,25.94012366510526,41.81792187801096,36.9692538451834,
2017-09-23 20:24:24.000,27.504629743501056,25.70524176871412,29.98938684031387,13.227043053554668,2.473875232401224
2017-09-24 20:22:15.000,28.966922658535665,26.05591765076568,34.58841718296478,15.188927289100114,2.4919059691506305
2017-09-24 20:23:31.000,25.928594897693664,23.009564079818,30.33415963469188,13.571815847932676,1.644862640494287
2017-09-24 20:23:32.000,25.9341591569986,26.04998675862373,32.101886164249045,14.065728417036418,2.81862022231084
2017-09-27 01:35:02.000,29.06890760862987,26.32712462077123,32.54912357287663,16.397471631288145,4.25712372394048
2017-09-28 20:21:31.000,25.085635771771933,22.888884125213856,29.8146642883026,12.216145342903356,
2017-09-28 20:24:38.000,24.25323356863827,24.236367186854142,33.69235417063291,26.895745002986,8.91707139551491
2017-09-30 20:23:36.000,27.20575034782789,24.286719529952222,30.60428160166466,11.824689786062605,2.922018090628512
2017-10-01 20:24:40.000,33.11603252479262,30.235370202174707,39.558977251056746,23.34378589055992,14.706060749700343
2017-10-02 20:27:33.000,25.87282018995834,23.92128521792759,30.189156927563904,12.93251553427437,0.925317021686046
2017-10-04 20:25:08.000,27.0141397961226,25.416793390927715,31.357538508412205,14.973709309324851,2.8552958102404844
2017-10-05 20:25:34.000,27.55375931583396,26.021258500843167,31.882279557150177,15.850189405854362,4.453326250334002
2017-10-05 20:25:35.000,28.578640278894472,25.792483794690646,31.88244977891698,15.85035962762116,4.4534964721008015
2017-10-08 20:23:59.000,27.582756915232792,24.144836316695635,31.43735743517539,13.617446498147396,2.45458523644028
2017-10-10 20:23:55.000,22.848549505392214,20.73274567226528,29.214978538129174,9.63419599541372,
2017-10-11 20:24:09.000,23.226907266707773,21.22989221012479,27.34221369529582,9.698142470473435,
2017-10-13 20:24:33.000,26.74197919176283,23.12521826617192,29.032977226940808,12.35697681045623,2.436007910301077
2017-10-14 20:24:45.000,26.52324636932605,24.583566756603084,30.15994622692954,11.693962955801894,
2017-10-16 20:25:35.000,29.862142527446903,27.18170783172494,33.01258692080988,14.54976515565236,4.8130137075231625
2017-10-17 20:25:20.000,29.373846508205204,26.516528628893404,32.15860227757413,14.288855925827056,5.120762057266419
2017-10-20 20:25:27.000,28.0612021250219,25.0149231572791,31.028610694135885,13.4705779740843,4.3398619587566944
2017-10-22 20:24:13.000,26.09392839218034,25.8272350893834,28.97990166239292,11.692877919292837,2.2798515455474755
2017-10-22 21:34:16.000,31.624076419087267,29.019598430820267,35.31203597903098,17.8584297162633,8.27131977078996
2017-10-22 21:34:17.000,26.28416152197341,25.862062946908164,31.389203132191707,13.886931290477095,2.218658488563762
2017-10-27 20:25:49.000,32.48043749809794,27.22776740434229,,26.896337355771603,
2017-10-28 20:23:56.000,24.915722631721724,21.77924599995964,28.668147231271995,11.932233109783258,2.599271823153793
2017-10-29 20:26:27.000,25.366813815593364,23.80108034604429,29.763490526558275,11.90656089401347,3.0038891985793787
2017-11-02 20:25:25.000,27.24285779943393,24.738423089390167,31.74513690399272,13.778169411269202,2.3177875610892844
2017-11-02 20:25:26.000,26.635086975491472,25.846516227795966,32.131176543752794,13.626397026284728,2.111741343996518
2017-11-08 20:24:50.000,23.7769206397754,20.72445410684872,27.014719770640497,10.25699022213812,
2017-11-09 20:26:26.000,26.906536972066203,23.79502350313165,30.45838462175799,13.175367568795888,2.910611735939891
2017-11-09 20:26:27.000,26.388232194079112,22.618052948042155,30.284630596527744,13.374879352263669,2.776007608676476
2017-11-09 20:27:44.000,26.42255181970133,21.091509136381006,28.326633590588543,11.669929875784437,2.5665515280443736
2017-11-10 20:26:40.000,24.30496653867713,21.3813827849254,27.71041335869696,10.989567555682058,
2017-11-13 21:30:55.100,24.180332818998124,21.22217031405312,27.17773240470738,10.656165756641794,
2017-11-14 20:26:35.000,24.616060468210115,23.8569076176023,27.895965905877706,11.394877873712678,
2017-11-15 20:26:35.000,27.081631292620088,25.924183725139606,32.336319260046295,14.375831385282016,4.50900011842958
2017-11-16 20:26:33.000,26.677768238819944,25.910548723586523,32.50494601358864,14.419755264282374,3.94809460921057
2017-11-16 21:28:10.000,,27.017051331661023,35.74247915016691,13.594859345277618,5.238859166267176
2017-11-18 20:26:35.000,28.66167895419529,25.89763436413062,32.25453192269597,15.034395335778022,4.506008024681066
2017-11-24 20:25:47.000,26.590515634264413,24.798443092258523,30.40776885726765,13.785432185610658,2.3870886910451805
2017-11-29 20:26:55.000,26.12289082838237,24.06052170052429,30.378083772236728,13.059489655478131,2.695820261200581
2017-11-29 23:20:14.000,,,,,4.828651813804709
2017-12-05 20:27:11.000,28.22395829737845,25.87303887593906,31.15620125734193,13.189233764618416,1.7288519144384982
2017-12-05 20:27:12.000,28.828060009570944,25.872992425092303,32.20614690958856,13.604255401735262,2.3742730070201628
2017-12-06 21:27:40.100,26.646102619201088,25.865219342357,31.148381723759872,13.181414231036356,1.4600674197591637
2017-12-07 20:26:29.000,26.305600099146822,23.76926352267248,29.74009845514365,13.55912742831597,2.0546012065849
2017-12-08 20:28:45.000,24.313992386961782,21.202093645405288,27.950034865765865,11.185695799635091,
2017-12-10 20:27:09.000,26.97378887323676,24.05475805536109,30.37232012707353,13.176949790306432,1.91653204911088
2017-12-15 20:28:14.000,31.91890178269997,29.311500549937776,35.56006964123436,18.27821254742397,7.081142549626536
2017-12-17 21:26:29.100,27.95051142096055,25.54221900070492,31.611488676300247,13.984815378382889,1.903065704591265
2017-12-18 20:27:34.000,28.277352007910743,25.85792405626361,32.145274983371635,16.193995244860318,2.420967482528217
2017-12-21 20:27:23.000,25.87503295844057,23.18725792932036,29.381248087384183,13.104727160699175,1.6180475878237022
2017-12-27 20:28:01.000,9.643892511062834,14.965326252906724,29.470539331414123,11.556838673328196,20.98912308201345
2017-12-28 20:28:47.000,27.319019527281345,26.199145914317697,30.951366559881453,12.745111930423745,1.7192452704530583
2017-12-29 20:27:48.000,,,,,
2017-12-30 20:28:19.000,30.826142241316308,29.40731253475004,33.80175309723984,15.548764528429926,5.019442643621511
2017-12-31 20:27:23.000,25.225252004621456,23.17910482897336,32.21010571623371,16.00562725184459,4.851919080956501
2018-01-04 20:28:44.000,31.52716547897654,31.853025100502435,31.482392774989485,14.976378145504809,2.3822113541465804
2018-01-09 20:28:12.000,26.485006589753173,23.792259879826645,29.60952280568097,11.198186475100954,2.254198579990983
2018-01-10 20:28:19.000,27.191957283335928,24.623514090019427,29.875127401644686,13.630480626590431,2.255064529845208
2018-01-12 20:27:52.000,26.14468622351102,24.33872584799188,29.54226200764014,13.361290980812456,1.8584871906847715
2018-01-13 20:28:42.000,30.04881952576336,27.13783731434409,32.386584732249226,15.928136674458628,5.343458676745672
2018-01-13 20:28:43.000,29.092342897094063,26.401592145477665,32.21858029315422,14.182422545941591,4.882624303952875
2018-01-13 20:28:45.000,26.13739449685796,23.496355380352966,29.404761562335,12.353919668299948,1.7820933160592178
2018-01-14 20:29:28.000,29.080659766082107,27.24191896389528,33.21350398676848,16.60511001242827,4.723335649056651
2018-01-14 21:20:35.000,28.160305247098783,26.1839493989807,31.74239477887084,14.025604952705464,4.20378345031253
2018-01-16 20:28:05.000,28.52520249530871,25.83139753598561,32.034053069953806,13.4505942185407,3.630284067609837
2018-01-16 21:20:39.000,26.02198191956377,25.94538882521244,30.22775193031327,13.507241623398391,2.5810049903054195
2018-01-18 21:20:45.000,27.53217530215119,25.732787327364253,32.03888089705255,15.6825293925037,2.5014207910513613
2018-01-19 20:29:46.000,28.489003000831577,25.650748429514937,31.93392391512982,14.592641679732646,4.103452248597321
2018-01-20 20:28:44.000,8.7601548107269,14.058814664491686,28.54098133525502,13.19272719893906,1.2657739915006707
2018-01-21 21:19:53.000,25.83187490993731,23.61974458126797,29.24615242289597,13.03928924209092,7.203181575067498
2018-01-22 20:29:46.000,25.709648928627843,22.88843359121373,29.15451151548531,10.47214111774047,1.3282122699999124
2018-01-26 20:29:14.000,26.162541324808487,24.502622566995026,29.5731880647416,12.398744189665496,1.9501635346799893
2018-01-26 20:29:58.000,26.08227551166045,23.27397107283876,29.55295535929975,12.45252869577171,1.7685414489852294
2018-01-26 20:29:59.000,26.199492224966136,23.25411509266793,29.94329335989292,13.591981080334742,2.131599230154825
2018-01-27 20:29:15.000,31.887410979229347,29.339567100575543,34.29119610689915,17.064962767869787,7.69685033523099
2018-01-30 20:28:51.000,30.66498504890548,28.28690751391659,32.55989015465099,16.20349481685496,7.14843179332089
2018-02-08 20:30:04.000,28.72977991009552,25.607300002135485,30.161907504345905,13.037274199641294,4.565665354500125
2018-02-08 21:17:14.000,31.51046301619639,28.221759840870057,32.87217527657948,15.814741239266665,7.245726896369977
2018-02-11 20:29:12.000,14.314362289748052,13.023671763388352,21.08132758660388,6.9839663493562085,4.654010292222528
2018-02-11 20:29:51.000,29.64437938900075,26.04660677663798,32.31071064504678,15.151982011004415,4.654980437188426
2018-02-15 20:29:31.000,28.82678584900941,25.91463279327824,31.984388587946217,13.591333842068623,4.243418756407007
2018-02-16 20:31:30.000,28.235017652593715,25.425704890028875,31.0649074312426,13.244996494214604,4.057234828940334
2018-02-19 20:29:56.000,28.84110595254099,25.120910337109347,31.17280974273466,12.642711621949896,1.8895438007964536
2018-02-19 20:29:57.000,28.15237848853432,25.130305098629783,30.42604978057229,12.402069794378365,2.999004114213503
2018-02-20 20:29:20.000,29.721367903991503,26.116099495166747,32.049929916621025,15.169639264184532,5.9597747045248415
2018-02-20 20:29:21.000,29.721294189592903,27.555659729415087,31.80474952486973,15.169565549785936,5.959700990126244
2018-03-01 21:14:26.000,28.84724368285664,26.012643394728627,31.090729504908392,13.44985623278701,4.460679182919702
2018-03-05 21:13:27.000,26.753237488555936,24.43686252272484,30.43049429779156,12.496588860029126,3.583161235739021
2018-03-06 21:13:54.000,27.90764170825569,26.16341879765767,31.37915522581672,13.82342944514368,3.6770334637925375
2018-03-07 21:13:03.000,27.91939139179241,25.09367743957439,31.38102836668241,12.850799643814035,4.806814275663378
2018-05-04 20:33:22.000,33.83430731775251,32.79442615036661,37.13624419816425,19.478490950171004,12.2801112848204
2018-05-11 20:32:57.000,29.868883695044445,27.37647659338564,33.31030701483992,16.430016362403425,8.046595342720446
2018-06-06 20:24:49.000,14.286240889957805,14.222555411500425,23.483476770384133,10.605067719766362,4.395250004626657
2018-06-06 20:24:50.000,22.697916240990523,22.74643065959749,29.83382298916245,13.308682427712164,4.395254803422057
2018-06-10 20:34:37.000,,27.137499570496384,34.73154530123107,17.364031500201417,8.4398479470553
2018-06-16 20:33:49.000,29.18130495488421,27.418777286312537,33.572976136222415,15.7923411087189,6.597570164722394
2018-06-18 20:34:44.000,25.52909878257683,23.25169019773398,30.113856925914178,12.673903277555551,0.139106145734527
2018-06-20 20:34:35.000,,,,,
2018-06-27 20:34:27.000,29.23723450508196,28.55748937292444,33.66057529368748,15.466780954789762,7.138938133349045
2018-06-29 20:33:30.000,28.200007407377207,27.14723425436534,33.115211604133606,15.625785983042434,6.377719055053206
2018-06-29 20:56:21.000,28.03116666404093,28.049984596816365,33.61459313273965,15.27885456011244,6.631433357240978
2018-06-30 20:56:22.000,28.484988007244763,24.81350194575719,31.66293145403296,14.692348919876958,3.613046676492102
2018-07-01 20:35:05.000,29.563855275722027,30.58238052370998,34.486359798574284,16.249737561542993,9.196495176344335
2018-07-02 20:56:36.000,25.64745314105218,27.78380698903185,31.09328256179594,13.59946283726802,4.316750488980465
2018-07-04 20:35:17.000,28.30370046403991,25.46665484546979,31.755001158488263,14.60157294983784,5.182879173796735
2018-07-05 20:35:54.000,25.83448791138411,22.909865029735123,29.22742710144756,13.472116797849798,4.558689173559694
2018-07-16 20:33:37.000,28.07657206173665,27.680178650746715,33.12413342885382,14.645048430854306,6.261627411171327
2018-07-16 20:53:36.000,28.20444542647588,24.949228475679988,30.965904369210588,14.450737712882953,4.057477004642841
2018-07-16 20:53:37.100,27.87105876425872,24.758667686733,30.87318441790313,13.23497353333765,3.3004630311098264
2018-07-29 20:36:07.000,29.325396012619912,27.835032054549394,34.086981365510766,16.555475046438893,6.416480814974006
2018-07-31 20:35:22.000,28.62352990864412,25.13824555116124,31.20942786290077,14.85307635835192,3.81574046048056
2018-08-03 20:35:47.000,24.024954896121336,23.17375008720033,28.70275101108305,11.219802123154448,1.838712657484347
2018-08-07 20:36:19.000,27.807813449444097,24.464589207960405,33.18807730327251,18.05112248807937,6.02492462977676
2018-08-11 20:32:18.000,29.766409387458022,28.139786336597968,34.39232126553896,16.05570106594864,4.780435141625189
2018-08-12 20:50:44.000,27.91819917641576,27.96663011536476,31.30779354187148,15.322259498276257,0.703063597908375
2018-08-13 20:36:24.000,,,,,
2018-08-16 20:36:25.000,,,,,
2018-08-17 20:49:45.000,18.8019335458997,17.53575391522988,23.890916659530028,2.8841714164766654,
2018-08-22 20:36:35.000,23.77038629298639,22.294587462516752,27.19927502535341,11.220565496467406,
2018-09-05 20:47:17.000,28.10113748312863,27.675990068087017,33.879889814439274,15.482306481357227,
2018-09-07 20:38:06.000,26.458772069092063,23.95775770154088,31.31739337358651,13.875559993991825,
2018-09-08 20:37:55.000,26.09119771593159,23.18175148919078,26.95700307282777,9.749485776654392,
2018-09-09 20:37:20.000,31.450130661637985,28.692019699990567,34.623286284354045,16.462564235527005,3.364853028928281
2018-09-16 20:37:26.000,24.05331835189461,21.047469446661545,25.47723463966567,9.025356265073205,
2018-09-16 20:45:15.000,21.13351017216241,21.019795285618383,25.461350448483845,10.51688770004282,32.46340917929078
2018-09-18 20:32:58.000,27.336338489444305,25.53572819905695,30.611008299665503,12.407858000370606,
2018-09-20 20:38:03.000,21.359656574003107,20.671466492274067,25.343717592318505,8.574716590198598,
2018-09-21 20:37:36.000,26.851569250735707,24.274243692199548,30.32398821757021,13.980440258038746,2.0794378981862858
2018-09-23 20:37:36.000,30.954178733087392,29.2596415441216,34.83999656010809,16.508123356478983,4.847450812639284
2018-09-24 20:38:47.000,29.5588800963016,26.569035445372265,32.20700639294385,13.697048149080263,1.495760900657713
2018-09-29 20:42:36.000,26.133792309606868,23.2123684412988,29.01293770660337,12.403749804760585,
2018-10-01 20:38:24.000,26.466312557948456,22.6961333119115,28.21362951577075,11.963482316763235,2.854087972545819
2018-10-02 20:38:42.000,22.775940805885792,18.73830015930106,24.87021985737673,6.425046030591048,31.479087046341583
2018-10-09 20:34:00.000,28.63286329693901,27.74468184658904,34.159571552545685,17.583848567583214,7.329100531072583
2018-10-13 20:38:30.000,26.24134064990072,23.32230983202505,30.646905386898933,13.884561600139728,1.9576083927013384
2018-10-13 20:41:33.000,25.461950827283783,22.9677903516498,28.89555888747861,11.337667547501509,2.0833785844580337
2018-10-14 20:38:57.000,26.613525776238085,23.689700489467786,30.138126728050164,11.846362674039533,
2018-10-19 20:38:47.000,24.87999162578375,23.773034908006863,30.42085722089111,12.021112707602828,
2018-10-20 20:38:30.000,27.082199524011845,3.3600095952190854,19.353183758750635,13.19729932972866,13.732973402547888
2018-10-21 20:39:39.000,29.84760031922638,27.081056409590783,33.984384880970715,17.468021106506068,3.1635859273704474
2018-10-22 20:39:02.000,26.6042297262636,26.46795392815041,30.06939537646211,12.648319559371831,2.443925315302063
2018-10-31 20:38:37.000,25.46662830794004,22.95251852407916,28.47685601537393,12.64075393920683,
2018-10-31 20:39:16.000,24.54915435431192,22.85686198378316,27.844210165847045,10.843602692967334,
2018-11-06 20:39:23.000,29.23631829686076,27.253248590726507,32.55623790279837,15.52790180145302,4.87596362121925
2018-11-14 20:36:42.000,24.14228210383984,20.97849048118993,27.30752105496149,9.080451883302157,
2018-11-19 20:35:46.000,27.573289305516127,26.345221650692547,33.18944091016091,14.64007078056887,2.5953860417959023
2018-11-25 20:39:53.000,28.98818045815884,26.160466974944622,34.360375457311,16.54227491955748,4.624848634302123
2018-11-26 20:40:41.000,26.142381872208265,24.72262199811451,30.39775867322818,13.491445599997698,1.853057551235564
2018-11-28 20:38:09.000,26.884764991213345,24.32094784319304,30.189722783915823,14.284736410383086,
2018-12-02 20:39:27.000,29.83833994448409,27.10040860281606,32.852051642175695,11.991117440960016,2.695256680218224
2018-12-03 20:40:48.000,54.08627290811669,,,,
2018-12-05 20:40:48.000,23.100189066304058,20.17660531255232,25.79700949615264,7.557569262843367,
2018-12-06 20:39:57.000,26.714337073933336,26.04093654671317,31.49060349861575,13.56273783155372,1.6724019152840914
2018-12-15 20:32:29.000,29.797868508285383,26.872206498720228,33.08604723653868,15.764126675873127,2.46705457612239
2018-12-16 20:39:44.000,32.8936471269609,29.899761914039395,36.17699536563667,19.79727745031264,7.714964766265725
2018-12-16 20:39:45.000,31.73069718162324,27.63030477136629,33.20635990995395,17.42753057938245,6.246539483472012
2018-12-16 20:42:06.000,,,,10.185854867389232,2.463558219263368
2018-12-16 20:42:07.000,,,,,5.458987216068982
2018-12-19 20:40:15.000,26.548562462169404,25.879811098049498,31.81651782102493,14.246927259035228,4.428565369013009
2018-12-19 20:40:16.000,29.27938456946187,26.932007434881218,34.82508748855803,17.141289243254008,5.221821281589765
2018-12-20 20:40:00.000,32.03064409362048,29.43009132125839,35.72471638890651,18.2733833098652,7.052894207145104
2018-12-22 20:40:36.000,31.614414461826915,28.95452732533873,34.90410738561742,17.42600429810545,7.535976085763348
2018-12-23 20:39:27.000,28.922829433935664,26.348603136889736,33.07389592424647,15.706941583635253,4.422885146640963
2018-12-24 20:40:15.000,25.200637969319533,23.92262574416665,29.99738870571461,13.940433506741488,1.3846283714498084
2018-12-25 20:39:56.000,25.836415707141423,24.1795515926532,29.248028184338168,13.215979375332155,
2018-12-26 20:30:47.000,25.972662738302407,25.602757465510606,30.455251433969085,12.569346381899605,
2018-12-26 20:40:12.000,25.730251343078343,23.145303234785363,29.335052483860963,10.608557745610652,
2018-12-26 20:40:13.000,25.525171538317508,23.145173972904164,28.875819565795247,10.900856167745966,
2018-12-27 20:40:03.000,26.32202130131023,23.39335997182448,29.737314974550703,12.633935213019484,
2019-01-02 20:36:06.000,29.2088008074369,26.79142526283788,32.55719321513629,16.19380923775081,2.809111973122841
2019-01-05 20:40:41.000,28.82429416464497,27.173400553404345,33.05295685352018,16.370639360265542,4.512043036019578
2019-01-09 20:28:46.000,30.65921512526635,28.924618815877825,34.03247360020476,17.86630340198935,4.51778506428571
2019-01-11 20:36:01.000,26.04512369680453,23.03401648511284,29.366888100869765,13.183956758878944,
2019-01-19 20:40:31.000,27.80175188009912,26.02913830078692,32.130272121415345,14.791181972062688,4.648679797739456
2019-01-20 20:26:43.000,25.587855994036776,22.73835002767506,28.857170838819044,10.471926859813363,
2019-01-21 20:26:37.000,31.45048145423318,28.38965752121614,33.9410161209521,16.98657270527841,6.125484337487126
2019-01-22 20:40:49.000,27.79621793078504,24.607383719382565,29.17767630759944,12.40634387877288,1.1680119424104354
2019-01-25 20:42:39.000,27.70407646963196,25.409570455760576,29.01858310738997,11.920656195416347,-0.4062368090405627
2019-01-27 20:25:34.000,31.83546477497338,32.17219111954592,35.4840845288535,21.3465265371144,15.51780019070972
2019-01-28 20:42:41.000,26.372852808861985,23.380715342897822,29.199719203089085,13.463229745634202,1.6003985739424964
2019-01-30 20:24:32.000,28.518923596109545,25.80473771198042,12.157638111036396,6.847602711466469,1.785150844907049
2019-01-30 20:42:36.000,30.008404241674903,26.335551899511174,31.713040706909023,14.260257250747843,1.457341404506434
2019-02-03 20:23:50.000,30.7258880691178,28.157134408976084,32.85311538616474,16.352353971316393,4.430811080904871
2019-02-03 20:42:19.000,28.473169545082666,25.77967828656854,31.53028876803757,13.527032842015076,2.48168126441166
2019-02-04 20:25:02.000,26.72370693913966,23.86362212824985,29.31219741718157,12.210928358568175,
2019-02-05 20:42:42.000,29.430447832954552,25.697380833056314,31.552571091230515,14.534573822268252,4.072240491987518
2019-02-08 20:23:45.000,25.91949494840193,23.684216022654,28.75269261433897,11.586079556597502,32.29941974855241
2019-02-08 20:43:41.000,28.332926435682964,25.642175684066565,31.621105163936264,12.929065710958357,
2019-02-13 20:24:39.000,29.413930258262464,26.339393438132475,31.382522681873283,14.01074073535654,1.4873134119154008
2019-02-18 20:42:38.000,19.090413619077808,23.28257296380748,32.02359604897312,16.09677899821863,4.387328715590744
2019-02-20 20:20:25.000,29.911639069950635,28.185341112777085,31.381631798291643,14.000996961013254,3.797096776403319
2019-02-20 20:40:10.000,28.661365397968712,27.50675942539246,31.54948535274866,15.205713507355185,3.851765443610805
2019-02-22 20:20:53.000,28.059151362805785,24.81813236640597,30.34403545463831,13.224055621341378,0.637879300072097
