dates,oahuoahu0067_0001,oahuoahu0067_0002,oahuoahu0067_0003,oahuoahu0067_0004,oahuoahu0067_0005,oahuoahu0067_0006,oahuoahu0067_0007,oahuoahu0067_0008
2017-08-28 20:20:36.000,1.8124579371543803,5.752171072179394,7.631162447210253,22.4139572744373,33.20096582837455,45.65161171654152,48.860705146626806,48.46106746354752
2017-08-30 20:23:04.000,18.804699504940107,,,30.589672049291003,39.41746093301857,46.53267623782603,47.31342563624765,46.4244844638114
2017-08-30 20:27:09.000,2.223438206709506,8.397381538367238,18.004869279485003,28.300691284792308,37.239479185015504,46.61467940224357,49.42659072070105,51.27331012088393
2017-08-31 20:23:19.000,,,,,39.53373869948646,48.38792343957332,49.76127683981076,48.85800742060144
2017-09-01 20:21:16.000,,,,,,,42.65035780674873,40.72775039717808
2017-09-03 20:23:08.000,,8.283215590380342,,26.15178180774587,36.544103399148526,49.17900055787016,51.00507618257087,49.79226992019355
2017-09-06 20:23:05.000,,,,25.79077439203284,42.48980043643713,53.31573908748327,54.08516868907941,53.90084100293777
2017-09-06 20:26:20.000,,,,,42.31531870410032,51.30580657657039,52.275505188844726,51.52315723883917
2017-09-18 21:38:46.000,1.2073131673260546,4.363910571670118,15.599062110043514,27.73816617691028,41.8863209056422,,,
2017-09-18 21:38:47.100,,5.898134683401558,15.99182662365419,27.73862408119323,41.88652024399613,,,
2017-09-19 21:38:30.000,,5.503616622317213,15.79662288953332,27.35846066386731,41.4255494161431,49.25786917445795,51.215947333377976,50.928234412886844
2017-09-21 20:23:00.000,,6.492046856479517,15.697888472351549,25.607450960078545,41.75648605647117,48.98531565238568,52.25037164793032,52.17878910531115
2017-09-22 20:25:13.000,11.188086457916214,15.65668342562966,21.727031037225064,28.599257270092547,40.12658488923035,49.02276815641248,51.07065792897176,51.59481347172642
2017-09-22 21:38:59.000,,0.4037886626405247,15.110018183083994,26.562426220197445,40.53708966127632,48.56476600556286,50.35914038855755,51.8987265974593
2017-09-24 20:22:15.000,,4.719372437457282,,26.7455481978794,39.31886335128118,47.2554955733816,50.56754604396519,50.05979898673009
2017-09-24 20:23:32.000,1.0929428002332957,6.657079800273554,16.95821107528754,27.91679208066187,39.295408566242806,47.24600211736275,50.5518883593776,50.11632964275096
2017-09-28 01:36:15.000,7.082711195895429,11.408389236935667,17.23569412858117,23.862838924294664,26.2052165720704,27.78300579590483,,
2017-09-28 20:21:32.000,2.316056532503092,9.20014387207314,,27.781082404191004,37.47576192820205,44.01564849253201,49.38795459757608,48.9543173824534
2017-09-28 20:24:38.000,13.06249584396122,16.999366598485327,,28.3871767172311,37.569914297583765,44.101120747188254,49.514542399764615,48.97306858657531
2017-09-28 20:24:39.000,,,5.1132537168299965,23.121146572171767,37.56993314788671,46.10147771412665,49.52094564700701,50.57325645627623
2017-09-29 00:58:09.000,11.314137854747012,11.6768764331686,17.451338981583014,28.758983003038782,41.15555074360535,48.96080700965876,50.80882046486721,50.90759056939654
2017-09-29 20:24:08.000,,4.157285807174485,15.18610758453356,26.82768661022296,37.41403343284145,46.127366629770655,49.468345626857605,47.56372732898443
2017-09-29 20:26:37.000,,,9.837175426530028,24.609378312463125,37.31251179294848,43.5219387623672,47.51346257288007,46.622193345069206
2017-09-30 20:23:37.000,,3.4994075435154794,,27.606061111139024,37.56692479289711,46.69314612540383,49.38832821485497,49.02006790676523
2017-10-03 20:23:53.000,,5.218202622233531,,27.244378382655643,38.80244985708069,46.01683529299461,48.90572444332638,50.68515376633042
2017-10-05 21:35:52.000,,7.162371454117982,21.83466166461104,33.01018355531879,45.67957896515426,52.01912612762448,55.43120640139089,55.08516201325888
2017-10-06 20:22:49.000,,1.8696437050914565,14.096363707641364,26.869893603175377,41.99057306765099,48.311645485266936,52.41720505948922,52.28975072993512
2017-10-08 20:24:01.000,,,6.939783816081688,24.13316048709003,38.07274373830565,45.18795904311312,48.17601832455134,49.1177764778136
2017-10-13 20:24:33.000,,,,27.62195374555109,37.80481864393186,46.57052897622639,49.9836125121673,47.84499761910485
2017-10-17 20:25:20.000,,0.4194940009679134,13.164373568448688,26.417606423920347,41.167294048947205,52.24091292248335,52.07982981134657,50.60522268393434
2017-10-20 20:25:27.000,,,,,35.93414973551478,45.27986258242301,45.900391969538525,47.41270518976612
2017-10-22 21:34:15.000,,5.2931123901773685,14.903906992101705,28.77108279631384,39.32487065240225,48.75441531794876,50.51167910824651,51.99503678546745
2017-10-24 20:25:46.000,,6.914052183079998,,27.318950460101824,36.44760348846318,47.581974732314336,48.63149843512463,49.730620304260064
2017-10-26 20:24:39.000,,,5.5035410965234375,22.54081514878275,37.07129954523014,45.79994807678918,47.17145726117142,46.28662531271203
2017-10-26 20:24:40.000,,,5.503487108104007,22.540761160363324,37.07124555681071,46.4165422936425,49.25003942504615,
2017-10-27 20:27:23.000,,,,,34.985754681225266,44.024771331094655,46.191126216726346,46.54768515981421
2017-10-28 20:22:48.000,,3.758719207284182,,25.7615404207634,35.12320398114675,44.12353904938544,47.52383847040229,47.51272166466763
2017-10-28 20:23:57.000,,,8.223568463872947,23.006363291099994,34.51168076206772,43.52605313740823,47.523352613399865,46.73349847507463
2017-10-29 20:26:27.000,24.244103393233416,25.030313707519785,22.687418511667843,33.678843670704424,39.58543194376589,46.813334877924575,53.03996522871393,50.58437606431676
2017-11-01 20:23:50.000,,3.555196793917794,,26.29871179071609,36.90339561721856,45.610733672845,46.94587675098093,47.09714208877914
2017-11-01 21:32:27.000,,,11.47075064830124,27.11924112932939,37.685653382410834,46.11328681404572,49.85269360256108,49.01171631881809
2017-11-02 21:32:25.000,,,13.556290143273817,29.61780588934012,40.23518392486193,49.50573807761494,52.459794464983325,51.13084130812018
2017-11-06 20:24:38.000,,,6.950412452242085,23.107376024340464,39.27189797595167,47.14141984283975,48.445800905808326,50.0767742740126
2017-11-09 20:26:27.000,7.089894930153971,12.496173032720376,,28.11143038706893,37.14345920464816,43.91198985547851,47.34031427000002,47.41886045396552
2017-11-09 20:29:20.000,,6.477675921806606,,26.382957471832142,36.98625876645886,45.964922120576624,49.24201439831057,47.29357074779892
2017-11-09 20:29:21.000,,4.575278595704216,,26.476559622140343,34.92240742382533,43.8917010474733,47.32280625556172,44.424027237544905
2017-11-09 21:31:25.000,0.7075658333480728,2.9497653069113587,14.866149514436756,29.8713561060312,40.03785971671228,47.93486417671941,51.2211512971044,53.00870867754958
2017-11-10 20:26:40.000,,,5.953522322701436,22.990796374960752,37.31043868308072,46.25127336757641,49.59598114745904,46.72692273580239
2017-11-12 20:25:13.000,1.6568786513364762,8.381576957212728,,27.81092581510752,35.196323990088665,43.54279875199046,47.596722821825054,44.69794380380824
2017-11-13 20:25:05.000,1.304919326036073,7.860061942264428,,26.797544212120847,37.2528128346691,45.99726233253173,49.27435461026568,48.88239075564204
2017-11-13 21:30:53.000,,3.832806141100889,11.464641928508245,27.17263683836316,39.631248183059554,46.67612831146669,49.65781143053926,50.52826507296098
2017-11-13 21:30:54.000,,6.921680623562524,16.866199525413244,27.27502471782238,37.54873995818878,46.05126287073402,49.3751863416181,48.99381065482754
2017-11-15 20:24:49.000,13.469543066790692,0.5620168149521308,,24.29819415045481,36.39649571830684,45.3751590724246,48.65225135015855,49.84412696782592
2017-11-15 21:27:31.000,,6.277152943360708,14.251372939026297,27.44881603469236,39.237260649835065,46.26619512517713,49.29455585651983,50.190659247434496
2017-11-25 20:26:17.000,,6.976719074869078,,26.384234026200765,36.79116826982366,45.76983162394142,49.04692390167537,48.65496004705173
2017-11-27 00:33:29.100,10.463967509311136,7.750068182275139,18.13385761432349,29.404788794651537,40.36349678445939,47.92431516334874,51.025781528266805,51.589952919052806
2017-11-29 20:26:55.000,1.322572714502193,8.047271020378444,,27.47661987827323,37.15996920371399,43.85257735347548,49.274870929629294,48.79129860712672
2017-12-03 20:25:45.000,,4.983030909293616,,26.33981813274817,39.24578194454308,48.579047925651935,50.50444998919071,52.52429046654687
2017-12-06 20:26:21.000,,3.585545683394636,10.284727657963046,26.17590709628757,39.37538044395077,45.79480905257505,53.03642371032784,63.961173395823145
2017-12-07 20:26:30.000,,7.211268803598735,,28.05461326972898,34.57973077993,43.22442702609444,48.58706307647402,48.15237714072467
2017-12-08 20:28:46.000,,7.035837993291755,,26.94013364145664,33.00219138700268,46.16660008560473,51.29948156459811,50.07585954970659
2017-12-09 20:26:26.000,13.723025067212449,2.895605509494561,9.815293426365862,22.71466668999427,31.79994800936285,43.02558530340369,49.17538925287813,47.18444224944475
2017-12-10 20:27:09.000,,4.070351897192265,,27.43477069869369,35.180560976181845,43.861150602982775,47.2537494500375,48.789100717613
2017-12-11 20:26:50.000,,7.745237808798183,,,35.00083363117129,43.080592795363664,47.18553662427468,47.24290558230221
2017-12-13 21:25:58.000,0.5524385543108312,6.739206613742286,15.30905224812435,26.558186086325257,36.70448965356551,45.42216086427374,48.83889032531075,49.97489938483008
2017-12-15 20:25:52.000,3.0873322291075764,9.394125308975116,,,32.84675142509149,45.0650915558907,50.79185812023503,50.32463707241038
2017-12-16 20:27:08.000,,4.428508490670111,,26.08302132025085,32.99948036498824,45.48274826011336,50.61562973910675,50.20018821080332
2017-12-17 20:28:22.000,,,,,,,50.50033157540215,50.01062333169213
2017-12-18 20:27:34.000,7.631774255393605,13.100895838679584,,,32.94941187134837,41.98393304394913,44.77753005053167,47.539138087097655
2017-12-21 20:27:23.000,0.2211365195027259,6.959148839881983,,26.427060350976102,32.27539898438786,45.37191293649519,48.48498711623236,49.39655749766165
2017-12-21 21:24:29.100,,,,,,,,68.1519496335924
2017-12-23 20:27:14.000,,,,,,35.89720853532022,41.78886452325401,39.984624370011815
2017-12-24 21:24:24.000,,5.72492864912586,15.669447550976578,26.571202001024744,36.39509251986684,42.28247930528124,46.207803571275534,47.805172036004
2017-12-25 20:27:39.000,,3.945889717053453,,25.6787505347202,32.63077317761058,43.37848051446986,49.10666500628895,49.969761796416
2017-12-27 20:26:55.000,,6.318609142089269,,,32.915304953989654,42.895785635100616,46.8712519403672,46.930835598664885
2017-12-28 20:27:33.000,0.897716569119157,7.503710491248266,,,32.24770370698804,42.80236007353281,46.90730390244382,48.444708329442335
2017-12-30 20:26:55.000,,,5.812590433403883,22.45333388586947,34.16791028844417,45.20217561988505,48.58076316481908,48.09719084231651
2018-01-08 20:28:13.000,,4.530874748714501,,,32.332891683162345,42.51541891110118,48.57896306273311,48.15232364083627
2018-01-08 21:21:15.000,,2.193619664593036,11.404215063374023,26.769981050154247,33.93750939181539,42.2406135378617,46.20550693852051,45.33452138674354
2018-01-09 20:28:12.000,,5.080779075617752,,,31.6539193596684,40.87655523975511,45.39562222800829,45.7683318515845
2018-01-11 20:30:09.000,,6.077895744253103,,26.88450871872509,33.38908557464876,45.14167221403728,48.838950954306405,48.02604128969963
2018-01-12 20:27:52.000,6.412514170365872,12.156426097136546,,,33.184899842170424,43.03097929266884,48.741868549688746,47.9530882783444
2018-01-13 20:28:43.000,,4.260945305564343,,,32.1356781403832,44.96836565345708,48.697291699690695,49.50234569447285
2018-01-14 20:27:47.000,0.1131023254158059,6.587498605340952,,,30.75957267700515,44.85631414736373,48.58524019359735,49.39029418837951
2018-01-20 02:21:48.100,17.362911250750734,14.459738643604984,23.930441294583428,35.333761786225445,42.36171371331695,48.47607004804816,51.77863569089117,50.58017716327585
2018-01-20 20:27:43.000,,5.223678103992776,,,31.82037391589316,44.476527514697686,47.77764783695461,49.01435301511653
2018-01-22 20:29:46.000,7.135254437544419,,,,,,,
2018-01-24 20:27:55.000,,6.339931259780621,,,32.306284653491545,42.860034519850906,46.2175955369305,47.75459830514233
2018-01-25 02:14:19.000,3.3414501858205776,4.168005287942416,20.216449100054696,31.513977155000145,38.45085406419543,43.68712399005647,47.45117649534088,48.31927673697033
2018-01-26 20:29:14.000,,,,,,43.06502203270207,48.38117401479546,47.97113295166583
2018-01-26 20:29:15.000,12.22515694719312,16.985795831010794,,,33.802547350751304,42.43128045519867,48.52208067233629,47.96912256408258
2018-01-27 20:29:17.000,6.295134960697268,11.822568237093254,,27.791221446948995,31.90581765487996,42.42510690190697,45.27912353792327,46.53482816491739
2018-01-29 20:27:47.000,0.2531574895255432,6.997047091774276,,26.48197875231205,32.33873869825496,44.81465376021134,48.46385584251007,49.99817759691979
2018-01-29 20:27:48.000,0.347471003643499,7.236017524528191,,27.13932727095326,33.202968102356664,42.17233450842349,48.16812564925686,47.70431835614624
2018-01-30 20:28:51.000,5.908077220543235,11.605910296027268,,28.07034212350793,32.433530957623255,45.16396538547338,50.30789657859732,49.86857854324313
2018-02-06 20:29:23.000,0.011117756294781,6.749130076674037,,26.21704158776816,32.065380221179915,42.54678386120532,48.02665238208058,47.46205868841764
2018-02-08 20:30:04.000,,,7.481223608144479,23.29544847567713,40.61219101474653,45.33305606384332,48.48149803129593,47.63850858550955
2018-02-08 21:17:12.000,,,17.105148709875966,30.87281964428779,39.2693087666485,45.38548407997239,48.26156601027209,48.99333234032434
2018-02-10 20:29:42.000,,,15.001917936204794,23.03084890227484,38.39394870373987,45.58811246600657,51.58640734013034,52.12942286750725
2018-02-15 20:29:31.000,,,,29.03428594207276,42.63360339943704,51.07164554475936,57.810544745773285,52.268539820791815
2018-02-16 21:15:05.000,,,21.68631938995393,33.087938898039,40.32030040976034,46.82893306450582,48.30447619370689,49.040876826946295
2018-02-19 20:29:57.000,2.6345214173770493,8.72021385515897,,26.29923684575609,38.38638519987989,44.496631616885935,47.64507358433855,49.09999290620203
2018-02-20 20:29:21.000,,,2.687288207133979,19.60562372627963,39.81914460808488,46.36065830094158,49.7722230159102,49.26302555428767
2018-02-20 21:14:33.000,10.236327574473282,14.058890239350932,19.173565634615542,31.46733779360501,41.365723542527775,44.6415068334263,49.619303603902445,49.21504666958712
2018-03-01 20:29:52.000,0.5535393223109676,4.493252457335981,14.444980609053504,24.65425109353469,42.67345673477759,48.204545780575344,52.42847706360139,52.319111647407325
2018-03-06 20:31:01.000,3.1994751612561,7.132464165016078,3.9824069845565537,24.14866678154805,42.183593839438544,47.72593675182675,50.57927531619952,51.846573111442815
2018-03-07 20:30:20.000,,1.0827776063047123,3.801040836494808,21.563081811078465,41.587003989298495,46.39831613850223,49.81452005993044,49.35454581234516
2018-03-07 21:13:02.000,,,19.900036998938067,31.16590268030737,41.7633193620016,46.16320992916097,47.83579633324249,49.50100711664842
2018-05-11 20:32:57.000,1.508978828185667,5.407365275656294,12.964170750358162,35.35642212707067,43.04423558380648,47.62236769342783,50.76687180471185,50.506876617306
2018-05-11 20:32:58.000,1.5864583190235693,7.644846253512519,13.755061381878832,35.77435492911209,43.591784699324194,47.58255727629435,50.88186658941028,50.73429232996189
2018-05-17 20:32:08.000,4.75677149718406,12.53713360004781,15.227322086892254,36.210812768285166,45.74523695663712,50.17025296091439,52.96818398943496,52.810105912830885
2018-06-18 20:34:45.000,0.0310039544442231,4.034257289677073,5.2438417705842895,30.0737104539063,41.36216955365969,47.50287965185627,47.63909707779708,48.21027643429077
2018-06-23 20:33:33.000,8.026577335814448,12.037521155997885,12.61849984105158,33.17675381127529,43.79483464741322,49.29082003947451,51.44996190470919,52.95371008187863
2018-06-27 20:34:28.000,3.673384239271631,7.582570154707314,4.980077242959595,33.12505885032169,44.62004355993625,49.2308219886089,52.45407869776645,52.26319700912706
2018-06-29 20:33:28.000,11.656211034329504,14.43790702229616,10.72862302276324,36.91314656468349,47.98732136980964,52.68389524998108,56.12320022565307,54.90014949772698
2018-06-29 20:56:20.000,0.6561220638598566,0.8014708914211308,9.059378666948016,30.13280290338768,42.01057679638098,47.57716600348549,49.47280912741175,49.263505894542114
2018-06-30 20:56:21.000,13.262054054765438,14.854135477853369,16.688006583368,31.245114323231515,43.82718704691154,48.40135292715719,50.39631266187208,50.79741338698237
2018-07-02 20:34:41.000,2.805622500133812,6.810529175396739,7.831985525203435,31.079100477080605,43.66027310501554,47.53380279996043,50.260177573335376,50.72986131393187
2018-07-04 20:34:42.000,6.734424661886866,9.941198635735423,11.241668219435503,31.799922189659217,44.56792594964831,48.147728219554345,50.07313028309312,49.67582167450629
2018-07-09 20:34:15.000,7.593806832405127,12.38446104401724,12.965439729070935,29.624194438378044,41.87464969088006,48.35571422698359,51.70616800815692,51.39959318414172
2018-07-09 20:34:16.000,8.373699552712253,9.42590882752079,12.857879382644146,27.96003981368308,41.874832019758514,46.88204657621456,49.54383433408225,50.6353208301144
2018-07-12 20:33:50.000,6.746040648646889,10.72143473676861,9.649414713605106,34.857743231548056,45.36088108324481,51.8039476462228,54.342853404113725,55.141313441668295
2018-07-15 20:34:18.000,8.92971096729149,12.63462746545055,16.263094267818175,29.45612145076372,41.28550705522775,48.15337289375935,,
2018-07-16 20:34:18.000,2.884584051511414,9.76189855923805,5.55181036546833,34.42289134295378,46.184867025127616,50.85551407923632,53.75531549595016,54.47601123124256
2018-07-16 20:53:35.000,,0.5500973231146051,1.7110287532680994,27.477389676377754,41.02179138322374,44.10050488629811,46.6795209860812,48.08108614640638
2018-07-20 20:34:20.000,8.145425326078565,11.997213585516937,8.327014981324501,29.670323943807304,41.55933091787353,46.46115529573324,49.41130954304492,50.11289666863482
2018-07-22 20:53:14.000,,,5.603394337663186,27.009564419833385,40.56790578787925,46.00797529437183,49.3910601802551,48.87805539156742
2018-07-30 20:35:53.000,3.35756162816103,6.844863708062363,7.671343010937939,31.29708031967702,44.030103075624574,50.629793596191504,50.37312786353891,51.92058470372236
2018-08-03 20:35:47.000,4.367595179039432,7.922709583224929,7.718279492084075,28.79317916130601,40.89110633665781,48.75252713011332,48.67936823909857,49.59982602902677
2018-08-03 20:35:48.000,4.370295721391385,7.953979208341784,7.532046664346641,26.67905823030579,40.86908096767549,47.400661613156586,48.62803996730276,49.50563782195693
2018-08-07 20:49:34.000,5.873663568826704,7.532071594157407,8.778609434830603,26.25404391736944,37.688914729614616,46.56999710795699,46.61405292601601,49.31113460125892
2018-08-12 20:35:36.000,2.915886309003477,9.955309214401597,6.210633997152589,31.13432226269885,44.01057385616889,50.92934160084326,54.13730998466128,51.59960454352175
2018-08-13 20:36:24.000,2.87613089825505,9.91839964974315,6.173724432494145,28.06381997893497,41.67571314115849,50.6837202432517,53.375901066202935,51.53247026902494
2018-08-14 20:49:24.000,0.1045015335345851,4.027256017515057,6.495448603542332,25.694202148922656,39.73755341158305,48.66939951019574,49.540373371061285,48.45028377847641
2018-08-15 20:35:35.000,,,,,33.287235153607725,42.287570221846416,44.43109932216936,44.90949740823917
2018-08-16 20:36:25.000,,3.6241062500790098,4.887006253177684,23.76969380411222,38.383747708917646,47.34801480401581,48.376469639156376,47.82861142902762
2018-08-17 20:36:56.000,4.834049725683491,8.767038729443469,7.796429083798509,24.98980575480685,38.95751237101707,49.31234277616659,49.26242196193994,49.99609345157734
2018-08-20 20:36:12.000,5.4002164046187024,9.33320540837868,10.825883529299588,26.053585739446323,41.89900165090281,49.92667799518935,51.73937202271125,51.251855846646805
2018-08-22 20:35:46.000,5.017268667350352,8.95025767111033,8.009846317969162,25.485280800508,40.16336991462546,49.40635791580291,51.37045184821415,50.93835438759204
2018-08-29 20:36:57.000,3.4023254373502048,7.3353144411101825,9.076237655589177,22.7490237114294,24.70712163391779,,,
2018-08-29 20:47:45.000,,,,,32.48431228715718,38.14301215372448,43.07648211334601,44.59748951624516
2018-08-30 20:47:07.000,,,8.400437811322137,28.35463071755684,41.935576730840765,51.50362391156064,52.46922881811911,52.4535679839971
2018-08-31 20:35:55.000,4.15116870353816,8.285491219394885,7.342007052321149,26.66209037894798,40.677549997839925,48.75375311690993,51.577770863311606,52.16716694500472
2018-09-01 20:36:45.000,,2.4010431326417483,7.496571952377036,23.31535054365796,36.81797064361546,45.92910161439266,46.67222591572612,48.221124932607005
2018-09-10 20:36:34.000,15.179008776745068,20.3779884007972,,,,,,
2018-09-16 20:33:29.000,,,,,34.89998925424234,46.54323714153374,47.28636144286719,46.52225150887379
2018-09-18 20:36:37.000,2.478825579758933,9.469231857473206,9.9997901508556,27.183655919334623,40.70435963583421,50.04217661131107,49.62252126697334,47.57184688684757
2018-09-20 20:43:50.000,,3.083001759877501,5.87113152885979,25.870573001757784,39.56371465532596,46.764196662287645,51.76448440185278,50.46191489354034
2018-09-23 20:37:36.000,10.67658252068392,14.521161942396478,11.995706725812036,27.04510229761156,52.17891619499608,58.73661245093892,59.87999691463399,61.561406491745046
