dates,oahuoahu0077_0001,oahuoahu0077_0002,oahuoahu0077_0003,oahuoahu0077_0004,oahuoahu0077_0005,oahuoahu0077_0006,oahuoahu0077_0007,oahuoahu0077_0008,oahuoahu0077_0009,oahuoahu0077_0010,oahuoahu0077_0011,oahuoahu0077_0012,oahuoahu0077_0013,oahuoahu0077_0014,oahuoahu0077_0015,oahuoahu0077_0016,oahuoahu0077_0017,oahuoahu0077_0018,oahuoahu0077_0019,oahuoahu0077_0020,oahuoahu0077_0021,oahuoahu0077_0022,oahuoahu0077_0023,oahuoahu0077_0024,oahuoahu0077_0025,oahuoahu0077_0026,oahuoahu0077_0027,oahuoahu0077_0028,oahuoahu0077_0029,oahuoahu0077_0030,oahuoahu0077_0031,oahuoahu0077_0032,oahuoahu0077_0033,oahuoahu0077_0034,oahuoahu0077_0035,oahuoahu0077_0036,oahuoahu0077_0037,oahuoahu0077_0038,oahuoahu0077_0039,oahuoahu0077_0040,oahuoahu0077_0041,oahuoahu0077_0042,oahuoahu0077_0043,oahuoahu0077_0044,oahuoahu0077_0045,oahuoahu0077_0046,oahuoahu0077_0047,oahuoahu0077_0048,oahuoahu0077_0049,oahuoahu0077_0050,oahuoahu0077_0051,oahuoahu0077_0052,oahuoahu0077_0053,oahuoahu0077_0054,oahuoahu0077_0055,oahuoahu0077_0056,oahuoahu0077_0057,oahuoahu0077_0058,oahuoahu0077_0059,oahuoahu0077_0060,oahuoahu0077_0061,oahuoahu0077_0062,oahuoahu0077_0063,oahuoahu0077_0064,oahuoahu0077_0065,oahuoahu0077_0066,oahuoahu0077_0067,oahuoahu0077_0068,oahuoahu0077_0069,oahuoahu0077_0070,oahuoahu0077_0071,oahuoahu0077_0072,oahuoahu0077_0073,oahuoahu0077_0074,oahuoahu0077_0075,oahuoahu0077_0076,oahuoahu0077_0077,oahuoahu0077_0078,oahuoahu0077_0079,oahuoahu0077_0080
2017-05-02 00:12:36.000,13.59180243374716,17.392847332891623,15.49571402008826,12.4097115978967,10.06720984484015,10.68898799474224,9.163888388269626,10.978283248107054,10.23992927110915,8.78086385775209,8.71904624003227,9.6646641197703,9.910436679522093,9.361567595534328,11.543965699289084,10.980226631238434,10.339241060814738,10.870275867080364,10.859599991897566,11.035087541013956,16.38983406931845,15.668141949501276,15.93357595059534,18.923221005907017,18.488796568316754,11.997175711658148,8.388753162592614,13.819539690823266,13.002005074928825,11.409582868352269,14.616893614307752,15.483978600596974,16.927539276025485,16.331895274885767,14.604353783847072,10.686491624874858,9.19673114709517,10.946390339775132,10.806412844114709,13.401960663932664,10.975823612322912,13.592411389049824,13.06495645606593,12.038094562984606,10.817309548485548,10.773368800138217,10.781137217553365,12.422221020715114,11.193126792979664,11.64991598776761,12.281237644248652,13.991361042270436,10.916285121381078,13.04121571694778,10.618566592932224,11.896647746648696,12.353190635489945,15.384174835673315,15.7186753196748,13.73490302840814,14.05605096446537,13.68559435536823,10.28584941008112,8.50919634156767,15.627663969092064,17.96026980127434,11.303561278086482,11.070835073280254,13.460438129625242,12.644881678474654,10.744480054702118,10.45766938400726,11.579768231634326,31.164097606353984,35.77269447996247,33.2725731265361,25.374467180272543,12.891992431771792,13.206403777941672,17.640644986740725
2017-05-13 20:17:12.000,14.5511109038597,18.529666065993865,16.79873491277782,14.24703942430909,12.548920742442975,12.919537987645835,11.089806844825622,12.655837512567205,11.457766175218714,10.811587096217307,12.50172045038848,18.215641522923445,18.829596991165257,15.607291020409296,15.205539690962146,14.872474664131516,13.045836955331522,12.38458391644276,12.85607799684869,12.342273405796538,14.742686931470468,16.939353996048567,15.577905299387911,20.705523934819755,18.852157384312623,11.23495057723263,9.588172911295985,17.056394523954733,15.125343249477163,12.504373450048275,13.916117679262433,15.071667943250246,18.448000722999485,17.379268477126956,20.68933517892784,17.91366684434226,15.364127373331405,15.030807728259864,13.347483792577654,15.270909141841283,14.209506546402135,15.989525907904191,17.389699569821364,16.918953690190826,15.257139803784137,15.187496374085685,14.812417751580734,15.276188442621008,14.380153130015204,14.385171231685822,12.959196203563131,16.43625080996307,12.24295604008827,11.951184042873615,11.993024220774773,13.921831912110893,13.807438841841217,18.40929180836873,21.46110479050153,19.044766534340564,17.022508115432068,13.42805228816344,10.991107891790522,9.369878759378516,14.624222867236265,18.34709481870684,12.776695747799106,12.374080720927534,13.69362075535573,12.045102515632758,11.12522402201082,12.77350765323641,14.064934958737542,32.73182602178891,37.01499179703825,34.62006977927928,26.69657374650368,14.185057923254828,14.914476681666155,18.107840387217163
2017-05-19 17:04:28.000,5.289660174573869,6.035899291408092,4.477742879310516,3.0101654332324426,3.1229421395774466,2.191065184428584,2.418764640814889,3.3410974652052587,0.8631856462226084,1.862287137588708,2.969999069876512,,,2.7881576920688484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0721623305216665,2.9862649918439645,6.215928943401311,5.057018645412156,,,7.310905140060555,9.7756053343359,6.268997439844635,5.82646142742653,2.477331016290006,2.072947528122456,12.660032445349852,7.133098967304828,8.045682189439459,6.863390840519815,1.9395116198578364,,,,18.345999081817293,27.97823942585753,,,,,
2017-06-06 20:18:48.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.049321794120358,11.721293366499127,11.670181649386125,11.92930782624136,13.762655366824774,30.34262066375497,36.586028022552846,36.09343652404884,27.32954425771572,14.536974518465662,14.26360436873082,19.07281380863312
2017-06-06 20:18:49.000,11.733626080031511,15.935028772310975,16.00597844384138,13.4767619913784,12.032318173711344,12.459354645516012,9.261278160813552,9.968732448185888,9.145949574678264,8.745358964312798,9.06638930425387,11.88789937662214,10.989260661820197,9.824672633035084,10.235649577283857,11.709841500573956,11.382224065201564,9.6629769060926,11.298929511408655,10.961290376412022,14.524813022970712,15.862347697369088,14.472590271885844,17.318276330287723,16.933290013656872,10.733580727307912,8.619842082051218,15.251653018779292,14.814273550270045,12.108681593966072,13.648946871448794,14.91500135628903,16.350062570107575,14.31865566891445,13.105351531554591,10.321477863625317,9.93690800376562,11.748679055385455,11.55315282340957,12.656919828759012,11.578061109983688,11.243905462878168,13.692617454611694,13.045406012842696,11.254099239209696,11.329177162559992,10.582180031820196,13.019082210536403,11.953878654882644,12.394019843698224,11.1457595158372,13.869583187807446,9.747931210192458,11.746187668173366,10.168263809661417,11.042038068898584,11.570958083389575,16.369602940919506,18.38589087759769,13.711443562875692,12.616625229862484,12.217814409122248,9.780473443195714,9.191637616135194,15.36204451298959,16.719088312724853,10.929364291848971,11.599884562169931,12.28445939854392,9.787517998808667,9.07542510208741,9.721277114083389,10.097918095972616,28.7480270457106,34.757381846090404,32.834866555750565,24.85084935876589,12.1259008435419,11.756875710822923,16.906754348225046
2017-06-20 03:42:17.000,20.34658429595477,26.13027948031798,25.056842430251475,20.14158507041592,18.88573088037733,18.301035848753266,22.76897063077884,25.22529801187812,26.379833883738524,28.88725438886506,29.19727238366873,32.037996397501935,32.82909825587514,22.94749864627314,15.628849226924476,16.322729888097097,17.884259250635516,23.209865576428463,,,,,,,42.81583914940373,21.309441188014304,10.363516899716345,12.923058665961094,11.921687697691672,10.15961409191438,12.353932506801204,13.229352809518083,12.897069283638649,10.71383539305732,9.734395812361829,6.943368301024015,5.850849076581413,5.749653080401686,5.785861607614241,7.837115807761663,7.421499512002984,6.154238380118539,6.074911149463293,7.124639044850562,7.276089779839154,6.987279136029479,6.314755926647056,7.308738577965586,6.02741297243538,7.883829536159668,8.319689192833076,11.413635201202291,7.853901968034661,8.643956709186625,8.550065010463944,9.80541960716397,7.983063042714243,10.308965980536476,9.956690853268295,10.181527681294789,10.306827674754096,8.840116522461704,6.976694276910171,7.118538284439961,12.60147018926371,14.239503283140824,8.225575300292459,8.725567588786552,11.146831503453123,9.812419060569315,7.006542110910763,7.7704030006396465,8.424755163424337,27.68008805433903,32.34238825909695,31.04114907402166,22.7255405200524,9.406422834012195,9.681158562086964,12.178368971637331
2017-06-21 17:26:44.000,10.911491369086743,8.421943794377245,3.311231543621237,4.057804823485262,7.475317890138205,7.203234182339767,2.372799147348645,3.124019368727688,2.850654316858132,2.184293366851418,1.946096961220496,4.632747885079833,4.144014641336353,4.454924967536091,7.728993104558333,7.499025775747279,7.672467278676345,7.789631994441207,9.514544398728487,9.249363814971543,11.163819217787134,12.424611682271085,9.830823284139608,14.428680728416836,12.52160257876346,3.518122720473597,0.6986774618991074,4.712486005865504,4.854593468033238,,-1.0252651324722466,5.285218472295172,7.170511420380564,2.7942932787619723,8.754615060566149,,-0.8591961018071744,4.8778425093484366,,,7.508963378850439,5.580803237857791,6.568110466337416,7.803070842213987,7.385076051461301,7.202828732816009,6.195401845781055,8.825911228202827,9.025795834921148,8.855439342383868,7.834831685498564,10.75251048540752,5.08723915565406,9.027637382036325,8.312198206474877,10.2179571318748,9.499967967646608,12.716055975203272,13.843492009341317,11.135705425471008,12.19863779488126,9.919924221607594,6.754645195105839,6.66626184834681,11.948060408401291,13.787895929316337,8.43805593413991,8.405565750880118,10.93086317645216,8.102416859365448,7.325756806250892,8.18968246526108,8.41485055217162,26.33258232692164,33.82053210154922,30.772909386181823,-1.774197522650392,3.2149973790783104,,
2017-06-21 17:26:45.000,,,,,,,3.7133034596826215,4.603673333682132,3.2807709952098083,1.0882932847557736,3.1283409596646727,5.047093396580235,7.690538232252852,6.2203579196164185,8.580050677516098,6.571058004286435,8.166103537067078,7.789765291232483,9.957710194921606,9.307831440796209,10.273381989478288,12.852925148252528,11.147594274174937,10.272902811917469,10.551743640280597,6.333807020960991,2.8674926322928407,7.712401738018217,6.101085153189859,,5.493355870313168,8.023885824045015,7.114788626169142,1.836154872688716,0.0375829594736509,,,3.171505505530299,,,3.237266411313314,6.904571413076564,6.481257959835135,7.978179414228148,6.648924383244328,5.751172292170216,6.388853408535159,8.826044524994103,11.909169837778384,10.036141211859867,9.434879517442306,10.63723059677826,6.012276100965406,9.547463335319756,9.443736462266482,9.556988953283808,10.151266987126816,13.937988062026768,14.52790497938221,12.544132688115548,12.820266318433353,10.460422012128992,7.334382599451152,7.318426001275078,12.44893895263482,14.672251290222658,7.852864129483734,6.854020030994199,9.263968112707197,7.587714040101774,7.806466941841533,8.558979453668876,9.537158952735751,26.741054359962767,34.08863061678239,31.58771981731825,20.265272351945093,1.3607759679260092,,
2017-06-22 02:53:59.000,11.806867183964696,14.279564756291892,11.795265077507764,8.75336000281705,6.373535853129684,7.870133426921283,6.732851270134432,7.709801020073457,5.391091690819669,4.321250967026004,4.057260627639849,4.922490676936582,2.992202807256612,4.8810945445402805,8.84841909432777,9.874867590950087,9.946825006524422,8.54488712211067,6.422855917658963,6.244906694495261,11.437940935769516,11.69192021821898,12.914008847212587,13.02484895335651,13.128016979109749,6.920949506155231,4.670023269981097,10.39029949437832,9.721309513815443,7.685645223066282,9.272650960840084,10.431073990750892,11.932597394771811,11.116649174649782,9.283103105135744,5.101715430641228,4.15320131496904,5.842638518051093,5.238790349540779,6.420117173476251,5.52384843051744,5.055065753415665,5.864681697847484,6.500324319107986,6.33023632345343,5.537641146183652,5.535826480485084,5.396390916671554,3.987309009815188,4.448788158648116,5.087479461739228,8.666736089493309,6.431675692739953,8.002948796572845,7.176634956498467,8.591785525672526,7.204095252997183,7.897030425061083,8.696066520823642,8.277126205276202,9.177577353021643,9.386163011749185,7.56748866106507,6.0225895578439,11.128345759071172,13.260134437154042,7.037938348215849,6.534645264685235,8.936166192470504,6.501459406971813,4.366970842636747,4.894174721734747,7.313430969148733,25.967680734402187,29.988661159320863,27.492478386594662,20.14365247731656,8.270867457828892,8.417846331356413,15.392690948073218
2017-06-28 20:19:14.000,12.128704941789474,16.88252695278752,16.211863848066884,13.048426669814535,11.01382813674563,10.83386783532271,9.5380474865819,11.221720329323029,10.20279074590083,9.237397820460382,8.396827852197491,8.826818828031572,8.858359159260193,7.029606227148713,8.985426060639497,10.855350154593287,9.106702048285802,10.553857018406733,10.161718059745269,8.737587474255957,12.604858433701018,15.151140219654444,13.781337728710149,17.472186930509395,16.21523089757381,9.540819072636282,7.297755247669109,14.49729406323511,12.625491307807726,10.66792837300511,13.630710616003896,14.9095579105389,16.671251880907064,16.484206963378654,16.14434284309663,10.39585853038758,8.630855018111717,10.570669516417151,10.722279157915551,12.284526064925933,11.5931124578756,9.90303515157539,10.08221625931976,11.701351079643487,11.274603680831497,11.206418614084049,9.49048649752836,10.300297662484695,10.561639852196686,10.105468004944273,9.49307916327537,13.998593437598869,9.773007550836423,10.127763420662305,10.308531691861225,11.429956576637403,11.21640905031298,15.231138209196065,15.208354939570697,13.224582648304034,13.114981925769632,11.398985378958953,8.958296109748417,7.998875961463565,14.531380218900493,15.97778923896469,10.035465219659274,10.166122163094848,12.950117749521135,11.711473158294735,9.066460076647722,8.461156276115858,9.725949678361443,29.21953675457906,33.60581155946237,31.56054900160789,23.78681363135237,11.726547916553889,11.740286626702,15.779372351904218
2017-06-28 20:24:50.000,12.6759136486115,16.8736773983143,15.520196271743275,11.904583066279637,11.782510699413606,11.18922145398648,9.46303724753335,11.659023048135476,10.0941883365484,8.443687362295892,8.429957237005034,13.258565573558393,16.832038216394277,12.964474890985493,14.94568032247488,13.020850584025156,12.962243245012344,11.612342707210098,10.701587552402716,9.961882053073792,12.622540994100897,15.10593394050488,15.41549385196249,19.428910094561,16.9308535194843,9.750192140862636,7.302760061731807,13.570681188864848,11.37249773018302,9.352438783593756,14.384953519819852,15.257212063736969,14.694609958662468,15.2438187131514,13.602379234432789,10.264459376742945,10.619743874723447,10.66815841952358,8.684039551041383,10.871947103456924,10.668712074021755,10.4556112572479,14.688683597196228,14.221765079786962,13.046572934781798,11.556716279970743,10.51642713417026,12.224181427769723,11.00004555975187,11.4623150301616,12.155814243947905,15.328457526757775,11.303964336123675,11.361739359072557,9.153730150610228,10.427540198707907,11.1413553610478,16.287846941298866,19.23291264832448,15.33846729254091,15.167110057936336,13.12548514005244,10.577867339882284,7.990026406990347,14.630206856209314,16.38453268628754,11.576290371221791,11.313023751594734,13.232191367797682,11.999498050267324,9.991757229700069,10.193330388350644,11.6489597775705,29.58606775103833,34.162021213248,32.412904184878464,24.49789758493825,12.193414114164137,12.959733599206892,15.89702303086005
2017-07-03 20:19:37.000,13.640690042445904,16.501037135757198,16.21117053898131,13.990227383931195,13.138902080801076,13.523440644850623,10.76482914784066,11.970627862251185,11.847881338172936,10.810471401598148,10.588247661556569,11.083538820061916,11.54325896220024,9.212489659170066,10.460980907813685,9.813540653600022,9.912142574656816,10.228985269538825,10.262089870440164,10.588948997380273,14.861468390330076,14.743264958732876,14.492938294005576,18.143981383664705,17.44383411266876,11.299589090754136,10.61714163632809,16.19853310841492,14.442632894215883,13.750678249360114,15.310789517130916,16.090428850107894,18.687418959471746,14.434908356728153,14.559255406971388,10.978369935841409,10.389625036229573,11.773151463455664,10.512877574741276,11.999103258253328,10.85536248469606,12.03577865913436,11.244463618444836,10.987148242513472,11.617605344328735,10.426958931478469,10.415276253746612,11.265264503300443,10.707421512044274,12.500700969510335,11.949544642817308,16.279654097978103,18.32942711217332,22.010637980917807,16.29613133684955,21.825347063530003,34.5684619673403,,,,,,,,,,,7.370234897887713,15.290942511660214,15.30845148546472,9.238246622119458,9.722809296469489,12.340961192912104,30.708080758835152,34.97966613952844,35.94723315692423,27.11299143666374,12.85392049343076,12.35926949656094,18.803917738941085
