dates,oahuoahu0021_0001,oahuoahu0021_0002,oahuoahu0021_0003,oahuoahu0021_0004,oahuoahu0021_0005,oahuoahu0021_0006,oahuoahu0021_0007,oahuoahu0021_0008,oahuoahu0021_0009,oahuoahu0021_0010,oahuoahu0021_0011,oahuoahu0021_0012,oahuoahu0021_0013,oahuoahu0021_0014,oahuoahu0021_0015,oahuoahu0021_0016,oahuoahu0021_0017,oahuoahu0021_0018,oahuoahu0021_0019,oahuoahu0021_0020,oahuoahu0021_0021,oahuoahu0021_0022,oahuoahu0021_0023,oahuoahu0021_0024,oahuoahu0021_0025,oahuoahu0021_0026,oahuoahu0021_0027,oahuoahu0021_0028,oahuoahu0021_0029,oahuoahu0021_0030,oahuoahu0021_0031,oahuoahu0021_0032,oahuoahu0021_0033,oahuoahu0021_0034,oahuoahu0021_0035,oahuoahu0021_0036,oahuoahu0021_0037,oahuoahu0021_0038,oahuoahu0021_0039,oahuoahu0021_0040,oahuoahu0021_0041,oahuoahu0021_0042,oahuoahu0021_0043,oahuoahu0021_0044,oahuoahu0021_0045,oahuoahu0021_0046,oahuoahu0021_0047,oahuoahu0021_0048,oahuoahu0021_0049,oahuoahu0021_0050,oahuoahu0021_0051,oahuoahu0021_0052,oahuoahu0021_0053,oahuoahu0021_0054,oahuoahu0021_0055,oahuoahu0021_0056,oahuoahu0021_0057,oahuoahu0021_0058,oahuoahu0021_0059,oahuoahu0021_0060
2017-07-05 20:19:50.000,22.241658688446364,23.552819974165523,24.695884905984872,21.95431518304678,20.7602016051095,17.89068350911975,17.61928490006844,20.93714325890639,19.045138995104413,17.312957000269076,21.47206372112884,21.5122243713256,18.315149669617263,23.38724063429631,17.637514246016483,22.0849943402022,27.94794756964065,26.59669665331533,45.02864416679773,53.823346778305776,58.72716673901097,58.766384018531085,58.153344423704425,55.09809375520015,55.958361364014365,,,45.12294435158198,46.318077456300216,44.67821246914915,35.68072580444089,19.0517262427122,36.7004184942658,50.30066246067892,48.90023405470975,43.615858583100994,44.60452498887037,51.70099889477468,52.37814440166847,53.48046594741443,47.17356709602228,39.26067745778353,36.9372854079079,41.60934096443067,39.0633066865192,32.274242290642526,26.704013500634307,31.489618400371096,30.308422433590696,25.854266964211707,25.13155104478316,24.42051182424774,17.31460719445528,18.69064640088792,17.930358937535757,14.985264794251972,19.6342754933889,19.77970942790596,17.072138592494536,20.286454981937823
2017-07-08 20:20:06.000,16.45824692046063,18.287257532711987,18.026302949702178,13.825184128221284,11.327696172208736,9.982184926655137,8.048710350228882,9.81792460369258,6.58785785098254,6.406035155980802,15.735144129687695,19.706453557166363,32.372790981444425,39.34247214611866,37.59048734969953,36.84153239035525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-08 20:20:07.000,15.445183334507146,18.17357447449942,18.36552132439025,13.178439589846526,10.258176561942182,9.280505782413584,7.259632677445647,8.212515569426863,4.480962123463056,5.412776174265221,11.98842052172763,9.076662484921094,23.413590896298366,40.645872806312255,20.83650943290164,20.155371946082468,37.84034650009299,37.22382816232808,41.10343355417664,50.69478934855513,55.622983032947566,55.49549629431152,55.24040161164169,50.162598328322886,48.357866494931706,46.54362629386333,45.60105293875846,42.36580136071082,42.514462185011865,44.091497133689856,44.01222735138117,44.81147817010743,44.78688682998225,47.43438506139334,44.221256520446445,32.140796079283334,35.37828937356545,40.70513508428099,45.567299032303744,46.51343173919983,40.07727069237442,32.0573164043217,29.68229751631348,35.13017198247157,30.888125406090936,25.759158776495617,19.69991539341072,20.76450707117485,23.37401678858434,22.570532538236947,22.33955838036673,20.45126922154123,12.812835874528108,15.823456863073734,14.67642979018861,14.041005225387192,16.215078000196815,16.853270531275854,15.016231692369406,21.36029996850139
2017-07-10 19:09:44.000,,,,,,,,,,,,,,,,46.20972689901522,48.45230424292331,46.2321418420676,49.32475385726827,59.14616159784312,62.82881550394901,60.46278596196719,59.59922569008703,56.50123314418075,57.79957897946591,53.389651152031,51.58846046320172,50.03426682596889,48.95550881735378,47.11627203376791,51.70820870010889,53.20272831569919,55.4593514216553,59.00896333395827,52.91826024695498,46.58708144735258,40.46850797187016,47.48840909759468,51.62226904606714,54.23456803348392,48.83885990061595,39.5111277344174,37.05919708544203,45.060784860268136,45.55226396303485,40.90704614813822,31.85976664514049,36.80586329037079,35.08541530803229,30.037047010489275,31.913441542969306,29.7721700253244,21.060454945986912,22.809765855902533,25.02957896284018,24.56091235117055,26.94207290609435,27.1439373708998,26.28584909602929,28.737485236228665
2017-07-10 20:21:52.000,25.574671567613827,28.45569356419236,26.578809409454365,16.651242407492354,9.075541500691097,7.679885837106358,5.701304085427498,4.872521306788345,2.6435196068602327,12.857131025400571,33.81463617269559,46.75668670225541,43.819497942733655,42.389759880574005,39.15431577259224,41.49682310494803,43.01550498079717,40.93519277309397,44.62856317243792,52.10809512704399,57.00815440059621,56.95681025822589,56.37883614072621,54.41497665012122,55.072721534309245,47.23744849481437,49.11098772729726,45.15744266953259,45.36055322772072,47.7834190134364,47.65369737209653,50.829237400805546,52.61255671517299,55.12319532149723,52.15771360581274,46.39611160230728,44.6701645286838,47.34795763857396,50.48715173838109,52.85270407231175,47.15693108342244,37.169188772444365,35.30033797400262,43.06335683689628,44.69708152108151,38.843504404528026,27.652367922041485,31.79821166354508,33.08354980538031,28.24905218036215,28.37517676706769,27.358890207882432,18.10165359867107,18.20943766804429,20.742950937169248,20.022696995254258,21.67856792111,22.868212483401464,23.982987614675736,31.07166887257273
2017-07-13 18:13:56.000,28.041308924960017,28.67182556688701,27.44008816877827,26.017076127756223,27.437228503970264,,,36.64472552898257,31.25214083845562,,,,47.94185332872322,43.20162037530458,22.919370515841987,36.01419651008173,44.4817772659431,48.131977019720274,57.848432986236325,62.62366058961087,64.72050503805977,62.84651541214273,61.75606802024577,59.092122449225776,53.5856920834394,51.42425913130678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-14 20:25:46.000,25.175035816422,24.9421930803682,24.23773719598854,22.486176686799755,21.249496373666,20.918186220747977,20.47073460503995,19.59282871753504,17.25525522742039,18.23792849903499,26.72947857047929,28.902353951816107,41.263295890304185,48.41746442627875,38.36761265151831,36.99337318244723,45.617214947831926,42.94073158671955,45.3724501420725,57.26875902524606,62.10922619384392,60.79462880234448,58.85630870048667,54.74975958517239,55.06872298004162,50.52899517744985,47.84966304850919,47.03213398718026,45.44850086766938,45.665186297376,48.24918261756959,49.25831455568552,50.464366097759466,52.46524646218592,50.01939214872643,47.76195779820024,,,,,,42.51915535138527,38.90868217641742,45.40693633055969,45.42528031903375,39.64156214322117,31.74798244913134,36.07004045145431,35.185529343825884,30.67103197967605,27.09380252664193,25.86579225099015,17.93483248399427,19.1997784508892,21.361392754104184,20.40649014803963,24.00049131319888,22.220361380771926,22.651037770121448,25.58578224966694
2017-07-14 20:25:47.000,,,19.373408870684617,17.66151901835157,18.64826829460614,17.318955675066185,17.32207798702126,15.937463606752829,12.819186238061688,14.792300392573964,25.939282803408908,26.39795369280263,41.56912571560971,47.67344127947823,35.65208650382021,35.616652934532986,43.602913910932216,41.84194128451451,45.37243109227774,56.5175992328927,61.910741759900965,59.75580744083816,56.851265141829614,52.87289115194125,53.5177001151737,50.03032655366216,46.901917091562105,44.27500340648103,44.124673954324486,42.96601260120279,46.33055216583624,49.13009271906108,50.008632259705664,51.160204178096784,48.384898807101976,41.18837686140695,40.58105158860992,46.69918674487967,52.728738023726414,54.13307023459109,48.16145254181244,39.325291217762064,37.53677995600373,43.98525925862443,43.86913581195351,37.84788607424125,27.75939540627734,32.53338048342407,32.518190284359115,27.545690133319887,24.90715705835421,25.71784864071059,17.426639101617063,18.448672372175665,19.57859138184789,18.99273858370996,21.666784856926583,22.337163704347777,21.71350253691199,26.878723463668248
2017-07-27 02:54:33.000,3.268009848896245,2.081285056489146,5.235233424727994,10.819610001497177,12.580537831653508,13.860449420928244,13.12428162365814,11.651692000940075,7.394639606260828,9.00722952647238,13.971836541912548,11.914616517055933,8.217195402627816,8.072489711873414,6.145411413362394,12.811874923734557,16.44885544020763,12.717155960995465,14.520250741378955,28.821094723425883,47.15205947152469,44.31159079966422,33.92876924953037,23.3668552594939,24.16869573018953,16.040467844374376,12.239247727030142,11.90470778842455,11.80675618553586,14.923060662362593,14.928502040322034,15.160772006032737,18.535490627024306,38.814974124580914,44.69259941950029,44.54423125122884,43.73322387723751,48.97138114131611,52.8521258070561,54.4307514302421,48.16394888117514,38.56010263692127,34.954466506897816,39.06985824816868,34.16925455035072,28.191173573720224,26.386830678417947,24.5327190133334,22.05013024568972,18.52598900057312,17.140859167933076,22.668071360613173,14.097158706020585,10.42159777597965,15.2648714978162,16.77158922468267,21.30287142331164,21.17660199839656,20.2873180125243,24.6586007201964
2017-07-30 20:19:50.000,18.37151941037797,18.599720378191225,16.853298011105256,17.637501920569328,18.44602775228512,17.3189475166251,19.49200767002508,22.04438579917445,19.064863881313464,19.31642967352483,24.508293312034965,23.090276376060583,17.952678671119656,18.96361332168353,14.284139087222249,19.77559508567652,25.620608177200097,23.217378659909937,35.713218937309,53.29004852860251,59.06068504398878,61.11612935654016,60.47279415679777,54.10029485558365,50.21788190328987,47.50069985695756,41.49966191717771,40.72329492603511,27.66984135566596,21.44494998942869,22.748098537256013,23.540416422178023,33.42858769753231,54.12515982029501,53.18900016623124,49.8963633519656,47.755223935242576,52.36098756006522,55.160039044982064,57.6013605180719,50.0726300588934,39.91185349335922,38.18844971458038,41.90734649658625,42.82069991525022,36.74422670782817,29.48034251080012,30.815935340237807,30.915427642649348,26.232881963651103,24.326654007946505,28.12126144124403,19.427247801480416,19.83666822496785,20.322195609551265,20.36077103753153,24.80644088295886,21.74096757342456,21.029577877108505,23.911688560793188
2017-07-30 20:19:51.000,,,,,,,,,,,,,,,,,,,,,,,,53.53069580216781,51.03685446937263,49.09221928730629,43.18188342530121,45.91539590299878,42.59187485185905,31.00294712910565,21.693719452337163,22.687490566814866,40.901679974256986,55.074619754222496,53.060836794436696,49.45488335272779,45.99369434305736,53.144479089312846,55.12002228139643,57.66944093067461,50.12869193350955,39.91186336640807,38.30888181749157,44.05518417902843,42.27392526940221,37.388283893052034,30.124643727084766,31.58089382680597,29.984770656452863,24.97574071580852,24.32666388099535,29.344592995248647,20.916086209633484,21.259657820865872,20.527093805871832,21.58319587372675,24.806450756007703,20.845519371362947,20.68899700611131,24.16392687882607
2017-08-06 21:44:37.000,11.990838380671098,14.652320060167304,,,,,,,,,,,,,,,,,,,,51.11449365911497,50.1665892129816,47.57208064797639,45.34068084113935,20.349658307145603,19.34595951806472,18.128088122866696,18.13798974306414,22.939413581261217,,,,,,,,,,,,,,,,,,,,,,26.762300041969187,13.35053103140136,15.335774344203385,20.019746712579664,19.503650540031824,21.843727265571832,22.34705033668673,17.887307608856798,20.43052098093421
2017-08-09 21:44:09.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.172411582467404,31.10904454995049,27.59291391061749,29.18513307190164,18.34239534462101,22.01872788464709,25.04448732322589,24.967883926215546,27.39258814717881,28.271664612144463,25.652640407324625,28.628744498560327
2017-08-12 21:43:36.000,16.675641957213916,18.882609349538296,,,,24.787194709673265,22.92603345902868,21.082583909513968,16.501558074332046,18.764445841312263,25.04554515285968,24.489711687477715,23.06417815746844,33.25778861983933,23.62483904245365,31.079299832919816,34.56490968842246,34.42010185763661,53.667359233959246,64.5970208406657,66.59915253812544,61.39619713251405,60.570375754039055,59.28124434675634,,,39.535724610532185,41.9093708427131,44.04635735510004,47.38523020587975,,,,,,,,,,,,,,58.303280799428144,48.73424179271504,43.80090803709536,40.74375331776858,,,,43.51633651424292,39.454162027141415,31.413191711859817,35.20528762521593,30.669935624442264,32.12695962933111,31.184983412957543,32.1202667934005,31.86810029471396,31.91001405074863
2017-08-13 20:44:41.000,,,,,,,,42.55124649804426,26.901548513237508,20.792707823989065,19.12550124382252,20.1001955148624,18.468525555031263,26.446088255590656,22.703277075655112,24.65359587851305,29.08804886513731,27.10217142856358,35.33610770712474,48.49071480321021,60.57058980325257,58.06118948110851,58.547523752886526,53.47526999786314,46.45230668320722,39.08841747517976,30.95006475765446,27.312776838882115,26.627172119210925,27.42718883481235,28.239071192198004,29.12472611435702,40.981966269305694,49.87653495911751,57.49061423770238,54.64411150809368,53.3622389563613,59.33015709549526,72.91705842744422,78.31578529169579,74.77694433118555,65.05321370293726,,,,,,,,,,,14.639263050899515,13.791224650223617,17.136615254950236,,,0.5176601664387575,1.1534931434141025,6.571263824646838
2017-08-16 20:21:30.000,4.354622130426352,6.212979399219066,8.201828600402372,9.993381614576876,12.427454436936632,13.768457120077446,13.071522796225102,11.703165455991146,8.996688844031521,8.713810719859651,9.510589381416798,9.862166450670651,7.40755851595947,9.216248408493977,7.870318346151374,12.583024810660056,15.518585370406846,13.520366973903752,15.343253451559882,33.9026853922154,38.0674943729831,33.53516412911327,27.457622614988946,,22.805706630458783,,,8.610634167030739,10.220140204123515,12.167054139134468,10.20938763021779,14.00690138079967,21.479552303596723,36.5127196284176,41.60323659397277,39.49111183503573,37.7430895953564,46.55348499982944,52.64803072542734,53.95283702723373,47.71942988109518,38.652280616675725,35.34824067242004,33.89353720015104,30.89606813248724,24.72216759018669,21.048564859797363,21.66987984325145,19.345568561886644,16.194928044389204,14.472635755055466,17.06680819172825,11.416295618303373,9.874522924225058,11.697010180117784,13.169142686595452,18.936133628615814,15.6834930539664,15.014339704081316,18.435383485904413
2017-08-19 21:43:59.000,11.277066596220898,13.061679773191312,13.630134822517991,19.46620644107736,,15.793499482419543,11.817736753481476,9.309722293635334,6.601223675281719,8.601229488497339,7.748720436098365,14.34300069928218,13.370057360200452,15.391611027266944,,,,,,,,,,,,,14.748361520200902,12.91212574717392,15.849471787938246,19.462926440362875,19.94655547243491,23.45844441260068,24.5382292379088,42.01309396602864,40.545610378211485,37.7315923734789,30.019679200571705,22.96060623897684,,,,,,,,,,7.506053371735552,10.613962034495644,3.6176713417668704,,,9.812292989265911,11.08600792004616,3.1186145762025124,,,,,
2017-08-22 17:21:45.000,2.560010295088325,9.172898330223422,12.14226204809129,15.570118242043897,14.51877395604456,12.716699683150049,10.914350415289611,12.55146733784338,10.985657783125756,10.098733007602595,9.525819342031872,11.766649572072083,9.82684087681368,16.691815527576406,14.340289134340203,14.989941635443422,16.340113078400915,10.634060537043569,,,,,,,,,,,,,,,,,,,,22.03826763226764,49.10627931852447,55.264029814821015,49.56431999740988,42.10373594832056,39.686951499620825,38.82685154426563,36.753520908299485,32.802820592264176,27.566642470018685,26.59288157556882,24.54306132792569,21.123951927760487,19.0548174326164,17.121030170385797,14.930668696954072,15.478202766384603,18.073050939726937,13.417752003321668,17.516242340265798,19.441956276432148,18.04722591364952,13.608509039693086
2017-08-28 20:28:25.000,11.629662745797798,13.20338034289725,12.710043781035234,14.433405828313465,16.78792779898443,18.21477608539702,17.86580327289628,17.681026824379924,12.661347348815756,12.736342259220256,12.010032643121646,11.10687471999798,7.787349865137605,8.57750997228316,6.930952061926244,13.172639033058498,18.078908396750407,15.270685105241157,22.91688871587792,40.9189147379319,46.281192455439175,48.78144870985117,50.40569246997729,45.0617861900016,33.3844119881321,21.990474217955303,16.94676464639106,15.927758724531929,13.173428189702864,14.562875629972105,12.947667957443478,18.88821211579453,37.15441084998564,49.9373204478582,45.64820808539637,41.53585401472641,40.90306676196295,48.19945171432392,53.58880590679372,53.925438502613616,47.70660657838296,37.99301132046125,36.04215759130269,37.33243932295399,31.047512280201133,24.33379883852847,17.58697736442271,17.195059348497935,18.69810056591415,15.35780187881748,16.669149979440895,16.692146633749097,10.376693268538116,12.05317062742204,13.022487927773868,13.557498907906616,16.166198665130807,16.98927699353464,14.413111254598244,18.23527576461679
2017-08-30 20:23:59.000,1.850003243792813,2.426619621636891,5.489148704429646,10.64178734196628,10.864728425009828,10.641027508266015,9.44657292402542,9.428235885244971,5.964493192467856,4.927102462761758,9.646691187010813,7.488888021940025,4.913627219885035,6.619066523311608,3.421029107262515,8.873923426918601,11.622280722265591,11.27759825297098,20.55101507312423,40.4233429071194,49.93791413357401,50.11377451848553,47.32426738114637,39.06079468110225,34.13394219410313,18.113233326499763,13.596429925436237,9.170589097220915,,11.5580548840969,9.06397146163984,17.561737002162534,34.403938875397955,40.44245180293333,41.480678483829706,39.09936738759263,40.698766104612496,44.4606239373212,48.114182666829,51.47336647333337,45.77547003691845,36.58823262167548,34.169919682748805,34.64434968538763,29.04576864094904,22.876991685454342,14.768736608651292,13.632548192875488,14.512728220065052,13.701161066469448,13.177520578164604,17.5655616989287,7.636850580608848,7.747224064041438,11.95961959742317,10.738178866742278,14.335374157595009,12.526322448880665,12.51636259666004,18.565876072019936
2017-09-04 20:23:43.000,14.728858979995096,15.423374701007992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04 20:23:44.000,20.940430289155007,22.17983507531167,22.02502998272585,24.881979307541176,24.043631182402123,20.96055981382447,18.951653706256064,15.722992923468103,12.998209272190058,13.585281881538206,14.145541292010575,14.895359913560458,13.252541022591128,16.61871766356907,13.926009964060682,16.76412965167477,23.123070767694124,22.205390900466213,29.79799597425632,48.80744046163687,59.58194582559671,58.44142976930759,58.07484789684119,52.53473725783383,50.54369878935377,46.89027296813121,32.19128378016981,22.087472149459984,16.818700729691667,19.38343489023823,19.586383052079004,25.12084635121084,41.48556656824886,50.90657290907908,49.46616944699069,38.60309223685955,40.563904399599714,50.73208258252698,56.15111802437886,58.53770757225603,52.15284334606628,41.45088622420533,38.5592067916888,40.14038200203412,35.28277317089294,28.004643158071,18.03916473622421,20.644641851154898,23.91311905713007,21.530660393644983,21.44752103459476,21.91063812715824,12.37294602130797,13.937609908617874,14.44656002516151,12.833516186107614,16.484134130132,14.133115786361616,14.8467503757433,25.50525300898829
2017-09-06 20:26:14.000,20.849267293941963,21.06461258085924,21.672611483411693,22.366633407029948,17.132374269206878,14.992482547823752,14.366014161242026,11.495070167262236,8.741806123852484,9.83017792689437,7.450620713990464,7.187048879153753,7.571249387120556,27.0908259631776,19.302886351293367,10.683856318584432,15.586395156207857,16.87731957605107,21.59454037018541,34.41664094111501,47.89068141649666,44.72402134882029,46.02559197120507,43.83725045071631,43.5162069328138,41.894960029342094,36.7605937491558,28.03127221601411,30.46628671967913,27.27533871855157,19.61121841593861,21.3377084658618,33.77113184305284,48.04615865892252,40.43539066002524,33.97037078026757,34.8510450744249,44.87887715188099,52.54503789704384,54.28013005266146,49.8020677782178,40.761841911092304,36.76801569804176,39.82387073240731,40.42669759452211,34.88848612559205,24.8711547484396,26.020196851922734,27.605372572573724,22.720547134771337,21.88998718244441,21.66305205693301,17.825570127493286,19.98183103569996,21.89505593146465,21.26342431584272,21.006681579885665,21.65407873061748,19.854651758854487,22.04435704364016
