dates,oahuoahu0027_0001,oahuoahu0027_0002,oahuoahu0027_0003,oahuoahu0027_0004,oahuoahu0027_0005,oahuoahu0027_0006,oahuoahu0027_0007,oahuoahu0027_0008,oahuoahu0027_0009,oahuoahu0027_0010,oahuoahu0027_0011,oahuoahu0027_0012,oahuoahu0027_0013,oahuoahu0027_0014,oahuoahu0027_0015,oahuoahu0027_0016,oahuoahu0027_0017,oahuoahu0027_0018
2017-07-14 20:25:47.000,,,0.1584318913200844,8.92803736171329,6.048913509195502,7.513713359670268,0.5649050284835495,10.097604907570238,14.131733344317382,15.521065349081068,14.838271179050762,6.760886877762697,1.9993682338107464,0.3170222351836571,-0.0745774218373516,0.6752040821209406,2.2562643155115314,0.3468826665544926
2017-08-06 20:25:56.000,,,,5.5257973790310455,0.7325838401202058,4.218623376359254,0.5102253065652211,6.667086911831783,17.406751426985284,16.5423865898066,14.147106918890533,2.051564550900104,2.4396048623343374,-0.0149276113444223,-0.4702966059862137,0.897312453444306,2.2515245121273724,1.4139943743810155
2017-08-06 21:44:36.000,11.820972839677882,18.205835504951583,4.925868902859472,15.108695173533874,21.691079071872576,24.25928185901806,17.770789717965283,26.12580167700101,25.476916335905923,15.519490798598556,29.440247571821786,23.148519975418417,24.15029483802325,12.83298874066648,8.040991479223571,12.338226865589872,19.38901218162004,22.05312942296718
2017-08-08 20:20:33.000,,,-0.8739772270725825,7.215549736132457,6.178843658812351,9.712851827562648,2.576364789711977,9.059255231434072,19.2393128286554,18.773315513033182,22.29489419417841,16.395623282506385,9.224081548197285,2.363978447389109,1.883839840132711,3.3388823932749947,2.218233687110274,3.738444215085796
2017-08-08 20:24:48.000,26.48891228029369,26.22000370793055,24.045027662490508,32.60826115860793,35.421573164390495,39.8248283353049,33.29936714642636,39.027229858759526,42.93452698716212,,,,,,,,,
2017-08-12 20:21:48.000,,,,2.172774360529754,3.6418083111097657,5.056501246484107,-0.2460595290676634,4.599962519246927,13.349148892646566,10.039336416341186,9.140488429004703,1.1765042415744476,0.5738187455129113,,-0.4015572397376589,1.1434444159053112,-0.2017611546513245,-0.1244723542443928
2017-08-12 21:43:35.000,24.262670573294955,,,,,,,,,,,,,,,,,
2017-08-16 20:21:31.000,,,,5.087409998575131,8.37504141840968,13.870667559636992,8.68190954757549,26.17595046560919,29.057560850792147,17.222202520758998,7.687346564093695,11.340875625798873,11.059470561995791,6.10068408559565,5.024378732670416,4.464823055367463,5.194058869253766,7.749515747992201
2017-08-18 20:20:58.000,,,,,,,,,,,7.541970170281556,7.098631964640614,3.850535293594329,,,,1.95476756379156,2.630204512845371
2017-08-26 20:23:53.000,3.416859615492483,3.4013338183973123,3.836503831339137,7.641843407195171,4.83085940769154,8.368419066431933,1.3374277657634872,8.353844957830962,17.217283933296628,5.045523760707193,19.13767907131962,6.455102318318748,3.5879709216809514,3.0272208919967225,2.5367914779403424,1.9354055334518925,3.143940135694693,3.0029997977875738
2017-08-30 20:22:58.000,,,,,12.410138650104331,11.202042429212272,,4.902207595370366,5.980321062284074,,7.16396460223985,3.671358222472312,5.381455378565961,2.511157976301964,3.416890554048135,2.5621830307971742,3.248239521922973,2.414861238509772
2017-08-30 20:24:00.000,3.272178586571967,4.089818191721712,4.338836800745126,6.827764735935386,25.46755646266165,40.65409968944331,16.756047077491164,12.21459478619454,11.643589787715326,2.604574044385531,4.877417577967201,4.731850799242593,3.482253142474561,1.7210554474658126,,,,
2017-09-03 20:23:24.000,2.008123371791521,5.754657987504122,1.8421070616500803,11.136795634526862,4.927802413276787,7.553586366123795,1.3748601103967637,4.388928814077962,14.715974244308963,4.901671924976186,7.5891990029318785,3.210845638603808,3.257197380413367,0.9544351628545116,3.1372629832558623,2.489562356675485,1.2937614964807416,3.4858750057990338
2017-09-06 20:24:19.000,,,,,0.4449172574320688,4.494046632775049,-0.9838801241630204,2.89896367860914,15.993143384392912,4.81712572116801,10.406067024407609,1.6030819004151098,-0.0234577374128324,,-0.9209764440530932,,-0.6603522303283791,-0.7528778671958186
2017-09-06 20:26:15.000,,,,0.0881301049942822,3.208964276863438,7.506672649961526,0.1759157119242167,4.529022574649363,15.457878175969928,9.92889579767762,10.440519436582791,2.472240911924269,1.4775493597904417,-0.4709165586647734,1.1500165778040587,0.8274215996888525,1.4742910954174038,0.2241479397352461
2017-09-11 20:24:21.000,4.211374349048988,5.925823209386431,5.2623442108057725,7.67678866169062,7.995355755674668,9.50255615174754,2.0077443436110163,4.855316735389041,13.742337319991451,5.933724451738454,6.4867899991070965,6.849400730072501,4.425266975226108,1.503449238424428,1.6387880296816273,2.7296873193972027,4.104536724115453,3.775482586546089
2017-09-11 20:25:25.000,3.285447556325544,3.8006618908142897,4.380006400751179,4.8891228518622,4.45206346301223,7.24839764726205,1.4558536716346273,4.981748941554344,16.05947553987449,5.090502506415879,9.960438496629624,3.84897191488968,3.4460279618530603,1.4975620433978452,1.1012834127477875,2.0015437990783376,4.494032365238339,
2017-09-12 20:24:54.000,2.395183914929443,6.858550130308814,6.32738891389875,8.175934642691129,6.022745714604026,8.930678243581632,2.1175036217952896,5.356946333772036,12.797747106000823,6.041676454713217,7.968860333637775,5.207683465316634,2.647320134160913,2.3776133843384297,1.9222443896966384,2.305010287381472,3.009374906017454,4.42587612115739
2017-09-14 20:22:27.000,5.308561887119055,7.722506351818183,5.666696868935357,7.545022248408119,6.131449484407132,9.595862970668673,3.161163548197932,6.402182822635528,15.670341142846992,5.463624246702921,6.18620779585154,5.747148353548797,5.405077535909328,3.588760589494612,2.9586631683579028,4.41640587686015,5.624429414098147,3.376155246965694
2017-09-22 20:25:08.000,15.895571687926374,23.84839954530324,25.5787608873557,3.433076750816018,2.0997695656146584,4.701974207374717,1.1085669352690493,5.75776677438675,21.256914709862563,11.718613185484177,27.07312855740457,31.49018288459004,35.42169311856692,,32.48782121123804,,,
2017-09-24 20:23:27.000,,,0.880539491898364,7.871287328590832,5.394966675083271,8.476010372213542,0.9470945183483376,2.5512635178824903,10.989139444507684,7.83149954576198,10.200130463132096,7.07458760517,4.860019452233348,2.3191603444681665,0.6708710951423551,1.8613153825398268,3.217439046394932,2.2241562788601104
2017-09-25 02:24:35.000,3.227722288320955,3.924470125285504,3.471728080246814,7.52673652235501,2.262337911773414,6.4227035523873806,,4.290881295952035,13.284812687433986,2.93885097206959,20.55490415770111,3.9494294934534806,,,,,,
2017-09-28 20:24:33.000,2.6847994929650207,3.44578344021316,3.0159037489351714,9.382334797142022,3.0766473682210305,4.55280878908387,,7.11311074044009,12.70829844865856,3.023781615823461,33.08125417491669,24.724214915761948,25.263840619417625,,,,,
2017-09-30 20:23:32.000,8.016788996643228,11.334262350281096,8.829845959204249,14.995643471999715,12.44257083996438,15.793276304936263,8.792909395321898,10.654135830114171,11.59185571148542,8.004970931161246,9.997505610228526,13.19825149809262,10.228977664172312,7.12314144416819,6.133268527874552,5.308419403048916,8.899429407902561,9.905636531486632
2017-09-30 20:29:29.000,9.91976453255474,10.143654605950392,9.10026547790438,13.634049281041277,12.127370444436975,14.551724901634374,8.257240173812633,11.617473998407208,15.3508235781652,11.896011063775228,12.45809951245764,10.44450560061482,8.636106056060125,5.6751173644116975,6.550048233616064,7.586388921565936,7.6165885648116465,6.001907361597473
2017-10-05 20:25:29.000,,,,5.961043892643636,3.978867223782841,7.300018400509586,0.1662274842281731,2.638783981377596,13.48664321209302,2.177000958805914,,1.34929647373314,,,,,,0.392393509935903
2017-10-08 20:23:55.000,4.510531972070435,5.882780789467148,3.869664488939322,6.562465775721768,6.84809037988888,8.254238032037936,0.9778276146813352,5.914416885315871,14.872258016685052,5.839644824852847,16.93642808719869,10.894635885493482,5.735730217455575,0.9995833769971498,1.804669917419696,1.7997067943610832,2.407488369294253,2.4322746625557063
2017-10-08 20:24:40.000,5.931930221388451,8.277758690681463,4.105520695390379,10.430933834260305,11.153458387954972,14.532635382815782,10.571012291091217,15.509304035198507,23.397602717908704,11.774496941310511,12.155098311915012,10.34696198534,8.355946095620684,3.7022794678905537,2.7011029281737864,4.840503458099263,8.82837020683667,7.755313134656175
2017-10-21 21:34:15.000,5.286414590702206,7.281521639735924,3.9864509414100127,16.792546960524223,19.96486608782921,,,,47.60094297456734,,,,,,,,,
2017-10-22 20:24:09.000,,,,,0.2166455020431862,2.2849251548370018,,4.448783742924154,13.802061082364832,2.338537357459175,8.221260796847677,2.051543754424002,1.0201836810414595,,,,0.1664722144295554,0.1675685359506137
2017-10-24 21:33:58.100,3.265295628614665,4.504748887891345,3.640226484319809,5.031755170470749,4.598347855622435,8.869994849773564,1.615102137113774,6.555180305765604,12.20327178261305,4.485346104165297,8.872640165856733,4.686942533194334,3.1103263316827454,0.8924056411472634,0.9289211658159736,1.9793489464141087,1.8133511672265448,3.069549184988145
2017-10-30 21:11:07.100,2.987585528841619,4.446916081433495,3.737012137546568,4.053405034306282,5.521730795730031,7.833768429971762,,3.2199797018700966,14.588229213847294,4.762847265060269,4.973702114686843,6.4213810618764136,4.4158293505139365,,2.5595476221263977,,2.7008872715651444,2.513471830416925
2017-10-30 21:11:08.000,,,,,,,,,,,,,4.41585971961919,,2.5595779912316514,2.6384330927323374,2.8529735575484563,2.513502199522179
2017-10-30 21:33:07.000,2.9909316431425976,3.012905793481631,,6.568447778209,5.309238654105565,6.742131298310493,,5.35898159723104,12.67707444570554,2.2496398596715976,2.700017749405028,3.977222894768675,3.7864713666767216,,2.560200826354577,,2.8078975155044428,2.529239881398654
2017-10-30 21:33:07.100,2.3338911835474434,3.796324172291409,3.0993648326486887,7.350588783687311,4.655737811549408,7.358118195254271,,3.2505060056241675,13.70181494309966,3.236987800800508,4.336705853523793,3.86119388599866,5.412269265356361,,2.495792630250815,,2.716655322546873,2.529239881398654
2017-11-02 21:32:30.000,,2.271810820768449,1.752000458772589,6.058398736772097,3.5837945151048656,4.121816245135891,,7.098809225074385,11.949045519596046,2.6143067765722945,3.622647110660494,5.84079351622493,3.4885264637798565,,,,1.836556074841429,1.6709135074846009
2017-11-03 21:32:23.000,,,,,,,,,,,,,,,,,,
2017-11-06 18:36:57.000,6.056791024256614,7.377864030334696,5.656848712684586,9.050329886289228,10.694915381179616,12.384491699600362,4.772827463728579,8.054521435973554,13.43945255495149,5.216372164061842,6.506918150188268,8.192386714625439,6.733254656507611,2.95911229118204,2.767328045167635,5.3779472622910935,5.701504753911739,6.841497699133785
2017-11-06 21:32:03.000,,,,7.500848894452785,4.107108605876906,7.876726147424023,1.4588050167000877,9.414023776630527,11.045450630516262,2.425014626756127,13.438912134403408,5.578731789332768,4.842929850399061,0.2605015815300837,1.3632449287594297,1.5604884084848238,2.7667014909816854,0.8820489790761432
2017-11-10 20:26:35.000,,,,,,,,,,,,,,,,,,
2017-11-21 21:29:46.100,,,,1.939339863802625,3.6080644881698047,5.1517224650709945,,1.0327652525876432,8.668530200494601,,1.3153157577442702,1.8400725140022007,1.3899052165495864,,1.808553811883985,1.757487735470373,1.80605155015409,1.4855159548856476
2017-11-21 21:29:47.000,0.9852434216969844,2.481279754980677,0.6848443874026073,4.025345545380784,4.80436049147538,5.108691772981266,-0.1126346995009699,2.177088987593738,9.67989249604364,0.2468906856297279,1.7940166078133657,1.6557600139159443,1.389909933853481,,1.1303625122782086,1.7193520559517603,3.3781900999537413,1.2288736288412432
2017-12-05 20:27:07.000,0.0733742990603835,2.3121922005598408,2.981149286557597,2.2349274871188896,3.930043636536373,5.462391721455705,-0.3806849798455747,2.5298980444158805,11.683573834129303,1.0357970849336389,5.893476660257246,1.0329472302575704,1.2518668488061269,0.43726326749019,2.132989331746031,1.6194493677269135,2.907707485536536,2.790078355073184
2017-12-07 20:26:24.000,3.6650577626618968,3.7476324813303297,3.6233604278059777,9.200791312647388,9.854789246256546,9.283010962989463,2.3126849271059364,5.575272762878639,11.437160257414924,3.4190471946273675,4.404290171102454,3.767965092670541,3.640936286637387,1.1451177500135792,1.981605536154808,2.47782446458671,3.7137523751605817,3.002008360211676
2017-12-08 20:27:08.000,26.98661151903992,34.544163225452785,27.27738851664104,21.01989593904086,14.401234051278138,15.070119598292615,3.0423268801530234,3.73947663382311,12.945944009065006,2.4142949602444386,3.676812538572352,2.525943279394969,2.6884596918781343,,1.2987509125353305,,1.4361592618331462,3.9722880368822295
2017-12-08 20:28:40.000,10.324622215859254,10.04168417815596,7.233724449979312,11.131818695718628,9.328344921720753,12.196067241010034,2.475897959987663,4.730676804660746,11.313540470765648,5.096457811388064,5.872463853278608,6.0334902427992185,4.563092827550214,1.1627076321817515,5.6873913802593385,5.362446351625263,5.876171311637793,7.588564903708909
2017-12-09 20:28:03.000,3.720138943553303,5.3836903422595,3.9563722991712655,7.63592897645836,5.660919396683842,7.241907491722045,1.6502085551986818,4.377358762156819,12.331721599744286,2.724258886993799,3.7279782600106017,3.309402573225635,3.043552493163172,,,,1.852080191756564,1.7863210078851042
2017-12-14 21:26:03.000,3.424027408561604,7.8043236613433855,5.593615410883194,19.43836281045624,31.13751517638695,,,,49.66010863345893,36.543201592229735,,,,,,,,
2017-12-17 20:28:18.000,2.5532951005296973,4.457555201004087,3.936557136115463,7.366256017005136,6.950975155262551,8.449694791772489,1.5821614523898042,4.296226279793279,10.802542199296502,2.7336829833425096,6.32429388090002,3.9783504930254447,2.8820069612791817,0.8755728601733401,1.864053780873424,2.563430066504616,3.3258164544271027,2.3430620094479195
2017-12-18 20:27:29.000,,1.4324772611883048,0.599906164210886,4.111855201182797,1.7764712966078913,2.433971034032359,,6.059000404981554,10.939644614496196,0.5050158422247555,2.334892651096217,4.412387519428582,1.8726462363137049,,,,-0.1274964672141091,0.0651785204974729
2017-12-21 20:27:18.000,1.7881466600397706,1.0743396633726603,2.277682286948787,4.925045216651545,5.512794637223424,8.127099230525104,1.245973092399225,3.682961008823438,9.883927836892305,1.126360613935527,5.0498902697511525,2.4617223887042683,2.9018265381005586,,0.1076691232195789,1.3684319341122886,1.5803966272073244,2.795309944554375
2017-12-21 21:24:35.000,3.5989412013857813,3.5923038115245745,1.5531538264114435,2.8353822900530354,4.849314000824667,10.348468984913788,2.616940845045196,3.6438606781521305,12.852250809320674,4.771435559165808,3.164926668657016,6.408935387276382,8.82322397361385,2.0654431639912785,-0.0733490764386881,,0.8346069869762212,-0.0404315066263636
2017-12-25 20:27:35.000,,2.774821983129204,2.6265205852164826,5.363860219499751,4.653640047488054,6.698462668136508,1.4636793504869798,4.116626205525509,14.267867903670808,3.8466499613633474,5.917282751657418,5.217895612061881,3.6688956523117273,1.5053877222501977,1.688587639849804,1.769166587683972,1.1679200768466371,3.6490800894397832
2018-01-02 20:28:09.000,2.2286340826389366,3.485543711341213,2.0296487640772547,4.328629970334765,1.453132707081147,,,,,,,,,,,,-0.1792115530919267,1.5237952624095494
2018-01-03 20:26:44.000,1.2648424447687594,2.832702279068393,3.169910985748985,6.706864801984454,6.606876286082983,8.030398190863348,1.671214138460289,4.921778467315005,12.614749360795024,5.060511353918478,10.435317730866627,4.993107453471483,3.259475515682842,0.0312912775402353,-0.3068093960430905,1.2623716725775167,2.242305073289524,1.5442061914156606
2018-01-08 21:21:21.000,0.1030528566185105,0.516056688344486,0.942656036462936,4.573172580209064,1.3976852861568336,5.65676008102108,,1.1554280199431182,10.749831856237986,0.8829688220167098,1.5753170737747426,3.048669646652129,1.615212671441123,,0.3839565178838424,,0.6366388202688439,
2018-01-10 20:28:15.000,1.5304582762071632,2.4584498113843,1.548426447985444,5.543316848260451,3.865404436646961,4.784504486643993,,5.21574575707561,12.259286314436098,1.9741551149923824,7.827687848650893,3.4848261380308,2.5031356485262823,,2.3039212391527872,1.4969532198268942,1.9119900900543048,1.1517883532763695
2018-01-11 21:20:59.000,,1.6600597085711506,,3.3915163950957,6.00863332867112,9.718513535972216,1.7848072636844017,3.1280304537972548,4.678078841051584,,,,,,,,,
2018-01-13 20:28:40.000,1.99260122751776,2.923753288373023,,2.26033265037592,4.428009037382385,6.79176519798281,0.758542587984878,3.608450475827973,10.838662054868372,0.8154177223757247,5.471490287376875,3.148540719600529,3.4451804156633545,0.8002509597480958,0.3448819651063043,0.6877230549794563,2.097461641535054,0.4578522591114554
2018-01-14 20:29:22.000,0.378216468782577,2.1186508051725528,3.9116122466726,3.293363221846525,7.074753000230803,5.328160462458705,1.7595410897938568,1.4921335438344574,11.50199956800803,1.1606800263663613,1.460341384155586,6.546544237129068,,,,,,
2018-01-14 20:29:23.000,0.1940997262060807,2.2286955906846977,2.592696505186534,4.190013446382946,7.101401133218246,6.390158923853782,,1.3676709564881906,8.823519409049785,,1.2658694154553958,2.9783514003157774,3.0449913908217505,,0.2542156886788639,,0.535906509613302,0.2876629398267033
2018-01-14 21:20:39.000,,,,4.370064784812582,3.839360940124048,3.062375400639997,,5.829356453645591,6.342774593752636,,,1.97499024684538,,,,,,
2018-01-16 20:28:00.000,2.207787994872403,2.547080424742674,3.0191553479505577,6.9590277639365725,5.0323177203577885,5.76260474511275,0.0047013908731068,2.5134502070513216,12.053426086273966,1.0620930824624704,5.31384420758762,2.5447149034875123,1.3635032565006495,,-0.2456250470473902,,0.1098278939278256,-0.4736613415978885
2018-01-16 20:28:01.000,0.0444972430234409,2.2831210145720866,1.5310084274235494,4.685773280142538,5.494681486258122,3.163092600100184,,2.8803249277446774,11.08902056005836,0.7130842760786739,5.720207507479741,0.7650903188592985,0.5345750522093488,,-0.1685702034918439,,0.0186428499408745,0.3957686495651756
2018-01-26 20:29:54.000,0.630663185792107,3.8157944879372967,3.482911504782533,6.523356721946153,4.401160483060664,5.972527264125972,,2.12849628363926,12.596034739824251,3.3035464590008803,3.619651831622438,1.6492279854198078,0.8127343871208192,0.4041500813855001,1.253078073724016,1.238302824288504,0.6660580794265945,2.345968444595448
2018-02-08 20:29:58.000,0.8647728450896555,2.983615845706513,2.6173328707159533,5.134036711522818,3.295995864620473,5.469643636840555,-0.1412296806219055,2.475689870227829,11.04192461821519,2.2588027490878853,11.941242278761385,2.905201114384756,1.2749944756443934,0.4702280332255473,0.1751734061891421,1.2675119696792887,3.066924260876692,0.5283482060782335
2018-02-08 21:17:18.000,3.7082452855462407,3.026611890365328,1.9139674484149505,5.940088561805262,3.7968656782583032,5.364942169985503,-0.2420908151334349,3.1781545503436424,11.799849961714578,2.602327400911009,5.792862934282174,1.691924637380302,1.3662951344373695,,0.6971309283313555,1.3563324100270435,2.8679979788708145,-0.0110885581662332
2018-02-11 20:29:08.000,3.57207541582405,5.944601351281294,3.9339938531258944,7.937756151029491,7.636764122167788,8.919633707146179,1.9314754997343784,5.037227700106689,17.22553340348308,5.186427169168504,15.372343669766188,7.534360791611413,5.741624817435016,1.946410253247273,2.058546600157131,4.588068690372319,5.282653985175632,3.308227225490464
2018-02-15 20:29:25.000,2.5271197234345504,4.233058958869409,3.761902232249709,7.394677579620902,7.551778390044042,11.061668012234096,2.207852377707624,8.592223652247892,20.327851776158216,14.204871606689307,19.82408234487488,13.464701448632203,6.557291728776258,0.6805743333270171,2.079725181156719,1.967190968389688,2.474022918074656,2.6650250239332767
2018-02-20 20:29:15.000,1.6097558161340524,7.237543964803808,3.738992967753864,7.400301359639989,5.821977512623646,7.217515301308871,-0.2524066944118368,3.491320220677076,14.318894554895888,11.832648952727112,14.389754656349565,11.628984620968302,3.686599238040975,-0.1550885653730875,-0.2534963914956838,0.5448482426136005,0.8422064802037752,3.444396806395104
2018-06-09 20:59:05.000,,,,,,,,,,,,,,,,,,
2018-06-14 20:58:16.000,5.998807894075131,6.390700281794653,3.670533454449664,9.399074061748228,10.9166523703818,12.945869793109368,4.793910737893851,13.91994972431499,16.754767651711116,12.249304065828008,,,,,,,,
2018-06-15 20:57:56.000,27.380816150971427,18.525048387860352,7.775350882120952,12.599702407158382,14.47909989247474,15.220040263863847,10.414164843831715,26.604010431867607,33.43684837424836,27.08105965667949,32.07347694055029,32.260443618844775,23.69876096636925,15.362778649474247,13.632332706620048,11.561603212808816,9.648923672351268,8.572017017126324
2018-06-29 20:56:26.000,10.443030671473691,4.9400804856983935,8.728408413277226,17.912932017955004,20.86387414377677,27.11769291664822,11.589314309771312,11.630831603202394,16.08956448652282,1.589627236664621,,,,,,,,
2018-07-16 20:33:32.000,28.264828056557075,25.916224246681185,13.348853533680456,9.356054349953444,13.622386814493954,15.494998775270115,12.876465660028389,24.75672509557578,32.363462956523065,30.123797605811635,32.42319506624321,26.238778649167504,23.319637916649064,14.369779690871024,11.835825226618176,12.437401602117816,8.996108955880064,6.839024897784693
2018-07-16 20:53:40.000,15.418620511472906,16.424917115160344,4.134133697136428,9.27596249493299,8.155629707004532,12.758212639734928,7.39288560156545,22.20090377239445,29.40892577013185,27.140980165826896,24.405891511852023,19.68508655828008,13.573238182415832,8.177348013429445,8.951340948343265,11.124367816239593,9.22834184576978,8.639473582180251
2018-08-11 20:32:13.000,4.906731434570803,4.9348032707854586,2.693162444064677,7.721142673559346,8.243838415530169,10.111916281518177,3.329730650511963,12.483398385448387,25.19466305128067,17.433664805515676,19.69645628859441,14.46237265282193,7.333715120567666,3.5632720216958003,13.282757355618768,12.775263349779127,13.894222969024987,16.92444656170039
2018-08-14 20:49:30.000,-0.1565467980884138,2.511257922992251,1.098088324160707,3.991919861430508,2.321955163900151,3.316534715476007,-1.3358023646143198,4.263564082122391,14.001099024109234,12.051881431080885,7.890920557519888,3.729861604385429,1.4742044262163758,-0.9182984936630798,0.0162779072658498,-0.1189879442435102,-0.7165112147009041,-1.292956523101341
2018-08-22 20:48:33.000,10.401084794849943,15.70984083161345,27.49966119784372,,,,,,,,,,,,,,,
2018-08-29 20:36:51.000,18.63306254686264,31.55370379285172,,36.62816131181796,25.5331646951512,10.612335235327173,1.0518590213456025,10.79446323045753,14.619317083171904,17.575176617905125,23.7068976934574,6.219973337672897,0.0558367029790372,-0.8898412658663193,,,,
2018-08-30 20:47:12.000,6.726512675828485,5.809281609413975,4.312462278875889,8.857066626142867,9.76526363984526,13.841914588314063,6.844626183542326,13.674921312022194,20.68313232326105,16.063122236990196,15.976798801374557,9.354645174167002,7.98911463303888,2.9904293293350817,4.916498172935832,7.127981725927225,5.923765764371811,5.205047234754352
2018-09-19 20:37:13.000,5.532570688354124,6.278862720166827,5.459378108518306,8.54690673848658,9.15488445895563,10.61315486899861,3.118343060862085,6.813522366380035,18.18731903039729,6.712099013840855,10.619046036468738,7.013618475932973,5.466638130043771,5.250438989866586,4.101377021511721,4.475067766681297,4.006954824789792,5.645199738043393
2018-09-29 20:37:45.000,,2.089608114323529,,3.774793601901637,1.615512731069335,5.930853735893008,,5.441979891171997,10.99136693209509,1.7148296257137694,3.2804980712445984,2.59634153070842,,,,,,
2018-09-29 20:37:46.000,1.6522881198083903,2.925231310024089,1.3921966817553169,4.952037940306214,4.251535163595232,5.952311813590028,1.0330618592057936,4.334417044356342,11.697559151695872,2.984715001807285,5.755788414823644,2.1994203963783447,1.222602959797504,,0.4745554671477304,,0.889155143444169,0.7749169321176631
2018-10-02 20:38:37.000,3.9861444662200576,5.5051240944805935,4.394800532020907,7.494806342024971,6.841572136269855,11.121906256736636,4.300946388942828,7.574832906096576,12.75986945634841,5.389423992397584,8.972914112049239,5.8729835874147245,5.092782966565553,2.7900207490066964,4.525452535709626,4.171259772669832,2.966474164230533,5.226570787670439
2018-10-02 20:38:38.000,,,,,,,,,,,10.63122161374351,6.885623819083251,5.749160441675177,3.1442859764010342,5.608339767964989,4.7164998001141605,5.71495939777287,6.701461150002032
2018-10-02 20:42:47.000,7.295058855853459,9.883426817002904,8.440466877253943,13.732873938181196,13.059776735983082,14.134787828259393,6.413922896997646,8.445350569130094,10.706665673552326,6.604088010420647,9.792710937696384,7.785809059543382,6.249164705320689,3.490285904331815,4.737482107109745,4.480761733412567,3.2731481397283817,5.502912757630615
2018-10-02 20:42:48.000,4.819495193794248,5.745850153344079,4.896858546184791,8.431788820425123,5.751440756490075,8.415099804581867,2.5672793476260147,5.564835542957739,14.719008203143098,5.1677728317405744,7.083634009981241,4.825846168790784,3.855202789532648,2.6024104133820134,2.7203465666951754,,2.7680723301855603,5.69265680087231
2018-10-08 20:41:34.000,3.2320272022119982,4.572270214474639,4.851590504593411,7.47802177683077,6.599946144665712,8.731907738811916,2.6107944122745943,6.372085605100342,11.442684062251583,11.298372748743756,13.121562909300405,3.6692267723031966,2.638231334550396,0.6897654160951806,2.663162344961064,1.99090646052054,3.19404003896099,2.866908959936062
2018-10-13 20:38:26.000,2.405880814428489,3.804851541051817,3.0454668719174296,5.550912289997149,2.0186510111493168,6.088189714103612,0.4740586884742093,3.2758118880092075,15.154963155481584,3.165490536535813,7.161866290365922,3.3329775819183824,2.025124599826843,,1.264641141572384,1.726198142684531,3.220862012258508,0.8778189062580211
