dates,oahuoahu0086_0001,oahuoahu0086_0002,oahuoahu0086_0003,oahuoahu0086_0004,oahuoahu0086_0005,oahuoahu0086_0006,oahuoahu0086_0007,oahuoahu0086_0008,oahuoahu0086_0009,oahuoahu0086_0010,oahuoahu0086_0011,oahuoahu0086_0012,oahuoahu0086_0013,oahuoahu0086_0014,oahuoahu0086_0015,oahuoahu0086_0016,oahuoahu0086_0017,oahuoahu0086_0018,oahuoahu0086_0019,oahuoahu0086_0020,oahuoahu0086_0021,oahuoahu0086_0022,oahuoahu0086_0023,oahuoahu0086_0024,oahuoahu0086_0025,oahuoahu0086_0026,oahuoahu0086_0027,oahuoahu0086_0028,oahuoahu0086_0029,oahuoahu0086_0030,oahuoahu0086_0031,oahuoahu0086_0032,oahuoahu0086_0033,oahuoahu0086_0034,oahuoahu0086_0035,oahuoahu0086_0036,oahuoahu0086_0037,oahuoahu0086_0038,oahuoahu0086_0039,oahuoahu0086_0040,oahuoahu0086_0041,oahuoahu0086_0042,oahuoahu0086_0043,oahuoahu0086_0044,oahuoahu0086_0045,oahuoahu0086_0046,oahuoahu0086_0047,oahuoahu0086_0048
2017-06-28 20:19:14.000,4.01775760033242,9.223488152963675,8.054236797955758,4.267754204165784,10.303097182132994,15.19980653231027,9.11370363102971,8.088326452181896,14.51410087196696,19.86905737951741,28.61596505931772,15.623611831822997,28.88117651392927,30.128582315398106,38.20214650351181,23.38743033031193,18.93749282786949,24.493588945410696,38.418294632357785,37.53967706452144,32.86749612168605,24.20459377882232,26.94730872295395,32.33857370121463,31.92049318683916,35.89793370683078,32.626283693913194,45.84971246489471,53.788843680050256,40.91053430890909,34.810524617125644,19.802573257918592,32.08122885460282,33.455105109385045,23.769390710173937,16.57380643699032,14.343075238315391,13.67724755663778,15.187245627946986,16.67413923332483,15.233968329425242,21.152287403049137,26.00238226385116,28.16551280621158,25.77916024507437,22.95312443736274,22.71679423655731,
2017-06-28 20:24:50.000,35.30495947203097,24.806203380278845,22.928696975971143,22.2847819789556,27.06553549700365,31.61651511311383,22.90237014387503,19.548121828122653,25.61949567678005,33.5678985867135,45.12811732774156,23.888017600954367,32.82292324708003,32.378997415838604,39.07675855852525,25.14550906873056,18.928643273396272,24.285927254318043,41.73453462475759,41.71739667234127,37.12542491113588,26.304149444950472,29.18692993322596,31.765237267154195,31.556176022530327,37.27579179038674,35.47302973276596,49.61702953393932,55.32903111123091,42.56927741607324,35.69568720527768,21.796933320447497,33.417309573412574,33.68468669631062,23.01726334678346,13.531486809155211,13.444625734478707,12.307927833987346,14.73926538266398,14.365387142978747,15.276744534652442,18.42167871293112,23.66871227207152,29.50801345361944,27.68803375663156,24.66538549209812,21.52907766510812,21.62356515880432
2017-07-03 20:19:37.000,32.57382512855308,24.23330246029783,22.356262714311345,19.34639686130581,25.94800996066864,33.56186348942614,21.279739021998147,19.19441939976113,26.31163675386302,32.72235938483811,37.55129891055551,22.987008615760818,31.9836095264956,30.767003858486945,39.569016527753504,26.32864529647481,21.0456259250998,26.312505694278723,42.69523620032134,40.91867313034697,34.91699854498229,26.425090095799952,30.033352464437208,31.209579157201347,31.35179578798905,35.4914295187379,34.18153081571403,48.68069841315158,52.27712729149937,38.408097247638906,33.30436906643491,21.91858519622583,24.214969207393,28.874190308516635,18.972163106846235,12.17769271183404,12.084261956892837,13.9437146084977,16.50688495525505,3.159412871625842,6.805431890335274,12.1957202081619,22.5429414033979,28.704508848502755,24.879645045389776,24.68268181565537,21.987230528361643,20.380723406795024
2017-07-03 20:19:38.000,,,,,,34.138288370841494,23.961144840657884,20.39581374816021,25.93358932247073,32.36653627585198,37.92327053032803,23.76759656810332,32.76840989715442,30.516331953689544,40.93059609306007,28.533673124686104,22.581845199337405,26.791113473818783,41.928913849532265,43.247731194836895,38.489547567428005,28.07188314736825,30.90230525598429,33.687396692665665,34.30144240535272,37.03135683754496,36.30299325395521,48.28470954345156,55.867889858502814,41.62710505433574,36.757705386499445,23.049890172165423,25.02393705287844,31.34953339724674,23.384904227869043,14.178970346787535,13.77541123523734,16.94455422453757,19.520306846359578,3.2090886199648336,6.779518679023238,12.097948756636402,25.02111014247756,31.46982049579637,26.763963487757376,24.704813009635902,23.08725592924402,21.797779359152035
2017-07-03 20:20:15.000,,,,,,,,,,,36.234941756349336,20.345280133978644,32.202292770520586,33.6420480543225,38.86248141326893,25.45118287192517,20.700593975411643,26.731094670861165,43.53975348321599,42.59097462143668,36.51840510215643,24.25724312993275,26.75348816222085,32.36830549011211,33.310677211042254,37.74165961434666,36.90363509843408,51.94426377862784,55.49397908812163,42.3015580006788,38.48125231055534,25.469876782048843,38.79366526196552,42.27592851608441,26.42443281788239,18.18007388250825,17.333937981816156,20.592281085149068,19.74074083207463,16.137337844994118,15.505230714597245,22.56150570292884,28.44265933289051,32.772255265582814,30.38360270562881,28.72985962138968,23.301028367123493,23.257626087310022
2017-07-09 19:39:53.000,30.27471806247011,22.38444739913162,22.23950734958564,18.174233212580408,25.54553345868624,30.605747815717468,21.49508469449243,21.137956335665777,27.26230130392603,33.99152278337599,38.00237132389471,22.925452686237417,31.42665006069948,29.31547509065374,38.509766567490814,24.3796892194921,19.153532424941485,24.154172389874617,39.53235912776584,38.590983415100325,34.75259268201179,26.22614159927952,28.28494295350278,30.640340082211072,32.36933985217427,36.00405899951408,36.25516514712298,52.26374350905874,53.05088224201253,41.608294854203216,36.8885751440966,23.39946375686457,35.53604037107272,33.16487165493935,23.54509574655708,14.821013002764186,14.959990989525885,14.636488815285592,17.56303165518159,16.8344663205047,16.377377928826274,20.951586807291942,24.03751481760828,27.737978085587265,26.538603672926897,23.97302983958225,21.221215560087305,20.77736832090744
2017-07-14 20:25:52.000,31.810638885359445,25.083651953661704,30.88049282429127,,,,,,,,36.466315037218514,22.355966390825923,33.79733243892751,32.78199777073198,39.27273815206283,24.05149915262241,20.0691402195676,24.942819514909186,40.97719586417017,39.26913786934395,33.21475009235322,24.534377813855105,26.62548365304192,25.467382480691,23.54355107882256,27.682150131047003,27.253020181842057,38.93025247628394,,,26.15726702412852,0.6189757558025345,11.705251682452769,16.911744806361106,9.514803539644507,3.129723471316942,11.251025637490956,12.891078652838514,15.095368907804366,14.721490668119134,15.46842014692466,20.488232222383,21.732898200201827,25.691736177720177,24.695934394964567,23.72057323775123,22.02840016178761,21.91169504728991
2017-07-16 20:20:16.000,30.06554315659801,21.80400303555322,22.097357700237733,18.346151077497744,13.216386281319828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.247979941181438,18.874668372514066,19.32622195186052,,,,,,,
2017-07-16 20:20:17.000,,,,,,,,,,,,,25.941058717895867,25.70936810345483,33.122399486630364,17.124657690511345,14.062227704014331,22.204749366729576,30.726687091555835,,,,,,,,,,,,,,,20.12908994629195,20.762182687814605,14.198266789132244,12.614220430858264,13.633449091172109,16.247970172225923,15.874091932540692,16.82099367276807,18.4316254207316,21.703951215260368,27.69992510156485,23.941808668733856,23.150764547531807,21.07960881952268,20.926980195328703
2017-07-21 20:26:05.000,34.3865104629491,24.77601631057402,26.28427449354041,21.364260957788645,28.396463446109266,34.531615941771,25.374480825013784,23.000371778263293,28.416834996467507,36.60910499525468,39.87820302588543,25.45915767756973,34.2539260501816,31.77508104135213,33.217940825399666,27.886465713364093,22.384611341775912,27.06325884667382,34.81575879509589,,,,,,,,,,,,,,,29.01643579299596,24.21819280630781,16.991437900598903,16.862767020032393,13.664946710357944,16.070193331769595,16.15193892221946,16.912895631047657,18.896360260831305,,29.68569556282445,26.05894053141596,22.93209031165979,22.860005614213737,23.81243206587356
2017-07-25 20:24:30.000,36.13321991659255,26.725670556232306,28.82117580903128,23.233148852320312,29.98080540168627,36.54398199956751,25.68077856581253,23.29389169165016,29.97076004475037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-25 20:24:31.000,34.8081928584964,26.446911790780835,26.91604289615026,22.89731582982035,29.980912926611825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-26 03:12:06.100,25.87366626282864,17.011086197497626,17.274697113434065,21.116194684680146,27.359446928365813,27.54706597562436,19.25010573373256,16.533630321383562,24.37064968961118,32.45709159019305,31.96263181781098,18.83842801416121,28.919615299442217,32.161589964625804,33.435294386886746,20.52204682831989,19.074895705971432,27.463276372495034,41.63564043617258,33.51672839233062,30.696923393104065,23.136013457529568,29.45355363914568,26.469746764381995,27.51448871925052,32.07869555476906,35.219402292117266,49.3405234072621,47.72104858691853,37.84039388272517,32.432746788092615,21.451686734789963,35.15713819546623,26.616467542402763,17.10501248643628,10.90474966373314,10.810507478344308,11.930976493424858,15.117677232689232,11.948410124514435,10.312689908355097,16.675584699645526,18.06800070568101,19.55508193395374,15.97257895107874,13.988840584097463,14.60515428244292,15.12973310580022
2017-07-27 03:14:00.000,,,,,,,,,,,,,14.728351559801087,2.3530558469632186,25.23534955795102,12.461338821013577,7.862242599113794,16.06004692251758,34.07471488318256,37.92252251589795,32.10928474482783,24.98517992188708,27.5494838631314,30.658631629867624,30.78880592716467,34.55026305310209,32.1554859841721,46.21995370920671,51.69732942725585,38.52004390037122,30.92401079965004,16.86351054623951,28.999806816550823,30.66893927227551,20.221067153629782,11.54379622967303,10.905795826110324,14.641884164061022,15.39110959734455,14.297601261719109,12.594070809342188,16.45977317015146,20.597500344222503,25.93796372796749,22.523440968875875,20.075530283644017,20.35531807509026,20.847883075766426
2017-08-02 20:22:18.000,,,,,,,,,,,,,,,,,,,,38.01514855913377,28.425155729320515,10.416036953335492,26.883462321018207,32.373717515059035,32.88308226123997,35.65649155365506,34.35357662845469,49.14899423322564,53.940122866437385,40.60872528410269,36.495579604091866,23.73659870577923,37.16435514912804,32.54787304900067,23.69906094276477,,,,,,,,,,,,,
2017-08-07 20:22:36.000,,,,,,,,,,,,,,,,,,,,48.407747555593794,45.96683991133511,36.45776198597408,36.40245750040407,36.37814520103896,40.56430418167174,43.12165053170983,41.09854098744946,57.425340823033,62.186870898067085,46.262912727975,42.70740468905894,30.283404004707336,,,,,34.241969055041764,20.544084012974047,23.978425177333225,23.56632366686813,23.75483624278824,26.99261380593944,27.503028953825588,31.35717182244934,28.115520424183764,25.615393185042127,25.11985617546466,26.502541164847244
2017-08-08 20:20:39.000,27.83525681333188,19.01759819953664,16.34249698083452,13.177264042365998,20.11885506987808,29.24158405813979,18.882826595397702,17.304407486551813,24.73176869439744,31.24041300444143,37.58630847252496,18.681684065945674,28.26475907081261,28.398424167956225,36.4427950938777,22.14000722703748,20.033907749733885,25.272805031394583,37.01264725722783,37.27760547612779,33.77474983487003,21.997734481848376,24.650253418910705,26.743187045244145,29.53568966815504,34.57911001347573,32.51152588598156,44.026632062326016,51.50680720150517,37.330782830138496,32.261738557455146,18.87797468152335,31.09200399054083,27.362934194457555,22.191651283800866,15.149028023229093,15.23147605122535,11.031784643128493,12.746252730272586,11.821941889733958,11.908886362606802,17.787018600095077,22.057194807253914,24.80823307805052,21.66141773654859,20.2942631370768,23.37208427429431,
2017-08-08 20:24:54.000,34.20087429065173,26.40275536070146,24.87648808981278,22.85943367299045,30.40082108552438,34.719837373145424,24.05584705803553,21.817288877526863,29.41570785671211,34.89210643617731,41.68714741268492,26.34718577953097,35.43367399584806,34.3235601133929,43.42646347051238,28.317069689598483,21.32456864544037,26.49874688230838,43.04924427278243,43.66909063400424,37.89338287577228,28.353166146914315,29.41137449090445,33.32654942585061,33.30943573857565,36.79708041667498,36.02043767076328,51.862701913400585,55.30137686428558,43.70570186766744,37.94889500642972,21.957229196272145,34.87465751334131,33.01736115086723,24.464578753669954,16.071070362856023,14.553024741644986,14.383867168422482,17.903164463980467,15.07677966035416,14.33016555989123,19.58279206456747,19.2144896279612,23.62436697612208,20.67386834050713,17.655524044543867,19.58115647448106,24.718458926946028
2017-08-11 20:27:01.000,21.979664687611344,13.81786551365824,14.559732413232265,14.667696174218143,20.628148992904976,28.11368462864933,18.50784455530464,17.597766790852283,24.059099881846087,30.409908972354707,42.7691864876386,22.789163898688145,28.848642978387176,24.20064438469601,25.61036095410564,21.977332818932474,19.099610237078497,23.669439978064027,31.39168352286531,,,,,,,,,,,,,,,25.326762470203057,22.34708725562098,14.028595787477908,13.18517035796378,12.613150977538943,14.910232346346202,14.536354106660973,12.6329658741343,14.597201675940898,16.467118462523363,21.88070740988276,19.146264882888733,19.03859609041597,,
2017-08-12 20:21:54.000,49.65743915686506,,23.87423118562107,22.5819387866132,,26.738860587050265,18.31369720809033,16.316989775180108,22.62487114699999,31.183325691656112,33.59916568672736,18.429112392973828,29.35011983219907,27.62691666843064,33.18698517641308,19.766504027542272,15.3510068515687,18.225536223514265,27.492482983813453,,,,,,,33.06243412913431,32.95827759120678,49.52161017440352,,,,,,37.86508148751288,19.86941546892319,13.194903474572213,11.59667659774672,10.24434792568848,15.411709200158096,15.037830960472863,13.233729708896174,16.753152126288875,17.93427236506171,19.59644314820197,16.63727580362438,15.45283991254624,14.699109498828353,17.087345059770403
2017-08-13 20:22:32.000,27.58299543944033,17.13857232499246,15.317131836505927,14.271491197834091,21.51679120993857,28.9526019955001,21.0508970184758,20.82366562756492,23.22797112894813,26.159603176295573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-15 21:44:11.000,42.10750450401439,34.775537239762336,31.621841063510864,23.908794463374363,29.36932661302312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.668834270314235,10.962521594072886,15.22116435877187,11.332914720744643,,,
2017-08-18 20:21:03.000,30.6340005885228,22.460271899794066,22.665815132162525,19.501671698709643,22.31841940093857,27.79948255664501,19.718425381038465,17.38264981665971,20.85934765020497,26.4305679686414,34.82254922038458,19.820301130570613,28.63218696183097,25.717970453595044,34.05192698678693,19.68767855110877,16.77187781308449,23.79266733743971,39.40192525101469,,,,,22.599147630810588,29.645937936545906,33.058585054373985,32.18398057624623,44.801667935298696,51.94761576472237,39.55419323284868,35.52372546834989,19.60606945143498,31.116221408757667,32.68537965411119,22.47408242367861,14.649912192682647,13.369318369513003,13.63009627913854,15.765510219659523,13.44199246240314,14.424820082260924,19.95536256565597,19.741891544906533,24.00448436513329,21.067430904690543,18.9631238353583,17.629718176149257,17.291954442768706
2017-08-19 20:22:45.000,32.842530175116245,27.979239193077778,22.192965652297257,20.88097977829908,28.58054637298213,31.37374895912847,21.08957930035568,19.02388874956575,25.59623991888828,32.41440446729401,38.55718964103978,21.38910494645974,32.308340792520305,31.671959078714963,38.2138143945306,24.6049997329497,22.56869426864878,25.70082987157443,41.09807825726878,40.56292691214872,35.4923056042449,26.408252229043296,29.403437933737123,30.476511483038752,33.03216828726472,37.21964620698879,37.10136229082101,50.82858253125431,54.453746573617565,43.45876136857678,38.64385593975806,23.4935621387636,36.47841612551938,39.314438847406606,,,,,,,,,,,,,,
2017-08-20 20:22:05.000,38.408866851916464,30.014338802113524,27.99022866813817,25.294213856875547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-23 20:23:23.000,35.491352940174146,29.07774448945699,27.21657516663242,25.09747018879101,34.179316956781065,32.88592241115058,22.81100628964881,21.587379938505173,27.818277321029925,35.997692011723615,38.7916953918579,21.91779897503303,31.93624785412003,30.460793405826696,39.20167762519909,24.905503488703623,22.261250463075523,25.919018587774424,41.19182063821458,61.41495911902727,,,,,,,,,58.57554085070366,43.498654927527376,37.68692399973829,24.28335877664501,36.61784307741841,33.72769527174776,26.28018202608755,18.63040564221557,17.798800639356585,12.22181872302644,17.006150379847472,14.28332325232624,17.969639918880738,26.803395521680805,,,,,,
2017-08-23 20:23:24.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.891856568055044,17.670625851496105,17.28400652155091,18.483978426993808,28.05841275733533,,,,,,
2017-08-25 20:22:35.000,31.25019601989733,22.961307395477284,21.03853208436772,16.686648868529826,24.10328039650835,32.7155757309917,21.809198140500428,19.99801077077009,26.58946630492902,31.12353559325292,36.98244792762672,20.51016503968724,31.25022600066861,31.00180931763276,35.347032551629184,20.873124939106752,17.283906120721966,23.869818124973023,31.25390406028504,,,,,,,,,,,,,,,17.16955366024689,18.63021913935691,13.299243558661678,13.99975092316392,12.792567327530389,18.20246208658924,17.81584275664404,15.95922459539248,17.70149834852646,17.66774996009325,22.27141191524127,19.42518686185395,19.19079211316367,21.978966607755563,21.80217821179154
