dates,oahuoahu0050_0001,oahuoahu0050_0002,oahuoahu0050_0003,oahuoahu0050_0004,oahuoahu0050_0005,oahuoahu0050_0006,oahuoahu0050_0007,oahuoahu0050_0008,oahuoahu0050_0009,oahuoahu0050_0010,oahuoahu0050_0011,oahuoahu0050_0012,oahuoahu0050_0013,oahuoahu0050_0014,oahuoahu0050_0015,oahuoahu0050_0016,oahuoahu0050_0017,oahuoahu0050_0018,oahuoahu0050_0019,oahuoahu0050_0020,oahuoahu0050_0021,oahuoahu0050_0022,oahuoahu0050_0023,oahuoahu0050_0024,oahuoahu0050_0025,oahuoahu0050_0026,oahuoahu0050_0027,oahuoahu0050_0028,oahuoahu0050_0029,oahuoahu0050_0030,oahuoahu0050_0031,oahuoahu0050_0032,oahuoahu0050_0033,oahuoahu0050_0034,oahuoahu0050_0035,oahuoahu0050_0036,oahuoahu0050_0037,oahuoahu0050_0038,oahuoahu0050_0039,oahuoahu0050_0040,oahuoahu0050_0041,oahuoahu0050_0042,oahuoahu0050_0043,oahuoahu0050_0044,oahuoahu0050_0045,oahuoahu0050_0046,oahuoahu0050_0047,oahuoahu0050_0048,oahuoahu0050_0049,oahuoahu0050_0050,oahuoahu0050_0051,oahuoahu0050_0052,oahuoahu0050_0053,oahuoahu0050_0054,oahuoahu0050_0055,oahuoahu0050_0056,oahuoahu0050_0057,oahuoahu0050_0058,oahuoahu0050_0059,oahuoahu0050_0060,oahuoahu0050_0061,oahuoahu0050_0062,oahuoahu0050_0063,oahuoahu0050_0064,oahuoahu0050_0065,oahuoahu0050_0066,oahuoahu0050_0067,oahuoahu0050_0068,oahuoahu0050_0069,oahuoahu0050_0070,oahuoahu0050_0071,oahuoahu0050_0072,oahuoahu0050_0073,oahuoahu0050_0074
2018-08-07 20:50:02.000,5.12971573645941,4.159540432180258,6.812886302041882,11.2891814915134,13.14606136728684,17.042625639200583,16.53007882828099,22.673760080388817,28.654614112083262,41.03478473493269,23.28762816446002,18.0751192645946,19.500764449983112,25.85263312685498,18.636158361419067,32.7039716332902,24.36206036778176,23.113830404003632,10.442219395796933,10.704734062980208,18.200630555446114,20.30511314072137,12.009859375795468,12.98967549714925,16.264763957952773,18.1733092374558,11.246404352731144,12.43898570445765,11.65410395325934,11.367139102058529,7.286015657935497,-0.2165567725235502,-4.494405621223692,-3.733157538140021,-4.086569526470273,-3.5211214895550165,-1.6352972078446544,-1.012977985997225,-0.5378027019024216,5.913739154296483,7.664534867278537,9.100384897758282,5.389194310218734,2.732602481140901,1.5078711970666483,5.556890521861188,4.942705796561299,3.449830897611573,1.8805377683537856,-1.2513810557616556,-3.585398567551384,-1.4843352019173754,-1.4344602156249486,-3.94708217075338,5.37321839520684,-3.2698609109528083,-4.8346225687642015,-4.540789239622608,-2.040926233643793,-2.8763906903379355,-4.870386092642576,-3.2079732564587897,-0.7819487720037341,-3.470785745155814,-6.5999071403369225,-3.585332303248262,-7.859084267748637,-2.300015709599537,-2.69520393141608,-3.9179093844854607,-2.032691515646792,7.203264259149961,8.631652938481793,3.505700806169453
2018-08-12 20:35:34.000,4.111589844845398,0.366494996936368,6.438840101685326,8.783908528841472,12.84997047324548,16.12813109865482,16.20192062440763,21.66856603972725,27.958681874201805,39.52062326806509,24.04544835422787,19.66050290904761,18.50338372941208,23.869731923002764,16.565227165216147,30.650075226857545,24.61897490682484,24.11015128327743,12.314931092532104,12.494925435585838,19.989581342813924,21.941556201468646,13.66047744966691,13.277545029327916,18.038174912448664,18.07532949451156,12.933679048073532,15.718848225060658,16.737636464549883,13.976731642291243,10.754529013018097,1.507293712452185,-6.894620698512535,-7.582470838581122,-7.467200442814539,-6.760374979865128,-5.912971915108464,-5.47852296411018,-3.30411273945948,2.0872621871523163,5.372221149051551,6.193611603748956,4.54185083148046,1.265463026561474,0.4770388303570283,1.395877267489102,2.789763116309502,2.7857131284870964,2.715189329779744,-0.1794764842948129,-5.259144788032984,-3.812609776516002,-1.709279101382371,-5.855641417333686,4.451621132974189,-5.804164725537382,-6.495476935222733,-6.251524171531187,-2.0216910876042173,-2.6957600264703454,-3.3953841167679992,-4.997200222728576,-0.7273331135816821,-1.4048128708840042,-6.92760633536407,-4.175861669979245,-2.787259114232103,-1.7813797469502073,-6.562634222433948,-8.119182388637729,-6.364281683416811,2.4867727631766,9.490082111918191,3.798649662297696
2018-08-14 20:35:35.000,,,,,,,,,,,,,,,,,,,,,,,,,,16.722468355791936,1.5040389751313514,5.219403173479737,5.3994928120065815,5.111258012910863,2.18601972391836,-5.6410704906266,-15.126646124565536,-14.256859934374749,-15.206288182860495,-15.119743806229176,-16.559064127223767,,,,,,,,,,,-3.708333191986803,-3.269341181564055,-9.740818197929377,-15.155787213502467,-14.229076297544353,-10.703351313054744,-13.35317671672405,-3.420611696388246,-13.09392128985768,-11.46724963264387,-12.528018186852224,-7.095901125841285,-9.28277185840404,-6.9525273577490125,-1.9289896234997028,-2.245695873169563,-4.377029951934752,-8.121951357165297,-7.692782864288592,-5.14272097647379,-6.169588291814666,-11.303976041402064,-11.696678172239585,-11.573071949752874,-3.229102396193607,3.321829942154725,-3.733813074219963
2018-08-15 20:35:33.000,1.669854016989848,-0.4557134526486703,6.557652640304696,9.125593114224191,13.91034256779027,14.571122626818733,15.321805965237877,20.678154035305308,26.452288905106943,39.40365837762207,24.238603253553133,18.46903855201808,19.161728780692293,24.108667155408707,15.59419549959566,30.032683788704222,23.41718202428623,22.37579404984518,10.646899082897509,9.759086418542086,17.549582886740442,18.66741959844113,12.999569320257702,11.899386692452122,15.209272928517866,15.0771893730095,10.84104371255276,14.625733510929328,14.801992567183373,11.413748619817706,7.514810973639829,-0.8644990528520826,-7.264822118341817,-8.532444757112284,-7.61589361498466,-6.451620173269847,-5.476892779537041,-6.184516723344304,-3.0193527916541747,2.1523871954492075,5.674903178843142,6.776310786257781,2.9560232112861686,6.680757976397956,,,,,,,,0.4681713310468569,-3.2137907053641155,-6.484510704559446,0.8713468699591544,-7.513717329804519,-7.6201138883628,-8.253137983879824,-3.310178749512645,-4.898358329866664,-6.543908998955075,-6.286721168756012,-2.5940450260541508,-4.959848982357769,-8.19769330275883,-7.163007612497017,-7.839785314490578,-6.071604877335149,-8.618583602463648,-9.377629857927202,-7.452062839947342,1.5305504856611694,6.319875001193861,-0.2673288241047733
2018-08-15 20:48:28.000,2.635039534109582,1.6648324387440794,5.905412139339463,10.564139453610148,12.369404978800626,15.607884962037652,16.131755839847578,22.63159494538076,29.19698050528764,41.63617354599013,26.34923744975654,23.23391448506868,23.0303996936921,27.35260735839916,21.89557240709651,37.08766932393877,29.50450615502542,28.11753946629144,17.090089846357444,16.55641609345686,22.849692843488697,24.49001588535512,15.828751098328256,16.49565051373137,19.360975280967345,19.261847721815712,14.642913176352955,17.26505605214234,16.93750323588025,14.507187647879904,12.289931289960837,3.870059323646329,-3.490646246998802,-4.681278512364719,-5.44157215982038,-1.859022461925092,-2.031267124637412,-2.770079183717924,-0.1365415592961539,5.716845152785838,8.539024469280603,10.289276835855167,7.886396038615613,4.0220652431338575,1.0550447814435429,5.169352716232103,5.406343050422293,4.789280691930257,3.50871136766276,-0.3195501614510533,-4.720618930660729,-3.885924615572803,-1.6199320856750767,-2.508783160756567,5.818270729814516,-3.364187194990548,-3.9898231303862617,-4.640080197327846,5.298482821761516,,,,,,,,,,,,,,,
2018-08-15 20:48:29.000,1.3739495553175771,0.9203031270592672,4.81820361605767,9.06271285045931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22 20:35:43.000,0.4199200172104771,-0.0380418472326613,6.245197369180549,10.10091584080872,11.692838747165736,14.785608090702413,15.206853598301956,19.457501202935923,24.73829694471577,37.46790833121426,21.681139536655472,17.46478769216398,17.557713940827348,21.96894336238796,16.078238962964505,29.7321253350778,22.32278461441148,20.166547907013687,7.855822746014533,7.53893360755912,15.278345142913098,17.451348061805938,8.252687014904618,7.529865779149451,12.510466376926326,12.816700843233852,8.078142896252361,10.432922758333806,8.903109011271853,8.0100932791746,4.55041392039139,-1.7950960207459434,-7.04395673774349,-5.689255166495703,-5.873409333760857,-4.972655171373916,-4.047261983371427,-4.846600801069029,-2.7307847723485734,0.5565825053806936,3.2380130403355647,2.8122903534777146,-0.1492683328403703,-5.429847572941456,-5.904639990609199,0.4993741244356446,1.0454565770111064,0.5373679436265644,0.3507330084413678,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29 20:35:28.000,,,,,,,,,,,,,,,,,,,,,16.924901277713754,18.68951580157679,10.91151434673809,11.05524486458113,14.463522284620938,14.555572187451316,10.431034486214886,14.393381628942722,12.966295026540076,11.355121046184015,6.72619810981872,-4.352380447666144,-10.42630988329973,-11.592875226519473,-10.248903116956022,-8.584137330009487,-7.674851804285351,-6.511931483743673,-2.713802969436087,0.9517810927320602,2.0160295052209114,2.6971772475850018,-1.9838138950926685,-5.635900338414043,-4.655203711645578,-1.7532055699817577,0.6895395915343037,0.1788725947804734,-2.2437965690886217,-5.789489650566393,-9.774774524430534,-7.687665847258819,-6.412532404994099,-7.478382316116791,0.0799875308485034,-9.262487393588607,-9.41840374866975,-9.703545835044636,-5.425974231460103,-7.333612328420148,-8.495863341209171,-7.922143579733397,-6.0165981469224175,-7.60983052637731,-9.608805363289898,-10.035360197673286,-8.375933191193948,-6.320312156960169,-10.368347841818816,-12.949151364842344,-9.90018406007661,2.191610008304953,5.872836866002084,-0.8772465786838723
2018-08-30 20:36:34.000,3.548415966917835,1.7938604069165809,4.860737842469751,9.212289945774756,12.121128135388878,13.602358659212609,14.957662783352838,19.53265973213093,23.980902254790188,36.53885381351196,21.15492831613783,16.475681814483675,15.244908449763896,21.31291551617933,14.37930369527082,29.122249038990223,23.55129450405467,22.067140340941595,10.76404083515686,11.52683002516432,18.4068747636508,19.29630265289935,10.96920494180872,10.816479807820285,15.053467396739038,15.032768948900362,10.400506959653647,13.990031587617024,13.702202287133437,10.944978885740277,7.7238463438107186,-3.1693351830659484,-9.955092257954924,-10.199415041112308,-8.933390901598179,-8.279092887008774,-7.663245040854555,-5.311757413033119,-0.1036756335320899,3.460571707287232,4.449905668046915,3.428369624055504,0.4527109578382758,-3.628268254871399,-1.8742959812497109,2.400145315738266,1.9508184000481013,1.0467763495041762,-0.0318763967436536,-3.20221806819716,-8.217943181406623,-6.911256392570815,8.266280570301445,4.348759140923017,6.4029838886308506,-1.147853708056017,-3.3642583299465887,-6.353911878343741,-3.215084684346225,-5.727051964283692,-8.547645677207024,-7.848562477668789,-3.221295019413456,-4.0023052886927655,-7.361189045709718,-7.480927126171155,-8.251658599453934,-7.004713823326288,-10.501291817172325,-11.82550466025502,-8.138983431230294,0.3772781733424165,8.53422125225332,4.071280197050461
2018-08-31 20:35:52.000,3.465972295389317,2.0258888091791785,4.553625537152332,8.882903434283657,12.367003888522412,15.300315706552505,17.675837630468664,21.52905163727807,26.78905688129233,39.67209531000479,22.84896211617275,19.17745852878356,19.78965381121353,25.16048123964203,18.32384820034941,29.65016512906699,24.457437424114204,23.65234368652223,11.296709947500068,10.669148608705184,17.646969067345438,20.17542948941568,11.979904724756077,12.564240334203165,15.83763192236568,15.73525329298167,11.027399533473805,14.253021232078652,13.599130520568115,10.915205778256803,7.7779353847103,-1.800463807799716,-5.174076043642989,-6.187525462719146,-6.429948739571039,-5.337499490092702,-4.494029729988256,-3.7739140195373015,0.0392141868587107,5.527356163730499,4.50083646702634,4.707588802100343,0.1682971854530525,-3.3333573890787744,-3.339619433685705,0.7862897775866561,1.6076841421853734,2.0750266781889475,1.6128599881302428,-4.306633427464596,-6.146348723557622,-6.185616496418854,-3.48345426964411,-5.744112561341355,2.840525733925254,-6.395230455594726,-7.264203079032049,-7.296088617886097,-3.369380130087948,-5.752998627904525,-6.032314544518785,-6.307211623806136,-2.728952077742272,-4.185487085910225,-7.8223242712356384,-6.876866964838927,-5.77956479850628,-4.614546489431319,-7.159255808525987,,,,,
2018-08-31 20:46:15.000,3.5805364163747098,2.838498808403124,7.3644965707341825,10.050800647353402,11.113172655032418,15.910733592235571,17.611684633322298,22.92733881713661,27.115246701136527,38.95764772616255,22.833283346997924,18.13822578914624,19.095485893367545,24.893627864043832,17.033096115231615,31.457004257107137,25.88321458127941,26.51035326121024,14.849630339195748,13.199316910558686,20.17164679996478,21.5965050693681,14.435589247379896,13.569132601249876,17.28871968204558,17.855018179006283,13.735080875299394,17.08458673934718,14.95751019133332,12.205078727215522,7.966502315357687,-0.3918449468507421,-6.585895558604349,-7.376402515807985,-7.0904669168635,-4.574449171721955,-4.274285553618338,-4.668125760170186,-2.573921884983437,3.078655819088816,3.71835665639704,2.8725056479490907,-0.5646465065322341,-5.0972353868205165,-5.1518734612789086,-0.030907260379006,0.7776473052306305,0.727744191674724,1.550612084524588,-4.041470870016614,-6.861708231860348,-7.148974574741105,-4.619599554154918,-5.977802576205788,3.224294013952804,-4.920871548640131,-6.102988731968148,-5.507379008411576,-1.556724398101604,-4.389915418028105,-5.067010584936886,-5.626334883680283,-4.059298013715182,-4.272545150427648,-4.955966625452097,-6.472179605268938,-6.434212002551703,-2.9591551766809334,-5.306196279933255,-7.058428029134186,-4.35238269261418,-1.5708453910782114,7.270662903660476,1.0564409124790015
2018-09-08 20:35:05.000,-2.280589449027092,-1.6737173109443386,3.1984385805262523,8.148234010743783,12.417631080775656,15.21431123633664,15.71439066904392,20.10167047912584,24.6812937838322,39.410352344032894,21.73768554420091,14.25757492141124,14.90004117196323,20.890089374585173,12.9823543849647,26.37773212500704,19.223980437308224,18.982558994195525,7.261446585335106,7.035353631213193,14.184767332389624,16.639090088341877,8.08708762180809,8.576349711417643,11.853135045333348,11.747505345719429,5.676101407311156,9.279705619880303,9.00807503809231,6.268036962020242,2.542922357318,-4.183301713015313,-10.382648878469006,-10.252942143534066,-8.786082647710447,-7.385566936717,-5.927280338849764,-5.521484749462367,-4.870658932173303,0.7139175761290755,2.57047698801946,-1.6527591897506024,-7.61157270532329,-6.5592938308900255,-3.950696448468205,-2.332238804542788,-1.8217694848976027,-1.262979393170868,0.999039816169846,-1.85366143275194,-7.37172491899215,-5.925632684774287,-5.789473741853644,-7.90298450043117,2.4528787369339207,-8.462469182040937,-8.639446819583542,-8.44233323267105,-4.161427664445647,-6.055250096153552,-7.633121286401083,-6.6969057506481615,-6.511106007529605,-7.333097518575553,-9.206591716685772,-9.86276607308099,-8.051312851940168,-5.625957216469816,-7.405151591320388,-8.331868899438435,-6.091877608522262,1.2693288481772758,5.151469710904037,-0.6698252674082017
2018-09-17 20:35:49.000,,,2.824692768444287,-8.025478124274025,-14.623886440946356,15.411243554052668,16.84996237149492,19.363466784960224,25.58624432829936,40.559472910778496,22.81231634030582,15.28667026499982,14.35818932681299,22.48873712183463,13.60807609831107,28.24431725307939,20.676307870296043,19.4552079386848,8.954096832949627,8.168412336336562,15.446058287172493,18.370645458966777,9.024051970234996,10.378848679554462,11.530991070230876,13.407787932290226,9.416265817665916,24.824130242662704,,,,,,,14.284556177422443,-0.3431416512853358,-2.996354839531678,0.825306054560617,1.677758598487163,3.973917044515503,2.796896875156751,1.456791476154809,-0.3857957682404735,-3.872793775868885,-2.118517723143814,-0.788813190041427,-1.1326284812774177,-0.4224449176541325,0.5046801960144658,-2.2833710753873344,-5.96281018157071,-5.187807721506079,-4.383805625182639,-5.8328186253685805,0.179328606094707,-7.600849456885287,-7.918719667534656,-7.58943859066447,-4.802811763508446,-6.308354883265254,-6.064585760731831,-6.128976611696871,-5.3434038598819615,-5.936218086127719,-7.4173953843576115,-6.771103852488988,-7.500298710425749,-5.503778351841428,-7.3762454315315615,-10.366894562405498,,,,
2018-09-17 20:44:07.000,3.142570954307433,1.9108660290432973,4.484178136835428,9.044372345623469,11.581712761324589,15.581664357776033,14.657467976784314,20.710019342986104,25.754067824830106,39.33539958714095,21.52425976350485,14.215462723491235,14.463857368344929,21.31544918069728,13.98061549087794,28.69763373333241,22.726340314697424,22.12651776693045,10.484542176738035,10.922875232094665,16.768572801480015,17.369751731722406,11.12587415676812,11.29428023721507,13.672117905124509,13.566488205510588,8.460611496226527,11.75210703881747,11.237684661893114,10.221624904249502,6.702086193604369,-0.4291709654086735,-4.977748083302998,-5.015579479963815,-4.781128421139702,-2.789048216362968,-3.740441761073888,-3.282369782088477,-0.8086473002475327,2.107345550822362,4.070270473804385,4.83199666500229,-0.1444853758014024,-3.794249494154708,-1.958195740661215,-0.0368954363214626,-0.6884972366808246,0.8075458390944195,2.40733279193261,-3.76068293280204,-6.214249174647561,-4.850609930106892,-3.362827421851405,-3.8819651462688367,3.102190177707232,-5.346883966031649,-5.936644519998104,-5.265816742577224,-2.6828619656089363,-3.817926418060424,-3.3504670231456246,-3.8217721828076425,-2.99210775388856,-5.687631585798238,-5.874683594826186,-4.250540209741109,-3.3169326226227303,-2.143870718329286,-4.79578088401292,-7.02363435792099,-5.350843488430549,0.8114836213723602,6.897387954941028,-2.3773462792395503
2018-09-24 20:36:39.000,5.019394309151389,3.289646870110461,7.181001575797085,8.265476685286659,12.212459702535089,16.042204031275233,17.91623951702605,22.33364148146736,26.75684583999231,40.44388172802884,22.767877113884865,18.26236340573945,18.819001526360505,24.284884782076634,15.828751969140464,30.70280418304583,25.67167329512306,25.55990845944321,14.267880507547597,13.847509714223069,20.643655917724573,21.623208713146177,14.917136257619434,16.649527986292718,19.140793785157577,18.74377146005736,13.047412606951838,14.32996091338903,13.510762438215794,12.88906571575786,9.314464040337777,2.390295762977664,-4.730198086031667,-6.081301310536095,-5.961607315721148,-2.166562506452104,-0.8993677974364103,3.22763095149214,1.665543294708682,6.867800023103088,7.942011298532284,7.504888114463514,1.6813952698518422,-0.4427920573914489,-0.9727530021639323,2.7619162446876384,2.868538983223856,3.864292465561439,2.434388695645988,-1.5309348581979896,-5.4642328839436,-3.1373171176498342,-3.4831363248816145,-6.002013345687784,3.688921717674648,-5.538216513199076,-3.534330734075043,-3.957287381587177,-0.3390467147242317,-3.1434964534148104,-3.445595166953419,-2.008773223518956,-1.8250306977112607,-2.799812646427052,-3.481654948827897,-1.7381826692058644,-1.9429747316780333,-1.040073589208282,-3.668640948942288,-3.945477846021495,-2.1134552879810844,6.581934489578449,11.235150886376102,5.44053013434185
2018-10-01 20:36:53.000,-0.2412013790310874,0.1842035056334749,4.299339315729432,8.293442699320936,11.326358628156902,13.880060283415816,13.493060864012708,17.524536910502793,23.62774637747208,36.33004140333413,20.230049011605733,13.79457679810414,13.059910097158197,19.68315468517613,13.145155451576612,27.997489923535746,22.31467803924058,22.12224117887156,9.456873119760449,9.98019154688289,17.48648141013285,19.000112708344822,9.50507165618408,8.669480153719613,13.40369129429176,13.447004459643509,8.821078342071973,11.625516130960088,9.988358457157846,8.640396895584255,4.402280288455392,-3.162264262618189,-7.263990300130075,-6.872248482996996,-7.923906941728728,-6.174729563739051,-4.684556433003907,-4.055083647280474,-3.949076618083639,-1.8051817109683788,6.392362817214215,4.007092925198001,-3.334907101408468,-1.6851905311855595,-1.8094691125223727,0.8221184697042487,1.4697499035511916,-0.1805077554587677,-0.1143990840092301,-1.940186111566684,-5.732784994763792,-4.226133570850207,-4.154259038170396,-5.084545482691308,2.497393225892805,-5.259200400999301,-5.3437891137440285,-6.264426968176652,-2.082793293271754,-4.76629918844929,-5.422895575207807,-3.878913152621335,-1.5334808465723757,-3.786807817987242,-5.720582090673366,-3.734985715979077,-4.879384355634023,-4.26927391271513,-6.940879498607652,-8.533970780261784,-6.634838374550967,2.65638246485633,5.798624332175189,-0.1971295678303357
2018-10-04 20:36:27.000,5.00031122891412,3.851113435449813,8.887766306428675,10.828037597673632,15.66461617271259,17.521139413504706,17.264778505200695,21.9014248532458,29.07221004535548,43.78836901096332,32.05993386330604,35.72031557183749,,,,41.00181251833637,28.665067845089908,28.59393843937476,25.20527349519979,26.743513219273574,24.81894852739515,22.67798494530723,13.302093272022926,13.272844764780368,18.68175134600304,18.404313419805177,10.803389876659038,14.059044810172866,14.079888024272178,11.650308369689643,8.904410456490341,-0.2246030577465934,-3.699049718202959,-3.3434060390817884,-3.441037238548762,-0.5405991110883885,0.0160377941227434,-0.7862740799873986,0.4841769475574313,4.765562620590165,9.367929177356748,6.512762440728119,1.730596430586937,0.969315067420114,2.921141416220406,8.757765021723587,6.626172078417364,7.470504804546808,6.871466972673025,5.040974404281284,-0.4145955815585243,,,,,,,,,,,,,,,,,,,,,,,
2018-10-14 20:37:34.000,4.538270310862164,3.923207153678921,7.1804989440290194,11.274600685879577,12.965212634845647,15.225668518412522,15.715023722239591,19.739190666654668,25.791566168148005,38.22847900741583,21.883126283286384,14.950751619234095,15.457599037507922,23.1103278416251,15.347918158505257,29.240733953493965,22.884965980427484,23.19397235543908,10.741643362658431,11.315607889612275,18.83376922726278,20.86722630057493,12.610525019367705,12.173422053370274,14.860262076779138,14.75625791232554,10.262843637599993,13.221941031697472,11.4648810731766,9.96263722088489,6.092990774049025,-1.2573509164578127,-5.825369527316194,-5.031077187886543,-4.813608025403757,-4.0915588809199575,-3.115780943730172,-3.013099740365358,-1.2531082828211766,5.607882671834422,9.275673077040969,4.565251418345157,-0.9882225748160632,-0.764430887305525,-1.4222638145043434,2.749638808633517,3.067537356923066,3.8271337506668894,2.8929551471900377,-1.1361592538083152,-3.986862294357281,-3.247103620232191,-3.486217447983809,-4.701860637817968,3.443069788469334,-5.439686667661181,-4.8459143172072165,-6.063831383152954,-1.8308324741411888,-3.5920099113389403,-3.2828890342965336,-3.61086604920192,-0.7752493816047086,-3.615935262116941,-4.136057001521444,-4.411283408762989,-4.1199070173381545,-2.8447908032473874,-4.847011368892267,-7.762666611133091,-5.517261297792603,0.2145980143037966,5.901336284614488,-2.894596223409411
2018-10-14 20:39:59.000,2.4607582131358674,1.8914308588716928,7.991929804836,12.666106506659778,15.76390749977534,18.704559215714987,18.04931080157069,21.438208223960547,24.95159458672229,26.06475239628832,,,,,,,,21.43751248384376,10.311163767743922,9.42956416820043,17.80176630218383,18.848861709772272,11.15955088068307,11.571303690974377,14.846392151777902,16.877831642813035,10.058220722455122,12.357503736366874,12.3828927272969,12.0971978236237,9.280878273392608,0.8325677589628658,-3.770533486018018,-5.044947112887779,-4.62216006384176,-1.988054629182085,-1.9539252011278745,-3.212357525822429,-2.9560834022069016,2.498469573026348,6.877453608303617,4.747148925925354,-2.2452242713362884,-3.5137299482634416,-4.181215683132389,0.2896176130373672,-0.3878370202872975,1.0853242172970772,-1.4695885354802245,-4.689223469345614,-7.173793048322575,-3.060883873719473,-3.1715086626994173,-4.601534211509988,2.308984560443654,-5.894736928776642,-6.322460702761395,-6.060476513202224,-5.44785800179561,-7.306651756418579,-6.732902929374538,-4.528199775459577,-3.3495596375778645,-6.797496033519081,-6.5020180100833285,-5.531508314284241,-5.254343742987188,-3.7858524105114304,-5.000772378754141,-8.35170178712899,-3.7060876376571086,3.787197424548938,8.195096321363804,-0.0483787993658363
2018-10-23 20:37:56.000,9.40116521459797,7.955907285457253,13.245887677210424,16.739603313318362,20.68415067384748,24.92977585563795,27.004816568382264,29.564991063525028,33.658008930512295,45.55691451735925,29.207949259563154,22.52234907451939,22.466675767837582,28.62204038029648,21.692242347515148,35.50208985615731,30.731041916756794,31.373589388405826,20.226445210172628,19.745774950426355,28.34654166911501,28.883401607361243,24.355584396877155,24.504912105746914,26.92928354876994,26.756049618556226,17.91376901650321,18.072220359000703,19.6877779151081,18.622489399716425,17.624919118767217,13.325996681821564,13.74830580649541,9.538525580838098,6.947658353879628,7.230444794643667,16.035596908127744,23.431940890949235,22.94966235173676,27.00722668625713,,,,,,19.57695386108228,4.8817419562620685,6.295426208610664,5.981788251599358,4.95396306838936,1.5104517162388154,-1.153639352820868,0.6970340433004764,-2.3177559030852706,7.216419529034411,1.2673888279336685,-2.878119427806702,-2.8835265598718536,-3.9013382853569087,-6.388751931636202,-7.006426426514571,-5.094427740526449,-4.087952379966671,-6.803377867801833,-10.37543241254334,-10.27289103099032,-8.54953548749713,-4.758255832575479,-6.142066332795044,-6.156554102173743,-3.1291128148026672,14.794495706910288,9.659266621116393,12.54268532808056
2018-10-27 20:37:29.000,-0.6713053958524606,-0.5848853544864847,6.965503592231983,11.225865927119234,14.278250405348372,16.66372142209574,18.6913865154088,23.50453579168496,24.039266709559943,36.374345225523655,17.097700147176816,9.871885855123214,,,,,,,,,,,,,,,,,,,12.09849558534097,7.266850900597529,1.7464293044264565,0.1843704922102983,-2.6798611712515243,-2.364630449787512,13.670744573714927,,,,,,14.841230104623364,-0.6328886521578776,-3.402124266582533,1.2292538274483318,7.189184627426666,16.57825172936206,18.385519575378066,,,,,,,,,6.455143391703849,-0.971833012927011,-4.441186950376919,-3.4538234518828053,-2.7780969737954178,-0.6648762060895985,-2.0095662434435404,-5.241995258391581,-3.380904120946504,-3.9347305934095975,-2.4741766382743973,-3.6096370596695455,-8.474312372798414,-4.553485552944549,1.4901927742738008,9.276861715043108,-5.1081682645449416
2018-10-27 20:38:11.000,3.759869269993613,3.4796900286290944,8.6490132797283,11.823232624303278,13.755335134858502,16.209443789480527,17.931832500772256,22.95298247388257,29.12837983029097,41.08884026921514,24.40384644016199,18.231209929248788,19.51876525420138,25.513345300461868,18.55431706141292,34.92888375059722,29.62345189090069,28.33216771147784,16.61321616582345,17.098952744739254,24.478615294896034,26.7897723245804,18.510979618807724,17.760940330696176,20.14422229506913,21.988216258301,15.696672610842112,17.07387514895188,16.238672819426196,15.290434661981696,11.76326725909655,3.542408187978741,-4.191984112413183,-4.057329239991897,-5.091649333117576,-3.276966167336229,-3.645888927939682,-4.718466743341711,-4.73572453009266,-0.8150739609033681,4.325519020367531,6.242804732688247,-2.2076534670601182,-4.795410539118296,-3.395112541535436,1.7484464543624023,0.1919685471393936,2.483248428823836,1.5484436268001265,-3.1686796408883167,-5.164046633561454,-4.006331225675949,-3.166815932922129,-3.5824328584546903,4.258871263202296,-3.879644224459912,-4.804014565506275,-4.368593934369934,-1.2102627147323437,-3.392913951846501,-2.6873456435066982,-3.316655053519159,-0.6711104366172715,-4.153059222356329,-6.702407173276149,-6.998426413362204,-7.90315339266512,-4.162368059160683,-7.94753079837874,-8.693093027327308,-3.843065992828072,6.247943035482302,4.907284479436481,-0.0922350288151595
2018-10-31 20:37:53.000,0.1430859475198018,-1.7375102398569138,6.550050772844701,9.795608091900329,11.220985040027651,12.626732642332696,15.266408339217628,20.40291910892217,26.076162081163428,38.84396897506796,23.236457876706567,16.498695413408562,19.57433776801728,25.273176489039244,17.17197484899617,30.173753528358816,24.65539846675597,23.76455445611596,12.126187383842732,11.259879735293042,18.58622851790841,18.706054265564667,10.621086356850508,10.80299021595521,14.079775549870917,13.974145850256994,9.620374597614417,12.616910006610656,11.602933665505889,9.16753828619774,6.242299997205238,-0.7699667855672971,-4.867480298101491,-5.816553652654863,-4.558689183548955,-2.387703432990515,-0.2603165515760524,-0.9677333623210758,-0.2141799368833674,1.76819317444143,9.391994268640362,9.466767884742112,2.3865476517054787,1.5732493511010524,1.7804340408599777,3.912354576453994,4.785444928317068,4.34953611654351,3.273859864457639,-0.604944032116022,-3.695195520365021,-2.4072735659281315,-1.8129252302200125,-3.2343326930885685,6.707647774888004,-2.036444712435934,-1.774456300959955,-2.6526367394729786,0.6082818253969271,-0.7307257162282235,-0.3963272072172317,-0.0504384483947881,2.0123530616835814,-0.0294077707080284,-1.7915063326555978,-0.4011229059250909,-1.4643026240498949,0.1191950314394225,-0.9524364557208842,-5.428332556279976,-2.0838618034002434,0.827177877093271,9.562297839785224,-5.474118165958901
