dates,oahuoahu0009_0001,oahuoahu0009_0002,oahuoahu0009_0003,oahuoahu0009_0004,oahuoahu0009_0005,oahuoahu0009_0006,oahuoahu0009_0007,oahuoahu0009_0008,oahuoahu0009_0009,oahuoahu0009_0010,oahuoahu0009_0011,oahuoahu0009_0012,oahuoahu0009_0013,oahuoahu0009_0014,oahuoahu0009_0015
2017-07-14 20:25:47.000,,,,,,40.666675721735736,35.52060337792374,22.36659616227225,14.0606267389927,12.177231850964311,12.486924574921028,11.925343697282653,10.77005201773245,24.8576140367928,29.46702800634757
2017-07-16 20:21:16.000,41.04561773398865,38.464469184574256,31.683448629625328,31.461930062138965,,,,34.82031892870097,31.618934571746493,29.664812600745588,27.788609612585653,28.829829704320662,25.70615195977097,40.25855454432737,45.393031022369385
2017-07-23 20:21:44.000,17.98131966771759,23.653789608976943,20.15659271622232,12.251882737567286,14.64010359173897,19.54018481410684,14.967369816898213,10.839229968152637,12.291576212875183,11.191666048508337,11.212157130114138,11.046107200970576,13.51964799897486,26.24300351054072,28.80716759014646
2017-07-23 20:21:45.000,19.34199003173693,23.671491196620128,18.615410967954805,12.310525982656989,16.06899354735326,18.421083466861123,16.05357417932025,12.888385263066604,12.54062998024922,11.697883194371723,11.960352785456353,10.179666805123556,13.519891031252117,27.924769905425705,30.82902121125519
2017-07-27 02:54:31.000,19.580511571766245,24.191853301009267,21.048364686929887,16.05491470915204,16.165980174657204,19.8150829253768,15.841204019033396,13.58010177163132,14.313008850327948,12.414801065420969,13.3843313892231,11.954039886891062,9.173581526045233,14.317721179071828,17.229334121558725
2017-07-29 20:21:41.000,31.102007127529053,30.95806439095536,27.76291879416757,18.583817799754293,21.744239753509063,,,30.89285907490032,21.708450547603167,21.05813746907545,19.22391086679748,18.286521612920435,16.07565393551842,31.20957779801789,35.139377515886814
2017-07-30 20:19:51.000,32.8129407060304,30.097870649468543,23.21080497959773,26.31698007416865,26.36093749007273,17.927017096461825,13.619641259974117,19.95780312021514,23.89221132361289,21.49794567792784,22.64311742182334,33.3654779178578,29.87263570950373,28.796968403701023,33.09675417856731
2017-07-30 20:19:52.000,33.85474517240035,30.09788054449543,23.239460028770424,26.49435587322147,26.53147704846735,18.95551161390833,12.34786977515745,18.966329684620312,23.75683156881745,21.628215795530103,22.76838214302933,34.53083273849502,29.972581450499508,29.245445624505475,34.1781266264428
2017-08-06 21:45:41.000,35.066477065125795,44.04489358622879,,,,,,35.79440493104048,29.578945865488954,30.230335146339307,31.26317395157747,29.23970114179704,19.05324949400546,,
2017-08-09 20:23:11.000,18.534499124544908,19.052382706986155,13.250197589227804,11.809698373154864,14.369577828773917,15.684366192784292,9.06139629584061,9.074419677593854,9.841115318551712,7.191175193576956,9.789780658830166,13.048522377316509,10.767062968818994,14.866935944914534,16.71387299376205
2017-08-12 20:21:58.000,15.844920404762506,21.079128833692188,18.32204437207689,12.327073650179116,12.000878147788615,16.564491509395,14.62382949099088,9.7354168864402,8.37101013640507,6.399084755343701,8.12908966998505,7.304763283782907,4.962233010525739,15.08536880140302,19.67331704575039
2017-08-16 20:27:56.000,17.673985500768175,21.97905749356948,18.184139807223723,13.356238695573436,16.4431985086915,17.836208440847862,16.1769948342862,16.18240566582266,15.35021925053436,13.283508659616096,13.386166290605964,12.454834398276592,5.549852631153225,15.63659527919682,23.06756713315292
2017-08-20 20:23:16.000,15.518005291469152,20.590026301513827,15.694893897025468,9.862427916186917,11.469250300419237,15.810192000780368,12.556220363818824,9.849709304632704,9.326351043258333,4.427403545703147,6.151145142158299,7.8791468543379235,5.425516675641182,12.428488199739084,14.549589669347592
2017-08-26 20:23:53.000,16.318429287637233,18.797972075226085,14.41301230543236,9.796742423291231,11.230194664202097,15.2244681181763,11.862251221135285,7.177353614958108,9.613927458815017,8.585785051058135,8.168225801419316,6.730778783978568,6.49036432593409,14.68014368642116,18.342266930984668
2017-08-27 20:24:13.000,14.19214378173991,16.767284016135786,12.394596722906485,6.4637364635682335,11.29287060589045,12.38613401535583,7.706660399532199,3.2118838213872696,4.292180840217684,1.9047885689046296,4.615743986011537,5.060915470816316,5.808980413206347,8.596095937484966,13.031203230767922
2017-08-28 20:23:40.000,16.248158433242516,18.40076327456235,13.002422282050908,5.4602051499779005,8.616380312869625,12.441354971457702,10.409205140712672,4.682057673564504,4.496119018091395,3.6766219532960105,3.327244111029418,5.183743569337436,5.898048085654351,8.236389890613351,12.597193298598654
2017-08-29 20:25:03.000,15.651673625203918,18.67468845728238,12.979422362026789,8.851409794912042,10.203270083574145,14.545146828420616,10.27268561941778,6.912492805630593,5.803891315722805,3.0349657511002053,3.0333294027710607,4.622528595604709,5.254452613852561,7.772391204890243,8.536630463748715
2017-08-30 20:24:00.000,13.723021971090008,16.52252517684031,11.124619077097096,5.137321359205012,7.404581231599725,10.182248780971682,9.359948190404516,3.8512926167949297,3.881243240767976,1.6020002358478092,3.68439563373668,4.6254242747947645,4.409535550629418,5.551122897238574,5.803512728229632
2017-08-31 21:41:36.000,19.052752653256388,21.5064169936234,18.14763407721406,13.374084915584604,13.175814024390228,18.79690691481501,18.52111361721965,15.5491985181271,17.25542874256959,7.844716348253224,8.864775273317887,9.9624231525232,6.04909177903377,11.977924783669096,15.565714249728774
2017-09-05 20:23:29.000,14.507505828882907,17.30445230472798,13.138559935248535,7.61745436423768,8.6647180526677,12.068491560179956,9.17652207238578,6.788965028570889,7.013861752714545,4.995716374855798,3.9534722537650544,4.130983398652381,4.952794441660535,8.464973548321092,9.298764427017696
2017-09-07 21:40:22.000,15.022564132459802,21.544747630095447,17.94304776038533,13.44766916533049,13.832999219123652,17.377757683303642,18.68944811172834,20.34271679371289,20.27984067615177,14.446878252799811,12.262533956712716,13.418638371635126,5.930128577695957,11.809215149753603,17.513529007406007
2017-09-12 20:24:54.000,16.14219722593016,19.28015694393904,14.114474819150097,9.322012307679593,10.957319629851089,12.47755072970686,9.818997242502189,7.178150457574404,10.092649753971584,8.650268653202696,6.293028279007125,7.627613549717195,6.489704767461553,9.33547301957102,13.240786486196145
2017-09-14 20:22:27.000,16.12730945158309,17.947336442419655,11.679099659782317,6.760161954069376,8.992639877487271,12.759813110069866,7.854170953506786,9.70899317044399,8.650991067100183,5.628967828819582,5.063650267359843,5.4416532969869245,,5.583862362503715,6.89967026064262
2017-09-14 20:25:18.000,15.833531325250595,21.949781321820584,16.87613891083927,10.774265281401206,10.961814606803287,12.80528192430962,9.969109022569556,8.759862325736993,9.957481777507889,8.52866619741747,6.399004777968623,5.495572093882904,3.10720458251997,7.326557814085014,7.652426725649843
2017-09-18 21:39:44.000,,,39.49344620417645,26.170324528983663,16.413723948296507,17.006940845069007,16.061377997106373,15.933303089922482,13.71316826000384,9.320496326344344,5.703225838361482,,,,1.8769213127406248
2017-09-22 20:25:19.000,15.703432552056512,18.201443101219606,15.121942066031105,8.783384624569813,8.891677775596833,12.95186292502371,8.60036042995782,8.70243631062597,7.506425704071375,6.0053439864385645,5.6338723481123,5.6264844371040414,4.040411686558723,15.771627146778917,16.609875446773366
2017-09-23 20:26:25.000,30.11209562111731,19.527785144441307,16.081036870553074,12.188189781336662,11.30295617861521,15.13878820315293,12.03715137882902,9.608052768095304,9.088044328251518,7.21961177494913,6.456766518707159,6.594338143175728,2.171945563144209,18.007576178404797,19.549003556013137
2017-09-27 20:26:00.000,39.4922802414112,36.86843898890751,34.754690626257855,31.59237178798836,27.24144433098576,29.90799958842972,32.60392342277783,32.97100565477943,29.428276931064527,24.100771676216624,18.846013498307787,18.40549271469756,15.727688204053443,22.684664849306703,31.145548835001104
2017-09-28 20:25:29.000,17.88850199805415,20.51631278607188,17.88722066289143,13.03803770602956,12.731122819002191,15.096498719775855,9.649403366846665,10.34851323627304,10.88044390987392,8.196583593243735,4.102085041850749,4.569383891168617,6.855950532389184,10.492012290263276,10.950024236785572
2017-09-30 20:24:35.000,16.049426609968958,19.473848178112057,15.599973014229874,10.944377597550568,12.31038391184138,14.260533901214044,10.575561201405112,8.361302893587336,8.04789094312162,3.3511844953992505,2.785927125962715,7.45033131688649,5.161537605346667,9.088157149118109,11.230413193090754
2017-09-30 20:29:29.000,18.15451381574045,22.348662194268027,17.97522173157528,12.317719925339611,12.5909746354633,16.670688410582283,12.521906219018415,10.763313043701052,11.019470157123113,8.974567468375415,8.668456862193338,9.705984962216569,5.657791242475182,14.023449048487212,15.731581099490269
2017-10-03 20:26:06.000,12.802416683148266,19.451041484288563,24.309821150120577,,,,,,,,,,,8.152816074768129,12.88531944832996
2017-10-08 20:24:40.000,18.14214488805064,19.845124769093424,15.843163477198823,9.857646439531267,9.323416441164207,11.506920755605451,6.063233993840929,6.819235004985302,7.812817320926475,1.9492071038690364,3.61537684199444,4.309100329397984,1.394582385086319,5.466886567095672,10.47475022302971
2017-10-08 21:15:29.100,22.717451518591943,25.74364217058472,19.575564939851283,13.790948623985289,12.770072853551852,13.454602879437909,13.753466819032894,17.796539388740445,17.268055103358694,12.783960581256752,11.654512992656874,11.269595495483228,7.027312106277857,24.321487355216632,32.41753355384684
2017-10-09 20:24:24.000,18.16302160854827,20.115480115388248,16.375035176255775,10.49235001851554,11.486235519603266,13.890474971935252,6.621063057739669,8.825777877137014,8.640988311908396,3.0128219542323222,4.162928845398808,4.779534405221106,5.766834927950149,8.364418228228974,11.593074198448578
2017-10-14 20:26:18.000,14.931865809726917,20.35576134893161,15.964315946525373,11.04881094345479,10.980975231376616,13.0529401619288,9.55662242319558,6.568566621417247,3.24850405788994,1.5551261813537145,4.011873192342797,5.401715143220043,,4.3650374493359205,6.86449264660947
2017-10-14 20:26:19.000,15.656664724354847,19.40408505432185,16.174057228473092,10.581308133230657,8.03494139204123,,,,,,,,,,
2017-10-15 18:18:24.000,13.01818033219862,16.328183717888056,14.22034463272924,7.078366321555512,,1.4878344058256254,4.792470264451182,5.740139313716639,0.0585549189728501,,,3.0967267872293696,,,
2017-10-15 20:25:43.000,33.6464841978264,34.3188591306004,32.19281465367543,29.733574947716374,29.256618910644484,29.542988679132904,29.589146640745856,32.32989713033968,26.962114152767544,24.12209705223169,17.661901102125587,21.92398876805581,16.42197410107454,24.634056640177352,29.69129744735688
2017-10-17 20:26:00.000,15.642966586239408,19.093951320978384,14.54874744088525,6.387467361028912,7.455983555906199,11.488174000861036,7.764488308953462,6.683174706135127,9.04222470410818,9.78868465589781,6.748767244822588,5.813513401866681,8.770092995822761,9.860770581588978,13.561751054811122
2017-10-22 20:26:32.000,17.47408998350428,20.38230096488067,16.439800552464465,12.161273347542966,11.09849729753808,12.680760790366769,10.059276988239334,9.67476670035321,6.31487394686216,3.7052756310478143,6.9129904845598125,7.463551448467576,4.5110288799520495,12.208017652183418,13.219593846709492
2017-10-26 20:26:16.000,9.20020507470123,14.6788658679078,10.751541037998932,6.42561679537075,4.001919598449778,6.968049372330945,6.65099631647496,1.5186990675327126,2.4716727083234424,6.897440814998622,3.133555742475933,3.723441483942074,,1.5945977496953367,3.9657945820707536
2017-11-02 20:26:21.000,23.5955851235436,16.02515525811942,11.238289976502516,3.045618631647492,6.141163060396382,8.270417174188639,6.622609236504525,3.996848448150824,5.581811425741946,10.278502203561848,8.251715713528053,2.9915079401999587,,,
2017-11-02 20:26:23.000,18.615195397235706,14.288754482581435,12.073158875865095,,,,,,,,,,,,
2017-11-05 20:27:36.000,16.073669377093225,23.439796798433047,21.28952606040004,19.03920407235366,18.806942512005627,18.130648173378425,14.955490702657276,13.936599472788718,9.689755587799011,6.550633610900707,4.277740790529246,10.26025139984585,4.999968278641244,14.594826742880382,16.23364089129614
2017-11-06 18:36:56.000,,2.866706215732472,1.577698161786151,,,,,,,,,,,,
2017-11-14 21:32:09.000,,,,,12.126082026471106,10.130720947764429,9.223742282366574,14.79007650321436,20.607134196509733,9.199458557545784,15.923736827892608,21.000384802696253,12.8156769546683,12.171779210633147,16.799063752415176
2017-11-17 21:28:30.000,37.45090801919325,36.89209866961846,23.258691045849154,15.150268894502643,13.294352533812,18.108146256048176,17.234048760364626,16.18532794462787,18.84071199597073,13.44883444077839,4.961304072225568,5.441800309047522,5.99029136513337,10.340924338624538,15.126727962021452
2017-11-18 21:30:51.000,14.354504165394546,21.37209757495158,18.904435666084566,13.540273084852338,13.73537995968534,15.773699685864406,13.329710290945547,10.584228886978403,10.04999935028062,3.183219152370309,2.575698665008958,5.280772136480153,1.61668544192992,6.731088067529503,9.44066572998361
2017-11-21 21:29:47.000,,,,,,,,,1.4451742229103783,0.4138677406995059,-0.059937438701684,0.5539391209038205,0.1549538777442163,1.3534394478416698,1.8904531393571484
2017-11-24 20:27:15.000,10.726828628770976,14.269559099695844,11.254330553232183,4.708377954836871,5.911632599535072,7.879004682665532,6.371003840986885,4.69642378266234,5.563354739244597,3.2594106854289446,0.743884956882103,4.405532793788499,,10.985704671753435,16.391351058677614
2017-11-29 20:26:13.000,,,,,,,19.526915797207867,12.95077074460109,8.665809653857737,4.124876746650445,3.480745378214245,4.809411684117707,1.1835606357216564,2.5470266385574165,3.741134223148563
2017-12-06 21:27:45.000,11.685165823555655,15.64179006497146,11.874612129429954,6.823880826431968,5.13540013238282,6.402478456016852,6.267666191170263,4.664711492363533,7.549899335248356,5.572986690652727,,2.2990242558740634,,-0.0253434193571602,1.1478385295515836
2017-12-07 20:27:33.000,8.677327666096783,13.900387393176484,10.55137887040062,5.407751666506223,7.98235686711448,9.394009190510824,8.24344760455031,2.514247149237286,1.1921912936336445,,,2.976546174647214,,,
2017-12-07 20:27:34.000,8.168237157624699,14.22320086007764,10.183098525489118,6.411735126232614,8.4856710606618,9.035767806488996,7.883709524252596,2.147562488880773,2.676041237924899,3.0161904173165923,,3.073661663027476,,,
2017-12-07 21:27:35.100,16.039819474595888,27.349291894989044,24.900776598919023,21.8978675475512,15.921212001028945,17.45763327657601,18.36124455003885,13.56225617755995,16.63571402901923,13.424045659477468,3.923349354036958,3.088247642287401,6.570233814173722,12.873097748860138,16.40678949331953
2017-12-08 20:27:08.000,6.859541210268039,14.442852218596292,8.23510095010076,3.186291422019558,4.789775705194831,6.18850642038327,4.12388995565654,0.7357281167317641,1.985531619201192,,,1.4866548846644307,,14.044759363563204,10.577068989428245
2017-12-08 21:27:42.000,14.975139068528357,17.45220736896027,11.543916804265958,3.822196196880182,4.455076235241463,7.947163027156307,6.495556345350107,1.5373332436280631,4.490825244512393,4.823651854513995,0.7019490506244702,4.872894582003708,1.5084639239955984,4.222697891766837,8.007929135328764
2017-12-09 20:28:03.000,9.200377991751084,14.317892929165504,10.752319798513264,5.521057794558724,6.289227991437548,8.308914110604505,7.15065601101082,4.198085746784127,3.6614550064529983,2.10820626642914,,1.6398284216701302,,,
2017-12-16 20:27:47.000,8.40386479131116,12.872867188299612,9.186690682893657,2.803501081655672,3.487251408723609,3.679993625098,2.7201906832715714,2.6971492854002617,4.92753947853913,,,-0.0119351379589515,,,
2017-12-16 21:26:44.100,11.126464534827548,14.94976761174742,8.111134784185484,2.8220868525999188,7.929269632134741,7.765414751822502,5.7026186394867935,0.2668303423140734,2.5792785888320395,7.795623792685575,,0.372681615635708,,,1.4853217092535025
2017-12-18 20:28:43.000,7.668572990410974,11.9399209832226,9.291814248164671,4.625557066613206,4.490047619009223,5.487889567906574,5.210470178875087,0.1411396487183184,1.6766277901345557,,,0.3506587053302103,,,
2017-12-18 21:26:43.000,3.5046927640236545,7.009370509176077,2.4539571244308687,,6.893917997202643,6.110432086026587,3.964230049147885,1.8878900085669,3.123381307179033,6.074860245288646,,0.0379426748123257,,,
2017-12-25 20:28:46.000,10.136485303192725,15.471580467003614,10.549223440657348,4.561925722765266,4.18574333434516,7.6868547566872145,4.672897542477213,3.917977469925933,2.1206059376588025,,,1.7171328543713211,,,6.981513767151945
2018-01-03 20:26:44.000,10.679871415223504,13.953233744310488,9.39774955646562,3.779615356109792,1.740284128139142,3.7141227990904726,,,,,,,,,
2018-01-03 21:22:35.000,12.305307909114903,16.670788359405208,13.798828255748626,7.427251671535282,7.228289257179537,12.424289556262936,3.659261391403372,8.044096372662569,12.46446037465718,12.835304428077688,10.895167090891164,4.183284124133505,0.6767607780170912,5.489642869700579,9.67960095215682
2018-01-04 21:23:15.000,19.380427288266013,29.93040660254549,27.458761450090982,25.19924340072505,21.853768455231485,17.929300105840458,19.20621622516052,,,,,,,,
2018-01-10 20:29:22.000,8.13442912495317,13.08445688491697,10.155364919111207,5.412221656665032,3.415013545611372,7.531891295690058,5.026194465536848,1.7622243895341014,2.121656351562832,4.9176458719359495,,3.009294833713131,1.5524988832159412,4.0349026566359845,2.983499877119176
2018-01-11 20:29:12.000,6.769981691152939,13.4548570425943,14.029514504255712,16.443421211385086,20.265679141254893,8.971677009192652,2.5011541831035338,1.1849866857098947,3.1413585892686733,,,,,10.71832064521536,10.33727886500335
2018-01-12 20:29:35.000,8.479259757809142,13.748501459200645,11.52603696904644,4.744947146678986,4.585381356091501,5.655947535609101,3.6376144783847377,1.9017938083837376,,,,2.492698344383556,,,
2018-01-13 20:29:38.000,8.485148322738953,13.00497938318836,9.688060324549728,3.5883191356289226,3.7562913200446895,6.431323332029973,5.092698541100623,0.7265125524709384,1.3126455375127244,,,2.5186132603333675,,,0.1798151855430686
2018-01-14 21:20:40.000,9.98678396243846,16.296265732052728,15.114608073228712,10.713358728428492,7.807306182159322,11.275539554788814,10.953105274958698,4.544779173990723,5.253075246130655,3.2974330286905884,,2.371118866458453,,,
2018-01-15 20:29:07.000,2.03942435816654,4.027599151480823,2.3532737998411704,,2.0090035958155936,2.786937843442564,,,1.4092701198833215,,,,,,
2018-01-15 21:21:20.000,8.393659724291611,14.709542423679467,12.111549920263633,8.232430965769455,8.755317967348986,10.296469234336532,8.202076098255523,3.836564620294818,5.169753566356924,3.903801402137548,,2.288937273386048,,,0.3671162293633239
2018-01-16 20:29:11.000,6.268637607520498,13.706390248460544,11.390706619466073,8.131738003744676,4.181478982270529,7.706873320905248,8.25282227733479,2.620356037763651,4.457924187243342,7.062066667280824,,1.8576871947067783,,,14.428822327856208
2018-01-16 21:20:44.000,10.057922465352467,19.67146757284455,16.15816806263078,8.824691874311974,4.750352332509601,6.475518705032695,6.246223403021109,3.5899454534992365,7.266236900872845,13.182226715857087,12.548028939629326,2.7912422258101284,,,
2018-01-22 20:30:17.000,6.404354646552068,12.64278554040182,7.684539495751977,2.2028872631852168,5.794437646573924,6.985230887478967,5.297158396393451,0.237732634652605,0.770764550914849,,,0.6411178081147902,,,
2018-01-23 20:29:17.000,7.6681039809476195,12.015267948738805,8.53621733147391,3.643672555939612,3.1091193408277524,6.765919576153035,5.959718517903864,2.4834849534975474,3.383604720276486,4.747655079025032,,2.124516875707547,,,0.0373198104260062
2018-01-26 20:29:54.000,10.576961539808137,15.014109779874868,10.213003682327088,6.28207411112048,2.430449223114702,6.831353712176616,4.6570564253347895,4.5083306799617615,,,,,,,
2018-01-27 20:30:11.000,10.700402716408028,13.540506367116864,10.546487538745575,6.161838877345167,6.991073528988406,8.300236148924066,5.610216187094179,2.470498379598152,0.840763636429928,,0.2841912719866577,1.9356029844479603,3.23249006401614,5.241786428869458,4.393402535530042
2018-01-29 21:19:10.000,12.756192191735304,19.67152769976524,15.97543082751637,13.031516451243997,12.96055977746382,14.74398380007668,15.160721310320064,,,,,,,,
2018-01-30 20:30:33.000,8.649099383252397,15.342662980848813,11.804605410298125,5.270929162978779,4.453087544585607,8.245843475679019,3.1209554775349293,2.93188936904429,2.9478687033454944,3.12236322578939,-0.2274678713531759,1.041910192760553,,13.543970272350329,14.775057015442153
2018-02-01 21:17:58.000,9.915191946611545,14.46342614153657,11.458564924381315,5.370673184101989,6.225353660324648,8.099562883822742,4.000918086282518,6.52392171256125,9.603060407413045,11.239450410421467,8.137024686900366,5.88604660747157,0.1744874451303311,3.009247448002563,14.5994139718703
2018-02-06 20:30:06.000,10.880617308642986,14.848878367875608,13.025508639059156,7.720658319200731,7.343635902815129,10.10381292513555,2.751100592109524,3.105940346583858,5.6651958923058245,7.427597710574666,2.263363376895062,4.422920783488124,3.514513178481815,3.008787890040812,3.2603082663353247
2018-02-06 21:17:58.000,7.016184331125468,13.935571526060096,10.819770648162349,4.984572894582346,,,,,1.168657555400357,6.623993086600938,6.252109283366412,0.2072155702266654,,,
2018-02-08 20:30:43.000,10.048658039363488,16.16794651190267,13.791704724383315,9.994157227461152,8.557938539426623,12.494517046272623,4.492608521149977,6.870766586176046,6.852590397776031,11.817539320702066,11.387502083302076,3.2204677529606984,6.506901693240058,15.088053575637476,19.64092454451903
2018-02-08 21:17:19.000,10.014476718981326,16.89816378378014,14.497490782141512,10.79731823321452,10.196109068822912,12.092280704660055,8.240957459995135,8.791548122225109,10.33161485074458,11.480057612333264,8.291611618548501,7.652530059946002,4.418215748060127,8.375799930621438,13.654537400923672
2018-02-12 20:30:44.000,15.76748997285927,17.888771350273664,12.026860216677225,5.694374538354575,6.060200554215791,9.885834459355008,5.986581115595799,6.804606806656468,6.821567153128226,11.702909328159238,10.962338979065844,6.182748710452246,8.202703610131094,17.778967826295553,23.39688443803184
2018-02-15 20:30:47.000,7.480135983971693,12.0091303174951,10.11101971453282,3.7577189029544815,7.058901683869995,8.29504814142852,2.717976893577484,3.220146213230761,4.770800018966026,6.15947160762622,3.015187297996993,-0.3324167501725976,,9.165248301010122,11.958708389959176
2018-02-19 20:31:02.000,38.115770655402855,40.35726930392847,38.97221989010505,,,41.5924794975356,,,11.050857916437993,10.223852553883534,9.530963412760936,5.729200799820584,9.918003416620545,23.933880615587825,28.626223489901005
2018-02-19 21:16:26.100,19.847620050165805,19.40314476623256,16.366315277606578,11.553021557810547,11.640152072057823,14.181600520013967,11.736386754333134,11.526305787481936,14.52507361081229,16.035304335783263,15.544210677971243,10.430297119068769,4.915388385803803,20.533599519400106,24.846732415724468
2018-03-27 21:10:31.000,17.40788571684306,16.806934405448786,12.49483707357207,8.045945891007788,6.83113039719145,9.51296807730614,7.468329157235577,7.488937673764215,9.990255279191924,8.253027030490836,6.250017495271812,0.7978095749591179,1.2328422640754626,9.158203500669588,9.573117820751389
2018-06-17 20:59:08.000,15.521178013681617,21.17024017359096,18.77932848894308,13.914785763977044,14.256138622218714,19.23660449518149,18.179438572448568,18.40013724027429,14.123885993898869,14.300419627167305,14.062386328835188,13.22254124979754,8.63533205190674,26.06105883870824,32.92902137129913
2018-06-18 20:58:32.000,,,,,19.22108092144074,19.03097822607616,15.96900847337302,16.593656821120664,18.169933401605803,17.396362687184705,9.16478695387509,8.711827626236646,,,
2018-06-18 20:58:33.000,25.68259921375845,24.947187094388685,20.49144476398296,15.645422467543542,15.263009208165306,17.88485382760074,15.968996609440556,15.982756536750156,19.11934540084113,18.176108396998067,10.335852062382653,8.67124489913437,15.15872713563565,20.31918009829248,23.38727127314341
2018-06-29 20:56:26.000,17.341418981354177,22.568497377317115,20.154295393018764,12.52333773115023,13.914125708430516,18.501252818747933,17.734132558860324,16.239917049499596,11.900531477875589,9.410692768594735,8.469138707860196,8.347705061941092,6.921051135082087,19.64677787150912,24.28992428601593
2018-07-02 20:35:46.000,19.89031356907876,25.279339781460404,20.276916681657564,14.896158319065014,16.10325415788925,34.69899559629282,32.9318970010643,20.8347456284103,13.73607233087612,11.842399375328789,10.926828663150712,9.656096474888162,14.05351448570338,27.77415665316914,30.55560812644636
2018-07-02 20:56:41.000,26.280302853304697,26.495354910077843,23.620082351951503,17.018724459342373,17.57243798586655,38.32603154335887,36.73992618813647,26.282565107570058,15.735267577485876,15.554889683477631,15.654886685827377,14.159214753595856,11.952974767429426,29.532924272010234,35.02434992117812
