dates,oahuoahu0112_0001,oahuoahu0112_0002,oahuoahu0112_0003,oahuoahu0112_0004,oahuoahu0112_0005,oahuoahu0112_0006,oahuoahu0112_0007,oahuoahu0112_0008,oahuoahu0112_0009,oahuoahu0112_0010,oahuoahu0112_0011,oahuoahu0112_0012,oahuoahu0112_0013,oahuoahu0112_0014,oahuoahu0112_0015,oahuoahu0112_0016,oahuoahu0112_0017,oahuoahu0112_0018,oahuoahu0112_0019,oahuoahu0112_0020,oahuoahu0112_0021,oahuoahu0112_0022,oahuoahu0112_0023,oahuoahu0112_0024,oahuoahu0112_0025,oahuoahu0112_0026,oahuoahu0112_0027,oahuoahu0112_0028,oahuoahu0112_0029,oahuoahu0112_0030,oahuoahu0112_0031,oahuoahu0112_0032,oahuoahu0112_0033,oahuoahu0112_0034,oahuoahu0112_0035,oahuoahu0112_0036,oahuoahu0112_0037,oahuoahu0112_0038,oahuoahu0112_0039,oahuoahu0112_0040,oahuoahu0112_0041,oahuoahu0112_0042,oahuoahu0112_0043,oahuoahu0112_0044
2017-07-05 20:20:59.000,,,,,,,,,,,,,,,15.785090945336329,14.448477857010328,11.414203301795125,8.481547505518643,10.721968477215729,8.624730326766718,9.60831153436956,26.242882348961267,30.031719533201912,25.292152975553968,33.58796723875445,37.27019056189262,39.50661417646447,33.291375871753296,29.48942011270941,31.868227979177448,35.355765144841975,36.22806112838801,43.88000224482402,37.06011239090141,,,,,,,,,,
2017-07-05 20:21:00.000,,,,,,,,,,,,,,,15.344378507930882,12.645893384441216,10.842701946502194,8.22837173497288,11.36212793426628,8.996547708216287,9.433072760199304,26.19509984025648,28.38640641956864,26.41645194387784,33.83257969961044,38.38692499728255,37.27685285544359,31.856320257351225,30.122937947548795,31.868423061873663,35.834911775801174,39.88859607031923,44.13574485390988,37.90505495476868,41.00383042673754,44.13221936188493,38.917192290006135,35.51680029304833,35.3605693027741,34.46903136235621,,,,
2017-07-23 20:21:46.000,19.111640765723287,27.35716218454012,32.064497487103715,33.40459114730637,38.2621235091779,,,,,19.71491242882572,25.709750753469443,31.95326850598701,30.05393370996908,27.82278484452236,31.19862706512514,33.41588519245961,33.86625704400113,24.206178789101763,,,17.652236952178868,31.629608346774315,27.83900270613497,22.57527727829042,24.69216441292679,27.089924592138946,22.462149317196136,16.2559033999147,10.034901441721336,7.714878084958596,,,11.139776820848075,12.172859199390556,15.334696358339016,21.67408844925191,23.884309077903325,26.58070249740048,30.19609234101487,33.311524909358006,33.34724281512054,34.151425007128985,35.57530621604971,35.06930491026568
2017-07-27 02:54:29.000,6.902186636120911,14.105349369512146,21.36564830981733,27.30892837929452,33.09911686926492,36.65372056356214,42.18067840138806,51.36916745518568,48.3679476046449,46.40246752943696,37.62009324298931,24.78444352295189,25.82924854407992,26.291326353471216,28.84063084370126,32.18286332901488,33.9658381207183,32.27939014557332,30.27878447450909,34.84228097774835,35.43745241986016,50.6358366471553,47.39802825298428,47.65082185497154,54.44935098407814,57.54139788768463,54.51767716653189,48.499431102751295,45.328482479621655,44.64269885754781,45.70751109426625,46.01471132533593,47.04684617392244,45.834635113403664,56.37829606251248,62.78743753616325,54.33782730356892,57.14344441196307,43.832470960892266,42.83263868468907,41.15002428610343,41.147445537392365,40.48104624934917,39.88730585254456
2017-07-29 20:21:42.000,,15.241796163452838,,22.254010073635364,50.82594081048977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.619583499894084,35.72628561984811,42.69424194973932,44.06169906158237,,18.69902424201713,17.79969703724412,8.615367663641637,36.44107628500521,36.62521253582365,34.08267796756705
2017-07-29 20:21:43.000,,,30.758076071375577,41.36016532292088,41.81461323175436,32.90689777696891,35.236260880738115,45.41867254828954,63.39809045169692,,,25.725919149182666,23.66296456765265,40.6131581080728,50.54458146192181,54.47207561780643,53.97277164715427,49.56228085811326,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-30 20:21:40.000,16.150866028434233,21.449902361966007,27.953458429218507,34.324700441246804,38.61262371279369,41.54441558783813,43.66476072586955,52.25039439110715,52.99456218477582,50.03391973777431,46.80885849851414,30.46493230943,31.61152743594664,32.184333161108185,32.949773056271134,31.6337337419128,34.61060580773743,31.153208780037232,31.10258566378418,27.93311846999759,28.93602609143455,49.14883414186563,54.61444320794455,52.18477524656,57.098403874362745,61.03260636530815,53.6897179083968,51.13313309562044,44.800042601861904,44.77111005886845,48.66538843057063,46.8521010611263,46.26020272217151,43.13413343289389,56.070863027937165,62.39857360672739,63.78917753299845,54.1995960370317,41.216751309598806,44.9466738459284,43.29291865723308,45.24708501139425,46.07471084381359,42.83156568447101
2017-08-05 20:22:18.000,12.064987795054078,19.574838016699868,24.94171994425383,30.272309985870915,38.002772586216565,43.11717979405633,44.97136087927675,51.64054326453002,48.63267653847749,42.965125005816304,42.4619157540703,25.568629399630066,27.479317905266115,28.92896082921696,33.74399444332513,35.3459099529121,37.78995343780685,32.59736129245072,27.94655608078993,28.77760531243057,28.326174964857422,42.350827805360645,40.73384701540376,37.20441794161543,46.31134383571287,55.660232315486105,52.46896105159032,46.27834426696714,37.96058724159952,38.99112162277516,41.31710076460211,41.99541211394408,45.65035159559439,46.78438347530325,50.40528348650747,58.690842680310446,55.48687009870776,49.628116232745455,35.11620827028931,34.073778139177165,34.40365110447041,38.62606186830861,42.74647031190571,44.75728117939785
2017-08-06 20:22:02.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.19011859933511,42.2330871628072,40.92900456966603,44.50730360654087,44.03403276082061
2017-08-12 20:22:00.000,,18.36165930458096,26.688450563396792,33.17516978666379,40.88542839870285,39.290809029375616,39.43929031583874,48.284664144459086,51.8172398859692,47.22928224389542,42.9546531059855,29.11143414040622,29.916074553969096,26.48584910637397,27.71586191904972,30.088158390514387,31.91574710845132,34.2845748598119,34.3699816131819,34.16245744138836,34.33389718156932,48.3633697976003,46.85387406093167,47.42588081693168,55.81275636639022,64.03456352355457,69.48614348809352,,,,68.85975430513962,56.30000763319589,55.90378698884307,54.941364163230105,64.16975393886673,62.4227933608212,66.34500361173382,,,,,,55.55281384681384,50.4740210264574
2017-08-16 20:24:36.000,18.84193244847388,49.2886858438852,42.95932117064501,62.4586533680403,63.232737989747136,73.48386961578278,57.89665163454328,59.605176901475176,58.22208970702232,53.41220407822794,37.51369221255255,31.41228321893428,31.39725704561653,30.16489937392711,33.85580192853685,34.6582160739755,37.02984072523975,33.85954962076804,27.771238869579623,24.587236257631886,22.13494712554608,38.18847958121811,41.28260207354686,41.81846891008834,53.33477953566985,64.97111951956349,76.78012359443511,69.51392687132811,59.119287321057904,54.72471374840395,53.81532381376872,52.004967754311416,51.39107010154864,,,,,,,,,,,
2017-08-18 20:22:32.000,,,,,,,,,,,,,,,,,11.465159086733228,10.162885903603144,12.446567899701249,14.975550139813938,12.35906667921746,26.32153317838646,25.01496482069332,26.56233448535857,34.45503683984148,39.54929326566478,40.00155143758758,,,,,37.527657779868456,40.33005351850457,39.32189622440397,40.27531181993725,46.04570714633311,47.66820172923723,49.79464786929999,42.83900600672849,32.25968758737902,31.355976675160893,32.4613933946651,33.32713506638667,35.74213277933709
2017-08-20 20:24:05.000,12.10021536719332,12.731749627327362,24.48651890684284,27.81675884342945,34.519002080121275,36.4086609804169,37.921503170542834,44.97810211720943,46.31045903333232,41.92241165511837,42.31565352527547,,,,13.718927684312716,13.21316145736664,8.313484516685111,25.31972622593469,21.847112896500526,21.19657338959105,22.892781684754027,,,,,,,,39.92144134348002,37.63653920853616,39.69946999495538,39.71132038862928,41.23767000434303,,,,,,22.306987745114395,26.31153107853898,27.23502349851553,28.910859683940824,31.190473471737867,31.52953674508106
2017-08-22 17:21:40.000,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1859633063967,36.1680464251773,27.97956663519751,24.57489878860833,29.584998320457363,32.11545780788554,,,,,,,,,,,,
2017-08-22 20:22:37.000,15.27912000465279,20.32224908438549,26.69634439855667,31.884292123661147,39.12318649881396,41.87617414938915,41.98316926699263,48.40154682159646,49.97688985798768,45.37349292320695,45.42180599018234,27.422136999273683,28.802226460271235,27.577279042784475,31.26818159739421,33.49081658100426,34.06710425367655,33.66080155423575,29.431191698205843,28.020822749638675,29.01790096911968,45.230245541547,40.13822171351234,41.06489539525227,53.39782181204424,62.43318699422982,59.89361251858462,53.38582219075448,46.83527555295045,43.70750641977943,46.98379697169371,46.22712814286519,46.70461565162375,45.712643143003454,55.40649888850623,61.83442819623081,62.10758607412153,56.21153225602347,41.81810663473535,41.56276924644623,41.61132719835616,42.434664306235085,43.88554364208982,45.27076017973104
2017-08-23 20:23:38.000,13.096543392169474,17.814524679903208,23.869621728931776,31.738739579317635,35.62235748457066,37.61822291255126,40.19009289619769,47.55612395641107,48.18819643293761,46.02939944372361,,13.179677018651866,18.289237566030497,21.633400328355417,23.950872154175084,23.344276388067257,18.351524337891416,9.462789931776,5.94733340631502,5.599309608490597,5.179853654131295,19.90953552609802,16.870155249774093,,,,,,,,,,,9.108614126243303,12.975558440484791,,22.975435237410007,26.42402574131335,30.806118018700968,34.693311087916044,35.495495964265466,37.058796154974246,37.45143973248726,39.10589061589078
2017-08-23 20:27:51.000,16.220863549337256,23.886162512507383,31.45257310439053,40.677794491189765,42.60391966156849,44.19655803066564,46.30007296553568,53.12144321345414,54.75307316249447,50.97107578320296,50.89131080892621,33.29481145236058,33.89112980824445,35.51741607419712,35.48415829514543,36.09537432647532,35.467576137944526,37.611696006950496,37.89484125324893,37.16700789449106,37.86345247671829,49.76642876286459,47.14065899190516,49.14853381707536,57.73179866482269,62.36326279451029,57.84488904614909,54.16661980870615,49.586511645317856,47.30071977478519,53.31815997394843,53.84164812852906,53.20263757660108,52.0712981325532,59.78882427196248,66.99875756597815,68.3099714779444,62.40201420502984,47.06826154534591,43.67145534236994,43.712755769511055,46.042415135192726,49.39992840733213,49.74737047819505
2017-08-28 20:24:48.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.36324136823784,47.287081478314974,46.36255612943853,47.81005510606665,47.33494306700871
2017-08-31 20:24:23.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.53684805251916,39.108748410708536,37.21586425834487,40.71588545147461,43.02870391083884,40.88523933936416,41.54239289093253,40.76320183933293,44.84512258385314,47.145262979350086,45.60564684457305,42.79869568840987,37.45941350345606,34.676749674118206,34.0174673010648,38.46096030002455,41.50368353308681
2017-08-31 20:24:24.000,,,,,,,,,,,,,,,,,,,,,,,,,,,61.70168395509099,53.50607859501684,43.779351718339576,37.91217520983708,46.20430145071115,45.267092755181565,43.460157116526666,41.54249345295857,43.86187080656017,49.12918922178181,49.22239352036082,48.20737584233908,44.84593124553383,39.21234586233061,36.87275738948699,40.399826967238,43.98150636333944,45.63227485980441
2017-09-03 20:55:59.000,9.9514516783705,14.740996953260144,19.017182389071404,25.792415621686228,34.364394023455425,35.33455375193423,43.92776093322534,52.51339459846295,50.5294501486244,44.06877396285782,,,,32.20253952006003,25.68607809678614,27.617290304292343,26.15793018879624,19.765573545159185,,,,,,,,,,,,,45.69146639226144,51.361939089401496,47.38753145276056,45.52718422474293,44.53735031435727,46.93010705892273,51.29301853034996,47.62708945373967,44.67021349773354,44.78641411505168,41.42299352920584,42.2518362714477,,
2017-09-03 21:41:30.100,19.632576686258187,24.39176812699409,,34.170833563956755,39.39788441067451,46.69490695165151,48.97938979349776,55.20291119997402,55.94057220782559,48.66619923382978,55.334794098688086,,,,,,,,,,,,,,,,,,,55.16466989680387,57.84560089705432,58.25445631103425,53.42974653496878,49.7392430924276,50.531464880625,,54.2897637000661,54.51118563774928,45.19247398825856,,,,,
2017-09-03 21:41:49.000,19.405068859453124,,,,39.69884401765597,42.33289560416687,44.45324074229767,53.03887440753527,53.30286624079197,48.58729382246267,43.86024689707554,49.57111181546863,,,,,,,,,,,,,,,,47.23546222080997,43.60197221790891,43.43824110570292,47.33191519144826,51.39002203507346,51.12100685214511,46.27466436935655,43.31559609125061,47.23727559570069,,,,,,,,
2017-09-05 20:23:32.000,6.518887851191876,21.37728588110349,22.96594090400629,30.695869992978302,35.20808687514061,35.449317494776885,36.14713164221099,46.42449170755687,48.38825808139362,44.732928944615445,42.33629241519354,25.68914274290213,25.679091414844155,29.921889629825003,27.707271204289093,30.60293636656973,29.674488935000703,24.75061208508309,,,,38.154061839352295,35.841922069579994,39.482598475839055,51.703833029348,55.52750064138617,58.51091689329171,50.718688617029855,41.81846381187745,41.654732699671456,43.42645352995062,45.85707267152296,47.39117872089733,43.77566062826613,39.45131755761877,54.021699341381584,51.06286251795402,54.140465310435246,41.52920558004676,,7.715776477833764,12.612989529840291,18.028969014244453,21.442773534333643
2017-09-07 20:23:28.000,22.30883421676935,33.552554463523215,38.93471004340638,45.60358552723,45.88964219956468,40.05281709464955,44.34736246401737,56.63321833710754,57.5695971222814,,,,,,,,,58.91480772586735,54.235208210579614,,51.16400983820509,,60.51836209265825,54.81487968174383,56.47736791941321,,,,,37.27640220958678,21.60556031669068,,35.72034990012182,29.16158919047181,29.96901137343121,38.44206109528177,,,13.42247660728503,13.337094499367211,11.93105885001358,8.325871006876259,7.966867791844787,
2017-09-07 20:24:55.100,12.49982512073566,20.25336452552068,26.59505331310397,38.66925819522583,42.76441075712151,40.06472160644218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-08 20:25:21.000,8.240544887955656,13.576383887686305,22.66794584753474,30.71326306735939,35.46708451099162,33.87318165064725,32.36820021369078,41.74015978116756,45.03922351404132,38.44290641061518,39.85255959248092,24.574827684285736,24.05358252232769,25.244804157712245,25.423657975792988,23.80805336220938,32.908787945783466,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-10 20:23:22.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.356263050326014,57.19183371212864,45.03531311895243,46.894566344605884,49.06153458293717,47.75883708030221,44.93697502022855,41.7710942826864
2017-09-10 20:23:23.000,13.94824423021324,22.74245281174877,29.843386944642464,39.38772718447034,42.64903940478195,41.7936733917152,39.01454887799769,46.99212576099868,51.60178431415604,47.179742798485,42.24185672713016,30.214037254481667,30.30572023979748,32.88224339035553,34.44330935274764,33.57978241783723,34.49346871666495,32.56665975967978,30.4825827225696,31.55482912038941,31.471472973181594,43.59365090319737,41.61065283204291,41.93311609368428,52.70665172865911,59.19367844327069,53.25654274337485,50.50293266110727,45.989421803760486,42.94931002896502,45.91323474050697,47.60668220167194,45.3611001563164,42.72928574548264,47.26220878514654,54.72681419958661,56.33820378826871,57.76997749018246,44.69323330579571,46.097999327989214,49.0614942291622,,7.428426983179811,12.288435592971048
2017-09-12 20:25:18.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.734908127556242,17.080803778211468,21.027090694578263,27.140922430904475,36.494996151888174,41.7865444942502,47.59393743972254,54.30088102347044,60.452913579179175,63.46562123804195,,,
2017-09-12 20:29:35.000,10.85946301275447,20.98238548226616,31.41261693328212,40.83197948677307,44.99810881981976,43.83323525447901,39.61871571009871,46.16672439541893,52.49890871818548,46.236179689851056,36.41662709375432,25.38209637542128,26.12099396045586,28.58602614650668,32.16596705533368,32.79966394384705,32.92999580749921,31.60640863791829,27.42243529977585,28.38867026176925,31.166922677374465,48.45409150881292,49.32509625853999,48.016163358012776,51.53123169806543,55.92017121916563,49.33883863394083,46.646818261887525,42.17907022420794,41.03663447506862,42.80775102004118,43.113485596153474,44.15335708902981,40.40283400785018,45.529656149501015,53.38296704875881,52.490345350478506,46.02315525536443,39.50842831052675,39.47221734112475,40.52457299615247,37.887999823068384,37.57920008808392,37.11329401638192
2017-09-13 20:23:58.000,14.448342969446449,22.20472067016421,31.74104103589278,37.22793664779739,38.438006432462124,35.685211346540015,32.50554979989897,40.3488832769377,45.98586008838955,39.47785811780227,34.458407611725704,25.08538136917397,25.46600889084574,25.92551775724478,27.49878344138861,28.53380952778749,26.074820837337352,25.79620978369703,27.81670646313345,32.59995395952482,35.933516869039195,50.27002805092887,50.11858897439328,51.23376106784845,56.21200337998264,57.91891875040868,51.874934806684855,47.79663989114498,41.643996962731656,45.30776248098508,45.98965362791869,41.86880272822154,37.83643060089853,35.53415167310862,41.1472447036185,53.7071205586448,52.2536290526728,49.30851049797149,44.67736902622303,44.16458128380901,41.22335505829956,35.863043298281504,31.61908028460765,29.87412207214757
2017-09-18 21:40:18.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-22 21:39:10.000,4.587932303759428,12.87240014461762,21.25947632458045,34.1292682312242,36.978909462536464,33.984532548524534,27.820845213563665,33.24894723186792,41.42132422797541,38.49952239635106,39.93191578814624,25.229735757229086,21.64282760216425,23.40156482216532,25.809071530779256,26.58479876481305,23.87155598149177,24.339512826428084,21.848145505766308,20.785760510790176,19.654123072842896,35.80205905966622,34.18285753854859,35.34768181823725,48.05321075439723,52.67567933531025,44.44026755678343,39.98102196506448,37.65637458959685,35.51622284829104,38.95462134649575,35.465515176975664,34.8129855009738,31.714389178006023,38.215380885785976,,,,16.390039209620358,20.99398330542291,22.516351977014484,24.778513989786283,27.63142731572714,28.534665275823247
2017-09-23 20:26:26.000,,,,,,,,,,,45.6896115295044,29.29066171702901,28.57804697255974,30.43796254488496,32.00207843784705,31.96611178399668,32.37300197429023,32.123453641541566,30.16751514416441,31.48806498623634,35.108860103167764,45.39603100765433,47.52707943352841,51.748952363809714,55.13220203709157,58.84636933793551,51.971731962285496,48.0629696259883,43.98732450008319,41.70206647085071,43.47378730112988,43.78098753219955,43.186503715724974,40.05638822997656,47.7528870172996,54.43736286564187,53.418288455473935,49.81345161788523,40.31463186790004,38.01630036706839,40.2376105656015,39.29110520375383,38.35866043227323,35.657377042325564
2017-09-23 20:26:27.000,12.149212854946676,21.371923608995044,34.34947788700713,40.823062072054825,43.06866747503336,39.96365429414481,37.18173937628617,43.16345245876254,50.83005732535218,44.4507114955535,42.124084200016895,27.40844536899226,27.85733755860024,28.63370442814708,31.4517632173397,31.97744946792247,32.35132601363943,30.90235003232044,30.57407630870729,31.548376753761417,38.2439800260706,44.71033547608272,47.70484390556451,51.08400786969997,54.92561782269089,58.87619619715333,52.13112949753692,48.84786442612075,43.98733643787675,41.70207840864427,43.47379923892344,43.78099946999311,42.68615868345354,40.16914085397565,50.35182257913464,56.52118919538604,58.57683739898084,53.25191335640117,41.01566076157207,40.15861138749914,40.7820442144841,41.34648827294635,41.64366879859666,37.77958712856233
2017-09-24 20:25:48.000,13.04735389078176,23.908756045646467,31.993353610511555,41.443406669624416,44.06882717903744,42.28497414651779,36.98874670641556,42.35128532917007,52.38879932257057,47.32767281209712,42.46600401844217,28.81309364965496,30.33015781210539,27.748696796414155,28.09653673168718,27.82133505509642,30.036944254199582,30.49242342008077,26.25944713510866,25.23646150080586,26.61890839378849,45.79741441108462,44.71389757339061,46.6064015968722,55.63225160678434,60.979642306125214,54.59714726550695,50.52737023341518,44.5964271709478,42.23543285184003,44.46122499502097,56.40139920347573,52.29034803307003,40.58484549961923,41.53296387126998,49.19480005660328,50.82448796861126,47.98671588430305,45.94750352091877,45.421977891452194,43.68019272771665,40.622950185336485,40.71329355470324,37.92048994301751
2017-09-24 21:39:37.000,13.303003250561783,22.500015551610595,29.608850935459657,39.49201605732949,44.192994637057424,43.672633776386064,38.079634145587534,45.27096620999667,50.78912009385797,46.17070038250217,38.80428711587868,32.49512709797664,30.339827154599416,30.677125127836486,31.120513838430227,29.550757003790604,32.44836042670809,33.00110156164669,32.479286047260004,33.71489157764385,34.43438629062127,51.80047313261225,48.27665567372478,48.29948679102485,50.43876729716856,53.6168335548515,48.539476154095794,46.29210187383303,42.17388296613064,41.71353189541065,43.82538839984273,43.32149177684088,41.09030535951096,38.64060959907441,46.79471635749838,54.1808515714894,50.91294233589015,48.4998452768097,46.31187330297815,43.44240178490568,41.57154769538983,40.718933880206734,38.59892355492565,36.05812439258688
2017-09-24 21:40:18.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
