dates,oahuoahu0032_0001,oahuoahu0032_0002,oahuoahu0032_0003,oahuoahu0032_0004,oahuoahu0032_0005,oahuoahu0032_0006
2017-03-22 20:22:20.000,18.19973742770792,18.44132983610876,15.698799731483026,13.720982226194314,17.7008124544608,21.5625994450748
2017-06-21 20:19:16.000,19.356311773097094,19.47227607102772,18.365581720985183,16.71307749064214,15.197357539404369,18.54000096696957
2017-08-06 21:44:35.000,23.556513356654577,16.538594674606088,15.83719944333322,12.787986616167712,11.024601006175542,10.819593765339414
2017-08-08 20:24:49.000,,23.72273319478405,24.252722745550187,19.708759988017675,27.75018309701657,
2017-08-30 20:22:59.000,13.950505175919938,10.552532575831137,10.299500378117552,6.967766119188302,6.914124779331866,6.226554818884362
2017-08-30 20:27:04.000,13.973375368571537,13.734814170559089,12.723928513224466,11.246662178390263,27.13302752484249,
2017-09-04 20:27:38.000,21.76664852096676,22.08163237423871,17.556189506289275,17.55108450572297,21.453386043133104,36.952343658621785
2017-09-06 20:24:19.000,20.74283726964998,17.865209321377215,17.881514819384847,12.22140627874692,14.544669695094289,24.25574992327765
2017-09-06 20:26:16.000,26.953556682222004,21.03291677275798,18.240301665798444,14.691227035081752,14.78110343024709,24.290500825777016
2017-09-24 20:22:11.000,18.491902323646777,15.41942764323773,15.025858688804949,12.831413185458382,11.628475958724437,11.121441202869857
2017-09-26 20:23:18.000,35.59761829171628,33.60267476177714,29.336788142614303,27.900164177293583,25.242854874588865,23.28125270558325
2017-09-28 20:24:33.000,16.43027283473293,13.887232845391148,10.3415918337399,9.117080355055093,8.908333281226142,8.301505684456108
2017-10-08 20:23:56.000,18.127261509713765,13.804154664347388,12.825947502762652,11.23036786904521,12.475723379018955,13.569791595021428
2017-10-10 20:23:50.000,19.694743658351427,19.93633606675227,14.376426538361573,,,
2017-10-21 21:34:14.100,14.500194099598648,5.142999662285205,4.9046374051331005,5.347437003432023,4.6290575792443605,4.177417440636584
2017-10-24 20:25:41.000,15.87368137853236,12.48540148675606,11.474515829421438,7.929326504995181,9.028880296727117,7.421676151038968
2017-10-24 21:33:57.000,18.76458051756372,16.74517165414308,15.2434105990997,14.178845630677426,14.022654616560914,17.323451913586307
2017-10-27 20:25:44.000,42.39621706597066,40.92855159970365,40.91458668741561,38.98981669377388,36.821264947688825,35.99921303331956
2017-10-30 21:33:06.000,11.294640414288525,10.816002413131995,10.231829021435736,9.457225900778742,7.515868738693031,7.780883080129405
2017-10-30 21:33:07.100,11.294633783599776,10.445507404288024,8.994192951725354,8.482912735718486,7.515862108004283,8.060658793746226
2017-11-02 21:32:29.000,10.566419334804571,8.905146794187775,6.891372916287504,4.844607149703637,4.6661471953729245,5.666183954807241
2017-11-06 18:36:59.000,12.741955241819936,8.912303081976232,1.8075334330989787,1.7196282988850182,,
2017-11-21 21:29:46.100,12.04778198013479,11.807348271728529,9.021524633202471,7.200989970516248,7.240792074984468,6.976479009366504
2017-11-24 20:25:43.000,13.305413040851578,13.066851842839128,9.83471700977192,7.583026795323112,8.498423135701255,9.262853007795329
2017-12-05 21:26:56.000,11.802468823149097,11.563907625136643,10.553021967802025,8.273985439823319,7.771199021932043,17.359916920240426
2017-12-07 20:26:25.000,9.68516759932546,9.206529598168933,6.170296300094337,5.852147236393143,5.906395923729966,4.940227469150135
2017-12-16 20:27:04.000,12.244463500039789,10.088443460126369,7.962041857689449,,,
2017-12-18 20:27:30.000,15.035264198205196,11.79842110310232,10.146563784324105,7.125874782881648,9.200056063127176,9.665172119166662
2017-12-21 20:27:19.000,12.095885716484416,11.857324518471966,8.196377744048448,7.144704844818168,7.288895811334093,6.754018182285096
2017-12-21 21:24:34.000,5.5752704737173815,4.691504564799264,0.50489775019174,,,-0.4307265602567424
2017-12-25 20:27:35.000,16.22781596424068,12.939003697796808,9.471146753174484,4.1577921343983455,4.033263069958169,6.425561821157962
2018-01-02 20:28:09.000,5.340286060017526,2.870704222543936,3.20229783982787,1.024067102193642,2.452766781388772,1.07184603151572
2018-01-10 20:28:16.000,9.739078309491148,9.15380508380166,5.470440845953896,1.9977219939916675,2.3880603004520813,3.6987565190768255
2018-01-13 20:28:39.000,12.372915576994,12.13435437898155,8.9362459201957,6.663020029773311,7.053811976938557,6.54862721804651
2018-01-13 20:28:40.000,12.372960508274204,12.134385364742002,8.396858592744993,6.571290366607033,6.091573299236918,6.548672149326714
2018-01-14 20:29:23.000,12.202771188574246,11.964209990561796,9.897394917755513,6.884532988062602,7.395781283423925,6.3784828296267575
2018-01-16 20:28:01.000,14.987296545450024,11.599016653673724,8.152273536427984,5.172905374528946,-0.260127769008589,-0.3598576089965251
2018-01-26 20:29:09.000,,,,39.73806807005212,16.228908206511086,25.575111807364618
2018-02-06 20:29:18.000,,,,37.217966232840936,32.21781184648669,23.35196841053538
2018-02-08 20:29:59.000,15.192580146439337,15.094629722749984,10.793414597328416,10.49557579857278,9.357372011361312,10.337869349723997
2018-02-08 21:17:17.000,14.972079072043302,14.839362063911889,10.559772207344167,10.082151745354846,9.123729621377066,10.907084013689811
2018-02-19 20:29:53.000,37.45034668079197,20.65290821604196,20.180301386240032,16.040520800615653,18.454775043908203,
2018-02-20 20:29:16.000,28.25733248565576,16.84796666426041,17.74777628310482,12.319299104243012,16.746665835201576,
2018-03-25 21:09:27.100,14.691028201755488,11.302748309979188,12.44901368054363,8.691985557797528,12.122594464334435,26.11400677935104
2018-06-20 20:57:12.000,21.89025426506247,18.982127979699463,15.919865767167927,16.0462531774002,12.867611157867238,15.154582026534392
2018-07-04 20:55:04.000,17.55358451271044,17.79517692111128,16.51325664315382,14.70971033268475,17.22285890449476,32.52715323456326
2018-08-14 20:49:29.000,30.081501158031354,23.92243493476393,15.966760817836132,15.931608126538016,14.280826095309653,23.79022349083958
2018-08-16 20:36:21.000,18.61847978407296,15.470276695476194,13.202814500756464,13.815778487819625,13.876553883070148,15.64594559450804
2018-09-17 20:44:10.000,7.927101226104429,7.317815897125058,5.904688379899552,4.150251711576254,3.055047316517098,2.661104256727565
2018-09-29 20:37:02.000,9.377060755275322,12.289378614437837,10.088481976223646,5.595211333386201,3.4782560136049767,4.220814777201029
2018-10-13 20:38:26.000,12.683001363412046,12.444440165399596,11.222767149746112,9.955839171614524,8.671809138237364,8.956552145827853
2018-11-28 20:38:06.000,13.690419391446111,13.451224271914578,10.376945737623693,8.83546876700457,8.88342948629579,8.591494303564819
2018-12-23 20:39:22.000,,1.2193537255703708,-0.3627861625063268,,,
2018-12-27 20:39:59.000,3.482996539031979,6.3045926562497945,5.350582414367911,7.950972015667062,10.120433198794432,8.975517085748443
2019-01-08 20:27:24.100,15.074061985228411,13.470638730236232,11.31846225853866,9.144491806247265,9.174979569873637,13.602436484023176
2019-01-14 20:27:26.000,2.7564667367581683,8.890978794065695,9.498338679281115,12.034104338734634,14.190989584766964,14.661004973793622
2019-01-14 20:39:53.000,15.788493872357742,12.303580948206294,8.440746841433672,4.760865585851324,1.9733620687321305,0.291402440247651
2019-01-22 20:40:46.000,14.51666195540098,14.10526766706408,10.15977012563328,8.635514839427056,8.573103116536139,13.095608790118678
2019-01-25 20:39:39.000,18.05752175008183,16.35134483824064,14.340092076387217,12.00571036595228,11.178767666381876,12.264195750104328
2019-01-25 20:42:36.000,21.12740445435169,18.18570730512045,12.595693254810293,11.045303749684471,11.150821660016993,17.202125606283232
2019-01-28 20:42:36.000,15.363982329393837,15.365497934560931,13.62078023818601,11.429979196381169,11.568557794649804,17.771711732721318
2019-02-08 20:39:51.000,17.48618636461014,15.61568272668511,13.6603583398185,12.473611192239185,12.688517777551334,16.757287236836643
2019-02-18 20:42:34.000,19.754759270976376,18.00813498132741,15.461899641771533,16.990082587870834,15.278635676938617,28.74657776498796
2019-02-20 20:40:06.000,17.31538755388617,14.066130090043687,10.922111033014328,10.307962294152436,8.326365106368057,20.287824512747765
2019-03-03 20:43:07.000,28.14314806190242,22.324886659006108,25.93665939014604,25.189259633993373,,
2019-03-28 20:42:48.000,24.23009058155672,21.21732543200482,16.513665009391495,16.33635736292308,20.25773375930198,39.75374152676156
2019-05-09 20:41:55.000,41.1523458836907,42.62575948506834,,,,
2019-05-09 21:35:38.130,16.22334065968144,16.40990815473503,16.6653104150548,15.10284967436104,14.448015338737411,34.50372957775306
2019-05-12 20:42:03.000,18.003625070778675,14.979088511910552,10.578407357632535,13.012123940354204,13.385365699504506,32.4837588632537
2019-05-29 20:44:35.000,44.35284826288967,26.314297443369785,16.474039759198742,16.6498797586272,12.429687676159816,11.679802535147417
2019-07-10 20:43:47.000,16.844695084423563,16.829712653769718,15.04059484764398,13.070651441917208,10.9929889135246,12.833634966498536
2019-07-14 20:43:21.000,,,,,,29.1060181709422
2019-07-24 20:58:18.860,15.826743882470796,17.10669828340665,15.741880389157998,14.205439861489609,16.10769598637955,14.686042452034116
2019-07-29 20:45:55.000,16.82157153437796,15.525362694112328,13.998450470378067,13.072479081106682,10.98636339929994,10.927483843886396
2019-07-29 20:45:56.000,16.821962113459865,15.441162385817693,16.424574132483386,12.875867269301136,10.986753978381843,12.458260769377157
2019-08-05 19:57:27.000,,,33.375661719747775,40.51106090758847,23.54042951685127,
2019-08-13 19:55:14.000,17.768961883942367,17.423790050320573,13.785163992771013,12.301478291555224,12.957884862597902,16.957821473164334
2019-08-25 20:46:13.000,15.293273428676684,17.85396603178869,14.87829509070554,14.205247674416952,16.260243219382644,13.197771871852158
2019-08-29 20:47:47.000,21.7309285398746,18.8228022545116,15.346627659034098,15.9379755636558,15.819162774071817,21.65470118021807
2019-09-30 19:48:25.000,7.950259210948152,7.499985929576587,6.799981114112352,7.987007588114764,6.292987999597148,5.27339779473035
2019-10-06 19:47:55.000,11.190540968244338,11.041797390347584,8.760495789063956,5.359168599512229,4.849306364693941,4.242932446097055
2019-10-06 20:46:41.000,17.68929137682243,16.370201575411727,14.354821617233116,11.53487859399197,9.74993561454504,6.596117732248318
2019-10-24 21:28:03.510,,4.644377414490066,3.0171231077892102,,,
2019-10-25 19:44:51.000,24.636881175535784,19.459727108253112,20.129837033152725,11.381211813250642,4.805895199811489,6.710357021849934
2019-10-30 20:47:32.000,17.817473984779895,15.750105685576749,14.755805518638672,9.868925423243152,9.361996804583944,8.359717315450183
2019-11-01 20:45:32.000,9.905520221258458,10.719010313409546,8.671967462286814,6.794400449993933,6.126748545662963,6.490375794863094
2019-11-01 20:47:37.000,9.890357476106026,12.801514971892894,9.299027384233035,8.185125545463801,6.111585800510532,5.132997588037901
2019-11-02 20:46:20.000,10.101349762192136,11.464071569980751,9.095177363221246,6.613788930486671,6.668037617823495,5.7028285748841006
2019-11-10 19:39:31.000,9.023259935838766,9.89206439547416,4.72711088310164,0.6516721680014235,1.230581580694864,-0.060868014808076
2019-11-12 21:06:22.770,6.040725816138924,9.19285257905618,6.927945714799746,5.357424146970457,5.41167283430728,6.451750632624048
2019-11-13 20:48:20.000,6.751830505187495,15.54920929615684,24.01017307797715,,,27.129132659031587
2019-11-13 20:51:50.000,,,,0.6565452119414266,5.1331095801664,4.100792162114166
2019-11-13 21:26:49.550,21.701607674433703,22.14047011041655,19.59046852503769,17.353352148365325,14.054432995609702,12.83772151969333
2019-11-15 19:41:08.000,11.026785038924986,12.47765676962132,8.621003282049948,3.6058868083245432,3.666423464115308,2.619087081399669
2019-12-08 20:46:11.000,5.955950384612887,5.964959562260007,4.9731871371626735,,,
2019-12-08 20:47:44.000,6.857159444311535,8.249572456012244,5.7219987234332415,,1.985105534724203,0.9227501874285434
2019-12-09 20:46:39.000,6.550968713392669,7.908574672647496,5.740491046016034,3.739878611934109,1.6789148038053376,0.5313795649270304
