dates,oahuoahu0083_0001,oahuoahu0083_0002,oahuoahu0083_0003,oahuoahu0083_0004,oahuoahu0083_0005,oahuoahu0083_0006,oahuoahu0083_0007,oahuoahu0083_0008,oahuoahu0083_0009,oahuoahu0083_0010,oahuoahu0083_0011,oahuoahu0083_0012
2017-08-12 21:44:25.000,6.761340543643983,9.968989930072748,21.5994268734222,16.316620582158674,15.520586992577185,13.858183259585548,16.226045685137475,12.605319966137694,8.096127511864115,9.535229963764593,4.071470468485072,1.530722812955852
2017-08-15 21:44:10.000,5.191365507303,7.856941919213752,12.57762712666932,11.609489402820316,8.291978086947747,6.428412229104754,8.780640424193546,8.034011369024412,4.668694324042142,4.240712147290139,-2.0583905661584945,-6.828866749225358
2017-08-15 21:44:11.000,5.3247453981279165,4.850702386494753,14.36509475017202,10.788268181092649,8.138566858001735,6.428386171388286,8.780614366477078,8.033985311307944,3.118624997231247,4.881066345685266,-3.0003299318322587,-4.1298055977166666
2017-08-19 20:22:45.000,7.566185315584536,10.521495277846808,19.968773496038526,16.924299549426465,15.195256607776775,14.6630280315261,17.087171805020496,16.492311226857588,9.487810412679844,10.678201115269372,4.844648440521193,5.962310951583777
2017-08-23 20:23:23.000,14.662883864937488,20.94756791431585,30.502256016682107,28.520922806292216,21.16397745451892,19.581587456777694,22.461885862438013,24.180664602783114,15.442475745646984,15.87626605476066,8.810734905206495,4.534054107197405
2017-08-25 20:22:35.000,6.384621718479014,9.19140788189454,18.400241441468665,14.004666055730482,12.1854096407218,7.58302517965582,5.122295184089641,-3.065400283681146,-5.666022991928623,,,
2017-08-26 20:23:58.000,3.6349494234261983,9.505245347224909,17.13994605870263,13.914771432260396,11.905270529415448,11.051816845507368,13.451988759524887,9.72439220027062,7.38300469301152,7.3696306343718465,0.6493683379238484,-1.894801830845958
2017-08-30 20:23:04.000,4.463151924208903,7.7238727599001695,13.843900136688182,10.215962224240242,9.316367209698546,9.302928206763175,11.679128261303822,7.900942209710829,5.665028659770941,5.574945949980981,-0.8138486694353364,-4.262848699313782
2017-08-31 20:23:19.000,8.232090215390551,,,,,,,,,,,
2017-09-01 20:21:16.000,7.506292111251766,10.613194499679723,18.357509442784,14.60217836257005,13.3186481611663,12.254544721094229,14.59379352252145,11.77205840096755,8.373355528287817,8.912372436989529,2.915853933010623,2.873746298837975
2017-09-03 20:23:29.000,4.515809450386964,10.05419338875887,17.829516491665032,12.910807474708989,11.09810272670482,11.634620497583075,14.034792411600597,10.35290519779159,7.636196642489629,8.544548205568695,3.8881966981943137,-1.0976776408313071
2017-09-03 20:56:05.000,4.202728845226815,5.257731455295247,15.977149971676177,11.660341643526086,12.203902291906452,12.05563589131003,11.42425080888694,10.728211246073284,4.743520134659914,6.459513412589679,1.0796242260070383,-0.8909827850432951
2017-09-06 20:26:19.000,17.53539196427439,20.951020291779777,28.843835749727507,22.42193316972452,19.81968847794402,19.92988235838242,19.204515937695938,18.42560832163425,12.539675868562249,13.52013074241352,7.6935171078782,8.44020492422975
2017-09-06 20:26:20.000,20.35126162471145,19.812315241320704,27.9209405245058,23.107150801033,16.336740976578508,21.12510056665037,18.990158886417863,19.05779403303013,16.769408099159453,16.243159446219916,12.504905864316177,8.524812819222177
2017-09-07 21:40:17.000,,,24.79713989782969,18.868345237820225,18.79890376483437,17.117041087268852,16.533599723799504,15.938739145636596,10.416105609118542,15.70947071129642,7.645066684439151,5.467297761086688
2017-09-11 20:24:25.000,7.351643926484898,10.174820749783478,18.15755419474845,11.600333156724496,11.710956545414392,11.755247858607683,14.155419772625203,10.780607553816736,7.026645971119991,8.279863926881477,1.6713423656794122,2.4607719871425937
2017-09-11 20:25:30.000,6.471597828326988,7.33071612003226,15.096716519351844,11.834790980971286,10.104675380153722,10.719321930998987,11.12007728899924,9.063966727410907,5.404693282921194,6.758165394727865,0.9812064141332332,-1.1951563049309928
2017-09-12 20:22:54.000,6.199626752100546,4.721292544607902,12.35003647855468,8.009158305121673,7.676545150890082,9.30656146647344,13.002308919057947,10.98672195820043,4.478868187436333,5.346724810999927,0.928242254802672,-0.6324720729161482
2017-09-12 20:22:55.000,6.182116423520928,4.721249934223409,12.155507331412746,8.112928799467376,8.060192298646278,9.306518856088946,13.042765299649924,10.986679347815937,4.411321025543246,5.3972720465542325,0.9305958173743826,-0.5753617856304625
2017-09-12 20:24:59.000,4.092380507963222,4.716003543136479,12.071605302735897,7.94091301635669,7.239412792514363,9.230487725204226,8.645915523118804,7.89928646794967,1.7151756078109082,2.4177997281510195,-1.684369903566823,-4.264504441074941
2017-09-13 20:23:32.000,5.29916934496304,5.113277589900267,13.870113986035724,9.11722351234717,6.422525720409745,6.690961374793801,9.043189569882593,6.489472768400205,2.531317819633219,2.5582081297105392,-2.715534967980347,-3.606292434370305
2017-09-18 21:39:40.100,5.201239515675212,10.902777856950353,17.86030706981493,14.48189624354154,12.508737036493894,12.386322798129276,14.786494712146796,11.056424253780904,7.331873903137499,7.887197200460037,3.5418756724616003,3.066447488463322
2017-09-19 21:38:31.000,7.979191665810777,15.526763748053304,22.072464121097774,18.50347355124424,18.605288639271823,17.90993363769443,17.32649227422508,16.731631696062173,11.178948578932411,13.5146253665678,6.146137570921166,6.201631420788363
2017-09-21 20:24:05.000,23.066114612629526,23.977991343278184,29.721366328453183,26.06686184193947,21.3771127588296,22.55769162493799,25.04670205225792,21.528512386901983,16.90979759105008,18.983092663313847,11.46154900022975,12.095700325106996
2017-09-21 20:24:06.000,12.852717642851948,20.9718888573569,29.66357866738908,26.11761712724808,21.377223747918325,22.50371738712672,22.779683260090795,21.528623375990712,16.611341423052902,18.63595920698688,11.24933205112564,8.652639363642017
2017-09-22 20:23:45.000,,,,,7.9075271811217185,7.603848466714425,16.0431625141363,12.366155447194052,10.186755020002966,12.882599775537663,6.768583927951862,4.91830166069958
2017-09-22 20:23:46.000,,,,-2.4052134736359267,1.085902920599848,,14.194611237455833,12.366212936047496,10.98378813094368,11.233478916417138,6.172824859403347,4.918359149553025
2017-09-22 20:25:12.000,8.042414735134454,12.042229346034748,19.96264879144701,14.91988399666233,13.349463985561878,13.624028116812692,16.048171890307085,12.371164823364838,8.009270478075639,10.273854798791938,5.65854031546871,1.2965676701829958
2017-09-22 20:25:13.000,7.033901369419241,12.042288422789555,19.119979840790915,14.3304787378399,12.72148316735677,13.6240871935675,14.241674481460448,12.371223900119649,8.1877723224597,10.389920913951135,5.640621302317711,1.2966267469378034
2017-09-22 21:39:01.000,,,5.150829834140331,,,,,,,,,
2017-09-23 20:24:24.000,3.73140060018923,6.530813102493672,16.107979958511578,10.831231670549526,9.922913709730706,10.850211647385343,11.930914572715418,9.522787002148595,5.119967829266376,6.7317369245507,2.2216406374111246,1.5303363377193884
2017-09-24 20:22:15.000,13.6880925916277,20.576325543458115,20.320744905870523,11.79678541140981,9.330630215329483,9.878384459037637,13.597341453672485,9.869744894418217,6.619749130755944,7.005347934775129,2.711472746901171,1.8830612163056184
2017-09-24 20:23:31.000,,,-0.6205557576696773,,,,,,,,,
2017-09-27 01:35:02.000,7.5243303928869825,12.897695210134705,19.80308324999268,16.855954132971434,14.73963679868226,14.484522450393454,16.903637754407043,13.417559977467644,10.83144939888051,11.329911138511076,6.491856099224796,5.778776900970323
2017-09-28 20:21:31.000,7.197968766943478,10.837493508168368,16.03964035673226,12.044366159295368,10.17267044539551,12.417920616992577,12.569179869971077,11.067662461123245,5.925974959363113,6.948030124322826,3.341015616439008,3.098045307326621
2017-09-28 20:24:38.000,7.625499129755038,4.87722766389,14.56487189131517,11.28321526818543,10.047373527576967,9.414008065462165,11.79020812000281,11.043305301605024,3.8587325259745846,5.474484698340539,1.0356888537913953,-0.5250254739274247
2017-09-29 20:26:37.000,,,5.202367473453544,,,-5.305589889393746,4.535993789873141,0.988932257092254,-0.8505123484285284,-1.8802397310312544,-6.577586841056769,-6.962843901630123
2017-09-30 20:23:36.000,7.14579609402043,8.470712395755298,16.669987242935054,13.877601940991935,11.31401824931738,12.472162772886076,14.829511832268158,11.144738127649328,7.506365838394395,6.984901767029123,4.772422386662656,3.1522874632201208
2017-10-01 20:24:40.000,-9.926490983164928,,15.8168933663715,8.186456553364367,6.070744963450776,4.278422717677513,8.544341280473185,4.144748799854968,1.3814970960916233,-5.544745797825673,-2.595202664308834,-3.970386793100097
2017-10-02 20:27:33.000,3.701586095149347,7.797653330191698,,26.733525417223422,13.955863866621533,14.319595516862124,14.507093757592456,11.755184067630273,8.511960615317042,9.320890878819023,3.062412514534289,2.787046533908983
2017-10-04 20:25:08.000,10.476416914053546,16.118912000257232,24.975552513981285,18.017226938157712,16.38774295645476,17.311708222166338,16.78269773253149,13.77219571326845,10.580723163404318,11.662811741345054,5.64194783836289,5.60340600526027
2017-10-05 20:25:35.000,26.43094973833728,,34.26622668024243,27.188034342193152,21.56038425794718,19.960132028530484,21.855506691250795,19.077123635827,16.61280530800057,15.788398926252272,10.811358412431872,8.870988041274371
2017-10-08 20:23:59.000,8.24274411345052,12.391433470146891,19.8083145493704,13.747256155292556,12.869520963437616,13.973232240924837,13.37671125017581,12.720368947476985,9.41884579114654,10.741215097981154,6.377608110300939,5.2761954922305305
2017-10-08 20:24:44.000,6.805102793956202,12.3984525384216,21.535153487436443,17.458762277311315,15.646031569138252,13.972782366861487,13.365369143915265,12.719919073413632,5.114775839900329,9.692726883297365,5.299359312832127,1.645321920231791
2017-10-13 20:24:33.000,5.55096403281016,5.562169797356716,13.632720182394618,10.393451793464056,8.787657544435177,9.88211828197262,12.258318336513266,8.480132284920273,5.018252552104438,4.643320588725913,-0.1033544219453947,-3.471966949330416
2017-10-14 20:24:45.000,8.085413427797974,8.181305200865175,14.74771223652768,12.224904016768384,12.90693040651087,12.41741576417575,13.12869842946208,11.439449627437298,7.916253367625828,9.111504865014314,4.92028826860038,3.4480704750259656
2017-10-16 20:25:35.000,17.893173661469422,2.213862421108574,16.86498150701792,20.787691660613465,20.30557350679057,18.18537642502555,20.543779472350696,17.563093579845987,9.67303456039245,12.975246879665823,10.922286952114192,13.787376773032598
2017-10-17 20:25:20.000,7.95627721395013,14.909630105472672,22.523867559121,20.29030176104568,16.842370597929094,15.046634761291738,20.05770575871325,16.49339387758693,11.49220109597545,14.64592512555436,8.074011625191485,2.336650235625746
2017-10-20 20:25:27.000,12.470997430466277,15.308445345920603,22.22881222868753,20.3502831445104,17.306684907806513,16.891615778659755,19.33973141163102,15.746927946206457,12.816872291819218,15.314414699497902,8.989742029755398,5.183313561753689
2017-10-22 20:24:13.000,8.687201127975344,9.418836556863372,18.751858490684945,13.752864691607048,15.836773314096137,14.00684880265132,16.430992576145712,12.753985509203469,10.283448880853044,11.000150652465196,6.440076858609595,5.306131722708996
2017-10-22 21:34:16.000,6.676031222545917,12.697825837834902,21.82956864259141,16.64038789766555,16.356397824340323,14.201641586334649,16.55387819331384,15.95901761515093,,,,
2017-10-22 21:34:17.000,6.957245176480532,11.187968844790614,20.707033558767908,16.995928801433802,16.3989379631038,14.129784862148329,16.553928635642723,15.959068057479811,10.411747553642371,11.82267053062466,5.5418227672128015,5.429067782206003
2017-10-27 20:25:49.000,5.9218330813631255,5.04442273131183,14.361255514228167,11.555026446737074,10.639878045836648,12.20553822683442,11.741299440871671,9.814063339105209,4.037914002606687,6.664618754125719,3.171622369850997,-0.4344920296737273
2017-10-28 20:23:56.000,2.358546827699801,4.914057284284922,9.733142709313569,6.178516270775187,3.88939993565516,6.491741069178456,5.812412267826634,5.015193720345472,1.6557503598696752,2.4069734352341787,-0.3810139162177599,-3.942505429220311
2017-10-29 20:26:27.000,5.137258817287656,5.385059231942255,12.58738561691531,8.924969924380715,7.631209918950604,9.546541102405088,9.240277950305249,8.14455510535274,6.126435321339643,6.609924253340027,1.6267495709775204,-0.3924924369845002
2017-11-02 20:25:25.000,6.395128776221093,10.646904798868997,20.731002413607484,15.474102534696977,15.564400352819852,14.61501218435567,15.163726144811434,13.362148890907816,7.624947979317143,9.369580861872688,5.941589130326311,5.914295104413346
2017-11-02 20:25:26.000,7.15545500059748,10.779755892223768,20.71123651314164,16.759651493563155,15.70616091592872,14.615162740984424,16.501428703685754,13.36229944753657,7.47068003889122,8.62674614509626,4.673298675583914,5.914445661042097
2017-11-08 20:24:50.000,5.267135018643544,7.324371102028214,14.256162580060648,9.098025764854706,8.834488311892676,5.895841411919215,10.69365374190325,7.321215915823594,2.0981478097065542,2.9520494874646674,-0.9769135734770013,-0.8483529834008248
2017-11-09 20:26:26.000,7.292791197601398,7.738915674797406,14.112531603299075,9.520501046521092,10.39559251873703,9.317971121660412,11.694171176201058,7.915985124608065,3.878072726921845,4.517128254579999,0.1148718655599564,-0.6210624177291764
2017-11-09 20:26:27.000,7.958590290808527,7.812770305626888,15.742170100211776,9.703879050851974,10.2067350072514,9.505985403798686,11.694057672719564,9.947265109695548,6.900851852263141,7.213873496336497,3.5324019083747875,3.0055674454767
2017-11-09 20:27:44.000,6.483999656630267,7.815243249354836,16.273444105993033,12.180175866431773,10.557983823695125,11.301818313310118,11.68530813381739,9.53131491096859,2.174571702440371,4.40496107924935,0.6335574544558009,-0.5877226286353472
2017-11-10 20:26:40.000,8.205277779752965,5.358243747714894,12.95921296868114,8.286489537591876,7.945178091273554,7.112622317359531,11.97505910858452,7.690083636516508,3.50907257511183,4.2296385395043,0.2757561813814571,-0.3345194337123371
2017-11-13 21:30:55.100,4.644024260151168,1.969036240915196,10.98556937792821,7.053066388196664,5.063374215029894,6.431772254345768,8.78400044943456,6.145653192765627,2.4307118704057,2.413699808629479,-0.047914949685099,-0.4996761480718155
2017-11-14 20:26:35.000,3.631703419988371,7.739617406762649,15.075577237209451,12.064467012063604,9.540252889552416,9.033732454693032,11.40993250923368,7.541028645225512,4.054113383035622,4.09302661301154,-0.428121002778136,-0.9053010846965552
2017-11-15 20:26:35.000,7.304338722227573,10.392927294389024,17.900139498942266,15.467077203851332,13.253592668068968,14.7340719701453,14.12665874719908,13.481208676697449,8.701025906910555,10.660657079905116,6.235045489052553,2.4813836460840304
2017-11-16 20:26:33.000,8.224590973499284,12.85997475979215,21.311730999358048,15.696444514969576,15.575090519893235,14.441773530570094,16.57980586119618,13.18891023712224,8.682659786529102,10.625616864757864,6.271391895061731,5.741056450627768
2017-11-18 20:26:35.000,10.134199957051065,12.468418247081903,22.992515489928536,17.986787520108965,15.891847123511589,14.48926088412172,16.474360791354243,15.879500213191331,10.30377300923661,12.147197706355042,7.357624106040077,8.976243304539475
2017-11-24 20:25:47.000,9.55472141102279,10.707829757279292,17.865113249892538,14.255786234307344,12.96463831019922,14.843585790245676,14.30156089872875,13.65611082822712,9.131962455995977,11.063179855424607,6.55171233433515,6.208257041732647
2017-11-29 20:26:55.000,5.161842677510048,7.659424748417649,15.634212158106084,11.85077108446045,11.162860775943122,12.246065332244394,11.6146802498213,11.252363813439352,6.8857856016374335,7.74463729361214,4.652066555695253,2.9261900225784387
2017-12-05 20:27:12.000,6.928927345640393,9.43775781579401,17.329102148554576,13.870095574056917,12.048063194114896,14.02577006158196,13.418356838635736,12.772906768134105,8.600279742260483,11.384458717724415,5.01215575760061,2.109354850415833
2017-12-06 20:27:04.000,6.910210238533333,7.623297270127681,18.24875176820237,14.133027990286829,11.10865842397458,11.263173767824329,13.34839446497832,9.932613528811316,6.3963766410166745,6.57597226144823,3.960175610426541,5.570041824845744
2017-12-07 20:26:29.000,6.896478554825331,10.0229650660015,15.211869725902393,11.690195425861022,11.614823103882507,11.603392174825707,14.003564088843229,10.882143969563804,6.171698505090932,8.325325145653965,4.76188693031707,6.011552844196531
2017-12-08 20:28:45.000,4.842774943106461,8.328980669498529,13.506881520130388,6.282527479808399,4.762067543880784,5.898774905608251,8.251003100697043,5.582187358011991,3.0427772411301195,4.700764637805856,-0.0909623858437329,2.59406986987804
2017-12-10 20:27:09.000,5.120381643818029,4.697071568653969,14.061134321454023,6.86450937545984,8.017404394673216,9.231607554050404,10.612613631296636,7.829621556998057,5.644506857819729,6.734442308655063,2.984441930664226,2.919317381348188
2017-12-15 20:28:14.000,10.146049090635474,12.841409837503807,22.91731094973578,17.46290803809742,15.898205471036391,17.43079374524549,17.235250217311037,13.246841097054482,11.467483144194029,13.092885120284782,10.309465786048095,9.349234894961375
2017-12-16 21:26:39.000,,,,,,,,13.025809046656809,7.296941857226773,8.58931811808092,5.962076255979389,5.73073781690466
2017-12-17 20:28:22.000,24.5484581927888,25.00318944204769,26.213671770129626,17.75672593974729,15.89510132774732,11.440730580343908,10.634565253917373,6.757293742059652,,,,
2017-12-17 21:26:29.100,,,19.00381126708855,14.492067437113624,12.111450712718428,11.274715858113252,13.674887772130772,9.947291212876504,8.148135576465162,7.595578073173812,3.669757600979058,1.965115067053802
2017-12-18 20:27:34.000,9.672716577430124,14.863448338981303,23.642733664050187,18.79871091982559,16.934658870954063,17.186694714469514,16.434532903529547,15.83967232536664,8.25279041254612,10.67823683044453,5.204566725699677,5.309672050092828
2017-12-21 20:27:23.000,7.046106015070679,9.554936485224296,14.542966585215437,11.279694946331777,10.785505372165334,11.135363594048505,13.535535508066022,9.807938948811756,7.898532523277305,8.276565771314582,5.519496582210335,5.442231651069919
2017-12-27 20:28:01.000,-7.801007826189414,,12.033233100323944,7.947991898054401,7.758054146412096,8.478067094347466,8.339122931313325,7.5000874284887615,1.7375859574649897,4.0836776138946895,-0.7725890389224124,-0.9650818323916366
2017-12-28 20:28:47.000,5.519694016177263,7.722533973839107,17.836101629896973,14.747824352929008,13.330598020210354,11.895913703490308,14.294349967451843,10.56848905825356,6.127032674348855,8.285710479672614,3.625829104991192,6.202781760511724
2017-12-30 20:28:19.000,12.207254078029154,18.99469789641892,26.27704454072036,20.997747935967983,18.58718404100512,20.57402887148608,20.01977048712681,16.44674001534769,12.033593993197238,13.233746229194832,12.266137637468436,9.490096003871429
2017-12-31 20:27:23.000,7.310146518467151,12.692112731188931,14.389901178954402,,1.1141755097710393,-3.771599319823826,,,8.184424480859354,,,
2018-01-04 20:28:44.000,6.4960651498950845,12.42969955052186,21.8710662299184,16.207642843766195,13.939094994319154,13.929723801950004,16.349110861618065,12.967411315953555,9.329974234360105,11.267378911748542,7.216743919984587,8.850993374803299
2018-01-09 20:28:12.000,4.502614226049771,7.03478468941914,14.715557808147192,10.364463046794931,8.513253127798704,11.621425273245883,10.990040190822793,10.262006012185024,4.100795809616012,5.903766789542998,4.577954963164475,2.301549963579929
2018-01-10 20:28:19.000,6.556867280770232,7.028345411079885,14.36886929566707,10.7953730302356,8.89931802083334,11.56991167813267,13.97008359215019,10.24248703289592,7.799627036491847,7.959708454314976,5.381389332129176,5.876779735154086
2018-01-12 20:27:52.000,6.365488553170104,8.451297606833121,19.60919381556304,14.294109477848837,13.17785147787226,14.412701123621789,13.805287900675566,11.995866985994242,9.181329403483211,8.95902063074527,6.198565498258505,5.711984043679463
2018-01-13 20:28:42.000,11.586769401675566,15.743379828619831,23.24321937917604,17.961801573962564,16.27081591834872,17.326550261358985,16.743108897889638,16.14824831972673,10.886701403756303,13.071146589225302,10.454402272632413,9.244991411074867
2018-01-13 20:28:43.000,12.875408016386624,18.74962175066189,24.156574359508404,20.04588559203857,18.251512035698745,19.117239750804263,19.77469434136978,19.2304232555189,13.03125237307147,14.81307116362225,11.934908068853542,12.883944298562325
2018-01-13 20:28:45.000,6.86992813149911,10.23614398632325,20.63562610041708,16.997512661543695,13.18757806117772,14.319050454810885,15.24099026763251,13.066187161363027,8.038189146146271,8.154580337158285,5.620311882169391,5.618333374868557
2018-01-14 20:29:28.000,13.173694869780885,21.64827230351553,26.70450914194269,23.804213707962703,19.17711335955143,20.22660092322161,19.711085422394728,19.46260160894584,12.767610844449802,13.89465593467802,10.346867797523045,12.898047038130125
2018-01-14 21:20:35.000,7.803242139699067,13.394229812697224,21.47150167656569,17.37806637840764,16.28698996073251,16.187890147714523,16.760499295459145,16.165638717296236,10.650719868424131,11.402366544320598,7.090943015769435,9.26238180864438
2018-01-16 20:28:05.000,6.88330031951814,9.838610281780412,19.78651719996577,14.886579579604822,12.627163582880742,13.980143035459706,16.404286808954097,15.80942623079119,10.958323045830983,12.197704665870816,7.436694986319752,8.906169322139332
2018-01-16 21:20:39.000,13.437451500263997,21.574759426482377,28.36373450902323,23.77294237109675,18.82167540758933,19.71729033317871,19.59361854218773,19.25565515454132,13.132491973509422,14.531167525067906,10.24093523609668,12.81659310950924
2018-01-18 21:20:45.000,5.014482484513629,12.04207209321102,19.80248378854708,15.74560089399379,12.619887735142775,13.884996476248183,14.810320128168785,12.632133182800333,5.64663747851731,6.670922338095758,3.282308250629744,5.184279396305858
2018-01-19 20:29:46.000,4.800032586866762,6.84790305220159,18.026431141982,13.236228767137876,10.64116607412247,10.795092701905489,13.195264615923008,9.5223806982623,7.140649473124316,6.964183985974986,4.321043594899133,5.101960758926906
2018-01-20 20:28:44.000,3.696145818911977,7.725401561243289,14.78998763689716,11.24829352977687,9.447017860562594,10.814956866108089,10.183571783684997,9.470110729419684,4.844236478449852,5.3102402433609095,2.2710266769263656,1.4950815564421347
2018-01-21 20:29:00.000,-3.137204716555962,-5.456394585934175,,12.763143914035012,10.221002318743285,7.978246324276528,13.15118056802562,6.903156275937301,4.605053312327316,4.9751114883692775,1.312459498823722,5.188965165010638
