dates,oahuoahu0061_0001,oahuoahu0061_0002,oahuoahu0061_0003,oahuoahu0061_0004,oahuoahu0061_0005,oahuoahu0061_0006,oahuoahu0061_0007,oahuoahu0061_0008,oahuoahu0061_0009,oahuoahu0061_0010
2017-01-01 00:13:17.100,-13.202981813450164,-13.51159426932414,11.036663100153495,10.708558447657175,11.705833372512974,12.02228704870485,16.078769736206933,9.330685277510067,0.1288278442842698,
2017-01-01 20:19:50.000,4.647737489474608,5.135758863830347,14.718081903304412,12.334834772821347,13.104224354966586,15.485965737396828,15.673228426563252,9.005861453513079,5.927609153039654,2.416977060925732
2017-01-03 20:19:09.000,-1.7133768723340477,-9.292446785221808,-6.595749670394754,-13.550830261334028,13.88158024425628,14.508221594812172,17.046362424899087,10.797490032718764,3.339778347224198,2.675338829156837
2017-01-30 02:52:05.000,,-13.348426655366792,8.953918266888897,8.078116991221089,9.378537938949192,9.272847202123222,13.991819874311412,6.324704079159082,1.2311764475333091,-0.4777179099668579
2017-03-14 20:21:08.000,36.49842880204516,,36.52681295564995,,,,,,,
2017-03-20 20:21:10.000,5.447184525195652,6.718048376365042,19.30114106664397,14.558978416006894,18.413203088369475,18.384941237902904,21.228608267804344,17.775888346679405,36.34904717811739,44.39430640351478
2017-04-26 02:33:11.000,-13.473929764341031,0.9612691849355586,7.764632799291983,5.138335311749165,7.836241962735391,8.778273914586372,11.864201691539142,5.153073023081129,-0.9325959755268672,-2.8780149963508155
2017-05-13 20:17:12.000,,,,,,,,,,
2017-05-14 18:10:45.000,3.208659954642954,4.136154220189923,15.904208772593456,13.133507209983351,11.795095635651943,13.553187940213046,13.812037412614677,12.782436508984272,17.7662008287078,40.2620248771677
2017-05-16 17:28:41.100,0.2073292098685235,2.2700051684467777,1.3205303343392296,7.064562000938361,9.477808376235414,10.100146102459943,11.678916086114992,4.956138581841019,0.0285535606902962,7.446625470412487
2017-06-12 20:18:07.000,36.23086915246624,,,,,,,,,
2017-06-19 20:17:47.000,7.08088205522291,8.221181958393311,15.212786431478484,14.108356151765715,14.82582990081883,15.960042522936297,20.45448062709972,10.64189592695373,3.75168834676508,6.202122401014696
2017-06-20 03:31:37.100,-13.13407825404931,-0.3689335370895975,5.892348932460306,4.182560138060927,7.162900624323457,8.57540464731119,9.991917824707466,-2.9077501001823847,,
2017-06-25 20:18:41.000,-0.6249760202898407,-3.61582494617601,1.4365191314642076,3.0391666488220808,10.53304189553962,12.96321212572638,32.201116172079914,,,
2017-06-30 20:24:05.000,6.326096527850559,14.41169205126118,33.60508271064173,16.36920414401615,14.0668161188499,15.226238994502658,17.733297907502227,9.337221963608394,6.973883778236718,17.827333435879943
2017-07-09 20:18:05.000,,,,,,,,,,
2017-07-09 20:18:06.000,,,,,,,,,,
2017-07-13 20:18:58.000,32.63134613734093,37.23689195522104,37.254167027791816,,,,,,,
2017-07-26 20:19:57.000,,,,,,,,,,
2017-08-06 21:44:30.000,9.38352327526408,8.458859178908844,12.988742504428838,14.184408321267838,18.65277941638536,17.11752989820782,14.057665528923502,7.332866181462277,6.961115771750398,16.699764742736427
2017-08-07 20:21:24.000,31.069255905502352,37.318367420746775,42.57098939438748,38.6252746562612,29.13494860257674,37.98327270228463,,,,
2017-08-08 20:19:05.000,31.54004353298572,,,,,,,,,
2017-08-12 21:43:29.000,6.210834133515281,5.76118877522519,14.69538002847692,18.099469632685047,16.22764335596469,15.4195950316204,19.66295934835285,9.118612478069718,14.403127593423656,31.47230108048085
2017-08-13 20:21:44.000,4.055538626989601,3.68011035865038,9.345313431815152,10.968515638061998,11.965790562917794,11.962013465446557,13.212321284698955,3.3884450929055974,0.2564594650672184,4.765140357027749
2017-08-15 20:24:48.000,1.910980028905328,2.794848892701082,8.761102016147259,8.760370377945552,11.160522956937282,11.629359126790924,13.61790780039376,5.038099085312058,1.862587443367544,5.588943955289304
2017-08-18 20:20:23.000,-11.11826901433328,0.7416945601416673,10.306716606427912,9.620550744712872,11.230871693532167,7.0193797758899485,-1.17016685363874,,,
2017-08-18 20:27:03.000,2.727038224615608,2.805130919672504,10.717761990367247,41.16879812671625,,,,,,
2017-08-23 20:20:48.000,10.483470682977448,7.286581368169428,,,,,,,,
2017-08-24 20:22:15.000,6.178567354109694,6.471339286712945,13.66492925122491,15.017747439278947,17.151249916129164,15.575903181738289,18.40335116026732,13.605118810390996,25.795451637675843,34.78794599850983
2017-08-25 20:20:51.000,4.474523452508315,3.881631778538455,10.571018592433983,12.573364699864914,13.21303326018325,13.430224795556574,14.208459815632704,5.292148470895722,4.303421202694061,13.571240862689471
2017-08-25 20:26:31.000,1.039911767882448,3.081624029565426,8.335985227521316,9.685393922671237,12.667871339443252,13.39106206738584,12.322366613723574,5.270572364454562,3.01827993946666,19.036718114521328
2017-08-26 20:23:16.000,4.588238998499604,3.2317977996177825,8.758541386971725,10.587361905907294,13.627957272701384,14.066386763691906,12.637477633759117,3.018094784207785,0.0935619966297691,8.279685034829036
2017-08-26 20:23:18.000,4.752211492134156,3.552904484475598,8.670907483390522,12.672576875258532,13.34644783640331,15.1103080564319,15.76379676350864,5.91461361732187,2.2756055539587274,10.000447826939975
2017-08-31 20:21:08.000,1.2696881318960962,1.291487412615865,7.393214044690229,7.241365646640524,8.65620476979554,8.449653145123072,11.32478393487057,1.6942136995374426,-2.94205735358511,2.269876438718761
2017-09-01 20:20:23.000,1.567611648042424,2.260708538586333,8.247142594690823,9.560330397665668,11.417499044419127,12.082822145647691,11.299838365490151,4.458533758427292,1.6027077573930888,6.106416630040789
2017-09-02 20:21:25.000,3.097674611899179,2.752259790243424,9.6256229821043,10.171013606329034,12.81829133106487,12.638252329807235,14.064822052846033,4.240945861052672,1.7395159224631975,7.4641674235855
2017-09-03 21:38:20.000,4.463630988052903,3.3179295621598937,8.422017229340938,8.001986331936546,11.38591207403626,11.359506376016986,11.86048321418167,2.080925704903422,1.2849626571539798,4.012109009436465
2017-09-06 20:23:05.000,,,,,,,,17.47922473740438,0.6686721306168566,
2017-09-18 20:22:00.000,1.2614240476115623,3.99171683007808,11.150311138504955,10.964161089025996,11.92004049728982,11.862127062897525,13.112838977694508,6.390061473420534,2.8000749565207705,12.979306777253129
2017-09-18 20:24:48.000,6.666797636779855,4.875355286881959,13.498843342060876,14.912720320050097,15.649111007077398,16.68804096609721,16.300231669078673,6.794643020970572,8.326561715706159,15.730796979720678
2017-09-18 21:38:47.100,3.720370976162326,3.96741738578297,10.539064526187998,9.683662924594003,11.416582322910822,12.562594672816989,14.726047343822232,4.902171152028871,2.18832241274166,7.362159329819701
2017-09-19 21:37:21.000,1.8834058989228253,2.4455569227714675,7.757341753891042,9.046250391018097,10.54378730805638,10.670374777423929,10.81649837123232,1.301352841163966,-0.7109961140444824,5.839379455469123
2017-09-24 20:27:08.000,4.803410927289876,4.811592128844344,10.42402427353002,12.648144442429814,13.843129201491656,12.431317355423907,12.473192582326394,3.233266712998058,0.8433199773650542,7.712295174106844
2017-10-05 20:23:26.000,11.347482023038062,28.5185484881584,41.14436313660538,,,38.91648853400419,,,,
2017-10-05 20:23:28.000,13.183709910269105,24.9544156625594,30.496541138086616,,,36.57538400082832,,,,
2017-10-10 20:22:11.000,2.189711049481629,3.084537304611429,7.0997558347216,7.650108175020803,10.444233160816934,11.794461129725386,10.953630783728912,1.1676848200151562,0.4883723185100153,4.764155358522358
2017-10-12 20:23:29.000,-9.947469316440015,-14.090985006564589,5.718659614287828,6.374678165413135,7.067238072485113,8.196740908980354,9.121599692793083,-0.6489665917821323,,3.97864779175204
2017-10-14 20:22:52.000,4.653533033769884,4.174675394492903,11.155676204976166,10.335813322500227,11.729778409684416,11.876365506138024,12.204349549829828,4.320239096985412,2.4264459871311472,8.29447248818652
2017-10-14 20:22:53.000,3.7318332370104494,4.348259463125666,11.144168461799262,9.22928003747103,11.729908154572682,12.0982687863164,12.204479294718093,5.491678170945446,2.536054582417248,8.511301899433795
2017-10-15 20:24:26.000,2.983939209477953,5.802924981255505,10.547905162612205,10.155525748984576,11.27149059031378,12.835477217497845,8.620004757839132,,,
2017-10-16 20:24:37.000,5.2762607360729845,5.175724694503863,10.906976343363231,13.603925993862926,16.968517571290565,,,35.56640339573171,43.42031951112834,
2017-10-22 20:23:13.000,4.437616261057518,4.274937958094236,10.57083954297797,11.070037537953768,14.02937910968697,13.46671476489652,12.552368731348343,5.373268838480166,6.00101805850472,24.70415828007805
2017-10-24 20:24:47.000,4.629183276701729,3.159478309855322,9.308136009642215,10.39008358490242,11.842709433170231,10.203149672703908,10.275293684273572,2.5146607636878446,0.4029352810856871,6.197832645475403
2017-10-24 20:24:48.000,3.268755371195679,2.204580239445741,9.250359753795506,8.84305398317173,10.406371401838422,9.07534920417232,10.01258809312848,2.875575736513463,0.1145772076640463,6.939997732008253
2017-10-24 20:25:45.000,4.564618575770713,2.8821113320921867,6.369508196594051,9.428032860106503,11.297835022692592,11.270858192350785,10.269952203710488,3.2764591525836515,1.247073103317124,9.81354854518244
2017-10-24 20:26:58.000,2.930575685884503,2.779337641088408,6.764908489860862,8.591418099794165,10.341852964009558,10.138672540131282,10.263293664823363,0.878776334673323,1.435027407765582,8.256997356642405
2017-10-27 20:27:22.000,5.984705957718017,3.742480873308412,43.31236240655522,,24.165330598442544,33.759741477136025,,,,
2017-10-30 21:11:13.000,0.5215495615655397,-1.419943445105868,,,,,,,,
2017-11-01 21:32:27.000,1.9528552790143547,0.9690410341636596,4.987390874251759,5.818552367395253,6.540592611811871,8.791510638215488,8.597650230521676,-0.1200367101619226,-2.772733608755828,5.1004170811734255
2017-11-02 20:27:22.000,5.852289915324273,3.100702911670708,9.79292150735191,10.441150792251698,9.93963085698657,12.80770843970299,13.540607639044785,6.519832114866246,4.393833520568625,32.90752839143211
2017-11-02 21:32:25.000,2.7122244827559387,2.5284908541331066,6.682683445979109,6.568954064438142,8.451220374861883,9.448998882366634,8.136002213797472,1.4736594112645487,-0.1185542694798589,6.74504801494
2017-11-05 20:26:21.000,22.1234027070054,24.11620741767912,39.6184684226281,33.033492395845734,31.09071992945225,32.25236418929688,43.681815877797554,46.00926489187571,38.91780087628874,35.41056185831923
2017-11-05 20:27:20.000,-12.538231799948855,,-0.7276928138177852,-6.848914709286654,-2.8973450304313952,1.020781634744122,-3.2114894331125394,,,
