dates,oahuoahu0059_0001,oahuoahu0059_0002,oahuoahu0059_0003,oahuoahu0059_0004,oahuoahu0059_0005,oahuoahu0059_0006,oahuoahu0059_0007,oahuoahu0059_0008
2017-01-01 00:13:17.000,6.760093670155378,11.345419357926064,11.21627421607314,10.615188565959391,10.063737771127238,14.35759885444392,16.06418792257024,
2017-01-01 00:13:17.100,6.760093670155378,11.345419357926064,11.21627421607314,10.615188565959391,10.063737771127238,14.35759885444392,16.06418792257024,-17.48661752783875
2017-01-01 20:19:50.000,6.453054931844552,11.365800284292366,10.581374439675894,9.592878377349866,9.463484066779117,14.523789220250205,14.517788687228428,-15.999284800391775
2017-01-03 20:19:09.000,,20.21287944745005,12.546939400286254,10.3684464466098,10.885361818761934,13.926000015695818,14.469268644108755,-13.596262109793646
2017-01-30 02:52:05.000,5.079753644177572,12.239695812285856,9.71145158012498,7.710192006160895,13.685052751970096,15.806179032174686,15.646880930117122,
2017-03-14 20:21:08.000,8.07686729400579,13.37100724919582,13.055933468699884,11.319516319323697,12.5792872364312,14.893139356621871,14.962396431419386,-7.126664340802114
2017-03-20 20:21:10.000,6.534654873717967,10.2669540027861,9.780608879767692,8.670919524468308,9.920796925534336,12.74140804519345,12.181052169998877,-6.709137622623842
2017-04-18 19:19:10.000,5.912606796997583,7.801525511495342,6.862041535587391,11.655812773151965,13.18371121341585,20.240644842461585,17.045485650337547,-1.9777383565559383
2017-04-26 02:33:11.000,-1.7430916576476718,0.955167856169058,2.9864982649636422,2.967840059990756,4.644014578405726,5.399451647202564,5.16168489967503,
2017-05-14 18:10:45.000,5.984497156844604,28.65752116229053,,,21.87174682097996,12.093768230739292,15.721320597063713,-20.56380695407103
2017-05-16 17:28:41.100,3.66099062962569,6.077495044103113,6.351986330428026,6.21638329344189,8.383754380994272,12.162743920874236,12.796977526808632,
2017-06-19 20:17:47.000,8.392634485781473,12.250949374057097,12.50113839645719,11.069532268949947,14.022396514565978,17.127560751761436,16.345617991231983,-2.60779660637528
2017-06-20 03:31:37.100,,,,,,,-0.652982365246236,
2017-06-30 20:24:05.000,10.661889906386303,12.741746364340136,13.899123132246388,12.506871763744265,15.237069628138768,17.211810675739514,16.553373294711605,-3.4337068519249168
2017-07-09 20:18:05.000,10.856674818876783,17.481418802885415,16.330362861479806,16.163826907100706,15.44024306866843,20.685340732537,19.347180178722247,-0.3819091963652845
2017-07-09 20:18:06.000,11.76928800876459,17.12032939103682,16.65940276352584,14.995156721890758,13.266806080426782,17.258433065648806,18.7126179054929,-3.0381638248892067
