dates,oahuoahu0110_0001,oahuoahu0110_0002,oahuoahu0110_0003,oahuoahu0110_0004,oahuoahu0110_0005,oahuoahu0110_0006,oahuoahu0110_0007,oahuoahu0110_0008,oahuoahu0110_0009,oahuoahu0110_0010,oahuoahu0110_0011,oahuoahu0110_0012,oahuoahu0110_0013,oahuoahu0110_0014,oahuoahu0110_0015,oahuoahu0110_0016,oahuoahu0110_0017,oahuoahu0110_0018,oahuoahu0110_0019,oahuoahu0110_0020,oahuoahu0110_0021,oahuoahu0110_0022,oahuoahu0110_0023,oahuoahu0110_0024,oahuoahu0110_0025,oahuoahu0110_0026,oahuoahu0110_0027,oahuoahu0110_0028,oahuoahu0110_0029,oahuoahu0110_0030,oahuoahu0110_0031,oahuoahu0110_0032,oahuoahu0110_0033,oahuoahu0110_0034,oahuoahu0110_0035,oahuoahu0110_0036,oahuoahu0110_0037,oahuoahu0110_0038,oahuoahu0110_0039,oahuoahu0110_0040,oahuoahu0110_0041,oahuoahu0110_0042,oahuoahu0110_0043,oahuoahu0110_0044,oahuoahu0110_0045,oahuoahu0110_0046,oahuoahu0110_0047,oahuoahu0110_0048,oahuoahu0110_0049,oahuoahu0110_0050,oahuoahu0110_0051,oahuoahu0110_0052,oahuoahu0110_0053,oahuoahu0110_0054,oahuoahu0110_0055,oahuoahu0110_0056,oahuoahu0110_0057,oahuoahu0110_0058,oahuoahu0110_0059,oahuoahu0110_0060,oahuoahu0110_0061,oahuoahu0110_0062,oahuoahu0110_0063,oahuoahu0110_0064,oahuoahu0110_0065,oahuoahu0110_0066,oahuoahu0110_0067,oahuoahu0110_0068,oahuoahu0110_0069,oahuoahu0110_0070,oahuoahu0110_0071,oahuoahu0110_0072,oahuoahu0110_0073,oahuoahu0110_0074,oahuoahu0110_0075,oahuoahu0110_0076,oahuoahu0110_0077,oahuoahu0110_0078,oahuoahu0110_0079,oahuoahu0110_0080,oahuoahu0110_0081,oahuoahu0110_0082,oahuoahu0110_0083,oahuoahu0110_0084,oahuoahu0110_0085,oahuoahu0110_0086,oahuoahu0110_0087,oahuoahu0110_0088,oahuoahu0110_0089
2017-06-05 00:02:22.000,66.46843869790538,37.81856516334059,40.64942214076358,,70.68310991243138,61.17730539920537,57.00685356277116,55.09908903352116,58.29613587712738,,52.78152066078013,57.00458125179655,,58.26874424043056,58.3151516963179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-28 20:20:52.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.23048754331169,29.92759025304908,33.934125154360835,29.163065029297297,46.86210023286228,26.02658003867069,23.882285348852992,28.99731992827065,31.366799820209323,35.36935246521718,35.480789401648565,52.337977590821694,38.45690696825773,17.66369924837849,13.981832678838746,14.628736476539546,22.594438659473017
2017-06-28 20:20:53.000,44.3084062833033,39.25283007503342,16.736088297393106,42.11954826638425,49.68458573104118,39.16021608376265,33.228964972146855,29.20753461992316,28.037208328334515,28.12819144636365,30.52202305157889,26.665848354367338,32.478923496536325,34.33708504469628,42.99721463172867,42.1121441160675,44.5460095587339,42.99913062752011,39.65262733108852,40.56618597319939,38.57735089253604,31.12524405317076,38.73150812747659,33.78323485962307,32.884703949010074,37.15631146753358,47.11017820400856,49.67814506815951,43.79316487797953,49.65659558814496,46.85213620293658,47.59482076086513,49.71946901448353,43.8759279888617,48.23981992270902,,79.9247419441205,84.95287572628872,87.64326434980772,91.80741166356304,99.9905220072036,86.42460173070997,50.173272194109416,48.27787867005438,56.647867259460575,63.494249305180574,62.02137418294263,64.38665024161105,74.95058171020638,81.53269151067336,84.97027142373038,73.13902550971382,54.57107807648861,37.771393421585145,46.24678328300037,50.566931626612686,48.39884798299921,42.27975820185606,43.47012616640793,41.717649864796144,37.5968223579554,32.536417171530616,40.68792803014669,31.99559686211242,36.2528749024616,39.19688384628349,50.26659330813898,44.40528837056425,37.566746098812125,35.710481682821,42.05746475340485,33.03170692419511,32.65821319191141,33.0025440137585,39.29292756835574,35.28617684462215,51.634651520923626,30.49521963078091,29.114609932585168,33.09438560621792,34.67746957388188,40.79202599344632,42.387593155788885,58.750332075492864,41.675345474684285,20.814658942746235,19.85108590338168,19.807027870528657,28.479352596025585
2017-07-05 20:21:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.044137988434976,43.06387193130392,37.86502782401354,32.51221809032795,36.12557148682736,35.6598031747762,25.581111613369053,24.592562710146723,23.75136245257779,30.831140714762668,29.161285769536143,43.72898293520026,24.859995313521768,25.364760788785865,27.660567003118704,30.904534997337286,34.38132610846179,36.62488611334975,69.56118079682408,49.533409395986254,36.472220062555614,28.138831161633505,35.50809523274982,
2017-07-23 20:21:46.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.29937204967653,78.17585067824179,81.92576760937446,71.80313293583113,50.74466339288771,35.011142040236535,42.566203675659175,48.0362337266544,43.94393453754266,40.135355472989765,38.442148145638,36.588987982340704,35.42167524738788,29.02492783441483,38.23464981852891,30.733784503025337,30.31888943253125,35.026161248150444,41.54375432482746,40.852407844605246,30.919993658993665,31.66293443894646,37.47222840878407,30.08416404779369,27.47205145109427,28.368172504253604,33.40750407977185,27.238049363883988,49.51961836785535,31.65929456156667,26.828399216629023,30.91244710796113,32.36543254084068,36.0313707005972,38.06438175355992,62.35490683225978,44.12809933597177,28.084710950538742,22.758314653435946,25.29690588895713,31.51149590365132
2017-07-23 20:21:47.000,,,,,,,21.733326717290268,22.943167998330125,,,,,,,,,,,52.66325810684176,51.74095871795923,45.68062958295109,48.45382389381781,43.368547427536114,39.31444290634566,32.907900034136794,36.937002290442784,41.65472553461752,48.98243860656798,43.15023283143887,50.10318171292733,44.8705918903471,46.363116257967135,45.46295246896437,43.91249306456988,46.34330329934654,63.03750408857309,76.39676226708883,80.16699560962489,86.29965773321271,90.1115875886,95.4085718972531,86.42790234259998,54.665261704898896,49.18009850975045,54.92185913965704,63.2154848687738,64.32175739305683,63.276403999256885,72.30909016410146,80.62696343257925,82.9826190252828,72.97680889758507,50.23381377387623,34.786811985812015,40.5193973835621,47.90616230481119,44.36752943351871,40.12737958059687,38.30248707528332,38.42989706363687,34.70765796223305,28.8431101128346,36.39462535816292,29.8207176507222,32.774141265485575,35.02640105806498,44.87667441866607,40.6419378854002,34.10644069181487,32.65644029948224,39.09701468497892,28.18998675018004,27.809811668082453,9.61516260354698,17.89393107042204,19.39880011126505,,31.66275108405729,26.82365221438546,29.79283546392061,10.25298677661068,20.869007696760235,30.094811409591266,37.10673396327073,43.59301892715809,,,,
2017-07-27 02:54:28.000,47.05522622429212,45.0957473854052,17.66272836317996,26.982112440653623,51.90270742087,38.8497884795656,32.74628811718002,27.985776784662544,28.02849459799809,32.0478913532714,29.389261832489,27.633525737485986,31.130312791506626,38.2375097537293,39.03422605864384,39.67392068521358,40.39521675546671,36.45761831794615,36.06688312392741,38.45237547450935,36.81724800682045,33.40913393955382,33.68591559804268,32.87925559865124,30.623648351974552,35.97360726443916,41.04038874512734,46.79279824176344,40.16586644571672,45.27848332777288,38.298111835792426,35.11173320212001,42.23219717605695,41.22549560820753,44.590338159290354,61.889955296164445,76.74939319457954,84.36840359010922,87.24528205445375,92.74282169814944,99.1427644236191,86.16571217509895,46.9481973707945,49.4427837375946,54.67720216467358,59.57397554039285,57.06614634217105,58.84002062742445,72.36835595187985,81.9278054068323,83.59928617440545,73.21139632751468,54.23784337621141,40.01496594489951,44.1394891036111,49.658368563606295,49.98365397858564,45.85763530118624,43.37291021673987,43.93746376505324,42.60598716153446,34.39974314398324,38.30969947734541,34.682480978693654,31.95333318218969,41.24600423237014,46.41976592397784,42.7172669381629,36.55508382392581,37.58272322219501,39.28552558901672,30.327505473919945,33.26284713671957,32.84604523105948,35.25297193905258,33.56288813650482,48.57702613812548,20.77422563192425,26.83378976747234,,,,,,,,,,
2017-07-27 02:54:29.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.32086673474333,52.15954658421386,67.46535344388738,73.94017985717805,77.81945795603193,68.81651016566501,47.92977227914839,33.14701868851057,38.48550198897842,44.213189247251805,44.08855435634443,40.49243218360773,40.55375994263538,39.87207615451407,37.54544772408779,28.710896973804928,37.12041344811704,34.19863069094789,21.503519071736537,38.9514289344593,41.39190891083325,42.12006063918585,36.60660755680257,36.21006626983218,35.21045475053532,31.960646057352307,32.43485599583514,32.28307244303195,33.411059400893045,29.91538699800409,45.36914970910721,22.385411643958392,27.634968286594937,31.94129114744613,34.932196887101135,36.53978682890495,33.024333844952366,45.09473701424961,47.07260479145496,30.955294344148072,25.79548981799208,29.58815624145508,34.548671068207454
2017-07-29 20:21:43.000,,13.02928967696208,0.4676685349495895,6.773909876070554,25.25502391561415,24.12792827379008,23.23180965696081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.531414984557059
2017-07-30 20:21:40.000,,16.395958836029152,10.050039368197192,12.712594872426804,33.89881258224523,27.68673308941736,24.52235941220522,24.60396503031656,19.898603683234303,26.57233783260201,26.763260519003744,26.697819967515635,32.764636400536936,36.16177652657365,41.46232205363779,44.85152776279816,46.226766810125525,43.34625445685972,41.807648816552536,43.07304574442818,44.802809026518,37.1959640128121,35.95761285378206,34.608602241889045,30.73549834165001,36.42472295810539,42.83001731550811,50.53659683698003,43.56770317859012,42.66349807099146,38.01294781233375,43.246081141034026,40.867474810677976,37.613177149532085,41.90186076318304,55.749573808798,72.14481945418304,76.0472637124685,65.88423615524127,72.40404162178295,87.99018807337174,68.93005314352675,43.23239652096882,45.37261691948684,48.57595837132356,54.19377036180914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-05 20:22:18.000,40.793638008313685,39.70822474908879,34.86240835065932,44.19984451079039,43.27199521403386,29.99995337031961,25.85823209735685,23.89483397071404,22.723103550304792,25.58045776255103,27.783391525349582,26.874481638519388,33.64210515912388,30.82084087546761,36.278148840471815,34.647148151929464,36.90709401339671,34.11797535678112,32.097032683247946,33.25018829191127,35.64635283760462,37.50229733339516,34.14136035949073,30.03404623582523,27.019383558919976,30.70232094236817,38.01312686235314,44.18669284087147,38.09233572899545,41.95043730207202,39.045033685553214,39.313235634907954,41.34444871036003,38.08461142180473,42.395962379245226,58.01991129901115,71.32649988780182,74.04593610194047,80.5978818400628,83.98584315868885,91.42069258954577,85.17214563686038,51.041995034894285,41.57798877170939,47.41330877674201,50.63074392486478,52.45569627539431,54.69309132824615,64.90101699105071,70.21512670173733,75.95343074357031,66.3589620434779,44.38770442946532,29.165622209172422,33.5937597971661,38.71961467823191,34.56384604677361,35.931606354133905,36.56319884466049,34.92269668103316,32.47726709216162,23.43109686962955,27.85415901918191,25.238714728396708,18.89692373074669,33.34698590162729,35.17982640795276,35.41660689136414,28.98845885874719,31.238295502671253,32.2469125360325,27.876857140899844,23.26044192697449,25.423081106375868,29.665040397740395,26.689252733450463,41.58499991289048,21.6237739226505,21.86348402314585,23.98376374817727,29.74299522697685,32.45938287456928,35.37319912019581,54.88559049696771,41.40996704322066,23.77656776240996,18.40776019103727,21.977574551772385,26.38278688797736
2017-08-06 20:22:02.000,65.5890656196342,34.79778066518705,36.8054050797403,,69.23976168612143,48.06618867292631,49.569928307892326,50.57273717643667,50.74059690347659,53.51228758324191,51.94649207972887,55.0203579010039,61.71364112630673,57.52568669331853,56.003640313048514,57.4775039858712,56.62908640903461,51.75743411233428,52.17484391399428,54.897945610083056,61.81350290021358,65.9871104162104,,,,,65.89937292686596,63.89967704633565,58.9550123476621,66.65854663721929,62.88665285019344,62.854361509934456,60.7923564871744,55.42612325062623,60.27088015301943,,,,97.81133364275236,,,,,,,,,,93.07761351430683,97.70359078808492,99.10922886670876,86.14988917664773,64.12870493675196,49.0968573742709,58.76624177551727,61.20847692640046,55.84414678526629,53.44895265468445,51.37442629637977,43.78782663202585,36.85768104331008,32.07168889600814,17.947163259299817,2.054696808245148,47.77015709739898,45.124113666970594,61.33515131347316,53.65966362006303,46.34524257619493,44.651994164915855,53.02108938774571,40.3350933019245,43.00789528568899,42.41565499999881,41.22029731736306,37.44343991336935,52.270946354377,25.327758870218684,27.51472690119105,32.69211480468109,29.223166060137768,32.57934595597798,29.84528863206064,21.135962078458626,15.028286601765531,14.17775371708103,12.177910113737097,16.35946606206257,19.97712087352716
