dates,oahuoahu0111_0001,oahuoahu0111_0002,oahuoahu0111_0003,oahuoahu0111_0004,oahuoahu0111_0005,oahuoahu0111_0006,oahuoahu0111_0007,oahuoahu0111_0008,oahuoahu0111_0009,oahuoahu0111_0010,oahuoahu0111_0011,oahuoahu0111_0012,oahuoahu0111_0013,oahuoahu0111_0014,oahuoahu0111_0015,oahuoahu0111_0016,oahuoahu0111_0017,oahuoahu0111_0018,oahuoahu0111_0019,oahuoahu0111_0020,oahuoahu0111_0021,oahuoahu0111_0022,oahuoahu0111_0023,oahuoahu0111_0024,oahuoahu0111_0025,oahuoahu0111_0026,oahuoahu0111_0027,oahuoahu0111_0028,oahuoahu0111_0029,oahuoahu0111_0030,oahuoahu0111_0031,oahuoahu0111_0032,oahuoahu0111_0033,oahuoahu0111_0034,oahuoahu0111_0035,oahuoahu0111_0036,oahuoahu0111_0037,oahuoahu0111_0038,oahuoahu0111_0039,oahuoahu0111_0040,oahuoahu0111_0041,oahuoahu0111_0042,oahuoahu0111_0043,oahuoahu0111_0044,oahuoahu0111_0045,oahuoahu0111_0046,oahuoahu0111_0047
2019-03-31 20:52:25.600,76.70649058072148,68.695638443033,63.9770865356448,58.80022612921972,50.76126765485352,55.324200671511534,54.349767062956914,50.704103570717294,50.79441658347566,51.79364428896198,50.54586052063955,49.9672866374178,49.49400561676988,47.29061303899047,46.7688850496468,43.60019719237197,41.33690382953602,38.94960862697775,35.16695060716552,36.364142684804456,37.70359988369396,41.21799778040271,31.04829348872262,29.249405708424447,27.95157180972591,26.365447129797992,26.447762120794263,30.380978540398846,25.66193736696589,29.944640674456423,32.852234361025026,35.34130768463647,34.31574016663648,40.047869942053545,32.54174629833119,29.773431366567024,26.798221662511107,21.74670834244113,23.972056688853147,32.16695503514274,16.30586618376457,20.870001161779623,45.41584744249998,47.52026688154248,43.22878487853313,28.802308871287824,14.11664049949239
2019-04-03 20:43:47.000,82.24946115439663,70.57856606620419,54.10200846136312,54.04321978518921,55.25120746854576,56.51402483059144,56.00052600556612,48.57949843326402,51.087311353682686,55.6703120369117,56.079120151450994,59.26494652344723,61.31120205291541,56.75076659385817,55.18188966200718,50.7815142466606,48.51475663600536,47.77887750332119,45.03499540323172,45.95447606858985,43.64906416773837,46.89274037302954,47.199627557841566,49.33149102368876,33.75335620926245,27.22815808914616,31.11738466996663,40.13597147863563,42.31265813544422,46.46901010868324,48.53311904984693,54.74757171628893,55.19823776811692,52.19195252509066,61.58202106354603,62.2175199795616,55.741353424638014,55.88530084122335,53.25336471020873,58.92883209910021,56.953446590336895,61.94452609899573,59.23821339297335,47.82111608245233,45.15250413652873,46.41726046309812,13.763077028969482
2019-04-04 20:39:54.000,76.73343293925902,71.22699377252052,62.589539709660976,57.82087870060806,53.36231307461851,51.66611344254541,52.564702382285255,48.82725498068559,48.004595542254,48.32369962379266,46.04905500005786,46.31277361061123,46.02403536960661,45.53690615789303,43.63921358514608,40.12873238829776,36.30442950588191,35.475601136753546,35.07818240715216,38.978798193014086,41.29466806773314,41.674248360996,37.82064891597296,37.99979445572553,42.36047109266287,39.376209164215865,46.47968623619653,44.35430400938005,45.15091802526743,44.90706053993328,48.3437872795362,50.52137733901274,48.70425052804309,,,16.463474353639167,21.0103477590577,23.92092142010141,24.699255101035,31.687785348837952,23.6807649139331,31.72837866067135,39.06819847895601,37.447954544652966,43.73565705569883,39.472913596307485,22.622773032625748
2019-04-05 21:39:56.110,71.82651090800815,66.40516838239188,60.54975397858848,55.18397896607608,52.27786992606579,52.1238558097728,52.80497506066664,51.30375831203554,45.890708545911465,45.69053868718496,46.415907770411096,46.9851115004585,49.39092742891332,46.62172718064367,41.99810894413665,45.64639240634448,40.10118464997051,41.59558466009028,39.164467413440455,43.171928491975976,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-06 20:45:44.000,81.55525546996095,73.67078077566597,64.5296133033483,56.09779621056773,50.26988767940351,52.28111337796949,51.712540148733616,48.26975569613373,47.44709625770214,47.7662003392408,46.68597553282413,48.77703652182296,48.46657537400823,46.26318279622881,43.82196999459344,43.31708613544814,41.75183285082597,37.922178384216096,35.99855601682839,37.84812452891002,38.68885927746184,36.58813533629549,40.6869063678022,43.4240147107103,39.82211091042287,39.9047045901878,43.17305556200195,36.61501311167376,33.90180380729414,35.03884876398318,37.03984943558549,38.77792590834402,37.73835352225091,50.10821367644108,53.1582884578945,49.76857495933317,45.22332845686449,38.1228414213466,39.968855345384576,43.94648086332716,50.11390600965184,55.728899879041,52.78896827316636,50.50000686644962,,9.210226242868432,7.474278435883212
2019-04-06 21:38:29.580,80.92430676342107,77.23384888286118,67.80382726359343,60.82239393823238,53.99035265819067,52.259963597791184,52.12116104705738,51.831622234783424,50.19220044638101,48.766480720800594,50.12208479452473,52.317089469847154,50.41074802569905,49.82525619085264,46.644281133634834,40.34088715124329,39.31130303048101,38.6820762230325,37.23410480613065,42.02289700142151,42.54954975239413,41.50126147131717,39.40971265753341,37.90143705849771,40.96395475945849,42.49871506492847,42.1979607852564,42.633602848662086,46.70396738283689,46.83891624045677,43.42817543695306,43.56441069826679,42.35701656123969,41.33942764633319,40.52852279972512,40.90726975912831,36.138393462302176,38.33883087656651,33.22187737219003,37.01978040632115,28.48882744828659,29.05855683555628,46.503532996304784,51.62466353760168,49.57925773856665,36.16889440382321,14.603526909529949
2019-04-07 20:44:47.000,72.96212659995976,68.63026544291682,58.39039935267966,51.88486909591656,43.59719550144196,42.79382237331824,45.48820832029639,42.08009601396327,38.9862363550051,39.47431124196966,40.61740493807027,42.46708097857238,45.17835939971271,44.15071955467975,40.88033250600534,39.283056418403866,37.97649018491311,37.57967749939676,36.38414630129073,35.77685129808268,37.58500701832818,38.55743008330866,38.13339186811213,39.02402789566315,39.924429660930286,43.10899923251215,44.31507337421186,41.543228130519104,43.6549707456422,43.52421747953184,42.8128410103874,41.67945652524838,46.22170419410286,43.04170216365902,39.067600752419736,33.26722050971605,31.36388554478704,25.894860228700992,26.847127520661893,36.394026422601,27.38883325254972,,,,,18.38351710835355,15.139502049547398
2019-04-08 20:42:04.000,84.00564277573353,,70.31110058742564,61.97560966115296,54.62650429237817,56.232882953871794,58.03022842195911,59.27233224573068,55.95558969645215,50.277513897805605,49.61908566093396,51.17273340419856,51.99212007324971,51.77222875735779,45.94598908165566,45.96567708362336,47.25389760536083,44.66596646782147,42.17914482601207,36.422782826030485,36.42401192294371,34.67313233144233,34.22965638129073,33.48356856093797,33.01518662963987,32.039830940998456,28.62659328994924,29.8145226435489,42.1584723931748,43.51628019862152,44.69850878468432,44.04590501910496,45.223253155545365,41.76259336593205,39.61031831335367,35.433903235837064,30.55367144804524,26.17547361409274,25.13502620947296,35.42927732577026,23.70221664444945,29.77477700481041,43.30578214197693,46.5614818775864,42.87286952054823,35.25070102784673,16.28157524025299
2019-04-15 20:14:27.000,77.01842829936334,68.72327969147449,57.026142905162615,52.314205798583934,46.859293190773975,47.4216446963832,48.28378718302583,45.406521013997626,40.03576500958314,43.33414633035455,43.9393829923998,43.81032915511757,43.52156828730202,42.76087004494588,41.13600077825464,38.12352335931567,38.724728182406224,38.97724987541924,36.29863549250331,37.57152211385804,38.5964499485335,36.13083463498028,38.28822890228915,37.95692203389939,41.25811364831917,36.942921983452216,43.14126345504973,40.07096996525023,40.79780996689891,41.82160939318436,45.8707794238836,44.51436883331962,41.51648437065519,42.037956358308165,43.69703523897435,41.39566000544762,39.79752252640597,32.07998945868149,32.85659835105821,38.02378137997389,25.13325380046273,27.27732220378056,46.11669215011314,48.72209904034846,47.77867450531857,34.86955553839482,16.98396892619781
2019-04-18 20:13:46.000,77.81977742700421,67.97824387639609,58.43564605835983,51.5942776224146,48.7627147559748,47.111208503720285,48.85595223462027,45.57970665310318,42.0296155316399,42.07620860144368,44.46130539234601,43.93602105491805,45.7765717611795,43.71916780754947,45.10364676056079,42.876716704540094,40.09925162758988,38.53860026147034,37.775013763133245,37.88480124957725,36.8575325873737,37.61988671918923,37.54319308721075,35.065876170187025,39.89807674211611,42.73429435640167,43.34283813677183,40.930268062512,43.94892871339434,44.1690428727316,42.81647333315785,42.193988724118505,39.91995362934152,40.05059876566494,40.70123940831709,34.50726986524808,31.442949992591704,28.780982925600178,24.09266796735416,36.592863834168114,25.83084244962227,27.19693512153517,44.91636030688116,49.33866555030668,45.426484227297706,35.92346565515386,16.79608162570387
2019-04-21 20:12:35.000,74.26325038859994,64.0052721768267,57.471880110047216,59.23655817909799,51.901380693678256,51.6584375383747,53.71998553756663,49.06936660076194,46.7854465219548,47.10455060349346,47.83004614879201,48.093641252456976,47.80492563826088,45.601533060481465,45.4208495783896,41.91111721386297,38.31919660200241,37.39842910179351,35.59875742425932,33.54211407482347,35.36308285265709,36.76615291947966,36.57150767533866,37.007579964690336,41.09166301287389,42.46008341159008,40.748917553742615,30.5059940498802,41.46635406145086,42.45162211090638,32.81939716939783,30.49788617434634,20.71948151680342,,,,,,,,,,,,,31.12183982646481,16.593136140683047
2019-04-22 20:34:47.000,,,,,,,,,,46.78527455016004,49.86443714500108,51.14943969045719,50.86074670307202,52.21692376057106,70.48424760794474,66.3730310322624,56.465522353735714,46.89275322626515,36.261962789800855,35.829173465449266,36.91778509244948,37.49038815021855,33.59836188166362,33.69692320378972,35.48467523526179,37.3442169674145,38.31065207471103,34.64125129667496,34.784130855162395,33.01583660798604,40.120491573934125,42.772911421003045,43.53587446564593,43.67927802187603,43.880935428773206,38.19200267767639,35.12400935584536,26.89005985923493,24.643342327044685,38.60399115314228,29.622241650826144,27.712115646282427,46.5678160950692,50.009150951650575,46.326790974167054,38.40589879489277,19.4841917137541
2019-04-26 21:37:46.410,75.6770496978288,66.06912715777544,60.64639808434698,54.62234106491916,51.10858237932335,54.01618188263774,54.8116247469265,50.22371195003922,47.75729158378622,47.30968298658154,44.49150957733273,46.06546965214345,45.776731411138826,43.05565779177548,37.87892300827471,36.91816817005456,37.35088547414837,38.75546217812929,36.98251831271684,36.18772726299524,39.409389920146666,40.82045874465657,37.76239436365769,40.8806994973707,42.511672940060464,44.79115283758796,45.41789321914475,43.8428704442003,52.16924832487603,42.62726930179597,38.40124974871078,46.60143360432266,48.55721481153664,59.85800789566948,39.51598777176898,33.74919815989523,28.400371646620368,25.688414588844253,24.060438927816914,41.47153020418267,27.511223346943144,27.41576018422677,52.89561866675778,51.12019041735945,46.21734760812976,36.59954481367578,21.23181687792025
2019-04-26 21:37:48.470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.34039841195673,23.254814814564625,41.87675276867952,26.99771151978115,28.50675740150108,53.95388138254992,49.97445736107333,43.55974488173392,33.77639716082949,22.26429149830036
2019-04-27 20:44:00.000,91.11009197384874,74.29987467930555,65.16719136630924,62.48490040570575,60.54443565898714,61.78339074061784,61.60321684456672,60.726340297396376,55.18438994831178,54.39532165680083,55.12107012624111,60.62883943165652,64.10424141195323,64.86357008317395,64.71630329906478,61.21106392843637,59.80621492578978,55.18177816049697,51.15150901135927,56.22994778629921,65.98683977401238,61.77322976645988,59.06474430163029,63.82032447902591,69.90290201605981,67.55223725988208,62.96571326141194,62.28506054624281,64.69831753843134,68.123789121934,66.5297082177194,67.96152656036018,69.9583794996946,70.5799105625791,67.3824410925646,61.11775152553984,51.25492175852367,44.25461216035434,44.47054741325668,51.677318930805406,55.40347424176287,49.00619940206067,61.07356983413285,61.978779009217575,65.01640449356984,60.56702305191239,36.40612349548667
2019-05-05 20:46:33.000,87.05016964906093,,,62.70095760721376,50.53126541680305,53.40627299442865,56.45793667067432,50.36268306967552,57.65882539484088,61.63077979275648,60.82553041621047,66.6060303464359,68.11725197982454,61.46080180135065,61.39641860042843,61.164727978286855,56.84520237411268,50.9931708953283,46.17177419594898,48.71306818505504,58.07026191545536,59.3198420997607,56.98691442666066,64.26011869212776,67.18276018020656,63.349901175417,55.17588934567081,52.02797707892165,56.86677989969876,60.9200321019951,54.06200278683569,62.5658553578045,59.2825723594696,53.52470459265893,63.07385501783308,66.37138451500711,60.53238110373722,51.00798461207472,46.08958807285013,43.175270451744176,48.13768597838296,44.65348166292444,54.138369244808494,53.59798603723696,52.39944539708111,60.88710544482785,
2019-05-10 20:45:36.000,65.40520632317701,55.41915604885816,49.75395201967397,49.97162170533672,45.38843380842408,50.47997079533316,51.05555244070172,48.02584869552342,45.90315897708793,41.52226592470862,42.24750854586685,42.511350663304114,42.222589795488574,40.01869264536663,37.52000562146064,38.8705222030612,43.37375806563316,40.81643202971584,41.149590544998986,42.99598885588149,47.158960576138384,46.564243937103655,45.32891818938828,46.22051555910949,47.07038907885544,48.04880631272829,44.46068357012551,44.70020845822319,47.96961923782328,47.09122000048116,48.92697835306355,47.29131098634362,53.00761733324242,54.98174609723283,45.12967661153243,37.97358094606625,36.00489581443175,27.479034932707783,25.26116181330536,41.18599910627613,41.64805670485069,41.90300241962416,52.34347153201512,55.45422883673662,50.55547772852144,42.36991400872438,0.0893836824674632
2019-05-10 21:38:15.220,75.09460408185502,58.85583501376427,54.30910217454803,49.36993574646664,45.894462683605816,51.85239910280159,54.212877036543766,50.52576419751287,48.01931746523159,50.42853830823999,51.8793192993865,57.44082620649231,64.44289425742086,64.62824038799108,61.01446022022269,56.34170951158189,52.68091818751212,56.71410025497238,57.261573135268975,64.24887783550709,68.18577641061073,64.98920701009253,,68.27581754649347,,64.92635932281105,70.44015578188336,71.52930401414842,,71.21211190037195,,,,,72.3034862621928,66.77197660410835,63.274326514109326,53.31694556358959,,,,,,,,,
2019-05-11 20:12:16.100,65.8491593562216,58.9588257301198,52.82938495673495,51.553610700334815,45.92681720198842,46.20888230828026,48.853665444463,45.564147369932456,48.45372740764493,42.06064931827296,39.78575177040234,43.049734056868445,42.760973189052905,43.63731742960865,43.37619069354824,42.8534682046295,41.10960288948301,41.14508019828221,39.295542547243954,39.98298897579734,42.06792610108791,41.411184513270825,39.0675304290614,36.14929758402723,47.12125041758853,45.121203651116005,43.71962984608107,40.81659135901582,42.82031637045823,41.14919801136643,40.71162782666212,39.72700491155841,38.85403788089135,41.73668529528221,36.7111737639304,30.85271933158938,29.43330898449334,29.19361550280124,,,35.36873240381417,37.63808533419076,38.20442594878737,47.63685385326799,43.27370978860832,39.20989070470965,18.85525264770809
2019-05-15 20:46:14.000,76.31683480955206,70.80999058268854,61.67804086415905,57.40101245163299,53.27417298904488,55.36528820804767,59.05652809429259,52.997911711510845,52.42671126034138,55.24532865504945,,,,,,,,,,,,,,,,53.2351549186897,,,,,14.226762490868088,17.993087481034095,21.910528006946752,25.95010533172754,29.97683397015677,33.14540998849455,34.071766498287914,28.78211266968769,24.603912626705227,34.58368166110818,28.32866238988336,23.93843658125137,36.39187851476852,35.01325613937566,38.93401956830692,41.3040244774789,14.721180848687805
2019-05-16 20:44:36.000,72.13244427413932,65.73404439635574,61.15254400121962,58.682251186741546,55.267718621977934,55.197025428289365,56.017171413765965,55.69205680622613,52.66292413385645,51.96672011295374,51.61278555519836,49.71417563787973,46.88866775684355,44.68502289289168,45.82367074930297,46.64324029694372,49.229430782343336,43.46791860790387,41.66200253206794,40.75673783630028,40.31877617321916,37.59672386994824,38.2000963470348,39.77305745425536,44.368729610436304,49.32269871193396,47.28379383890907,44.16984768716138,43.79485378847914,44.85699272649569,46.94371138910071,48.33238355329777,44.65035713907434,43.23046071320404,42.12529521569743,37.78765469727955,33.10078847398724,27.717560297179507,26.67134195872557,41.34858535081646,29.19789834838664,29.745183572475955,51.97199936626006,53.101183062702695,50.495701858714725,34.63603818436716,21.007314081814474
2019-05-20 20:55:37.520,73.38471874149651,63.572442594312456,57.66679004977631,54.068178887863766,51.44158572716231,56.532972119693966,57.58393627579103,52.52711307425999,49.59333507192236,49.56044632653217,43.97377756855354,42.5638096406072,42.275048772791656,40.3305117536655,39.76321961142172,37.28504371429286,35.598464667531296,35.26689820019367,35.57374861274668,36.88550958693274,37.94907018194587,37.904808086803406,34.01278181824848,33.957290158428414,39.56165942821889,39.9558599877433,41.46025370744536,40.43202118550648,41.35232115313692,38.60689731142249,35.78493377453964,34.96600086119904,37.309155482752885,37.04682983003777,37.59938697060319,33.34414370874686,33.88467220973605,,2.101539431420562,10.29008907429453,17.880582087127305,21.991520758585253,21.245891834951305,20.810085713322888,28.28692417279925,34.19039633817918,17.56466407175217
2019-05-21 20:44:56.000,70.10247307338827,58.2553151698177,50.36377505212182,45.37166055857218,45.30666170307104,50.34461774937821,54.03382620403335,50.38326136557277,44.922298307240126,43.20233317967038,42.27209647093304,42.22951446433776,42.155550271375446,43.55696751189442,43.969874230405765,44.04790314831171,41.226369001078886,40.170034691613125,39.49868456429126,39.83627812518875,41.83048279788604,38.102280559526086,36.75833323856863,38.2059106299229,42.27694447386656,41.661431916422885,40.42352369177424,42.02327332679313,58.91706576977455,,39.928751582032525,45.53289094377293,44.01112273950114,73.08096110299667,,,,58.640200014714765,,51.96766126558379,35.478425482827994,37.31887979533271,46.16951160136826,47.76960545287064,47.81233127075121,45.17468156616873,28.64023348368981
2019-05-22 20:45:41.000,,,,,,,,,,,,,,,,28.456380606672603,,43.38012357812277,41.73651943547968,38.89425189527445,41.43756006279833,37.54604824001272,37.09707213014269,36.792991142593394,40.88043978371269,38.12883982399629,29.788336173364257,26.842440761663408,27.95445818419284,22.11347493580009,23.6850531610609,33.655964160874895,28.396381823492167,26.548211824572103,18.63384320039499,19.26168507174725,11.831387546895613,10.569072760670188,3.835080834061638,12.4143232128165,,,,,16.402518749296856,18.217819933936426,
2019-05-23 20:43:20.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-23 21:36:01.710,77.5746218713657,65.00407720286395,55.123728254252434,50.65408557300724,48.198933599972,53.31827898911024,55.37400489857043,54.03565064205376,53.212842183905245,51.734399923855385,47.74254990932822,45.5209998336758,45.23226159267118,43.02861672871931,39.84665479466793,37.63685940849241,39.203236745536586,41.39694409888127,43.68158067659334,45.67113288809552,46.928516637497054,50.41462578009127,50.49260465370661,48.220337433593095,48.43283711059125,48.41602831660882,48.37728671024415,54.85561776273607,66.7061290523576,,50.60154420754738,43.873005005413525,68.45764919714271,71.28893452470089,63.9151505229816,36.967237616242855,31.947078984899527,31.177928949471188,30.90209199349215,41.90427257788345,40.49247877099848,44.08775022557867,47.53288612181354,46.808935279084736,48.28150361146344,43.55951950893161,29.168981887733697
2019-05-27 20:37:35.000,66.87751179863376,62.53614102147231,56.51521576370901,52.23864428258132,49.32035329146208,49.7690476383974,48.957820942717575,46.24918095217896,42.79759403973308,45.15929496930383,43.58348763551908,48.56045058289535,54.20120737746112,47.32622893732524,47.06200928933748,46.23131588961309,47.04214013852129,49.06120642372439,47.29502081084853,47.14312621614817,46.01388822589981,46.53876987988101,44.270522525411344,42.63839869082097,47.53871881087493,46.359621808807,44.42608642137551,45.26713633982618,47.262245692671485,46.68921232727339,42.940902187216025,42.53443897930927,42.88932156658522,42.10693117535518,40.84230129376584,43.42091618243848,40.8216540288924,39.742322366056776,38.88118693037916,42.93351617246704,30.039214671241403,35.17333220467095,52.1554775413838,50.695043524478166,49.80788100030959,36.77488802465079,19.311294138858003
2019-05-29 20:09:57.000,68.98296811099895,56.96576537946597,50.812041662030886,48.89857667578226,43.93469666831079,49.0263089524121,50.39031588763773,48.93547260193864,45.749788378406926,43.06887525531644,43.79411787647466,41.1609935176452,40.76915983714053,40.97222366310741,38.9606849604109,37.87240158787899,37.48483832280367,36.22080418219919,35.644192556318,40.18247243426976,41.35743310362084,42.11931490552116,42.89375868138153,47.7408502734236,46.55964715334098,43.05558980617632,44.960863509147,46.065231016071294,45.428016094853575,50.20847416905264,36.70574199916077,39.47473206001902,40.11933644763405,38.47549051558965,38.40254896196541,34.6472172879811,31.096455890404734,23.850520126858672,21.94274493506931,35.41934141962609,31.640797091750592,36.48947745971434,43.77550425184191,48.90712080810509,46.752098652555766,38.06942802042379,17.35603897769238
2019-06-06 20:05:57.000,68.09116967312148,57.74553156633059,52.586690544252,49.4752346715733,44.68314192071682,49.6953630586755,50.61018033924192,47.32055680781615,46.49789736938457,46.81700145092323,46.53969154136102,47.52601746297131,46.69324000566922,45.31398390791124,44.09804066312246,41.62356806129274,39.54471280256647,36.97297949589852,34.249659817126954,35.56960160768397,34.12394254971566,34.86990379039917,35.0163173258223,34.964180844844975,38.34395320074608,42.7763578852824,37.21658009844022,39.669924313681406,35.98894538990897,38.69003245108634,36.90946441268301,39.92550242030929,41.171951536377584,41.190425265731896,41.02993736226717,37.91453814722373,35.19015950614911,27.580994848871875,23.82261905499946,36.01951100045317,33.10666829942585,28.789319075269884,41.20323864980668,48.657195167591055,45.27582674743088,38.21415251849638,19.060845610175136
2019-06-06 20:05:58.000,,,,,,,,,,,,,,,,,,,,,,,37.10234593609936,36.526864273050855,41.18675631360352,42.85820232975666,40.98365786848964,38.818991411856814,39.320615640137646,34.18715198992052,35.466250982456465,39.59362133174011,38.44919945469355,40.40515587908781,39.7709266961588,36.270711070082456,32.40210831757956,26.347729982125283,21.01303166546888,34.11158018917108,29.0380938307349,24.978720445801272,38.83497342685016,47.72082924067009,41.84112416919864,38.12254803406307,14.495753833138684
2019-06-07 20:45:09.000,72.97357787542954,61.27795198886592,56.84838129800783,63.70432590920466,,,,,,,,,,,,,,42.66120285677309,34.08046811813726,34.237744209636126,32.32236112384388,32.961545498233875,39.27943892865443,37.76486705653083,46.6547502928464,,,,,,,45.63891710707944,61.74435770812237,59.29073697778511,67.1252037227668,,,,,,,,,,,,
2019-06-11 20:44:52.000,,,,,,,,,,,,,,,,,,,,28.589135975009903,,40.39947135717322,41.286832790691776,43.093751546808114,46.82379667379886,46.45682788973111,43.30941933606272,41.77430141563392,37.59142236055402,43.31172635824292,33.95063175774104,36.7406973475794,39.75749057903205,39.38402606954209,37.06518020735373,34.33283155991133,32.26773073578721,26.017595471973515,24.611169549940392,34.000956008904225,29.455666187078712,27.53990968771644,42.94209579079509,46.9304316220998,44.244910449958354,34.97289923091811,13.885001301332638
2019-06-11 20:44:53.000,68.93025727609748,60.294494630929485,51.16770475988737,49.88878699736275,44.7685508075564,51.01608734118892,53.64457418649961,52.292776718908186,46.73529272786885,46.39633192604357,47.121701009269714,47.38541961982308,47.09668137881846,46.89562320440101,44.94849636365927,44.20291224337403,43.38136504685736,40.842403464746624,38.30246828039648,38.78315896855612,37.38511019029301,38.57923740015553,38.69186039023126,41.446235657537386,43.90371099678206,45.274929538833625,40.338270501044526,37.833978518975485,38.78988088960487,42.9238308349676,33.62427041983109,36.874245571328494,40.178709487594745,39.23443062503459,37.11719626806595,34.97162807340944,33.16514702595757,28.391488370368737,26.244736123564746,36.29992792667432,30.69022114863783,29.549892587109696,43.51909903210047,48.759014909554026,47.61683760188368,37.08228945225243,17.538917475394133
2019-06-15 21:36:28.490,81.21795343204958,69.18006539635928,60.33424519569679,56.093251852531175,51.95741929578188,56.42010192957449,64.60123560727493,68.04649986745106,,,,,,19.389771830048,27.6179850316268,35.43738900916361,42.87628523775298,50.23923408468279,57.08824656916136,64.84951790196013,,,,,,,,,,,,67.87347250692491,,55.45715728122169,49.65458433728236,46.675923883424375,46.86897164421701,39.82272799893343,28.87229863624068,41.31129361399251,30.62275727084681,45.42905436617653,54.99698796234429,59.80132108749552,61.65052783393041,61.96905809497195,52.27717993692367
2019-06-16 20:45:00.000,,,,45.78689011536423,37.49245473064919,39.92074131805696,40.88181370889252,37.20593594778104,36.22089466905823,36.539984759925446,38.42320921583142,38.30047047045271,45.34850641353506,38.70245515307985,37.8539835220251,35.20056978870822,33.587879088613334,34.07105510947177,34.4399439256748,38.70427846446084,38.106247939032,36.64821262625803,41.74721649290564,44.552577273856485,46.009802933442415,50.775172857518655,48.7979065750323,43.93077195270746,50.45289064505795,51.046370526037634,48.60986356486926,48.57925380775485,47.69956472518059,44.34837583138173,40.190599949956464,38.73509030478952,33.03560224410576,33.85263115629601,32.51536222218486,34.339459480320485,38.236592771136,50.94365641250492,53.07040582118989,43.73685797063203,37.99954158122344,34.066488859632926,27.19305837960461
2019-07-06 21:34:37.320,84.34421835433231,,45.4202927348548,41.96977978612596,42.41752248782275,57.40122790501065,58.645719010023846,68.25704754135015,70.38747832533323,57.9162337347699,61.88696676778373,,60.17885581991974,64.93324179521119,62.94416326046366,70.69611981512611,68.48755439768166,66.59716904260779,,,,,69.43223133597833,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10 20:01:12.000,66.51900080686158,48.1688488459798,25.857609006359755,12.124459504257922,,,,,,,,,,,21.920921226426668,23.68500880851181,25.31260197324388,30.47045795032773,35.02482023578742,37.52934883231414,39.46903764201711,38.82853514018479,40.49433594358537,40.68694176689548,42.031048683189205,40.73428230689763,41.21948952162148,38.35767245712766,32.04427428420742,28.799767782495664,29.2742691448307,29.79145678926257,23.68866504476188,17.67531657145703,,,24.408408576016065,20.532358365512405,14.270673653512208,19.615852664813552,27.23985706132131,25.017579122765785,21.65608515806252,28.48194390976364,39.48672928076986,33.41600102771411,10.2285057853789
2019-07-10 20:47:23.000,59.99606246239558,48.63901434627198,42.51152982478764,38.23648144835905,35.610765086052496,40.70482687089714,47.53880903535393,47.2494811368739,46.41643939635681,44.85305617448897,47.46316594883845,44.735067823809885,47.44634624495021,45.24270138099834,42.06073944694696,41.55104326364137,40.72933137087858,36.95804874886865,38.72319003577654,38.81142224206744,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-12 20:02:37.000,64.621198795158,56.26478836499264,48.25748783549511,46.83124054435013,41.35582158875074,43.44723799651544,47.28317259661702,43.9937599789852,41.75689331847354,43.15778317308295,44.215589267635714,44.47943138507298,46.60692268333534,44.98706494226143,44.80588802175277,43.84679112125773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-12 20:02:38.000,62.88182700193794,54.38613215233846,48.5217294402817,46.360384965299744,41.18457342442361,44.17788009873357,47.06124983156891,43.99394164839396,43.16290256924656,42.184976030702366,44.21577093704448,44.47961305448174,46.42661661848179,45.12206186991597,43.96433916462231,41.36723755351541,42.07882390235222,39.64653377478341,38.66279173741695,38.03562703094547,39.12432120179109,39.94057403862136,40.76832685651711,39.18311565708967,42.57891463463161,43.84067667086694,42.60863020607618,40.71698713502059,40.68081880967859,42.06629935799164,37.55127855557181,40.58689310138108,39.71153086473723,39.66008648858927,37.36683329329545,33.63563323751684,30.132518477687352,25.731669715825674,25.21451026100015,38.693065279338064,35.01431823493484,35.308159814086586,45.95145630955346,50.58559292793529,47.283528593057504,39.17876769779152,21.15383961455499
2019-07-12 20:45:59.000,58.62884552879791,48.82414223843562,39.69586049223447,35.421116736740935,35.79589297821614,40.88773115388713,47.33740724298942,44.43452430988575,42.23641511037698,40.93109727041851,41.656213429507424,41.92017905383015,41.63139555920213,42.42753769803604,39.468730360959256,38.61164270770681,39.57540191864391,37.14511869653377,37.60039448708025,39.16607679430926,43.18800886633922,47.85568855946447,45.79839931933321,45.58895276276941,47.42188287540259,45.61920552523626,42.22269430443929,38.7364232845193,36.54342430501793,34.73670377398386,37.57136546988838,37.40606695499393,37.22159659457962,36.76443533386015,36.388006654857215,33.2404557581989,31.391196627649727,25.214782252940736,25.1095644981506,35.33445921035355,35.91166361705356,34.945448574778354,41.30679412986331,44.36188839698803,44.01273409311895,31.069587397123485,13.415499275515309
