dates,oahuoahu0028_0001,oahuoahu0028_0002,oahuoahu0028_0003,oahuoahu0028_0004,oahuoahu0028_0005,oahuoahu0028_0006,oahuoahu0028_0007,oahuoahu0028_0008,oahuoahu0028_0009,oahuoahu0028_0010,oahuoahu0028_0011,oahuoahu0028_0012,oahuoahu0028_0013,oahuoahu0028_0014,oahuoahu0028_0015,oahuoahu0028_0016,oahuoahu0028_0017,oahuoahu0028_0018,oahuoahu0028_0019,oahuoahu0028_0020,oahuoahu0028_0021,oahuoahu0028_0022,oahuoahu0028_0023,oahuoahu0028_0024,oahuoahu0028_0025,oahuoahu0028_0026,oahuoahu0028_0027,oahuoahu0028_0028,oahuoahu0028_0029,oahuoahu0028_0030,oahuoahu0028_0031,oahuoahu0028_0032,oahuoahu0028_0033,oahuoahu0028_0034,oahuoahu0028_0035,oahuoahu0028_0036,oahuoahu0028_0037,oahuoahu0028_0038,oahuoahu0028_0039,oahuoahu0028_0040,oahuoahu0028_0041,oahuoahu0028_0042,oahuoahu0028_0043,oahuoahu0028_0044,oahuoahu0028_0045,oahuoahu0028_0046,oahuoahu0028_0047,oahuoahu0028_0048,oahuoahu0028_0049,oahuoahu0028_0050,oahuoahu0028_0051,oahuoahu0028_0052,oahuoahu0028_0053,oahuoahu0028_0054,oahuoahu0028_0055,oahuoahu0028_0056,oahuoahu0028_0057,oahuoahu0028_0058,oahuoahu0028_0059,oahuoahu0028_0060,oahuoahu0028_0061,oahuoahu0028_0062,oahuoahu0028_0063,oahuoahu0028_0064,oahuoahu0028_0065,oahuoahu0028_0066,oahuoahu0028_0067,oahuoahu0028_0068,oahuoahu0028_0069,oahuoahu0028_0070,oahuoahu0028_0071,oahuoahu0028_0072,oahuoahu0028_0073,oahuoahu0028_0074,oahuoahu0028_0075,oahuoahu0028_0076,oahuoahu0028_0077,oahuoahu0028_0078,oahuoahu0028_0079
2017-03-07 20:22:36.000,0.2090621013164637,5.905281652372144,-16.976339253755054,-18.120188566090413,,0.3403307056416177,-7.1561508562992255,,-10.35803944228006,-16.78539385627061,-0.9597637478677666,0.2713908679185814,-19.15285250418469,-17.022597117416176,0.8141470319103284,7.335050390423008,8.860245508744018,-17.71301628923507,-19.19550318125168,-13.935667909632668,-0.1657192346685632,-2.117153827390988,-1.3929886324685423,-9.393942755199683,-7.359454512524296,-1.0028836169019777,-8.478607519144905,-10.669978142632084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-22 20:22:19.000,5.9687339761846285,12.11547631573618,13.364039014426949,6.266378483459251,-2.270316461628001,0.2209919780196275,3.391202625483496,5.687195229630051,8.807086875730706,8.473443990600826,9.98052390364894,11.569175093461215,9.030985083727025,5.309874533002029,4.816505307865869,9.184762156796936,11.45932605178924,11.579535275666071,-7.861693492403587,-6.217207820040008,8.463921201527265,8.071567754031614,5.960410995797767,8.661959634958649,17.606176686915497,14.05126795571346,3.142788477017506,-3.8691442028683287,6.84858199979873,-2.740382267392361,-3.8605100258864287,15.99797141635124,13.885285537788596,-2.713249130733546,-3.63451772986633,0.3022424464382583,-1.1921417367649116,0.9163396629418852,2.2776952437598244,1.9991262928189588,5.734286189712039,3.360298624237776,0.2217070647154971,1.532842406906061,8.679435719981804,10.989847086217152,11.70652127325998,16.677689028881066,19.974134801582665,15.374661441355276,10.331724442513176,4.900294443812248,-4.465934858741749,-4.875991017657171,0.4368503135517104,2.535841996751971,2.513371002319817,4.617147134981083,3.825451403846751,5.821883961084632,5.77424506339746,3.0793413938348824,4.862788269124744,1.0884060972292868,-0.6531664398715745,-1.076987613944924,-1.3911694806848676,-4.412105887229343,-1.853777211754286,-0.4982312775010148,-2.5519462827094355,-2.349144020196162,-4.964059865975246,-8.602532390187292,-8.318999282332639,-11.36809817985408,-10.541934555744488,-12.384568431893587,-5.607030576675738
2017-03-22 20:22:20.000,,,,,,,,,,,,15.332728584179662,10.617480277368712,6.430337758687815,7.474557172208785,11.02364176745803,10.671469515082896,12.950777264462843,-5.824034117253079,-4.8754524294270265,10.914351540718911,8.152226926158518,6.815856132211929,9.381851849239988,16.81147194319066,12.355737958376228,3.289003656239556,-2.536089145989655,5.981102633941342,-4.2611499704835065,-3.770711918185539,18.430506490518667,15.845017872501034,-3.683892998398568,-4.986134673255764,0.1920139566577048,-0.828084479857504,0.8463050743678031,1.4979082090395597,2.0235876276837867,4.783829823223789,3.646553850974415,0.5929989707654371,4.441513286326307,6.734047801199532,11.47702304919819,11.974421946697811,18.44797769872613,21.006997528214114,16.07205504588493,10.233769828081533,4.885092375375864,-3.588424334398545,-4.23724359593456,0.1231479403150337,1.1434594594356375,2.141071601443877,4.009744222187871,5.626308001440767,6.248710585892185,6.708751292572915,2.726631008992681,5.245741552161421,2.3004293724914344,-0.2705587413212335,-2.3311758045493907,-2.2647808608882003,-2.9316001803066545,-2.1555420077477003,-2.629019582703849,-3.549807930421784,-2.7324014691479896,-5.118591800352396,-10.728284029610268,-11.322266484475463,-11.39347294977982,-12.38384720132056,-14.786327091145353,-11.658422126118383
2017-05-07 20:17:15.000,6.416041028622587,11.715821110837286,14.278209579747262,7.72376039798494,3.5581087148133794,5.036085613400051,6.993321212540014,9.934166040788185,11.837823931038905,14.930942336973771,14.137674997893802,13.653837201883777,10.375566617424692,10.371974450988478,9.619807694711549,11.779474574160869,12.4060506656813,11.33722119160474,-3.18287282835817,-1.4968519697386389,13.529782192082097,12.855021385507245,12.654382862181372,13.126022253725068,23.53636414984605,11.807909450027072,6.60796581693592,21.674545866048508,,,,,,,,,,,,,,,,,25.191483404134992,14.92693228804374,10.752519004073012,18.59463595816408,23.605982679414293,18.096071275442213,11.561801383000502,7.290608042672407,2.893202766387781,2.538683244380153,5.594589264309686,7.566410823356172,9.871220771770584,8.26959076004453,8.98433840246274,9.708267417020249,9.258516929199748,7.089625615372697,9.10620708753524,4.809234895420737,3.311397672299436,1.5853512061564423,0.2933013271235442,-1.8003484405994037,1.1353453652115066,2.0798831469456656,-0.8769274976170994,-3.03463169190957,-5.258690225424067,-8.155225337749334,-7.6151297017762065,-8.822555450942925,-7.690759215157181,-12.88018338945869,-6.883578029358207
2017-06-21 20:19:16.000,,,,34.58907707066544,,45.04340356868004,,,,,,41.82734708360209,47.80445772171033,30.57324051339728,29.58027225732,32.414978606485114,26.27932700726816,34.56550092039343,31.10543759388019,16.299283888377147,,48.97970655287292,42.16105716956899,38.18828858857448,44.23223233942869,17.621658063670587,11.692529332279124,14.900607562731416,24.21863642424902,26.86485758542789,25.16322649341016,40.909604539778144,29.13648188403408,6.060873397633235,6.912151068112306,9.843586456968367,7.571919082626949,9.319962528768595,12.087592157793676,13.69336235234723,16.313578587327527,16.378444602170717,15.415511474380924,16.050730705696715,15.982744156295368,17.499249380616035,11.911176622214292,13.859804454069462,17.70988798164295,14.245104419777071,6.73911074016737,0.0627238903602857,-1.1344983890090172,0.9870604588255714,4.203955960867263,5.136341721975978,6.366173603189346,5.691838886601823,7.884245741805196,6.803450832626525,6.185118380435996,4.567591245030222,6.3872200835769855,2.7544018468413616,1.5076298316497303,-0.6587689557002386,-0.5642009699974894,1.2779637523948115,4.284684473751131,12.17428204256933,8.569933439709583,3.333361984936691,8.390788783129786,20.47911650140384,,,,,
2017-06-24 17:03:27.000,,,,,,3.622926405608524,6.755964808832326,14.594764720717546,,,28.44568625995961,35.25817630311819,,49.36650118338143,26.4845122885856,12.088935573117611,11.027571794894373,10.782289777499424,-8.141797769791529,-2.4396505863401363,18.614814986607183,,,,,,20.26595320351816,2.758078884467053,7.454609562778756,0.9577574575940058,3.3129451279117883,24.17039147129889,21.045738003052865,4.551570337617044,4.731735127828877,8.151953764594957,5.8295146932515856,6.8362735658697815,8.255200612906563,10.19889224826682,11.131982858115569,10.68179743524538,7.273041400262855,10.436294295196856,11.68100131964086,11.322428159447858,7.148014875477131,11.245973477839966,12.52792012266632,10.633300717584245,5.897695475813018,1.0501635694686755,1.1199487281080809,0.966830194095571,6.97607435533082,9.635849234692191,10.41492861577635,14.170381522943774,9.91071412314236,10.864722843496171,10.227504833356749,8.09999883232695,9.971601020984972,7.153466582464031,5.485271128826241,4.0568622673764665,2.031391606310151,1.3380643199450613,3.178722139911212,0.6061863902843139,-3.7852818361644087,-4.390534369505847,-4.609850014711377,-8.63170122328815,-6.442853803382903,-9.49401669120781,-4.926563342903858,-15.321911927015664,-5.579822344106649
2017-06-24 20:19:21.000,25.269850791995854,42.882925529867606,46.03131563655013,38.66390196898551,32.334070492900054,,,,,,,,,,13.087232775175645,20.880118971907123,14.189247501016643,16.123165352365536,6.636770030288732,27.35244335469788,17.589550335930547,17.488386055645954,17.706007229660663,13.55952694243553,17.634728460917287,6.703187821438343,-1.0259272850782657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.34925361697014,,,,22.903590432843323,14.157377889634168,22.01497366860447,11.759893443185566,6.842683533097587,7.788930028897179,5.274291909334727,6.002956080923594,8.033172106929664,6.09567839719101,5.2619320161823655,5.158685131483777,0.876166055220486,0.1622310983486685,2.708193983761268,1.542594761389814,,,
2017-06-25 20:19:25.000,11.653642596413803,16.81621729927653,17.991764441160722,10.185855077555468,16.16756972445551,34.43120365718933,44.80173137185897,20.670416599713825,24.74908170454568,24.214321488103856,21.40181588477475,23.203785888770625,24.07950603827269,18.21871293027672,25.067042063449435,31.904539806134657,14.549822409210194,2.5852188011706723,-17.385633275635744,-10.155488410773524,9.4277308086022,10.195382201519609,9.11162295553541,7.182827087716877,11.818076913014837,-2.5362901980967365,-5.363539215775056,-7.43927513506077,2.871422607027114,-3.851510672652914,1.7757403175910973,25.151232866289185,25.61110480403581,4.768125198897788,3.2560757736863586,6.369196501298788,3.944459439885094,5.397714475479244,8.507551664132539,9.16086123220424,10.39151464755657,9.905286049660257,8.626655451032676,11.081961837425418,12.326668861869422,11.96809570167642,7.793682417705693,9.74251363413562,11.78865992874671,10.846305837575793,6.246957566034144,2.349920908503961,1.1810427369057708,3.0230383520649653,5.976328499491007,7.412579702196631,6.507941370664955,7.821958280450733,9.236454286290588,10.113235597030249,9.379115459822714,6.919983676044129,10.885589600181127,6.750211434158722,4.2520044512531,1.4585561917648775,1.434366774533558,2.44642851891836,4.108964935486836,2.355994283960243,1.918762617808028,1.116346624271145,-5.091208278625125,-8.988291217887786,,,,,
2017-06-28 20:19:09.000,17.75337543162018,23.26884691691224,22.5858833510276,11.315557448285825,19.3513212998518,38.46844650078742,26.12975179441357,19.435222504396343,26.402429301705087,26.01818387341016,22.342042123934675,22.570280849024385,26.58609949923879,17.059394090871848,11.301164579118096,11.59109906765532,11.660489529819102,11.314766600105266,-6.278673248578167,-3.598419702911329,,,,,,,,,,,,,,,,,,,,,,,,13.738601853520215,10.448183240960695,10.082823152400682,4.126180990669386,11.182426810253324,10.715962311450312,9.481736748116464,7.514432480928267,7.870303668069788,19.981399033633007,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-08 20:20:07.000,5.520176852106524,13.297250841782098,14.372785166614834,8.202105366968834,1.996888558091386,3.3252992272272985,6.720268580001794,8.638549354137814,11.313742501688766,13.706526431703184,14.104412681225556,13.940558001934408,12.887228628858674,8.599377159448615,8.020232287744852,9.049389874243824,10.509889819263586,11.0862524861439,-5.9867146077727975,-3.65643960803408,11.762807572308423,11.443418500233491,9.22397037462848,11.608945448389496,20.24509794023409,8.708030291129075,0.5171048556760036,-2.3625487451538296,7.34111512606463,-0.2924679657463851,2.583602118524245,22.47799384412308,20.0842849691565,2.594138718456969,4.1762303998316295,7.935088375719665,4.581299260512243,6.720313451517343,9.092259004610996,8.293884585457496,10.775257349850914,10.721235679001897,7.611961151700116,9.59515920273899,10.847518250205818,10.482158161645804,6.278646580016472,9.038019174109762,10.994413305868678,10.37702747451517,5.648091563752726,0.9810528524502452,-0.710398157035981,1.813234790006712,4.413400557342627,6.673503151403701,6.127532516754493,6.180839367061272,6.739608570654984,8.397458817684742,9.013837959966596,7.157732013915951,9.909242384795618,4.213194699762387,3.82557806569108,1.192521984927713,0.8286425767899221,-0.2656133055845717,0.0834783996699084,-1.4458977288527697,-6.30642024279303,-6.557197139599228,-8.393802174760994,-10.05177344978193,-9.54591777197809,-10.217528954732638,-9.50035428434514,,
