dates,oahuoahu0031_0001,oahuoahu0031_0002,oahuoahu0031_0003,oahuoahu0031_0004,oahuoahu0031_0005,oahuoahu0031_0006,oahuoahu0031_0007,oahuoahu0031_0008,oahuoahu0031_0009,oahuoahu0031_0010,oahuoahu0031_0011,oahuoahu0031_0012,oahuoahu0031_0013,oahuoahu0031_0014,oahuoahu0031_0015,oahuoahu0031_0016,oahuoahu0031_0017,oahuoahu0031_0018,oahuoahu0031_0019,oahuoahu0031_0020,oahuoahu0031_0021,oahuoahu0031_0022,oahuoahu0031_0023,oahuoahu0031_0024,oahuoahu0031_0025,oahuoahu0031_0026,oahuoahu0031_0027,oahuoahu0031_0028,oahuoahu0031_0029,oahuoahu0031_0030,oahuoahu0031_0031
2017-09-06 20:26:16.000,30.58231099004845,32.93666843489551,28.68455667419986,26.255081676253937,25.77074486103,28.88060992333039,34.49186662717253,35.16654636237924,42.28080641099385,52.9729577146241,68.59888476254376,70.08274185229905,50.32390529559791,31.564525216848686,22.5307286628408,20.53088531023124,18.09300621264789,19.19677050750252,18.576082044937337,17.817250450389707,14.353447214122228,11.59862716458954,9.836013028552324,5.573629897150608,5.9478775835397055,4.774380364651007,4.773738364634907,4.606645767301506,7.440104041331191,9.272264719091307,30.540482372992884
2017-09-08 20:23:24.000,19.639962324988858,19.850615378536386,18.46575868972469,13.477968961540236,9.095610603782658,23.875925278260315,22.226434028558216,24.73817510374077,35.95323259471176,47.68059801555742,61.184283450935496,60.62542663370442,42.32294742597344,20.28081641843278,8.023291606963575,7.380885011355746,28.98527705810361,33.883038607476706,29.35283028243208,19.94581363342189,,,,,,,,,,,
2017-09-12 20:22:48.000,36.37072532376303,29.08953377619545,19.443720710492627,12.932554567909314,10.57562545245788,16.644598329769494,26.281262219907305,32.3745407328724,40.6343453876591,52.986260570224616,66.02822380426338,70.37524289228591,49.83676985391553,29.31083762045932,22.304501172233657,17.537842659299507,17.728089263208524,,,,,,,,,,,,,,
2017-09-24 20:22:11.000,31.92029310286916,36.63739428174127,31.47170122903919,28.82330342440462,29.458479554944468,32.88148596253744,38.99342742313117,39.2466651729598,44.99830009140464,50.946034241663696,65.83350957456851,73.31454672266979,53.38940487846781,32.81346519449589,25.04286164119516,21.796430812941527,19.1680724582946,21.117157645686945,19.54795763729536,18.284638180251207,14.609297151323537,11.951676356399728,10.473094036870366,6.56302241136755,2.4533602186840806,1.1304901614680054,-1.4761725441550997,-0.2030114711391328,1.9984070479982547,3.738267131260388,11.851369719622609
2017-09-25 02:24:35.000,,,2.0193364533216824,9.90904403210996,1.3183876782390105,,11.48872494848858,12.697165269483682,19.824674012893265,35.15003257473498,54.81578692106398,58.81937713854645,35.29370257197502,15.895429191417737,5.848876044064114,6.750089570296745,7.938119830988936,8.623015278807028,23.212848705488067,30.236474141943884,19.63329092737333,32.07105437139173,,,,,,,,,
2017-09-26 20:23:18.000,25.453582576845257,33.72378888602971,33.13508921354565,28.98344133448007,31.151395332185054,37.5366177705876,38.05169670000938,42.0880217943653,47.92385425472003,58.53975187438384,74.50185473777772,79.81725504343369,60.66701881922791,42.60262237372438,32.93288783478548,31.10578695286405,31.732239395661303,30.64759668374661,32.948363222231514,31.164961542346887,27.58992277946984,25.1951053839756,22.83860014554372,22.423366211404307,14.649586540210176,14.335316538119892,15.34045078166787,12.916735760121597,19.073150992485523,21.509772787963414,28.760571689345888
2017-09-28 20:24:33.000,,45.68678275991671,39.0211636923325,28.70545107736844,29.504025379084705,35.138018234252385,39.31568339703766,39.34907214218935,46.81477733514429,52.79199594483385,68.29946817329242,68.56565868819806,51.3418434422285,30.68945316633304,18.681416426389145,17.74039946565946,17.550674427729685,19.044866887647483,18.53632654809356,15.490184439441128,9.987307328062156,6.300256305916106,6.828218612405228,3.418822589559413,-1.91786366760657,-3.564377984715148,-3.7103459414730406,-4.273858644013339,-1.8166791160611264,0.6711447056023208,6.653669804417005
2017-09-30 20:23:33.000,,,,,,,,,,,,52.6224683576278,32.678160320281485,13.56671314627166,-2.441917242879153,,,,,,,,,,,,,,,,
2017-10-05 21:35:57.000,34.64239943587034,42.59054086305349,45.67223686726764,42.78872723925433,46.34593823834807,50.19685443116282,48.29749212344553,51.81746719657443,62.579506593508455,76.90837645101365,87.15204257279767,84.0353684592007,64.44950767212207,40.14671288823534,32.081512364624786,32.80111374152371,34.095171493254654,22.23519478825907,21.1308550409373,46.30477808829145,48.81650302078874,,44.40420019267651,,33.87374628866034,27.31765507118179,4.9127153117165445,-0.5517824193436222,2.7227174092178767,4.453381173237181,11.040874827257737
2017-10-08 20:23:56.000,39.14146504244474,43.75448084630771,36.12647691759321,32.63667892287575,33.37353113664997,38.12831085939892,40.75416211527288,40.93048168534781,45.56233728185777,56.61082329114516,73.08740553903355,75.03370131531415,57.68470389830103,34.86120908988828,21.979336020788026,21.6383551897602,20.47132166305341,19.28838831178579,18.98221007313423,18.037130520265062,13.094976493125005,9.004812112650646,7.55418591684772,6.093478807796599,3.642337208801143,-0.6567158130235259,-2.951483608847253,0.337777281748883,3.4655855504078428,5.336650131717809,35.82250717473542
2017-10-10 20:23:50.000,13.7223601172718,26.010953020242404,25.44787984489108,25.0058899410223,28.99732799919937,35.41470106463717,36.926625198035474,41.27771694091572,49.4921582558185,60.925022833561016,78.91487209723613,78.07978516025506,60.92327109389827,41.23381037853863,32.96903397145883,29.74656660432385,30.02126225556364,30.615168989748675,30.31847318016751,28.217405087378424,25.08935055076235,21.52095526446794,18.10534024337911,15.39437611535602,12.34388198700908,11.688031326019582,9.502049141429174,7.853763450505335,9.106501015962047,9.690409661927228,16.46271596707004
2017-10-21 21:34:14.100,43.22055960012722,42.85809314333691,39.1585244253343,40.70724288836962,43.80620893247314,46.76897620056023,,48.53103889116738,56.8954943013532,67.45179314371721,78.70685393482557,79.84436766069528,,,,,,,,,,,,,,-14.130887854707066,,,,,
2017-10-24 20:25:41.000,25.27295084637482,23.344585959927016,21.199029487239788,21.14457391268043,17.51031442816369,24.49685735688732,26.55859880611941,24.901780270144734,30.32905137662697,41.09082025433124,56.40172736296474,60.920908906979456,37.95075399090883,21.136677550722187,13.667813217607463,11.000421543521416,13.644556223103114,17.12542697064996,17.15155228621301,16.737863846353342,14.380738326583396,11.01615360318045,11.440989741717273,6.980282593685482,3.3922673604801847,2.849611483116805,3.383383445813413,12.49641513284858,41.17030019020812,24.93746565217452,52.14172902449462
2017-10-24 21:33:56.000,,,,,,,,,,,,,,,,,,,,,,,,,5.404193299076593,-1.8179757814993096,-1.3102499220174546,-2.0329539872566573,5.235720013996439,,
2017-10-24 21:33:57.000,22.032808035578725,20.954169456598684,17.700896781133352,18.260390906689448,15.089658281146953,19.5675531077214,21.701204732857367,26.56710733441266,30.92378605134606,38.1213133278762,56.48400030337399,57.26133503539571,39.79276031731906,21.251769368167025,15.765022527814033,14.423548061003968,17.953108193186104,17.662214236519482,18.89428083969004,18.472098229377828,17.33004048182662,14.251409244428215,11.587035643103464,9.727435752770733,5.22009804037959,0.9421509030253428,-2.702894086073792,2.114301962064597,5.493024883624951,27.88135187134358,
2017-10-27 20:25:44.000,,15.565436864392115,18.685787022387764,21.05039270118214,24.66071884187419,29.66419091591312,38.62566016518253,41.32478636928198,48.78471523329779,60.14897343235912,77.04513669149411,81.28661312638546,58.30446773356563,44.41000358392419,31.794570844752165,41.6175977019862,42.13758274412452,43.460566641563496,45.105634871022346,41.30738885393979,27.24418213774255,24.20296921115815,30.12673211925765,31.705318067999592,27.860478374678152,30.02276060429371,27.829431654601954,32.51774299327152,33.91438234523845,36.86088992992284,
2017-10-30 21:11:09.000,15.7696915560736,16.72838420058836,15.244000758633495,15.879728443845703,15.552122767105637,20.31892981990816,22.847152938530265,23.47814883360379,28.730416971944564,36.90146310779932,52.1152132868327,53.27467401554088,36.74948311797667,16.50110850196161,6.382260064281946,4.095922106118048,8.924630809599295,10.29900637280731,12.131783256238748,11.9811952662576,1.7566599134445635,,,,,,,,,,
2017-10-30 21:33:06.000,19.4206334160308,18.74619870355952,17.028696643974968,15.898220975518816,13.071370866044168,19.38912325972555,20.00608842733211,20.94068279396562,25.62051996056736,35.87104899094878,53.44781678014602,55.7862137582535,37.571032344395576,15.737951802006256,5.771486945766258,-0.0187783407434998,3.733832391525114,7.2557663106444625,9.770110753619711,10.58695232375498,8.08407496682713,4.878666390932958,-4.107722602264371,-0.9456059790855996,-1.8398253565319729,-5.273661592237151,-6.355693891009059,-8.000463838218376,-2.2531572780528406,-0.956629146736164,7.0205023546430265
2017-10-30 21:33:07.100,19.420626854065848,18.746192141594573,17.046680539731266,16.23980873367543,13.81755633340655,19.389116697760603,22.12765902963008,20.94067623200068,27.41986783135697,37.07172759346799,53.44781021818108,56.99290687695258,37.57102578243063,15.737945240041311,6.989882368260991,0.1870333150613932,5.525344346107277,9.45391700460044,9.770104191654768,10.7296357594685,7.117348545354643,6.356591850358912,-4.310412832652551,-0.3752938822995468,-2.811178685258375,-4.555078471438895,-7.102438113306379,-6.853904954683122,-2.9408524927500133,-0.4499970131011381,6.767835574426515
2017-11-02 21:32:29.000,20.715629704227634,19.91244387200885,16.58332295168655,17.5327397006676,18.374176636971253,23.72886948946212,25.650188771543217,24.11709965829409,32.14492489243875,39.86042517170329,53.51281326076639,57.45965884881862,37.91699276544943,17.707926560101416,6.782605973372191,1.1682586912740678,6.942119906902994,10.240241320592306,11.218463087677447,10.339451668987875,6.559735951293046,3.8611272087367103,-5.352640120138447,-1.5655551212693817,-4.780033611230706,-7.689656194199343,-7.302729656230082,-7.831178995330402,-3.3325100400909493,-1.4294174905957435,6.0717613024204615
2017-11-06 18:36:59.000,29.38099158829,22.077609580140315,17.770150666439694,17.928948997624058,42.77677099714401,,,,,,,,,,,,,,,26.7511618211944,14.4783044141269,-0.9722438711630764,-8.046747606267585,-4.801279885714875,-8.106518434141597,-7.717654865122043,-10.013486191331635,-8.2997507547216,-6.48342626884418,-5.917529466081341,3.501213577616152
2017-11-06 21:32:02.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21 21:29:46.100,30.53960113297295,35.89450122518602,32.47824675664306,31.86832616034809,32.460464694992666,36.32983318139242,38.85025158127173,38.259056909767125,48.4788893336036,58.21685090430543,70.66313568028276,74.3892982959108,54.46511377584768,17.74886682788921,1.5751810545758582,-4.140276740328608,10.7857332252386,18.166678640954515,16.483566768290203,17.904339067198492,13.877189734973316,10.598058514135197,,-10.23254121003412,-5.180068896800319,-8.51958811989558,-10.914167574726372,-10.318259723639644,-4.40259159722389,1.5878102238620833,17.21539218190766
2017-11-24 20:25:43.000,17.72736490782651,16.04844450892251,9.91840514588034,,,,,,,,,,,,,,,,17.728097505457857,5.192177089312918,,,,-11.40096171811773,-3.936160470763823,-7.083452887159253,-5.610502830921729,,-1.0272358761111735,14.292839198352125,47.4723682456187
2017-12-05 21:26:56.000,40.71620296709774,45.105868359168014,39.20959484951282,40.03334756673991,40.133460889885,46.50853098554214,47.61474739964086,47.28234055734492,48.33456971677835,59.3609331676177,72.93206540223134,76.70502008611757,55.42314709099122,36.491984693826325,30.09907891891828,23.792715243830003,20.33595398127432,17.629035261398652,19.178704147314683,17.355754937405912,12.652605745043395,11.248050775072812,10.529094774489728,9.071664303247218,4.501374348929797,-1.811436907061576,-3.3458344655591143,-3.865592774083399,,,
2017-12-07 20:26:25.000,23.50754973753934,21.828197607141764,16.499139991856854,15.167151569303432,19.78461521183618,28.46297278832045,27.613980999257347,22.79620346568157,25.634640126842385,37.49942992383506,54.52809894706084,55.71984675011066,37.2184283826193,3.937055414654001,2.086090970056702,-3.7557534782096536,-3.08561615910692,-3.4312090953916687,14.234117243834906,14.188181616538246,1.038029558620046,,,-4.9270807131489125,-4.455930466974161,-5.410425769029551,-10.780480409862104,-7.683278590483354,-4.808553997761303,0.1315663458780208,11.408254446435969
2017-12-16 20:27:04.000,36.50805015095858,30.491621288758694,19.103107059109103,5.864824871558035,,,,,,,,,,,,,,,,,,,,,,1.7345894893866325,,,-3.8534263792408368,3.609236537613345,11.866838994068951
2017-12-17 20:28:18.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-17 20:28:19.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18 20:27:30.000,33.38062246774936,37.18567785539147,34.89311793878281,36.00174297896572,34.15716673453978,38.18532016863111,41.52534535698911,43.201702396477145,48.78589311117668,50.9202537557623,64.52674160588931,71.44207767737264,,,-0.5928729899644887,-2.892339968656336,-4.098938975500667,-4.051310293964134,16.101866290414222,11.935856634510651,11.00775241426573,,,-5.356910379981603,-5.632488096603357,-7.772296176248702,-11.07482489575595,-7.94365601364554,-3.420614602239029,-0.4006776802453709,11.548109486865728
2017-12-21 20:27:19.000,27.948869317047563,30.344591190448693,32.51791398334355,34.079792927795964,32.04050833451707,40.6676922525475,47.60219081309668,47.572701024708,55.420028996149405,60.477960177411525,75.73628358628719,72.9178355827409,58.4390493555371,37.916650671414665,25.84434284870825,23.661521371930323,23.195623262006084,18.699789796318647,19.559524258237825,20.740348975428567,16.230632205598837,,-11.315414809385588,9.362024770610295,-1.342462807953646,-7.593129620799639,-9.405991643236058,-6.94914519638832,-4.664746202546741,-0.8562246988314555,
2017-12-21 21:24:34.000,36.14214613343642,40.0569417391007,34.62918575500093,38.33402962846829,42.64429756228584,44.57185223293,44.65808391031913,41.614188715009846,49.48362509979406,59.48696460172966,75.1731709692518,70.93010048129227,48.72647716110887,,-1.986936728142256,,-6.148351169648029,-6.873648695905137,15.30773510378988,7.11070593784808,-2.6591721047679666,,,-13.76254745075346,-8.244002643471122,-12.286410049524038,-13.08939612054173,-12.928892122203187,-8.187446949485427,-4.082390155493298,4.019971077372938
2017-12-23 20:27:10.000,24.814796364853542,27.64877414248066,12.946923943411226,7.975948291613816,6.103023375059996,6.920652244558388,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-24 20:27:02.000,29.79728048766971,31.114151722927424,26.29703744299563,28.639103237903,31.2286343083696,34.16033171491804,42.163598185023154,36.77625868476022,39.74611101003112,50.222217944977245,62.33063109001127,63.64168602521963,45.41107655315167,5.831254206424065,-1.3827454733634057,,,,,,,,,,,,,,,,
2017-12-25 20:27:35.000,16.121711101633643,13.664868276064109,9.703533573464115,8.880292078762016,10.071127906126405,13.776976302480472,19.50697470638223,20.663139603688947,29.97513123989136,39.28294889342321,59.30853629111525,66.18444845206028,52.15474921929015,29.035615092340144,17.119420747843996,0.8994901975348506,-1.0134974910247596,-5.556929089308364,9.143573850715828,10.03703836470135,6.285936602716513,-6.679599826810705,-5.763938264067033,-7.431474075157833,-5.068646880565732,-7.314277272267377,-10.40144370289052,-11.738038019352704,-2.457735449470489,5.339871796636464,
2018-01-02 20:28:09.000,,,,,,,,,,,50.910404831030576,,20.74975134437673,,,,,,,-4.095988849530806,,,34.23848283250404,,-11.602401432847218,-15.045522202419557,,,,,
2018-01-02 20:28:10.000,17.767609426758874,34.077715930980304,48.1486093997896,42.38084865602023,56.110504999802345,50.17745373563324,,33.14456337008455,27.096951310906,26.057990098183826,50.806845891519735,47.845686098966176,,,,-0.1831649059108072,-1.26175815154334,,,-1.4827637747908362,,,,,-11.61509123410423,-15.045501935663696,,,5.0084223825777485,48.86045489350364,
2018-01-10 20:28:16.000,36.84845833885737,34.12233349627939,26.206604263807986,26.820447760858144,23.76255187566585,25.99702548361868,28.969095769575496,30.19480630155268,41.105445896476986,44.53254909802535,54.25857970267649,58.32799569094791,,,,,,,,,,,,,-9.341856281284675,-12.098230769733991,-13.348595742874842,-9.59705049124019,-6.0280867874895065,32.711150363768446,49.952462296325
2018-01-13 20:28:39.000,23.958341672486803,27.39345492349127,24.67158008600417,22.5693860570464,21.77393533621121,27.91799756487937,30.62046271785646,31.14617845735787,35.8392882942018,46.640408302330094,61.28934791884456,60.94850659711475,45.56303100766292,25.6777427247048,14.238320099758306,8.698062940125803,11.323548223231311,10.65728473007116,10.88866267090346,7.791705350109639,7.392037678306073,-8.88293932427044,-9.763830100872156,-2.6716064666176305,-6.490162711000938,-6.39924615353946,-9.35841283698606,-5.485001964534218,-3.102452709106716,37.7604326755914,53.86429250743257
2018-01-13 20:28:40.000,22.625548389870584,25.40493180056151,22.995920807077805,20.44524550506916,20.356623074079256,26.548238981635443,29.49540081105359,29.18000132767065,35.32004307519261,44.12761034077624,59.0808254237043,60.7878832488356,44.053979911450085,3.612227244888465,7.5121099839007535,-2.817740604335108,9.5946557622293,-0.4885811236088745,10.031668106125668,9.339246777105004,-5.440590434923653,-9.067159364493111,-11.162902034548832,-4.645187827691309,-6.417646033765825,-8.485589967748005,-9.876773795529488,-7.518785396530166,-2.7060844442602603,36.119616934911946,48.787034681907926
2018-01-14 20:29:23.000,25.85578390541969,28.19734996597287,26.127219424908567,27.26955892229701,26.519869484966115,30.866412054863503,36.45963467689055,37.32403325643478,43.38717424626103,50.46320932706836,65.82415683265037,66.50373811008618,46.78838207069244,28.85385082799897,17.884258736613333,15.39020687674728,12.678151493768771,10.895456077961054,10.580231837438472,12.18470661821081,11.630900780501676,-5.1144705268902655,-9.215082035331276,3.4612434987818648,-4.5876542194799885,-5.757865773590224,-7.697169854546896,-5.228679805592432,-0.2265824632320698,35.370424547341024,48.372085766669485
2018-01-16 20:28:01.000,,,,,,,,,,,,,,,14.229343288073878,-6.113776833638284,,,,,,,,,,,,,,,
2018-01-26 20:29:09.000,48.99315841898095,55.18069015004526,25.976758173727667,32.94399935258254,32.5296284430582,60.67771549975246,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-06 20:29:18.000,,,,,,,7.007885423807686,,,,,92.99327992492884,75.6365365138692,59.36157706273995,49.87500330466346,48.18310098541133,47.43457012256729,47.29963587824978,46.48692688724394,47.91765992238706,45.01537659290332,43.650053524651774,37.68313301073654,39.06700065986118,36.14239040419289,28.22297725990948,30.3484103997252,25.028736618046366,40.6667527135873,52.30129435405673,
2018-02-08 20:29:59.000,22.514226110343927,26.12729458755449,22.93169376178788,21.293116151783902,20.15189049644743,23.56875469777692,30.35907365249564,32.2194291327232,39.47086341334804,50.304965317585214,62.51583489721975,65.64548268652977,46.88101971865713,24.60931248660428,19.208667649361697,17.51123155471837,14.1885335702866,6.907771820037325,4.648758949958064,7.443873689605726,,,,-0.6725368372831868,-7.279090978449621,-11.612413242615112,,-12.762490130718618,-7.597266266507813,-5.610559698876934,25.28007172417842
2018-02-08 21:17:17.000,26.94019668253139,30.91780702249941,25.21475156178948,22.650000118050524,23.098697273935624,27.44798959153725,32.976253830063555,33.32775847957906,39.60300997316122,51.98622596349601,62.16044785269992,65.07620717129237,46.76896625192629,28.85747535413776,19.404395966930927,18.873557239384983,17.607494517701188,18.09746985182012,16.56703485215191,14.942262549460777,13.26910325355306,11.717120668771075,10.53577469903664,9.07834422779413,1.5043272989275138,0.564709337167205,-2.03591402812129,9.05362034531876,18.547492515990225,30.207281461816603,54.94000317994062
2018-02-09 21:16:39.000,30.51950463230176,36.60375175988169,31.85164769759056,36.02709619776912,34.19993408105279,41.23867376101325,42.21821447865684,39.52375724331293,42.46179557291993,46.74746860043173,63.69504367455379,66.52690576513623,48.6912998028014,30.125150483641725,20.215605303375128,20.616108364398208,19.47134174398529,19.2399259137185,19.453042651741026,17.748757864000897,13.594796919574732,10.64282609648518,,,-13.794553166924288,-12.951375623623072,,-4.05170115766922,17.207233604720788,24.333102043993872,37.39986293199346
2018-02-11 20:29:09.000,25.74964925941983,30.552257268403817,25.60733026774452,22.650831816847624,19.13838592777211,26.49930453457016,29.3102332135162,33.108091261234044,36.22747464069736,36.293952377027786,51.11237264863363,51.49411969278673,37.00358856994816,15.6311374812583,9.105998217004943,-1.4164198952133862,-2.8605681322922,6.678574343451875,16.61624279395581,18.021161385118805,16.859140646876238,17.09655633249407,13.90452865073645,12.450374817307964,2.858288187403745,-5.194930836578979,-9.608720217887385,7.924065765691492,21.32039671741269,28.96818873936904,48.65051652097657
2018-02-15 20:29:26.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19 20:29:53.000,47.30458528866425,50.81311491435848,47.51197243040575,45.02424725905272,42.66046397453847,47.32030753678263,48.14624771055776,48.75235790017868,48.42153383260623,63.02319941742466,,,63.82842966026564,36.7457403874091,28.057401870681456,28.003340289728143,27.62547609891266,27.81917818959374,26.19327707380309,23.41591802725949,21.364463435002857,18.431856940781465,16.305475587590596,14.009085776643577,7.869170827311242,-8.213232284323855,-9.28719303095821,7.6452379809180115,,,
2018-02-20 20:29:16.000,44.2067553583112,50.72805866639794,43.71164406340442,39.54436982993007,39.25101790854931,41.64323942736745,44.15919769868648,39.9350320554751,46.51767157760973,61.06615986310716,51.438856361475246,,54.35341291282749,32.345067164791615,21.68389371331735,18.56766309999571,20.03966611960023,18.8888051991646,18.26811673659942,19.39443624622609,16.31798795722828,13.7885640783988,12.528047759195092,11.073893925766608,8.762813368203833,8.575625511670136,9.287388438073936,12.878046180789967,,,
2018-03-25 21:09:27.100,,,,,,,,,,,,,,,,,,,,,,,,8.813225397622652,8.165751011891818,9.960571977674082,13.62111613348211,19.486281818857623,22.56516870106868,25.71080412883138,
2018-06-29 20:56:25.000,42.441645648063584,50.16422992256294,47.76703068498781,48.62021378545669,44.75823266036194,45.93065970337588,46.01314915533203,48.08535596405205,53.9662361188886,73.19031334596359,88.17815455802334,88.24482091414663,69.95982225508355,54.87601425919613,41.38287159344564,34.01560291914643,29.557654700154902,32.04064658959758,35.321989288227115,34.35642968889478,29.2884205050821,29.186458876181423,25.65129399940951,23.73052280786527,26.66773632341893,33.836941785395204,43.8933072994991,,,,
2018-07-04 20:55:04.000,,,,,,,,,,,,,,,,,,,,,,,,,,34.60072764500773,22.434211008118474,28.304663243131337,28.18028539949993,,
2018-07-16 20:53:39.000,47.08355618896085,53.46821430599251,48.23088481656034,49.38181165438557,44.38114871706284,47.95684076631762,47.65934044618472,49.65643676374925,52.78960583611002,62.65327887401214,82.54984667251581,85.2224275764327,67.13918449697505,48.61078597808258,40.66574146766414,,51.54469446107901,39.34895737619316,38.99665730127267,,25.58455176541769,26.17722503524894,26.776180228548387,20.792525397498405,17.71340608019575,18.359044626676223,31.57735689478833,,,,
