dates,oahuoahu0058_0001,oahuoahu0058_0002,oahuoahu0058_0003,oahuoahu0058_0004,oahuoahu0058_0005,oahuoahu0058_0006,oahuoahu0058_0007,oahuoahu0058_0008,oahuoahu0058_0009,oahuoahu0058_0010,oahuoahu0058_0011,oahuoahu0058_0012,oahuoahu0058_0013,oahuoahu0058_0014,oahuoahu0058_0015,oahuoahu0058_0016,oahuoahu0058_0017,oahuoahu0058_0018,oahuoahu0058_0019,oahuoahu0058_0020,oahuoahu0058_0021,oahuoahu0058_0022,oahuoahu0058_0023
2017-08-16 18:23:24.100,6.196384379050819,7.575994867751833,11.06286254624376,19.575446270598498,9.48337693638983,16.644543508618636,15.764373134659683,11.432608471182602,8.041360272893519,11.15982840501943,13.04012055108493,11.215341557989444,11.310019381095792,15.061612575061972,12.4453808173311,7.927797173696259,4.476884325167887,5.148411886038008,7.029079745612352,6.502308160541136,10.99737532937937,22.41535099112343,28.36465190978089
2017-08-18 20:20:23.000,5.963925489621484,7.318017040294126,11.469592044906364,19.12620303210791,14.779267124109278,17.072383948208667,19.284251428628927,11.86044891077263,9.645937517647353,11.54160241302779,11.932069058675005,13.383731421546692,12.709190666388167,15.967348274141589,12.88975674870287,9.864314584904282,4.523041294456001,2.72154373882474,3.77263323795924,10.41528824860792,11.178586212548328,22.12224761926037,30.02653625500617
2017-08-18 20:27:03.000,6.44885136825003,6.981139708153618,12.186125649521031,18.33950443165704,14.7381054518548,18.736045033290186,19.35845554227064,10.68051163079306,8.457088652264108,9.61522365356257,9.821557326750987,10.896544255848475,10.046429484951185,13.436537908502377,10.800953882207423,7.135902392735296,3.522224141239191,4.842669247801206,7.051536051334626,7.019039956571988,9.329563746351567,18.288636719831903,26.34212096594832
2017-08-20 20:20:30.000,8.261307560032702,11.28560354759836,18.56084809503941,,,,,,,,,,,,,,,14.978132061228733,9.703966064920122,9.940969861924772,11.967287695769642,22.99097199536003,32.0584208037432
2017-08-23 20:20:48.000,8.696653014169836,10.186031347851689,13.997198751207527,24.96474773837436,19.35726070588764,28.23317136368853,23.31693792215633,16.04437387875499,13.383132454780242,15.513162460507862,16.36220249092255,14.72138027133763,14.556962988121544,18.936642282820184,15.595693309406268,13.015600442653104,9.222732767465818,10.00372633177942,13.447691451569812,12.77533867122057,13.764574676344356,25.07302556321775,34.82681568341323
2017-08-24 20:22:15.000,-0.859695815223602,0.3469100656723856,15.338015565422747,35.671100194862746,12.798199807250136,21.82491879797705,20.40634637849896,0.3404253885643136,,5.520276882251899,5.5521955648555545,3.423495004915286,5.798392668225225,10.60930285178954,8.730995208907457,4.435602061026237,0.6214543473068905,2.2461520022969914,7.169422063853117,9.19887366249804,12.491708014323596,24.270151083609992,33.72445040789065
2017-08-25 20:20:51.000,4.508787472122245,5.62174990469289,10.38323697648224,19.60128602812769,13.160839037939102,16.33012012198845,14.573785488079537,7.309376889590605,6.694141423985911,8.553993508058362,10.313640972504825,12.156877285392683,10.093780805584466,13.367769007417335,11.271328662532692,7.458722934842782,4.410344880458453,4.965363253782191,10.342943017078024,9.561512893187007,9.466416417495648,19.8095614152654,28.92868321015311
2017-08-25 20:26:31.000,18.84863368468359,13.570473677900486,14.41156381486068,23.19202639381812,18.254414937036564,21.663706705862484,20.7703259055392,13.423013189506324,10.431731746000054,13.865800972689806,14.838298873697273,15.272368315158714,16.200023364336573,17.72103591784814,16.325376213586996,12.888928327444557,9.773720811286902,10.554714375600502,12.338458806225404,13.812645568764298,14.31556272016544,24.75542709226861,34.240562176265406
2017-08-26 20:23:16.000,4.572822353313047,6.380255445147971,12.507590809714156,21.477758018814864,17.234125374079348,17.760641336089186,16.26066736600146,10.704446385138343,9.039271624797918,12.1406193537849,14.554140552493966,14.856547875941862,13.561708375336824,18.18212118203276,16.08805655645077,11.391924509214896,8.672317186517944,8.623441490490409,12.742930790442973,12.227064419226355,13.5399909705038,23.46313954854581,30.91771424528082
2017-08-26 20:23:18.000,4.916959523310259,6.243096273170737,11.844109145684945,21.80084062388953,17.234070581489636,16.431530069904245,18.11590122758668,9.661202099423246,9.288464099853172,12.76979477305411,13.1801922756149,16.170081086130015,15.181012341163918,16.427679524371026,14.828597710492524,11.783783828389732,7.400024591331203,8.633367781136183,11.049742452993929,12.289597134715164,13.11142531388566,23.20642769921721,29.971058823543856
2017-08-31 20:21:08.000,5.477365750405726,7.612185768383149,10.264482834093547,19.081408769675924,14.23033949728944,14.767862797461724,16.549316593366132,8.779976778297835,8.206743408982419,9.100048003898351,10.424401836124016,14.534977395162247,10.845595368195209,14.891090344920125,9.978300118326535,5.100703595945687,2.036380571747834,2.095740603814515,3.831427500263106,4.903128356075909,5.903533779275631,14.507679856228824,23.74247057322498
2017-09-01 20:20:23.000,,,,,,,,3.845442072262377,7.287648882650953,,,,,,,,,,,,,9.464263010357415,22.60260385356201
2017-09-02 20:21:25.000,,,,,,,,,,0.8595791493775651,8.997248564301088,2.6522523095864443,6.398657708984428,13.597836560213484,14.884929021972113,13.500958061927058,9.1357155787982,11.962189023432405,12.926596065055834,10.764563759110864,12.54635369888918,22.22784134756838,31.248741699588937
2017-09-03 20:23:07.000,,,,,,,,1.957045329630272,7.280887133741403,8.233351985679917,4.754380735439729,4.63677877825493,3.039709750335787,7.598274700494193,3.0175647182468937,1.3994574643041289,,,,1.3269016077697324,,,
2017-09-03 21:38:20.000,5.597358456235483,6.948132091158808,10.580025554932678,14.094362604880498,10.92440907361305,14.86062367919038,16.469409446546337,12.346903092143188,12.0850933968251,12.195597890443628,12.417807871367344,15.32594832778402,16.708512477747313,17.493888093638724,15.622434247822042,10.655211670289017,5.489676523449894,1.5437378767486347,6.609321471102408,7.261876292969481,9.295157886886368,20.06988789800199,28.035190341071505
2017-09-04 20:20:59.000,18.41186279591546,,30.59534776611571,34.59154311141385,28.944159050355672,,,,,,,21.474956995618523,18.32334168974121,22.8175340032884,19.945914838108365,10.52215779368445,9.817789259304028,14.074100163126438,28.74330261440568,,,,23.00802676462672
2017-09-04 21:39:12.000,5.595058355654005,7.674155215708346,10.004321468542289,17.477770940227046,10.6216548967496,11.468089838296688,15.968586170166777,11.911173939858037,11.337105824454984,10.760447195551835,11.982794087760409,11.382409496111665,9.718418392779236,12.86095881580628,14.887809656945658,6.840799328535981,2.981885607636696,1.1084439636088577,5.262842003297175,5.000245895935129,6.892740913183327,15.535422800831652,25.3626249374259
2017-09-06 20:23:05.000,5.599499876026702,11.259888819652012,15.377032142176091,19.95138059805993,13.040799944531756,12.28579258558359,14.24984419326213,7.081709775512572,6.770821077650957,12.284771566026828,13.726320729358056,14.274083221998628,15.40055409656386,18.33252997163733,15.775899770590526,15.56822808235511,9.498086122187509,10.592397825928416,13.544083018175431,12.6199016688191,15.685981560532566,25.257518858578205,34.649022810940444
2017-09-13 20:23:30.000,5.335646286439326,6.894593275263382,9.196383781525354,18.218218726408008,11.474488391628237,14.52260065722314,15.687743426281594,10.832415306951711,9.715648572421442,10.823547987603678,11.114874384031088,11.684915769225688,13.027342034723748,15.48453798564954,13.471130928318924,10.76494046347942,6.826074618092628,7.155067103524802,11.121162215306883,11.67828187141921,15.614022140611096,25.46954444462361,35.05725400423939
2017-09-18 20:22:00.000,7.302575826572388,,,,,,,,,,,,,,,,,,,,,38.28938923341426,36.213823785711966
2017-09-18 20:24:48.000,6.800418656652309,9.625345808325967,15.442842800501351,19.70927202831117,13.96345262477474,19.456426668588417,18.47399913546937,12.26233878840287,11.42334507624818,12.480807380084649,15.455436559788993,15.196735902241612,14.951226922667136,18.44845114087099,16.467405923570475,14.00840984998074,9.75458852709955,9.765387333079666,14.604909042480667,14.613918859248663,16.231069317012263,25.55670038275298,35.17982402614209
2017-09-18 21:38:46.000,4.962088223727728,9.05829656172599,14.38939985351042,18.125250133936152,17.181387767800015,20.213595934848392,16.360388551267302,9.07538594570492,7.316098219223859,10.787480338962826,12.9655879129305,12.10951675205158,16.587919692531027,18.56038221361848,17.412200755198306,14.177744899687465,9.77965595724674,7.026191041206844,10.525661714978982,9.77441704281419,12.153167945679725,24.33231813132713,33.235806659584554
2017-09-18 21:38:47.100,,,,,,,16.359468472378285,10.20918421386088,8.041310850584921,11.1013184998056,12.404089995815662,13.995121097585884,15.96555195791002,18.567745047233657,16.297829607671492,13.355827501561809,9.941299458322542,8.896722014156298,10.572744675661268,11.346573300260074,13.864261485655126,24.41463614880252,32.94590540163836
2017-09-19 21:37:21.000,3.782925397900364,7.446848669552427,11.924964470492013,17.685189838228503,13.781255925319355,13.695430438063694,14.43226864995369,9.63284872919649,11.28668747374396,11.667516836987536,11.765852550007075,12.762553913296417,12.558098911074328,16.727324821229367,12.63837146292786,9.996681927858331,6.014333408215524,8.291805009458121,10.089505277542996,10.851111652259766,12.877429486104637,23.68248234612197,30.90818138653481
2017-09-24 20:27:08.000,4.478228255420153,7.414267289740534,13.80924574175565,19.038242207297447,13.759193008977004,13.004185650028838,14.238444771960625,9.842869647705864,8.485540171100187,10.048780402282656,11.40331960932719,15.961563082046036,19.88856097548488,30.81051971731832,,,,,34.709427782461255,42.05882233879896,,30.303772194778904,31.909383861252508
2017-09-24 21:37:28.000,4.26919908123675,7.649646220888307,13.8263356166316,19.704195606770856,13.503148327086231,15.012416596996792,15.180202638789362,9.312388740895695,10.441324150623911,12.284610943958835,14.943427478938784,34.440810446377775,,,,,,,,,,,
2017-10-03 20:22:50.000,33.394877813361234,18.28125337515302,,,,,,,,,,,,,,,,,,,,,
2017-10-03 20:23:53.000,2.9369783459023715,6.685633659131074,11.581148648822666,17.666221957659918,18.99599138886348,30.26078253473567,18.77644515219143,14.44779485853262,15.898161267400392,15.982384215489011,18.41963882319232,,,,,,,,,,,,
2017-10-05 20:23:26.000,4.1485634915486775,8.150132147172473,14.094339003516277,20.28102374894043,16.165690537145842,18.588849259391026,15.209264511914371,10.860201370106358,10.07170924830608,12.405332542186102,12.635474103416607,11.543326295247107,12.418806680458491,15.86841797123067,15.49865318879388,12.414221852549591,8.438596295104821,9.372166225838209,11.751265539454922,12.011094739400455,14.737023540836642,25.07877245251778,31.740471872243607
2017-10-05 20:23:28.000,3.900019515323919,7.64892763678991,12.820708150808038,20.61910082418434,15.99768867794069,19.85971660319779,14.93379387115293,10.113382481382937,9.6516043036565,11.175153691701356,11.175923364156926,12.179404865641564,11.808228073027072,17.855273504121936,15.069321431572918,12.990079382552825,9.200671586760578,8.111553949597756,12.614222639568542,12.011432160587274,14.503862166488222,22.98013765364704,31.62930172256827
2017-10-05 21:35:52.000,32.14695308108191,1.579002345459532,5.906231627820787,14.617937084479374,8.724708323332996,10.48334162729617,12.141862678842736,3.662407533034687,3.543712848145535,3.56358693275351,7.040468926897316,8.6453357010833,9.464744173692978,12.51722585227015,10.219268570949218,7.540970263208608,2.539349760392476,2.103366282688151,6.877007922658491,6.437354645313784,8.47063623923067,19.374285252786773,27.44179181968524
2017-10-10 20:22:11.000,,2.833613179170532,7.928549694688377,12.880267114551804,2.487045894543804,10.80283267196522,11.308016000663782,7.504136404293026,5.794430973267088,6.90995135308535,7.71818241333817,9.288608972979546,7.619570090784881,10.416981249344122,7.907882110490104,3.119239794208001,,,1.9689830114194768,2.438700803976211,5.174008096406886,13.380057676483238,18.079669348298754
2017-10-12 20:23:29.000,2.5287701952767745,3.025841250796123,4.1229507788867945,2.9245191335029093,12.736050283366929,17.652299821740037,32.84208390121364,34.87200954705139,,,,,,,,,,,,,13.3402006207975,16.15692184289071,22.646998757733144
2017-10-14 20:22:52.000,,,,,,,15.224339109761518,9.231264251142392,8.074848538564373,12.003106281101614,14.681939556038516,14.38114071877648,12.720166147075105,16.780546641259726,13.44022415747092,11.02530796238242,6.050133283111585,6.371944287944878,12.751992533599704,11.730408388125234,13.756726221970103,24.125744871689825,30.64205546267579
2017-10-14 20:22:53.000,,,,,,,,9.231346422461092,8.469678315230263,13.218618469506856,14.682021727357215,14.025280093262534,14.656648402236543,15.536746673674264,13.44030632878962,10.565368811069202,5.778144994947779,6.451025330729367,12.931698452848115,12.260888324066382,13.756808393288804,23.908183210198622,30.82719785903164
2017-10-15 20:24:26.000,4.795526505070791,8.61902486227098,12.196731415614344,20.14889760449596,11.428591663557995,14.284445080287204,15.709276324176036,11.026018508905947,11.002705496283024,10.82324691767761,10.540781071087496,8.309555275746215,8.15093586382799,10.894455794634077,8.794553618202732,4.700373644363227,2.664963892060624,2.001371369979453,5.396528473276795,6.893300901644258,8.468012953266774,17.53240100570605,24.5180833590601
2017-10-16 20:24:37.000,,,,,,,,,,,29.971374348708864,,16.615670142094796,19.201030816062733,17.184712112300105,14.282746855234782,10.340191047672771,8.985592937389736,13.768867446817874,14.988741906923932,15.190580231215511,24.99389210339081,33.431017549266734
2017-10-19 20:23:04.000,,,,,,,,,,,,,,,17.007635466396493,19.08552514383524,23.85628689055583,20.61791183462987,39.08457296712498,,,,
2017-10-22 20:23:13.000,2.575849218186092,6.202108265162409,12.54548489875835,17.020011880590513,9.534791572635388,9.765696250725783,13.912084001229928,8.058173279575126,8.938086686676925,9.60080814082093,10.721629727287237,12.617426868069549,12.158389289766433,16.21617691841616,13.857011640005066,10.61381623591906,7.179630545250628,7.515332131208794,10.67000301528249,11.367897437438028,13.898056017487397,23.06740123840752,31.56019257877401
2017-10-24 20:24:47.000,,,,,,,19.93644372906853,15.577199196100366,14.67184690202956,14.843013850591118,16.010843462720697,16.104546029688805,14.938532770413696,18.15812539545596,16.57282753732394,15.607022684370897,8.974180744481204,7.975646684988161,11.108124497664184,12.632519511965029,14.464316279429823,23.57506359366878,32.125823865160235
2017-10-24 20:24:48.000,4.481098825954627,8.215044191405081,13.97979098094254,18.59064673351076,7.949524972541853,13.717833906205875,19.102414106522204,16.370969961478362,13.115544287613776,15.97479372853865,15.38083913941246,15.340174177283258,14.280015278757888,19.489697021822167,16.572768970036215,13.298824872327732,9.430518460410026,8.877399052957285,12.297106556401596,12.632460944677304,12.841199444763824,23.575005026381056,31.72237310304884
2017-10-24 20:25:45.000,4.658708393324183,7.373615046463138,9.88269871193496,17.04131761281133,10.525661242915602,13.642038551812606,19.09057763421317,15.303788257568698,12.084803346831546,14.110876658760988,15.688969091478976,14.656500218598476,15.637248757249218,16.997529321683466,16.43024407060847,11.137083152599727,7.166568105624807,7.023050021054112,10.972928564335842,10.504240467750858,12.530558301595727,23.57168073906762,30.86450963918465
2017-10-24 20:26:58.000,1.6562838837971987,5.526638094909748,9.243319613844784,14.73798085400868,11.583428259194989,13.644239707986207,15.84349585184907,16.493193222327108,11.739202018917313,14.828313841865782,14.97260495568752,17.517317121671983,16.773655238608935,18.7127457212535,18.742921935336668,14.74477235720232,9.234930199098176,7.568376882430345,10.839043227777896,11.58631460559672,12.526341331519657,23.82369142506788,31.331137393388907
2017-10-24 23:42:59.100,5.2058093544398965,9.171251806598898,11.7778868844503,17.714017387150218,13.177227093719509,16.29138015028736,17.830074215031598,14.172611925441872,12.815456002011164,14.962587068520731,13.935849060712512,15.00431151718468,13.446205361380144,16.294671346917053,12.612892175167923,8.716310283987038,5.4820283847154965,4.121313072854159,7.464752554741859,15.164492135885505,16.818951888321852,24.307679863669065,
2017-10-27 20:27:22.000,3.126407812746565,6.967442109148507,10.736910533685831,16.2353280314767,,11.136512311756713,11.556555966199616,8.22827634834529,7.9031290615692065,9.637129968626388,10.024882359605074,13.1362503156978,13.061779070335348,17.320147380552488,14.772256426173472,10.143426098392954,5.750000797205566,5.728779261709509,9.115939475314654,10.26196516029008,11.404488110701246,22.25244443816004,29.829767396819733
2017-10-30 21:11:14.000,6.06434681929589,7.40144217515111,11.39719501128666,17.403276024312547,10.666653671808586,11.399142886215463,13.87016104287894,9.548262282750787,9.341169267423124,11.857754993159698,11.77991140311406,12.04743922567344,11.62933246426778,14.824313268687265,13.28944141545183,11.044940732089202,6.28216648984171,5.759007168373304,10.5130534894049,11.584198207451152,11.489101731759792,20.648852717089785,29.910646801130493
2017-11-01 20:23:50.000,,,,,,,,,,16.784652342323227,18.31031193368232,,,,,,,,,,,,
2017-11-01 21:32:27.000,4.1806627538681225,6.792029132503766,11.069433906132645,17.221492879003566,10.750890798146823,11.384876350357402,13.33944073486311,8.695731463395983,8.539493704395761,10.942458484128895,12.176896279726629,11.888009218631096,10.202365349561983,13.557275145807516,12.866309725401758,8.879596254651934,5.865085363945551,5.555688756543724,10.838968398770994,11.16200989830327,11.519987644746385,21.773309168761067,30.757321775952875
2017-11-02 20:27:22.000,3.8824949942825953,7.356022359471543,11.733383975091987,18.00122659352708,16.921444522678637,10.391353255388566,13.24517221302597,9.644402489592284,10.215632114524588,12.517921131236124,12.085964519238171,13.76298785826906,13.521065426383656,16.577378074075423,14.750064357195928,12.646393425409382,7.753579292405303,8.58849912222425,10.84410608488384,10.912262901942723,14.690058680563872,24.008305600501963,31.749911645298617
2017-11-02 21:32:25.000,1.901233540876311,7.269567244150557,10.736884994225049,16.351786563863463,,11.52868392557569,14.034255325790172,10.18101452050568,10.100973252944032,10.763694707088035,10.72608936263978,9.976680488990525,9.9099853633897,14.938644328466856,12.414798181063013,10.297944228783129,6.541219106453209,5.313341984873918,9.814556293831508,11.132388214236526,13.158706048081395,22.08639151632591,30.55947792888928
2017-11-05 20:26:21.000,,,30.15184369305109,26.05089109299997,13.183933833500554,31.15913767002529,25.05583909295888,24.0766727368708,27.26957659536318,29.823134550684635,32.63047371949264,32.18613632528639,30.442896442098725,41.97809386064723,39.76055065545454,33.70199934027068,,,,,,,
2017-11-05 20:27:20.000,,,,,,,,,,,,14.52733752578318,15.197906741572575,22.124209691483124,20.172734374284826,15.274535011938688,12.784160015659689,10.754660775937172,14.951897424061524,13.644341104214616,10.309335123828204,20.828381802143458,31.50427570504849
2017-11-05 20:27:21.000,,,,,,,,,,,16.42595587309723,14.641607347113032,15.197937055001324,22.352340829629288,19.90072384284049,15.530299219977085,12.9321500857423,11.296141639521728,,,,,
2017-11-06 18:37:03.100,5.824719977445684,6.671015572886844,8.710384695925544,13.344634217918289,40.23355798387362,13.496273196304406,14.618321435532929,8.012456966025148,6.235023779021866,7.610939946317465,8.261641738990553,7.837753109456703,7.251473416227662,12.282247217864173,10.13034331056187,8.492943720703588,2.536774991910146,2.8606601446037594,3.26150750135322,6.402162031274459,8.63519374891724,21.594261050403667,30.13509408382384
