dates,oahuoahu0074_0001,oahuoahu0074_0002,oahuoahu0074_0003,oahuoahu0074_0004,oahuoahu0074_0005,oahuoahu0074_0006,oahuoahu0074_0007,oahuoahu0074_0008,oahuoahu0074_0009,oahuoahu0074_0010,oahuoahu0074_0011,oahuoahu0074_0012,oahuoahu0074_0013,oahuoahu0074_0014,oahuoahu0074_0015,oahuoahu0074_0016,oahuoahu0074_0017,oahuoahu0074_0018,oahuoahu0074_0019,oahuoahu0074_0020,oahuoahu0074_0021,oahuoahu0074_0022,oahuoahu0074_0023,oahuoahu0074_0024,oahuoahu0074_0025,oahuoahu0074_0026,oahuoahu0074_0027,oahuoahu0074_0028,oahuoahu0074_0029,oahuoahu0074_0030,oahuoahu0074_0031,oahuoahu0074_0032,oahuoahu0074_0033,oahuoahu0074_0034,oahuoahu0074_0035,oahuoahu0074_0036,oahuoahu0074_0037,oahuoahu0074_0038,oahuoahu0074_0039,oahuoahu0074_0040,oahuoahu0074_0041,oahuoahu0074_0042,oahuoahu0074_0043,oahuoahu0074_0044,oahuoahu0074_0045,oahuoahu0074_0046,oahuoahu0074_0047,oahuoahu0074_0048
2017-01-01 00:13:55.000,22.51811040574954,22.96410231926973,26.264901175598048,32.18519082621571,58.46998291489238,57.90047863231354,58.15009029185727,59.14867855770176,64.50436270375836,79.02057858480791,72.24852737232123,56.05631378250189,47.090473472171176,42.687712082066334,38.856363923691454,35.0057538856008,30.81745030693636,28.29665857185112,25.598525425742267,21.16437848314241,18.364523129032104,15.6970102611678,15.423775325165185,15.435661924131985,17.337539268958622,19.32496526684859,20.2472901109501,17.681599328207653,19.87595634103192,23.150105873619783,24.76939769099048,26.51505786774463,29.79305839345446,33.06036324698471,31.29470110217917,31.634818408583943,31.40981361013975,31.418603501673616,34.6069320329908,38.00733425160566,36.894393538354365,33.06743006278411,32.094753175459374,31.82109228995143,35.3788271015308,40.98550179396124,46.86444487312677,20.302180993061835
2017-01-01 20:19:50.000,9.318470448224248,9.920617080340698,14.068369655394392,21.877569257119863,49.07585963656205,49.19514169215556,49.30780249600287,51.76022442540991,58.458895833876696,72.62322606969397,67.05409140976623,50.521306421237206,44.32521608314323,39.43524150668642,36.25255819824847,31.943950108096423,28.97918959466244,25.692350158118064,23.59818559473998,18.07055301828265,15.274876962908614,14.249463711381518,14.46634354835732,13.869754396207789,14.739961064567373,16.906482099762183,16.817050952363726,16.033327447570876,16.840122121858293,20.36759685328312,23.3777876244829,24.080710374894306,26.8215516132632,30.16250443659665,29.96269434135561,29.63942434198139,28.555893809382777,29.129121087173274,33.65653484619898,36.32321009720226,33.65815570016063,32.224316508730745,29.329618024823365,29.65094606900813,33.64682503884822,36.9708956537105,38.64620268053953,9.235454781315736
2017-01-05 20:19:30.000,7.021804545136699,10.249339378447182,14.867758909064383,19.60377568570108,46.83848571509101,44.71716498965726,44.41496532939156,47.19147467758801,52.65457994031085,66.89578436366891,61.81146628959812,46.10386426757261,38.02758216008272,33.170607392426284,30.080914431260908,26.21931322664773,22.228270720548124,20.275817859738453,17.20445587183884,11.976323452905229,9.577359165013169,12.644433181694074,,,,,,,,,,45.54970111270534,31.329573840665702,30.70758337711172,34.38015218884843,27.07709989251752,25.601708316168736,25.67369219944721,31.51402424645224,34.143453334424265,31.472217393774944,27.030383538893823,25.0806391229707,25.97369984188533,29.18574633346048,32.955052586418304,36.29283888061505,5.774552191465959
2017-01-30 02:52:03.100,9.195366387179314,13.483119212364992,18.26855415286054,25.24609223988816,52.36852570231403,53.3996679674944,53.74280338107842,56.38585339575602,62.994046338528,75.06555724354418,70.60268312005753,54.15537418414918,47.0555103760891,42.78406512121867,38.42126868660949,34.426358060548786,30.452237679920884,26.822522605213297,25.172585943194804,21.2364917815207,18.392615041909423,15.52211505859553,15.063454482122344,16.12990866831564,17.103318237915868,18.35695526608481,19.67265307312717,18.63886608828264,19.851571499471333,22.869943700016524,25.1681204255968,26.25712326563212,30.02142379986369,31.951704678159896,32.27868559517171,30.917102408158428,31.204920392436787,32.669236317681985,35.46058990782631,37.55671375970454,35.73007976568982,32.30662009160742,30.93878436878729,30.748495593781712,34.1485456205662,39.553969468739766,40.58710211689671,5.1305138823919565
2017-02-16 20:21:21.000,11.873717942148511,15.784174436638905,17.31276614817612,24.55994683283681,51.28285833119173,50.34459212285679,50.10831756251919,54.10157683871753,58.08967150023541,72.25400173605269,67.5071511392641,53.12548723611954,43.29359834348758,38.88236756522783,35.47492049447063,31.82698156076396,27.577688087904264,24.939171291903367,23.545322980939,19.06142249544637,16.277218371394667,14.425313796506012,14.71412095987226,14.255168742070264,16.52124156376188,16.51728835609166,16.829040689407933,16.968378158185143,17.769872787843955,21.69022911667048,23.653181415539503,24.57790729537539,26.85795896576469,30.221674892279708,29.58992370406596,30.26129086971809,28.600883191150366,30.120404807812847,34.5845977859882,35.67079962397375,33.25742192484098,29.75454615010963,27.87203652336907,27.96465536383464,31.709797940617847,36.89467577436589,38.27697834689824,8.977368894277078
2017-02-18 19:26:43.200,6.406029388651973,11.864816448259894,14.093082064788344,21.95755225936044,51.12333474585207,50.57281600689966,49.82210613161343,52.09564831393676,58.53887883611727,72.70320907193455,66.56816627929973,52.38283678189196,42.32320849352895,38.56678445330856,35.26868349258804,31.297066056410785,26.35819716635308,24.427169104199653,23.393145912980383,17.57879264212153,15.161880800254837,12.136516651164644,14.126002884400483,14.094346123989816,14.534365370061971,15.035237608449576,17.238652936967984,16.91705587624592,16.971931611507355,20.328707501939192,23.932888533116373,25.0142909507656,27.261668437312284,30.01047066609567,30.062810701993747,29.12494587095845,28.819479934226944,30.302022208426475,34.79706020805869,35.93732355960216,33.49164832659492,29.95376969250286,26.43095789078492,27.149788891025864,31.24450155022151,37.85115969784395,38.726185682780105,8.488119959863765
2017-03-13 19:16:23.000,9.75999768450053,13.079752630739598,15.579705510415842,21.836686844275,50.6530386330077,50.28883913478816,49.790828960654586,52.54370335835065,57.56953235658718,71.73386259240446,65.98579348502331,51.45992649262911,42.99728487837432,38.48829696020682,34.86205039558518,30.99975424121719,27.426758289952662,24.32777818135212,21.67787559181345,17.939049516423363,14.862249284734734,12.38373504780959,12.711183351720834,12.4561072483139,14.781187984049703,15.503089517004668,14.773999312282552,15.374555468537784,15.87829729086932,18.619087738673564,22.05389071450097,23.41245589348068,26.054818947582547,29.351108492593266,29.93567962588665,28.106918788582824,27.232361448310616,27.98076837782457,32.201375538381455,34.136474210558355,31.10715784886544,28.137367285400664,26.1007978163141,26.160907473154563,30.484944073013374,35.671333028576846,37.75683920325002,7.2031307160269415
2017-03-14 20:21:08.000,25.6364499283804,26.12213865678229,24.939031518492545,30.2161107947632,55.82496266620123,55.87837245611298,55.7501087109448,56.592601429910864,59.737267201758605,73.87597270850628,69.12503318477783,52.965789649111294,46.22613992362314,47.88810297641351,,,,,,,,24.49125266655635,17.63284173264508,14.111163221696245,18.94451306875961,23.936249034774946,22.12260618576243,20.892161642910857,31.7455476872666,24.13300383340928,25.59192785894851,27.65662788112706,29.539368847329563,31.41145585686888,33.29574620417385,31.87911443694395,31.878427164586626,,,,,,,,,,,
2017-03-20 20:21:10.000,17.77286763111348,20.14711949097496,20.1919719178716,27.62329506003736,53.34016449671284,53.81274485178879,53.80602748691417,56.19487187334914,62.40348747700239,74.59262954834794,69.65161970859407,55.39889734691928,46.47513989355376,41.27413200476057,38.24103034507404,34.39042030698338,30.42240220330726,27.6813249932337,24.98319184712485,21.089214095114908,18.355988346139053,15.64529015085011,15.622137594040693,15.965339060032337,16.722205690341205,16.478729344213875,18.82974746026512,16.970223090331437,18.49107095431709,22.496357338384588,24.154064112373057,25.899724289127214,29.17772481483704,32.44502966836729,33.20143851590261,31.87162767427169,30.916887135799552,31.449924797999625,37.57331038039977,40.19058560095648,37.74539326761673,35.04297237555929,31.810594899609487,32.294904734573265,37.36732186718016,43.38596410978145,47.29518184855962,18.057448047064423
2017-03-22 20:22:25.000,1.122239686010822,3.502693734536647,8.98332255623632,15.790360761774796,44.71279053827531,47.10629434289472,43.81830527502375,46.24249889402349,52.02178666900332,66.26299109236137,61.52840727528214,,38.46413620286221,34.2874862747523,32.10655007022637,,,,,,,,,,19.150329822942616,17.693874664691073,17.07322323991782,18.66683787494828,20.35523867829877,17.28203869277838,,,,,,,,,,,,,,,,,,
2017-05-13 20:17:12.000,25.16968998103022,24.679549275482103,24.27918596822809,29.99412805998706,55.80063084844684,56.24163559828573,55.426852527263335,57.71666959339956,61.42154208382336,76.09483421131713,70.63673612064702,54.55178331582915,46.44461484756386,40.29035746605525,36.69154757925688,34.32783619876335,29.42663421539946,27.566460988491,26.7209515584054,21.93423439452112,19.3266988950656,16.54018547586925,16.422700077173236,17.14519950594448,18.762484835113074,19.89395474243001,20.24654442671357,18.42169138245192,19.173408823702005,22.38137329160147,25.886377499606795,25.70881017145852,28.92722926093451,32.163857028814945,31.918778262990045,32.31512295249619,30.788080888873537,29.21834260603724,33.8236902963142,36.42718003876597,35.0938215104004,31.73592969888036,30.32600984860656,30.68844787332901,34.43358595651352,42.33904004447575,46.31323645538058,18.07200688064664
2017-05-19 17:04:29.100,1.3168109499454936,6.420192079620874,12.019220830987754,18.50099427975571,47.63406220727227,49.77182998605986,,,,,,,38.28217539000729,34.73129417939891,31.518556898035364,26.35222715465633,7.28227557126328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-04 20:24:32.000,12.366957444228516,15.051071333450649,18.68323310962295,25.6580201347164,54.33465561554696,53.911366575012174,52.38250859080572,55.70355076566016,61.33877963162474,75.47748513837243,68.61370295673002,52.4401917976955,44.17905638406463,39.59693325452108,37.004040078637104,33.079406542462934,28.690269865550498,26.606481395980296,24.740731408477217,19.30512155689217,16.61066513899487,15.569628444016356,17.232288132143974,16.33990325397954,18.66747269705404,18.28769002099413,18.8605682518596,19.09435301643565,18.68873188867987,24.587395196806487,25.027882972350625,27.73134385279049,31.4829029913749,33.33394777796759,33.27682724386085,32.36722462204955,31.429403095919525,32.223674364835254,35.45513848954434,38.421166940546186,36.33404566342493,34.66505230293157,33.68790158381803,34.40747324390963,40.45537650418925,48.01393151202509,45.6514982150667,24.28815899862604
2017-06-06 20:18:49.000,22.6067138101384,19.45993810491001,19.588851194355616,25.93388372540453,51.51755383218995,52.49246142651776,51.91319888125325,54.214389247720256,59.53641391628752,74.0239454809894,69.33850575298749,52.74027764527138,43.96013327242476,39.61800163034474,37.513743670053664,34.0115040417748,31.1412462492569,27.49035473716323,26.44566095915727,22.06717095512328,19.41364833263164,17.86452339535036,18.77623339129964,17.691628303986604,19.42908939242312,19.57754860898176,21.550265896532142,19.034755535227266,22.04750807902864,25.39370807200816,26.000150995254657,28.748165926815773,31.78812515169797,35.02690726717613,34.64701114190886,33.60251658774052,32.544045958136635,32.7202496146088,35.64733167650587,37.88681695497311,35.645361472759504,34.29417873695453,31.793887584548127,32.66832819355437,37.1236522875996,49.93398322905118,54.00342362077716,27.33903720610592
2017-06-20 03:42:17.100,4.738638866005326,8.773570870093739,14.538400323528842,22.27579973062663,51.24119604704268,51.89083560948667,51.531392718228574,54.36140152533094,58.81500657720782,73.80036698065382,67.54413429853368,52.35553457816037,42.325841611528695,37.98387205932352,34.403508721307254,31.278738600874235,27.02413561682235,23.214365858645326,21.16440292749422,15.453401077133227,13.48571477239936,11.513059303385228,12.842238318473612,11.512342185571368,13.395702085306484,13.792561644865163,13.485253360384467,13.318223473898309,12.259428100618644,17.84245603815436,21.51291531553263,22.72498588115129,24.919267593761766,29.91460395529481,28.206223543959386,29.7736843233689,28.8426819407055,27.18546721309233,31.80286380478298,34.62067929811838,32.78678883125072,29.541322055528383,26.81226063850954,25.226544180560506,29.43788921616684,34.9977324521601,33.73979662756649,1.99766185293726
2017-06-21 17:04:40.100,16.32908632948131,16.655371465519693,19.192987958185885,26.298463109066045,53.783075522195695,52.76509690186213,51.02002728866339,52.00146109246435,56.7765858671064,70.91202425267208,64.07274433255239,47.67961475321939,38.09735167568534,33.60603378948395,30.402784538568785,27.48195992906612,10.68202620077422,,12.518007329021753,15.332744676823252,-0.651994600996274,,-1.3733459087407307,-1.08651476540379,10.481224950468068,-0.1643088036469266,1.279385603076918,9.301633474478624,6.231829403455519,-0.6572410682910252,-0.8839561660057962,20.8696638175606,25.800499042489687,29.20495942279853,28.28606464184999,20.4833311289218,4.843939132240823,11.190776950690198,6.275160051432248,30.14030328745545,12.59492196005291,16.002715366342738,8.715152827456293,13.388387636759138,27.610415945575124,34.40571945154109,39.96604510837706,8.824779220121874
2017-06-21 17:04:41.000,,,18.64091434558505,24.81479166937106,51.55478626472591,51.50030882742258,48.85403496961471,51.731805344426085,56.45369420017923,70.78699572199747,65.64346124111191,47.89978110427126,37.723479672831886,35.19274415555453,31.28063884996297,27.160425641821007,15.896147013404509,,6.234160122291867,-0.7904949032879771,,,-1.3789961422443129,9.796960634165098,12.172113874131822,13.634135117285265,-0.0984003835492512,4.512703560284678,9.33820658705745,-1.3762481327904317,2.6307683106280253,,,,,,,,,,,,,,,,,
2017-06-21 17:26:45.000,,,,,,,,,,64.36156684978555,,46.99053682941228,39.05116759472013,35.22916542680317,13.566468445183077,16.24977748864815,44.12131557287604,,,,,,,,,,,,,,15.630991948651074,13.57420509799164,4.292565806092011,,27.821047072306964,26.282213667941715,26.23300258559635,25.715198062213563,30.25340213644776,30.792089032245865,29.732360181196416,27.690661815649577,27.26981049508387,23.037596379524786,30.876496783396018,36.09642379190984,40.12160261823322,10.774778592351195
2017-06-22 02:54:00.100,8.540230538648592,,,,,,,,,,,,,,,,,,,17.23947797442277,14.824577843883338,13.53244105920181,14.842791112356617,14.267715217666716,13.622241527472717,15.077848548709351,14.828066719203475,14.836204035238731,17.820809123265438,20.440998087125973,24.20890303252017,23.74052123107196,26.491016030325184,29.53410731195566,30.601397175347977,28.39533380213293,28.1585505425512,28.062339795747995,31.68736229564946,35.19628053121098,32.667559785457726,28.89443568555235,25.242864438405206,18.260615928330548,11.05371463111802,,34.52628290400244,2.918086423710061
2017-06-28 20:19:14.000,20.178131230578337,19.67566140731475,22.07264690470664,25.44587423876175,51.35846407685159,52.33621491954756,49.87064115195666,53.2999641134969,57.612593146650376,71.77692338246766,67.12175523566523,51.35659664178376,41.6413738158693,36.293042132583096,33.733300402943485,30.545337196478705,27.79648251481009,25.499984312331744,23.776572359918383,18.33200137228028,16.37190187142634,12.788216778222871,14.70346292746247,14.673234984896087,15.49292082999474,17.212109633586707,17.710842191223573,15.7891734586746,18.13392242193404,21.431851126926663,25.01110261014616,24.948144281857253,30.783576713667312,32.706184816143555,32.72256678722172,30.64363915313288,29.40586069200832,30.02390165891273,32.789424258114465,35.28472105895567,34.38436544609623,30.47786666306747,30.43115187152421,30.04052175654504,33.71458879921902,39.22512213812488,43.80420478252445,17.50484453326965
2017-07-03 20:19:37.000,,,,,,,,,,,,,,,,,,,23.25787569868524,17.58131252793841,16.464895839543814,13.545771372276818,14.992051883167091,13.298847426818444,16.517998324795695,17.1188229160239,16.328699830067016,15.655110311714967,18.091342183973246,21.62956445441016,24.81252613273277,26.032364495845595,28.634138159262527,32.28788052620552,30.47298757114069,29.91425468022662,28.99810152319437,29.91636286110268,34.10358637013953,37.40644996125657,34.78968111601846,32.20737670838948,32.37530888559774,31.13555329558936,34.06470246825886,41.14502028306083,42.56082240603889,14.545339962915426
2017-07-03 20:19:38.000,14.046579824929475,14.90251312070678,17.45901421355739,25.841752627196342,53.72991584797446,54.72961637657081,54.49423050369758,57.44454818632542,61.522512124104686,77.7866277309843,70.91027810712393,54.90018358190972,44.82287740272267,40.81866539939051,36.21269493799974,33.86273925885074,29.171245850628832,27.28429924516253,22.48510201365697,19.59530615368764,17.862163728017986,13.023671386983162,16.257635265519266,15.027121493714636,16.96917334487267,18.15099915144837,18.116972860942376,17.79853200617482,18.44501387219132,22.790778752568,24.56417374409192,27.909564835869247,31.242058349948763,32.35236709580784,33.77906476877461,31.391128543850662,30.455136573039383,31.250366347360227,33.58183066279663,37.115707465400114,34.67896493499956,33.28701623990927,31.42642599919697,29.757813061732083,33.63187474678018,38.697328059947495,43.05702793701416,16.61814068094905
2017-07-03 20:20:15.000,13.088955653921635,18.65510253899744,16.607721530262367,24.578172042616977,51.51628478646106,52.4542135542665,53.59446068061989,55.615186623569926,59.37569429419253,74.08682871065976,70.3477989614056,52.741228266083,42.98936873545603,38.610611372194704,35.76166681981719,31.831949438333496,27.84932388070579,25.335507545090906,24.053970674920823,19.711932579943475,15.8982315879197,12.927622404542817,15.699436472487363,14.942748003340704,15.336723457534609,17.084233065610388,17.98198839733862,15.590901827296356,17.626573647236903,20.956791366101022,24.47559133593108,25.5129232128042,28.03322075096881,31.547578371580464,32.576605623510915,30.76608467387205,30.45935357263697,30.14903375615679,33.586047662394215,36.35072211380423,35.27409452594189,33.33165850018765,31.44341059341404,31.82469429205513,35.19995036693601,40.003788932845886,41.78650477700163,12.523442825457249
