dates,oahuoahu0043_0001,oahuoahu0043_0002,oahuoahu0043_0003,oahuoahu0043_0004,oahuoahu0043_0005,oahuoahu0043_0006,oahuoahu0043_0007,oahuoahu0043_0008,oahuoahu0043_0009,oahuoahu0043_0010,oahuoahu0043_0011,oahuoahu0043_0012,oahuoahu0043_0013,oahuoahu0043_0014,oahuoahu0043_0015,oahuoahu0043_0016,oahuoahu0043_0017,oahuoahu0043_0018,oahuoahu0043_0019,oahuoahu0043_0020,oahuoahu0043_0021,oahuoahu0043_0022
2017-07-10 19:09:47.000,164.74262201139211,170.4582766697562,174.90996575100326,176.91481086628187,,,,,,,,,,,,167.3100570363353,166.97139352893652,165.66072974784038,169.53639670442143,165.97414874635157,166.79331642985738,160.368235096109
2017-07-10 19:09:48.000,165.08660943532237,170.45836152445997,175.45976428265666,178.81254547029988,,,,,,,,,,,,168.2792670028936,166.11821654763546,165.2368462634116,166.4758803810323,164.66331929294623,162.36436363420617,158.89275257797885
2017-07-13 18:14:01.000,,,,,,,,,,,,178.25991705738508,182.64511803827284,175.8343898531636,169.40010697964274,176.6248614540216,,,,,,
2017-07-21 20:20:48.000,171.52796519372626,173.26680080192315,172.21353008333526,172.24925893633826,,,173.34128709341962,173.81860115354323,170.34086727211064,167.54404510088446,166.12997431188657,166.2246648074072,165.2668425218088,164.08486406342698,162.65726037154377,160.76743966624142,162.49066001563725,163.10887581552905,163.6583312431009,163.2715295614375,159.80759284664035,158.1622341168537
2017-07-27 03:14:04.000,142.62209685884736,,,136.4726377102984,150.8490885076227,165.54276431854225,165.97537903328134,159.83925347650825,152.7193925589895,142.074697787409,,,,156.42877167649578,159.11362303593916,181.80841822597623,,,,,,
2017-08-08 20:19:02.000,165.22335956578317,170.8502201792692,168.7324564594017,166.25494226740287,167.02910832740343,168.8805750094345,171.99820961338625,172.84965103575567,171.9543121223337,169.58127177525196,167.72451429556287,166.58668327739474,165.20750680326873,163.36282176586877,164.40124567193402,162.80402760171728,163.5641703191703,164.1898015178544,164.32836570411328,164.04423539615206,161.45562478674583,158.37320135157577
2017-08-08 20:24:50.000,169.2745387962793,173.88132443898937,171.6048640687358,168.39335387749296,169.48563864585614,171.4003664253665,173.73034943657254,174.05285143206353,174.84820031568327,171.88410155043098,170.32459955810674,168.7629572304532,169.263088623937,165.28414971804693,166.84027604003015,166.4492703194884,166.04862202972302,166.43782355194256,167.9271691975351,166.15588020239548,164.3530806027399,160.2505367999095
2017-08-08 21:28:34.000,,,,,,,,,,,,,,,,,,,,,,
2017-08-16 18:24:44.000,137.65125569518565,,,133.1855476219238,,,,148.772521095968,155.12344389079394,150.60986955662386,153.7443698069776,158.97832864914173,159.20174803532936,152.71216422121097,155.13892997130475,156.33539939201123,155.51935549418204,157.59892731350192,156.80161766370065,157.33159169553062,159.01874510215043,152.74144233973755
2017-08-26 20:23:14.000,167.10218950610366,169.95214514261446,167.99311603364785,164.39820283095366,164.5529697312489,166.59537570098203,167.2622805190605,170.98213312628317,167.3861146049727,167.35937202299667,163.2357739408591,163.8742155079655,162.21484749979192,160.65043977273396,160.82513848721177,160.68964195155246,161.96150645956791,162.66166876985673,163.21260533059498,163.39752234738796,162.62390104272774,158.63243164740905
2017-09-03 21:38:23.000,165.32392802995227,167.03288980166613,163.43079654657822,161.04806425225743,161.76235522918435,164.63758370995637,166.1577346565771,166.9023859508132,165.6331049526085,165.9484398225119,162.7269739404015,159.4238731932722,156.97809740109986,157.94901926512017,157.9468350279232,156.030611280234,156.4621160938164,158.0028834206897,159.25260299932071,157.09096589891675,157.66508761306196,153.35109943589356
2017-09-04 20:20:54.000,,,,,,,,,,,,,,,,,,154.89741388629068,158.6454587407053,159.17401345634815,159.1030021069525,154.83389836513905
2017-09-06 20:23:02.000,165.0884732454681,172.58489096299903,170.6419275754331,168.4674763373987,169.01688300417612,170.9483112014533,173.85409348923858,176.751541921034,176.27371481618343,173.5564369060525,169.66424462311537,169.75576485767502,169.88160071461118,165.452144753987,167.08113228925956,166.94535252879538,167.27968038130635,167.08008639767468,167.47455215542345,164.67638164252105,163.61506021467704,159.753437429629
2017-09-06 21:39:06.000,165.60546075825815,168.39561089394954,165.49200147530388,162.47323311194586,164.88855323048352,167.97345134297143,168.2127270546779,169.80151353203732,169.1195499945385,167.26210961120168,164.19265959400735,161.36830111203878,165.1309344236155,170.45051276373144,,,,,,,,
2017-09-06 21:39:07.000,165.33898517260465,167.9563401820023,164.669132263403,162.97300281108429,164.5343763471186,167.7094356673894,168.2130882824435,169.8018747598029,169.5854836285895,166.81347656552,163.3969786933624,161.70070392106493,160.987014632912,160.35277521847613,160.9231672514676,157.97735440458752,156.50430125253226,160.14522134772426,158.96157906880768,159.41163712269343,155.50669062737725,153.57294559416383
2017-09-13 20:23:26.000,165.27764502744523,167.33005849006744,163.53376913991153,160.816684471152,160.64938013429403,161.26842502963575,163.4254836072229,165.1082048251146,161.23401015106776,162.59227818318246,156.36917518926575,160.58824284002804,161.02590131856684,159.31519418832997,156.48745145195514,155.33122196235647,153.07039318459738,157.20762249136712,155.63360100873803,155.15412062389862,156.4548912668432,153.36361140363445
2017-09-16 20:26:06.000,167.4771125634417,171.2430235714382,167.83091343360786,165.37774068717374,166.25526791200457,167.7948677441303,169.35472137378397,170.6126004006353,165.34146593028635,164.86526119537018,159.6663706271821,163.4428512180276,161.13207654239764,161.47596527708947,162.69000132763296,160.71828721068857,159.9107955842971,163.51505686887617,160.07903139320686,157.12539758638366,156.72592100202206,155.47659631812337
2017-09-19 21:37:24.000,162.91784477508892,167.2483124832337,163.6844780462846,160.76201867715827,161.9439457673412,164.50027586667466,166.56529171095414,168.1763641326814,166.23781410616974,166.36799457224546,162.65776185444423,161.04372937684732,161.01985958726772,161.4408546021942,167.8924293933663,,,,,,,
2017-09-21 20:22:56.000,164.97714353536776,170.33014598314418,168.41597810483557,166.0912192325247,167.44884119875826,169.33205758170388,170.99934941777337,172.71731484570483,171.60478053289654,169.06409300340098,166.56683833579348,168.04624209651595,165.21086577565995,164.55658427439306,165.29588747038412,164.14184465941634,163.65012922136088,165.04090277119937,166.1637718285687,162.35746779811095,161.98651407777925,158.31751551512787
2017-09-24 21:37:31.000,164.17210000459198,169.59196438888003,166.45517357279303,163.57763134759105,165.97735954981894,168.43041023587423,170.16380105166823,172.91676043235705,170.46373306810327,169.38127152463113,165.63446440815767,163.9955082396981,164.5575882020626,163.66399826697736,165.45224095235926,163.13029653243328,163.83220503037964,163.9925053157699,165.31524420117384,163.15538663503926,162.8439178139369,159.0727201041678
2017-09-24 21:37:32.000,,,,,,,,,,159.95608886432044,162.66289162846732,164.01727356344935,162.2040613965096,162.09877116622408,163.43420514058553,160.77421265359925,162.0470285880899,161.8747350131709,163.93734642924773,161.9297902098263,160.6005024233756,156.0865445870761
2017-09-27 01:35:05.000,165.07279414285625,172.20596795368618,170.12580978974512,166.48921610774053,167.1719489758971,171.46310647876837,174.96460470685537,173.9600130745552,171.29051866915285,169.3200338213214,166.36201372199852,164.3785001584152,163.2214880830026,160.88984680014025,161.8509771914582,161.01676748369613,159.87876532505402,162.30831621362265,163.42617630824057,161.745929854852,159.9202968290692,157.08524282338792
2017-09-28 20:21:29.000,164.14909725112182,167.94027493354508,163.8057893556654,162.0104116393244,162.92680463292936,165.39177440468933,167.1906098752141,166.48216696420255,162.86325191175553,161.54741529013037,160.1407926868364,159.7433284785849,159.03371327993102,158.67639209176505,157.11023399321726,158.4241276490091,157.90571479870033,159.5664446772961,161.10897714874096,157.28502103745288,157.56747850736977,152.8352069364043
2017-09-29 01:05:05.000,,,,,,,,,,,,,,,,,,,,,151.34132956475182,152.68364445003056
2017-09-29 01:05:05.100,164.1853363610548,167.76038095041963,165.2452341966668,162.7093873653335,164.1520462181217,167.29972841525824,169.95276365212422,170.98906245413647,166.9288989330199,166.58168377491182,163.78150727706313,163.98435876460843,161.98838368827748,158.24827746830218,160.63307237702043,159.70076698948372,160.53543530059605,162.4986807464988,162.35135563253192,160.4456122893061,160.35122676613213,156.05194619876613
2017-09-30 20:23:34.000,165.19082148749123,166.2862837962843,164.45246634378628,162.048377286895,163.8548382223935,166.36547320887982,165.78093342555124,167.040985476882,162.6424946544889,163.44299352878468,164.05898926004053,164.08335541756435,163.9327639120455,159.24752511915366,158.3892138766348,157.48556311879773,157.0055178624669,159.6515115397828,166.75977860360013,,,
2017-10-05 20:23:24.000,163.64531194508817,169.53465240685617,167.96490425666107,164.89289060335767,164.79344416766725,166.86245006625953,168.85750356657442,171.02446506771665,166.3377933647343,165.7595967160404,164.14816498348907,163.5532984212612,161.56591981547484,159.4684375869201,158.91448776668338,159.32041672426695,159.24007809475938,161.42919585002247,160.01144771238322,158.94327452618043,157.8876860955841,154.5037736168275
2017-10-08 20:23:57.000,,,,,,154.33492838540124,161.58461775451272,168.04670735901968,165.7407108889768,164.0425365339392,162.23525488042114,163.37206367781954,162.5285455767426,159.930845313729,160.3747400542377,158.82945650368706,159.80495754843935,163.62760797649582,163.1353463722925,161.16368757040013,158.84509907179054,156.87620152286124
2017-10-15 20:24:23.000,,,,,,159.74822924596265,163.12651436693122,162.67514588983636,160.85737885902788,158.15799101259825,164.07889145248149,,,,,175.75954573260773,177.04740491217717,175.55294624747876,179.8742171810905,178.2068484653259,165.4589339128973,159.3824981684494
2017-10-15 21:34:39.000,,,,,,,,,,,,,,,140.3774676626369,149.07292739822344,150.51296879024017,155.73019353491736,159.10848315098258,157.5108257697538,152.18834597816334,154.53658629587315
2017-10-18 20:23:29.000,167.43142303750955,170.90625962065448,166.63117866312544,164.68311775600958,165.3012138798513,165.63195361232678,167.69336984008933,167.11710997472747,160.84792940794003,162.0193540066189,161.90582960851694,163.77349433746124,162.06284551049907,159.5576229919553,159.93905705218936,160.9047365886623,159.39079742401145,161.98263389922877,160.56696288973865,159.3056724795302,157.7247766662475,157.20061249615102
2017-10-18 21:34:28.100,166.05316729486668,169.60741306472156,167.02821304776452,163.0393221687055,164.03625502454508,165.75055935438024,166.70009420478866,170.31018629202717,167.2025290697841,164.76320160078978,163.30864914555028,161.20905196558277,162.03331847346672,160.55212693380474,158.6751802289224,159.81419059137414,159.2593821170105,162.86322130107823,162.2494434769413,156.63018656799608,155.9082774734697,154.30429988368124
2017-10-22 20:23:11.000,,,,,,,,,,,,,,,,,,,,,,
2017-10-24 20:24:45.000,,,,,,,,,,,147.68450299856426,155.96537559684754,157.01066579364308,157.41255973463896,155.7853525733938,155.59641103490105,155.1973844788827,158.17548686313617,158.75303774135722,155.6328611251661,156.11145093814227,152.97762068932226
2017-10-24 20:25:42.000,,,164.7211031652984,162.40514599948762,164.95782692785988,167.18042432296767,168.35591446522355,166.47633493036685,163.06425370912336,162.6151576542189,163.40183818339926,162.38495387310883,162.25796801657526,161.55978906645632,160.8220950879672,160.4819589312496,160.99187730062832,164.51404478828232,166.9304308014313,165.95151565045617,161.3837430937451,158.0760775148309
2017-10-24 21:33:55.000,161.92211771237126,166.62061444865088,164.5761219318992,161.7259995697628,162.93655675280644,164.73514772535418,166.10504387212097,165.9136400300235,161.66672969604815,158.98383268878283,161.59551793077352,161.432220022359,160.37648025088328,159.57182718631816,157.77625771692465,158.72046360689612,161.57530153996285,163.4112713845627,162.1244011065001,159.47024102419385,158.08599974334868,155.40118386975882
2017-10-27 20:27:20.000,163.07533231158675,166.76366530012135,162.23859110553366,161.3577526624077,163.2896862976949,165.4748116195292,165.72442388262118,163.16567357264302,157.46076025307914,157.3107956714085,159.55123418323043,161.81525032615284,162.8648507125697,160.32114922142406,159.43936171840875,158.10195441260925,155.3256416264921,159.49018636434238,158.71093527275252,154.79205873747844,152.53093117889125,152.54742329670907
2017-10-30 21:11:11.100,166.98954833959476,168.14823403970908,165.45253014260717,164.15572412425828,164.3809266918549,165.026950703483,166.11690667502845,164.60903771676314,157.6224583350134,156.3370277113158,158.54383384533816,160.48660402187917,159.0346414853828,158.1313599717953,154.7060007329913,156.28275660773497,154.36171654238447,157.10704903182128,157.82520593895134,155.33936687200668,152.95285890657027,150.9578543442815
2017-11-02 21:32:28.000,162.86415590392988,165.9253557592033,161.7304476200573,160.58837417034314,161.3222295393345,162.20104601802677,163.3617246854663,163.43283374083282,156.21098301081082,153.88050761320383,157.9699321086125,156.62180196521808,154.504648906292,146.9409237587697,140.4661951974889,153.64318252434705,,,,,,
2017-11-05 20:26:18.000,167.74944287460784,171.75216216557314,169.42607119216663,166.85190840217558,167.46002332662965,169.44597502145265,169.11788702488388,170.11943746499037,165.4617349826634,163.68057880199902,163.7207291188756,161.98964432955233,161.56979967758272,160.5268602951304,159.46330637551614,160.44004066606925,158.5934945244584,161.42661512567048,161.56350477690154,157.46564884943996,156.6472243338515,156.3981347605818
2017-11-06 18:37:01.100,150.2129343298588,155.57524229317488,154.7754633786837,155.41727405374803,156.5567851219053,157.4123437129619,159.5440446165341,156.73315031987028,152.00304165525694,148.01101861029315,150.88847018640985,153.1678741207947,155.85810059452507,156.45577547292805,154.90495718723065,153.11411168450223,147.4227144754778,147.7536150319196,147.98000141891674,147.12590522317743,150.2985337215136,151.76148499610196
2017-11-06 21:32:01.100,163.31179889023318,169.69808847119836,167.8428539808736,164.19611198056705,165.16352730142322,167.20012806566038,167.6827480918835,169.85978053507878,162.28530910800768,161.88249022714749,164.05365376683832,162.24593416173175,161.3369234233155,159.19363526847056,159.43475315170437,158.45569892603996,158.24861471078088,163.77228574477286,161.97328738220975,160.00545952763403,158.46927821809416,156.6976545355772
2017-11-13 20:25:02.000,163.1263442715369,163.03303387578276,161.03795520379416,160.7598488095415,,,,,,,,,150.66741814296242,157.27211003365505,159.11591028172347,158.42177099548476,156.60306740332888,161.55900246017958,158.70954329474836,156.68618602461797,154.59366196000627,154.6701503629641
2017-11-24 20:25:45.000,164.04241782202865,167.53786690188892,165.28424699693107,163.3317713542393,164.96870491364558,165.19828801659276,165.4130844500601,164.5000099565864,154.98915843324093,156.57209977050684,159.94772458162848,162.4103251862961,160.4990316208605,159.44112467932675,160.748675349335,159.27208551668622,157.4440937294224,162.79993379951247,161.2187460447241,156.58561710029252,156.01568832379084,155.7236202568741
2017-12-05 20:25:57.000,164.87386289156655,168.3156392418589,164.6418222892001,162.3257830549535,163.7958419571962,164.9195292262132,166.3629343458565,164.94707584645258,157.3648341814386,158.26438518003977,161.75021617124378,163.74988122099853,161.62983031467388,159.92630827264196,159.4692078505731,158.4019883498846,158.9445726742269,161.4981715464767,160.7810168426053,157.41164437254855,156.73724021988616,156.3890927401633
2017-12-05 21:26:54.000,168.22244740386458,170.60963508764956,165.6923987357033,163.80526168102747,165.24078726184416,167.0711934912127,166.12662675124523,167.08790554697083,161.11677298425872,160.27539827157958,164.2033999550523,161.71452993703184,161.65856437329336,160.6484247210111,158.96972273824662,159.50723795124415,160.0182073790605,163.174734058571,163.37120481305854,159.0044795007461,157.94292106714732,155.46342689267988
2017-12-06 20:26:18.000,161.91541451419974,166.74962861830952,164.22687691586674,161.96677246478575,163.97743154979574,166.27376570732696,166.55007064005233,165.90018488517816,157.6368235179303,158.91503529993005,164.63911168840664,162.1856958440791,162.0724358308913,161.2032061290944,161.34825154092627,161.1643259594232,157.30075197350556,161.9859818109136,161.5589465911731,157.4178489079005,156.66778657237666,156.19659522931752
2017-12-07 20:26:27.000,163.5717593582499,165.5551176727347,162.32606197474203,161.05770872076505,162.51144150639888,163.8551549928383,162.86182633273458,161.0148155158619,153.80880858302837,154.8463815994235,160.1224570239428,162.5696229199488,158.85368561350907,158.72189917491926,160.27801688555627,155.80818864302017,154.7756954649006,158.0936516604881,154.3983855659376,153.77288796336387,152.2414576860029,151.16482142752233
2017-12-09 20:26:23.000,163.7383243376275,160.84682059656478,157.6595269276931,157.970049946607,159.4363982299048,161.81239190627807,160.71012808333674,160.13252735850142,152.42417315796683,152.43357969285546,154.84235564315696,158.59956722717763,156.30603904022902,154.0966030571801,155.63918106285712,153.94170793257848,150.73640694657763,156.4130127428332,154.2020315671239,150.78143764917266,149.06209770924727,150.22078439616433
2017-12-16 20:27:05.000,162.98184342754752,164.38042372350418,162.40840202081108,161.93417830652083,162.2815926859879,163.531455345579,162.42830203349732,160.42489958515952,153.218892652326,153.9258798465962,156.24008936378686,159.93604541911222,158.2637696828067,155.95902621243903,157.10212298940002,157.90656994364304,155.9983478480381,160.58528947242152,157.07952824902517,153.85045153413202,152.10748270901956,152.91987580936694
2017-12-18 20:27:31.000,162.71318325744895,165.5006251453344,162.7609468975408,161.76632438461357,163.66132083394817,164.71204854384678,163.15044478347858,162.44215681868246,155.49056049544933,157.61024783035757,160.520289619618,160.5340934186302,159.73798054885592,158.84846747110137,157.8464866049268,157.11466457966472,155.82288138383538,159.4497587684709,157.5238926233985,153.01937653012413,153.89223595023134,152.76569257014182
2017-12-18 20:27:32.000,162.52799177267,165.63580231888915,162.09984421420194,161.57464677176654,163.0680377391971,164.76248818240902,165.17860981232351,162.94377719800005,155.39750576813927,157.41822310113,160.93256734801395,161.02712436796315,163.80537719279212,167.74544401203656,,,,,,,,
2017-12-21 20:27:20.000,163.87589641586231,166.46260064283186,164.3127549925814,162.14708800461116,163.11321921231144,162.7992292518027,163.84103351520815,159.20756004633108,153.90174072821495,155.92372831298138,162.26116845793604,161.65128330987645,161.0066609285413,159.03992082136543,160.28537073525544,160.3872865518861,159.29589084451638,161.77777384229086,160.48913551728566,157.97946528300892,155.15511178721752,154.33898715015638
2017-12-21 21:24:32.000,167.67966243142502,166.71758255101005,159.9892634970412,154.9908312542372,154.36712484608623,152.91998955627693,149.80893970304572,145.12079345123547,135.8456072242635,142.9209920965506,150.43328849499656,149.57314129529132,149.54916283591498,149.71448910234727,149.16541594065134,150.9401769547448,150.6893866154888,155.13737841810843,153.73753818320674,151.27518494471883,145.3228512748953,145.97061277662843
2017-12-24 20:27:03.000,166.91669285685478,169.63099328604375,166.56058147890778,168.58843070220092,174.9426312948171,176.777966337111,177.15943651344656,172.5601554346634,165.99210361793843,165.45480167694967,165.75140488065455,173.64945573679512,172.64441692917364,170.93417375002647,174.3949492631642,172.97339926823307,170.1057897378682,175.94626120108674,171.06234244258894,166.22249457408378,168.15165635725515,169.46194278132123
2017-12-29 21:22:42.000,163.17273389967457,166.58156465447038,163.8019576639738,161.95613149533958,162.29368259534112,163.97137894824678,162.53370153461503,163.52758544321486,154.85897799575562,155.15846990550193,159.51871233068476,160.73512137835118,160.53805876280884,157.18736946002062,156.8691231133662,157.60634689373526,154.15952844546322,158.50577177652187,157.62264422189216,153.69450358810508,152.72552589160478,150.34811918376633
2017-12-30 22:04:17.000,,,,,,,,,,,,,,,,,,,,,,
2018-01-02 20:27:20.000,152.42702928489658,164.9343893549135,163.535073743098,162.34872325693632,163.7700328537517,165.90912288694642,165.24266640615127,162.80524940153788,156.4688919301417,159.70522741495705,165.712248379014,167.40204205623084,176.66034284663834,186.13195759763587,,,,,,,,
2018-01-10 20:27:40.000,161.25974905693803,163.9115750073491,161.04976255561974,161.38296190683425,162.86405381069324,163.68504149649976,162.0692687336929,160.4027648879538,154.57281472261792,153.95843184442546,158.05561557374966,161.4588958324439,162.0863074716512,159.2049401344056,159.90902050494665,158.4924610735337,154.58160096811878,159.93612892295255,157.4992273085069,155.75275492086507,154.74183113235966,153.81521726533904
2018-01-10 20:28:17.000,164.1619459009582,166.32924694954207,162.79557729544433,161.29921397758594,162.92800985144342,165.19743899218346,164.7553365177997,163.99242983646732,156.0838626681676,155.95868868283165,157.23036620822015,162.41540207401712,161.43341580581458,157.88614125397083,157.86929920250853,158.38192309466885,157.13250753464263,161.33250138049786,159.61338118151048,156.5549597827054,154.15963166383833,153.1557900624137
2018-01-12 20:27:49.000,161.2599427914985,161.90128495444245,158.73841766537456,158.43120497118227,160.63701487881153,162.3178877854081,161.44702824010648,158.08304547230082,151.70085780673617,149.8838851309176,153.0335933796242,158.16747175367053,156.524425643547,154.70799038123073,155.35085774710737,155.43178223398368,153.7783349421622,157.3268510250568,154.53608442577868,153.5939330760684,151.0083276784496,150.74794077155482
2018-01-12 20:27:50.000,161.7681581987651,160.9416054786444,158.73978844848747,157.94220651631113,161.26866305670228,,,,,,,,,,,,,,,,,
2018-01-13 20:28:40.000,164.19540387781544,167.41521520299523,163.51760038527786,161.50296089219836,163.25155054499132,165.3652912783323,164.63526343526,160.8348588197829,152.17901876612967,155.09478060871663,157.9530352316614,161.5000332978532,161.33270550560465,157.879720858735,158.89478914828044,157.04556482909447,153.21017526937766,159.32695998184647,155.9664929846775,154.04464436639316,153.54011654495,153.16674606802368
2018-01-14 20:27:44.000,,,,,,,,145.1305474473365,146.75297063175273,153.36988751267978,155.441893233542,160.81944249519606,160.32669338998238,156.11089773886448,156.74102952819212,156.74720099026084,154.19089540704047,159.97242362359742,156.91068297676122,154.46474204848093,154.4540706310073,154.33106705053146
2018-01-14 20:27:45.000,162.53610245666633,163.97240711271536,161.24200556094942,160.19822760486284,162.1103984191274,163.44410936433076,164.22728438918344,158.66794529118718,151.80081820310477,155.43900944715818,155.6589884692267,161.99779111724962,160.6395915593393,157.93892031492734,158.43303575834753,156.4625552979837,154.76389471132063,159.76021093695277,156.4127123958432,154.161472632777,153.32609478043818,152.9898198026094
2018-01-26 20:29:11.000,162.31535208032437,165.20840476964628,161.53468345204334,160.21338361425765,161.2312688442779,163.09516790271334,162.0577131313061,159.03098308285178,150.6047629069952,153.40041816903025,155.3292012422719,160.32114453329436,160.24344916080474,157.38876030103262,157.87615399090456,155.37803646261077,156.70402159838127,159.97683151778438,157.0756333482971,155.01579955133153,153.1485519089334,152.8780365885512
2018-01-26 21:17:43.000,161.02911497430202,164.08781319542763,160.6778921220212,159.39026783852546,160.78148723333808,161.62877002812314,162.30137379247566,157.35772015936578,147.96583093351464,152.52199405331928,157.17802083254912,157.5675114134416,158.52647627619217,154.5909716910831,155.8680561448607,155.76066291790272,153.9306508468729,157.67892576381166,156.39277643738023,154.24778731283297,153.12297440350943,150.27951161714498
2018-01-26 21:17:44.000,160.56453784097354,164.68320578753668,162.0903952096769,159.64850769269435,160.75746985438698,160.25108968966282,162.03067590361618,157.40454307048077,148.38348203843614,153.03024690921575,156.7625730889219,157.35307608538992,157.98293562301717,155.1174168943145,155.84443954913493,154.7605804281771,152.93910762491203,157.6787990199282,155.34649764243758,152.02458099457743,152.31653701733444,150.565123625499
2018-01-29 20:27:44.000,163.4180444168451,164.76653417747883,162.24467759250953,161.06449371053216,162.1578224172215,164.20819614110417,163.626781099293,159.95200514478313,152.47144053834143,154.83276038905015,156.6442812304276,159.12027387365737,158.59238750752198,156.6987067736195,156.34294464480453,156.5860283847396,154.9413886888803,159.40576463956003,156.49604771616677,153.95578238045,153.78893354246165,153.80596246219417
2018-02-08 20:30:00.000,163.83397317909467,168.29471485050396,165.49845316475418,161.839542494815,161.58139409788853,163.10840924557078,163.582497705892,159.83149411104975,153.16389661734,157.61074563274917,158.41255691617806,161.76426822202112,160.46054435817038,158.86829079268782,159.96190881635485,159.19210551656803,159.12719423785916,163.6551273874546,160.2579796007833,155.83484728177172,154.59115144009775,154.01845545538876
2018-02-09 20:30:07.000,164.95284553799556,168.46479038157443,165.7609394346692,164.23757780979588,164.65610610199053,165.57427184988236,166.00076858418603,166.6976712748513,159.54480784340274,161.2413946507233,162.82300255869913,164.10784941540706,164.19714673511564,159.20805345314017,160.19484222259018,159.46349432287948,160.59684730290428,164.09316054475772,160.4485979265111,157.20396583534145,154.9716170191535,155.49155090196604
2018-02-11 20:29:10.000,163.71819461912773,168.0670642299772,165.25901398148866,163.31491804241836,164.32848215719017,166.4062057425627,166.1504594573816,163.13174448733324,155.9421792986752,159.08146312266254,162.60122392445234,163.1845423793826,163.08716657286766,160.20197488365616,160.42727388993774,160.1027263774776,159.363374306585,161.86388252042528,160.63170681836476,157.07234603979876,155.35660726824167,154.87147521167913
