dates,oahuoahu0008_0001,oahuoahu0008_0002,oahuoahu0008_0003,oahuoahu0008_0004,oahuoahu0008_0005,oahuoahu0008_0006,oahuoahu0008_0007,oahuoahu0008_0008,oahuoahu0008_0009,oahuoahu0008_0010,oahuoahu0008_0011,oahuoahu0008_0012,oahuoahu0008_0013,oahuoahu0008_0014,oahuoahu0008_0015,oahuoahu0008_0016,oahuoahu0008_0017,oahuoahu0008_0018,oahuoahu0008_0019,oahuoahu0008_0020,oahuoahu0008_0021,oahuoahu0008_0022,oahuoahu0008_0023,oahuoahu0008_0024,oahuoahu0008_0025,oahuoahu0008_0026,oahuoahu0008_0027,oahuoahu0008_0028,oahuoahu0008_0029,oahuoahu0008_0030,oahuoahu0008_0031,oahuoahu0008_0032,oahuoahu0008_0033,oahuoahu0008_0034,oahuoahu0008_0035,oahuoahu0008_0036,oahuoahu0008_0037,oahuoahu0008_0038,oahuoahu0008_0039,oahuoahu0008_0040,oahuoahu0008_0041,oahuoahu0008_0042,oahuoahu0008_0043,oahuoahu0008_0044,oahuoahu0008_0045,oahuoahu0008_0046,oahuoahu0008_0047,oahuoahu0008_0048
2017-01-29 20:21:27.000,47.05603962313997,47.15865223949133,51.46960167025581,41.09383892106934,36.48930402335354,31.305749971547204,33.90975861218538,42.88332901942003,77.58606163696722,59.76132574916272,45.58381252776079,41.977871977829096,44.940607194066295,43.342988598836286,32.57659217213531,26.923896512739187,25.24555676270641,28.87595929993849,31.963139157563926,29.89415727808927,31.043827815815977,30.76256575089415,27.87790097396725,28.21277020151585,30.35184441041821,38.6855505815558,39.00758550830409,29.48512479107564,30.07370576578295,29.436900987519778,27.04399497487745,25.667457524967134,28.08900264623472,24.977285951757136,15.309556446887424,13.516379261522122,15.19955597868204,14.589520532615992,17.553442591072997,42.84896649776287,56.691321389622445,47.77404105358827,39.975453249391634,23.00256753612158,23.01201904708176,27.536388810809427,30.44458188240208,24.52307292711012
2017-02-20 18:16:07.000,,,,3.1054203541449965,3.784303125464066,2.5010257853860747,15.951401269535385,23.162643879518903,48.45231523157938,36.7082060717536,22.929361996779733,19.31609560405131,23.79212840935704,22.37405121989689,19.9206954935716,7.53322484326382,8.752871058695716,13.229564089647962,15.246613007535792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-22 20:22:34.000,12.76889980004391,15.73331141015298,18.721221938964828,17.558186374196065,17.968731538774207,24.160444343282084,32.21292302587492,39.49743404577743,74.3044646496506,57.6898371435514,48.5945471701566,47.171928030666905,45.66069549602504,41.64746060493098,33.37717529208493,25.11716074940988,24.84990125176964,28.10469604331812,31.1286978885963,25.72017970900706,26.322335887779904,25.51182400058351,22.447351285569265,18.877508828947093,18.76025740580239,32.29243120021219,31.76923238215869,26.181732342067257,23.46530072439031,20.927999034040344,16.150906158244695,23.65098676367438,23.09583744881013,16.38565054461389,13.834487049528365,12.265332039526342,12.45967093118763,13.36628994394455,19.56278145522601,46.34170306252502,50.49004346736726,43.88349418779112,36.75599206444544,19.80363293515596,15.193463030099418,9.808035862537066,9.674151538210038,14.9291768628436
2017-03-02 23:39:25.000,30.18919020226677,28.314596793156,31.09200476690425,27.782187368944964,32.11487200281648,35.90440277394172,42.54370922312045,51.74478788006069,87.13545613528649,71.5264918973374,58.30831543195972,52.89857288499204,50.77844690224982,45.676140541327264,38.2512931931465,27.174262458664234,31.002573234409304,33.83005409735966,33.78559386425854,29.0737948792048,30.018561901710303,28.734328888678093,28.75510291471832,28.80014070523077,31.07982941558772,43.451700969406886,44.51311606341467,37.79000049814083,38.69357906292711,36.67034524828326,33.59696911858453,33.22709919524612,37.03040391667932,35.75518105531183,30.312781253847845,29.02056828009444,28.59947944370928,,,,,60.34328907000504,61.40509979657419,36.65607017122872,34.86043280806988,34.82013933142946,30.318056127758016,32.67358258064895
2017-04-12 20:17:21.000,32.28720403457572,22.38115135113556,20.95014519017094,16.822562655138995,19.9171517885848,23.87715745587101,31.50978154968268,42.33514499372452,76.99128213439198,61.25865309600972,49.48400694775188,46.33400504194967,47.11872602841242,45.410209249424845,33.0846551147006,26.835549590679573,31.248302306879907,36.15790053688097,37.90667153977207,31.914722260602325,28.215506283730548,26.848613399483146,26.110234348388687,25.237568290963026,26.34192716054788,37.145796674157296,37.57419114366096,37.915001919267645,40.26181452505213,40.517310628116086,36.46477992866236,34.76293135319906,34.377319290277846,28.51800886590293,19.01261035506712,17.799825858804855,16.978937141524746,15.920327245783785,27.014572473976145,,,,57.30570749475896,39.2550666651673,35.27503311201845,36.589077731079065,35.61026472875167,38.21194662586823
2017-04-14 20:43:39.000,24.004689486860407,23.11168732837665,23.85895723435392,18.165406240383355,29.17141037336045,25.968066316088773,30.45328753043708,41.175848871243474,75.75507958076402,61.52375031646896,50.37930928423343,45.70789119468891,43.63988347825877,41.37357463148237,32.02276062681431,26.674003963988447,29.038300032633884,32.40943875934997,36.01981388523069,26.01136959510709,24.05162880955139,24.026522397898702,24.92518978275592,24.540891873755378,25.773220251336664,36.27715316659211,36.961296918147646,28.81058059187008,25.59416788569408,24.69119961054228,21.286482989639413,19.923100101347792,24.26093184824155,23.1549073562594,19.8212622550352,15.966245492344772,13.177461828703317,14.511653170388849,19.468792949958257,23.636105575508843,28.886911622364472,30.888527597169244,29.91027371501616,23.026228685511025,14.380829262964198,15.559910589399657,13.909976663806631,15.393490777438156
2017-04-15 20:24:33.000,34.383315953222734,22.802476237405955,21.52809021852567,20.082182337233323,26.15196967183248,29.705192851196248,41.43884917773859,46.41523730039216,81.21433963520968,64.42406124189883,50.8330823521101,47.3265880984947,45.70049421163242,43.398754496596936,34.76423375742821,27.931012938224946,27.6733243834171,31.05356856700724,34.20644326327079,23.06276137884596,22.99935334906665,22.45491474619389,23.671527432323,27.92002926501456,34.20679750576154,43.63574044948052,44.24992041041604,33.96293229359898,32.966480315402066,30.420148922893222,28.55146301608358,31.093245204475465,30.35133235355713,20.43592418134384,16.652754947154655,15.76159675670817,16.479353085472333,17.40879389438351,40.1304287831476,,57.75687759281253,46.74379642111731,39.41349786853236,27.26157344971199,28.294021862079312,25.504249888967635,25.202036205302413,28.456072063914466
2017-04-19 19:30:11.000,,,,,,,,,,70.8421490157721,60.51742347852414,52.03292422464926,49.58476351998062,46.71082228123033,40.26923923248397,27.5681021546069,30.98142891306144,33.83712047192203,30.338342885530963,26.533030913385904,25.30613399231159,24.04603428639151,24.70446430166498,24.14464506349456,25.25731162989458,31.4173952593009,34.641824518770456,30.445932821501213,25.26235213545789,23.14849273014584,19.17633467452594,17.7866033039145,21.70511366074404,20.01489362071765,18.051274460756183,10.90126745996072,9.29674189610508,10.952762631788213,14.811268714837611,20.6170024523266,27.9760207297105,31.574140389691923,35.22797089141076,25.868895232045933,20.14293871129308,17.194830441774858,14.540545874232173,15.39226894243058
2017-05-07 20:17:15.000,16.651818732744484,19.05517899457294,20.93012825769489,17.098525223543447,19.25852631393297,22.183244385110697,25.461171071624705,35.06900884346739,70.17038736592824,55.743286335316505,51.7549059838863,41.483195851018,38.6432486015248,37.44452521205745,29.40794780210303,24.682456427033728,26.925713036418085,32.497562199862315,36.74524201941428,30.66098060943881,31.7780105149944,31.42992448156705,24.80325019631784,22.75836411911584,23.7624233131528,37.37966474582627,38.42967736374148,31.809622642394785,29.09621541510893,23.50003673118531,20.582282017424376,23.11312624320138,26.32148172225484,24.478681489907245,22.464850115590128,20.430909793999508,17.193986848642687,14.406520589538248,17.170184622517084,19.58149517299108,33.79775183092454,35.457185551537165,39.21828369504084,24.63590275417422,20.563357742735644,22.09372128156004,19.86130047174932,19.210566324638485
2017-05-18 20:25:28.000,28.02546938809828,26.34022905251934,27.05383982346761,25.057212666185727,23.995662266064382,29.79507349579576,37.3012269870022,47.78124730961402,83.27303836418639,68.36733967595896,55.68258155847515,46.437152379816965,43.95810513781227,34.18311487431297,27.561126277991463,24.76275509348904,28.71945396534636,33.743985422234175,35.56584568475563,29.782928615628247,28.80258264613382,26.86221533839328,24.0516798358308,24.63656637795111,28.590105659130533,32.103490941510685,38.623940628079744,36.13611500638656,36.64788906246407,29.73749616784912,23.38255980394096,21.613277946521784,25.52921840835437,22.574395994202675,19.636364063897844,18.907818009122305,17.844673627376565,18.35161823247077,25.255672408762944,,60.93909908291792,54.93839823645318,52.019629055604746,36.14845304899899,30.378727624836223,28.91100923734079,27.43358465944762,23.16177929127013
2017-05-31 01:54:05.000,26.34487725214753,28.96434273813568,31.972332508229982,26.52197555768766,31.056817384898583,30.43152413940583,36.83426638108325,48.3773529262062,84.58893776913607,67.82582702732948,56.39977848753043,44.95460149111069,41.526222681510376,33.797024359932344,23.812880806881065,21.00807031948277,25.91106403366788,33.458878895370226,36.33864749066181,33.712949177066214,32.46820863632501,29.81987309555307,27.574655065598293,21.959340698010045,22.754332572590723,34.8462223440449,35.33189720321554,31.63339521746076,31.840649592496703,30.74246431121015,23.82994737844948,21.98043123872407,26.934209814407083,25.25040850477544,20.93665814183137,19.21951583192264,18.1444135995902,20.98599533687896,19.626765249145425,20.8320237382006,29.690661204292724,30.38565846233326,31.201925719299663,19.76614246956025,18.2033133167428,18.69219557687128,14.549913585550822,17.11482816667322
2017-05-31 02:55:45.000,26.5386219829088,29.42667102421598,32.911067421958975,28.606110813684616,30.758706153531644,32.76747421726092,39.24915761530399,50.15880268192943,87.13834582766921,72.15572271529959,58.92627096861948,46.37877613761298,43.11097395173506,34.079168259311146,27.092506566207785,22.64409593730642,26.74283503365643,30.853804652178773,34.1300672834667,33.17856631582184,33.805085515820856,29.027229954708865,25.72597737368056,21.360759210080456,22.307952280195742,32.19374707230789,35.01825641445495,32.37816664236991,32.868167399799226,30.873499141014456,26.088062689361703,27.62379772852397,31.942202482867334,27.60940041028921,25.451357509946423,21.790635075184603,18.90551193732995,23.347131562739644,22.935502751957,24.327118389880788,29.43969861208569,30.694361322738047,31.699390440393444,22.947646177892864,19.074492101351943,20.428724847407462,17.111636399853076,18.62477841335289
2017-06-06 00:34:42.100,52.21448476701766,44.80599877925618,43.8685422993911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.56265614847023,35.3302022782139,35.94128697393946,40.640637078600754,25.90484291483696,24.49657152132843,24.74651150893885,24.13594349538356,23.36792558865384
