dates,oahuoahu0098_0001,oahuoahu0098_0002,oahuoahu0098_0003,oahuoahu0098_0004,oahuoahu0098_0005,oahuoahu0098_0006,oahuoahu0098_0007,oahuoahu0098_0008,oahuoahu0098_0009,oahuoahu0098_0010,oahuoahu0098_0011,oahuoahu0098_0012,oahuoahu0098_0013,oahuoahu0098_0014
2017-09-11 20:25:30.000,64.55893488306327,43.17768650947228,36.460444519828464,38.31753953102276,44.15156639513732,44.72694861928331,48.4702899566165,47.03867978959346,45.3441163858062,45.93400076725045,47.87413755139686,45.36137804146751,53.4312540529178,40.18121194488278
2017-09-12 20:24:59.000,62.24283646489085,41.43946185220469,34.460460091468214,36.57512286338323,41.42127599022615,41.19566261674867,42.60731754738598,43.33616119943501,41.65408412028376,48.61697078887113,54.41972249366763,48.09292198009122,55.07839490491764,41.82925092086056
2017-09-13 20:23:31.000,64.38759446075873,43.8623124151502,34.16430803276353,36.43904636136597,39.3233243033598,41.68818006473943,42.72916988819094,41.60440904638725,38.49033228851589,40.70956406632827,46.50799167678018,40.789659942909466,46.861887102101015,32.16237152043396
2017-09-14 20:22:31.000,64.79627956039005,43.731750401838646,33.89068832377404,35.00793239701669,40.95280243911854,42.62224150378264,45.299825307883424,47.711865879861925,46.45625471338113,49.36856564443931,53.22926418110559,51.67369409189754,57.20218712384014,41.40094499210923
2017-09-14 20:25:22.000,66.23224182253122,45.42228756744196,33.658441842502306,37.1747480083365,44.9052278237017,45.59860144925721,45.596114542800336,48.161631497238034,44.34158593316461,44.93491450832712,50.15337543819858,45.20775038346312,55.33648214048981,40.673660538648726
2017-09-18 21:39:40.000,67.58161125671262,45.2927264542503,37.62457628030863,38.77700865588782,42.68355261092192,42.44395495462744,42.68485247773225,42.7784285986923,41.72433687993077,42.32839181968255,48.22487056575077,45.54721553651084,,
2017-09-22 20:25:24.000,68.28065178161948,44.93159782464996,35.09438949695601,37.136261970232034,39.80257170914776,41.53404832549049,43.04492281054421,41.63246497453351,38.09904269173936,40.547160664434784,42.57243950030353,42.33519332699091,51.2974403201377,39.03844777511849
2017-09-22 21:39:07.000,60.80088454949057,40.14931433873343,34.05087297503346,37.98659852179872,42.1978739180728,42.14213878256277,45.455671454497526,44.24338171697527,40.36153482147905,40.96070937586502,40.780439640150696,39.09696603917475,44.37219265259679,35.33793936877116
2017-09-23 20:26:29.000,70.10443340235108,46.16005418137289,36.111613775276176,37.28828034165954,42.95835397484814,42.144042032215545,43.6518317306972,43.99990540531061,38.88098300585836,38.7535292221317,43.223373284189165,45.84159787041062,57.38194479658439,46.355485327278544
2017-09-24 20:24:51.000,,33.97707761585581,,27.395441821749404,,,,,,,34.58154684739337,35.0236771544837,42.5670557376769,29.39275382977017
2017-09-28 20:25:33.000,70.97641169329358,47.57169078528984,37.69888271477174,53.95403657703729,56.871205707793365,50.80487635371859,,53.980949724808085,41.76734804783744,42.635110004798925,44.30534523203519,44.31551740355616,54.0849412028976,44.81387222199198
2017-09-30 20:24:39.000,70.4277308534647,46.03131705863568,35.91958503656799,37.83331652653527,42.41223821226907,41.44583167976341,42.77626039081901,45.63682936536829,42.284300901549095,44.54183769925278,46.76029519567279,48.56447810952407,55.553663716697706,47.05285177083315
2017-09-30 20:24:41.000,71.74154686532958,46.20690762354496,37.235156193611424,38.92539380463805,42.70585886151103,41.44602118268424,44.28308686938748,45.63701886828912,,,,,,
2017-09-30 20:26:18.000,70.23774094432422,48.978436507276726,36.97634909537236,38.490448587516255,43.003938184423305,43.239582776581365,41.472711426163386,41.382699250154445,37.8928565586555,42.42912026285113,44.61450662082592,46.30920728202469,57.271194093775385,44.98702106573995
2017-09-30 20:29:34.000,,,,,,,,,,,,,64.24654524260411,50.17527653830072
2017-10-01 20:26:09.000,68.94281974220821,48.379082809688846,34.60839707726657,36.68065863847489,43.141213670717086,42.699973413183166,43.61738993009393,45.510037342028205,43.032912323869525,44.41504567591269,48.81089151917621,48.92702785646093,55.642038841965096,48.49244478147802
2017-10-02 21:38:22.000,71.98725977576683,46.45262053398221,37.80996755918083,41.37564458474251,45.416747001266536,46.29514745470935,46.383194840187535,47.89043270515416,44.194411537448346,49.03181604566223,53.09290316545898,49.299722293159085,54.2155234147186,46.68472926238821
2017-10-03 20:26:11.000,,36.580913754240775,25.82177146693352,27.143417923659094,35.14857731963906,34.220542272397886,,38.48255636856572,45.0502539849564,,38.42849192615,39.78912759875415,,
2017-10-05 20:26:51.000,,,,28.86720420438418,34.64107372908403,33.17099911231032,34.815076102708616,37.70437357381587,38.16026497996927,43.00455787579144,44.35342522337556,41.14321744354818,45.63123875595574,31.78913645227964
2017-10-08 20:24:44.000,72.29040475796133,45.165225299313626,34.9912670430575,37.049547431886765,41.1818735293799,42.07944242496004,42.00861198710199,44.11504265086127,42.42672240958325,45.14208895131367,49.20371988673434,47.70396149282769,57.43965835850404,49.9443846939193
2017-10-09 20:24:29.000,67.31991366499064,45.37791098455997,31.520951590220488,35.51250864857336,40.31518705270452,42.52967979100545,44.22174396580954,42.70413943934557,38.59531182824447,41.3482503843077,49.12794960236576,45.8578296604089,61.01625884438669,46.86142144486133
2017-10-11 19:38:44.000,69.058742896069,42.37913147808511,30.77427947699937,34.552354719300205,37.94679694324474,37.2945038647429,40.71479388147169,39.40112050130268,37.73152974739063,39.187425186486486,40.90977506285332,37.22773461214666,51.39114063939842,39.03395210344207
2017-10-11 19:38:44.100,68.15415958491276,42.49592088915279,30.86369140661182,32.95780892204064,37.70035460444751,37.49428510081759,40.79442600650343,39.4049316452241,39.44434173083818,40.45722887031131,42.39899710108045,38.22952374836071,51.59063985849256,39.03395210344207
2017-10-14 20:26:22.000,71.6890232604156,46.108629252117375,33.565915793817375,36.59637237198736,37.41985410643922,37.513747970137736,40.935509662867375,39.54220415766663,37.613570388634464,35.407455865843765,40.53850870507007,38.158512578758575,53.79680170629267,35.41299333611382
2017-10-15 18:18:20.000,,,34.30345604380918,37.71869701358865,41.37574058880079,40.629412390794144,43.711054590750166,44.43032207723972,43.00972518994079,45.45736837769212,53.144205255079896,53.87934102431001,60.733029198667865,50.07727478685697
2017-10-15 20:25:46.000,74.23226366516732,48.058900409297344,35.93847427702431,38.92679013243303,42.57218200455343,42.31817132159886,44.91914770959454,45.6384151960841,43.95009495480608,44.00584920748128,50.72709243195717,46.93096483958632,55.55524954741351,46.44041267974594
2017-10-15 20:25:47.000,74.49196376965598,48.28688638232104,37.60127901900827,39.95454374736036,43.387925323792366,43.60294253713509,46.99517791767805,47.77026808583173,15.806557173365528,37.456443452556655,,,,
2017-10-22 20:26:36.000,73.82422108724623,46.857990060943855,35.15257587075152,38.19528422049944,41.21783248008191,42.51185228441563,41.28842351231072,44.14899248686,40.3351900852085,43.73068451129533,47.11617557145881,48.5907718852664,56.3373171389304,44.950989970521846
2017-10-24 20:26:39.000,70.83367034206535,44.219256101433686,32.64747046654743,34.65145123961757,39.313157670412224,40.4922511810022,40.77937134121765,40.50435317855641,37.9688243307383,41.46621923400811,45.30219808213212,45.48120674876255,50.47759225570589,41.70307542546217
2017-10-26 20:26:20.000,,38.28345496368706,25.87518557515953,28.311952625926544,,32.49583670928084,35.51406198587446,32.16444097811802,32.049134901220654,37.8335991130983,39.78963071380481,30.73091446142893,35.59505160774755,17.732548462288594
2017-10-30 20:25:42.000,,,,,,17.921363419816085,,47.78836181170648,43.968316247633055,43.558267801651525,46.50232542265033,42.70030439055231,49.06403438799445,35.123734403641215
2017-11-02 20:26:27.000,77.29562795899179,54.75122819742924,39.05482979171124,40.88266996950701,47.38824791133717,47.04482217371131,48.33296297038503,51.16480344865764,43.1191502761866,46.2796060578735,47.736810565165385,43.937736253138304,48.41730523207249,34.86678245726005
2017-11-06 20:25:43.000,78.95755308155385,55.93039014432084,41.223026550182965,42.06277039513154,46.690853071788304,44.46414056826762,46.53418831814989,48.08324970441026,42.547068350669086,41.01835895934813,40.8380892236338,38.32686312934975,46.69872099120848,35.46499644377016
2017-11-08 20:24:49.000,78.11225823313096,53.23752549830879,40.0116772142529,41.62635339273013,43.83805903067066,46.6371262341983,50.757866359790114,51.462042704327615,47.629510815618175,46.09391303668895,46.02713922363871,45.92983292498521,52.89151142169778,45.92206636370882
2017-11-10 20:31:58.000,74.54327124593979,53.16447589206725,43.48817365264134,45.64241910459329,50.23876460251574,48.078054730594864,45.97880216203016,43.53956603852217,40.37015079445689,42.52340092618927,50.64140093175814,44.77153606574173,49.82430739786123,36.9700384106113
2017-11-14 20:26:33.000,77.62358303000195,54.8891026631737,,,,,,,,,,,,
2017-11-14 20:26:35.000,74.89314991038833,53.744097889713046,40.28415886503416,40.691215769894015,43.440207120797126,45.01349623502682,,,,,,,,
2017-11-14 21:32:05.000,75.62569537885533,54.70545008635786,40.51879025282842,43.36445999741558,45.94310308221307,45.577713611442405,46.84946885274412,,,,,,,
2017-11-18 20:26:35.000,74.91308031395371,57.82207851690393,42.87502381781478,42.74909002299562,47.3601703472335,45.01547702096223,44.01896988269954,40.18248980285888,36.12749054421341,38.85318966713409,42.91645204876278,43.36036603878826,55.736585297532685,43.50776418032191
2017-11-18 21:30:47.000,79.09162332022348,59.252998814393024,46.5366200573188,43.3371161408614,46.44372836060593,47.51751716708153,45.93594760784852,46.16501600209598,42.78924834147728,45.5046148832077,49.56624581862837,46.70213351191857,55.96613422866199,40.52110491484595
2017-11-23 20:28:09.000,82.5665273757762,55.14850402585601,40.48867967163858,39.1484238474854,43.27664157756592,44.79653836110709,42.91510021596888,42.65382736493875,40.22630057303665,43.69056102132349,45.975190587738346,47.734305338276826,55.66176716902344,43.05364539922759
2017-11-23 21:30:33.000,85.20422822371238,55.70535716129361,40.2335755438067,41.14219498894317,42.7602081061439,44.61723311031784,45.93128132629094,44.34424602516461,38.569962762501774,41.29221769184047,41.55871652290078,39.4284743551502,47.83913243795978,31.01333966055634
2017-11-24 20:27:19.000,85.54900870389123,54.92830310715471,39.78762308960243,37.78696970113875,41.80234121999101,44.27384184284886,44.41931952481709,42.91639710549363,39.108837866056206,40.26596096879207,39.52932890882104,39.8866198887521,47.94549110223941,35.62408232198536
2017-11-29 20:26:17.000,81.20077172847678,56.80941690489183,41.47882951092365,40.83168229956934,42.47081158774182,41.411193988472,42.54140261997063,43.27024627201966,39.46268703258224,39.46613204039557,39.97394574745778,42.885500026865,49.88458362331141,37.08283597795924
2017-12-07 20:27:37.000,82.53201849789653,56.74293309800967,41.60522310623034,40.24061406220541,42.25080432725464,39.69584788349339,39.60282702652601,40.76338652278576,36.66212305242415,41.53067162359029,43.5724134610112,43.915810028760994,42.01673629475449,34.47739500872036
2017-12-07 21:27:32.000,85.20291256489766,59.450404584899786,42.434002545817165,38.69806003816982,43.59149120605706,43.28655561335988,43.62761179122824,44.3468792777178,40.533076876066296,43.251887611602285,44.22287964349205,43.51498805028952,43.747241403845,33.80236398695935
2017-12-08 20:27:13.000,84.89783386763368,59.48564773221653,41.27230693089414,38.59553825465319,42.32318275257607,43.04657192019823,45.00942418945443,42.95044682359921,37.01740542409634,39.67119272038524,43.80636692864571,35.76028438295699,40.219880097176656,30.75548593053425
2017-12-10 20:27:57.000,82.50979082495257,55.49391855662391,41.701230792856,41.61246875584955,44.637823635261206,46.07035488545123,45.62398390724836,43.17848248616309,37.328444984918825,37.22949970211293,37.752924036556095,34.03317856083053,41.43711881319517,31.06652549135673
2017-12-15 20:28:14.000,87.96937894248386,59.692438195936994,44.02256725250067,44.4270127928966,44.23844622779208,47.62439202232526,47.51814740673954,45.05007237616087,38.91714094947801,39.22879416471277,36.92757409342936,30.99721683392712,33.14456232910918,26.46027945099099
2017-12-16 20:27:51.000,87.72887975775036,59.57583449048059,43.235043266397646,43.945218747103,46.72306208203917,46.50933564512279,45.97919796793722,44.38351610507364,38.44423154313596,36.92241053950772,36.74322843470779,34.178290048285554,33.127242793179235,30.056829889508425
2017-12-17 20:28:48.000,88.46186839701457,64.84490050824331,47.40080546361239,46.86918256123883,52.04972395136401,52.98274356442608,52.04476199575559,50.63653246071839,44.65423454537958,39.83786633522924,38.72256297345448,33.095109215262575,35.384148425834674,29.91467027706211
2017-12-18 20:28:47.000,86.20290357272683,62.97261872634398,45.13464476940493,43.80672825274872,43.895111753373904,44.54632814121591,45.57602225152203,47.60463510426123,41.224395774194775,42.67677339982609,40.75668888135724,31.094689484602902,30.766387850214148,26.045131109298563
2017-12-18 21:26:39.000,85.97391562047622,62.39448698027579,47.7955551719577,47.15747155619372,49.77760752414087,51.6871530684674,51.99567148761763,47.5020384127542,38.405750871070175,38.65632494667254,38.77191357463017,34.9610523827305,30.903106694346626,26.18184995343104
2017-12-21 20:28:01.000,86.11931672927935,62.71883704892768,47.17618525004684,47.59361735520673,47.87976462955623,49.15976012258309,48.154201122053024,44.50598003380276,40.46980642898438,39.09306195338481,36.64332116027003,33.355987915009045,41.27512305534067,29.95692261507066
2017-12-24 20:28:27.000,86.86033191479373,62.12314130633805,44.64480739812006,44.67416110060731,44.38185121757995,42.95298893624693,43.76000918885272,42.640447232302016,39.85256772165144,39.43310495571983,37.21887675021846,33.31807697279927,38.960323638051584,30.44548633923705
2017-12-25 20:28:50.000,,50.04839292402104,32.79124037564354,33.78306858560505,37.38548000391741,38.42237273896278,41.900824139193645,41.06061186397915,37.01392598462392,37.44266382347909,35.14198756781961,31.325232935764888,37.64391020761084,26.794912248673032
2017-12-28 20:28:47.000,80.79373704180712,61.28171386521641,45.19592243523063,43.449279019922976,46.88579501751811,45.65394018803789,48.647561911843184,47.18237376527935,40.89018994944652,39.71158084340151,39.9037917611979,35.72099373141143,42.31968348104917,30.723962226918733
2017-12-30 20:28:19.000,85.19163355650613,61.747001400132966,48.04946397796099,49.16681483888734,51.17100926109027,47.26944627120019,48.50412853039701,44.47151841907944,37.158204958245314,37.32904682493936,43.46889859393415,41.012188371925646,47.32576713338833,34.72954737586051
2018-01-04 20:28:43.000,81.53472899114531,56.86794046149447,40.1826225080945,39.39687942671372,44.158377686912765,42.55194140621377,44.023404233421246,44.065987238382895,42.63057445806975,41.989523827357125,40.66868787006959,37.148391995099246,37.93387840962685,29.739301022817685
2018-01-09 20:30:17.000,78.07428246281484,55.16145402936301,39.56182328928462,39.21122011180967,44.099904544177335,47.78577950201122,48.34891850738936,49.02926390122159,44.83748099471186,45.79285955637833,43.49000803847218,37.288294445290525,35.43960853788148,34.22129796516749
2018-01-10 20:29:26.000,75.19503108458684,54.65737483694436,40.64459686278008,38.260749157195455,45.39389004759714,46.92286349994269,46.14227040556599,44.86400461789916,41.01528656218755,41.13657206647031,37.51507442160039,32.73933657758294,31.332636004258102,27.161284544155084
2018-01-12 20:29:39.000,77.87244312874984,56.70993237975751,46.01048427350494,45.51271645704338,48.15394551263518,51.14377932590553,54.86096052542086,57.3481416496018,51.3939313505728,48.86644946458693,43.0583116059298,29.359754457599944,32.32534522628711,34.013274422956385
2018-01-13 20:29:43.000,79.81071095613314,60.15933718238763,44.0885909778011,44.27517827475355,51.50938191699163,53.05462209588431,57.47230824104199,55.66071975537218,48.47945067494852,47.61769479025057,40.57184591501987,33.32343399267714,34.6849394290415,30.14338708959077
2018-01-13 21:21:32.000,74.26783567183078,51.3564327111079,33.20898645743792,37.814687576052776,39.37973107185248,36.024520035052994,41.46861380080583,40.26286199440818,,,,,,
2018-01-13 21:21:33.000,76.95177131206046,51.584425198791045,32.512355313665175,37.81449327997396,38.91809609331364,36.63156998038273,41.64149891541527,40.26287103243053,36.88824865194361,34.02569807028695,32.55162159205181,22.46381069233398,28.29057917661408,26.54416284712889
2018-01-14 20:29:28.000,80.9950835334962,56.46346536349371,40.97778841925052,44.43087572563015,47.57610062779053,48.64403487939542,47.91781127722616,52.88137707799903,47.68463580582901,46.85453030598693,41.135563559427446,32.90038020540472,33.09820247551331,26.24561864703574
2018-01-15 20:29:10.000,79.05874631907878,55.39541213447244,40.841764578077616,43.29253946746025,45.94669233605257,48.66542786801619,50.04618344177124,48.49828636055906,41.54472015228395,39.00554468325846,34.473053894038,28.53185839105278,32.978562403369,26.12597857489142
2018-01-15 20:29:11.000,78.53943973740962,54.97797626465543,42.57110720907587,44.12827603801919,46.90268284688845,48.42253852050276,50.63059857782077,47.99487101967168,40.79950235303365,37.94679822090391,34.205997102947194,28.56704990788152,32.978609371035006,26.12602554255744
2018-01-15 21:21:16.000,81.40194885011027,61.244757620631,46.80377013375679,45.206273800464245,52.15266213591656,51.52639452594539,52.24488194827853,51.25596736752764,42.692796816276974,40.86197458833325,36.75865581141215,30.82099282036957,35.27399725737162,30.072257266212784
2018-01-16 20:29:15.000,83.5747578764024,61.77262735416669,46.07744463120079,47.84572345730125,45.350501752343966,45.9119814992253,44.4109420196864,39.860898450774286,39.53166216052145,40.04253071993904,36.4840614257041,30.713926216112714,31.052579501184542,26.01549195569797
2018-01-18 20:30:08.000,85.0481570959974,61.83607490885196,45.032939692825614,43.8745007388104,46.71196466346908,46.39937393814196,49.42799303714323,49.76615307823109,40.687414588552265,40.7114824520128,38.441327509398455,32.51841661100236,33.02664078531381,25.863655052633376
2018-01-18 21:20:46.000,88.73981879499637,65.66537866577156,48.65636365417372,50.19422838287532,50.6770621658526,48.49795969363985,47.58966150224427,46.15805133522122,40.87842704689254,38.847363757123965,36.38603834205997,32.57223043042282,32.770052700531416,25.92207493265265
2018-01-22 20:30:21.000,82.64156013862925,,,,,,,,,,,,,
2018-01-23 20:29:21.000,79.54077643502812,61.62876964107159,48.9817102827243,41.91001867465236,45.33710459139085,48.667064222882274,49.80719076289725,50.63164803822056,46.79911614951112,46.886347133491554,43.270347449876574,37.03125822990973,39.25440911264821,29.90978585456428
2018-01-24 20:29:40.000,84.40869509002295,70.20041826935865,51.92890149794816,46.42829665571124,49.45445437843498,50.94285231604027,51.099755812661954,57.14721463973655,,,61.263700271034594,45.1992338789605,44.48981790594251,37.594518337897895
2018-01-26 20:29:58.000,75.12904566686937,57.01748488573832,42.57782006742195,43.46414812227595,44.38938805861579,40.38127163764061,43.853001836755936,43.70215341682747,37.148655447810704,39.23320172416305,41.17496995493219,,,
2018-01-26 21:19:48.000,79.51130028455877,59.54382819106368,46.02930180434547,43.17418580318201,46.55464403771876,43.36995290110216,42.7777912168287,40.45459695291035,34.61181801884862,36.90147854649289,39.468551092338735,39.35479954191721,47.468652670300266,30.51516029119665
2018-01-27 20:30:15.000,77.1328837506168,57.76215022480723,43.27009415803448,42.03982117341872,43.728920716905854,41.23252431479307,41.64675691764603,38.9677878260318,34.4048763558068,37.05619207111532,37.58452889000402,38.72201052341412,49.79520274690205,38.05172964626715
2018-01-28 20:30:41.000,80.39086257264218,60.05488796692975,44.65643590292249,42.26013850412351,46.21793978168573,47.19275965966924,46.13683147959723,46.6432886498843,42.82758339754525,45.53860962754129,45.35725226082815,46.22479658161147,50.33899424217719,39.065805278122994
