dates,oahuoahu0042_0001,oahuoahu0042_0002,oahuoahu0042_0003
2020-11-05 21:21:55.660,155.29376833555293,156.0203358774765,160.7975340960566
2020-11-13 21:14:02.910,151.53652108031926,151.92395085795718,157.4883610394937
2020-11-14 20:25:04.820,153.11838975863716,155.37307501976107,158.52846186759618
2020-11-14 20:25:07.040,152.70486277849963,155.23550570811744,159.26142879901266
2020-11-15 18:41:20.000,156.9938105477336,156.97334038669587,160.22559740622157
2020-11-21 20:49:34.000,157.25839854012736,159.12323054431593,162.83938461850352
2020-12-01 18:35:52.100,,,
2020-12-01 20:44:41.000,154.87801082175972,155.46846195232897,158.84034833953038
2020-12-02 20:59:29.560,156.13253510361972,157.24312057197798,159.7157209034983
2020-12-03 20:27:18.270,158.73979657139824,164.70962681499495,170.7817324889833
2020-12-03 20:27:20.530,145.8693888215041,151.96547107936783,157.40044134985263
2020-12-06 20:24:06.630,154.6452004012652,156.83225928545684,160.82289584324946
2020-12-06 20:49:07.000,153.95153171156068,155.41105341238054,159.77806951843144
2020-12-07 20:43:20.000,156.25984974803208,156.98641728995565,161.27756546020348
2020-12-10 20:27:55.290,,,
2020-12-10 20:46:21.000,166.2694374275333,173.71822512341114,173.4438245019955
2020-12-11 20:43:42.000,153.75376871467108,155.56647339242906,159.5365763182688
2020-12-13 20:45:49.000,154.7079830177103,155.43455055963386,159.3934216005738
2020-12-15 21:13:02.690,160.62485800918822,,
2020-12-17 21:23:01.250,154.85643339164784,157.20678543273033,160.11701436867378
2020-12-18 20:27:25.270,,,
2020-12-18 20:27:27.550,,,
2020-12-22 20:44:14.000,155.64520038632156,155.97375379182807,159.53656270454184
2020-12-23 20:47:30.000,157.6710702754918,158.20032430939688,161.9030273556479
2020-12-23 21:03:09.290,153.4733584044978,154.87490518576985,159.29209602046643
2020-12-27 20:26:20.620,,,
2020-12-30 21:13:05.210,152.4197804570687,153.32020687909687,158.1468659341466
2021-01-04 18:31:59.000,,,
2021-01-04 20:44:21.000,157.67991515106155,157.36285570803412,159.3079254611376
2021-01-07 21:21:57.340,154.8378513086619,155.56441885058547,161.09002646001613
2021-01-08 20:46:47.000,162.20336420146546,160.55739441195797,164.4178010669303
2021-01-09 20:48:02.000,155.3510797949104,155.26561501212612,157.41561458134842
2021-01-12 20:46:42.000,154.6559847245915,155.4489561152757,158.47099346061955
2021-01-13 18:29:42.000,,,
2021-01-30 20:54:53.000,158.40870252935483,159.12978850050013,163.30561266222753
2021-01-30 20:54:54.000,158.8227204914074,161.0960891131085,163.06026859280806
2021-02-02 20:49:05.000,148.81317016119024,149.54521927389214,152.89283891432208
2021-02-07 20:25:53.100,154.3595139224486,155.08608146437217,159.4472890872484
2021-02-08 21:09:58.730,158.46511716814425,159.3422172264117,162.52067696651463
2021-02-16 21:00:45.360,156.189234129033,159.51504186952343,156.70973033075694
2021-03-03 21:28:05.810,157.1191914905757,157.840277461721,161.3765331949189
2021-03-14 20:45:15.000,158.0893204014944,158.8104063726397,161.6362030991256
2021-03-19 20:44:57.000,159.85810708280752,160.1784381321466,162.5181589288269
2021-03-23 20:19:23.040,175.98563772722642,173.73779963294476,
2021-04-08 20:28:22.590,156.8258047617082,157.20661880388693,160.22925343095628
2021-04-09 20:24:30.000,156.85322669585696,156.4504685337521,156.18377901631766
2021-04-09 20:45:28.000,158.67271070678325,160.02447198763468,164.41556674113977
2021-04-14 18:15:50.100,159.29321875436383,159.6135498037029,163.05167791536329
2021-04-16 20:43:32.000,161.71156293794195,162.02915320189183,164.99189466375609
2021-04-18 18:14:25.000,157.789309303716,158.11238113844422,161.40337431101725
2021-04-18 20:43:23.000,162.0274490667722,162.34503933072207,164.55426741600374
2021-04-19 20:54:08.670,146.22885957103588,146.54963128083614,149.89883146617032
2021-04-19 20:54:10.520,160.0171599243248,160.33749097366388,163.5399667806638
2021-04-22 20:28:54.210,152.53577376287987,155.21537887716545,158.1326280415078
2021-04-25 18:10:56.000,166.5976189557934,166.7988264999574,167.93655998832975
2021-05-03 21:09:50.630,158.86804375434562,165.70704933615866,
2021-05-04 20:16:35.240,161.09783720749718,161.41816825683625,166.32303812935015
2021-05-04 20:16:37.540,154.41075918122166,155.01966488133473,160.46481723187236
