dates,oahuoahu0048_0001,oahuoahu0048_0002,oahuoahu0048_0003,oahuoahu0048_0004,oahuoahu0048_0005,oahuoahu0048_0006,oahuoahu0048_0007,oahuoahu0048_0008,oahuoahu0048_0009,oahuoahu0048_0010,oahuoahu0048_0011
2017-10-05 20:23:24.000,,-1.432646545879133,-1.4610906769759169,4.036786373978125,4.255023301504438,2.905911176754448,2.463162204713045,3.0094220689980964,3.0868314070141216,-0.9499207225201004,3.247828719859372
2017-10-08 20:23:57.000,,-6.7907655859072085,-6.758391599449378,-2.9722331171222214,-1.903358834725228,-3.3843051520845604,-3.857313494605044,-1.216376231712032,-2.595557325711236,-3.245446538331911,-1.227272916162767
2017-10-09 20:23:34.000,,-3.247356907585563,-3.895682925987528,0.5671841313427627,0.9292699085940752,1.5731354807370854,-1.9671052405167733,1.6275574637974932,2.57417869614936,3.920314141366698,3.9561582361383527
2017-10-12 20:22:23.000,,-3.9098784459666303,-5.974939394086501,-1.5228835748211904,-1.14428447161097,-2.6267303453932915,-4.333458805701474,-4.722714798778627,-3.480297399233994,-2.11752763474447,-0.4519832748934616
2017-10-18 20:23:29.000,-7.543863156788221,0.2687090047927362,0.1701682582649012,2.4593193408334,0.6913356783299278,1.3352012504729378,0.882365821411824,3.562024475965896,4.259766422546541,6.002469133990999,4.401816233351678
2017-10-22 20:23:11.000,,-3.7837344445140406,-1.4607958893834352,2.039244176414864,2.322420225734282,0.3061926525667486,0.4622906569932878,3.434619824043077,5.953014203422798,5.852410578400262,6.781326155555794
2017-10-24 20:24:45.000,,,0.3049133807697692,2.405656855039077,23.33193526316632,,,,,,
2017-10-24 20:25:42.000,-12.859275713562637,-1.856705972610022,0.5943636932831817,3.627924539690884,3.237343890174529,5.995363783039988,5.255635293187762,1.8753713267000944,4.6920657663373895,2.59424018045161,2.2086382641359137
2017-10-24 21:33:54.000,,-4.7824948321373615,-3.9680523693545258,0.4948146879757652,0.4528744971776604,-2.647478138077936,-1.8495009664333504,-0.3305352518872054,2.121329758493172,-2.6430076407755827,-0.5314271628695443
2017-10-27 20:24:26.000,,,,,,,,,,,-4.5240158595325735
2017-10-27 20:27:20.000,,-0.1827724696371535,-2.3895676788566944,-1.2374432073847066,0.3135723786428284,-1.1673739387165043,0.4930165087396081,1.8429974529371875,3.827728616123587,-1.2133651133481531,1.826313991635907
2017-10-30 21:11:11.000,,-4.188549519392202,-6.395866382810894,-3.931624088359282,-1.7953624516558315,-2.9054014188188635,3.290802873532796,,,,15.196069707786435
2017-10-30 21:33:04.000,,-4.172880808819614,-4.140506822361783,-1.7858859376741745,-1.407286834463954,-0.766420374996966,-3.372827507877066,-0.7512509405634953,-2.3238913983688647,-4.324350109638762,0.1133590871092269
2017-11-02 20:27:20.000,,-3.5546034439696617,-3.565867701767362,0.896999355562929,1.2590851328142416,0.9860919430734856,1.2284692280270089,1.1739256087582564,-3.901144984999071,-3.0520380141439785,0.6500139687252395
2017-11-02 21:32:27.000,,-4.901036228027017,-4.8686622415691865,-2.842366328008048,-2.438236882924201,-3.61788812745368,-4.10098292708447,-1.6213807892270962,-3.052046817576268,-5.052505528846165,-3.305056223509398
2017-11-02 21:32:28.000,,-4.900855001086245,-4.868481014628414,-2.513860129940805,-2.1352610267305847,-3.617706900512906,-4.141410920877051,-3.631984618769184,-3.0518655906354955,-5.052324301905393,-2.226138754067356
2017-11-05 20:26:18.000,,-2.4816390607912777,-1.2577076762942032,3.8907374480385895,2.21949111761015,0.8672908547325763,1.8443284214547504,0.8544478765360918,-2.1847282332672724,-3.622048495454629,1.227820488926901
2017-11-06 18:37:01.000,,0.9261635748913232,0.8276228283634883,5.246843351044511,3.470603025254836,2.605967169409408,3.673219181779431,6.288526283790244,9.227606414059313,9.610081440021965,9.254574757104828
2017-11-06 21:32:00.000,,-1.431860045281323,-0.2337494948039954,4.045839231339602,4.626246916350257,3.1497992681704643,4.840449086196258,3.2533101604141126,6.064375052289551,3.557146463158385,9.753844321620011
2017-11-13 20:25:02.000,,-6.742808873211007,-6.744001244594085,-4.36755709279437,-3.980701326217424,-3.4460174775250865,-3.824429222884743,-3.355612141510229,-0.5913019206864771,-1.68669419655246,-1.2224500472845226
2017-11-24 20:25:45.000,,-0.9219620156969606,1.1650594313935108,3.4641792721685745,1.696195609665102,2.340061181808112,1.665579704877869,0.2613654355962167,1.685792564013868,2.949364064322522,4.677658505236016
2017-11-29 21:27:37.000,,,,,,,,,,,
2017-12-05 20:25:57.000,-14.365943686024204,-0.1156766254106241,4.089568042510792,8.383538154403285,4.55057560169868,3.074127953518887,4.76477777154468,5.330398331796727,8.251867086637679,6.651372913034779,9.953656886355557
2017-12-06 20:26:18.000,-9.562312846061747,-6.049770776588178,-2.1029075545741858,1.602414833563253,-1.32411185810957,-2.9070813619702585,-3.3800897044907416,1.2796824510783489,4.272212385460336,3.787311022395527,8.592425356195738
2017-12-07 20:25:36.000,,-1.382083430560376,-2.4529097618955205,3.004057857305159,3.3578869716280075,-0.2433725663904177,-0.7062944521836144,2.824606438220303,4.801143067309939,5.263467517586937,6.343392754108644
2017-12-07 20:26:27.000,-7.220058362068229,0.8031793114887024,0.7046385649608674,5.123859087641891,5.469431538598006,3.897143854453721,3.5502349183768103,4.096494782661861,6.616947609439674,5.411541190160034,7.405777266357341
2017-12-09 20:26:23.000,,-0.6586561746936619,-2.7140188291663447,1.3715447673258252,2.1109340054152588,0.6314872442231545,-0.8898387920439932,-1.1611430588827192,5.506908245208339,6.083325135836282,4.425633578040084
2017-12-09 20:26:24.000,,,,,,,,,,,1.851882110407552
2017-12-11 20:26:48.000,,-0.488940548090383,-14.135517232686034,-8.924451382587865,-7.963061927857062,-6.812455581699959,-4.677781680948575,-1.5568708958991524,-2.6028305652090573,-8.75241195059533,
2017-12-13 21:26:00.000,,-3.237570376936085,-5.346617242042531,0.93382367102313,1.5761181998478186,0.0966714386557143,-0.3662504471374823,-1.080997098428459,0.3590488677959691,-3.6654037410423177,-1.0750903085597985
2017-12-21 20:27:20.000,,-4.326993083835682,-2.1863646343414347,4.167028251298127,0.486695492948221,1.130561065091231,-1.45567315403708,3.357384290584189,7.265523112779657,4.192034680928432,3.5135838204924985
2017-12-21 21:24:32.000,,-6.679042651159183,-4.559283878675012,2.0336526184100645,0.2656689559065921,-1.2137778052855122,0.4566990989884882,1.7409245916475249,3.842203608895773,2.690764585388984,-2.4285755443530324
2017-12-29 21:22:42.000,,-5.557770393302639,-5.525396406844808,-2.3913776908223694,-0.6703636421206578,-2.151309959479991,-2.624318302000474,0.0166189608925375,-1.1989905566766046,-2.457945334309108,-1.5398566109018137
2018-01-02 20:27:21.000,-10.287166203861538,-4.78240324230215,-2.6417747928079027,5.411851710377773,2.849103642289555,0.6751509066247633,3.838895424695426,10.0204153958334,6.799705387996076,1.5099944015851556,6.348200954877187
2018-01-10 20:27:40.000,,-5.834152383034968,-5.801778396577137,-1.3170880721347396,-0.9467456318529864,-2.4276919492123192,-2.871899569061475,-0.2597630288397911,2.6999564055172143,-1.799484029421118,-5.382207971446033
2018-01-10 20:28:17.000,-7.062545057799918,0.9639726165174518,1.2585352976537538,6.142139609237134,7.53809210805295,2.3504132926213184,1.3636839204001272,4.043342574954199,8.10724623802587,8.20108942834936,1.2009822550170948
2018-01-10 21:20:24.000,,-4.727785879601299,-6.065236124043091,-1.5805457996006942,-1.210203359318941,-2.6911496766782737,-3.454139970552847,-3.124298800033726,-2.1191869454853585,-2.914874612034696,-2.6236139350711465
2018-01-13 20:28:40.000,,-3.2944111013169985,-1.9088349582216284,2.5322088315715,2.8860379458943486,-0.653403514363979,0.6157322043384966,2.126827356844029,3.989693669127683,0.2814317645049555,0.2662431114640967
2018-01-14 20:27:45.000,-0.6454331654769137,0.3227670859992838,0.0472599831622088,4.485495157702213,2.909895425256823,1.2313076272292267,0.7784721981681129,1.3053713670515237,3.490476554107661,0.824562300977294,5.812935534095174
2018-01-24 20:27:51.000,,-2.335098164553225,-3.177632378906437,0.2546736582342543,-0.0932115292450096,-0.8626873257065373,-2.2796157136252817,2.654330680493027,3.5648575711375603,1.869927890142987,3.598222331056481
2018-01-26 20:29:11.000,,-3.235721928986637,-2.853486927199003,2.708888549696473,3.062717664019322,1.584770459336011,0.9102889824057682,1.6732876201766709,7.575040662901313,-0.0284517292788586,0.706774353126009
2018-01-26 21:17:43.000,,-4.189925212120315,-2.049296762626067,0.2616775874122759,0.6237633646635885,-0.8556833965285158,-1.3186052823217125,-0.8110668094052969,-0.1680843678691558,-2.18985330387493,-2.911459988170698
2018-01-29 20:27:44.000,-7.703382927474015,-2.086341717717929,-2.1412442196455226,2.2997995701476057,2.6536286844704544,1.1756814797871435,0.7228460507260297,1.2497452196094403,4.100246651860747,0.380370279623992,0.5601443853429973
2018-01-30 21:17:19.000,,-2.0757907270297555,0.0211994782672807,4.219782841186017,2.664179675158628,1.186232470475317,0.7333970414142035,1.2602962102976143,0.5319638526810733,-2.079864604777967,-2.10884161007531
2018-02-08 20:30:01.000,-7.485189757620084,4.402460897656615,6.368536369564952,8.792549004316566,11.0430895525319,9.57114057302903,12.77541640957888,7.077568281452747,1.8263691282874543,0.0258926856944597,3.4609139954330543
2018-02-16 00:36:55.000,,-8.263715251449838,-8.208085837145862,-3.2482726665247688,-0.7033226042411433,-4.307581254849786,-4.790676054480577,-0.1394491351431375,-3.741739944972375,-5.1773397878225085,-4.019758530630363
2018-02-19 20:29:54.000,-0.4411028484896313,3.0975163418283422,7.213618431594956,11.146327103220562,7.599019574807015,6.125571039217437,8.105760807924103,12.746254694848028,10.310305434940377,2.1513489692201304,6.056239619325041
2018-02-20 20:29:18.000,-9.366297513934434,2.727057518448204,2.9630174588912457,6.1099794627867485,5.54583779524174,4.070889703148653,5.600421458465915,8.464838024934709,6.300627133439596,3.366134669641161,7.186306459538868
2018-02-20 21:14:35.000,-9.26708590152536,0.7410172115357558,2.750730927977014,2.9323624245629074,3.2117384871649013,-0.3880214942642011,1.2925418669437052,2.099087802407766,2.5446475865819704,-2.089470469000147,1.9950012611370664
2018-03-05 20:28:55.000,-9.69725269607518,11.813118069356973,6.935847691267078,5.868118283748334,5.763036756314868,3.7399345210079065,5.440670795760983,5.894504342828821,6.794361320877385,5.081179111892126,5.320671891973056
2018-03-05 20:28:56.000,-15.35351079004356,9.215421363184031,6.289487208799772,5.718159925866003,5.214848672844645,3.607419243702707,5.172888098426276,3.872858625780085,6.747607888757261,4.160543797770997,5.165182355780316
2018-03-07 20:30:17.000,-15.423988149458484,5.3491496078871466,5.183416286368463,5.277028127137599,5.614343915427008,2.9386144849250524,3.706733308110402,6.425113354301509,7.1938226232034,5.180874893549309,5.565821205087723
2018-04-25 21:04:52.000,-3.815671730026742,1.189192283328727,7.190433019928798,9.30321441870145,7.621360648987342,6.074896193171047,5.713750041670736,8.432130087861843,8.35331884506133,12.042046920090185,11.002277452987489
2018-06-12 20:57:57.000,-16.719103506469928,-1.5348639105155948,0.5621262947814414,4.96575149218925,3.205106491672789,1.7500000172022343,4.526167930568851,4.49745238775658,4.608891643188242,7.427716579754679,7.454790418885059
2018-06-15 20:57:52.000,-10.033120153263097,19.66811495704322,9.124647037174109,10.38937656318812,4.991926675467624,3.0259223530999333,3.93119809452168,3.808216693994556,6.0573935606598965,2.356500348741289,4.507392259098559
2018-06-19 20:57:13.000,-3.638883703798361,1.623174634280942,5.397542985926733,10.13853177865059,6.497150097767003,4.740760594979608,4.769810872491845,7.026478125947195,7.795187394849086,6.770818829011314,9.65843369724662
2018-06-27 20:55:53.000,,,-3.973201664885867,8.376571647330454,6.583817995507346,7.232182236663565,,,,,
2018-06-29 20:33:25.000,,,,,,,,,,,
2018-07-12 20:33:47.000,,-0.7490621955768011,2.0035961890875464,5.439590941019119,3.917190031532503,2.4407423833527098,1.9979934113113067,4.69701276163055,5.434290323880994,5.137096943289215,6.061294237270371
2018-07-16 20:34:14.000,,2.2001542747514136,2.1364533157576573,6.51202730393126,4.719273652108152,3.244325560015065,2.8116630447915454,7.604001164373079,5.365951215960456,4.698258186281644,6.259619830049745
2018-07-20 20:34:18.000,,-2.172901000186605,-4.24660300930655,-0.3889587129424778,1.882093958238828,0.4026471970467231,0.025345861811137,0.6476072712944874,5.326548995312021,5.929807947380497,8.269823717548809
2018-07-29 20:34:01.000,,8.007301326962043,6.413416237781253,7.52399410134963,6.724654720170311,3.9739408264550713,3.104151690172281,5.742086181900017,6.510795450801909,4.772171245258456,8.026211972924084
2018-08-12 20:35:33.000,-9.904062007657505,10.896935676436897,11.47537704167387,15.22027208172906,11.927845120299336,3.432292578078251,2.9996300628547314,3.565250623106778,6.486719377947729,4.190583135539072,5.309266873186399
2018-08-15 20:35:32.000,,-2.866670618487352,-0.8648838507074292,1.5194706693781832,1.873299783701032,-1.7279597543173932,-0.1069078674213384,0.469416318840018,2.436126957306839,-0.0506479524180218,2.8168682696887184
2018-08-15 20:35:33.000,,-2.8666961338574355,-0.7697059285603993,3.649514594120624,1.9781276779662376,-1.7279852696874771,-0.1069333827914222,2.622150289140595,2.436101441936755,1.2800544067041733,2.8168427543186345
2018-08-15 20:48:29.000,,-2.878382561068201,-0.7380227665493893,5.1695100144388055,3.983400617865974,2.377265301957773,,,,,
2018-08-22 20:35:43.000,,-4.906966297875663,-5.118014727082459,-2.76339384239485,-2.2306566575907483,-3.867240612966951,-1.019549391147136,-1.7287588452841711,0.5267361547628417,1.4506978325294546,3.03672605850708
2018-08-30 20:36:34.000,-8.665058088677103,-2.8373513669450428,1.411531545576619,4.860773290761163,4.024431811989132,2.5479841638093395,4.319079536298503,4.804254542087179,3.3573409114062014,3.96654146355116,3.8206143364183984
2018-08-31 20:35:52.000,-7.955137580696087,0.0681000928608435,1.4486354325395128,6.518849308843345,4.734352319970148,3.173502408114648,2.815155699748951,5.1692724228032265,8.435643804909146,4.676461971532175,6.80764238679347
2018-08-31 20:46:16.000,,-6.495371883016544,,,,,,,,,
2018-09-02 20:36:20.000,,-6.964740161062687,-8.796421309973807,-4.58948838064605,-4.202632614069104,-3.563265711105632,-4.086969731469776,-1.4247839434228513,-2.997424401228221,1.8148847105992207,-0.5319303226712673
2018-09-10 20:36:31.000,,-1.0647779373456625,0.9885740233511284,5.123875199250259,3.6014742897636416,0.0017143083345392,-0.4511211207265746,0.6698688717734571,3.708064675649618,2.443691134614842,5.414213952474244
2018-09-17 20:35:49.000,,-0.3437884245257916,-3.900137044250429,-0.6063677015262965,3.150476229547123,1.1204890270694772,2.732450113518058,3.3178651002268884,-0.3761031368616667,1.8520147344881743,1.27108814576935
2018-09-17 20:44:07.000,-12.056300220950252,-2.197095063583384,0.686373044557544,6.367963561432798,4.73840629002684,5.383771418592839,4.941022446551436,7.640041796870679,12.745701744401693,12.042176265919636,15.513563719107104
2018-09-24 20:36:39.000,,-4.50888248818349,-4.52014674598119,-0.377583535810254,-0.0992198794490036,-3.297953005841,-1.6590880329288755,-1.1300240854684716,0.1882798772097466,-3.2904036390849227,0.0130350508334714
2018-10-01 20:36:52.000,,-0.1234731673609359,-2.330268376580477,2.132598680749814,2.4946844580011267,3.0407701255477364,2.685714601083023,4.607244262559865,2.5391105689093885,8.235244132903818,-0.7405584112620764
2018-10-04 20:36:27.000,,,,,,,-13.727401651467352,-8.832857798818063,-6.162842698198858,-3.7949190239468304,-3.252152295905465
2018-10-06 20:36:49.000,,,,,,,,-12.16213136789127,-7.339356781333007,-5.755282258749269,-7.453452954346242
2018-10-14 20:37:33.000,-13.011124585553896,-3.1519194281870258,-3.163183685984726,1.1927750730289357,1.6617691485968773,0.182322387404773,-0.2805994983884237,2.3796984605621843,3.054112608995556,1.5103235205767358,1.3986301832899943
2018-10-14 20:40:00.000,,-5.216521868877392,-5.329285898724665,1.2854738658302534,1.647559643081566,0.1681128818894618,-0.2948090039037349,0.4514616166180067,3.039903103480244,1.1093439701488084,-1.001947178318039
2018-10-27 20:38:11.000,,,,,,,,,,,15.199148551385113
2018-11-07 20:33:05.000,,-17.878016372328446,-13.097997133934095,-8.423167303299392,-7.956258450622038,-7.277093425539332,-5.603533556015605,-2.9422341185597114,-4.454820839442385,-11.086441969231378,0.1678395030884967
2018-11-08 20:36:35.000,-7.726761553391572,-4.538738391265127,-0.2462172345462503,8.433142168076603,4.518575739090888,1.2155762954416718,0.6575087807247721,6.441469306100103,10.313570861104305,23.500762668076494,22.65901617602928
2018-11-11 20:35:35.000,,-6.091357892306148,-4.072846308418259,-1.5742935814059205,3.1452837915326066,3.685039541350233,9.54291815664769,3.952430059210607,14.83784132135213,7.298038193337485,19.96888408046217
2018-11-13 20:38:05.000,,-3.366250554570329,-5.180955503498931,-2.8263346188113223,-2.430095824479351,-1.8068690561341143,-0.1464786086780016,3.972811235328973,1.0731755256333713,-1.0167112798974671,14.574593110220649
2018-11-29 20:35:00.000,,,-16.76644084581,-5.206005085344925,-7.667980523406639,-9.154339916945275,-5.813377644231604,-3.8356037751301777,-0.3322483489508165,2.6473674320871154,8.592955898927752
2018-11-29 20:36:56.000,,0.6429034422494944,-0.163850801135766,4.2407659862274265,2.50920932615389,5.2763872315462095,5.676469948056372,5.379898123789857,6.850726148599652,2.762583171348105,2.4884634540222272
2018-12-03 20:38:53.000,,,,-13.538815540605086,,-7.883456944578791,,,,,
2018-12-06 20:32:34.000,,,,,-14.328144849290526,,-16.214187942128664,-13.904648794083762,-13.393147556763202,-12.66438589729197,-12.892278380624434
2018-12-07 20:32:00.000,,,-0.1806597677178272,,,,,,,,
2018-12-27 20:40:01.000,,-1.5626168719293123,-1.486383688869325,0.8332509140870308,1.1953366913383434,-0.2841100698537608,-0.7470319556469576,-0.2394934827305419,0.2412580028556548,-1.618279977200175,-0.1929909367582787
2019-01-02 20:27:58.000,-7.468366878979695,-1.6907403623793111,-1.7456428643069044,2.2613979410704497,1.743211399535327,1.520464684218447,3.251846196333668,3.798106060618719,4.503951915971933,2.406126330086153,3.356548221190491
2019-01-02 20:40:34.000,,-3.85730111105437,-1.7166726615601224,0.5943016884782208,0.9563874657295336,-0.5230592954625708,3.2808163990804498,7.034589126227281,7.482442198702148,7.298594740429173,7.22014249822693
2019-01-07 20:27:24.000,-14.474282384672136,1.708407975773255,3.98122934386286,6.226733891923945,5.309215356361936,3.888320249711399,2.6448624942023566,5.2220596331487945,5.589752973892415,6.080919020807957,5.618480113020552
2019-01-08 20:27:22.000,-8.195051269731854,-0.1718135961749234,1.8815383645218675,7.180393075641996,6.616251408096987,3.017990982754588,2.5752420107131844,3.121501874998236,5.641954701776049,4.436548282496409,5.6706818409041855
2019-01-11 20:35:59.000,,0.1954026396476419,1.7249210516171865,6.646151855630143,4.861654866756946,3.385207218577153,4.201565112809568,5.381614939289213,6.378755159105437,4.590420443605857,6.674394529467548
2019-01-12 20:26:58.000,-7.59339226477464,-1.7656855430425802,1.81038074846096,4.750525184935479,4.530807104484331,3.619649987711802,3.1769010156703987,5.875920365989642,6.613197928240086,3.827925672396229,7.169387702714917
2019-01-12 20:40:13.000,-7.727991536161129,-1.9002848144290687,-1.9551873163566629,4.61592591354899,2.839685587759314,-0.7484947526863499,0.9089029540148894,3.588561608568961,4.620935353275106,3.122508682144689,4.757680888934372
2019-01-15 20:41:59.000,-17.179153810683097,4.951714589558441,6.9177900614667776,10.387373160841104,9.470530467271118,7.714479946486942,7.574505873185312,10.31224661543401,11.112387590991776,8.988453995834131,10.590222273037195
