dates,oahuoahu0030_0001,oahuoahu0030_0002,oahuoahu0030_0003,oahuoahu0030_0004,oahuoahu0030_0005,oahuoahu0030_0006,oahuoahu0030_0007,oahuoahu0030_0008,oahuoahu0030_0009,oahuoahu0030_0010,oahuoahu0030_0011,oahuoahu0030_0012,oahuoahu0030_0013,oahuoahu0030_0014,oahuoahu0030_0015,oahuoahu0030_0016,oahuoahu0030_0017,oahuoahu0030_0018,oahuoahu0030_0019,oahuoahu0030_0020,oahuoahu0030_0021,oahuoahu0030_0022,oahuoahu0030_0023,oahuoahu0030_0024,oahuoahu0030_0025,oahuoahu0030_0026,oahuoahu0030_0027
2018-01-13 20:28:39.000,,,,,,,,,,,,,0.2394325704207953,1.1321026164299428,3.750945403626694,3.2864455065445624,4.650911022095828,6.559053116111884,3.823604583933052,6.544275827635537,10.415208331060942,10.030233714868269,11.991225209411525,11.63191023425028,12.930225999779848,8.872831335455539,1.9802036145025856
2018-01-13 20:28:40.000,,,,,,,,,,,,,0.2394775017010001,2.059217339519258,2.977580000090224,3.3896931452419774,3.972577858263062,7.043758248055241,4.037659885432126,7.306100015524203,10.51063922467222,9.802831687550482,12.01859062040519,11.83236000817033,14.786453981931407,10.456695520067132,2.759966012312231
2018-01-14 20:29:23.000,,,,,,,,,,,,,0.0692881820010427,0.9915362674546236,3.8284976672145263,5.965171560225403,7.08623089926046,8.2913631898954,5.423993085595053,6.943500056830952,7.361791831723758,9.456177992531968,10.689634075081102,11.43998303775177,11.661463141394412,10.271771123782433,3.7465686250493313
2018-01-14 21:20:39.000,,,,,,,,,,,,,,,0.2799213453825598,1.6082606544087847,2.963033011078512,4.317208076654017,1.9667001886514703,4.5806085025254095,7.738199059956115,9.610474411564292,9.094689798810425,9.465235143982394,11.844251348857526,10.46957538264453,2.770947684892358
2018-01-16 20:28:01.000,,,,,,,,,,,,,-0.3016787762190888,2.132094576313074,3.4543042895426144,4.740061728700929,5.409636139661626,6.247411236294545,3.293239950335916,4.817108925890569,8.961231157908554,9.474020628911076,11.217724247226975,11.082500937700122,13.11765252678282,10.374079031073652,4.974899907618949
2018-01-26 20:29:54.000,7.338072782443883,10.35171865744636,22.070641531254232,30.398342144606453,25.32168977638572,2.356616066858836,0.3591173140032809,0.7055105787434609,,0.5774413580455698,5.232532553804731,6.099086518920851,13.288572936572866,,,,,,,,,,,,,18.724439848903643,8.715368124323007
2018-02-06 20:29:18.000,23.27492310090254,22.22926168513092,20.88009007881864,18.524444097343704,14.632441185201715,15.965819752522568,16.43540281754451,16.17685822564621,16.328229908748277,13.631499310442775,14.251525520307316,14.138636940968444,17.577375178218983,20.883346667411928,20.82870665024296,19.75236147371273,22.409228011864894,21.124525608512915,12.07332663450817,11.867234828450536,12.880981197154597,13.501838208787031,13.771954665653148,14.094351456345102,17.177987556199266,10.76541483996028,4.935232996604878
2018-02-08 20:29:59.000,,,,,,,,,,,,,1.0914577917065589,2.037535936603506,2.5911499253816648,3.3814953161819097,3.474639915484799,4.9939718883814495,3.3526712457174326,5.628532317199615,8.74790338055771,8.508533143709274,8.323167920740639,8.394696059535805,11.434705348123533,7.13353066936926,2.13581374733169
2018-02-08 21:17:17.000,-0.3669832051020896,-0.4655865243266047,,,,,,,,,0.3485912596605904,0.3336043656592975,0.0984108464030268,2.5367543646747537,4.064679192555057,2.834309213192625,5.64677698627292,8.192637168489414,6.525710975606197,8.920313674274855,13.10415882170802,12.251328837194796,14.454351527805615,14.208327243056104,17.237578262781412,13.92230240833986,4.787918144070089
2018-02-11 20:29:08.000,,,,,,,,,,,,,0.048332190756293,2.5328268530703584,4.851760873567815,5.084299074344253,6.67948906536683,8.057297261612034,5.78143378118418,7.871421356643909,11.642342954210488,12.60649193360667,11.827445309460485,11.980356010501684,13.456645589715809,10.250815132537683,2.424303741951172
2018-02-15 20:29:26.000,-0.4195811288257837,-0.825342436459237,,,,,,-0.4399370964322115,,,-0.237856608683978,0.0435332258799175,0.4859249520532592,3.091533164338312,3.8492328936342233,3.803360176972865,5.784234995051918,7.5205387801002255,4.962678778805571,7.234917645512618,9.951017343726956,10.325361796290702,8.848533535571171,10.851744209873608,13.950100621441283,12.558826433074731,5.29451415259057
2018-02-19 20:29:53.000,0.0301940365248765,-1.1335712047302977,-0.8078329503061024,-0.0332052904693958,-0.7231796961123294,-1.5824928766702626,-0.3019923241771431,0.863661614624138,0.3520433290578488,-0.1473867143420972,-0.5665582140824317,-0.7135221225193755,-0.3098389886352553,4.774933969744903,6.045889987981989,5.998353281969826,8.288809579825898,9.188265016660502,7.419667216441451,9.77614541084649,12.0170226821868,12.674469996894516,13.367215388284396,13.13661357720774,16.15044212326019,14.134793878879073,6.514544209433159
2018-02-20 20:29:15.000,,,,,,,,,,,,,-0.229649136939344,2.204091194426652,2.905663972783856,4.720407416267163,5.6975697813396025,7.913805294101037,6.150567530311156,8.82204231437823,13.514764469972375,12.632876442964967,13.436133421107884,14.503157866200551,16.23437620748267,14.26740143136148,6.470352787310764
2018-02-20 20:29:16.000,,,,,,,,-1.3039824416908323,,,,,-0.0883997189485767,2.375842550812551,3.8274291665276254,4.739363662350115,6.419614849598583,7.92027302201409,6.2806899761951644,9.291145579666187,13.55907069869416,13.19709617376569,13.436016896574726,14.95577543324726,16.249275734348497,14.844859786456816,7.925784856510607
2018-06-15 20:57:55.000,-0.0883509445693233,-1.205456418644066,-1.1126169898968334,-1.4823837733208098,-1.9206841299661936,-1.4270803107570211,-0.8874985889802318,0.099636644316936,-0.8326044202392973,-2.11366072109252,-2.024950133931737,-1.3360788012475373,1.3747684919340737,3.626638095670272,4.711281774636082,6.007459349873103,9.252283238098492,11.93132501800087,10.918231775911464,13.932292317669216,16.997910835528238,16.28217610712211,15.70201615705355,15.03575016424946,15.204046232902591,10.829245189993884,3.43187478315365
2018-06-20 20:57:12.000,0.2979963477235141,0.1789459975533084,,,,0.1365223839306349,0.4429522512080063,0.5785995086844391,,1.2541673842049097,1.908960677898757,2.5488755670334364,2.391915061954492,3.886051202080224,5.326291964858274,6.389577414660681,9.40053331624631,12.547762754141736,9.950889945060174,12.52097765041504,13.91464091215796,14.7659243660103,14.72271616473479,12.968171214437536,14.884623760226086,11.579140284595756,4.333989981630749
2018-06-29 20:56:25.000,-0.1944935837675208,-0.7423747296550183,-1.4548509925698745,-1.5299703800940851,,-1.7573168702948774,-1.2151895503032488,0.7787750633770734,-0.6708549698391106,,-1.346646031578483,-0.8206801588682923,2.600470319036809,3.902159832009918,3.613187698019779,4.07341650479615,6.519801101701777,10.435796026395424,9.363857575564266,12.644591830569244,16.186051038214067,15.452521975839655,16.16457326792971,14.661930224409316,15.990634181034563,11.630849189524843,4.456831250748803
2018-07-04 20:55:04.000,0.3650599269613921,-0.1542465229087227,-0.5830836054727644,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-04 20:55:05.000,-0.6573446969602144,-0.4271405469631253,-0.913408586355866,,,,-0.7302484649656165,-0.6461029829743838,-0.9525894652092064,0.2350176708046918,1.0481187029691912,0.0175059983626535,2.664565207863542,3.871478669525147,4.575544471883526,7.009017044570627,9.138401686410155,10.860808293078774,9.10491408326354,10.725900868135334,12.37048134839604,11.590589107367412,12.06706777531974,10.473649658516976,11.727468728609516,9.575116728498548,4.2916670151902165
2018-07-10 20:54:06.000,,,,,,,,,,,,,,,,,,11.869087477444072,11.188073174709764,14.199791952535977,19.216803667313865,20.34638115076814,19.57672811858695,19.246338233275733,19.390484603377327,18.13341942133307,10.052597640464889
2018-07-16 20:53:39.000,2.9131508071207337,3.05204335525038,3.3246909766555,2.472846823587976,1.4273029738623366,1.0240083615297833,4.34348967245503,5.386692670456098,4.429593103446848,3.743378726690082,4.036983798257674,2.1942899613544373,2.4903168993113303,5.278827090692984,4.996729153420835,6.03944076163908,9.22118367034918,11.794562510331462,10.44382547022005,14.073633464192156,17.28335821431299,17.27938908016145,18.6479190001669,16.66982930658972,18.38763868278505,14.114547816965146,6.45100544725114
2018-08-14 20:49:29.000,0.513899421519429,-0.0451482283145716,-0.1780893368707716,-0.0548312238476929,-0.4033877320272681,0.5690967593125893,-0.014416838591758,0.8495943478269057,-1.3209358533868034,-1.4772448975142731,-1.0995743797227564,-0.9277992764711134,0.6759023391050527,4.408782268601728,5.92683118580584,8.128281691713118,11.050824513771696,12.380275078139228,10.936300381498176,12.332546693439518,16.30614951633775,15.32206929132608,14.765064905387105,14.826005292059673,16.04518939643776,11.68540440492804,4.874317014082655
2018-08-16 20:36:21.000,,,,,,,,,,,,,0.3269253324959703,1.6388467667717677,2.9085550092492847,3.655451324794392,4.789776929305138,7.333098317198639,5.8745776695568575,7.698814082428193,10.278118143573003,9.663623289200782,11.842059019364433,11.540831772049916,12.017514755065902,9.59085651728743,3.131920743412332
2018-08-17 20:36:41.000,1.2093180764731544,1.0028665889108606,,,,,0.8484203717317161,,,,,,2.248475168247582,4.04758230446868,4.607456043085473,6.274815674939802,6.961616595330455,10.372390204333705,9.235041766392392,12.04276574268006,12.224387535016316,12.270070363142771,11.69572210786512,11.07408844224876,11.67182433743363,7.652303890953742,2.1555289755902143
2018-08-30 20:47:12.000,5.161924212606005,3.7040862585498,3.375323541533909,2.8302883378719965,1.1187596906904926,0.2433993630299156,,,,,,,,,,,,,,,,,,,,,
2018-09-17 20:44:10.000,,,,,,,1.9528764685310005,2.864605271645423,3.490998853573953,3.920838557267775,2.746904214935086,3.145948329849509,,1.9147236697848904,3.1282639942242847,3.6736034320922215,4.3149812651709984,7.9142466324647955,6.900789701268495,10.272064084034426,15.16427243394386,13.412819347026662,13.276466085183916,12.109506154787129,10.69566912499544,8.449256311946627,3.2063063394033184
2018-10-02 20:38:38.000,3.0885430044619144,2.592020432922217,,,,,,,,,,2.4943488205316657,,2.579839927879465,4.234520790666895,2.4888149432131867,4.5328961347975785,8.179327698402963,7.47943697208725,9.718898003336989,12.854674244155431,12.661324032436312,11.626323656671072,11.015936914003971,11.269773899293677,6.815755119762059,2.6033638355837803
