dates,oahuoahu0053_0001,oahuoahu0053_0002,oahuoahu0053_0003,oahuoahu0053_0004
2017-12-21 21:24:30.000,25.3847897739932,25.894253327653384,23.302516507881634,17.22373631018542
2017-12-25 21:22:46.000,52.99632507926685,55.78298872762942,54.469638196442354,40.16228286679088
2017-12-28 20:27:31.000,30.77592426920999,29.501801509124466,30.06768821558469,28.085934610507483
2017-12-30 22:04:20.000,32.80567950718455,27.37624948819663,33.36438076673619,41.6639046044111
2018-01-04 21:17:41.100,35.11237409347791,40.40059084381044,41.112818207822,41.42073547571585
2018-01-04 21:21:22.000,24.949745805615706,28.22991620487809,29.54099064136864,25.547941949621308
2018-01-10 21:20:22.000,15.174550492824231,18.20531253468908,19.83510608612172,21.86181233079208
2018-01-12 20:26:56.000,20.81691466822164,22.45971695127508,28.06210947733802,25.36704365079041
2018-01-14 20:27:46.000,18.769549155812697,17.815099265474153,25.161942763074983,24.318906749625302
2018-01-15 21:19:20.000,20.94919728813612,24.398108266443824,29.560353935852728,28.24510105338541
2018-01-18 20:27:58.000,32.11152041153187,30.28755702508133,33.162269477623255,27.36754867590992
2018-01-25 02:14:21.100,46.70894547752388,34.665765398425705,37.46441621598103,50.11101006217292
2018-01-26 21:17:41.000,15.459804772074545,18.985176074025738,21.76633961145392,20.40349755489368
2018-01-29 20:27:46.000,19.143006894928025,22.09996451376365,30.434631814253667,27.03374404202779
2018-01-30 20:28:42.000,27.08713743664704,29.765638063850787,34.77629018648295,39.47676255815101
2018-01-30 21:17:17.000,4.043032240539164,11.616457947046152,17.565133692682934,14.668598999852508
2018-02-03 20:27:35.000,30.940557658938268,34.10975994067281,45.82524211560343,56.069335596171626
2018-02-03 21:16:35.000,26.12434923686905,25.802960377646404,25.01745197841745,25.796632879146177
2018-02-08 20:28:29.000,24.81278043148489,24.01467251872297,27.591212055926714,30.67890490404889
2018-02-08 20:28:30.000,26.67342045893133,25.077377403665512,29.12930217116392,31.131756678031568
2018-02-11 20:28:02.000,28.663717535992024,28.782935477261088,29.641330937825902,25.370525579183703
2018-02-12 20:28:40.000,29.540028016635027,28.425696306557693,29.971858476047256,39.460591164527735
2018-02-12 21:15:25.000,19.330983473407,20.923510740546654,23.755553142065367,24.716166438981745
2018-02-16 20:28:41.000,16.838030705734372,15.92614551397598,16.65427763651639,13.396672028557315
2018-02-16 20:28:42.000,14.329970873546676,15.475015622442132,18.27200502136921,20.275964319745768
2018-02-20 21:14:33.000,22.3605644641905,23.23658637510909,28.69561736692327,27.93791184334689
2018-03-07 20:28:48.000,45.15083665366528,41.95267241029468,51.11401731280818,58.3468881003623
2018-03-07 20:28:49.000,45.47572575694179,41.2309427098539,51.87052361759507,58.23649602820276
2018-03-07 20:30:18.000,35.472178651698606,47.899354559458814,49.34487844823331,52.99824175968712
2018-03-07 20:30:19.000,31.81033620215556,25.565540396853244,35.10793051545482,31.38794777674532
2018-04-23 23:36:53.100,,51.3693141346872,48.43873827629637,46.029523786372174
2018-06-19 20:57:11.000,23.06798266763899,26.126223054617263,34.1927209764445,33.26862519992324
2018-07-12 20:53:27.000,28.49224971343949,27.443265818349808,26.1256825130994,
2018-07-16 20:34:15.000,31.838591528757348,29.57520223618588,37.34838932053013,46.70624442441609
2018-07-28 20:34:32.000,28.16684356313167,29.92395242076626,35.55988312084327,38.496410308196346
2018-07-28 20:51:25.000,22.56152902013509,27.32755915470506,31.39025300955061,38.97175908667221
2018-07-29 20:34:02.000,23.62358417565486,26.089101792401145,38.92876647557533,48.8423923081666
2018-08-12 20:35:35.000,41.6369429152267,34.7695776130606,34.68961953556244,41.54999207751208
2018-08-14 20:35:36.000,22.301483939906497,25.277462303820183,39.45094211086456,48.72069259127192
2018-08-14 20:49:25.000,25.23102875264328,27.101721491646213,28.08586811192144,26.4729873887251
2018-08-16 20:35:10.000,14.750321831949266,18.434026309196334,33.44392492562864,41.67069355070207
2018-08-29 20:35:29.000,19.78778944076423,25.611542452588296,29.79646876827516,34.25633544475948
2018-09-06 20:35:45.000,25.419599386410795,20.49504118433034,21.639514553911383,22.556794927616536
2018-09-18 20:43:03.000,57.57310264242694,,48.454962962510166,43.39392452409784
2018-09-23 20:36:17.000,23.16665645440067,24.814077672185032,29.630324273513367,40.710874750628605
2018-09-23 20:36:18.000,28.501746795018963,25.55695181701429,33.38653940485862,42.09675358741984
2018-09-24 20:42:43.000,,,,
2018-10-01 20:36:54.000,21.32423061630008,22.789073153385026,27.07147572009551,27.778337566154025
2018-10-02 20:37:02.000,22.77649949430277,22.68713662573648,26.14758030685591,27.02860417695768
2018-10-04 20:36:28.000,21.869787395694765,23.14759562707765,28.342217089827585,27.980006099877272
2018-10-06 20:40:42.000,40.591034878149664,45.51354828865343,33.72409717658342,26.88267901618691
2018-10-09 20:36:25.000,26.112659184111934,20.591059001760645,41.08352178563705,43.25749239886099
2018-10-09 20:36:26.000,26.790502536094248,18.98470389521444,33.75707493924187,42.97305906899243
2018-10-09 20:40:36.000,37.82730385706651,36.42158735491865,29.70137214193993,24.05793490293091
2018-10-14 20:37:35.000,35.145813409411375,28.031737805827632,30.435375264158488,33.44460192202323
2018-10-14 20:39:58.000,19.603621950159585,21.8188056979326,25.519602761772337,23.16365694180548
2018-10-17 20:39:10.000,36.32471072495196,39.04953101761095,38.04593205345813,36.46185287665533
2018-10-27 20:37:30.000,25.4376438007648,34.588388952083584,34.073974851737034,29.24749984002768
2018-10-27 20:38:09.000,21.812677950127902,27.450878121157857,57.01677554125184,51.416754401776416
2018-10-27 20:38:10.000,21.58032769048745,24.352214191041707,22.900757883495668,21.68273873798048
2018-10-31 20:37:54.000,29.53839493561976,30.30354761485912,31.063304137760195,25.139911559380703
2018-11-02 20:37:39.000,28.61149224054261,26.61748539995324,28.778755579668005,27.520264394062
2018-11-04 20:37:46.000,51.21070859014252,54.68740132861177,,
2018-11-07 20:33:06.000,15.280931330683512,18.61796590014495,18.935999615129475,15.103711297643908
2018-11-08 20:36:33.000,29.85502756977701,30.577393868628707,32.30798517940127,33.28221344113172
2018-11-11 20:35:33.000,29.011489273259787,28.937587702324752,36.179744708883305,30.974047775062804
2018-11-11 20:37:47.000,23.273416267211623,26.17575592062172,32.93920370134114,39.82056296404666
2018-11-13 20:35:31.000,15.448908131041533,17.379135013257624,15.472591476871276,9.365253083568987
2018-11-13 20:35:32.000,15.457373845927265,19.448161919704027,25.02613974426232,18.55613240822484
2018-11-14 20:38:58.000,24.985027408488527,28.78072190267786,58.59933377060139,56.891977450031455
2018-11-26 20:33:29.000,,,,
2018-11-26 20:39:09.000,33.2840082086431,21.24157362988584,21.89098588070085,18.543223915732234
2018-11-29 20:34:58.000,22.19683127827527,22.702132249545887,25.56791209082841,23.38927170534526
2018-11-29 20:36:57.000,23.21728506401732,24.27842725422865,25.54741855440915,22.60017848523118
2018-12-01 20:38:32.000,15.96818711605098,18.35500947074472,19.58133541168568,19.62455759965913
2018-12-03 20:32:16.000,14.32647101487054,17.773402978612957,16.88751384115733,8.674840997777935
2018-12-05 20:31:55.000,38.79226187704353,54.04384454688207,,
2018-12-22 20:39:29.000,18.26619151760563,21.6583491519584,22.62856204122384,21.006724331439138
2018-12-26 20:39:17.000,22.589017130719096,28.418900067373784,30.427146939263395,23.72141629202043
2019-01-01 20:28:02.000,11.60984969009276,14.130916953580195,12.83458170352353,6.953433978218137
2019-01-02 20:27:56.000,20.63079282491488,21.89355802226489,23.57474166075717,22.40917632254403
2019-01-02 20:40:36.000,36.36935244143241,50.248354768756045,58.64979605020488,56.43833313030213
2019-01-05 20:39:10.000,25.88443237618552,21.074323716545468,23.37241417416702,21.933882670771627
2019-01-07 20:27:22.000,29.499015243785745,30.47903859393628,29.797484528637664,31.460587444276523
2019-01-07 20:27:23.000,50.79955954755115,,,
2019-01-08 20:38:53.000,25.415055137386908,20.24110851514169,23.24848718870208,24.46239073052569
2019-01-08 20:38:54.000,22.708473131889065,19.051083788805,23.24843772357089,23.32485782744128
2019-01-12 20:26:56.000,24.211381653411447,24.087655251741698,26.46628930822301,28.1996189677708
2019-01-12 20:40:14.000,30.20911813624345,29.31270730036663,33.52115671203495,33.8778572926835
2019-01-15 20:39:55.000,,,,
2019-01-16 20:39:56.000,,,,
2019-01-20 20:39:37.000,31.585609917324373,27.54996324062604,27.94639562983012,26.08311068382613
2019-01-23 20:24:51.000,28.992226400363847,21.724979899310128,19.29385789408225,15.95870136789264
2019-01-23 20:34:32.000,33.29309521770397,27.68283991858939,29.981162125215395,30.12062571369828
2019-01-25 20:37:40.000,30.28920590645011,27.40944676055064,33.13839077574008,32.02024333562867
2019-01-30 20:40:18.000,18.125953890043736,19.346497823025818,19.12509802947664,13.426735629010166
2019-02-08 20:41:58.000,21.91782328476657,24.70311369088596,27.4194559232296,40.865007658968125
2019-02-11 20:38:45.000,26.47611980172225,17.73903084565298,23.55656474998093,32.19735052192466
2019-02-18 20:41:56.000,50.43601263968808,,60.91024804898219,55.17229703341398
2019-02-20 20:40:20.000,41.21921208198552,28.8553965723315,32.109721922994844,43.77800626754423
2019-02-20 20:40:21.000,37.00535091500567,31.848043570095435,35.19518869809539,46.671743043724
2019-02-22 20:33:25.000,49.27964394866582,45.73350025282975,54.11113485277672,50.50586690825241
2019-02-23 20:39:41.000,32.480845776875306,31.068416512510115,35.18017713933839,46.24480877618474
2019-02-24 20:41:05.000,29.52102683937941,31.51098866007169,38.06270145212044,48.96952649887463
2019-03-02 20:41:06.000,29.53581400080052,33.5407140454776,48.32809583872039,56.109556118362974
2019-03-03 20:42:05.000,33.93350025642262,30.564157755284064,34.7647246594792,43.81004656123171
2019-03-09 20:18:50.000,,,,
2019-03-16 20:17:23.000,29.59309735410502,26.7453879696823,29.94474634476333,40.33974790399881
2019-03-19 20:42:07.000,37.86676060666525,34.80545611728965,44.36991651321159,53.544845407881866
2019-03-20 20:38:52.000,28.94349282522239,28.448950558570004,29.39953712672838,32.86676663863731
2019-03-21 20:40:29.000,31.793041789324626,28.546834250343085,33.01359356982811,45.655178868952255
2019-03-29 20:16:57.000,,,,
2019-04-02 20:42:56.000,8.383951651434339,11.095665446387306,26.920667228661973,21.63357630940405
2019-04-04 20:40:57.000,33.688275533329566,30.87229810519789,36.014326859777206,49.48225326624053
2019-04-07 20:15:32.000,34.091443721292194,37.13756215627445,50.08289810509937,58.25493740770211
2019-04-14 20:39:15.000,,,,65.20383671384346
2019-04-16 20:13:56.000,21.92111214844649,25.488576179486465,35.625256017296465,36.05332881672288
2019-04-18 20:41:14.000,16.91107776871702,30.515002801946853,43.89704606802125,50.805245040134
2019-04-19 20:41:46.000,52.90899810087837,56.12737057854218,54.25000526721079,53.16294231354806
2019-04-25 20:10:42.000,43.04110113311134,32.14687197205883,33.95718596749428,41.93875294058167
2019-04-29 20:42:52.000,,,,
2019-04-30 20:40:50.000,27.141521144096863,25.049645260160467,33.66628444895761,40.7543414445172
2019-05-05 20:09:53.000,,,,
2019-05-09 20:08:23.000,31.53436465711713,27.60968716341493,34.3322028552986,45.414712210256354
2019-05-10 20:42:59.000,32.082421930729566,31.471617213120336,42.20416678483563,48.341639935718085
2019-05-10 20:43:41.000,46.12358939698056,37.18986372847952,38.290894372956814,45.0624766123114
2019-05-19 20:09:04.000,36.31280215014558,35.954708646126164,37.34976417820611,37.6958952146151
2019-05-20 20:43:10.000,31.9396498024365,30.63367246098508,37.178481679805074,47.4165444760622
2019-05-22 20:05:04.100,25.13210361330262,26.29629576322164,37.06746320505461,32.4695973352603
2019-05-29 20:40:45.000,20.206034512225493,22.85865330166486,26.96000640442863,29.336323385398234
2019-05-29 20:40:47.000,21.474488594388404,22.96504561397672,27.72941510275,27.328177072108016
2019-05-29 20:42:53.000,26.917072718834923,26.16109923917259,37.25356620778408,44.942225370978285
2019-05-30 20:43:51.000,25.404165244008578,25.30045588401884,36.6342445246382,46.37455189278588
2019-05-30 20:43:52.000,25.073901426686096,26.558606102510065,39.166811789151694,48.08288495136176
2019-06-08 20:41:26.000,32.261043641198576,30.844541113907496,34.92421140140417,46.45001210631925
2019-06-10 20:04:18.000,53.66255510141052,,61.726951171726384,55.657093247218334
2019-06-10 20:41:40.000,21.92060034175505,22.730475687673085,25.862680152883208,25.96626081598636
2019-06-11 20:41:12.000,22.11400216505937,21.9871160333718,27.631056881082426,38.05095631485854
2019-06-12 20:43:45.000,22.14228681909778,22.76543569010284,32.727051339903326,39.841631630673945
2019-06-13 20:36:39.000,37.47330030265492,34.871460675630544,38.94097501915373,47.95514580831055
2019-06-14 20:42:21.000,21.25685994229768,22.50353002600972,23.29167909188808,29.157513665275847
2019-06-16 20:41:17.000,29.86272607184671,23.9428199728294,35.59736524186461,44.12634247362089
2019-07-06 20:41:47.000,16.381804914962256,19.46762291191981,27.025934552296302,44.05569628662591
2019-07-06 20:41:48.000,17.93366207097548,20.80593069790959,26.94005406320437,44.05572924073219
2019-07-16 20:42:33.000,24.31867700165252,23.2040821446812,32.95950961250447,41.955420472411056
2019-07-24 20:42:43.000,23.309537980362485,23.590667514178687,33.73889673320339,42.60614435456106
2019-07-27 20:56:10.960,34.37341444508277,25.94787429563368,28.093973859625663,37.41503167528278
2019-07-31 19:55:21.000,,,50.74787449747617,48.34974885292056
2019-08-02 20:34:04.000,36.76601474612811,35.065683948550394,34.08318224558101,41.92067457498746
2019-08-05 20:43:16.000,,40.62064509517641,43.03042585481546,44.972320962176006
2019-08-10 20:34:52.000,24.98157174346268,26.615195037365403,29.61898429177312,33.62724016017432
2019-08-11 20:42:24.000,25.02847674199846,21.15232788016221,19.54644876429844,22.00454023256412
2019-08-11 20:42:25.000,28.37676780841956,21.22385799104394,19.56482048036801,21.2065143713282
2019-08-13 20:44:11.000,23.64010674427788,26.52541297779291,35.20940251355008,44.65802270498988
2019-08-14 21:29:39.280,30.461687662062364,31.844400977938992,38.1817993539374,46.9951331218498
2019-08-19 20:44:21.000,27.7604878070332,24.48224076890034,22.1534262053644,15.518561725900929
2019-08-26 21:30:18.210,20.26600659010302,16.80327349046251,15.15611459446142,11.588751933635638
2019-08-29 20:44:24.000,23.036560203283702,26.276743858958053,30.037646171069007,37.66279660539504
2019-08-29 20:44:26.000,22.09897351257509,24.589837267354053,33.954321907060944,39.02906322304138
2019-09-06 19:51:55.000,22.1715821814326,25.268427212349664,27.820788925344345,29.076147131486188
2019-09-09 20:44:49.000,34.730069574240694,36.12911068287459,41.93879423475474,44.18890625934903
2019-09-18 19:50:00.000,31.86447609113957,24.93497067540569,30.73759504880529,41.21665935976244
2019-09-24 20:44:16.000,21.094444269384915,23.278049818917825,24.13391272054429,28.617417922990143
2019-09-24 20:44:17.000,20.032935327847696,20.351220443141933,22.327521738361423,27.401965058823787
2019-10-06 19:47:52.000,12.254448407767628,15.419829358493676,26.27737575337872,21.285434275672465
2019-10-09 20:44:58.000,27.07239607472448,30.73518109637014,37.70592162470658,36.723834151091616
2019-10-13 20:44:27.000,23.208909356797825,20.98887139181493,24.31173750103591,37.65285963664605
2019-10-17 19:45:55.000,23.117725432021988,22.58797589392416,23.17491145711348,24.019918969075785
2019-10-17 20:46:00.000,28.60460038188244,22.73995211836947,27.584757339992823,38.615045058438085
2019-10-19 19:45:12.000,35.79054115326863,34.27731662784889,32.50940818846235,34.510186742456284
2019-10-22 20:36:54.000,16.214768478035424,20.651458770974244,26.45399587963305,24.92278609271772
2019-10-26 19:43:33.000,20.680156996963632,21.8251248441588,22.78975314707825,20.619673545013818
2019-10-28 21:00:47.120,,,,62.48208711965068
2019-10-28 21:00:49.600,,,62.10746839440808,51.4103632499675
2019-10-30 20:43:27.000,,,,
2019-11-01 19:41:21.000,21.68813749019006,22.45669410106302,25.03094384184573,24.5222424088342
2019-11-02 19:41:55.000,21.13574798072701,16.802227736055322,11.154150607159572,7.949878243781618
2019-11-04 20:50:31.000,32.866927507464915,36.50980712605393,39.40074400058191,37.325547766464695
2019-11-10 19:39:27.000,24.123948859202144,21.453800816595344,28.214497602712783,25.770545838596185
2019-11-11 19:41:21.100,24.176419695044743,21.1083498787806,23.333545083177,22.810892458292784
2019-11-11 20:45:53.000,37.64753244507623,31.610733006126942,,
2019-11-13 19:40:07.000,18.88752202149072,20.744482655204493,23.312091690149085,21.57173487673581
2019-11-14 19:40:00.000,19.20684721025317,22.2548132964797,23.631416878911537,23.092297893937147
2019-11-14 19:40:01.100,18.4158817447042,21.758903173307143,22.093173678026545,21.54392718792954
2019-11-17 20:45:14.000,29.14943555502973,26.87260552552016,29.175231412346445,37.3655019922936
2019-11-17 20:45:15.000,31.00998907359544,27.715862366085307,30.16011990673301,38.08438345901028
2019-11-25 19:39:33.000,,,36.247452579085845,26.63374165270129
2019-11-26 20:33:34.000,25.483742482795183,26.354155694122785,31.691908115105083,33.3509390751817
2019-11-27 21:25:21.250,29.742448693110354,23.71956365507308,19.41325024014832,13.564420034816909
2019-12-07 20:46:18.000,21.84496861124542,22.362423224379647,22.023284692980347,25.79181454507429
2019-12-08 20:35:36.000,28.42542308607844,17.947009096222313,16.777170237423128,15.168086930360788
2019-12-11 20:43:19.000,21.32369912074528,23.33587287359508,28.08342950462437,27.47722184395093
2019-12-12 20:36:12.000,28.98586700337484,24.09623355712847,26.78126025020427,27.986826827407327
2019-12-12 20:48:26.000,24.66205768473452,23.431643426817853,13.877184020299069,7.491713964608233
2019-12-24 20:47:27.000,34.43896594267526,21.726160025345106,20.93738223025561,18.864325476673933
2019-12-26 21:03:26.840,26.65716753535961,21.769046488804488,20.52300321534512,25.91553955491544
2019-12-28 19:33:41.000,35.537340528333964,27.023676217171893,27.972455820165035,29.538529101794893
2019-12-29 20:33:52.000,25.769824104493928,28.22475996054664,30.307652178718246,25.34629376740891
2020-01-06 21:23:36.020,22.813376273327325,18.921793249379856,34.78327926340588,45.43960816838858
2020-01-09 20:48:08.000,,,,
2020-01-18 19:29:27.000,38.78973782602528,31.866016257487992,29.52568533010958,22.05354228762417
2020-01-21 20:48:18.000,29.905925912056567,24.87554541777993,27.017223143208074,25.486883170674847
2020-01-27 19:27:38.000,32.14483308712385,24.057292682691585,24.183855505807585,20.07221689149039
2020-01-29 20:47:04.000,33.43634733167757,33.551341179025755,38.70060808680539,46.04675027066365
2020-01-29 20:48:16.000,29.70704895660387,25.24346747868825,33.51598423683098,38.955859776876416
2020-01-30 20:47:21.000,27.72032587644952,26.49957465369313,30.243717727643705,39.82568397228574
2020-02-04 19:28:30.100,17.770369992939088,19.45126551632889,23.03906023374048,18.034446945866144
2020-02-09 19:27:16.000,56.88233793358737,46.52441457328034,36.90423914231219,27.215365156003628
2020-02-09 20:45:26.000,33.22158542359239,33.30427555698638,33.84591958181192,40.26690433332791
2020-02-09 20:45:27.000,32.373506824622034,34.32606838789085,35.90397658533233,44.27141566956973
2020-02-13 20:45:28.000,56.00385743828811,50.88675749048511,51.92915639978157,52.397582912954704
2020-02-15 19:26:00.100,25.88521465290066,29.85755148045834,38.759328076015045,32.11658914364805
2020-02-21 20:45:24.000,43.5803604657666,45.57559577920447,48.68930096220118,48.026384646476274
2020-02-23 20:32:46.000,13.23703646808714,17.93169570201443,18.086080915909672,11.115241394054255
2020-02-28 19:24:09.000,51.97363663743467,,,
2020-03-05 19:23:05.000,43.215022925774086,54.75834662366301,54.58129126240061,48.62388730896515
2020-03-20 20:43:56.000,33.844131239135606,29.598448471910302,32.51657782691929,39.42226833432989
2020-04-03 19:18:27.000,,,,
2020-04-04 19:17:55.000,41.343498268703016,35.65999413038855,38.62688947868521,46.19837378089468
2020-04-04 19:18:14.000,51.67704145902682,40.373031452932935,37.57210418090297,46.25221282765094
2020-04-16 20:45:02.000,42.04534266001431,37.35076379682026,42.799822255122976,51.61642224506648
2020-04-17 20:47:14.000,46.71817147867809,49.4709017547084,47.777216524281535,57.79207671344379
2020-04-17 20:47:15.000,44.451082851485424,46.36000766550287,45.97073300307319,55.3614656606314
2020-04-22 20:48:03.000,36.31062721154222,30.052755627652747,45.06922029873484,40.29576971284605
2020-04-30 20:35:33.000,51.00553721302408,46.228160196402406,52.63716563228907,66.55626449852717
2020-05-04 19:12:06.000,33.11606918559524,33.00109729665658,44.113982507006654,38.19757141904083
2020-05-04 20:18:47.070,26.801776160133898,21.68461733415109,21.6496610785608,24.479006297651697
2020-05-06 20:46:23.000,23.60633804329968,22.42380866278022,21.188358625506886,15.080569725248909
2020-05-07 19:12:19.000,,,,
2020-05-07 20:44:14.000,34.54836593716143,35.29155507437958,37.28485978288662,44.73264765412203
2020-05-13 20:58:49.410,38.64968587444915,30.656248343605345,32.8334614674141,43.81823366076807
2020-05-16 20:48:04.000,43.32164503373063,48.59842974351111,53.70665029129184,59.98605124798312
2020-05-17 20:46:10.000,35.510987046923624,26.570349846536114,30.597353932217523,42.62597584900428
2020-05-21 20:45:03.000,24.199144614558502,24.85751015395501,36.704833116665455,46.84010367345282
2020-05-22 19:10:30.000,56.65931970015164,49.359805409606025,46.47401426022961,53.74131585787812
2020-05-24 20:46:04.000,30.018982839813464,33.55039606181672,48.83955381388074,55.73090066481417
2020-05-28 20:19:03.170,32.2322580993166,29.612614515426365,30.012512882784705,45.024194997059446
2020-05-31 20:46:21.000,37.10426762094084,31.10828453302906,34.94039453242908,42.38351537175996
2020-06-01 19:08:31.000,24.849423279078643,26.560747275029986,26.165172179110588,27.72109064647975
2020-06-01 20:49:11.000,27.776517725455363,29.74943798318515,33.5667582924961,40.62249553769834
