dates,oahuoahu0101_0001,oahuoahu0101_0002,oahuoahu0101_0003,oahuoahu0101_0004,oahuoahu0101_0005,oahuoahu0101_0006,oahuoahu0101_0007,oahuoahu0101_0008,oahuoahu0101_0009,oahuoahu0101_0010,oahuoahu0101_0011,oahuoahu0101_0012,oahuoahu0101_0013,oahuoahu0101_0014,oahuoahu0101_0015,oahuoahu0101_0016,oahuoahu0101_0017,oahuoahu0101_0018,oahuoahu0101_0019,oahuoahu0101_0020,oahuoahu0101_0021,oahuoahu0101_0022
2017-08-05 20:22:19.000,28.77959044506316,27.706514253149685,22.20761502532826,31.134731003012515,28.47419397973191,27.69207055811908,48.54412227095382,39.94080534661434,42.2555975298982,37.78316577158895,42.763235470875074,36.80349706763717,35.90961664669343,46.58556214970092,51.78760599493135,53.77594811444603,53.20200168910563,41.26281227572308,44.10248947603851,43.69336711401954,33.974704987116304,31.08989622015931
2017-08-06 20:22:03.000,,,,,,,,,,,,,,,,50.58449839935417,46.45417885136267,35.95775087105983,40.83840896174779,38.969936019574526,32.00316216086611,22.09491315297326
2017-08-12 20:22:01.000,33.1217653000138,26.4833285962884,19.64650436038752,28.42153968715789,26.794279831412275,27.0571927082901,45.03798797440902,39.3564066368263,34.57710983070342,33.02246441552487,41.21419195804859,35.32514752535941,31.81700793462573,41.64233883058875,47.72180342826049,49.47067194073643,49.88162239722448,37.14247543475441,45.82205339360148,42.65711857976736,30.80598594396988,28.06745253221611
2017-08-13 20:44:35.000,30.13083010511698,25.38207536033321,22.4515306360616,27.21318367694264,30.19325039351276,31.985289897364108,46.48371770053351,41.45146742014466,41.49265381134099,36.26623938654674,44.11943900128588,42.71905546464534,36.34306811575952,44.40442466187229,51.257864859902526,54.30343006261401,53.520602762402206,41.68599238003784,46.60714745805007,45.99998315367611,38.73588040419343,32.68997647727643
2017-08-18 20:22:34.000,29.69513158784587,26.13007526378477,20.75015706991468,28.64316891754536,27.78206977182756,27.481789871345544,36.15098160830926,40.18810647135985,33.26884126796133,30.856193645357383,41.63839575018151,37.55355633680678,36.89531775249395,40.2855313461802,45.737236028520506,50.64633503070155,49.97300551271588,39.18924119181296,44.05715391780795,42.626119350009205,35.83445813074667,29.590231641336626
2017-08-20 20:23:20.000,34.04173943130818,27.115660532401986,21.74674949386908,30.254901465873694,28.366770121255048,27.975796560572903,46.742356759447645,42.71302613468951,35.517146425372424,34.93146711257854,43.248555279778095,39.81408718779129,37.60074047112072,42.995661906236194,50.0866084253726,55.46979936886345,54.77330485255304,40.83200343763978,47.5540058916158,45.64556060766158,38.73596666603829,32.84077922881084
2017-08-20 20:24:06.000,35.74584088054001,29.969393515111484,21.66988372569236,31.258123251217583,29.63245808691109,29.342350451483203,48.38348210428396,41.4685901609969,38.87732992763555,35.12201652415449,43.94795058175536,36.440147449668046,34.983539809641655,42.77836384134268,50.26372548978278,53.378106377660565,55.18514806717738,42.81048129805494,47.80254295280528,45.657902770395445,39.83979031285983,34.25237381964207
2017-08-23 20:23:40.000,34.94404339358145,31.178804040225163,21.38179031623732,30.71438874291396,30.865235774928404,29.1031163873908,46.046367761368295,40.7279603117752,40.31988452404258,33.876257829454296,43.426985838196,39.64809749882117,38.09709624565155,43.289488873724345,48.34685418122322,54.0731082528717,51.83927628751973,39.56512075830801,45.41898569863026,40.515552171193264,35.623286809673495,30.431982051170746
2017-08-24 20:24:15.000,15.850039237575489,6.685713852973583,9.332770878298636,12.963533208768933,11.279861738331473,14.139576613420058,,,,,,25.025439007255223,,,,,37.40613016851997,34.01585855507175,61.98966203703698,60.0691197313332,,
2017-08-25 20:22:46.000,30.132963700819285,25.443795380343023,18.899703509433035,26.07099141743145,26.045928736602725,28.528648809337064,40.03953173149309,39.69822451508038,34.35367386432757,32.470733443554145,40.28562307923721,34.30248771341084,26.72530994067109,34.51821769850896,39.18260636184219,31.44020235026745,40.273291297113296,30.3845619390416,41.1645095510562,35.6799389315823,31.85285618979592,23.707743765781505
2017-08-28 20:23:45.000,24.108389925733,18.45833231222742,16.009576832710913,24.140263554265005,25.762126484458307,25.71080836155589,,,,,,,,,,,,,,,,
2017-08-29 20:25:06.000,26.542882535879365,18.567422597425992,19.01028383210361,25.14657478314497,23.43663711528884,25.84432539292711,39.684312240153865,33.52719078510328,29.350029683315,30.19868914661016,41.61095110104119,36.21067211933061,32.21490172072515,35.530534085717825,40.5561103858272,,41.51150288094762,33.87187256576472,40.03366561994699,40.4426381244637,33.45276494012738,27.33467125391988
2017-08-30 20:24:03.000,26.703300428108644,17.64467531861508,19.289768937732607,28.24388192417676,29.756289557388403,35.99216516125862,,,,,,,,,,,,,44.58144040192278,41.52368105297423,42.17376285474799,31.901519294584443
2017-09-02 20:23:41.000,29.22506176102721,23.977804689773645,17.80193553922597,27.677140361868428,13.643000846590091,25.75538066221145,43.09549550174408,35.563216694267545,39.18654525531595,35.512183396522595,45.53026565572036,42.37646213796137,36.23372915177339,42.00907025006699,50.92857852844765,60.34735019317592,57.016144120090274,46.45425105398035,,46.05783078460354,35.40538077502021,31.567736437057228
2017-09-03 20:56:01.000,39.58277402382197,33.2386824630679,24.312160306212547,25.42644649781221,30.709536049237247,32.47947404462428,50.471859649873664,53.22031286837696,39.25927599349838,33.275077843465894,41.484362103272126,35.53608065206529,33.74382820112792,38.34088148497346,49.92204894139522,56.12313796704439,51.520100389163886,40.74399834733673,47.21446786471837,44.56640077270895,35.51567163234738,27.208082256150817
2017-09-05 20:23:34.000,31.95682341371137,31.56596836104368,23.223952088178912,31.084910377052115,25.697199450103543,27.909023659793423,45.425322209302,45.22168800786618,31.136708315145647,31.007050440663125,,,,,,,,,,,,
2017-09-07 20:24:57.000,31.20097835365556,26.61540467056041,22.73911796492128,32.522028829258915,36.772200353099606,39.49208058108047,47.44659123436072,40.949029230331256,37.62936174148168,32.72254028316635,41.76457114607175,38.11956945422312,34.548999927122885,43.51743033521194,50.27718439303072,55.623313890724944,52.2442713693352,41.29794373788255,45.47163081609859,42.622938733111575,35.46821673190122,32.11382258578129
2017-09-10 20:23:24.000,29.928764355095208,23.344851415071734,20.734627355207053,25.881695254465487,27.33983362829684,26.76023013022844,41.435926284978486,37.19506311766406,33.10466194141667,31.709559795879176,43.68541809915297,37.57797657815002,34.218813481518445,43.45695059260911,46.846658502607504,54.1065416020332,52.49227187394866,38.63854699715444,46.32080867261799,41.82181318336316,38.10556745720014,30.74680798313928
2017-09-13 20:23:59.000,27.97116289648608,19.84136768270942,20.883839628238466,26.2014706218228,26.04644956275759,25.857066131175426,36.85200520783808,38.40442865921306,33.57823658909906,30.72899088210364,38.72188727813642,36.93049034841096,32.42008257212007,41.1142303309922,47.539170462725714,40.76845491625778,46.17312087951737,35.318148094136866,43.650835055343,43.09811568292573,37.04515316909718,31.99272440227536
2017-09-13 20:24:00.000,28.056802891472785,17.022308185221817,22.1548587409764,25.349431505474527,26.645362392462708,26.36642457703117,38.11210120856552,38.4476025929661,35.9183813139337,32.92194533185415,40.27236218783804,38.14203041570676,34.27666938195678,43.29472349174861,47.160041279214944,44.54935506554331,47.32163479197272,37.71730468238721,44.8798605146262,43.21617296728271,38.28693904949591,32.29735914106853
2017-09-14 20:22:30.000,28.401379022165887,21.30597851704352,18.55310354261401,24.128973520543944,26.42606836409584,28.351106854718672,43.21803470203857,35.02457627659402,34.353190315166664,33.07307418676484,43.98448183579692,41.71681086944325,34.59180331234974,41.77957664678762,46.36036244891406,38.10136664625389,46.32686586437972,40.52497908074789,46.191044596928265,45.37442159344853,36.35274438379835,32.44848799597923
2017-09-14 20:25:21.000,31.60649128905431,19.69171111733836,19.82384891964877,26.2360815057485,27.298118207350484,29.444371218940724,43.387788648485504,43.32748730878599,33.2135478964002,33.083890021917675,41.87755230984188,39.79054914079997,34.528273647740555,42.54275346050402,46.46553309378073,51.63717282969637,48.61351538578419,38.82241742709618,44.21683030003235,39.31648242638771,37.70037828261012,30.24311137156016
2017-09-22 20:25:24.000,33.70007792909281,26.766037283901102,20.73500249174576,27.71602659129898,24.543896993649696,26.071762914471424,46.10861013284755,39.29212665637028,35.317673981999484,32.165284627206155,41.75607847649586,35.60126315303963,31.28441604487755,41.32925299876972,44.10552392485221,,48.92050206369181,33.6527140461519,41.390734306545454,40.99440724634091,30.820241530933373,23.8937978197536
2017-09-22 21:39:08.000,32.492277403501795,29.17881616612929,22.423677757539355,29.22696575236993,30.60788817022188,31.53722615671884,45.7599480070164,40.40831900268443,35.65178507189712,32.69022268734416,42.63505510174516,36.91489065235972,35.21491205139947,41.35214787925496,46.67508620861436,52.77610507668539,51.43862150630517,39.94617289253573,45.79420476304471,43.53325208186983,36.758003097854726,32.66189824205869
2017-09-23 20:26:28.000,31.29603550514972,25.50919217397162,23.0563317013478,26.34489613168296,27.77218202279586,27.310025458367164,44.51634774267215,38.52493159248744,38.04816142448161,33.99004108299248,42.43585235111976,40.162819242530354,35.46143773100884,43.53482869969225,47.07127732709648,49.51393301180101,52.1607037895849,38.54956784219477,46.33342297533247,44.60915664019528,38.19485467002884,32.79094210686449
2017-09-24 20:24:51.000,8.053868023672829,4.399014805461157,7.223513838725907,7.318658657434756,10.895563720904326,14.68382750910284,28.25120502946847,,23.51763918912684,18.336618900836687,16.952480886674294,27.642851446774216,25.07223727946794,27.12979652962194,38.04865130601242,27.468170217822514,,11.752070865730936,30.669893489136616,37.3231939718106,32.45849661052006,24.12421046474065
2017-09-24 20:25:49.000,,,,,,,,,,,,27.49546826177017,27.507448665743706,28.689346352711567,37.36214931550443,40.06487840058867,37.46155250331036,29.63085448426664,31.491379574073093,29.09110087018019,22.21004753695742,16.705605139606963
2017-09-28 20:25:32.000,31.19254746116417,23.93032745061537,18.824586332108915,24.013880340887564,26.498969607914923,27.22011162535588,40.57072959028322,36.84555346890817,31.893285906423863,32.63517727999386,41.30219407855947,37.3625665166955,34.50365734602387,41.34167974001663,46.16060115882064,52.10163858761068,49.49998670191562,37.64859949216177,44.31099582452385,42.81134886363177,35.87726694905977,30.385173588919727
2017-09-28 20:26:54.000,,,,,,,,,,,,,,,,,,,,,,32.012082722411485
2017-09-30 20:24:39.000,30.07947900875105,26.06770030735606,20.65250899854919,28.838372953192764,27.754872711302387,28.416449529693686,47.16294248422633,38.65530756444623,34.01650524001902,33.79490901746511,42.42244170382734,40.28479011276497,36.79019813362263,43.55972385189522,49.01795601783583,51.16195275672395,52.32245112786429,40.17604636102434,47.10067952081063,44.99222213772121,40.20780401914369,34.28248099941333
2017-09-30 20:26:17.000,30.0370693713432,24.08162604914409,21.18233702721282,26.85550157595466,28.67038780700717,28.25903104421346,42.82247228748849,34.03590341927398,39.634280379533145,35.896736758505234,44.10325215349115,40.312747353460495,35.02746710087675,41.09030088772359,45.98738998908135,50.6232909750685,52.26694220961242,38.0891091086189,44.67701746396336,42.87627331057005,37.86400740270156,30.324819336459463
2017-10-01 20:26:09.000,28.35637381040467,25.707661116858898,19.940353055435995,27.58317936237401,25.329939771952343,27.985188539996383,44.90007067534762,40.31320494995933,35.528972109356104,32.898706982902326,43.39777114181254,37.45204132393511,35.69674347530014,41.27058516772021,48.00726424112565,51.82765426437389,49.49938027020208,37.588920097265294,44.41356277358267,43.23499345174967,37.9290764253392,32.49090964574503
2017-10-02 21:38:23.000,,,,,,,,,,,53.75075665921468,41.44286013389181,43.45897642415413,53.46074380657983,,,,,,,,
2017-10-05 20:26:50.000,33.40201943605998,28.54048277990583,22.86930655481876,30.00628431765216,27.1394540990339,28.094837496336048,45.85609626879438,40.11420560575615,34.71536294579727,34.57403682587551,42.359381825984464,40.936105020544325,35.35561857480221,39.45183401231935,46.59660422836079,54.495542485239135,50.96139304182769,38.2520029156289,44.31271133374146,41.32959427857049,34.366480842109944,24.132139086835103
2017-10-05 20:26:51.000,33.76682394528725,29.58474147464296,24.491751106032822,29.37128682298568,26.963725346552387,28.05722566607537,44.86396171500802,41.78599179112253,35.43717080457321,33.45350923469744,40.380900165607486,38.184342008321856,35.554387685269205,38.87056840869224,47.04290038334237,52.77694624169744,50.84869841238853,36.771074489600494,43.5046256947604,40.86768086897592,34.36665305506264,26.12599995307668
2017-10-08 21:15:26.100,,,,,,,,,,39.49107560086315,49.39388974529522,43.17910545147152,41.6511746299255,52.45876815142847,60.24611622592753,67.02525440275528,67.75717400413583,62.80357779937076,68.68893532666816,61.69081867529045,59.20738153765068,50.23914739787661
2017-10-08 21:37:24.000,,,,44.96924644615756,33.603621558559496,36.49690545205871,57.40408886577766,55.65117374761295,48.20142752305909,49.795512904194766,58.41030067176258,65.26195839130207,,64.1718697714171,65.87293130089373,67.27330437741232,67.94924322550574,,73.9373269743278,70.69571516426505,56.26539311748749,51.63709759476629
2017-10-09 20:24:28.000,29.17450351842737,24.60914337588384,21.68503117836298,24.78906921606935,26.618090203489658,31.15074399832853,,,35.67512126322978,31.61939206955533,42.51311440600072,37.941285036141146,33.71707766560737,40.32589452957811,44.90668033170455,50.646011276841485,49.28818992498227,39.36553298105231,42.324843203194,37.545212007178925,,
2017-10-09 20:24:29.000,28.864515509725152,19.10094942517107,21.67277759218648,24.77743487493024,25.82886704683864,31.7833048839917,44.427344243106326,47.73342857916677,38.613551657482105,32.73007131045805,40.84494914083837,39.19807098580962,34.09411694582131,38.163484829456046,,,,,,,,
2017-10-09 20:25:55.000,,,,,,34.717249974400225,44.78087767232331,41.5865469083089,35.175899935874064,31.656617275792595,42.75014024222852,37.40340840141656,35.11927662856918,42.482808805867066,47.05714121843759,51.97181755800278,49.08893408658047,35.55278838075246,44.44139250097261,41.790131268647286,36.978953402651136,29.533163350227657
2017-10-12 20:25:42.000,15.32772222180338,10.263892533302736,11.885325434417211,18.81808473989808,23.054436521521584,24.970190871072845,32.82225042461799,32.33906950939487,24.069143962176987,25.76449931177007,25.00974780098258,24.42804978582794,25.134435310231414,27.91899470530405,33.08522620638691,30.54047846762157,32.482094390209134,23.80497914311201,29.940605771760275,28.10845621592691,22.36360011670944,19.02847550229697
2017-10-14 20:26:22.000,27.168620434165515,18.192394860868568,18.98683718954333,26.260126569506493,26.84757424709715,28.61148388030434,45.38466346054816,38.961191905911846,36.86559795037,34.790695559751555,44.08952005456279,42.14981127217546,38.31450223832532,45.58759037140569,50.1794998253496,34.20017532095877,42.93920143998399,32.65971223941632,41.55110277803349,39.19443789341064,32.47432735071251,25.247881471969304
2017-10-15 18:18:21.000,24.512970108664376,12.17007352646688,12.03440734377408,,13.435314290615802,11.863907711702318,,,,,,,,,,,,,,,,
2017-10-15 20:25:46.000,31.249830742923645,25.027135857833144,22.45764755360016,26.17841717304078,26.9356123983728,27.888869938984573,44.64321723912281,42.73924136564023,36.17067891546398,34.88541377883703,43.8682844119325,40.21421286855491,37.551994920520535,45.723656343445946,55.15079184930161,57.649171015701846,57.004104048960976,40.53989199606319,48.43071075083324,44.15158306422672,38.057454279395095,34.251256079021445
2017-10-22 20:26:35.000,33.25154647927546,26.68015265577579,21.95770853064441,25.79463369043478,27.467954320142315,27.961321388886727,45.27652930743598,40.893602142307145,38.93753599317853,36.83249875995244,44.77481570555959,42.34298812415482,37.55385232190841,42.07188193172739,47.13367797993458,54.08554769674641,51.99292067139678,38.2979308042634,42.769240283641146,41.37920439450761,34.72094565793751,30.57844662008408
2017-10-22 20:29:15.000,30.20651862306536,24.993687531767137,19.52221002718964,26.46151131248134,23.786759020318275,25.62541542026271,44.54947258984443,39.252434247166,34.89762538900159,31.866659072864685,40.5217427565325,36.23165486523887,31.95465663754078,39.26775894025829,41.124259067454936,47.49099218935721,44.59447777227063,34.52763064236403,42.58882507478772,39.25502066091798,34.41708304742598,28.626382539502043
2017-10-24 20:26:38.000,27.93634713551251,22.6864825549054,23.13039492463402,27.090485342537978,27.83290702511105,28.574842943171404,41.51245896894719,35.0395444762625,33.589383632593744,33.93030541348739,40.96883753074545,38.95330342414993,34.808189092537496,42.60620131726139,47.59997556287825,48.26462255952431,47.266977560270206,38.86146000474111,42.42283430716346,39.78834795707306,35.01921488443846,33.652663998014305
2017-10-24 20:26:39.000,25.69176155893799,19.07237675216874,22.00166787988137,28.20034756000092,28.81946850355084,28.829483493717223,41.92903836914194,32.81602153007914,32.05015681791489,33.93024744823848,40.97335523523478,37.37677728577121,34.183901837960754,41.92622600157444,46.58017722072428,45.46652852462464,49.19345279052544,40.62498751531948,42.87711878697591,39.13936593436375,36.1441977084188,35.103938962855274
2017-10-29 20:27:54.000,26.82330334791932,15.60378595840433,14.471011459190963,18.63499223864428,17.446268461432297,20.624915673094293,30.80320671002664,31.76184774029332,25.30744885936679,19.755116115015426,36.60484758019076,36.02298045879202,37.214047246732775,41.44812167964872,47.57839525812353,52.04935872562024,50.824358242440894,38.2676219205191,47.45808689310506,45.00646003307907,40.28635827647557,31.81702753580496
2017-10-30 20:25:41.000,24.355239153108013,17.919677660999906,17.846579051105202,24.00655958669284,26.007617260858137,26.60003342611901,40.89522391405591,35.041769876481595,32.840158372843845,29.503862345231543,41.70924177260165,35.68681686604219,33.76422394267486,38.37088137005266,43.917559941911065,40.99952442725964,43.26492791310172,36.31987930193576,42.76045556336174,40.761496259030686,32.25690912697225,27.659119116325968
2017-11-02 20:26:26.000,31.78543177470354,19.11583073961237,19.609380774887253,26.49265640316725,25.174626813098936,31.93856099543965,41.252057237667245,39.14518471265264,33.63410573129124,33.744667510620644,42.03108953375203,38.22729932134978,35.855922771571336,42.53144295454681,49.05063006163808,52.34119496643662,44.196276176134205,36.071070638938224,44.60858187070797,44.12486881017329,38.07203058237745,32.682968771186964
2017-11-10 20:28:35.000,27.352238639206227,19.2356988808986,17.376486275367796,23.89192490488644,24.914953120983867,25.80382701038134,36.56263736555337,32.87642905037325,29.205297619108507,30.34771765397676,41.48191805708403,37.32094560978042,34.670312723040546,37.93006591505784,43.94281295939113,33.18179943728266,48.06108954553852,36.76750821882909,44.67404165295333,42.98758955206313,38.17641168606698,30.453088447554
2017-11-10 20:28:36.000,30.137785757482643,20.14641817916073,,,,,,,,,,,,,,,,,,,,
2017-11-10 20:31:57.000,31.06589570125645,18.792702823822967,19.821590132823463,25.43348755979726,26.59360327510345,28.066657143017533,41.28293370719816,36.25422563910945,34.053277423881994,30.60160672741392,41.72379181223927,37.27663694858301,35.526224246630655,39.24975905483796,45.23591523740097,35.15415972340415,47.45715786775935,35.35664256643636,43.4220248425171,42.45011457142641,36.007618091775456,29.227476630142583
2017-11-12 20:27:33.000,31.056809002359444,23.22249976731518,21.4705288456128,30.319390250616795,29.26681256947698,29.339578411402453,41.88834165210461,41.03179176170176,33.39593873135184,34.9463369706069,42.608704838726034,38.89504243621983,35.93568444885967,41.50262618993179,47.55154829627766,45.34599524449551,48.7392217565738,39.021980208289385,46.605289141283606,45.097471136592695,38.16111744755078,33.01371247062316
2017-11-14 20:28:12.000,30.817888642240533,24.876492022827403,20.61612484974613,26.720634196305365,25.02637552532512,25.28101244882011,44.51233384252742,38.48089989500272,34.01587673498303,32.5951427362751,43.09420689518532,38.65762064800474,34.7888810608516,41.75298335280544,45.98707885905254,51.89519590927868,50.8513739240972,37.99904586624872,45.7392020284521,44.5618658677539,37.63461131969073,31.33796966106105
2017-11-14 21:32:06.000,30.22107269874228,26.41076369925088,18.82090168363028,27.938554763125456,26.25634760457442,27.81409682819732,46.647419396895415,37.02601384897778,34.31436972359948,32.48150820540628,43.2377408467351,37.57462718227228,33.18332469401179,41.007138917095965,42.28115962475557,47.62719580745279,47.95555806253819,34.66665750551146,42.30124049426977,38.56504157453085,33.54263078173933,27.42453709553182
2017-11-15 20:27:09.000,32.4146057865667,21.69013170738072,23.803173520518968,30.424140555682293,27.938900180798488,28.867886580686346,43.89092257873019,40.88608154429902,32.42719087287455,31.93855612970556,41.2103315253456,35.96363317396816,33.98747316587543,42.559174725326336,46.738239214548685,53.6481692483369,50.20525088063405,38.09520308953668,44.48162283724728,42.11472771334347,35.89169052150142,31.16125517528197
2017-11-15 20:27:10.000,30.49602616086732,19.539404995327686,25.129126065724005,30.15392866067941,30.29637543725513,28.84062919882731,49.0127424777501,,,,,,,,,,,,,,,
2017-11-15 21:29:48.000,37.37058320894035,30.05989865676569,27.923318511355376,30.728534596454804,29.701585295602666,31.006456409350573,47.759056041275,43.97928311193085,39.15426676015065,36.63838674126047,45.05131456872036,42.127078739607406,39.48232120540652,46.58012680854039,52.35756390848876,56.82956690425056,56.01374077784627,41.9724560498497,48.81922412234355,46.66947340020751,41.91181502942855,34.4023058509388
2017-11-16 20:28:28.000,33.73285989392511,28.95365719317408,22.80033179541876,28.08567561618633,29.284036415786105,28.38423176183374,43.9684950854943,43.99105489463175,37.188888528662574,34.23359172631233,43.12371788052955,40.54573471701527,37.99268985939945,44.66066220093576,51.4074208498862,54.54595191022582,53.43796450929024,41.89909158750497,46.7895321543356,46.07897600399041,39.16938206236713,33.24772946902107
2017-11-18 21:30:48.000,35.17147578454571,29.194090763948203,22.89869103758028,28.08769162421414,26.88600390063026,26.53719113808601,45.649688212981616,38.76238169035936,41.95820050480884,34.307399958089825,42.02554348981885,41.73705177121848,36.75067203432743,43.92796551675626,44.81898376310279,50.42740545041151,50.8609944736756,36.7289423981002,43.263176321604895,42.3091807159183,36.89668921859533,28.690916850596054
