dates,oahuoahu0056_0001
2018-08-14 20:49:24.000,14.8639730020326
2018-08-15 20:35:35.000,27.66134030994839
2018-08-16 20:35:10.000,22.4811360175452
2018-08-29 20:35:29.000,14.861074011783383
2018-08-29 20:35:30.000,28.379171420268165
2018-08-30 20:47:07.000,14.40609122681561
2018-09-05 20:35:25.000,35.71854425481098
2018-09-06 20:35:45.000,27.90364247881652
2018-09-18 20:36:36.000,25.404709428214737
2018-09-24 20:36:41.000,27.866120071871656
2018-09-27 20:42:25.000,
2018-10-01 20:36:54.000,12.799787998193354
2018-10-02 20:37:02.000,16.275119927571698
2018-10-04 20:36:28.000,20.31139383781327
2018-10-04 20:36:29.000,22.38915225423177
2018-10-05 20:36:43.000,3.037859182957785
2018-10-05 20:36:44.000,4.308272657727082
2018-10-06 20:40:42.000,
2018-10-09 20:36:26.000,1.5298835890657632
2018-10-09 20:40:36.000,19.60135764324115
2018-10-11 20:37:14.000,19.88818412893144
2018-10-11 20:40:43.000,18.342673796697103
2018-10-14 20:37:35.000,16.733540745592094
2018-10-14 20:39:58.100,15.47209402897074
2018-10-17 20:36:26.000,8.859279948682614
2018-10-27 20:37:30.000,25.00484971036547
2018-10-27 20:38:09.000,
2018-10-31 20:37:54.000,14.991874643916354
2018-11-02 20:37:39.000,15.873766858003698
2018-11-02 20:37:40.000,9.843538928056242
2018-11-04 20:36:44.000,
2018-11-04 20:37:46.000,38.89496947700575
2018-11-06 20:38:04.000,14.592850339022483
2018-11-07 20:33:08.000,10.235938563794766
2018-11-08 20:36:33.000,16.042547269287862
2018-11-08 20:37:42.000,16.67245324700241
2018-11-09 20:37:35.000,34.61688685933058
2018-11-11 20:35:33.000,17.814979689656987
2018-11-11 20:37:47.000,19.754681545356195
2018-11-13 20:35:31.000,17.332066881032397
2018-11-14 20:38:58.000,17.65432005651561
2018-11-25 20:38:03.000,25.882239273146705
2018-11-26 20:33:28.000,15.426505184864546
2018-11-27 20:35:26.000,30.3953001763902
2018-11-29 20:34:57.000,16.20664414563774
2018-11-29 20:36:58.000,16.11416429022155
2018-12-01 20:38:32.000,15.285402956794954
2018-12-02 20:37:25.000,3.972657252751036
2018-12-03 20:32:16.000,19.95949090082752
2018-12-05 20:31:54.000,
2018-12-05 20:31:55.000,
2018-12-05 20:39:25.000,20.756209541391023
2018-12-22 20:39:29.000,13.643816521402918
2018-12-22 20:39:30.000,14.368411087535376
2018-12-27 20:38:24.000,12.078389979486374
2019-01-01 20:28:01.000,19.51493217497282
2019-01-02 20:27:56.000,16.801702539660024
2019-01-02 20:40:36.000,13.385684190338004
2019-01-05 20:39:10.000,11.688292528470951
2019-01-07 20:27:22.000,18.66206696223469
2019-01-08 20:27:19.000,18.848601280595243
2019-01-08 20:38:54.000,17.017022867864377
2019-01-12 20:26:56.000,
2019-01-16 20:39:57.000,
2019-01-17 20:39:18.000,
2019-01-20 20:39:38.000,17.287845609521984
2019-01-23 20:24:51.000,19.03448378624216
2019-02-04 20:42:09.000,12.378544343156578
2019-02-08 20:41:59.000,22.938215038359345
2019-02-09 20:23:47.000,44.954793927727856
2019-02-18 20:41:56.000,16.986807213005285
2019-02-20 20:40:21.000,20.281932210267485
2019-02-22 20:33:25.000,25.775638952216905
2019-02-24 20:41:06.000,13.56235776234566
2019-02-27 20:21:24.000,18.620465014114323
2019-03-02 21:39:32.890,29.08430422891257
2019-03-02 21:39:34.970,35.488653615434764
2019-03-03 20:42:06.000,34.37478347350681
2019-03-03 20:46:45.880,32.69441299026705
2019-03-05 21:38:17.020,10.01201630745729
2019-03-10 20:42:41.000,48.08293098339886
2019-03-17 20:15:52.000,39.88220080903097
2019-03-17 20:39:58.000,29.535008002408578
2019-03-19 20:42:08.000,34.36103416648149
2019-03-20 20:38:52.000,27.335299446942336
2019-03-21 20:40:29.000,30.765546438978973
2019-03-27 20:47:53.430,32.75933368404264
2019-04-04 20:40:58.000,28.08761800656009
2019-04-05 20:42:34.000,27.48523808641202
2019-04-06 20:40:18.000,33.56289372146544
2019-04-14 20:13:10.000,23.775486930748983
2019-04-14 20:39:16.000,43.94809934360332
2019-04-16 20:13:56.000,24.354995504006105
2019-04-17 20:12:33.000,19.17626229155353
2019-04-18 20:32:33.000,31.00784653032827
2019-04-18 20:41:14.000,27.684737282617
2019-04-19 20:14:07.000,7.999754720897504
2019-04-19 20:41:47.000,39.909482379849024
2019-04-23 20:12:44.000,14.748616332983335
2019-04-24 20:12:07.000,18.35009585646903
2019-04-25 20:43:50.000,35.922299229218616
2019-04-29 20:42:52.000,
2019-04-30 20:40:50.000,24.68760655871348
2019-04-30 21:36:59.200,34.23994175859979
2019-05-05 20:51:19.460,39.13246586220967
2019-05-09 20:08:23.000,29.778206080910223
2019-05-09 20:51:10.930,29.12245532200724
2019-05-10 20:42:59.000,29.97087036144711
2019-05-10 20:43:00.000,32.73827388747418
2019-05-10 20:43:42.000,29.765051677630723
2019-05-12 20:52:24.140,31.24651249217997
2019-05-20 20:43:11.000,33.95424913562828
2019-05-20 21:33:54.070,27.782386459727288
2019-05-22 20:05:04.100,22.190598282644856
2019-05-22 20:43:41.000,31.94873400662989
2019-05-23 20:05:18.000,28.913082877726808
2019-05-25 20:08:27.000,17.985783088365064
2019-05-27 20:54:49.590,34.413026284734265
2019-05-28 21:35:04.520,
2019-05-29 20:40:47.000,24.631371277889546
2019-05-29 20:42:53.000,36.39834959441568
2019-05-30 20:43:52.000,35.91783934232973
2019-06-01 21:34:30.610,28.766462512378894
2019-06-02 20:32:23.000,54.04967297846428
2019-06-03 20:40:24.000,
2019-06-08 20:41:26.000,31.50833281953907
2019-06-09 20:34:35.000,34.50487945442666
2019-06-10 20:41:40.000,17.75185730422298
2019-06-11 20:41:12.000,29.74510570283337
2019-06-12 20:43:45.000,32.89539534989547
2019-06-12 21:32:59.290,44.67947043720553
2019-06-13 20:36:39.000,27.713275814446565
2019-06-14 20:42:22.000,20.87792293231315
2019-06-15 20:57:04.110,38.02439366066751
2019-06-16 20:41:18.000,39.82430495822889
2019-06-16 20:44:14.000,18.482218928925708
2019-06-18 20:42:08.000,40.12249839483646
2019-06-20 20:43:29.000,36.33976508995764
2019-06-20 20:55:33.640,49.767701730454775
2019-07-04 21:30:32.500,39.257705266041775
2019-07-06 20:41:48.000,35.716885083698585
2019-07-10 20:43:15.000,18.185704589348816
2019-07-16 20:42:33.000,34.481558947221025
2019-07-16 20:42:34.000,34.95855048995292
2019-07-21 21:32:45.190,30.220975159906487
2019-07-24 20:42:43.000,27.543877188653983
2019-07-29 20:42:07.000,29.564547806090097
2019-07-30 19:57:37.000,30.43235731988101
2019-08-02 20:34:04.000,40.65020279704093
2019-08-04 20:42:29.000,23.564341473628826
2019-08-05 20:43:16.000,5.894168770223482
2019-08-09 21:29:19.340,32.04841585641977
2019-08-13 19:55:09.000,27.698168302167065
2019-08-14 21:29:37.200,
2019-08-14 21:29:39.280,50.88941938026788
2019-08-15 20:44:11.000,28.34639345205003
2019-08-19 20:44:21.000,30.53937791933339
2019-08-19 21:30:31.450,29.73910093424735
2019-08-21 19:51:27.000,30.02523080970704
2019-08-21 19:51:28.000,31.41772084992226
2019-08-23 19:52:35.000,21.672522973746343
2019-08-25 21:28:58.400,
2019-08-26 21:30:16.130,32.47291352483917
2019-08-26 21:30:18.210,32.481729323771305
2019-08-31 19:53:26.000,13.752913329048276
2019-08-31 20:57:29.440,38.81048106722493
2019-09-03 20:42:27.000,31.56750961212084
2019-09-06 19:51:55.000,35.76834732422225
2019-09-08 20:42:00.000,
2019-09-09 20:44:49.000,47.40855941522069
2019-09-09 20:44:50.000,47.206132713871206
2019-09-18 19:49:59.000,26.57503229056008
2019-09-18 19:50:00.000,23.54700862383444
2019-09-18 20:46:35.000,24.017802623987823
2019-10-01 20:46:29.000,38.56659090459557
2019-10-04 21:27:24.240,34.01458567468435
2019-10-06 19:47:51.000,10.27911784063071
2019-10-09 20:44:58.000,19.13901933977236
2019-10-10 19:47:20.000,13.309710248586793
2019-10-14 19:46:40.000,19.356545190759963
2019-10-17 19:45:54.000,14.155964632737446
2019-10-17 20:46:00.000,18.147698676896045
2019-10-19 19:45:12.100,15.05840530864731
2019-10-22 20:36:54.000,9.81963572143131
2019-10-22 20:36:55.000,11.847367940089049
2019-10-26 19:43:32.000,14.566514198257146
2019-10-26 19:43:33.000,14.701142834870785
2019-10-28 21:00:49.600,32.19833575063223
2019-10-30 20:43:28.000,18.388812737807804
2019-10-30 21:27:25.440,14.489331884640688
2019-11-01 19:41:20.000,17.55428412736252
2019-11-02 19:41:54.000,6.612597024508755
2019-11-10 19:39:26.000,18.50159078433484
2019-11-11 20:45:53.000,18.819812988002266
2019-11-13 19:40:07.000,17.0590316713459
2019-11-13 21:26:45.430,15.191858822124244
2019-11-14 19:40:00.000,16.390350300098994
2019-11-17 20:45:15.000,26.59484658676749
2019-11-19 19:41:12.000,16.229707087015214
2019-11-22 19:36:49.000,9.08077341795322
2019-11-25 19:39:33.000,36.40821807964301
2019-11-26 20:33:35.000,24.830273837856843
2019-11-27 21:25:21.250,9.145978161482043
2019-12-07 20:46:18.000,9.745722493726332
2019-12-08 20:35:36.000,20.09391372114644
2019-12-10 21:06:39.310,18.43752473723769
2019-12-11 20:43:19.000,12.44672743546097
2019-12-12 20:36:12.000,17.67502891779865
2019-12-12 20:48:27.000,18.18704875275081
2019-12-24 20:47:28.000,18.85903285631857
2019-12-26 21:03:26.840,22.18149949264521
2019-12-29 20:33:52.000,16.802027762445203
2020-01-06 21:23:36.020,36.23885964122769
2020-01-18 19:29:27.000,31.565560040364325
2020-01-21 20:48:18.000,28.481463802538183
2020-01-21 21:07:46.000,
2020-01-23 21:21:55.490,33.04867644425416
2020-01-26 20:44:57.000,20.57936916118458
2020-01-27 19:27:37.000,14.206504099305318
2020-01-28 19:28:04.000,20.773060887213283
2020-01-28 21:07:24.820,34.62532022469072
2020-01-29 20:47:04.000,17.901365519695247
2020-01-29 20:47:05.000,17.587972055774173
2020-01-29 20:48:17.000,14.79525806174862
2020-01-30 19:29:29.000,21.03830442865424
2020-02-01 21:21:07.580,
2020-02-02 20:47:26.000,6.366317656966409
2020-02-04 19:28:29.000,14.47644420671904
2020-02-09 19:27:15.000,19.30147065948692
2020-02-09 20:45:27.000,19.757792429495
2020-02-13 20:45:29.000,13.910586388722669
2020-02-15 19:26:00.100,13.689944208795035
2020-02-16 20:50:31.000,35.42697134909483
2020-02-16 21:10:08.710,34.011119861536294
2020-02-21 20:45:25.000,17.11675633453853
2020-02-23 20:32:46.000,16.574425600953436
2020-02-23 20:45:50.000,36.20576574983935
2020-02-28 19:24:08.000,18.907754770921024
2020-02-29 19:24:44.000,19.510287686296227
2020-03-01 20:47:16.000,25.68409461711288
2020-03-04 21:20:36.160,26.88505902854239
2020-03-05 19:23:05.000,8.646283576040144
2020-03-07 20:46:54.000,39.19561021749391
2020-03-08 20:44:48.000,40.828978765234666
2020-03-09 20:46:56.000,39.840386947380026
2020-03-09 20:49:00.000,
2020-03-10 21:16:27.380,36.91928031956572
2020-03-18 21:11:15.170,39.25083511875232
2020-03-20 19:18:57.100,14.966575999006947
2020-03-20 20:43:57.000,31.91039168031746
2020-04-01 20:46:03.000,25.51519212929812
2020-04-03 19:18:27.000,
2020-04-04 19:17:55.000,33.82579807222071
2020-04-04 19:18:14.000,36.654588237233874
2020-04-07 21:17:24.310,37.95812008449862
2020-04-11 20:31:40.000,44.11312427216221
2020-04-16 20:45:02.000,30.10350607828073
2020-04-16 20:45:03.000,28.39012388822844
2020-04-17 20:47:15.000,27.58398076418636
2020-04-20 21:12:12.170,49.08605704198425
2020-04-22 20:48:03.000,24.87843357504218
2020-04-22 20:48:04.000,18.753767878882744
2020-04-26 20:17:05.590,27.82479243100667
2020-04-26 20:17:07.830,27.710049428404176
2020-04-26 20:47:13.000,36.70905124638733
2020-04-27 21:10:01.810,37.88705955527624
2020-04-30 20:35:33.000,39.69576162476957
2020-04-30 20:35:34.000,35.53637091016689
2020-05-04 19:12:06.000,24.02609984918537
2020-05-04 20:18:47.070,29.953120319022005
2020-05-04 20:18:49.280,27.92155170218032
2020-05-06 20:46:23.000,
2020-05-06 20:46:24.000,
2020-05-07 19:12:18.000,35.02793914499593
2020-05-07 20:44:14.000,41.06998351945321
2020-05-07 20:44:15.000,41.248885511672384
2020-05-08 20:33:55.000,39.17852120215053
2020-05-09 20:47:20.000,35.61892305075673
2020-05-13 20:58:49.410,35.65451374711755
2020-05-16 20:48:04.000,
2020-05-16 20:48:06.000,
2020-05-16 21:12:43.630,
2020-05-16 21:12:45.130,
2020-05-17 20:46:11.000,35.182307725411405
2020-05-19 19:10:28.000,27.6506567686538
2020-05-21 20:45:04.000,27.324625214928368
2020-05-24 20:46:05.000,36.613286570165
2020-05-28 20:19:03.170,31.18855568523633
2020-05-31 20:46:21.000,33.54002212612915
2020-05-31 20:46:22.000,29.1339692370976
2020-06-01 19:08:31.000,30.40916994651092
2020-06-01 20:49:12.000,32.37644102038251
2020-06-02 21:14:33.330,27.596080398211853
2020-06-05 20:46:35.000,34.015937439227336
2020-06-07 20:46:45.000,
2020-06-09 20:45:17.000,
2020-06-11 20:49:01.000,44.847409240917415
2020-06-12 21:13:08.070,32.072354808200124
2020-06-13 20:43:56.000,21.426728965233824
2020-06-15 20:47:46.000,35.68158778736073
2020-06-19 20:46:11.000,38.737610575418245
2020-06-20 20:46:22.000,35.04374235983054
2020-06-21 21:11:41.540,46.638987517993854
2020-06-23 20:44:54.000,
2020-06-26 21:13:14.190,28.8378089755894
2020-06-26 21:13:15.760,30.03842525576979
2020-06-28 20:46:18.000,46.43717234070915
2020-06-30 20:46:46.000,27.431179332245545
2020-07-01 20:20:08.490,23.784979116528184
2020-07-01 20:20:10.690,21.291899834257134
2020-07-05 20:44:49.000,32.323411278092216
2020-07-06 20:49:43.000,29.914108635616767
2020-07-08 20:52:58.000,40.097396579154655
2020-07-10 20:46:49.000,42.33644664774125
2020-07-10 20:48:15.000,26.087350805058296
2020-07-11 21:13:16.880,29.1614651023601
2020-07-17 18:59:45.000,19.74418721492035
2020-07-19 20:49:12.000,25.30452355450638
2020-07-20 19:00:22.000,39.43299618939554
2020-07-20 20:21:06.310,29.11072682225867
2020-07-20 20:21:08.530,26.32765366068485
2020-07-20 20:43:52.000,29.98866968335931
2020-07-25 18:58:07.000,19.74143583340368
2020-07-29 20:48:08.000,37.04826465905844
2020-08-03 20:47:42.000,37.3266354003598
2020-08-07 20:45:09.000,
2020-08-10 20:45:48.000,42.02305407033588
2020-08-12 20:44:47.000,30.07279517471114
2020-08-12 20:44:48.000,34.39515783927325
2020-08-12 21:10:48.840,32.33332358803696
2020-08-15 20:20:36.350,25.852674116302065
2020-08-15 20:47:11.000,20.61276547153202
2020-08-18 20:45:42.000,27.264955876091992
2020-08-21 20:30:24.000,12.520093775010215
2020-08-26 20:45:27.000,12.489742537693648
2020-08-27 20:47:10.000,31.6405266264463
2020-08-30 18:51:05.000,26.30570799402966
2020-08-30 20:47:07.000,38.93692599780072
2020-09-01 20:17:14.520,18.00657038065172
2020-09-02 20:19:59.070,23.931686527871463
2020-09-05 20:45:27.000,27.308475593938383
2020-09-08 20:51:04.000,31.329930921382022
2020-09-08 20:51:06.000,32.57003309775673
2020-09-11 21:09:11.270,28.81636645572217
2020-09-15 20:31:11.000,38.45517545639873
2020-09-16 20:44:18.000,26.583004750124136
2020-09-17 20:17:34.520,24.16764652814719
2020-09-17 20:17:36.730,22.09096480549853
2020-09-20 20:45:52.000,32.75065015763345
2020-09-28 20:47:27.000,13.149938110556558
2020-09-29 20:45:18.000,30.568863987816243
2020-09-30 20:46:40.000,19.40057968019053
2020-10-01 20:48:18.000,20.903482117541508
2020-10-07 18:44:41.000,14.185575252066466
2020-10-08 20:46:04.000,24.95076065520499
2020-10-09 21:01:51.000,10.230140787259836
2020-10-11 21:05:32.750,19.857733310925216
2020-10-15 20:47:59.000,13.958885933109851
2020-10-16 20:48:06.000,13.538240449286846
2020-10-24 18:43:27.000,15.707548081385111
2020-10-25 21:04:58.690,14.621372629027489
2020-10-25 21:05:00.250,16.907501663606393
2020-10-28 20:47:10.000,15.472369563351284
2020-10-29 18:41:50.000,17.06746206890864
2020-10-30 20:46:59.000,14.687677832689934
2020-11-02 20:45:02.000,16.63187066021316
2020-11-04 20:19:00.180,17.894172061748556
2020-11-04 20:19:02.390,15.24340140408156
2020-11-05 20:49:54.000,14.720572007193336
2020-11-05 21:21:57.660,23.959242389904084
2020-11-07 21:06:20.940,
2020-11-10 20:43:40.000,12.884716994667198
2020-11-12 20:45:29.000,11.187410522815686
2020-11-14 20:25:07.040,14.722523208410047
2020-11-14 20:25:09.270,14.466184447322888
2020-11-21 20:23:34.000,44.6728232152452
2020-11-25 20:31:43.000,17.1501258203819
2020-11-25 20:46:27.000,23.824532053827934
2020-11-26 18:38:56.000,14.05484589544654
2020-11-28 21:03:29.470,20.560634480763675
2020-11-30 18:39:07.000,14.033265638763844
2020-12-01 18:35:50.000,14.51008577582338
2020-12-02 20:59:32.030,23.04867574075045
2020-12-03 20:27:20.530,17.819102074430088
2020-12-03 20:27:22.800,15.247613038938054
2020-12-06 20:49:09.000,11.886756936270956
2020-12-10 20:45:38.000,16.558790698907263
2020-12-10 20:46:23.000,16.5645225120989
2020-12-11 21:01:54.400,19.37379566780756
2020-12-13 20:45:51.000,13.642942155913833
2020-12-18 20:27:27.550,13.647125467171634
2020-12-18 20:27:29.840,8.879135975852916
2020-12-19 20:58:29.430,43.90638347888076
2020-12-22 20:45:53.000,33.07760724564353
2020-12-23 20:47:32.000,14.8357404220848
2020-12-23 21:03:05.200,17.975370840924896
2020-12-23 21:03:07.250,18.739139962554297
2020-12-27 20:26:22.910,11.500652402477606
2021-01-04 18:31:56.000,11.100127922328726
2021-01-04 20:44:23.000,8.485967919658584
2021-01-07 21:21:58.850,15.559734028072011
2021-01-07 21:22:00.360,15.801340032669197
2021-01-08 18:30:28.000,15.380975109475392
2021-01-10 20:23:16.000,15.646578235324853
2021-01-11 21:02:07.530,30.079280375107828
2021-01-11 21:02:09.080,34.867784764266375
2021-01-13 18:29:39.000,20.19214983805292
2021-01-19 20:47:11.000,
2021-01-24 20:20:25.780,25.48756332475141
2021-01-29 21:08:31.030,14.995698845442169
2021-01-30 20:46:56.000,15.315585964587909
2021-01-30 20:54:56.000,13.945869009623726
2021-02-11 20:45:03.000,17.63559342515596
2021-02-16 21:00:42.330,32.45910193487094
2021-02-22 20:43:33.000,14.5322394800656
2021-02-23 18:24:31.000,
2021-03-01 20:44:49.000,
2021-03-03 21:28:07.830,47.0990902248818
2021-03-07 21:04:25.000,9.551026273807611
2021-03-14 20:45:17.000,27.677186435722632
2021-03-21 20:42:32.000,
2021-03-21 20:42:33.000,
2021-03-25 20:43:13.000,19.89466011743545
2021-03-27 20:20:08.170,36.163101225191895
2021-03-27 20:43:14.000,33.69729979021916
2021-03-27 20:43:15.000,37.64662012234814
2021-03-27 21:25:09.220,32.934934174085086
2021-03-30 20:54:44.680,34.49766176386509
2021-03-30 20:54:46.690,32.999454684430646
2021-03-30 21:25:35.190,29.06613538088728
2021-04-07 20:46:09.000,45.78850032844205
2021-04-09 18:15:18.000,
2021-04-10 18:16:53.000,
2021-04-10 20:46:36.000,44.53905388269688
2021-04-12 20:26:47.900,31.639995727195465
2021-04-13 20:46:30.000,54.40203852439517
2021-04-15 20:17:03.880,31.23642668067454
2021-04-15 20:20:21.000,24.87013177963713
2021-04-15 20:20:22.000,31.32350014056253
2021-04-15 21:04:59.000,14.369253842700331
2021-04-16 20:42:52.000,53.9059218381238
2021-04-16 20:43:34.000,26.20894628768737
2021-04-18 18:14:22.000,27.953752341261755
2021-04-18 20:43:25.000,35.599163702233746
2021-04-18 20:43:26.000,32.76740560521816
2021-04-19 20:54:10.520,37.05543553588438
2021-04-19 20:54:12.380,35.7678848367137
2021-04-21 20:44:48.000,9.692491576643626
2021-04-22 20:28:54.210,29.07241662381921
2021-04-22 20:28:56.420,27.428830471163423
2021-04-23 21:06:25.640,38.16017561382963
2021-04-25 18:10:53.000,18.780760231578665
2021-05-04 20:16:37.540,18.81558332831651
2021-05-04 20:16:39.840,29.65797687173508
2021-05-08 20:43:43.000,20.915689710186868
2021-05-08 20:43:44.000,23.75474331025117
2021-05-12 21:07:55.200,29.22344749811617
2021-05-17 18:10:44.000,17.135279684009
2021-05-17 21:28:42.660,41.67043140966926
2021-05-20 20:42:06.000,
2021-05-25 21:05:41.070,33.91741880870825
2021-05-26 20:28:24.170,30.28608272497652
2021-05-27 18:08:35.000,31.82640978830977
2021-05-27 18:08:36.100,33.826514862264375
2021-05-28 20:45:57.000,45.336542978298446
2021-05-31 18:06:25.000,18.89750673989241
2021-05-31 20:18:55.650,27.5550602378367
2021-05-31 20:18:57.950,29.17103497532421
2021-06-02 18:07:10.000,19.73979850712512
2021-06-02 20:45:10.000,
2021-06-04 20:43:11.000,33.39761543000674
2021-06-05 18:05:51.000,31.69699896994336
2021-06-06 20:46:13.000,20.50853804986863
2021-06-08 20:18:57.460,29.11467397374888
2021-06-08 20:18:59.760,25.44246217231569
2021-06-11 20:52:38.210,
2021-06-16 20:18:24.380,27.341777157070123
2021-06-19 20:42:19.000,31.73469179849622
2021-06-19 21:32:08.700,
2021-06-19 21:32:10.200,
2021-06-24 20:52:16.000,30.848700507743523
2021-06-26 18:02:41.000,16.154894082835085
2021-06-26 20:17:00.760,38.00923921585635
2021-06-26 20:17:03.070,28.24102091061801
2021-06-27 20:44:55.000,37.84960780155754
2021-06-27 21:31:01.170,30.03461590924381
2021-06-27 21:31:02.670,33.30732497485858
2021-06-28 20:44:41.000,41.55240461677165
2021-06-29 20:50:31.920,39.5800849484386
