dates,oahuoahu0006_0001,oahuoahu0006_0002,oahuoahu0006_0003,oahuoahu0006_0004,oahuoahu0006_0005,oahuoahu0006_0006,oahuoahu0006_0007,oahuoahu0006_0008,oahuoahu0006_0009,oahuoahu0006_0010,oahuoahu0006_0011,oahuoahu0006_0012,oahuoahu0006_0013,oahuoahu0006_0014,oahuoahu0006_0015,oahuoahu0006_0016,oahuoahu0006_0017
2017-08-30 20:24:00.000,,,,,,9.396138495680855,9.657865625125243,11.681842959639871,15.979212293661108,11.299733201311485,6.82040942175342,12.738655023176564,28.36674558974905,38.19514153921859,37.9086551473552,31.023314796614653,44.74701276960906
2017-08-30 20:24:01.000,6.326129363648777,7.73467236069207,7.917917904858368,7.686814204424088,9.476738151093668,11.487911263646616,9.828259597310216,11.691343565998556,15.993213065640424,12.44339264021801,17.05079542510725,27.59609610291764,33.32187183462637,42.35617442711271,37.90924661640173,31.370981596259863,44.7255460793023
2017-08-31 21:41:35.000,12.30335397073609,14.19820601038873,13.477020060845614,13.658906225347463,14.650419762524262,11.95743162031198,11.28901851886848,12.048723660138805,22.54056679154811,20.977044303411294,25.90099998102449,30.99453440429112,37.38814679900754,46.01034225801322,41.46972157698,34.85196195751263,46.949033294421
2017-08-31 21:41:36.000,13.586496636513653,15.758490628944108,13.002986557594635,11.848289279523582,14.536206964843432,12.237265869448326,13.900742029030264,10.938971086516734,20.89814533542033,18.21597232819297,24.21053905843469,30.573248307599,37.27451984920621,45.55800122311705,42.5279396819739,33.65636038101876,44.96293109247132
2017-09-03 20:23:24.000,8.808275874152676,12.88220321738401,11.47179970846442,10.26597708546562,12.780636433739444,14.956012969914742,17.94883334001575,16.007095353306454,17.311876141410572,12.839602573295172,21.183705259746443,27.97241599558346,34.67121669118438,43.57497934369118,38.31231426073256,33.6232655679746,45.86118977973395
2017-09-05 20:23:30.000,6.668714962365617,9.18391861082167,10.1182931872627,8.921742816304306,13.3347273272205,14.482489030747926,14.816082076742031,16.958180350052896,17.720765336636887,14.149122170921082,22.30317218347292,28.890908312915144,34.60383505370128,45.01446889022634,35.36974541303835,35.85877627648401,51.36715754092139
2017-09-07 21:40:21.000,13.135213808358095,18.33494492463328,20.705279140477472,29.115396002830963,34.751102607718984,22.638504620120248,20.09836639768629,17.912749200590497,17.740271245033025,12.946586083608771,21.44065002292633,31.211781619311125,37.07233077220402,47.23566653150228,44.113758181871965,34.007056240290346,46.37545936252135
2017-09-14 20:22:28.000,8.018563063586189,9.222457035638143,8.620935798274882,7.7944776391426,12.58396488469281,14.036863766511178,15.55206777398669,17.81073912167852,18.77744576086752,14.088346868142503,22.432449554593777,28.59364407785546,36.38911901747015,41.40502709357497,34.2705449952504,33.78929978763508,47.10993407458128
2017-09-14 20:25:19.000,11.609991523891985,15.384446440257271,10.123667841063014,10.52962033866122,13.598232693529846,14.963882517304857,15.419567283193794,14.479549785975422,17.925907486240543,14.09923233183223,22.35295267646885,31.20767075617969,38.90026631646311,47.420499558590194,38.506552856462775,32.835920662017244,47.120819538271
2017-09-16 21:39:23.000,10.6150415129993,15.429928008118418,13.030224542522555,12.685988525120516,14.183536598211896,13.3694213375398,12.861693554750715,12.235547141062542,18.32152710213546,14.60176918190996,23.14845195256319,29.38740183727169,36.35138372115166,44.7598483871092,44.02502273902345,35.82885182947619,47.34716651783343
2017-09-16 21:39:24.000,,,,,,,,,,,,30.38836654913092,32.316908599798644,39.13870828417593,41.89472681868338,33.92444409631882,47.34727450648113
2017-09-18 21:39:44.000,10.893808206304763,15.098736886466847,14.11299701570314,12.869383932095442,18.50295477159102,14.496827451030208,13.326402691835993,11.35671066107755,18.37580589919431,14.791624380985184,21.961892793588994,29.97675258021828,36.44461717207713,48.03069032940369,42.22752346234217,35.420551713219105,48.74037236333755
2017-09-22 20:25:21.000,5.732912417119234,9.671655603857555,9.859809886458606,6.706218374074385,8.927477090345945,11.464425812460911,12.51469945811706,12.183013675818742,13.61095749696592,10.036046890943291,17.499652549012087,30.202067033556816,36.34670775708543,46.735211516163794,42.21316022261638,35.54166151930696,49.06686006665126
2017-09-22 21:39:10.000,,2.295927461440775,5.685148052682976,5.822963830805046,8.828092386022067,10.43469955993742,,9.134766944851366,,13.362259074677748,10.283195722488234,9.425189100532457,14.370929366488893,23.947963978315467,27.968604812859333,11.650892808395756,
2017-09-22 21:39:11.100,,1.8590842454758445,7.553063577939057,8.444159174355132,7.9189656756410995,9.632012701408854,,10.759539461460434,,10.81120323213717,10.313748166160227,9.272641247685566,14.239188960995172,23.918387751833443,23.84406669928914,13.88258894135739,22.64560947111809
2017-09-23 20:26:25.000,8.081169616963928,12.09814642325643,10.79900029124599,11.799975506615576,14.41163139509788,15.919482519920264,17.801935962509276,15.764143593143098,17.575707790361754,13.55429572459818,22.334947565234515,30.39879358379208,36.393488081975605,45.64148093957533,32.22394946671498,31.99018764428681,47.1962830454417
2017-09-27 20:26:59.000,,15.128692682671891,24.95336764158674,22.345499449695083,19.974229095719977,13.843465946389845,3.0727624407744907,12.14311914717526,,9.473795999176446,13.520966428173,14.035859494125852,21.26725046366902,34.81802952232635,46.18883343597037,30.87077193897663,33.548513217748976
2017-09-30 20:24:35.000,3.460431544525424,5.159491494649579,6.529624148666644,6.901451908432983,11.32059261376732,14.137465305920747,15.5135397997815,14.101372167224252,18.80113406134243,16.48452805360033,24.90747548456102,30.678050689101696,36.78444894333511,46.02200413926225,40.22148610293624,35.43269625787497,50.96477434487274
2017-09-30 20:24:36.000,4.521922425651632,3.6466834670469215,5.877272175627359,8.308689255985309,11.972850572150126,14.278035692526336,15.362282985662535,14.089913775467956,17.773468658054878,13.70070659723182,22.232211257075672,29.80789383982912,35.91993466851875,45.801767183261454,42.32944648058252,35.38689142169769,46.7222938036706
2017-09-30 20:26:15.000,,,,,,5.60209657212061,4.775856677243826,16.026284327354816,14.970420443703544,11.063680179111255,17.3253532510514,25.764677350216257,31.409019266169647,39.89595057051515,40.22656530745627,29.066342172070417,42.48916826289912
2017-10-07 20:24:09.000,,,,,,7.465499940874532,10.985806071296055,11.17569654933808,8.357246978183454,4.400657732686729,7.60855002131339,7.085044057967823,10.692535703051291,20.918189798779352,12.992959190597729,17.21343914129653,36.97370770405993
2017-10-08 20:24:40.000,5.331018195076409,8.142913016291793,8.4453956284121,8.588930618123989,12.744387630414748,16.21484267902341,17.219817293587976,16.544890355753704,19.483178176864715,17.167404764484964,27.19726036836048,31.467537130327745,37.397904584540086,46.040766007560414,37.58700367288577,32.73364287267362,49.42270645627071
2017-10-08 21:15:28.000,11.51126571717899,19.66184498511665,19.555497512033817,16.930692642058403,18.013285455328525,19.01830377511316,21.97513958581972,24.84905273147622,20.3546408129205,16.206785426015326,23.24666689443466,31.26349892417452,38.49158303099114,46.83901932993573,40.88718291195374,37.31114487039882,49.47439887178691
2017-10-09 20:24:25.000,,,,,,10.55814563193206,13.619655732720478,,,,,,,,,,
2017-10-10 20:24:30.000,22.274839404350484,23.91677376794633,24.647677178604063,24.51440024253455,25.21503453496762,23.003805713221848,24.82406830794594,22.567473217399566,19.809799291564843,27.99453879115625,31.826814978287512,44.67744127038049,55.85027443357247,65.61692096666668,54.61168357615789,51.8463326736828,58.94067272539549
2017-10-12 20:25:38.000,3.5651179791147136,8.90391129576747,7.317558922489254,8.877016109954184,8.786647023835014,9.519148667171615,8.85161990994301,10.353374608349752,11.74079157863539,6.818630394740564,14.939317125364564,13.94794883833254,18.82229422992743,28.318618613086752,33.009253991109645,20.271221681757485,30.242093457003893
2017-10-14 20:26:19.000,7.381712616072076,11.072041642929086,12.518562340361632,12.575352558961391,12.65960863380279,16.121803833135257,12.827704556516055,10.553682066532096,17.045412927048865,14.564366390732314,19.04309596387285,29.9152123400484,36.05238317634427,47.45155017823075,41.57443295515672,33.501786414943766,46.11001696755338
2017-10-15 18:18:23.000,3.9916522935074106,1.4895339002175283,6.232794446340249,5.639190995376551,8.074444110374825,4.584458794162559,8.171360693725985,11.847406743409955,15.62416149221764,12.47856396146454,21.703827102949976,28.717458366801576,34.492000800686924,42.813656140705255,31.47508529566181,24.26335880893173,47.60978330704441
2017-10-15 18:18:24.000,4.785368453229361,1.572179461879581,5.030926601360676,6.577266158586124,8.883311799246481,6.260378684914766,9.140961120745812,14.021262219625914,16.219436803590103,15.262645360298473,22.788538433263508,30.37092893591594,36.03473360076392,41.23686919315103,29.371058112279343,27.28061470144546,45.50031501303395
2017-10-15 20:25:43.000,10.393272927035696,11.61778795306942,12.228158969254649,12.76014508097359,19.5052646551596,19.202919905006453,24.892502506193303,26.341031931307285,22.991659659314152,18.84950325933162,25.60700735323666,32.59913574485624,39.57890564130581,48.32388847094592,35.88435483704576,37.72468676098066,50.96637807161797
2017-10-17 20:26:00.000,10.275444988635012,13.051096682912869,9.40108901702848,9.301180758488824,11.52105321611187,16.56774812864299,17.125322702892532,17.14808447872058,18.809537301040105,15.147762197335089,24.61996709336012,31.5723501267836,36.99684640025271,46.89853454988303,40.45059929972266,34.602878509637776,46.94719602766916
2017-10-17 20:26:01.000,8.756177327025531,14.379929130136071,10.46084365737116,8.321907655188022,10.280253933824712,15.529123167046484,17.110135409088787,17.262623979715197,19.504543345174085,14.44854112407994,23.372899200011908,31.27033649322896,36.89319240483334,46.914125164022494,41.488169115590544,34.48994471701821,45.937549912632896
2017-10-22 20:26:32.000,5.832272773258958,12.64613874178245,7.036928752136377,6.29143325983419,9.918912931957005,14.88286941106218,16.305461922448455,16.8605376798989,17.147691524900143,11.996043782783335,21.33448884425755,28.560494470303844,35.35435935533725,45.32950010206071,40.81009834208609,34.022357806454394,48.37893032299367
2017-10-26 20:26:16.000,3.8545705125426046,4.293070270492413,6.736113372120399,7.691019788536003,13.668529510035569,15.379160965999638,14.588730324990458,14.32592537788974,16.88969577669433,13.927316386033368,21.27648423511201,27.535321352090367,34.973516238307305,44.21224656311017,36.695033305730085,29.32925947757537,42.14735399971858
2017-11-02 20:26:23.000,4.475698411485591,7.090480494854438,2.670929350615784,8.284726150715885,10.11806849805386,12.34056326676229,16.428947068772487,22.28203275858672,19.62383764996813,17.40794754810076,29.33872057121901,29.22942460980549,35.4525280674669,38.09482862103735,26.615206916309745,29.18356370149869,50.08554409242931
2017-11-14 20:28:09.000,5.501637821034123,7.155982078802731,5.726293253694529,6.265539185220739,8.86040900352236,2.7530611471996407,8.777242634231149,15.108072341267976,17.162307427404784,16.048446408315368,24.37183073124344,27.75554698652981,35.1832030928641,41.57252816572253,34.49489089732178,31.8999202203291,48.395748200191946
2017-11-14 21:32:08.000,9.249437651216963,12.564229852911131,9.12848792171362,13.442671615255865,13.519046659718708,18.713072403661304,14.88916625944514,12.836136720910158,16.64798302176104,11.878124861998522,16.57768742969913,30.300159691399912,37.34806267572848,48.42544654382037,43.2038974309952,34.83520412638326,46.951308633178776
2017-11-14 21:32:09.000,7.092919195172855,11.696447279771956,9.59159040073316,12.749095155368028,16.765258307381572,17.663033464756673,16.542651053286818,14.424081168698187,18.038868119127613,13.996899260397406,19.25513045744693,31.59261335429533,37.53025335974552,48.59890334106097,41.06488505545797,35.26391473184195,46.60285605232353
2017-11-18 21:30:50.000,7.532455081417188,12.582601458359653,11.733331492751892,12.31886065202424,16.496646386204826,14.174776319154947,10.613042043949104,7.086418335966037,12.451924158791217,10.301261775223631,14.343719944268631,26.66692100558957,30.515059499704435,42.12757562083174,41.14439190346617,28.3783054875128,41.624273250616
2017-11-24 20:27:15.000,7.361235389616314,7.55348582486003,5.933871601641147,7.08157281232876,9.998983929269064,14.3898546885665,15.615403869594529,18.41948120746215,18.676113093041824,15.329802552358204,24.46515431649954,30.987464704822788,36.28627703798616,43.56306286557189,33.237362097659,30.61845699584577,48.236077298451406
2017-11-29 20:26:14.000,7.391757430404112,9.792058289422334,10.907296311858843,6.857336187707815,7.388882782226429,13.662596053936223,14.67496086573062,13.978404037269229,18.586046824365845,16.80574584228822,26.36819472925535,33.893997395670226,39.58866078064935,43.92106024706866,38.88587303948528,37.08446539266093,48.16889895949949
2017-11-29 21:29:56.000,5.46755222790781,8.228467328851037,10.269477924642642,10.365907008399688,13.62265623302638,13.468404280892372,10.34932714753235,8.314425627132836,12.613550129668305,12.338070342450228,19.416930306378525,24.891061849086075,29.843212158360803,38.71856314864757,29.33522353356344,25.636591698605013,36.06919996962935
2017-12-06 21:27:45.000,6.781394986419555,10.013613135803578,11.7864781350564,14.29358566561462,17.302833981316684,15.279414110806728,10.775999393033262,9.14986677505139,13.525461925637275,10.32258226511864,15.04075212782712,26.649677694947144,32.7033278880699,41.66617236388673,36.03974393544944,28.69951822338692,43.092154550811024
2017-12-07 20:27:34.000,6.787925635729181,2.254209115344019,3.897368554292663,6.52790328814679,4.005385412625814,10.965256440720776,11.882212654955431,13.735117846974852,16.279659305851602,12.280270597954168,19.178295665541143,26.204061324122826,33.957794371669976,39.11383307564083,34.91817164242643,28.762792586338385,44.743359695920425
2017-12-07 21:27:35.000,3.749028648729905,8.62005812954165,7.41218328689312,9.14866029541817,20.287191248552592,11.996492036662126,9.322148052069815,10.54102666644693,14.952873914446595,10.406440471727526,16.891348184564368,24.88652089360955,31.266929010835284,41.37343181857283,37.81600276976408,29.581348769816582,43.28162777169004
2017-12-08 20:27:09.000,2.3426054390763764,2.058104575803425,3.7257416104207097,7.593296215685592,5.609281313793343,11.21443197662965,11.548893845530252,12.603232054192503,15.251248000895243,10.832437496144978,18.72056600884921,25.85037204958232,33.19830792918484,38.93447669406328,30.130933777194333,30.015343127751503,42.32640122492821
2017-12-08 21:27:42.000,6.092784231453103,7.2207312887052515,10.264645010428566,19.11039698342042,22.59530904727845,17.279264265099176,15.692232544160056,15.815687349124358,16.79873217679728,13.352349859350182,19.48087541964511,29.76078820657181,35.42807046822077,44.56496689397215,36.02457842534684,36.28124115875335,48.05119216411837
2017-12-09 20:28:04.000,6.713704766029079,7.471022511224715,6.5217327708103765,8.774683582408283,10.732256740783546,13.66701801610642,17.751509096449542,17.646290701629198,20.61570792037445,19.49580703619167,28.60581697755373,32.88955106924448,38.85099557622815,42.80246522568439,33.95338304910179,35.33308672989563,52.74279495868525
2017-12-16 20:27:48.000,4.874845436977601,4.137190288111163,4.013144686625126,6.255423561741539,5.128154207306454,11.706381212492868,14.449736490122028,17.316444862037226,17.96067211860908,14.65543619763792,24.41461913121994,31.330215405440168,37.0800780771916,44.21545303826011,36.770941861526666,30.370493176979306,47.670494960123314
2017-12-16 21:26:43.000,,,,,,,5.623962750390466,9.10918726016804,10.337056588667313,7.05800897153581,19.7456897057586,20.115037282090984,24.7543946242283,34.64269522406587,30.61232641020582,23.68138969500509,37.16227800830732
2017-12-16 21:26:44.100,,,,,,,5.428387106886369,5.558676383880963,9.57675989680356,8.734975574704233,19.745737446277143,20.149158327120954,23.88368854111881,33.99183627762553,28.516046319520736,23.54681914373378,35.02938124943002
2017-12-17 20:28:44.000,5.828666579994952,4.685887604792359,3.6251057285413446,5.4294557600695015,4.602403083185727,13.171640941998144,14.8632126586579,16.254781985076637,17.00529041898237,12.87868992967154,22.596163526350484,29.065331873978256,36.032138725393146,44.63192689731357,34.058291492754606,36.26426422813295,51.66014888379895
2017-12-18 20:28:43.000,4.351968846446044,3.723660795582354,2.576509854662764,6.168429539156787,5.3347805235339,12.975499962597407,15.119307051070225,18.707448765919256,19.10370369803642,17.206743339705117,25.584881344260392,28.16252827018815,34.89322596577494,40.5361544670919,30.234057500098988,31.41645253407906,47.85164662842711
2017-12-18 21:26:42.000,11.637741890071563,30.331587546768816,40.95727307885674,32.95462762172917,32.41667363331828,27.00629917581383,35.022770499785246,47.730417422307134,37.53994223201831,33.53389459041623,26.76330042695172,31.630117166464657,35.002636510772525,45.43189142659545,35.08732999005929,38.33545488108467,53.84345168321643
2017-12-18 21:26:43.000,10.184244550041864,32.19823861620024,31.05468860074987,28.830964794155943,29.10758702219872,29.188379651560208,43.39464159886398,,40.13686078950595,32.90472093821804,25.76325593284325,31.65089403970353,36.195988864604544,44.83815331069509,34.664982228338125,36.56987335789539,51.71055827182298
2018-01-03 21:22:35.000,5.229903584296592,6.7018390468312,8.063553542065913,6.833045812714533,11.593121401901811,14.805888487594862,14.413457205782963,16.274717939322294,17.89792306723988,13.972648053733112,22.33381988064273,27.992211091247725,33.248083494523186,40.25895397100323,38.55640053524321,33.729511970239486,47.128645557841416
2018-01-04 20:28:39.000,,,32.00850180594555,27.09946375691671,21.19461384927,10.68869944185764,15.23528968344124,15.922036134480372,18.21303017053036,15.789748227629754,24.19903260774591,31.118088199631345,37.36646234260704,46.21002401144607,36.50857754168138,35.74547824078903,49.37304060598173
2018-01-04 21:23:15.000,6.53112326688786,11.604262410168651,7.425708885286025,6.530504319921632,7.716321980006332,12.975653939160274,12.94380342369984,15.670976842378002,15.769873063633982,11.614695543563712,16.606148387535033,23.947721339089224,30.10362175160847,40.30200784417743,36.373132360677566,34.13317332923431,49.2127484338177
2018-01-09 20:30:12.000,7.849365923029593,10.779353312462115,8.092022706964759,8.750899908757376,12.222340877560132,20.87675472647469,22.824368027753,30.639007547911152,16.92564602089694,13.442551115304957,21.636596990857143,26.73489917291441,34.06729357475583,39.113592324887314,30.71090838014384,14.44207618640154,24.51064736707948
2018-01-09 20:30:13.000,8.2460696294686,10.854115490978344,8.61156106683405,9.63264474614529,13.775179808557164,23.329703159315788,32.174601813055794,36.009803621259664,22.43259366951369,21.59209376107597,29.829665775008973,31.20387718616969,38.444290295574085,34.932437476547214,23.318682741719226,19.43646907899346,32.666543115722526
2018-01-10 20:29:22.000,7.17097395884858,4.478800921193527,5.588266753591227,6.734780163732302,3.698239410889386,11.675474629195508,13.2216545204415,17.0744116457055,17.091738580711112,13.358863243643544,23.879404107864985,28.884279063102987,36.38298137263556,40.08878245666609,36.58727472265891,34.399461563944215,48.4456964310363
2018-01-11 20:29:12.000,,,,,,,,20.3614712725144,8.670474078227771,5.166645491648819,7.937070245423056,6.615024605504728,10.046333694660888,16.20077960171235,11.788079551768169,14.855282892927583,23.662600106596205
2018-01-12 20:29:35.000,2.6924794396734324,1.5720166465554033,4.735796562908358,4.871929088447712,5.240163166731064,10.734695620861745,13.774338695026398,16.91741963585647,17.96562482798947,14.273218783894125,22.91705776529241,26.33283884931144,32.55447019742773,40.74463452043394,32.73975128341155,29.960514332139542,47.7617788444587
2018-01-12 20:29:36.000,3.877704248436914,1.7160966109686542,3.422642638092973,4.373942648050351,4.543425047621496,10.722331700258056,14.604674661450112,17.141530895220594,17.94987868375002,14.273225596167492,23.1737393148749,28.172636485569367,34.97180586621069,39.84082353833482,28.51131069982188,28.011164666197832,49.87141779587317
2018-01-13 20:29:38.000,7.364135822015345,1.5138982284820264,5.390057539709916,10.13445938174962,8.108362980953054,15.970660448412502,18.64440385045365,19.576949884971604,17.07878313270508,15.296400385746065,24.19836691109429,29.80174554466552,36.19462665323289,43.95831422480613,31.646517043548844,32.056647415914576,47.64370217762264
