dates,oahuoahu0003_0001,oahuoahu0003_0002,oahuoahu0003_0003,oahuoahu0003_0004,oahuoahu0003_0005,oahuoahu0003_0006,oahuoahu0003_0007,oahuoahu0003_0008,oahuoahu0003_0009,oahuoahu0003_0010,oahuoahu0003_0011,oahuoahu0003_0012,oahuoahu0003_0013,oahuoahu0003_0014,oahuoahu0003_0015,oahuoahu0003_0016,oahuoahu0003_0017,oahuoahu0003_0018,oahuoahu0003_0019,oahuoahu0003_0020,oahuoahu0003_0021,oahuoahu0003_0022,oahuoahu0003_0023,oahuoahu0003_0024,oahuoahu0003_0025,oahuoahu0003_0026,oahuoahu0003_0027,oahuoahu0003_0028,oahuoahu0003_0029,oahuoahu0003_0030,oahuoahu0003_0031,oahuoahu0003_0032,oahuoahu0003_0033,oahuoahu0003_0034,oahuoahu0003_0035,oahuoahu0003_0036,oahuoahu0003_0037,oahuoahu0003_0038,oahuoahu0003_0039,oahuoahu0003_0040,oahuoahu0003_0041,oahuoahu0003_0042,oahuoahu0003_0043,oahuoahu0003_0044,oahuoahu0003_0045,oahuoahu0003_0046,oahuoahu0003_0047,oahuoahu0003_0048,oahuoahu0003_0049,oahuoahu0003_0050,oahuoahu0003_0051,oahuoahu0003_0052,oahuoahu0003_0053,oahuoahu0003_0054
2017-01-01 00:13:50.000,39.88452950311052,36.51953512283178,36.97362394380362,33.110914076005855,26.55550364925121,23.5075536194503,20.335959941488888,21.55145369805278,25.15344353822917,25.84776897901672,24.53233188390371,22.96543770891568,29.06307614166741,33.91740450966483,32.82197554429292,32.79885073114606,29.884236818600947,32.71970459438504,31.55475671184869,28.42176862402207,28.949308753555584,23.62879326210424,25.21261638007946,31.908862731128057,30.46804010307419,30.49401567712912,30.14549117778906,35.73130675462074,31.07018856516549,31.11519909486096,30.65847288405708,26.95078267686676,22.342229825060585,23.27261999744361,23.636589807429324,28.329985168920818,30.12988238091188,26.70718705955008,25.55730401845918,29.64278676610495,22.352065463635967,,,,,,,,,,,,,
2017-01-02 20:21:45.000,25.71209963973317,21.34504799316646,27.115224862014124,25.229423163335568,20.794643472578453,20.375340532718354,17.188787527819343,17.329797043545724,21.659422478106983,25.718650920666583,27.27401583794745,26.005549924436902,25.43797395342181,23.81593652305521,24.9892553978372,23.56992791020511,23.598763889774613,25.163867483869048,24.662191066902565,20.231943989328453,19.133771036412227,15.013079798564403,16.525064122334555,22.54784924356852,19.434177424278808,21.033476512447063,21.6764679981275,26.881245065268267,19.74239503663996,20.531185427029243,19.26194853070825,13.92021866335218,12.648923238723327,10.428667788109086,5.753745870636435,12.510075154335162,12.84487470268057,13.231305856843791,13.635948186048395,17.403840264716592,8.727834485942555,6.949544669067854,18.35057249690229,26.945150286175814,28.504683191954143,26.4724316987463,31.27245372049464,33.356621479028504,35.356902385579936,29.239364894922065,25.975718055944967,47.609441052176464,53.80282543294551,53.00805565584257
2017-01-15 18:16:26.000,,,,8.733764362336226,6.667052738906373,0.2589174055761479,,,,2.5942973348677567,22.1209319457922,,25.56034701048633,18.03558075831192,2.1267727952406608,,4.770465694429748,-2.7148322535953904,,-3.885851649424665,-0.6934462378555548,-5.708117892750297,-8.379434733721595,,-5.529662613472512,,,,,,,,-12.318007680498608,1.2811500049637796,5.547583465435441,7.208689901778839,6.7498781697678565,4.659770956732813,2.0710744340371887,,,,,,4.135105973092823,12.504026810144618,,,,8.101758983210944,9.47262071158024,,,
2017-01-29 20:21:27.000,21.58828357727365,23.78555025817457,25.66883812313142,19.939528031922524,22.131623182683324,26.91180255048849,22.57679126307268,21.635071274253267,24.51437772140769,28.151247187455706,32.15988951551714,34.294208240063554,29.62660225421568,25.685232187788905,25.070036541209824,26.03550037227028,24.428520998861583,24.65277055066635,23.84359248786517,19.865871139431068,,18.740637028331506,19.84053193690845,44.742755113414006,,23.751446314230737,20.87338854835069,27.44071128805692,,,,,,24.02804487141925,20.934507798927942,31.03469391556736,36.74916143894542,30.22186713205247,29.524872344784416,42.809697354867446,26.139499296094204,14.998788003721687,27.20743712729469,33.84016747314816,35.848108094327195,40.99175355114734,41.92356038804393,39.847988962672005,42.555471285498726,28.59920886222611,33.94858893749055,55.57084044730959,61.28642116023765,58.04527056957171
2017-02-20 18:16:06.000,,,25.165039440576017,22.59736118845093,21.98804340681369,23.75766074076532,20.32499777175591,22.9529058504123,27.3520873420762,28.77910071561957,31.17087331576166,,27.664696874511343,26.31308571595277,28.70546112342757,29.69662215461961,28.096002962804377,28.906841524057462,25.37016704494794,11.235701972810451,13.795575271740953,-2.586728412842235,9.487763834629371,17.835406818742,17.2142499117977,18.971964484780493,8.260358298183455,18.298705430553632,10.120396163283164,11.817792397518817,10.982432286300943,4.791952528195188,2.5518746923629747,-0.7814884226819181,-2.5408346234780126,-2.954397395879962,-2.914420066410764,-2.233276182130723,4.130869441573871,12.046007147030402,-1.0927669325623417,-0.7667536493859977,10.670700040020986,19.45826360491438,23.099692033240785,25.604346490051825,29.199657010724188,28.42522678702353,27.38380893410877,15.544512812571384,19.87623618706248,43.832035003741005,,
2017-02-22 20:22:35.000,24.048376345276413,24.409568287771688,25.58121163025479,24.372368960381145,24.543914002470988,26.64177238467293,20.63488322219625,21.344757971865025,25.68193757181699,28.775265217052823,30.268734690683576,31.140011837585217,28.949621486747755,29.26104713436361,27.164506866102688,26.68060757785642,26.881980689101955,26.37472927957872,24.329564883000632,19.912891041723544,21.631471553379807,16.193091501005863,16.581386359794177,24.76370801574545,24.08077464826984,24.995154031890586,23.620733543528647,26.90387894740103,21.91105769991339,19.91380162632227,20.30905945415977,14.11424290137587,13.18016055025811,12.873814470713718,13.221513453825,18.352698404603903,17.8906208952848,17.54282206018627,17.81757687409817,20.28846333629886,9.921746415265549,13.480730752518244,29.36242953571372,33.74180327967306,34.72264479419566,31.96388536671344,34.47927236541032,34.45750432055866,37.04478840082857,30.87177048056581,30.93450576388369,49.24487500050426,54.24943215431123,53.96219236045163
2017-03-13 19:16:16.100,16.827095652608055,22.57776425694932,22.7401871525498,23.11033129825168,20.859711139484585,22.610542057932744,17.364783369838122,18.22888666617009,22.71599490292059,27.577684179318283,25.582375891171683,25.339431374165382,27.060551476525983,25.567891339195253,24.59685164426304,25.56231547532349,23.818861144248004,25.208763721775213,23.91255136855501,18.720525754982905,21.28978700431585,18.183616765059373,17.623791982931973,22.600071408156627,20.86157349630314,24.235935350748665,22.94241406851675,25.42576307246033,19.0444694791964,18.25266332820348,17.685352141342943,12.429642864914516,10.39431854210115,10.504295048936385,5.668196159717792,6.562061415729996,13.561069597538026,12.6461187005949,12.185769019164905,18.49542096120095,6.169434042942361,5.0215284951728245,18.93256626084912,27.268253250374663,30.17012090984247,31.67391006938647,35.137764686568744,36.01764961940885,33.153211590046496,21.98360904062083,23.42272084706351,42.39171690852352,51.59427579387412,48.60597971899303
2017-04-12 20:17:22.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00655855241248,12.48321954309267,,,,33.70883934501603,34.847756590349086,37.45949969772832,37.86667834689616,29.06866685105025,31.954600237590345,48.285226995238645,54.95797818745567,57.45326170871176
2017-04-14 20:43:38.000,26.73619530865432,30.837791386930576,32.33290087402995,29.819788593398687,28.712462410154508,30.65424665093448,21.86466818011574,22.827851105217125,27.496930252411985,30.525800126436835,33.267983025071565,30.84576756356312,30.275708115358377,30.76485291200178,30.58937529222053,28.560298316062017,28.404383948536875,28.10847520570664,27.5069121849948,23.53981095622055,25.3771974858746,21.58665962407681,21.66407089658377,28.246294595845928,27.54357957118084,27.700100455408528,27.2510475863808,31.977324016235485,27.42298337425702,25.8032698312856,23.128956344527257,18.465021722192148,20.863552567856665,18.78692235248985,19.658727878843656,24.35166334370732,24.065939358787595,23.893829738535715,25.514841967103827,32.35963388944939,22.274804505917253,18.413469389635686,29.979592899971493,35.69204961276917,34.72515869390498,36.01027098771884,41.34933935487054,42.4677778143272,45.309449334513104,37.076228625823866,40.00848919584989,53.286925020889605,61.68763479038248,58.68474838625946
2017-04-15 20:24:34.000,31.54890019993748,32.04339084452812,33.31556146257373,25.702034279129848,20.06932601616447,24.387515762438404,21.92063795299362,24.91453817037729,26.74767718822236,29.706063588672272,29.788647130896592,28.20767727946853,27.68572229430146,24.91847860269706,,1.0026007535914765,,,,,-5.168600139213154,10.906355475718,6.632180545341029,,-0.6950374119746672,8.924290166072707,,6.387160397849456,-8.619891191352663,,11.941617365882053,-9.103071486634516,,-0.9387177946031536,-0.1953228759525027,2.045075151259645,6.964124344722521,1.1618442880327,8.00130781892236,5.25821986273488,,-1.4848574660749352,,,,,,,,,,,,
