dates,oahuoahu0044_0001,oahuoahu0044_0002,oahuoahu0044_0003,oahuoahu0044_0004,oahuoahu0044_0005,oahuoahu0044_0006,oahuoahu0044_0007
2017-11-05 20:26:18.000,152.24399536824197,153.6600491803578,151.17393288000062,147.85994916414484,147.59947647817927,153.34168776554782,150.41594917589367
2017-11-06 18:37:01.100,,,,,,,
2017-11-06 21:32:01.100,148.66369992716844,152.65161188709362,148.2157928336662,146.1106876008262,145.69502283409227,150.49074738178524,150.0271819136106
2017-11-24 20:25:45.000,148.14594291359796,148.53245813185123,143.81560265178442,142.52052599532382,145.38310418627034,148.7356394299062,146.2968939072532
2017-12-05 20:25:57.000,149.08624575930816,149.92133693262087,146.3052725261697,145.02075411824177,145.2000379240788,150.0027170933581,148.35595564391718
2017-12-05 21:26:54.000,158.07889641119746,,,,,,
2017-12-06 20:26:18.000,148.35848614363056,147.5313258040785,144.1401410781538,142.13772805542183,143.9232560571274,149.66883786602546,146.6530508672072
2017-12-07 20:26:27.000,150.00576192233473,149.24262995517597,144.71263465248674,142.0498675315451,143.8052307166119,148.02059990175127,144.7733582462527
2017-12-09 20:26:23.000,144.73439376530266,145.03874460606718,141.77287489772834,140.59747945913537,142.63232848787817,146.13129607897298,143.98073942537027
2017-12-16 20:27:05.000,146.21861909356753,148.94505894068303,143.5063750971867,142.87081966338854,145.27419858658538,148.7080266154302,146.04611721522463
2017-12-18 20:27:31.000,146.26359051398023,148.29672989940104,138.58847004972765,138.46677676835168,142.55200030645003,143.15638194934948,140.58456965047273
