dates,oahuoahu0034_0001,oahuoahu0034_0002,oahuoahu0034_0003,oahuoahu0034_0004,oahuoahu0034_0005,oahuoahu0034_0006,oahuoahu0034_0007,oahuoahu0034_0008,oahuoahu0034_0009,oahuoahu0034_0010,oahuoahu0034_0011,oahuoahu0034_0012,oahuoahu0034_0013,oahuoahu0034_0014,oahuoahu0034_0015,oahuoahu0034_0016,oahuoahu0034_0017,oahuoahu0034_0018,oahuoahu0034_0019,oahuoahu0034_0020,oahuoahu0034_0021,oahuoahu0034_0022,oahuoahu0034_0023,oahuoahu0034_0024,oahuoahu0034_0025,oahuoahu0034_0026,oahuoahu0034_0027,oahuoahu0034_0028,oahuoahu0034_0029,oahuoahu0034_0030,oahuoahu0034_0031,oahuoahu0034_0032,oahuoahu0034_0033,oahuoahu0034_0034,oahuoahu0034_0035,oahuoahu0034_0036,oahuoahu0034_0037,oahuoahu0034_0038,oahuoahu0034_0039,oahuoahu0034_0040,oahuoahu0034_0041,oahuoahu0034_0042,oahuoahu0034_0043,oahuoahu0034_0044,oahuoahu0034_0045,oahuoahu0034_0046,oahuoahu0034_0047,oahuoahu0034_0048,oahuoahu0034_0049,oahuoahu0034_0050,oahuoahu0034_0051,oahuoahu0034_0052,oahuoahu0034_0053,oahuoahu0034_0054,oahuoahu0034_0055,oahuoahu0034_0056,oahuoahu0034_0057,oahuoahu0034_0058,oahuoahu0034_0059,oahuoahu0034_0060,oahuoahu0034_0061,oahuoahu0034_0062,oahuoahu0034_0063,oahuoahu0034_0064,oahuoahu0034_0065,oahuoahu0034_0066,oahuoahu0034_0067,oahuoahu0034_0068,oahuoahu0034_0069,oahuoahu0034_0070,oahuoahu0034_0071,oahuoahu0034_0072,oahuoahu0034_0073,oahuoahu0034_0074,oahuoahu0034_0075,oahuoahu0034_0076,oahuoahu0034_0077,oahuoahu0034_0078
2017-08-08 20:24:49.000,21.47467405992486,22.28614513482863,19.378244774428733,19.937585671077983,18.95433854834572,16.54395118746203,12.313251942603705,10.011484241937728,9.454128706875636,7.741256483517754,7.468172656818268,5.734734588380105,6.184967405286896,7.58468538346305,9.878467735891045,10.12406612557082,9.454979020878849,10.184753443414197,9.465526753320187,9.54077980749016,6.2624599553376346,7.309590977435235,15.62012865924311,8.000753062319374,2.436125143502173,-0.7553031472893554,-1.300596922993925,-0.6948370663251482,1.5485777953344595,4.48965011896043,5.650884141442209,5.857969106509987,6.635470413191477,8.510055276472292,8.00236428763164,8.23036258610458,10.832777059181472,11.063811598241944,9.370094752385064,10.701616921566028,14.349412283254772,8.18001328885112,7.646435108893815,8.772158373039696,15.944736099809196,14.969070962129887,13.963111458465088,9.64824213441131,8.058334595383622,13.12315838029595,12.81464576700654,14.210821605983972,12.074807873854692,7.827551763839084,6.247320808360476,6.045866440113288,8.056831090631857,5.085430868766286,3.276479799249552,6.93718021831406,10.446930393047294,13.677734614949092,15.453035906481352,17.0085347743124,17.812397324258715,18.343168870434152,12.33571595519994,12.469071891469094,11.175345276994149,13.74151552130014,18.04774179434808,21.018474736275703,23.853074331155977,31.723055787788528,28.30542226068839,17.654557583725758,9.859079376921049,4.815115361659682
2017-08-08 21:28:35.000,27.05756697606494,28.30729877289342,23.211900220830213,24.24206719504656,24.09920041089083,21.2056627027446,16.391705895952708,14.111877859905276,13.409122401166028,11.720605666320283,11.849979378211252,11.68417393089108,12.816305331416116,13.68191054424105,15.13966091523534,17.060917612037482,16.51465815230195,16.451221254191992,15.599182522450358,16.04122946766735,13.006703573276065,12.232886361521487,19.79334209160889,12.9509658060104,5.56335674678272,0.7101133792092431,0.2002283534520497,3.845385381359568,5.370757215622806,8.436672931844207,10.13661517073048,10.606349889019516,10.545222888958447,11.021669973245867,11.12045538922214,11.70952551377519,14.605255402752125,13.264554608038663,10.956626791662396,11.983437176063328,15.70596771606244,8.86451721479503,7.644770954215648,8.042105920441536,15.258689773829254,15.49764320506725,14.98972776166494,13.23033464120178,11.047878578794975,16.40759500151131,16.619587185307427,18.10336400369493,16.880244242729823,16.81242123560665,15.613929555063988,14.9269708940384,16.639613904785154,12.360246958987451,11.029198410575823,12.381257792678378,15.404514976277424,16.442605976747,18.02262854962023,20.42965268729805,21.19787172834741,21.04882297702483,16.224526829953852,15.392856233368445,14.56843247777724,15.95269345987196,20.211185022633,22.860591369199817,27.600531423192862,35.03148704982223,31.59835928515401,21.309914853760475,12.71375584083975,6.879985458748851
2017-08-15 20:24:44.000,26.207089035378253,28.446352289237065,26.694114050845208,25.759201634466507,25.377701642913102,23.13784924251945,17.701753032930675,14.34556930574879,12.532995886758728,11.264767344262369,10.12268157246712,9.104743007016303,10.215375099336828,11.187347677080655,13.089872228066303,13.826323035561073,10.886178206724596,12.635225610540076,11.443117182725686,9.478487335350971,8.064373494391287,7.351906397187715,15.388369874526305,7.546426098715564,3.503507259021334,2.7525989086700005,3.1159718472796567,3.0518737952689494,3.5145194761754834,3.342938544134636,5.56268603010812,7.04202361165523,7.808319786697952,10.94536445944008,11.327203835931773,11.088683508148376,13.57293371756839,14.12261292241588,,22.891058260386547,23.8454224517687,,,,,,,,,,,,,,,,,,,,41.53476166091074,,,,36.17588220994111,26.57242960906725,16.585559370814106,14.546131186663036,12.43296763759692,40.97646343600538,44.58562334252668,,,51.26254929981075,,24.25715306107352,12.993217986291604,5.073009180076337
2017-08-18 20:20:58.000,,,,,,,,26.87115438892896,38.98713707461639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-30 20:22:59.000,9.93966819619816,17.10504757126004,14.22759111667049,16.81858116881158,15.59399452231814,12.013190421505614,6.400331447859855,5.518589708319396,4.518419120122051,3.821793826823857,2.9773088729931896,2.313847116794139,2.559231805154617,5.787920151347761,8.704057209647468,9.637964448730118,7.747151509436428,7.264182351386158,6.002949212232927,9.422673095585196,5.965313581948487,4.407432888921399,10.964973990745014,4.072797377181829,,,,,3.372347702125768,3.62145710506732,4.686925933296186,6.3420829790355135,7.449040961760943,9.63752162903755,10.16350207113291,9.475160107696414,8.99369006065625,8.248386199758826,5.856239331423126,6.175316152809692,9.03595513182593,3.284091484873448,2.562110565589985,,,10.996405235872125,9.407564935432925,6.755475973391433,6.823561760668845,15.052676046011824,17.600935980339877,19.36316025108213,18.52444074473401,16.844218567247623,14.54663152253819,13.319248462002456,16.46109369392453,17.3459329305376,19.014873055231632,17.906452881378385,21.30759738127938,25.683257887220208,27.245157171453776,27.341823335426547,27.76273659797468,25.899722221803334,16.610793034022358,16.26660638502574,12.249969961208718,12.84810227815422,15.175161130445876,20.682448540861603,26.37911755902438,28.401705909823026,25.08362763836712,16.406156882575722,8.606358131826811,6.002265820215111
2017-08-30 20:27:04.000,14.85119761921363,19.999850453759542,17.644084588167267,18.170541303668465,16.94115055483114,15.337045790906506,9.73120762175479,7.603752396748808,5.810073647130531,2.9206688695248686,2.6260358146203684,2.4196021484281367,2.691944135205405,2.82571570605382,2.887056102721824,4.023966512462712,1.9499315465934888,2.3675863355949405,,,,,7.648861453375938,2.698293089878634,,,,,3.6145649350588753,4.433832276602132,5.065055297328116,5.556329267266872,6.540850791808809,7.856270287352364,7.738065304659605,7.21198092984801,8.257116163373542,6.281506050573226,5.380509643635474,6.985263199032072,9.780538260059656,3.738402022310279,2.6446655359352045,3.48841059958673,,12.848892346109585,9.854022169757648,5.494671985365404,4.441936127819133,10.44070348131188,11.851034983187963,13.527154353248212,9.461882017522733,4.981105636071096,4.058114696023677,2.787653353463643,3.98539073806648,2.99877935978068,3.497326954735207,2.149748975357256,2.777766858678996,2.268195437479613,6.895509210288893,8.638767735832246,8.831325221380737,6.466899048002325,,5.144743365802804,2.5554179796684595,5.0556947677620645,5.0279859571905785,6.920956769745359,11.687753961967408,19.431482872657085,16.289833309371772,6.198429766101833,4.553722213868699,
2017-09-03 21:38:25.000,13.814641792053344,19.08650182838879,17.710560372046995,20.293897763375817,18.93610728925759,14.617941399688709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04 20:27:38.000,15.64437924676454,22.52956336695901,21.58045328232385,21.52369205741087,17.992387853018236,16.122128220088648,11.739583049638965,9.05865427173059,8.148442791842815,7.157638348916281,6.374466651198183,3.801774653326431,5.027323837250899,5.83339137772879,7.47800110060415,8.528321575254957,7.22274028134283,7.603841275620776,6.765809928069933,4.642447860500743,3.413445092217432,3.974865916522317,13.310898450322563,4.028106029854612,1.967216978520546,0.3051497492863387,0.5125619385214123,1.0129317257604495,2.7699938460454594,3.7357529719345104,3.806953050074712,3.9363807020339423,4.304712888932247,6.5430605665664086,7.48425829310094,5.929274810032644,7.932080631458829,7.242193332408161,6.039330473011569,7.780600915843012,10.37786986072165,5.020111312322701,4.077830793044375,4.856982458356068,4.656786609241994,13.844517582714962,11.623643325888729,8.113006654808295,5.124920049653919,11.301885082783846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-06 20:24:19.000,17.76876105223502,20.580319110577488,18.02268390653222,19.887717373462603,16.211950979125557,14.528526608529246,11.743763992866032,8.82866662390855,7.246485287152874,5.128110143594583,4.464444692412659,3.957357778253853,4.8959411374108885,5.7638252184694645,7.256055298971686,7.446327866580368,6.147182795900331,8.254800474137596,8.808450957887315,9.081650081753343,4.425957318000931,5.635602526586193,14.77002420980592,5.57303968665363,2.698766531547707,2.5936282932807337,2.4047201653506667,2.2142331295665407,3.439134047585096,5.480697273553465,6.437035254867128,5.85736186292859,6.228415706082406,8.59716786373095,8.002176896450816,8.611735184725946,10.455263787818078,8.753694877720715,7.345884564350847,8.080363171618195,10.412536410482884,3.8703716965244297,2.289662666581944,2.867444020647625,11.094272881610582,11.57908245825938,10.52878823942434,8.395808801305066,5.462534746480915,11.09151834831091,12.416415362531676,14.547877265793588,11.507340617392629,4.8472598158311335,3.080585397069809,3.325414854696434,6.252616045815903,3.546037973357341,3.073863409343023,5.733221062589561,8.495695869115751,12.072478561222736,23.23591167820299,40.748349706626456,,,,,,,44.00580521350928,28.47118012414702,18.624045228684047,25.48937747200084,20.79502583891525,10.29043069496899,3.219161454536408,1.212320382683141
2017-09-06 20:24:20.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.83379341517416,20.20931503319855,25.76327807955566,20.45713971264941,11.750342979066843,3.9741513877499104,1.0481719830714211
2017-09-06 20:26:16.000,16.638669287965353,19.64514128896586,18.476218986545128,17.94641847253818,17.087054895585386,15.750126492740533,12.723280203779437,10.16643534288185,8.872873409326576,7.368007727315222,6.829296391113228,6.254987157431499,6.592140425995986,6.8558104018698085,8.276890548625452,10.687168979764762,9.553505532438493,9.346895437957205,9.195522026298049,5.379780320428168,4.958609825645013,5.8762885013390935,15.008151364764306,7.856846691319779,6.351085268560718,6.008790965455235,5.006633178082835,2.936573120302145,4.650676755766073,6.0862561585397525,7.053214735313729,6.907484707596243,7.197486108645641,9.54091549379168,10.19137960664816,11.081069092401188,12.215405092753642,9.98157949641627,8.082009788133277,9.297686091365618,12.305761633711809,5.753732505136647,4.089072191974898,4.580953294918476,11.471623480233792,12.67804848647939,12.65475753679411,10.348221209328631,7.830751090128208,14.376668073461548,15.56850680986717,17.03668946346459,14.510828543657802,13.362261161896416,11.92262996552973,11.324446479099732,12.861900259097215,6.752293953101544,7.307201957493389,8.774500024468818,12.612325987857252,14.388351554191027,16.27292338742057,19.00592536597237,19.25645196387728,20.473651250075008,14.866388981424375,13.128459408855978,13.370585367270667,15.648321938690035,20.045138237808303,21.608890873070752,24.56288404641379,32.11261546424998,24.53487377284979,15.214867385534102,7.544802331510962,3.286662905027805
2017-09-08 20:23:24.000,22.260425649321,22.769175587386616,18.92125596716816,21.681569457026416,18.24540101343917,16.917721786025957,14.96901882102124,12.034518451716767,10.194073046390873,6.80660971038715,6.881093096107058,6.684450890951364,6.743144944198537,6.793788964442193,8.357063678698381,10.745724491152895,9.37328467611539,8.42976105344631,9.675120405767371,6.924556992490928,4.538795172375465,5.71788852191041,15.600461151210864,7.285284884663552,4.117352350401887,4.2032510696423415,3.8815016729039193,4.349871624671629,5.512675092298051,7.4865098648893085,8.412125977800933,7.738324180781909,7.509307556007258,10.2119296860503,11.777937564942976,11.533389278305306,12.722103288205936,12.23862657068892,10.066275027451734,10.925011456041297,13.158994005257076,7.129604577869255,6.018328574803019,7.348418621742557,9.853077462238623,14.756563764152538,12.070569117372669,8.062216752015694,6.472038891377254,12.297712103775629,13.226334996440803,12.85591871912893,10.38198616621677,8.160323977337185,6.7553986616718245,4.851397801949338,5.609148222695737,2.5705758985769744,2.3901461987569617,5.544466622828884,5.5423168045519535,5.821013024788789,9.871671529141697,10.904146991517194,10.923287511551534,12.768058430335063,7.437837543962992,6.924590480121227,9.399709335902624,12.58762747320567,13.021885291283844,16.42993561136233,17.103972500879994,24.389439596833885,21.18851491591071,10.581253630520887,3.90283251506383,2.030061738816218
2017-09-11 20:24:22.000,2.804874152092234,8.592693287818161,7.807081543830374,10.12106486026132,8.443142398634734,7.535651807420064,4.524809782507058,1.2812671335466004,,,,,,,1.1322309771184491,3.258017522372752,2.3226242395570003,2.2888686488072065,1.255705568160344,2.1628077919293114,1.25406227850666,,7.141359443692644,1.6553059303377655,,,,,,,,,,1.407301832389284,3.574359845643498,3.956292068721248,4.512272278716895,3.2284583773967235,2.4271531863518394,3.072555484581607,3.720813929257576,,,,2.5939304016602804,4.332862155923869,3.760831763095415,2.2820247767511685,1.9627357609824057,9.003774687412452,11.8607120339552,13.479930065811256,10.568382622366506,9.426891909546882,8.993355502689962,8.374532650352172,10.82431110192516,11.075187485025673,11.095874343275822,12.95954817691922,14.452463166282364,16.33645558796596,20.355996510465577,22.04012309850048,20.73109357737592,22.04891152292982,15.011748820771412,12.258561035828915,7.838191020018686,9.643828098960478,14.45680654830687,18.39104972307436,23.467996334699457,28.55558463805353,25.732740374995707,17.338491713004668,9.57050394611279,4.7969175296302975
2017-09-12 20:22:47.000,18.046830898123453,31.44536874448026,,,,,,,,,,28.16107762027645,33.98610517056224,,,33.16083878263533,35.890778584510684,35.308590199000385,31.09031845728921,23.36631278665618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-12 20:22:48.000,20.914544888145404,32.17253377445305,,,,,,,,,,33.58174609095006,32.387965461155936,,,32.79542334828006,,,34.80096011868913,19.96959371546728,12.036015188677144,10.069813183160948,18.645539531372204,10.83790659195108,7.277757660092745,3.776947197907304,2.06072951806446,4.4346146348330455,8.115753864307388,10.955703567777883,11.566416528479744,11.701210003118238,11.404005680082918,13.786142662404885,14.08544030265312,14.435820130497172,15.8440559855356,15.51391931863552,14.518962261547063,16.36215124789987,20.570142346629915,14.92775169595821,14.13512493102592,15.883886290216248,20.455188282110925,20.116668404550897,18.84068500009172,14.960362302193005,11.843926420322552,17.274756242743322,18.852945194321272,20.791014157842323,18.25077567661193,17.065338842933837,15.579859127483893,14.29919432021694,16.72479718540563,16.65877795515965,15.149229092372124,16.016223230008215,18.8667945267914,21.32005860351752,22.731463559147183,24.64188301653473,23.58203613599748,22.277179284762365,16.021583367658142,15.56076318573828,14.842273230785388,14.58249084811815,17.09012444746221,20.22238097229871,25.645352415893083,34.20488871727311,31.46865857370161,20.5564385352959,13.99267254077704,6.321375481455895
2017-09-24 20:22:11.000,20.3187101045194,22.017870990901564,20.845579744857154,23.101717940069616,21.91555906725968,20.504435505860386,13.658720083447092,9.30564553927497,7.6975206331666595,7.199032014431556,6.838977549417636,4.675073417242356,5.489565464065226,7.075440241323573,9.228637636667132,10.683139552282388,9.794443215540507,11.108712813587422,10.104658172990538,5.813508435758392,6.390007261539945,7.415367709030973,16.677172187548038,8.690011350542175,2.2716823085131943,2.225352819856646,2.848351002610806,5.3232745251759575,7.09791386740574,7.809664493666863,8.222898468478242,8.185734914015809,8.35861796498055,11.748671974216249,11.728916116569284,9.93314827776586,11.384230208273411,8.992521091885184,6.664522122117339,8.284149642480925,10.9732678983591,4.436821180168552,2.480555989664792,2.014482647543088,10.875781110379556,11.801834481395648,11.653912598156737,8.096273701504668,7.112210984204235,14.317140347918352,15.399464868412716,16.578967022877688,13.483451784926451,9.763657373527716,9.785955695136574,10.510840627455284,13.148861396766709,10.012136301186889,8.316601631573791,9.678933275245656,10.812773328333638,12.490773033364468,17.172240420067716,18.34516744922257,17.094651682872602,17.187774728417622,10.514806835799112,10.247218879396506,10.867804572654572,12.543436400723513,14.904349678248284,15.778543025820742,18.2535676467292,26.46610240183993,23.66215262615264,14.084965870618213,7.3283153018259775,3.6715511210053577
