dates,oahuoahu0018_0001,oahuoahu0018_0002,oahuoahu0018_0003,oahuoahu0018_0004,oahuoahu0018_0005,oahuoahu0018_0006,oahuoahu0018_0007,oahuoahu0018_0008,oahuoahu0018_0009,oahuoahu0018_0010,oahuoahu0018_0011,oahuoahu0018_0012,oahuoahu0018_0013,oahuoahu0018_0014,oahuoahu0018_0015,oahuoahu0018_0016,oahuoahu0018_0017,oahuoahu0018_0018,oahuoahu0018_0019,oahuoahu0018_0020,oahuoahu0018_0021,oahuoahu0018_0022,oahuoahu0018_0023,oahuoahu0018_0024,oahuoahu0018_0025,oahuoahu0018_0026,oahuoahu0018_0027,oahuoahu0018_0028,oahuoahu0018_0029,oahuoahu0018_0030,oahuoahu0018_0031,oahuoahu0018_0032,oahuoahu0018_0033,oahuoahu0018_0034,oahuoahu0018_0035,oahuoahu0018_0036,oahuoahu0018_0037,oahuoahu0018_0038,oahuoahu0018_0039,oahuoahu0018_0040,oahuoahu0018_0041,oahuoahu0018_0042,oahuoahu0018_0043,oahuoahu0018_0044,oahuoahu0018_0045,oahuoahu0018_0046,oahuoahu0018_0047,oahuoahu0018_0048,oahuoahu0018_0049,oahuoahu0018_0050,oahuoahu0018_0051,oahuoahu0018_0052,oahuoahu0018_0053,oahuoahu0018_0054,oahuoahu0018_0055,oahuoahu0018_0056,oahuoahu0018_0057,oahuoahu0018_0058,oahuoahu0018_0059,oahuoahu0018_0060,oahuoahu0018_0061,oahuoahu0018_0062,oahuoahu0018_0063,oahuoahu0018_0064,oahuoahu0018_0065
2017-07-10 19:09:43.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.67979960165413,39.09453455885597,32.37385815455183,32.713376981589654,31.79183628114444,38.23888864593984,33.74696356941753,33.77741686729691,43.4152828501583,48.43326260769478,39.35846847485484,30.36817699014605,,31.50754772139884,32.75497343727214,32.08713969820817,29.45494151388903,,,,,,,,,,,,,,,,,,,,
2017-07-13 18:13:55.000,,,,,,,61.97451054408129,53.727415112454445,,,,,,75.11390704257543,70.59427069900924,59.1458525520228,48.74687210818757,52.112910885685885,28.567108094804624,28.43186800382521,35.14280816822558,37.23918631647977,40.437569645175806,46.04641203205392,55.33035495454329,60.14367160963078,57.87238097454252,56.75208236021134,54.2254284124512,48.15476894024625,45.18795545653938,41.07192022553455,43.59230696075719,59.64877042765127,,43.27797053596782,50.88982609444,54.59949342239454,48.96615938132558,46.53921786775099,49.177721526990446,45.56599927933485,40.65836277282456,38.24371479685183,42.2217155397239,,47.19122831421672,35.96226759194627,40.53942118367147,51.88135068788707,,,,57.30088836434965,52.05518529976627,47.340055136030266,48.40024674056847,54.92374392810857,60.85522424383336,61.96609268467251,,,,,
2017-07-13 18:13:56.000,,,,,,,,59.19872956972137,52.95705375427303,54.68239107008794,,65.56969676968336,,74.89908239248398,,53.95211106796361,51.46603223063277,52.267642697014416,26.39743025840322,25.26657735519644,28.80130113816313,32.20355440303054,32.96066178885338,41.18788280780571,43.39825938592157,54.46066045932454,51.30559195670144,50.6271186619228,49.56423610074794,41.77255412608472,39.07078456408594,38.30373468947365,40.1415027634692,59.16133630588804,,40.71062092970429,46.45237782267012,52.56248041804724,47.68281343865062,46.74449583475094,45.67109021742346,44.73087328784565,37.094941345028055,35.32069280989832,32.98893856544803,,50.3234316950314,32.50217832386532,40.06551584432312,43.24061578385584,51.64705216619,,,51.0066362355466,49.88402209358444,47.278957458150735,43.023734549710205,48.464398579177086,53.62638122654224,58.70695127395597,,,,,
2017-07-14 20:25:46.000,39.35770838304512,32.5501392456454,36.90781880092,47.580915652491406,42.78103425424643,44.04097053910683,41.20999553158786,41.63842480757848,45.31069208707374,47.61596513144882,47.24625522201712,47.71261746044506,60.14887319902319,61.433521948000994,52.34754562849732,40.89232557362912,33.3668386465731,25.87560335445203,23.20776204911373,21.726823338288785,25.6078896306525,25.41983954281569,27.67364874689499,33.775615265130845,34.77742363078664,40.92602143950634,43.56778986045291,44.757085549176885,43.16597935371913,39.16720422303493,33.41505987842612,35.761071618710844,33.89531666583965,36.23010411779803,34.064472858068434,32.852887697937405,43.46809763777771,46.92470122919239,43.48598914957375,41.534069586106895,42.614708424458215,38.68369898402326,34.91094560465446,31.748236629825893,30.57162354674092,30.923041886233268,31.85467658340705,31.79412724385988,32.27261638128776,34.82473875301015,34.70573519559954,29.08986582186745,22.482013579827527,34.233860953858915,37.09733434581232,33.50108108476628,30.99315853745185,38.98014042367239,45.71928419955993,43.57650236295608,44.18037737827488,36.59009229690471,24.76156573463103,16.779121979594198,11.995662168225444
2017-07-27 02:54:33.000,,,,,,,,,36.232937116216405,21.102733697813147,21.727461045900057,39.96466117783186,46.376140933809125,51.74320555912493,43.43296883293269,33.76641294749058,26.38391728647587,17.186004877207985,16.20241118953743,15.216611837325788,16.339680735337346,22.1702115784565,25.25202700507502,30.40160658104631,33.311616845707434,40.93260654425639,43.67259192063549,42.27511133043205,41.73007050120086,37.076958163039045,30.43071487452569,34.31554136461261,31.868509304079563,34.70240479785708,32.218474230664015,30.73858343288424,24.713163482301884,32.0010372075445,41.93225673971461,36.33904166577247,34.825021869111104,31.63088271214645,28.404235805941305,,,,,,,,,,,,,,,,,,,,,,
2017-07-27 02:54:33.100,31.28527419791972,22.089566203425058,22.2111305701737,30.92433202207065,29.90043315477613,33.09361090453205,31.572254511722058,31.088656048328485,35.862234153584005,19.463687444648805,21.496982324544803,40.09653143248482,47.35839654458163,51.50463795143002,43.07262039997183,33.719213764983806,26.38391728647587,16.87464968043559,16.44952370260041,15.317098238042272,16.739583922594043,23.319744020841373,25.05872581159125,30.40160658104631,34.39148130734081,41.16909532812368,43.67259192063549,41.97197037788742,40.411484382011615,37.587664541748026,31.227303244352644,34.07117826883021,33.498545433171344,34.53749428034615,33.06436416487209,30.929845971611947,32.2419295625123,32.036349927491784,43.85079177539497,38.07009043016562,34.38830117936529,33.35888133636381,27.528258508607152,,,,,,,,,,,,,,,,,,,,,,
2017-07-30 20:19:50.000,42.88227318510039,27.626590148525555,30.939212207174304,36.796890045934624,38.9567094438717,39.56530436655824,40.47541189018288,37.79512664573209,40.59475475372697,42.96516868578631,44.46578792460264,44.94091482913718,53.963822857092296,61.236837554563216,51.041081947190015,37.80650521004416,30.30076045582204,24.37764456543244,21.15879882767128,19.688886007703555,23.93327529963801,27.37699807434712,29.55930381008124,35.09711878291895,37.05696202417622,41.67111481796615,45.43552743222895,48.8723653652496,43.76416669031201,39.18544289860516,33.14745743546222,33.95535668673918,32.93132646692534,36.16924535867035,32.103247439711005,33.11607709710237,39.96478604651652,47.277138607517806,43.96576974725187,39.708587816992136,41.69677644633438,35.802630652570706,34.054589183397546,31.03253005622512,31.89312706452901,30.94918461114296,31.63065554498503,30.730621912592007,29.992969004151263,31.98289083301092,33.74871510037708,28.33289480325408,26.473197625922207,36.5911019013179,35.78503179008235,32.39262602639729,34.48373011942169,37.42947743025987,44.91148542689907,39.04805295933438,36.2707606489078,30.538314106475315,24.775265562361053,18.06067701845441,13.178310584659068
2017-08-06 21:44:37.000,41.69534533963991,28.821290413165617,30.55824265842073,44.35064001810411,36.1684485878521,42.32689608617244,42.247641420085415,44.3554543506763,46.863710832278144,43.34050223054306,44.48595706927122,41.80295076093015,54.41822232069724,54.74205501045074,45.23625979207007,36.05037112611487,31.8639163656966,27.362495625801618,23.719910002044088,21.84123972769223,21.18432739838644,26.6029435751789,28.30765746457945,32.2622913100417,34.95537024424281,39.565665163079366,42.53306042319214,41.06478185859515,43.2524517961369,38.278295062923576,30.265415277084667,31.09554399789264,31.28636738652024,39.80530117343166,24.20517225271602,36.05619121494809,30.18838779563718,30.65513654701197,37.42993630018755,31.674258675408,27.79441549342604,26.68264758616793,25.689703927220453,28.37665670329205,25.03151643943158,24.99649692140321,26.714010234508937,25.28103650065515,22.542046028786235,23.69903741320923,23.43127994231371,19.442443533850824,17.268438308383796,22.80297941521456,27.098145229315595,21.55369131373926,27.196766766452992,30.78128611193736,36.42393787364082,,,,,,
2017-08-06 21:44:38.000,46.66130613064041,29.04056748749991,36.19057479846931,43.76659885029557,41.19752291757607,44.091613453359486,40.99729059851777,43.80308165038249,40.76038753536177,42.10266281460289,42.45173584986004,42.98960913641951,50.51815957692016,52.15798169923796,44.90469282469505,36.19818834330975,29.47187085355746,25.89934816864987,22.761431467419623,21.78414047019093,20.91416411972259,26.229866198115573,27.31857033959307,32.16534165571466,29.669433892783907,38.034241177366766,42.45761289612769,40.14724344255893,42.19122375424841,35.66378309385796,29.169335407141386,31.013001778647546,29.54277985544974,26.212062653694293,21.77916584850292,30.0525421137534,33.08157251124466,31.83678669586668,36.29629167581728,35.321313148359955,30.799217954997506,26.232652291135107,28.459104995230707,30.77799409153944,26.39290938946712,26.274172089247163,27.45417768081857,27.269285527130627,26.804622624285752,27.052972081640288,25.57402241912692,25.814887084231568,23.352445494638,28.169150301811552,31.166382811262533,28.01448799594667,26.41923043670149,34.14785397205691,42.79829954783842,42.75040756098901,31.72260287832629,29.000400382059443,22.3632744783749,16.364686146763606,10.619577248084736
2017-08-09 20:23:10.000,36.38024956777329,28.05210980112055,33.05661608812402,42.40631648141954,37.94636713502516,39.9158075193596,36.19102973953535,39.19546497422224,44.41484325255398,44.06268975985356,39.40167634833279,44.158246305346,53.32148793594602,48.82218216764949,38.88647696800536,31.77773718304741,23.160450520961376,19.68591909640884,18.35518982032995,17.25051597294005,19.23141425552776,21.99369791587082,25.53558754031435,30.178356041970552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-11 20:26:55.000,41.9910721034147,31.28072650926531,37.55557455791831,43.40869339140951,41.55217844628788,44.33970312902626,39.73575472894815,41.20984008027024,45.1215503694141,46.29278800209829,45.81026853312927,45.47346313855815,57.30916651595698,56.14636434170414,47.46022960654877,35.31394332941349,29.213399162822235,24.37148068769763,23.58971290727583,21.71904628297091,23.625157903498184,25.02114783120254,26.128793441454068,33.18368926940145,38.731116533932926,40.22111569823297,43.40500617450165,42.01619040128406,43.699468531999294,38.51567299022926,35.181782394291986,35.90658617569004,35.20763442986794,39.42306206620205,36.64761445444796,32.61209185426026,44.37616619828679,49.96947272147062,44.26118135452675,40.31990024090972,41.85877416417646,38.23364017015416,34.966740952441505,32.81086789644044,32.5049084267158,33.429882043378555,35.29158985794582,33.4026992876693,32.625582077240814,35.30953497328886,34.5165934779399,27.907013071405107,22.558557855731,40.44919194622307,35.92574672381399,31.75585723931714,30.35565833038972,39.88831081134004,45.25109201605124,42.72609699827396,43.47491123444339,35.00701530783205,27.393728602343472,19.355015654062832,15.989897987202458
2017-08-12 21:44:31.000,55.57190208527093,42.09674931501543,49.01629130776814,57.34281250169696,50.74726171313715,50.749166932301534,48.86100399332234,47.512505207701054,52.53612134465982,55.41608983929817,52.42793399588035,55.92876434476671,64.2104340385725,73.02554416513922,70.7722657977545,44.82587999063102,56.42935273246836,41.693240484950486,29.60329878431037,27.34530564199597,29.42774839777764,32.617263328899355,32.16280153140613,36.53794724367091,37.65589650505574,45.93079138601223,48.08858304067137,48.28003279736754,46.39959666799794,42.43824965368791,36.07832822826241,38.50002663081203,38.770465199648015,36.7759810129733,36.364574911828434,35.113584356253746,44.795152938669474,48.696939710136434,43.49636401054362,40.72967885401616,39.35869341309662,41.67632919286,35.95297621194063,28.72573240083019,28.498666664569704,30.6618390434538,36.96004061638737,33.52806703226489,31.9352596068198,31.07621066470268,34.51073409735152,39.60894405989445,37.38300783920932,42.32753285032632,35.898633826486744,32.511871455216195,29.42976852735547,39.3361288672819,44.025359333299576,45.45298055245783,46.57755616393722,30.37600166396069,28.07662891982892,29.47319091545008,15.266942048964342
2017-08-13 20:44:41.000,45.89094875857104,33.89508301497311,35.3847874606531,42.514913648781295,42.50217906891829,46.00090092070032,42.09220657590234,41.32389518276705,43.20822010787283,44.82969447140862,46.8876397502564,48.10626263600568,53.17421421809537,58.57873567476699,52.25546963248385,42.74594543084323,35.96683709295683,31.313896159008166,26.25864404421812,23.78350327924701,25.43310365024628,28.78211450928028,30.89113479247758,37.66406099103708,38.84286454014569,42.44703571665455,48.07010917650662,47.27971330211182,48.74472069602331,44.96637494864197,35.069481266179736,32.71047376509308,32.306132857339165,34.594974782361284,33.29127129949025,31.519717667726127,37.53116241987057,45.90791956309279,40.81620242623283,36.16729763175838,38.86266883543763,38.368152138384566,32.10658712096122,29.9027864797952,29.337426448573886,30.34699804083144,30.358880167763573,30.60232855429916,32.034965261243286,28.095453484266667,31.01929064434386,27.90478389004876,25.30977343579113,33.93620941938609,38.25573134797975,34.882026448768485,29.94521066385816,34.555801891135204,44.38318792375189,32.37475475281591,29.52142511814463,24.203040345027706,19.93538107432848,14.466287364775562,8.01714365619947
2017-08-19 21:43:59.000,46.9455724775267,35.00607851024232,32.5644679168557,43.565539121065406,43.32507614249698,40.818298198983705,39.8726722126257,41.89130306894805,44.89533744699724,48.07958702354329,46.54602218040637,47.7996124627884,53.76258132701712,54.53568555050922,51.63618968905835,38.61673334278809,34.43091203321565,30.075895703071563,27.451852854137616,23.784536664638587,26.323736356524645,29.800247615623,29.38320641542763,36.16526773110427,36.85000305975915,40.43471547174524,46.37302375816787,48.231342924100296,49.37978406693903,42.640112906663965,34.106529863138064,40.4439694884021,35.83561589015616,43.05349413706632,31.18949744056012,31.92116922440044,39.6880231761624,47.68137570439741,42.930868533032566,39.67941446973598,44.12722250314013,36.827989036499616,31.2963689338354,31.4493020531682,32.96127601271434,33.89568517870184,39.80027487210289,33.76453621278421,32.39381132087586,29.9284889258155,37.54380906942693,36.58379025664834,26.28392275349144,33.60470313642116,45.67386910617112,34.862653208096496,32.80083544139778,35.917747507885984,43.72322159272841,41.121090473838215,46.76684424401238,35.94760573361136,29.020205641096485,34.24930639361022,25.94566578572461
2017-08-20 20:23:14.000,35.000798084380484,23.24672776574759,27.37481986285832,33.92887464129468,33.5811307636557,37.15783925303816,33.82251748466368,35.84995289323439,42.15939635854662,43.386519629806415,40.525930275229975,43.00362659403116,46.82063884491114,49.30443902002048,38.69216176906335,29.91576721087564,24.19037884982283,21.88905231285141,17.67704662238342,17.961212476805894,17.62125565901575,21.81814033400068,23.69683418546686,28.302393742429,31.98764374488936,36.5513283215629,39.32117350223031,38.51866593256958,39.88521476916864,36.12506602414032,30.99893975665931,30.28832987995622,30.61132942190164,33.32468848860086,31.07188998838652,28.834407503252148,40.63530187306628,40.642641877260495,38.73741452952514,36.79233757001435,32.178738833908305,31.86165567471706,28.415860706183384,25.793887061203545,28.4707568143183,28.80473498356517,32.119627950744444,31.73272404547559,28.505664583146665,30.843631693235043,28.86163668025983,24.85496171498429,17.176438684541598,31.92093890719748,35.500447469120225,27.579417776807265,26.84033982693866,34.26482174907692,44.02216935446003,33.60903906787616,35.379279252740844,28.74056827080884,25.8755722885135,19.57151640976653,13.95751225511327
2017-08-22 17:21:45.000,,,,,26.9328210204582,,,28.56141696009396,30.45396433845645,23.93186604397353,,,,,24.365520791129484,32.86160226417747,27.925141789687736,24.60859627613905,19.76733120997928,18.08129182828101,18.036831501619734,20.200049457719206,20.64341094850861,24.269720660322665,26.94679351562537,28.40314367692243,,,,,,,,,,0.0580132484165087,,,,,,,,-3.5331176220743385,0.0460869208155658,,,,,-3.3831091053726494,-2.235346209702274,-4.065594455573736,-6.497074211848235,2.6539708864025977,6.779557930885077,14.50028515322372,13.007050175057406,12.609707857637188,,,,,,,
2017-08-28 20:23:39.000,38.30429773116502,29.51401517286089,33.45620485004663,,64.03410580835002,37.46958662291425,31.39062123985348,32.64558918934944,37.69838948540615,38.52187448894075,35.810650229629914,39.10320199799401,46.728263315319616,45.56683845399935,34.73830747112234,24.335703103614588,18.938965325928272,11.030685531186853,11.310818601551391,8.69941828712623,7.08467906074135,11.569624336842605,14.065102324686585,20.21839280798341,22.165574567331333,26.00053453133285,27.15074801394744,27.29442236881864,28.064228865244385,23.57559091216475,19.82738295285841,20.686353238353764,26.10285370127661,31.105100888980413,22.01245115236575,23.386252390898747,28.30224319290356,36.79459335094971,34.09750279904898,26.63061264133904,23.765948388750243,18.50378499046805,15.63325741629918,15.637320210724829,19.005247744131204,24.039549798732992,20.30567758113349,,,,,,,,,,,,,,,,,,
