dates,oahuoahu0035_0001,oahuoahu0035_0002,oahuoahu0035_0003,oahuoahu0035_0004,oahuoahu0035_0005,oahuoahu0035_0006,oahuoahu0035_0007,oahuoahu0035_0008,oahuoahu0035_0009,oahuoahu0035_0010,oahuoahu0035_0011,oahuoahu0035_0012,oahuoahu0035_0013,oahuoahu0035_0014,oahuoahu0035_0015,oahuoahu0035_0016,oahuoahu0035_0017,oahuoahu0035_0018,oahuoahu0035_0019,oahuoahu0035_0020,oahuoahu0035_0021,oahuoahu0035_0022,oahuoahu0035_0023,oahuoahu0035_0024,oahuoahu0035_0025,oahuoahu0035_0026,oahuoahu0035_0027,oahuoahu0035_0028,oahuoahu0035_0029,oahuoahu0035_0030,oahuoahu0035_0031,oahuoahu0035_0032,oahuoahu0035_0033,oahuoahu0035_0034,oahuoahu0035_0035,oahuoahu0035_0036,oahuoahu0035_0037,oahuoahu0035_0038,oahuoahu0035_0039,oahuoahu0035_0040,oahuoahu0035_0041,oahuoahu0035_0042,oahuoahu0035_0043,oahuoahu0035_0044,oahuoahu0035_0045,oahuoahu0035_0046,oahuoahu0035_0047,oahuoahu0035_0048,oahuoahu0035_0049,oahuoahu0035_0050,oahuoahu0035_0051,oahuoahu0035_0052,oahuoahu0035_0053,oahuoahu0035_0054,oahuoahu0035_0055,oahuoahu0035_0056,oahuoahu0035_0057,oahuoahu0035_0058,oahuoahu0035_0059,oahuoahu0035_0060,oahuoahu0035_0061,oahuoahu0035_0062,oahuoahu0035_0063,oahuoahu0035_0064,oahuoahu0035_0065,oahuoahu0035_0066,oahuoahu0035_0067
2017-08-08 21:28:35.000,5.3818081989730295,2.302888302688112,1.691175844151722,1.2843127490758683,1.5413341107199745,0.376644423441745,0.1601410515945927,1.907251062887204,6.158928499889501,6.634232635067468,4.698959344699674,0.7672882206086535,5.05662836024262,4.866868561678126,7.155483672118777,11.05699204200548,11.056340752350572,10.276811638227864,11.303979364483672,12.16314130463158,12.947215228748696,13.687432280724575,14.855087678303311,14.184365777091328,11.930013798179631,12.753703845895563,13.469584424884465,10.704087275993617,11.03697366695752,12.663563985292267,10.735855697006532,8.773704907754245,8.566054576687176,9.346725826825647,6.919731168077913,8.051396737337518,9.211106290082776,12.30141398727877,16.013574936043,17.587638621579174,16.901451918361303,18.277821191230583,12.838747602160442,10.83656380402294,10.108946379713991,5.949442325278977,4.905438967512993,9.19634754611907,8.268394341363113,9.606060554480566,-0.3380020860112316,7.364731550633106,11.30168753223798,18.494877043442497,17.98315537114542,9.089796552620768,4.134993483927932,9.187449899625063,8.405447717398987,13.096413439563973,8.75489031965605,8.574351954784339,9.131259465050036,6.276726450347975,6.038155436636408,6.826416858369221,3.082393670097149
2017-08-15 20:24:44.000,2.974900605650586,3.8727319970178606,4.878204448554721,4.878685762169821,4.807662667071375,4.987850725639772,4.077295219882574,4.658377361562017,9.587048626075582,8.127855549907945,5.482256064258663,2.27300929978407,5.610153310713532,5.215857381170023,3.6080339656311535,6.030278970773427,7.266213105543205,6.281765972295887,7.711161550513548,9.2003767551008,7.1795198099173945,7.787307899498492,10.14005538215834,9.850676129836437,10.900094730529416,7.650756787561827,6.000141994104611,6.243786397294104,8.075549639277178,10.338633668455678,7.231417633477042,6.092822577634285,5.99903483878713,6.84578944403075,4.016978489302044,5.405327185077184,7.142538064126509,10.976293969250868,15.474266177410856,16.667106189429308,16.071775728584957,17.64825659376643,14.025032101891972,12.401916825353728,10.50533656133223,9.036177345562766,10.448581289372983,11.853411669161709,13.723802210417944,8.650121015974106,,6.896304244730766,18.506882584166338,17.52895054032122,8.858561460940125,7.294554917900326,3.548727763122647,9.461997298877773,9.058311680103657,9.950965265657972,10.20354397639813,16.016696025370464,10.487242804428435,6.330805921313358,3.479055374101938,3.982088317819057,
2017-08-24 20:22:11.000,,,,,,,,,,11.65217787184222,7.684085158198638,12.403798864825644,24.214506150973204,24.700105990227023,16.911395330100465,18.33778872809166,22.58923083289884,19.97669829943009,18.59595431551964,20.36151324552245,22.942180118688416,23.65722549169396,19.982412882570497,18.54096654695688,10.585461220905843,10.455590628922298,10.255174943829646,7.798096433988038,8.627479815909997,9.706400516902354,7.598992888997094,5.5292856577720775,3.1939469535080365,6.708800020547686,6.113528371847913,7.96326566096195,9.052623926327067,12.225583343857462,16.410351591008496,17.313527771645052,17.179665413950737,18.720790173553542,12.589251127853778,9.699686377881312,9.8210000647123,7.747788961776978,9.215788143612103,9.546151468411113,10.403200904324793,8.259539811031555,3.130782100015597,10.023407222842224,17.798436020182493,20.851377418543954,12.949932813749545,8.234161595470333,7.594096990855334,18.399141309799152,24.28998984235314,,36.3718879235303,30.765216874953,25.43873830939396,19.330612472133136,14.586156987243443,15.068239868302095,11.555596884213497
2017-08-30 20:22:59.000,3.563644090934689,,,,,,,,3.371688315383963,3.3241219234815027,3.754393912375858,,5.048287323541467,6.703506071362501,7.901329113119522,12.35638289466889,16.4700847582143,16.828724859415097,16.29126503001565,16.03133995307026,16.56936862136342,16.805284216722114,17.822917233069546,16.347802043883462,18.53803316335971,16.042653195423494,15.088670323001796,13.853199158618876,13.383414407781943,13.285096388633644,10.640744637559694,10.724901175754937,12.041400693556453,9.712181225898394,5.59424960584782,9.117919047425268,10.568199235421288,12.051816655231416,13.62260532603611,14.069336200103882,12.610960039353456,13.618316702381522,7.138785698932528,3.5779134075579413,,2.8343569729239366,2.346860074507648,5.332050949033702,3.389462406093269,7.257730997657366,,6.135371901429972,13.661767306412733,11.330485357576476,10.686867085672594,7.579321064527794,5.132449091011878,,,,,,,,,,
2017-08-30 20:27:04.000,,2.1231612895721046,,2.5875188126987805,2.9885744477657283,2.4169773670194914,2.13400833019159,3.876761622046527,4.140488225258133,4.80825706272153,2.0233209707009943,,,,,3.246628588466604,5.824444194720222,3.78198883820768,3.3795680973510738,2.395404717448017,5.322346523771619,9.762076175145497,12.84751444288779,8.673358011888771,5.652922285901925,3.5010458523814165,5.698685758115915,4.973691662972358,5.332860842751751,5.314685755977958,2.3186491987743425,,,3.900482268718497,,,2.5093798878848315,3.258906856720495,8.502264289240248,10.6072352977235,10.51181355002211,11.4783754836195,4.539072560229263,2.5576400915191657,6.4252548646282674,6.260990289733222,4.473483105552464,4.056825155239677,11.084385099656732,2.3588418381908447,,,,,,,,,,,,,,,,,
2017-09-06 20:24:19.000,0.4081308049779644,0.1085080936460782,-0.1103710467469667,-0.0992267918168146,-0.9090683894651296,0.2965779545599558,-0.1803656517062097,2.000701960326275,5.946872012077069,5.046902032086913,1.900047757947921,-0.6224027624404189,2.4918027769129134,2.61928194655838,3.6454852670087208,7.346536708207282,9.930262810600578,10.284745528147598,11.197694422640874,11.001921934189104,10.24701574479387,10.5846937984816,11.509887635971625,8.115034326178957,7.644872906557531,6.8634248150777655,5.733614935362471,4.944590642835043,5.965086429044145,8.735925507902206,4.456354115724818,2.9574532201126065,3.0215145842002853,1.5247875462814915,,-0.6064355616158756,1.054079829728131,4.721547884887192,9.126984993742331,11.50264032585447,10.419755254462146,10.678904527304676,2.9709069299204973,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-06 20:24:20.000,0.2554839777948532,,-0.6623727954529037,0.9656344575801924,-0.5914114890794078,-0.5555531269046872,-0.5557713569630314,0.291030657069351,4.230272719543715,3.7051829545767134,0.0608461496232077,,0.6700898933287989,0.3541367967439119,1.2485558141771362,4.654299495782246,7.674611927972727,8.652574596954157,10.004034241287057,9.93214709179908,8.205011948836225,8.031400668975554,9.33893299817482,5.667935167909691,4.269935681907758,5.8474882798751295,7.831789977368967,6.055861666475186,6.8075593867959,9.620816857064977,6.501584073395805,4.78572391591644,4.602806018070666,2.7990063675575403,-0.8479107878926542,0.6092748010996145,3.31108057567842,7.718486005327808,12.26459769365021,13.496854717112804,12.094343246110585,12.813016984163124,6.504382886943246,4.963952280464191,5.267989777214343,2.7442099380765645,3.738943774645965,1.0496913412450402,6.570280395387536,3.339078866813807,,1.572810496462676,5.023030043959765,12.609061873951148,3.4647973332250466,3.874208133718853,-0.8339705198353697,3.775285723428894,5.56891181110971,7.765785417674429,9.066864754539711,6.72731252590091,4.818622180716783,3.463877004838708,0.4110345395780082,1.9264696359173497,-0.1069281810685407
2017-09-06 20:26:16.000,0.3646873930774843,0.6057653491163364,0.4856476054254228,1.7565599552425768,0.231741125356907,0.130521988940738,-0.5404802044716392,2.7720073894451955,6.458496821293788,7.112081487215973,3.9282106694183296,2.040590785322461,6.816641971015337,7.180669112359223,9.57960078512345,12.77974718693553,14.433274383600557,13.307582165865988,13.927782259803385,13.34170412591564,12.206692555363285,12.584696613375456,13.740671928942874,12.585353572817873,11.17734952262997,9.31599282572602,11.275889546370864,10.465364453395512,11.107897981380091,12.32382852287094,7.887063532452641,5.896580491300697,6.439656951521738,4.482764399872907,2.3430844868896927,5.0025734828222,6.865521860688967,10.412292328111672,14.789553357629892,16.769699774230542,16.006818680075707,17.045394206067936,11.441490462356612,11.555865779816664,11.616741838395749,7.136546309501219,6.0357154516533855,10.25757200754454,9.330322301588572,6.889427163197262,,3.5067701566893588,8.152512470361081,14.356327297527503,3.8137484529197705,6.3056418415035465,0.8927098352319729,6.494703055019919,5.385477876013267,11.332569337126014,11.831215424482362,10.281886861294025,8.508352566791384,6.342467350030238,3.221581382457454,3.732040968655702,0.0144769177175132
2017-09-08 20:23:24.000,0.8960101566371159,0.7715320882102092,0.2520459303040723,1.485222839715185,-0.2790539143216624,-0.9020597616496568,2.1637638862801243,1.6762850749522162,2.1574697597233605,5.75299042516058,2.414006125424378,-0.2601067021737264,3.683942858247523,3.9289695170800334,2.80922359422444,6.439977254775631,9.028203235900746,9.0950696971747,9.006810807607941,9.481652568075832,9.31825778950104,9.2140727091304,10.168370334793478,8.240052467405048,7.115145288207797,6.328708452326161,7.611140104741297,6.353525777504027,7.275699024324767,9.775789353224752,8.294698618284023,6.150451561063716,6.689606111687617,9.180045825186411,4.388237052010259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-11 20:24:22.000,2.7482219058132094,,,,,,,,2.5545983713984466,1.5229773940542526,2.130196239560088,,2.07611670977293,2.142869258743229,2.0993400364392247,5.449024175723968,9.157350169451831,11.235591576961802,11.608563135662644,12.94763256286104,13.059717884154846,11.757446094707204,11.771215042862108,8.55974272072241,7.043844410041856,9.730121277763876,11.671896279294351,11.875200923273848,12.984428780628496,13.463799845412808,11.732549435115544,10.24262305006278,10.927833575139784,4.041720397028948,3.8300738283303097,4.509092792805257,6.93271724741489,10.782916877534008,15.32752554964214,19.15817267223118,18.528013305913,19.520048251457546,13.415465548278329,13.298331848986887,11.105432961449276,6.17847057460557,5.896866487025201,2.4013800011692776,7.5527528302890685,7.0650729692837375,,5.408935169690195,11.947555433463624,18.27395938869424,11.343795704240916,6.417453399560025,2.685196539537138,7.918631899829815,10.679803089252406,12.596058827280924,4.657832779163477,9.242153070973844,9.773411431369954,7.032590167252263,7.781909813344184,9.22915843333566,5.686414316604108
2017-09-12 20:22:48.000,2.1045770126345404,2.6727816016928,3.5623918066851434,3.5610026984967886,2.078014582376184,2.384490629319548,2.927659378075666,5.191100680946602,7.304284050730095,7.434335438082159,4.404245630765851,,4.534532944917889,4.515449661244117,4.463832547817439,7.51377060046346,9.97427232918572,9.592481286780108,11.206854471807802,13.046963792096346,13.4213753590959,11.337082102087509,11.035341527397204,8.918294680597638,10.851697491073107,12.956989062314197,11.17534475033364,11.46452931183977,13.607048193042072,15.389855584206586,11.753806500005068,9.773211623479952,9.84983267003673,5.579786911056984,2.9882678844153663,4.1194396081874,5.930969293757012,9.626354252522985,14.55352725811488,16.76852260448033,16.103639236045048,17.2398683048991,12.19699914915027,11.254150682812057,9.2305382117677,6.811194132168599,6.105231178041586,10.715152409508292,9.162543686692796,8.999215443728357,,6.08146524014534,10.11019249426192,15.676738334334,8.43594993343557,4.681822690987249,1.759639163574537,6.093637688279178,8.568501874579074,11.2026684415032,8.886792498374891,12.418740567430588,7.465866974021617,6.428317328522229,2.8971942335140097,3.1740962338238017,
2017-09-19 21:37:25.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-24 20:22:11.000,1.3852512812710254,0.8314026827232315,0.1583837618049273,3.0410283491543613,0.0723703571849032,1.76684686212098,0.5360299148754004,4.115787786040228,8.985362002270048,7.420257750430055,3.6384043543145377,0.5710211728427823,3.4952589961210334,3.240744292553361,5.344701835656776,8.319905110786683,9.088120399576766,7.803123210742189,7.948369940738903,7.385106439532159,8.364444358623185,9.992689829952504,11.7719247673206,10.490981836729736,8.587863756817487,9.5942121814328,12.450976538401257,10.391389801586945,10.659978230627988,10.770177079686029,7.133150153487118,5.231142601382208,5.488233049714674,5.622734520054125,3.278120467298544,4.77426924995352,4.945004371698449,8.384660288388478,12.698807750503937,14.768598906408585,14.256672922289749,15.845904755513036,10.924282850118344,8.910243737043572,7.559545862807738,6.500025276032423,5.500868571817696,5.287156199823338,8.250668940895638,7.605121418556246,,4.850054437608387,8.213313791514636,16.265678957681306,5.004430833664102,5.707743400726142,1.9043669163720445,6.525634451821091,6.302053172210979,9.34875204196511,9.822336771661687,9.555385825145953,9.326780470737116,5.5559302191221445,4.241814740091501,4.959953594061675,1.0726727258093562
2017-09-26 20:23:18.000,2.3942024135672906,3.176478503012687,5.750536902611138,5.112492436590006,7.98112291548755,5.825197006178387,5.490060927716241,4.895980398566641,10.812208220646696,16.29258201837918,17.97414569874957,12.83253490058098,13.34702605364763,9.6763120478235,11.887344899566244,14.340692730219022,12.657928329868986,12.393364860764375,12.924639203891704,13.86391944972529,14.06253157397268,13.323679012710295,14.054965898855125,9.218665956670826,11.03959355774048,13.501198711846094,12.820796738441569,12.9761718898831,14.06384808838522,17.025275707611538,11.80411748915352,9.734060647629782,4.039751203215081,8.028451978790068,5.65388628479619,7.522745528411297,8.754741214302568,13.450889213180975,18.38633822126725,21.14877280101712,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-28 20:24:33.000,,,,2.141112546636166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-29 01:05:05.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.19402405897096,6.0050571276886,3.7976287153153887,4.69129209387323,2.3203023852681963,0.4767566554504862,1.145151359227175,2.2388266994655432,5.182934145709872,10.95540767410091,13.223009796765124,12.599139511999123,14.418799737554362,10.908988609091011,9.646873597543296,9.001024316796096,,,,,,,,,,,,,,,,,,,,,,
2017-09-30 20:23:33.000,,,,,,,,,,,,,,,6.601310388283897,10.7395019923478,11.874057818362656,9.277606144791346,15.071321966395068,28.448179258307068,30.21184219227018,11.679091825205443,9.281698886005554,9.88558466637355,12.008889045070834,12.619356143238123,15.6846515351511,16.48489401733311,15.202334515175444,15.3417671773584,18.270208661825144,17.44093438056486,13.252517404942411,7.436119321816101,5.89737619870515,7.644452672228851,8.143224843861368,11.528203016765069,16.347155924617525,17.3174990854324,16.03529584847077,17.005998585192074,12.443259059006156,11.251753186135169,10.175821832222436,7.657379306620866,7.51340037173934,5.707115681017353,10.864960185601348,8.9105168256164,,6.880366699140175,8.307436396082075,10.089471414259858,9.083375627571744,12.693049918969535,9.707023311219878,16.272153046155605,13.03612219332441,19.64525829871861,14.087376085008565,10.541451550043696,11.059343840852154,6.650780339803116,4.837558429343952,5.312235637264627,2.102926914571304
2017-10-05 21:35:57.000,2.8981713159198086,3.730728153286422,5.234395678402797,29.7117229126886,25.042474982291967,18.22991129333009,3.729480192800452,,,,,,,,,,,,,,32.979246241524265,26.8326793761616,12.126698801205595,11.763773038626404,12.626536865219125,11.528235844735876,11.697334723439068,10.596676149796316,11.74767565950586,15.708563654551153,13.49284277811317,11.754596762315272,10.2003866595002,9.825236358705071,6.843391483823797,9.030060717336564,9.52956527650282,10.460999730976036,13.436516138965384,14.598459780760184,14.433474433096228,19.340443865434995,13.93714737930525,13.699166187616852,12.478757761302935,8.117362379416269,6.91572800674611,10.106127512362434,8.203751393077495,9.993687605632246,1.4732444121410917,6.874244066888701,10.796987130501895,18.01590946583019,12.914024043561378,9.07442567930986,3.211212959830616,9.040381047601784,9.113031913636364,12.45191196954138,9.07821458762078,8.85324426125871,8.921337214477276,6.746818023674496,5.811379816744512,6.536646072130027,2.160051515560544
2017-10-08 20:23:56.000,1.077389200565834,,,,-0.4077292099473541,,,0.3537010159814601,1.8256184163279712,4.186032982773127,0.5249228557331106,0.6699635433788557,4.607200101257632,5.418848705333212,1.4453264376057042,4.0286481734153,7.0498393109237805,7.374835333142124,8.279418960318209,8.671196042969452,8.145272924216343,8.581988984038288,9.86664687682084,6.747525895222847,8.911380153777198,10.26006711477003,9.4866885672727,8.247950359735164,9.612202589339152,11.48526467755242,6.474395951352208,5.126381396621496,5.110035237353046,10.266836738650651,3.9738483334763663,2.9280254347717194,4.0669528800863,6.916163630574562,11.258818376857988,12.665073873115908,13.226192235307316,16.590222634555897,10.996426561989944,8.552385600623037,7.065263949765248,3.162756862362113,2.063729111047356,4.853374063592596,5.25236446633708,4.65083381162174,,2.8830370900924014,4.105550520463936,12.828157151349414,9.051727256484993,5.773122991482923,0.0855232051213462,5.1740358173534124,7.984042030689454,7.159451251003884,8.551286436407748,7.821154857015126,6.471297231902585,4.161030016265545,2.4285439854990534,3.4028420377602555,0.4226010031683549
2017-10-10 20:23:50.000,,,,,,,,,,17.172431579735033,13.219822318067852,8.77051649446798,12.351309556115089,8.787616686439103,2.059444043523472,2.7291704373950703,5.002703889703945,5.967716377866658,6.242555003854113,,,,,,,1.9433100407606845,3.935697750793685,6.661827077388201,8.879233662344193,11.18718529738399,5.456887168921449,3.6139528474994176,3.3318423627601006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-21 21:34:14.000,4.595035453745876,1.424959892442566,1.7224742516863851,6.255454831421146,3.5800929551391314,0.9455014835704936,,0.1801178644148701,3.612182606957161,5.347082733799997,5.976056897548389,3.405441171644874,7.642890396139036,5.733574360103571,4.441233275984608,6.836392646458184,7.382849113470963,8.336122014218855,8.870132689730713,6.259538477148244,5.089786692668017,7.030002257900117,8.55155882854341,7.389648206215131,4.709063518479167,5.43198743418367,7.287298993803745,6.967619499078695,8.007793776321412,12.197658080842968,9.494310356964696,7.61919797188534,5.876192596757528,8.444214914194621,3.9785221305581993,4.243434699330465,2.736126675941569,3.463431976080073,8.222427078654693,9.888046309897318,9.156192072944425,10.539553621063323,7.044032227322322,4.132332157611701,2.111143832524306,5.705476124323977,4.8982834020089285,2.6756237487748264,3.933719175944819,4.843346966953924,,2.437517155624802,4.904049020654,11.86009180205812,4.464264313099504,2.538520372863377,,2.3194734302588347,6.987092220781132,4.701913156235422,5.480451258494565,8.93009622306019,3.1821961360350106,3.431166793307922,,1.207875038175049,
