dates,oahuoahu0013_0001,oahuoahu0013_0002,oahuoahu0013_0003,oahuoahu0013_0004,oahuoahu0013_0005,oahuoahu0013_0006,oahuoahu0013_0007,oahuoahu0013_0008,oahuoahu0013_0009,oahuoahu0013_0010,oahuoahu0013_0011,oahuoahu0013_0012,oahuoahu0013_0013,oahuoahu0013_0014,oahuoahu0013_0015,oahuoahu0013_0016,oahuoahu0013_0017,oahuoahu0013_0018,oahuoahu0013_0019,oahuoahu0013_0020,oahuoahu0013_0021,oahuoahu0013_0022,oahuoahu0013_0023,oahuoahu0013_0024,oahuoahu0013_0025,oahuoahu0013_0026,oahuoahu0013_0027,oahuoahu0013_0028,oahuoahu0013_0029,oahuoahu0013_0030,oahuoahu0013_0031,oahuoahu0013_0032,oahuoahu0013_0033,oahuoahu0013_0034,oahuoahu0013_0035
2017-08-16 20:27:55.000,29.059562355291565,35.370014405461454,31.09906845566259,27.64811800559057,25.85765787879677,22.14051511473832,19.41558166706709,19.00887666028206,19.70429456341144,17.666241988824734,17.5044427675187,20.1207456729039,21.224710080153965,24.922305760117784,29.46875616133768,33.383597369364125,36.60354603866431,32.56142003457345,29.71986456641724,30.70424151447659,,,,,,,,,,,,,,,
2017-08-19 21:43:59.000,33.222489539847174,39.49218782805769,34.47240880078643,24.54246277161593,19.658109406363987,23.01664237247145,26.855524622010496,27.15491766637573,27.83803406359872,27.808156827697378,27.09693342565204,25.71341874640749,27.39396681726156,31.08595921027077,34.722288322216635,38.74666719669705,42.665742430083085,39.05545242578109,42.10278273763348,45.07174469112518,43.01827057932088,37.99304164175365,31.467707298443035,21.34890760089693,19.40629480715039,18.251433641933023,17.223656481142132,20.503060704131933,20.31182302258533,18.60874977002928,21.10842619724571,20.72503513582068,24.47555128393161,25.568797456590005,26.242600535351865
2017-08-28 20:23:39.000,24.85033831308342,,,,,,,,,,,,31.715598294109896,32.77270434791412,35.023959955825205,37.36372692178912,40.37552708352168,36.97657479195413,34.91794192465147,36.51938357631743,32.55384972368241,29.677070454112748,24.09278515224897,20.600149234929667,19.162930724975883,17.79978929171181,20.686427785163893,20.087691853246653,18.077698257974824,15.246429040868364,15.12655541156198,22.165708220871814,23.745242531696505,23.38775944469545,22.03266577133514
2017-08-28 20:28:25.000,28.26235848464645,34.51966303166975,31.65245454277316,30.06926873721629,28.10032698468989,25.4764630226568,20.84277718730795,19.89129470290608,18.786252076957915,16.270620437149816,16.723230665672183,20.138164022868573,21.780377159777192,25.235961080028865,29.70513856885252,34.4952492197788,41.62583266943277,37.44426951620463,31.027198875591992,28.773738876949857,26.23239284071528,23.56436106236216,19.03947934259348,14.93394108192772,11.677837892973413,9.024145490142148,6.321912829349379,9.854383499659155,9.62103241824987,,,,,,
2017-08-30 20:23:59.000,21.21776781544668,25.97062642517684,23.4588416224011,21.84647992196282,15.162597674662484,11.923524002968753,16.616812943881694,18.73385161813632,17.50085247903233,14.928013781905175,15.54332645157889,16.141104651887343,14.171091791236636,14.825384571752483,27.28630034422487,30.39515260198372,34.52660459123794,30.198438586758783,27.053119324777523,26.720340525777697,24.690496338791966,20.76526571729785,13.593388634651788,10.878764099652184,6.349040410096747,4.452961325661804,10.735505209691448,13.656645120154204,13.71204444522457,12.592560772325584,14.605507637552217,18.25565088450724,20.847692566025582,18.451128657683384,17.450495732902066
2017-09-04 20:23:44.000,27.389537425459764,34.26246901763543,32.16255969417055,29.456440480973825,26.037651470472778,22.23761417008997,17.277321882316166,16.429207943805377,15.56842316533114,12.73022149545286,12.381814882908744,15.735729452945124,17.708883866789858,21.47985506611484,24.9874443603166,31.07922496900396,35.707739097259335,31.16663136672519,23.342389476106383,23.754594648020383,21.727530690306708,18.59868086335384,15.105426542396383,12.187681929923684,10.925094742369335,10.651489368704713,13.645191488008477,13.503196446723509,14.574884898392307,12.698313473337436,12.411505042334271,16.386579457344094,18.499677911033142,16.405659799239338,16.978982408039037
2017-09-05 20:23:28.000,26.9628233217646,32.467213808791726,32.92765255904943,31.580376934092367,26.25026084434516,21.74574538253308,15.449048142620018,13.893239922171682,13.86391646661328,10.222178228196716,9.625764086626312,12.778988497236304,15.230652852110826,17.640948673599052,21.68732711074225,26.15332622492898,31.04347525029391,26.06905121661607,22.8351530673828,22.41593894242044,16.97732377607691,12.955423837596475,9.262844091662624,7.048519537434342,2.477116640241067,2.8582473545967426,7.25009288023343,7.078915681151021,6.952770215351035,5.538220125417462,2.952711207665464,10.935279570746632,9.165598182379664,7.193202655393927,7.410206964480895
2017-09-07 21:40:22.000,36.830965764954655,43.05164905507193,43.872420811272505,43.407288733061314,42.80152098859195,41.476403021696974,39.87222371177504,31.66489885183379,28.134018297857363,25.959225475830024,24.753062644714653,24.75051607470833,25.81018446741049,30.3453056922122,37.67346088359436,39.71110062537216,39.54960386086027,36.396714876829165,33.510367769796645,33.53958513101102,32.14004357798299,37.05465572677648,30.045355872562112,20.90320427500746,19.7558266734984,19.64396796827836,19.75723662242342,19.706704738279523,19.434048059566045,17.351876918597384,18.24204907979565,19.221004301699253,24.523972908661687,29.077043397562505,29.873126891349123
2017-09-07 21:40:23.000,34.099297967866534,37.90388637645263,43.49267224317906,42.37720379384916,41.9506386985573,40.86241117537085,39.164973854019934,30.513395593148804,26.892074171134286,25.37111538655407,24.608383974251268,23.261528801628696,24.460066780754296,29.072927096988487,35.841322116563006,37.72351064058413,38.85431245322308,35.3331147116418,32.39923392178884,32.55875824951816,31.17880034743408,31.768745588452934,23.813115225839056,20.51784542712541,19.755076759039856,18.856094745997364,18.779753373174035,19.36080620695284,18.487706154659275,17.210430340189834,17.327319632296696,19.85637178416512,26.17821933548004,27.48359145696428,27.745622094266853
2017-09-11 20:25:25.000,28.781095345122434,38.06484233672322,34.6997168130021,32.65103146182864,29.377456362487184,24.30199939930445,21.404801109837344,20.58606996376412,19.251585674645355,18.79875300236884,16.375532471668635,18.583875123281423,21.662387870324025,24.94205078119432,29.083850624324786,32.92997088655858,36.36671794432921,37.57501173560431,34.27871178015705,32.08564453810358,26.051235798763223,23.03337208917816,18.868303465403017,14.881118877497952,13.217838067393808,12.912257620973593,16.269846198329446,18.83752188629253,18.49657555919788,16.28246026263373,14.09878259591469,17.382234540705085,21.37449749193309,21.087367799413705,21.348455148496484
2017-09-13 20:23:25.000,26.63656257434528,33.376037655820745,32.4886177693848,30.24415006143693,25.447661654257672,20.303569676871447,17.41268214423148,16.897047910420763,17.618103527056014,12.985728325321164,13.254843229786948,16.956569738986836,18.36021497379725,22.438329931840425,26.441178066327566,30.163710704455696,31.827386793193327,29.413445721572025,25.184150162654863,25.715453063336767,24.08759484557558,21.504799709845376,17.55211344205441,15.914845458607177,15.00848211016796,14.61080444121805,14.511826054253584,15.019348149311332,15.385753170567304,13.174755588873726,11.888610638158696,14.69544539612784,21.593992715039647,19.407449025674577,20.483645264249443
2017-09-14 20:22:25.000,25.23169444893831,32.80735176533814,28.990335547912704,25.44796330478297,22.11407248862256,18.14291734182728,13.944709442389655,13.914693034246836,14.266291364769838,10.707450994089516,11.294940469498048,14.317972686705929,17.326434896049754,21.299640983412363,26.22726826905356,30.598991783780736,32.3273510819092,27.52506305505732,20.902329266122056,22.78165125782236,22.91286370834297,20.20435088181821,15.462853381111271,13.14978911014223,10.17519132430947,10.177265194897814,11.408025238020098,12.98096037559704,12.610847837582332,12.125143942579548,11.304472259714268,14.998212785637357,19.59376793448329,18.380499280560475,19.46812021981995
2017-09-16 21:39:25.000,29.118504027086374,35.78670535759955,34.105477139069144,32.31795660057703,29.184137301009525,26.209335622335097,23.347666883994435,21.049482797446988,20.30229801883786,19.581039115725417,18.355930913017936,19.87588055288976,21.08253925933701,26.214974530045264,28.98343935853684,31.53156737511392,33.8735765488238,30.881550831562617,25.01265162043852,25.102864073127527,23.61072823439508,22.22502957522727,18.062033288372884,14.346082100168816,14.216240133248466,13.250509741996892,14.761021751891713,15.409998596009974,16.11514365512695,14.385950967911208,15.931933049406451,13.580258586539664,21.514419754683733,20.53640909562892,21.55074268797544
2017-09-18 20:23:38.000,42.94649898648069,48.6989979104731,50.12389751169426,49.35334354297312,45.47339057446077,40.31777453463828,35.709810471237475,34.249209207510795,33.12023582158172,32.86679053041763,33.08855735020752,35.58469201064683,35.90812403778232,38.47859380886077,41.73490421574824,48.15790734163328,49.31760946183868,47.65285900048993,46.66124568307092,42.86215129378,39.6334518288079,35.02036635339366,30.087885386669363,26.869448652341312,26.723956676936403,26.212470397555528,27.2734420764478,32.661435952555784,32.334581640415784,30.054103560638264,29.33080314829464,28.79548821982997,37.88297612383494,44.718303749838505,
2017-09-22 20:25:18.000,,,,,,,27.579350130863865,31.016568115622924,32.50560490007896,34.01439337471629,36.87877183783164,38.8651472309051,25.896253640136266,26.033988826773683,33.68815701454924,45.36949924513681,47.08463979934629,44.7760911618149,42.637027033137215,42.54648832890957,32.918064314120095,26.4929181900609,17.723898235969724,12.393729312976935,12.737160246285592,8.921266893653794,8.987000876999302,8.472039709325974,18.11928962796287,20.844302924510338,24.32665992698737,24.554315630150256,32.77525055944411,32.36984225907845,31.35578753349358
2017-09-22 21:39:07.000,,,,,,,,,,,16.444134702918255,19.254234267416454,20.38522977477705,26.32326602903089,29.313984953421567,33.202882222029395,36.06032155169824,33.249392955345215,29.60785525023137,26.984368229416543,23.71903675492741,22.64538782867444,18.784418365519286,18.65511563486361,17.575393243432327,16.107988202831372,17.88140569959613,17.215086835042342,16.712531675209675,16.581935138046678,15.577807548257086,20.65543145340234,24.35772990461903,24.892322678466527,25.38582461310014
2017-09-23 20:26:24.000,37.55140094260695,42.85009118641724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-24 20:24:46.000,,56.85127569922546,50.83493565546857,48.627753234824034,43.39057423201129,38.03635696011973,32.25561044142447,30.600306878573942,30.495580975009947,38.916173802787846,42.6783422421228,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-27 20:25:59.000,,,,,,,,,,,,,,,41.98721561102665,44.03616606107457,44.446948196939005,39.4161181548766,37.16045770022458,42.36859055713556,41.03836332242344,37.62171701256443,33.810539580087635,30.13687347545472,27.80833033060952,27.283546448210505,28.581367480148423,37.18250247090063,40.66161790377878,36.1865884403661,31.55778635471244,27.8881193420248,36.04910171670636,36.36617434120608,37.56498846671447
2017-09-30 20:29:28.000,27.591224491073707,21.39005085653783,18.60983109162341,22.627807183621822,23.166615139378056,18.69795785131759,16.2179565289667,15.706359895023692,17.14306004443091,15.941696009146565,16.565087219612703,21.772567285912004,23.37475264719242,28.423779656176183,34.40367571798135,38.43691140232547,40.192345664976926,35.80848248842238,30.77347642463972,29.32444044342172,27.4790946969054,24.93316185273108,20.35513303142108,16.87552165203752,14.936206334217468,12.62344164709438,16.81984102227631,18.863219705841807,21.746950218888813,22.704755648195874,19.93100473395819,16.614002042987213,21.28572435798173,20.85440770145853,21.48942462992644
2017-09-30 20:29:29.000,27.452008291408948,22.50961156454484,20.77415102010369,22.05272212743967,23.20303244054234,24.348036410089826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03 20:26:05.000,,,,,,,,,,,9.318228407326949,21.62855782085609,20.473191696386984,11.227393937526884,4.724411684200182,10.49133176843362,29.818488494795343,27.1906282940614,24.430521519064563,27.43647555462364,28.81945237257367,26.68905067874177,19.94850990484626,16.89843151320659,17.152688414793438,17.066981486825483,16.570007410040716,27.6178706870054,26.480964414269,20.44839202630525,17.25757377576288,16.39996463154566,15.726865531808734,22.363987023099053,25.30551938642565
2017-10-07 20:24:08.000,25.132712095027948,34.08153299592569,30.1086634812533,27.651830956104178,25.28975233455576,8.910866564653663,6.872099384526777,11.132807695393245,11.360857629770011,9.82317403593093,10.961440777610449,15.030838356872264,17.19827843114135,19.769061189923505,25.968958294670674,31.944495557626105,35.72224163100148,31.56437354094845,22.9834341302392,22.826679523208785,20.64357086944756,16.73346678773301,12.5847170805875,11.274742849346254,9.563790535484651,6.990069470810879,10.27004832291748,12.233218275838674,11.668519396340724,9.882005460430689,7.981684050214103,11.948977411208505,18.87077252304256,17.266661849505006,18.611215681567263
2017-10-08 20:24:39.000,27.922498036905573,37.25998411260846,35.295559100038325,34.57523653218534,31.667130899741057,21.600986576502777,18.32803563007749,17.864801263871534,16.55794612906191,14.322199063274338,14.703061256997865,18.151049359030825,21.279683593688944,24.19461342526921,28.690506435547693,32.31567627701212,37.162489726607134,36.176715125332656,36.52233513643306,36.770205396836296,26.667969409819325,21.481702680137555,18.298551379125325,14.63474215271654,12.259939086146852,10.070581921092671,12.764394879895852,13.131144489050042,13.107367172750909,10.42886036438062,8.704062784514353,16.645544840172928,20.246630591729247,17.81832867664285,18.83631308420725
2017-10-08 21:15:30.000,30.525128822842355,38.06092625444472,35.41642972071989,31.768713702647304,30.894208515839324,27.88435917930813,25.88446522709584,23.59042739162439,21.91857867077397,21.4456679639634,18.34032882708185,20.48588245642845,20.94662600984765,23.81605060856517,27.47439285631348,32.68616205691788,35.08425153150266,37.203486874510894,34.537311716675795,32.1444975984338,24.831908501867822,21.69642250613165,16.556257763484467,13.46932295027209,14.193032940418371,14.233521585502306,17.86961208600367,19.29534687358786,19.681897110643348,18.076077269613144,14.673107849169234,17.423915234241697,21.96519267550465,20.669389586717195,21.35970376712264
2017-10-10 20:24:28.000,26.63027191344183,,,,,,,,,,,,,,,,,,,22.01680873398661,19.645755146688977,12.539815513021193,9.680517144262003,5.669652795185245,5.77499274770068,,,,3.6720089255938975,2.585875279208372,2.4398474606510288,3.720655808738341,,,
2017-10-14 20:26:17.000,21.968793066581107,29.638750661419248,25.90135645592365,24.02532886128168,20.08607433342144,7.831398388558135,2.804712532710135,7.72486172380056,2.074041485474408,5.3464497530563815,9.31134870875572,14.915742107516628,19.587109940924385,24.156285434954416,27.60173008364411,29.781240826796594,31.7897655545344,30.80594331743232,28.21299739830819,23.73812345961559,22.47458289315292,20.11210697532612,15.560488195439635,16.44490564595517,16.219798264049043,13.331345067793505,12.548217843872822,13.477994713883923,13.385720319101988,10.423872115187626,8.51452445158971,11.421315102980232,17.363432345420858,17.23048763839572,19.138544505792648
2017-10-15 20:25:41.000,,,,,,,,24.78760874350092,22.553482609591963,21.686239099908445,25.06778221470848,30.838412124413928,33.97451674713547,36.630117488177206,39.71754391116018,44.75468274577168,48.145724210252254,50.81683885383772,47.674711015864105,46.19095386525015,36.37722744415912,34.05271242439818,31.635599021394007,29.17479513760652,30.307874595918403,30.47123273251083,31.84641331296369,30.25126851691788,29.25956348680406,27.067053426667048,24.39577362635992,24.623912180592765,29.85844287924922,30.42875073974336,28.723653656378264
2017-10-15 20:25:42.000,41.32026891536984,53.44593865764199,51.38703336472779,47.49461536033575,37.9076448527447,30.200054965843183,27.113461415586045,26.25456476992779,24.455884964226453,23.78382744952634,25.317866698754667,32.08455585237002,34.81278257912075,37.9414562406617,40.80111101884379,44.89271794326882,48.179270710364015,50.742052163378624,47.38263958498691,47.1747410907435,44.19173506726439,36.05989467818379,29.790944604794777,26.16426630644074,28.999237542267565,30.592806902195967,28.615141392795145,30.40599554821312,29.14715490087799,25.906977396764187,22.633401087959086,21.149236387667177,27.698720808825577,28.796159972559217,25.753358437783568
2017-10-16 20:25:29.000,28.087885591376978,36.79419661525285,32.862570949945265,30.13769460458469,27.16124325514052,14.306019941257077,8.947261132433123,15.71626505781017,13.9828350492406,13.414588492160188,14.215689028283933,17.074248925395903,19.05445744315613,24.048751343574512,31.175127404914058,33.76377717252592,36.50642461712976,32.672208514007735,26.14098896827165,28.243695776333045,25.040769168529,20.011027382694778,16.30531189733954,14.070587638287034,11.300230976498977,8.15343765462898,14.83648292877569,15.715792378484052,14.771469863392356,12.932685950191113,11.066637725245338,13.043432812791222,18.581851253296467,15.6595540924249,16.557568169209187
2017-10-17 20:25:59.000,28.27687774868151,35.183403651206994,33.33074302598326,32.144395038340534,27.487821915937904,14.59286524655947,9.84538059981885,12.192951687459328,14.239878290205684,12.68837243103119,13.43072023837991,18.908187578174893,20.53931729944057,22.294426422701235,27.27225978815419,31.96378284622207,35.4812183003793,33.20940175953051,28.88286311575126,26.212451495199183,22.009653265989044,20.310345955225657,15.44962386871856,11.780920803290789,9.834285894646124,7.421393057335358,11.196207701456276,14.253224358569598,14.158344314091645,10.629660982642807,9.183998332501384,14.837694082570922,20.11363034467205,17.158517646342435,18.26682876009654
2017-10-22 21:34:22.000,33.77521859427031,39.748683522816535,36.02743072167255,31.560462692195483,30.67356266594908,27.049504076305432,19.70973142411694,22.034925834539923,21.20264039088036,19.56900957413084,16.898840304820475,20.441659606658792,22.23753638896678,25.67511807668841,29.647462890053227,33.72936611947228,36.75617028483614,33.7684668876183,28.82727384286073,30.633704691043377,26.74805514840495,23.79114808272911,19.089625365031296,16.167404817516633,15.533920871525131,11.92125774124779,13.85945792415987,15.43781203063728,15.235743772268815,13.400058534916145,12.426025850779125,16.40930865169782,18.80654256286446,17.472776223383974,18.210003127556345
2017-10-26 20:26:14.000,,,,,,,,,,,,,,,,,,,,,,,,,,0.8813840275765896,2.789733332424764,3.2343162087126065,2.195149000986482,5.129967824758585,4.009501009840319,9.170041910984384,12.10883298566139,10.34915564588158,12.54126966955123
