dates,oahuoahu0070_0001,oahuoahu0070_0002,oahuoahu0070_0003,oahuoahu0070_0004,oahuoahu0070_0005,oahuoahu0070_0006,oahuoahu0070_0007,oahuoahu0070_0008,oahuoahu0070_0009,oahuoahu0070_0010,oahuoahu0070_0011,oahuoahu0070_0012,oahuoahu0070_0013,oahuoahu0070_0014,oahuoahu0070_0015,oahuoahu0070_0016,oahuoahu0070_0017,oahuoahu0070_0018,oahuoahu0070_0019,oahuoahu0070_0020,oahuoahu0070_0021
2017-01-01 00:13:56.000,19.37853355476852,33.20165912754544,29.364374665582016,25.543626316763284,24.728342917799715,23.78644854456778,24.028624496941955,23.749551422653354,25.85126311330404,24.990842641428667,29.915465349652465,38.440648946018335,33.55815861833752,34.18325617441367,43.38246434635877,44.72565233036135,38.11385350138957,34.28824823696221,30.63056471216488,24.191152732408064,18.40559326194944
2017-01-01 20:19:50.000,10.513077987427794,29.33609799707697,28.583656710702183,22.90078098745729,19.16199580646941,21.230103179078817,22.638658453481906,21.268110567449305,20.57234371458255,20.506861739352487,27.51831754697972,35.43374155927455,30.94812612715269,30.795867122635286,40.08487361237915,38.94714982243357,34.82607338166102,31.691344245475943,27.99046422201421,23.933263474920064,14.858351850725262
2017-01-15 18:16:33.000,,,,3.41372292380803,3.606812518463933,6.01910428884901,10.404841619932412,5.2846356830121,6.646871088576025,4.848339436618036,0.5924383248510018,13.873253381604687,28.070285320561823,29.759054757245263,40.97031515697647,39.83259136703089,35.71151492625834,28.83801088569268,25.1841737689751,18.74045859487186,11.655385529122004
2017-01-30 02:52:03.100,24.24109610749393,35.84929164633787,30.357632933872623,26.45183014679435,22.76659035971141,22.943321834864747,23.28199445559097,25.32890611891063,25.54708891996749,24.84750692120808,30.82840288244221,41.87551438497455,36.10620232389405,38.0734951844137,43.81927392322232,42.42245190200302,38.17288531470872,31.468308538433952,25.93167720188311,19.96794998851813,12.506981443980123
2017-01-30 02:52:04.000,25.193627183744027,35.30391138138727,28.95501156613733,26.82308391812242,22.76647648929958,23.167742791553724,24.72014871037493,25.56334975026812,25.62275555501927,25.10177477609087,30.5195361294406,41.87540051456272,34.96099796871044,38.36716455811934,43.441382289266095,42.32788231254947,38.17277144429689,31.30827136067084,26.07771016840331,19.76380365728876,12.321741374287196
2017-02-16 20:21:21.000,21.24144406343394,36.74831332085729,32.46217606459143,22.609375548767066,18.13176738219481,18.215161563973705,19.730965896625875,19.60934433204076,21.75214935593286,23.625234319078807,33.83577857846316,40.85472320096965,32.99705678144057,34.48190305284192,39.6885770102317,37.97675400371519,29.88681484967193,21.479550909405045,13.579751646973715,5.581021981062043,4.464810157195627
2017-02-18 19:26:43.200,19.758467013593133,35.99268992067212,30.80067097633429,23.917361533016745,19.45573444149197,19.278534904870263,23.99802100086896,23.340565601123647,24.56520223041101,25.350428368206583,34.15893736049256,41.54167744591509,36.24905696964108,34.95965457019524,40.17110243106,39.09719153926295,29.723331990589504,22.253136222276147,13.481981777504725,8.82321761689679,6.545415839171362
2017-03-13 19:16:23.000,14.787298311831886,30.74455522604983,25.55726196444865,20.80156458739106,19.2887084662036,19.826825036712936,19.10790912522927,18.92266466775162,20.81527431500702,22.067492636159024,32.99969168942505,35.93455689824191,28.181787362119305,28.41124226694245,35.339126709903844,35.027179894952546,30.044147850490823,21.843521527433143,15.69146727606186,7.8538711373667,6.027715920037945
2017-03-13 19:16:23.100,17.838405374734535,33.99456795546962,27.694293230809777,22.917275614139417,21.02604546793617,22.00053182647973,21.14130200925937,,,,,,,,,,,,,,
2017-03-14 20:21:08.000,18.8209949149251,36.244874192870746,30.33582843668999,26.29243521719794,21.674924844400653,22.017231842141403,21.216136289626167,21.10695161574461,24.01802609915696,26.13580643314412,34.79203384065841,42.157224007579565,31.11551970234668,32.99133388650865,37.90189079028542,38.07448635820284,30.923519055206043,22.98250129860216,15.309704092521043,10.908576924560569,9.18574571003145
2017-03-20 20:21:10.000,19.2302206972916,34.62962616259008,28.226178692300312,21.632935878950235,19.93346913522804,18.528653681201607,20.748176684426205,18.99648249218757,19.90071558277214,20.98971141497183,31.4898391414344,37.79064975541177,27.98241064861916,31.57504990926385,38.98003602699431,35.57405326666333,25.325548556725828,18.47840686511593,12.111849933757036,8.385756598857238,6.10795482113181
2017-05-13 20:17:12.000,22.43853749367758,35.77811424552057,31.51829583147684,24.748039505433606,23.61261371307149,24.80372316461713,26.462862063129684,24.19541750875189,25.79244034900346,25.18175693091398,35.58996763680607,41.869363923935154,32.02685770610385,33.65201923112532,43.716514558369816,40.454554989686784,33.48664997008011,26.101106286494165,18.54284413181928,13.47982274874258,10.22973631823254
2017-06-04 20:24:32.000,20.428651126203647,32.479844278729594,29.312505676337587,23.520793779541748,20.97384663148436,19.271330692536324,19.785306375401305,15.648673320456757,15.513830164033552,16.560959357068473,22.522732580118664,33.060181822116434,28.138044401281075,33.144897918137346,43.807133034001154,41.1744635801972,31.26555476748522,22.644734692945367,19.55980558679651,14.727228816642205,8.093385617906831
2017-06-12 20:18:07.000,17.87638172284055,32.451174583423246,28.680983576221905,24.091774669139333,21.3835591075634,21.93661411771301,20.79078705751899,19.76151866780367,19.70706899154637,20.689974405414944,29.32591660327692,35.35613012353482,28.855320330239103,33.571200526106715,44.74403444876288,46.67954400017312,38.847362505812754,29.6930183339634,22.878490107778266,16.966741968415306,11.344477585054127
2017-06-21 17:26:45.000,,,,,,,,,,,,,,,,,,9.497623969694304,-0.851940394209193,16.330499281646357,9.24319133431536
2017-06-21 20:19:22.000,,,,,,,,48.30687042482448,22.60414939491696,20.890708065894373,31.46559627192308,37.63446620067906,34.0229526308784,35.74140829548317,46.91424221813933,48.78893481795991,41.7725486828157,31.880810248215617,24.94163936725621,18.22877330004033,11.207107412205318
2017-06-25 20:18:41.000,26.277816979233613,36.95292379518248,33.39180835689679,28.0531422898693,25.300579272790564,25.63886952583114,27.1762849278958,25.89662204310224,25.852400376973385,26.869884652043844,37.090888902771226,41.84154617329519,34.858560428125465,36.45191799731861,48.78564446793388,52.50174269993832,45.58136193073664,37.23117833153215,29.087309293452364,22.33482411451466,16.65859779427538
2017-06-26 20:18:37.000,17.77812558289148,35.43084935105104,31.221589644257463,24.00531306456993,19.39575564501949,21.164418262887104,22.224899682378297,20.82370780283297,22.674205800066545,26.080371524843702,36.66914231275194,39.6396977609332,31.622790262281285,34.22146113870576,44.52814696656211,49.43344601397132,42.89055143333685,32.68255509866633,25.699574240718,19.415919969025072,14.35661017883708
2017-06-28 20:19:14.000,18.46202837096061,32.13534800815766,29.8743852868674,22.36573503244076,21.33693386182841,22.355108619903,23.557038820150385,20.27429629533488,20.59118527293505,21.122031988265128,29.869327929316924,35.75279429708137,32.015344769843026,33.72237539947285,45.035867153498415,47.19266647535376,40.0395524163129,32.353839803783,25.50526519380244,18.12744462327448,12.53503919126124
2017-06-30 20:24:05.000,19.02883525018214,35.119273384643506,28.84475408578958,23.360846762071866,22.57452405792343,23.15099268145953,23.741016698032883,21.65278812464867,23.839750044400965,23.00292865284596,29.19234701161704,37.78032197685066,33.520119201658204,35.25254001779363,43.385672463958166,45.26946009268173,41.14695248122951,33.54472409643917,24.91667235479171,17.943845249703692,10.379233853992336
2017-07-03 20:19:38.000,17.87365942389327,31.63881868618581,29.4962381684734,24.552899171169106,23.71026576588239,23.80247676414335,23.12361063188973,22.68729588232504,23.087719870065246,26.20069295695796,32.4044424067252,37.884774823274704,29.42529729273276,32.845109385436935,44.03715654664198,45.92094417536555,41.79843656391333,33.55941134963672,25.9112509078255,18.764510398956546,10.760997034979392
