dates,oahuoahu0063_0001,oahuoahu0063_0002,oahuoahu0063_0003,oahuoahu0063_0004,oahuoahu0063_0005,oahuoahu0063_0006,oahuoahu0063_0007,oahuoahu0063_0008,oahuoahu0063_0009,oahuoahu0063_0010,oahuoahu0063_0011,oahuoahu0063_0012,oahuoahu0063_0013,oahuoahu0063_0014,oahuoahu0063_0015,oahuoahu0063_0016,oahuoahu0063_0017,oahuoahu0063_0018,oahuoahu0063_0019,oahuoahu0063_0020,oahuoahu0063_0021,oahuoahu0063_0022,oahuoahu0063_0023,oahuoahu0063_0024,oahuoahu0063_0025,oahuoahu0063_0026,oahuoahu0063_0027,oahuoahu0063_0028,oahuoahu0063_0029,oahuoahu0063_0030,oahuoahu0063_0031,oahuoahu0063_0032,oahuoahu0063_0033,oahuoahu0063_0034,oahuoahu0063_0035,oahuoahu0063_0036,oahuoahu0063_0037,oahuoahu0063_0038,oahuoahu0063_0039,oahuoahu0063_0040,oahuoahu0063_0041,oahuoahu0063_0042,oahuoahu0063_0043,oahuoahu0063_0044,oahuoahu0063_0045,oahuoahu0063_0046,oahuoahu0063_0047,oahuoahu0063_0048,oahuoahu0063_0049,oahuoahu0063_0050,oahuoahu0063_0051,oahuoahu0063_0052,oahuoahu0063_0053,oahuoahu0063_0054,oahuoahu0063_0055,oahuoahu0063_0056,oahuoahu0063_0057,oahuoahu0063_0058,oahuoahu0063_0059,oahuoahu0063_0060,oahuoahu0063_0061,oahuoahu0063_0062,oahuoahu0063_0063,oahuoahu0063_0064,oahuoahu0063_0065,oahuoahu0063_0066,oahuoahu0063_0067,oahuoahu0063_0068,oahuoahu0063_0069
2017-04-13 21:49:25.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.565847935055611,13.036577826659736,13.175888019484349,9.944819896847209,10.663659442547662,12.824241742508168,25.9179348052954,23.96027094399769,16.035880853587596,12.40978923971156,10.9292225301732,10.470982810027282,16.598455689654582,16.471757006916445,9.983217165348355,12.538693413040786,10.975579592831416,8.761494603351164,2.7574873328242235,2.011202901760885,7.858052790906134,11.80615736733924,10.383217028715038,8.466405027938906,5.528588196168944,5.36671296885164,5.91554935076004,7.206285221073895,16.061907239079144,15.09508839609432,12.628051891598576,11.443189943201295,12.99388570249664,11.424281534371593,7.490789818940108,3.826821009677088,3.654623850151319
2017-04-18 19:19:10.000,,,,,,,,,,,,,,,,,14.63843382778058,8.806011499934215,9.798476228154868,15.192027795583186,12.744565773504128,9.434217800870163,8.130307805584867,7.725559217221903,5.359810116395423,,,4.194758590671124,4.538277506617471,4.260365360754908,3.736938197785751,0.770577613594031,1.6325029544289449,4.44884176026516,0.3538432465392145,4.239593970590524,8.320298582542552,8.146895459607848,4.576407750777249,7.142594545404202,6.517290461480366,6.903036097701627,6.113012467935189,8.576191420317029,9.134566190713176,8.462136014471652,10.490710196071996,10.322100296672156,1.7073013311148368,10.219476390198196,2.853995466385393,1.1526849227211429,6.170552004797031,8.9627794544267,9.997459854406914,17.532796209548682,14.455699751747394,9.105975729219614,6.539624319301663,5.711910262302238,6.149600465668073,8.98138574183579,7.4036013479357,7.213264415888341,5.389841970080393,7.509021903447145,4.933067422573545,4.626888555524056,8.015450947202288
2017-04-26 02:33:11.000,,,5.523413858817129,11.253799218937996,6.348277822131023,3.3354909746737667,,,,1.47854175573346,5.858614780128157,3.3644899885515382,,1.2883874095798775,3.3802340846421046,,1.6568576407942788,1.6895835006932507,,5.961262976509591,4.953268382164545,,2.139086620875739,,,,,3.689396887326851,,6.531765866439528,6.241124786437707,3.528783867988261,3.048816504029456,2.3903835275692464,,,2.958774045047104,,,,,3.2744939863477143,,,2.822666600003661,3.991646451145432,2.9095262576891194,,,2.652413796290677,,1.963053532680342,31.172029556300085,,,4.322719948185783,1.406189140455471,,,,,,1.5548668301383095,1.9655204202228689,,,,2.145876104916006,2.0032993208851053
2017-05-13 20:17:12.000,20.48964720889929,,,,,30.54563681561236,14.629994363801115,10.248171666629863,11.636653702450218,10.787622453449217,13.474977041226923,9.589755920609347,9.6828923445725,11.744728937029889,8.10053105830809,7.221824698928317,10.088773363418625,10.090977128079382,6.841958788828614,11.831527467874382,9.645447164114598,6.9791858499850585,8.902479691140389,6.271449880112592,5.187619202137372,5.413119011476651,14.5193596242416,13.074638232014504,7.433384266437979,11.955121320740403,8.631473304517034,9.612371045718366,8.769069389168603,8.330809147155865,6.6822632625924205,6.020253384133004,8.671537556882637,9.23256372175009,10.401719536709184,5.580418240835752,8.565114306716133,11.340294023231564,12.067162331562056,18.583948875272498,11.334616556189909,12.092184100563182,19.362824708054923,11.656781683548658,9.280029140183164,7.548963404276678,5.123015534175661,5.027818527361657,17.613779838375027,20.39142936310861,19.94919158880988,14.391321318467972,10.207487718466174,9.471748895807506,9.401503738627774,10.196334718354125,12.615745624340054,10.327488603085143,8.130367099036585,7.558762143766928,9.09159242652093,8.05989508058022,4.979552929078058,5.6171817822252885,13.101211637564154
2017-05-14 18:10:45.000,-0.024586170798623,1.8652073896155807,8.185907254365418,15.246751222148667,9.700254212680376,7.561621036722444,8.733429472640763,2.9901064052186213,4.6477787513590965,4.509214235908111,6.868435951189868,3.713597705340209,3.8100989779246,5.418423010730061,0.5452162711235091,4.131329036342417,2.670063362894377,1.936788380877051,2.958410164341773,6.214941241830664,5.710857382583655,2.948397033958112,1.4857796372881789,1.8252469145276249,-0.3504568496747902,-0.423666423103501,-0.831031160337908,7.805250733211363,2.281188100154366,4.520216841122437,4.594493771695626,5.87518053327154,5.640467628793245,5.1301474394169935,3.549773914081654,3.4299784128746715,5.784857499732233,4.504606637931962,2.8418802818506883,4.484659912048691,6.493631118836623,7.066351813843664,6.996805001446246,5.971498914582874,7.264547541737546,7.811353582222301,7.644042130958665,8.030781801932081,7.118840016716012,2.070172352526116,-1.2896297112539616,-1.4254143484301889,3.1049095779360147,2.4963469605479265,2.8410022224119693,3.7912185166875663,,,,,,,,,,,,,
2017-05-16 17:28:41.100,-0.7681560095870409,,4.798426283656385,12.407522414032814,7.643318407081596,2.838293148028548,2.535791575189813,,,1.6628106661551532,,,1.0692863258351732,0.0305613805188298,,,0.2125793609861486,,,,0.8028242289671492,0.8701190446728799,0.3724352318301598,,,,,4.226591800634777,-0.158043058967611,-0.0225140774737999,3.3656302877815167,2.417038079700822,3.0829276762680853,2.705848763894689,0.1425871972596193,1.2931887034925729,2.817703137276056,2.89175931340271,1.575622653401938,2.368427284639542,3.2701437812052823,4.391385358480267,1.744459446716844,3.481495973566893,5.172628939445882,4.850321469393517,4.290099216861288,4.206886846046409,4.428986948087312,,,,0.1422041873220021,,0.2360175833241782,1.895042143086331,0.2922614900381592,,,,0.8192936441344236,2.8115750877662418,3.607083686602746,4.202986627757699,3.276949474618728,1.138052702942757,,1.9362402094739453,3.7819755532361934
2017-06-04 20:24:32.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.583060873674524,9.057804491652586,10.078324570425467,6.1057511149853285,5.286747634223884,8.413380522149916,6.245623629527521,7.838916195016049,12.877584230850196,9.646519046528038,9.414804643560206,5.764201397106459,6.953585395244342,10.789198789338457,12.69729875499798,10.678661472805468,9.83408025220159,8.638541103753505,9.923799624586946,6.869582641488915,7.6854541594416,10.706012799810471
2017-06-12 20:18:07.000,15.457711509266504,16.22936063639336,,26.41786798502713,28.238569786947807,19.896103270922985,17.562112055502553,11.812686925877632,12.001844646337794,13.280359216179615,16.395420465714345,11.32446942882336,15.596021263549543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.410805851065872,6.839657467336387,1.860045745227768,,0.1083107225165589,1.1817610242165495,,,,,,,,-1.358564466749811,2.4498459360713936,9.906159535362644,9.199327661600574,6.680803856473917,6.669552132494195,1.8848110344929017,2.1514304641446835,8.189199764219033
2017-06-19 20:17:47.000,16.983945405756508,23.82407692441511,24.713084852688034,19.771881379034795,15.080412916627068,11.122296122825905,8.94247622666707,7.723230686891421,8.221281338604761,6.776810820642613,11.526590817086356,8.294650801784028,7.252867951544732,9.29675627801034,6.743824676817461,6.455105456303136,7.9672876886976916,9.559786306193493,8.52057692165469,11.522574962749976,10.540605516175326,8.306966511292483,7.31549551315394,6.460172956404676,6.290207871713992,6.074474145003998,9.91399351607621,12.092417060728756,7.827273081701744,10.238616592393182,15.096714752660397,13.801007849661168,11.959601259934097,18.026533038671907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 20:18:41.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.14097217390306,,,,,,,,,,,,,,,,,,,
2017-06-30 20:24:05.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.96825994849924,12.75155627965154,9.693904421417637,7.100840960745567,27.0108820439923
2017-07-03 20:19:37.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.547956139226685,11.9705439496311,10.993305460246836,7.409885763484983,4.693985250882352,2.834847342316121,3.4012293102688407,0.7783087587657829,,,,1.4883190293087871,,,3.4032921376274605,4.2945929425348375,2.283948633414429,4.726655363358167,7.596944586158113,9.194673035783842,5.229816874034987,8.38071662100209,11.308288478269054,8.186924542432054,11.024494845761415,16.088572575913393,13.019819766299795,9.699590523459245,11.1918709590985,12.850346195911436,15.925358787996936,12.624977151221067,13.132260100038549,16.749411496912643,14.43639080926861,21.006346726341903,,,
2017-07-03 20:19:38.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09 20:18:06.000,10.767645232061136,,,23.82867730602389,29.34437151413443,20.714981837132893,17.984453417567828,12.235028287942908,15.326275931571878,20.299274094454475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.73974612125526,3.178545597372111,3.9263848097952256,2.39257319795769,2.3065934297750816,-0.7552290694733398,4.741896487906764,2.960636367580812,3.576571048907345,2.711264240621183,4.279207283180694,,,,,0.9730462689729626,3.1102061867584827,4.448844652498101,4.9003700740930505,4.756947353204918,6.287598877274935,6.816216976471532,,,,,,,,,
2017-07-10 20:19:14.000,,,,,,,,,,,2.8460310584883337,4.669752298869277,0.7667211978450048,0.955019327410508,1.6363840687504063,3.001258951923131,2.6267061707020054,2.863222020177098,5.919095961911967,12.192605231610226,14.1125464306482,12.276253688337452,8.30609214314822,7.073972522493392,3.649493569255576,4.065966326512745,0.406415068018813,11.428665797934752,0.5640306736284737,0.9588327212560994,-0.7261587417760462,1.5543726051982798,29.81777516371404,,32.40270698504939,-0.949053136844451,2.0016943784619894,2.400908030332664,5.948248975510699,9.588890907692877,12.048157573654647,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-10 20:19:15.000,,,,,,,,,,,,4.869466512729637,16.030537028830096,28.906696189313337,,,-1.0317614946505138,,2.896990505852509,9.182248710816216,11.223802429122362,6.938457353081367,5.682308627059632,3.881038001937565,-0.6274631027480524,3.396567482152548,0.2687395015576255,9.170757972778642,,-1.3520063394168642,,,,0.1566858123532406,5.416651619891666,11.406752418619172,1.5472391551356175,1.7227803652955,6.941808021273889,9.896426253552097,11.578261498037776,16.87534091746357,14.137521535095228,25.56952363638357,13.739209605377892,15.301519285693638,19.42955045557779,15.045937802472958,16.020212239686884,16.592751766801843,20.87070778992124,10.05225348417393,22.7833256830151,21.753189764904736,29.14625250440633,31.060522167760706,31.15661271913141,,33.51046294067853,24.02362756708673,21.88720584675884,16.704556420277665,16.639306419438967,11.396314136490744,13.61400776533321,10.266809144544895,6.973193740884716,7.983898053646643,16.25305413952881
2017-07-13 20:18:58.000,8.43751935719383,15.286251589640738,29.44163751003665,19.07171055200894,16.349768257323497,15.615436907821728,13.239566953875398,6.252967392045694,8.587539576142095,10.30093833426245,11.884295139739926,8.786378065458674,8.786739820192139,9.97478443108438,7.837246119046675,7.608904256178356,11.922325561335247,11.644649758137987,9.6975206830718,12.487921034647185,11.574692846057134,9.94129413824854,10.33488149939375,9.071025153635686,8.831115185351887,7.803147919621811,9.10360214550094,15.455643067884765,9.19083703190475,15.330351588205565,12.55985674071889,13.66264342670994,12.041054341432448,10.594511189490165,11.87835566397825,8.194640656123946,12.7619148934236,10.106494889828443,10.565769257557935,8.698692314855359,10.708280702760884,12.155552426000868,11.562204227271282,13.69438189099783,14.381690116792004,12.621214447942286,12.366860009142496,10.882988261074075,9.867476007368069,9.138495387517032,6.618032831810208,5.048389993758447,11.33868528162523,10.14287860569169,8.815270308299223,11.140216129426088,7.95951318243605,8.788164031153915,9.353045604065032,8.252816909730633,10.65227521388925,9.522506366462506,11.222745750409375,10.181852753185966,9.8047204748733,7.749681503921245,4.163115506151807,6.089213159138139,9.709861586885236
2017-07-15 16:55:53.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-25 20:24:30.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.215068516594844,19.501284540684747,19.54738415663225,20.086424708973382,19.027252670047204,20.079830831110467,13.576081976795288,16.545511650103016,14.004684635416083,13.174613475728616,14.402947448047604,15.47481609879195,15.151998674410338,17.441584744625075,,18.28890944847592,19.00830422321328,25.989057019314064,17.984722730476996,17.855048200301773,17.332474454770345,,,,,29.773723151338302,37.8730096929901,38.17471572559612,29.30551985175228,23.640223256836915,26.51729132334556,32.26071857968961,,,39.04365172214105,18.20647702107183,23.699290768210577,26.900355426292244,15.66347215355434,19.21779124560305
2017-07-25 20:24:31.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-26 20:19:57.000,18.9278116415686,28.30452978763663,,,,,22.936570427201897,24.58868732608378,25.157520169635205,,,,32.42694900721839,41.05003517790619,34.931186654358896,10.190105129771853,9.700067752485456,10.863095837015724,9.842957248921916,10.051689600390525,8.42689003321573,9.348908657571704,6.764132962376983,7.364815297063964,6.859461613907205,5.560016393315667,7.561996851198205,13.51645093246562,6.256309883973743,13.599800824180804,10.35120542580326,9.943095158609005,9.092899958460332,9.638831865847436,7.994526438892142,7.105450675773445,8.705094173787373,9.48049719411161,11.394866581824353,10.486406450885587,9.820772899870184,12.039640833816808,11.308969014310012,15.663745909182204,15.444752640097349,12.155243004478876,16.25690438810177,13.942455226184492,15.623510979420644,16.85092143322523,12.081464533895492,9.06126078914824,15.33117945767733,11.738182540471652,10.891969145988636,11.34288534245636,8.246762051644552,7.544572364317688,6.63478145613201,8.147900571004897,6.815746976530387,6.838394519428289,10.296169454046758,8.372814228729297,6.761731390721299,7.223285600574681,2.7088390765021764,5.695718783207685,8.755603733255938
2017-08-02 01:37:45.000,0.920576145273186,2.209417616543542,8.24540340713675,13.433032817831856,8.812103031019886,7.191484663796174,4.854111559002923,3.330338839060665,2.899411802619998,4.075967703026549,6.747053434787474,3.017297052776301,2.1779803726289595,5.476467462996288,3.69046924506153,1.3594659727356273,1.816517046831516,3.910216258305904,2.100922054381454,5.350985530651807,4.34299093630676,2.4805547079752315,0.925192337337181,1.0077686029793531,,,,6.557730493100374,,5.100741339649876,3.92558764310866,3.89444050947041,5.326384551765926,2.553091856236428,,2.3612775809379145,3.201855390597064,2.6610622216657527,,3.297666756335315,2.174613888940544,6.6668176686605145,3.3336755827126034,4.288186698230388,6.853027712850257,6.467957731010375,6.220044900433014,5.938144524271533,3.2036254844500647,7.251321103809754,1.3015078106230589,2.434492563360339,2.615080966011241,2.932185321009179,5.044546311793803,6.170940621895631,3.815310946863028,2.910813780356309,1.92012792417305,1.2805980917933897,2.6167178856762945,3.5294746596287485,5.604102847559575,2.62790008457902,2.3754361385784613,2.10060373876941,,3.3318215821256243,3.680102396738581
