dates,oahuoahu0052_0001,oahuoahu0052_0002,oahuoahu0052_0003,oahuoahu0052_0004,oahuoahu0052_0005,oahuoahu0052_0006,oahuoahu0052_0007,oahuoahu0052_0008,oahuoahu0052_0009,oahuoahu0052_0010,oahuoahu0052_0011,oahuoahu0052_0012,oahuoahu0052_0013,oahuoahu0052_0014,oahuoahu0052_0015,oahuoahu0052_0016
2017-07-13 20:17:46.000,37.2859764057351,39.54658011811195,43.9540413534066,,,,,40.35726099463305,32.90522385691681,33.22678982720605,33.60083405539046,28.285708471515147,29.59563599863436,38.02765717121745,17.50811869090763,24.099638607685563
2017-07-13 20:18:58.000,35.0164732120902,37.17264303425953,42.81543683339783,50.255910981776736,46.87984599288809,48.841584938740354,46.44149985882984,42.73625676674727,36.53588291784243,30.035550776141527,31.987977405984225,27.73014177382655,28.453613651156445,35.50472896487715,16.088215226847392,20.45069951001709
2017-07-16 20:19:01.000,,,,,,44.22732401360381,45.36820273330278,36.74150083251397,12.398354325899462,2.095630553037063,2.2780697470605893,3.43369628200813,10.327754645063704,38.64114129691007,19.856098723204752,14.50194096504732
2017-07-17 17:21:15.000,19.99668069300755,18.899173912578245,13.6698037899776,18.464089395814405,16.769552885726483,16.557662085190426,16.032301907214027,17.99779496535439,19.89197696649892,12.398763711427158,15.39803971761602,23.29828905948502,27.01691031337656,23.21851467723067,2.838939733499469,12.400059162250257
2017-08-08 20:19:05.000,29.890618043489884,28.991046636041403,29.444706207533144,34.47778457713939,29.74391384415332,24.42117135658182,31.909851046898986,31.185702133476493,29.83514295959296,25.34317487195891,25.684021659788858,21.37717760272488,22.79667922466785,30.15335105369554,13.347677437806045,15.566817157608138
2017-08-13 20:21:44.000,27.248508696070445,27.705774076798665,20.594950525155568,23.977733396191525,23.585906331667687,22.51735759979221,24.85702701856484,27.07096577630809,28.186574119987828,20.40384103007709,23.23537668962632,24.118544775797133,24.73495467630568,33.691309175128374,17.2500850675077,17.803361380096263
2017-08-16 18:23:25.000,19.56586670305039,17.989876167051108,12.763359941481134,17.85111129521149,17.50226220282019,16.38012173521814,15.902949688579502,16.601846961430756,19.11175749457685,16.551693292395385,17.484092579511998,18.691437487196552,20.00716115870075,26.20393508993746,12.58267581830042,17.403238724078793
2017-08-18 20:20:22.000,,,,,,,,,,,,14.909927236882783,14.222150096582183,28.888875108056844,17.063640251164944,25.399073966979984
2017-08-18 20:27:02.000,24.47404011603089,23.812243913748304,16.87167098112688,21.8284683276427,22.18539739376912,20.356976656848264,20.752554476839528,21.181643693375776,24.272651576094287,18.94634897427259,19.17958330289961,18.652790308417945,21.11232036590241,32.7654804710473,16.615954157048165,20.72854665962233
2017-08-19 21:39:48.000,21.585816792506392,25.63652033421196,17.181097109622172,21.31585618019892,21.08049800003649,20.633940720890195,21.33578964533561,22.18594204354473,21.35964992334101,16.0593981372456,19.51326364654119,23.438938306935707,28.077567893527107,33.76896570678614,12.446548211984071,22.42186895673637
2017-08-21 20:20:34.000,19.306309093814352,16.85456374629109,11.070327526500073,13.82702373692996,14.39569329089441,14.401011654173969,14.895710599710515,15.2012864884373,16.211712992431902,11.79067783727944,8.389805213984095,8.099844194666819,9.339963289467194,13.309469386021595,,0.1803827605832408
2017-08-23 20:20:47.000,24.22080951095681,24.29758569068348,16.843936588612756,21.2069378829945,20.852915190331903,21.410063126834867,23.24882730893217,24.271371418358594,25.14058067948856,21.222191286976468,24.800637699348083,22.11870460410576,26.729208955181573,32.92898707660585,18.283887954930123,30.678156247504184
2017-08-25 20:20:49.000,20.79154887126536,19.68164785932184,13.651156686194032,18.3304050632107,17.93814566536307,16.83471865575116,16.749305777970523,17.215985588830975,19.41562666387343,13.338372569389035,15.918731525093625,18.59896126405353,24.74455951927433,25.591053578901988,3.2385408499930843,12.016019055201545
2017-08-25 20:20:51.000,23.94062929785276,23.550918010837364,15.919330639919622,21.073854696884425,19.90985498384713,18.459497800761284,18.056973418417574,20.76904143169717,25.20218707216956,15.544439879006935,21.8744926450116,24.18468384984333,28.022340015732613,33.1671680348754,14.886393166381843,19.62978812803609
2017-08-27 20:21:01.000,21.526275426578856,20.256970333602883,14.24976615913662,18.959206965295444,19.03149147457388,16.174318277167295,16.53965520452412,18.9820621558276,22.05755891101612,16.920170360081876,15.655325940591634,13.779888110838549,16.724998886047814,28.18855398622497,11.301894825634845,16.24889431598075
2017-08-31 20:21:07.000,35.44901057825816,32.632568824555875,28.87224001028824,31.07917186070004,27.78949885102737,26.618931199659425,29.258253825638462,34.1853098840734,37.64954392175356,29.161260222387185,21.20957922073845,17.24617944742632,17.81376869803102,28.776941712623103,10.275653190673829,22.402379505727275
2017-09-03 20:23:07.000,21.2285090574594,20.10808094259077,13.514921044801964,18.39256030840428,18.584060115168228,16.437307313732315,16.797532792737666,18.645714708421988,20.602294776667986,14.61814272339013,16.268017733837496,17.617747080318797,23.554470753293806,28.049697937833887,5.404531657923097,11.435781938635332
2017-09-03 21:38:20.000,17.912176464706306,17.855116758172112,13.414348941552014,18.45508498542611,18.55636360859928,17.741581348018727,18.1422304716764,17.708776257866212,20.793134747879108,16.22206344215103,16.18170749973241,18.565851377154782,21.912592811370224,27.33952475374404,3.916248316491017,
2017-09-04 20:20:59.000,23.77482465063359,23.17319264408261,16.61235518965365,20.92411411747915,22.077973746623023,19.543589840495525,19.34201801495832,23.89873246912025,25.42888266593993,18.29642837718293,19.506168436015635,22.673383610538654,31.31175059705413,27.764805830140908,12.315299607692198,21.467595529138144
2017-09-04 21:39:12.000,,,,,,,,,,,,,8.264060577763262,22.65576532366972,3.758461810747216,
2017-09-04 21:39:13.000,20.419720778682404,17.996766252962978,14.000340400393023,18.144234081875226,16.861047834571238,16.190947599949855,16.165588720016828,16.662247277034275,17.81586485257343,8.769064219353664,17.464281340381202,18.573277910312683,20.7427891916954,22.682175944549137,2.3692182517462594,
2017-09-11 20:23:13.000,23.525968688545365,23.29251347991065,16.3623878818128,20.84528209321839,19.90150800975703,19.54423736497485,19.90450298866527,22.00925566441107,25.2199061981098,16.900671864245354,20.241931359252984,20.994451142936512,24.3454159972218,27.92081695837081,10.180216083771365,20.77601822347519
2017-09-18 20:22:00.000,19.603821184249124,18.32223791084096,13.141021971292904,17.953269540468852,16.54132597845495,15.939310211325532,14.95153848144342,18.019647614996074,21.27436607289097,18.18837098090102,23.92723256935301,24.252110433697435,31.05428518128556,31.08480210479493,8.035500638060197,0.5428959202019544
2017-09-18 20:24:46.000,26.344812534616835,26.34429855940584,20.302249791771573,24.60974765775397,20.808993323290387,21.500721087746346,22.31778959036348,26.33498538924908,27.369966489617035,21.602600093052907,24.69259614429752,23.47101097255408,19.28901884035647,31.056707316647547,15.884091872485737,30.9197311008804
2017-09-18 20:24:48.000,26.35613760961878,26.24812347130164,19.86234020208453,24.757218042321508,22.99263817653964,21.47758740378649,22.43265201117117,26.99912899927504,29.959109017698616,22.31117345830196,24.352035588998792,24.6702915133218,22.99364531605789,28.36103759020945,11.969846360192507,30.112662714776143
2017-09-18 21:38:19.000,20.839965733340765,25.129780378657887,23.570757692533046,27.2804152252001,27.57362273872485,26.470571088719574,27.044105945135765,28.905824842568823,28.56677417668857,19.978904528359926,22.495910012740627,25.430503263164432,18.732263883818067,31.71127041699277,11.836133329913928,21.69581673371397
2017-09-19 21:37:21.000,15.696516369396615,12.2112015071074,8.469634381870353,33.14457886183681,36.59099123438622,40.90381842939365,,,37.22155288990116,12.966249449586208,11.5546324906913,16.861999245923272,24.24440277625036,30.82137756845433,11.219232548506277,20.487047590392937
2017-09-24 20:27:07.000,36.42729959252112,34.958936766995905,28.023384904907104,32.339759227726844,29.73342035324158,29.96070641499232,30.873637152436384,33.436574070489854,36.07489025503376,30.68685233489912,29.95389116598641,27.93528865576144,25.54872430201308,35.797406536127426,17.523363585792843,17.441296103340587
2017-09-24 20:27:08.000,,29.02291402869702,27.18514182501593,32.27084065391372,30.21076025266045,28.431821918433183,30.73429317111538,33.50166148067423,35.826025563405594,27.085498158071143,27.51139082484744,26.462778751041444,25.462721565344367,31.315422900465645,11.494590591967482,16.257436759042783
2017-09-29 00:58:11.000,12.078603813801635,9.339833330969412,5.521827327868842,9.639449514888774,8.63349927416788,7.229056629506774,7.858169061375391,6.689698083886404,13.326402213538143,8.74915013006899,7.396877331417062,7.91317135233891,12.900136958193388,26.587778747314005,9.287862553947308,8.712511795874216
2017-10-03 20:22:50.000,19.509406443992447,17.427411701691135,10.447493736224024,14.675169339057536,14.701213638124404,14.37120689250246,14.118390371030952,18.19312738472443,17.54809087811711,16.73997028581587,22.38996480708993,23.513259060852103,22.4145445931625,24.991867798825474,5.05911086859214,9.627582088546715
2017-10-05 20:23:26.000,22.9573123338687,23.104851379770533,16.63994748149277,20.984544711309944,20.68144922006496,18.38180948547026,18.982709169356447,23.297892988029727,24.270193319632344,13.124941774404409,10.1495556189161,,,,,
2017-10-09 20:23:35.000,17.48821661791692,16.363324655344492,12.12517398273789,17.120091812663215,15.884584283910058,15.96635446347749,16.367003587135166,15.60215970868039,18.427369863649165,14.18290586928472,13.457963446598184,14.6157507297227,14.72818630421817,21.45027944086545,1.7037976938373476,11.117634787537142
2017-10-10 20:22:11.000,21.034860650803424,19.28956882192739,14.893415612976504,19.57459093086568,16.379975300190125,16.836016729810265,17.330715675346813,19.303765546496155,22.22114028170806,15.955251621576371,14.826626166122669,15.768184838893534,15.965205003161632,22.093732380761374,9.122040826735503,17.21138986078031
2017-10-14 20:22:51.000,18.61556362194544,19.792798181674367,15.82023157899619,20.471611916941,20.139094386239105,18.086830075660103,18.48747919931778,20.429710936880973,22.2179947736486,16.184779122278975,18.94674141512621,19.655400962707347,20.750282356016264,25.34645819500067,4.714226419806052,13.108848912874231
2017-10-14 20:22:52.000,18.029830279632165,17.70512235732105,14.535215703890067,19.68251048050416,16.90080331272889,16.981141713488206,18.29950932468797,18.550211578004983,23.722880793497502,15.74443401280304,21.813252249137687,23.250217997076923,20.551122770620083,24.691948489077177,4.872294359054974,8.067274353806663
2017-10-16 21:33:56.000,19.410248344214818,21.83625000681809,21.597018839423043,28.83662817328116,30.46017952172278,29.78926370492446,27.89675496944844,23.801466357096544,17.349888200457105,,,,,,,
2017-10-16 21:33:57.000,20.5778699761774,21.83640232762625,21.49274540112648,26.310712091024964,30.471886565562155,,,,,,,,,,,
2017-10-19 20:23:03.000,33.56215569710784,30.55950845423232,25.3065499143014,29.531147116082245,27.175758966930548,29.35306307550995,44.3033222442363,45.36611036429984,47.23655106612087,,,16.225612414903946,18.935583461722707,23.488428512649183,2.9930937817544447,1.5733536480465982
2017-10-22 20:23:13.000,,,,,,,,,,25.58719629889187,17.95432853880404,17.47347435846381,20.062323613766324,23.799875528706373,3.1347518969760264,12.5449177755722
2017-10-24 20:24:47.000,20.215993018942683,20.20223137308597,15.368390484283829,19.994710074082448,17.791259825229268,16.59500504035398,17.626870506074976,21.16632381482676,23.327877638386024,15.28350971901121,17.506177618016334,18.97010852271716,21.661479221912344,26.6483554208642,9.404490777658523,18.807310847174545
2017-10-24 20:26:57.000,17.720682008185413,16.16391387159563,10.95351930563003,15.596302641473388,15.761095021655512,13.748870415763236,13.829291283972887,15.90529896933127,19.42762108739779,14.987951469530891,19.378134583471272,20.755274419360443,22.165454215723862,28.946424494127545,11.269477144436012,17.975642328167936
2017-10-24 23:42:59.100,16.50013062483575,14.369183935908593,8.961798235140437,13.474465414468874,11.612623332513724,12.10913445717616,12.480073732684918,13.560376603145798,14.284543415675856,14.669310493771624,21.21051663313689,22.00804275852591,25.72431419389688,28.558266726198504,11.979985847984368,18.81851310394733
2017-10-27 20:24:27.000,17.295366609503017,15.903765396229614,12.596896163540356,17.206590043017417,16.50160132611054,15.234683019881778,15.007094167563478,16.661969059822038,17.6369921668432,14.287048630129132,12.910422221493889,12.824308304460407,16.10499609333993,21.86446986158717,1.7994967618916011,8.446934174981273
2017-10-27 20:27:21.000,20.886922413979388,19.78640302904869,14.88248155584671,17.64401682904935,15.746576730788878,14.471910090952887,14.877630518276971,15.359468092617243,17.175174695441576,14.605538022976743,12.452939781690304,12.530364741231232,14.524163856773406,21.737931075792982,7.135306351202343,14.277548943405163
2017-10-27 20:27:22.000,20.92770063518477,19.827314096256263,14.922169589561568,18.45953902365747,14.241451183297585,14.471858143808127,14.877578571132211,15.162665320438922,18.070798278811267,15.080588108287609,16.285915674255598,17.8341294540885,19.56756808925724,22.245370638634903,12.718110950988835,19.61685665232559
2017-10-30 21:11:13.000,17.67151066473253,16.27990945145913,13.418995914130996,22.48286855513542,32.272321623566306,48.38694965729013,,44.042005041499536,16.734010981121685,13.105426915435102,12.896781322951858,14.03494492194735,16.616074830530817,25.922414269910576,8.64822101303187,8.13750398932866
2017-10-30 21:11:14.000,17.61097142999571,15.27448384771164,14.575734011856914,23.27610292862775,34.88969751088121,48.81768885125664,51.25475177136984,39.46443884597979,18.447907492570344,12.441101502527426,13.135066629486738,13.676756764780514,16.130438220572742,26.520551128279045,8.515089890652717,8.112886579030441
2017-11-02 20:24:23.000,,43.06354964740341,25.32327275104053,29.738560866147928,30.25969629131217,33.85458616356119,48.39648114661232,45.00218632516224,35.98125931462124,20.79634669512029,18.003899653847558,,,,,
2017-11-02 20:27:21.000,23.392131239143147,23.68765262358464,24.30756427859665,38.23608663210782,41.88294517946099,40.5347566742683,39.3309524881845,,,,,,,,,
2017-11-02 21:32:26.000,23.371205875059808,22.261626914030387,16.962959651071504,21.27560461967317,17.99892703406797,17.107586312424818,17.760393156223977,19.42303513667028,20.86403473780711,13.730953975316371,15.164657245809092,15.684586096323814,16.526410466289587,21.22330113000824,,5.802288626322224
2017-11-05 20:27:20.000,21.40316221147196,20.82948469009567,15.060416611769773,19.53877643937658,16.754482344128416,17.411323414656284,18.06439258680502,22.10270350025661,23.79928503039317,14.621457877659289,17.572014734585828,19.94429977893616,21.66733462481353,28.439894505152846,17.291675284332232,26.41124093299191
2017-11-06 18:37:03.100,20.79216478561176,20.815251306650943,14.101274448866132,19.00237550793109,17.8784154558175,16.816666788740914,16.784787047255517,18.72701878481871,20.430752449682,13.13293283723622,15.66377963610698,17.192688273181147,17.80822344090858,22.48245444385637,4.314431703429099,10.327672543467866
2017-11-22 21:28:01.000,30.00649447607769,29.549299251963483,21.819160833858643,25.354857936428893,24.04171604878921,22.0633364421484,27.292230515252747,29.587422798311,30.156107661020787,27.01727587914788,29.19339388827181,24.012394752221685,27.835629885258445,33.93777699370147,18.91372995052961,21.6772110761816
2017-11-24 20:24:43.000,17.833456777208955,16.68292975731075,10.916710588587264,15.855662307988746,16.89747368465149,,,,,37.026639902748265,39.339718518750345,,49.417263469442034,50.639697627118544,28.121924535706235,31.11696843259079
2017-12-04 20:25:07.000,20.560919378956395,19.374075112717613,11.28742677081071,16.411307836661504,13.900417331052909,12.800390475852682,13.293898383348877,20.81804191613793,20.61138211139855,13.073169186152588,24.187375917624653,25.89014072186832,24.837953208156293,28.99038452199771,10.208716664258985,15.600162012443077
2017-12-05 20:25:58.000,16.731724212534214,17.540316670838088,13.22505310381499,17.956167833522077,16.59873160342321,15.342185234014757,15.64878453579356,15.593023747195208,18.22791592742421,12.713156078384788,17.592330779048478,19.1569022524016,16.79395177568797,27.952706390670187,17.2493910528407,25.0566875074093
2017-12-05 20:25:59.000,17.650721151932817,17.735158941245345,12.852598727243455,17.474930898820315,16.730519396217456,15.34210994721323,15.664563189779338,15.453518783579725,20.059586522315893,12.858039819987845,17.278384966322367,18.10032385086549,22.73254855376532,30.43902314409201,15.89014696347398,22.96705796768228
2017-12-05 21:26:52.000,28.654725654885336,29.924094779925213,,,,,,,,,,,,,,
2017-12-07 20:25:37.000,16.621038541626152,16.096263616070026,13.124467371885704,15.42312726287388,13.4635025052024,13.27310683372766,13.584777439172871,13.012951689918456,14.821447857464449,11.61146234861565,11.551240383286032,12.083612233254904,15.655787375277754,20.55527425258834,12.07472787394668,17.348451444607228
2017-12-18 20:26:21.000,20.49123575359961,22.457888344884445,17.039282362387553,21.93573691409009,21.166941342965025,21.30871072383124,21.60516741827722,20.632114673585008,20.43905180207563,13.245675159129226,16.363055757571573,17.16835146036076,18.27289528230935,22.50372771768124,2.30358773692698,8.962431548073097
2017-12-21 20:26:21.000,20.81050012895372,20.467391651951168,10.770449524199575,13.72335121385312,11.009212003761462,11.392613612482467,12.24643778241628,14.345231934715184,24.66870717057879,18.60622932012077,19.48764830697551,23.968120320772183,20.26860767415184,26.8304183864154,10.999119831456811,20.871996344383728
2017-12-21 21:24:30.000,41.688583292917215,40.60280626468612,36.56467740777171,38.63292618918397,33.06980508096461,34.319618800990874,36.66147197762016,37.15701043222872,37.21855956110532,26.821003208119688,19.157953903745632,15.735620700692465,19.349821985886013,25.124830983917104,10.386713597435149,17.458505457428334
2017-12-25 21:22:46.000,32.26869130939619,36.01759302044319,44.561080387266365,49.03479494774909,48.47441891164039,48.84002719245157,49.30869407140765,49.78896372885516,51.60797876529325,45.155347864748165,36.112609431384826,26.87215191007236,33.24024150772612,43.902093532852966,22.30364981283828,34.01523438180548
2017-12-28 20:27:31.000,18.34716457522408,16.74112706020446,12.90875567886606,17.567929198744793,15.6401440987775,15.345724452069089,15.242130794261548,16.446751664959496,19.16242126728436,12.407953363969591,13.3502392588582,13.84598253174408,18.047258498149308,24.505715288220063,10.554330763678385,19.07560499622648
2017-12-30 22:04:20.000,25.617036086729488,25.478902978578223,20.38807518750242,24.618248001311983,21.21777183223152,21.41254758596494,22.37232366735835,23.55990602449308,25.22950893074861,19.21427427464842,25.637061629970315,31.75815164810569,29.12499998329273,37.08136951561205,21.38660857603455,28.085668783734388
2018-01-04 21:17:41.100,22.986028268250017,32.19020110877826,30.368772617611707,35.09660257316833,34.80083325296399,33.73595134374103,34.0106470012237,35.103957529313256,34.83066251058103,25.87931394079686,27.372248167158347,29.2417569179272,25.93004953203347,36.15360768473578,14.209481299359696,14.52771569607085
2018-01-04 21:21:22.000,29.948709979987964,30.115484825946293,22.29736325576899,26.277298938187663,23.43718508047725,22.87651038483016,24.81270535452353,26.7359457598406,28.62671693695684,19.91309251039125,17.054819257965125,15.837716621184155,16.647153640406923,28.477402228524973,16.0602528560734,17.459175399612757
2018-01-10 21:20:22.000,20.55329810357155,18.938844134501405,11.420364733053892,16.102971033676468,15.533728601568969,12.984705105824869,13.261063514969228,13.9947105561083,15.15356036965314,10.56837452535901,9.022781835298868,10.327253130038228,11.142579301599612,19.555350437856656,0.5906435073892778,4.314324878190986
2018-01-12 20:26:56.000,21.221054249851047,19.87720442742044,12.859686868380257,17.440404847890402,17.17541311106219,15.869300760701844,14.937806633109084,15.31192544235014,17.956672782421663,12.89008425065888,12.049493444493294,13.782033749364516,15.331416795198438,22.700879052430764,2.39430366919186,10.896369675332643
2018-01-14 20:27:46.000,18.743622704074657,17.05395609246258,11.41108873627984,14.381645657604158,11.473571950398298,11.89931364325721,11.35958491987948,12.008562588744828,14.11033689537654,9.936774813021046,9.279422218051238,10.79037500348935,14.38292167705333,21.618408968461164,1.1457242736290183,6.035045549323262
2018-01-15 21:19:20.000,19.55093572900785,18.73096819548564,16.330321223916638,19.440534707510444,18.05402788105677,17.578525990481932,17.86225957058932,17.8556200332543,17.992357151185907,13.805626872843003,12.468148184532277,13.928213307382796,16.884166371419198,22.774360460469445,2.560628853472345,3.350734293395712
2018-01-18 20:27:58.000,20.57308556882804,19.46127086610468,13.15939420324038,18.348276964980307,14.351897329198271,13.846626312824544,13.837894992606136,15.032130538771204,19.7222748651815,9.73576439473138,10.153405034655714,17.715187638161833,26.345754386624712,22.22346800032705,10.922289871927568,14.864356659261263
2018-01-25 02:14:21.100,,,,,,,,10.934507613266748,19.230153188135187,27.259494322233195,31.17200592925929,41.18734428359241,36.28024592232109,44.25811979468798,25.7949009853436,33.075195429787044
2018-01-26 21:17:41.000,19.75542045900997,18.49368556683927,13.182316593337903,18.030677621631646,15.259230034469445,15.660121126936597,15.966720428715398,15.379657655646463,17.585717208773787,10.872291640780242,11.578102410197255,13.015896297853756,16.249420654496532,21.53246711621136,1.666814436813329,6.657472891707801
2018-01-29 20:27:46.000,17.022071111578512,15.788849268304713,12.37538797985135,17.15877668432317,14.387109593623403,14.842281934137809,14.297481907093667,14.9312225521445,15.85290778768421,10.109315566302032,11.57958455940457,13.63187235137674,17.57099389670513,20.09455694670601,0.0235367681637623,7.479184279077239
2018-01-30 20:28:42.000,23.91162359513735,29.44873889188833,30.111371742438635,33.948311897684526,32.80457275204137,30.90412390766581,30.57948466655265,31.88666510217133,28.8947400017197,20.02715881973316,25.140607369054933,30.450323446011367,27.982452812611264,32.6888144960762,11.402269198586016,10.509681251866375
2018-01-30 21:17:17.000,,,,,,,,,,,,,,3.78571339599074,,
2018-02-03 20:27:35.000,25.923667867723253,29.44052312359368,27.826113714554577,33.78012716898263,36.29063161034142,42.37525626444052,43.538378599941645,39.285219790730594,32.31533691414351,22.45875166166006,25.205282820846275,29.338495836822464,37.87884268606007,48.14747770474784,27.05136580593769,24.874561647680306
2018-02-03 21:16:35.000,28.603944293580284,29.53716218044597,24.601164502035218,27.9966714914186,27.06514976770082,26.473399777342525,27.006551133791447,30.594045191020943,28.767152576637496,18.39575932322963,18.281882507700864,19.681062690627737,20.52635231386686,25.82729720859725,6.831030564208622,14.97958258767424
2018-02-08 20:28:29.000,21.29942209348916,20.59573582152793,13.6110926708445,18.8659996780918,18.885766316923497,15.713180334657816,16.194497166764027,17.474340233777603,18.174040479667497,11.03583870570269,14.573393367855209,17.00441227805685,18.927827310043472,23.152623597681423,5.013692164867233,15.158786292530577
2018-02-08 20:28:30.000,21.88315213368549,20.601154428958804,14.564619126546049,19.407118618129648,18.329116617886665,17.494723574166244,17.366880878992866,18.234787754987188,20.775373365954305,9.832613801285811,13.66608013433744,16.306315507284847,17.53055579402298,23.62851346111294,4.757724456276466,14.570012513011855
2018-02-11 20:28:02.000,31.63406065391637,30.66519350630796,26.46431768566097,30.0099411389667,30.152073004762364,27.673811612092265,28.077600950361468,30.22035069478197,32.423689053578535,20.354608001531066,21.95809507591779,25.59908946193119,29.133543758358865,27.20786048568334,9.469159907366864,18.13538331361165
2018-02-12 20:28:40.000,24.39666110637972,23.85399877379572,17.64071199901545,22.09362413447928,20.42194962828593,19.63483157161004,21.682548778375065,26.47435068351161,25.19010369476076,12.090986784357208,14.4328471520522,19.555871973206536,26.701996423891785,31.579893289045888,14.83339603003798,20.5497693307164
2018-02-12 21:15:25.000,16.10394164982017,14.51749227009006,10.83068310450714,15.381650413073164,14.305076171261764,13.052987692268363,13.167978637985486,15.140939553063276,15.956746546758202,10.355790196107115,9.217714736443584,11.270204345357994,18.605860133742613,20.254549704242987,0.6358710988163075,7.262060033308196
2018-02-16 20:28:41.000,22.84195530002155,26.23159279026404,27.035312465933192,29.946659779969227,29.707880346082987,28.112177173340832,29.769328116691128,28.912121740122004,26.45907423034288,20.426433629941727,27.9577784349187,33.67786802846501,32.595704083763806,42.02823790901316,12.567076029169948,10.745267723613788
2018-02-16 20:28:42.000,21.84258669389936,26.66202395362855,27.464020773525785,30.105723133337825,30.424460931987,30.70262145786192,30.589310142875885,29.089955535585126,27.780296908461576,22.166633292198902,30.96317713498834,34.03931771122047,32.11735496790913,43.04209158457567,14.379223886170362,12.701921903240294
2018-02-20 21:14:33.000,26.23993266588053,25.658940341875983,19.16142709354736,22.79434381885453,23.19627130779356,21.070875677498528,23.2910342961947,25.60332588178888,23.676651818548912,13.797583856014588,15.181078206750868,19.0244062291575,24.02980133639751,21.256469571865047,1.6099251320698995,14.598271934156408
2018-03-07 20:28:48.000,29.71268130634762,31.40852089575208,27.162507436382537,30.36125618896714,25.52947588572566,24.63556427508064,27.635745133905388,27.4311675065722,30.904648622498325,24.835226480141248,42.147069543180535,48.77828519505576,38.1092988165248,38.66121188075102,18.3852111091319,27.546422017137992
2018-03-07 20:28:49.000,29.218403880058283,31.66713796160656,27.11354815061106,29.81356285209176,26.382856517053654,25.25457882745221,30.757752317002808,28.447441629408708,30.435735549536314,24.40643994566584,42.294748031791,47.99780630657997,35.5846504816836,38.67599008375416,19.193611369340168,28.425849510674112
2018-03-07 20:30:18.000,27.95016448762469,29.876915769290925,28.652992375476064,31.46013350215024,33.337625957997,21.52336735578924,24.00533619241596,27.418955384641656,32.708670530296445,22.23153861561053,25.83502903256823,29.23887417054205,29.690375884229216,37.57440309571731,24.422232323814782,32.35492101508195
