dates,oahuoahu0025_0001,oahuoahu0025_0002,oahuoahu0025_0003,oahuoahu0025_0004,oahuoahu0025_0005,oahuoahu0025_0006,oahuoahu0025_0007,oahuoahu0025_0008,oahuoahu0025_0009,oahuoahu0025_0010,oahuoahu0025_0011,oahuoahu0025_0012,oahuoahu0025_0013,oahuoahu0025_0014,oahuoahu0025_0015,oahuoahu0025_0016,oahuoahu0025_0017,oahuoahu0025_0018,oahuoahu0025_0019,oahuoahu0025_0020,oahuoahu0025_0021,oahuoahu0025_0022,oahuoahu0025_0023,oahuoahu0025_0024,oahuoahu0025_0025
2017-03-07 20:22:36.000,-5.553269862880588,-6.1865824775581,-7.958519894376296,-3.40502710855021,-3.5297642590303324,-3.3693916433451525,-2.121216212102758,12.000966425938,14.115201826594562,10.818385044224984,8.376533500332313,4.807120961622183,9.24153215218215,32.243445308996534,39.4375210070997,32.86413635304153,22.88438432336484,16.998133149118903,12.89226788259649,10.782773710678018,22.97440459851229,28.61903069235897,,,40.04803900404245
2017-03-22 20:22:19.000,-8.928391016357097,-9.329238872616818,-8.448536942559894,-6.342328057047094,-6.552065630786588,-6.3697832704278206,-6.281809126984177,6.6463979304727,9.62370466053173,6.350994829542609,8.463339827941772,9.147145503116054,16.49047614136313,37.61877432747809,39.00891910285868,30.486746914979364,20.213996176796066,14.055433274191214,11.022619244748858,11.898460023614351,19.397314289848342,19.397695080013683,18.743250662833145,30.22173295126796,33.25866132684505
2017-06-21 20:19:16.000,-5.520165749185802,-5.581775708718661,-6.053739926254747,-3.3535649766468665,-4.1980758639021065,-4.975731222567726,-6.017522643243847,9.543403757988932,10.371163620626634,10.567787651178902,7.579450101393368,6.687967771305891,10.625475641793166,30.058141051896005,34.019584561488976,24.089190780017304,16.404274023853944,14.313487718001843,12.380115095383744,12.57882746746058,22.78938195962256,25.92040885555104,25.41723065095353,40.15026372786143,
2017-06-24 20:19:21.000,-6.809845968714346,-7.589194476265242,-8.047151248779844,-4.052420078800485,1.832387293211968,-4.857573158454085,-3.5238282108099,7.661124168413226,11.28954386016023,6.865636200526196,9.1331194666304,7.040814606135874,9.554706345152828,30.46948730304153,40.54540333143454,33.2978050462469,22.777055490026285,19.15864732077056,15.188776314908758,17.117235043286776,26.08204889668417,30.043426767651816,29.458277753017285,38.34966799427386,43.42517534956775
2017-06-28 20:19:09.000,-12.773230372052854,-10.209603288243336,-10.004114269271591,-7.057198639246119,-9.657379179087856,-10.96119213522292,-12.146459218945791,1.3649377408926835,2.2200727826941664,-1.0164766214022207,1.5048433342680152,0.9326561532585188,3.3975860207355546,23.993126917309496,32.50980910292695,26.72316605574628,15.847393657473216,11.745792254103732,6.969291391271051,10.400797040235906,24.725348571638268,30.09550912969246,,45.98335755151515,55.74304361519144
2017-07-08 20:20:07.000,-12.144820877506426,-12.948643990904593,-12.416721633480774,-10.464434512272929,-8.965172143809083,-9.496417042566137,-9.634939117765883,3.826449128845877,4.655458771239844,1.4068558915344558,1.136886499908361,1.1936196544005149,5.144950396559193,24.24800718584083,34.59546869024812,27.738812119469465,19.44958492421596,15.67668114339179,10.130496613980062,11.998024302415324,22.738710436677145,26.51971159889927,27.074603711149862,35.25815671839062,38.36637301483144
2017-07-10 19:09:44.000,-7.270599625991487,-8.075333352801557,-8.181799915502753,-5.168433079700769,-3.9019533152119728,-7.815267981950855,-8.688724476007774,4.900299246484707,5.729392523637777,3.500021785739818,6.487782625088855,3.335653045515321,8.044708369617258,28.092725062560504,37.59881190561846,29.18603971983996,21.94827438533175,17.72237771069456,13.83966086715894,13.95875788905353,25.150459967260723,26.247840209501064,28.97213887648097,37.84764650947928,
2017-07-10 19:09:44.100,-9.985127197508271,-10.86113438664945,-10.42181962185127,-7.95592849469411,-4.913025537911963,-7.84394396269532,-10.761636887269356,2.6997513593424034,5.703183489140054,2.442527133663212,4.328584660249486,2.2295064996470546,6.843221786416397,26.78469892508013,34.94619698439831,27.631770401933792,21.15223424104041,16.93124730729836,10.893220335041647,13.14333366420542,23.93081052659994,28.435886799657148,28.97213887648097,37.84764650947928,53.486731819721165
2017-07-10 20:21:52.000,-9.875897787893347,-13.600245366760957,-11.371808144936267,-9.075821671801588,-8.776770870692632,-9.28691728262389,-8.035983893679635,5.375395640131815,4.096384025544454,0.975855683624113,2.644483088795136,2.7046028932941635,5.104017384801315,25.86595845197963,32.57908116897904,28.26980818464336,20.021102533310746,14.608937790760196,10.12384461451301,10.358079567092906,21.640951355447925,,,,
2017-07-14 20:25:47.000,-10.492240423032609,-9.8563732451347,-9.20285531038116,-6.7135832952923,-7.708364298343894,-7.22399766668233,-7.779948322466628,3.375806064792509,4.747725313206479,2.28338905522672,1.2291530418749974,1.89991790293293,5.113163010063917,25.407143193105885,31.43838495039289,27.057898275193715,18.850072632979163,16.261213905058547,12.903786398193064,11.947570356874486,22.76964406686115,25.2764859731239,27.1668702531165,39.85091485582787,
2017-07-30 20:19:51.000,10.90955984209371,3.4662849452148707,0.0897303448047568,6.2227511304331244,13.576141531483517,22.452809282830025,23.824933422618976,32.75073007317264,29.989014049881945,26.607822937760336,,,,55.75461427514567,,,,,,,,,,,
2017-08-06 20:25:56.000,-10.320360537550323,-12.551063435311136,-9.87292332384422,-8.243548617857698,-9.95387859334074,-10.255912414335423,-9.237358562172426,2.0234817976281363,5.0530393268333,2.098835739579989,1.4371004127826237,-0.5713844048527964,3.170571886464228,24.268351278444364,29.88400883408425,23.119911461031336,13.027974647627945,10.837578501379507,7.828435998614122,11.70866088784293,,,,,
2017-08-06 21:44:36.000,-7.088944772449127,-5.368435237784576,-2.603605281055691,-0.8069329145250586,-3.2864060419984096,-5.3967945079002,-5.804182172309762,12.283678322618105,,,,,,,,,,,,,,,,,
2017-08-08 20:20:33.000,-7.029008745232908,-10.345134410296245,-7.42838595135817,-3.8729110869758543,-5.996046739042631,-8.017632859674913,-8.074002588610172,1.6200553956331345,4.258964148044939,-2.740951425985447,,,,,,,,,,,,14.656649731869985,20.629643218403466,35.62658233911665,
2017-08-08 20:24:48.000,-3.6620733369183913,-7.032410133290307,-4.707248865496643,0.9259578330616568,0.519458614994887,2.48852717938013,1.3214101787574373,16.679789517520227,17.192486870765862,14.17613472761147,18.06052328642669,15.35858905931916,18.167298243517777,41.66926899364693,54.10556572428131,47.06668245162502,41.385709109505406,37.50145915585364,32.17329056011986,36.2377174330245,50.31728719411071,59.38502939790281,,,
2017-08-09 21:44:09.000,-5.132650907481871,-6.586023243933694,-1.348186629061383,0.9940225972791528,-1.2766550115625417,-0.6412812338033461,-0.2701003785357395,10.760978645056056,18.39206296655817,,,,,,,,,,,,,,,,
2017-08-12 20:21:48.000,-10.967050249802607,-9.533636025701265,-8.737118090512839,-6.014520712819489,-7.686772185231496,-8.034506536609829,-9.2199368535273,3.865811146168528,-1.2336618591687032,-0.5201736336712852,-0.6073077037930237,-2.204373803002413,5.360088536659641,23.09145900675624,32.02630945878074,27.62374788022485,16.53207046798096,14.970188794702644,10.037882775678854,12.842948784193462,31.742820021293507,,,,
2017-08-12 21:43:35.000,-6.181397812250814,-6.496512880821618,-3.517617003052954,-1.9520662009306509,-4.450655374294089,-4.677771990263064,-4.681703215404192,,,,,,,,,,,,,,,,,,
2017-08-16 20:21:31.000,-6.9282889883995775,-7.630727324907797,-5.171275224927205,-3.0252722239429826,-6.403492596503025,-5.989076725093993,-6.340921250682026,-0.4572820697252826,0.4501037712223363,1.5623993419333166,1.2956009970004436,1.4306966570540551,4.0412581892348935,27.4266069855961,34.40886020459549,25.040243367631422,15.412636594337885,15.299436586733323,13.00473688716676,,,,,,
2017-08-26 20:23:53.000,,,,,,,,,,,,,,26.45720046583236,37.82690291240632,27.1956737755632,20.41522245490636,19.691854450383254,12.110642652569918,14.608591657081622,30.309886737879825,37.364503044860655,,,
2017-08-30 20:22:58.000,-8.607032578897547,-11.004927074197786,-8.739282325189036,-6.719796825863043,-6.779833058699633,-6.920439871220052,-6.330427258485552,-0.9600591698266404,-4.022743449553363,-5.097262293987593,7.3989993464597665,-1.187832658845186,2.8958047443718327,22.64451188570153,33.022202618672246,22.80756820467692,14.89136990044417,11.306940586285329,3.546996016939672,,,,,,
2017-08-30 20:24:00.000,-10.666403494876418,-11.001139794120553,-9.262052395407974,-6.509839801141608,-6.457613429832955,-8.362330409652627,-10.78885516409159,-5.400178200762749,-5.861310808027833,-3.4323042489544946,-1.2340052335105145,-3.346629993614716,,,,,,,,,,,,,
2017-09-06 20:26:15.000,-7.998898708966489,-9.76899792552553,-8.059453375521265,-2.860850475382132,-5.3491635063321015,-7.426657028827182,-7.281803943924626,3.929027702744521,-3.9396526045746354,-2.192300048717427,1.894413262974944,1.062097892441479,5.374460205967671,27.61951740590975,35.93648683086125,30.88942598954653,21.677495071385728,19.24343338312799,12.682605777480656,14.69276211556169,27.55558681795328,27.91876888725746,27.177182285048502,39.0193015116004,49.78424875409351
2017-09-09 20:22:13.000,,,,,,,,,,,,,,,,,,,,,,,,39.24149635092943,48.95713457929686
2017-09-11 20:24:21.000,-6.852601653707474,-5.57090985182802,-8.579755386276542,-4.349905828990014,-5.727179675040809,-4.690298874651456,-6.043230736351015,3.003626973504744,2.0205182200557843,1.1481717044727129,2.5146122313784254,2.571345385870579,5.433644669551303,28.246972705720392,37.43488680679053,30.47765021702289,21.862336103401592,17.482630257920178,12.064513259671685,14.851051105824007,26.706939351175805,30.04949452883316,32.33723825029049,40.35207001045281,48.44553479668612
2017-09-11 20:25:25.000,-9.986064779825824,-11.144924845425574,-9.694024688772236,-4.48132681291994,-8.45504319511232,-8.734020644825554,-8.845923283892661,-1.4012735045564932,-1.889514530968243,-3.069284117696761,0.3516095621692331,-0.5903052226409577,3.669932687061322,27.40437527999629,34.83634641314374,30.33917647241288,21.61248584167517,17.8827875267033,13.76924798778874,16.52546226887745,28.196227305384628,31.007311334048385,33.62707616339095,40.63575849528396,42.437580447216064
2017-09-12 20:24:54.000,-8.479053161737534,-8.006024372433375,-6.769106656002972,-4.98547767136273,-7.461754767631621,-4.83835674985562,-7.818066294187748,-0.9879054976035646,-3.8450041125269903,-2.316899769268568,-0.9568296221506478,-1.240473584429322,2.68417134263987,26.347464492036742,34.77608341210411,27.73006206014636,16.89481171108741,14.831585950523015,7.228251652685477,9.117306897094137,21.498862151281344,26.293390898452586,26.19109801405393,34.88929858983658,40.004200011857854
2017-09-14 20:22:27.000,-7.174519679741556,-7.447544970054926,-5.272673499402027,-3.09378019813716,-5.442788949007602,-3.969629849188547,-5.515018032979967,-2.512308597615825,-1.541136361426867,-0.2828081149140637,1.5182365201093415,-0.6304547585055809,3.695587032660588,26.762818162451897,35.94161248483863,30.595308662891544,19.14039605438754,16.715269713602055,12.261309772490169,13.765427574468353,22.26423215098272,26.488257433120456,27.791492929356263,36.49670023484328,46.60410190473271
2017-09-22 20:25:08.000,-7.44823644161937,-9.682519784638249,-6.943487265736362,-4.326938077816711,-4.099983222577742,-3.94027780588434,-5.247953204768968,3.974365293185445,5.385499034066426,3.7844255295604894,6.203257380930618,7.450984503817909,6.632387746409715,28.00170887594064,35.652837706787906,29.223891468193795,21.09083287026769,19.854031321680573,18.907475815494585,20.188797878608185,35.23012197327142,,,,
2017-09-24 20:23:27.000,-5.1241482404347,-6.142697956200525,-6.941230629260582,-4.599739150894335,-4.16388178051381,-4.670537295898182,-2.0773316907451824,6.832934643085739,3.455671609402288,2.212793518632016,4.152589029951653,3.0775945430308487,5.953202773928215,29.1553821213977,38.06054801048624,31.74705088169669,20.975512023544702,18.239780908624,11.55239563936874,14.59806465352177,26.22532574526169,30.32166274036182,28.9986355681102,33.758525624998015,41.8695970469513
2017-09-25 02:24:35.000,,,,,,,,,,,,,,,,,,,,,,,,31.403130222273266,39.46605611536457
2017-09-25 02:24:36.100,,,,,,,,,,,,,,,,,,,,,,,,34.37740884739943,39.46602601653157
2017-09-28 20:24:33.000,,,,,,,,-2.9184069805795545,-1.984895740221569,-4.063851320440613,1.035023973058612,-1.074214137300283,3.5091440612346805,26.114929405319703,35.47241121166925,28.97553919303521,17.998204999717604,13.018218858847378,9.307310041747067,12.131188533753772,21.074265077879826,23.27139045188334,23.08347327985008,31.702557719576685,37.116845212760445
2017-09-30 20:23:32.000,-3.656188033859716,-4.839920360354087,-5.355079136294188,-2.7338975003756416,-2.368229357586929,-2.490972985213708,-1.7130359329941935,3.568250748808901,4.589751506780159,3.4302451329901107,5.404799687595498,5.464919492094525,8.069682344172547,28.93520111820701,38.09654930022548,33.30133421483691,25.0550609323706,18.46738035183888,15.65566979057516,18.51294819624524,27.65270839269239,27.3335409083792,29.18331893409386,30.021728549229778,38.49472568769208
2017-09-30 20:29:29.000,-4.435280288752813,-4.806125090572768,-7.1526113596224805,-2.782843421280387,-2.7240958947866014,-1.6494103843684982,-3.132476787236924,0.7314083163757512,4.623546776561478,2.17463400261069,3.2793969926336777,1.6731597626164276,5.7056905546668295,28.38769933576163,33.92873938913904,29.108142225952395,21.27008687528712,16.892156724822513,12.85014188135334,15.684863478268584,27.93910846783523,27.32672992388258,26.19288126909943,36.164096052955735,40.73024346462309
2017-10-05 20:25:29.000,-7.084610963186874,-9.406756899051144,-9.922625976038864,-4.8637938899417,-5.218506926980828,-4.669005037190111,-4.759638559827328,3.960639796662351,4.219882193121032,4.111107791216879,3.8379673527016944,1.735502542450709,3.314874218920965,23.899105057488686,32.51022398215006,25.200006011492324,27.508076087862182,,,,,,,,
2017-10-08 20:23:55.000,-6.776233786707833,-9.274244782789784,-7.787225690945895,-2.793424573282889,-5.312395779315779,-3.5978387471300746,-4.562010945267083,4.765547003556831,3.774640168739312,1.9786708641480304,3.235528320575396,3.621559553499834,7.688993192261941,28.19647756869444,39.92277578541616,33.17940969584632,20.293146917342145,19.04545886287535,12.718443180952962,14.816924563305484,26.017098412240813,31.93904101366659,27.788665478019205,34.00298278280704,39.37745339755254
