dates,oahuoahu0068_0001,oahuoahu0068_0002,oahuoahu0068_0003,oahuoahu0068_0004,oahuoahu0068_0005,oahuoahu0068_0006,oahuoahu0068_0007,oahuoahu0068_0008,oahuoahu0068_0009
2017-08-13 20:22:32.000,7.593687731175596,,0.2111649226420362,8.705714010732432,15.051385537416666,14.186785312306744,15.210261802188205,21.52725269520963,18.808324965515883
2017-08-15 20:24:48.000,,,2.484687781934671,11.990969335083705,17.543639435632734,17.448871947846953,19.74442715321197,24.809604851838174,22.13828700096549
2017-08-16 18:24:41.000,17.320635030983336,8.680906377136138,,,21.261224825913224,19.96598975184516,,24.14009502947077,25.861955645496725
2017-08-16 18:24:42.000,16.20753711587284,7.728765070436129,,,19.04123602970354,19.966148371662413,,24.158723795114746,25.65485493959937
2017-08-16 21:43:21.000,15.794455677471298,11.917863442055497,9.319374100109236,16.92368992662851,20.165806771152027,19.5409204919222,20.19964669211031,23.028977031928324,19.56258597616723
2017-08-18 20:21:03.000,15.633603503598875,12.28827097324022,10.136843425906822,18.462284872197813,21.44091001498626,21.423376302323657,21.71920600462225,24.482099439505408,22.44556299143207
2017-08-18 20:21:04.000,15.296407853183126,13.923038002845304,11.370089468862147,18.462508773280824,22.3746108380884,23.04912045079175,23.435702036618785,24.56489271085791,22.45628674739432
2017-08-19 20:22:45.000,,17.13928178429697,13.556988860985056,19.8952781967502,23.291566286990083,23.45225836217292,25.596474677208523,28.47420241303164,27.445778350451203
2017-08-20 20:22:06.000,25.186908855692977,26.123095377564542,39.79149940811091,42.77608260790914,51.24196003519421,54.04456030478519,26.17784408485913,29.3296447383958,27.940392176958515
2017-08-24 20:22:15.000,19.325058250885668,15.161807823902608,12.681185608024627,20.94975431026046,24.625290395414943,26.29181347968151,24.281910674629124,27.046331912911583,29.00084136788484
2017-08-25 20:20:51.000,,,,8.944500119897947,22.27855363802902,22.85495632172479,21.808355174189977,21.71985291996667,12.839299878693051
2017-08-25 20:20:52.000,,,,10.588003085461471,23.510219342508453,22.62191549904856,22.31152958114448,23.00103385570964,14.208991349161671
2017-08-25 20:22:35.000,,12.243192201253986,11.240381286141597,20.68200749847613,24.85165103497143,24.235993437006687,22.311637850403912,26.128498606906927,23.491097069746672
2017-08-25 20:26:31.000,,,,12.352844659773329,24.47516191857089,24.3858318061458,20.21636337715424,27.410311717598315,29.36482117257157
2017-08-26 20:23:18.000,17.29155947088196,13.353606008761506,9.837301704859364,19.48754618306862,22.86623209820712,24.7651616538802,22.77383823086391,25.63543350135239,24.082051051225687
2017-08-30 20:23:04.000,14.950444689741472,8.966181141216532,8.448176618461185,16.316212637925844,20.173478375776845,19.580404137895023,19.592169403407645,22.45983460436516,21.2449370817808
2017-08-30 20:27:09.000,8.80948048548448,4.66017498479931,1.3301196545617744,11.853186172212483,16.834032776929305,16.145395791740352,15.391199715408424,17.964279612438265,17.930006612843407
2017-08-31 20:23:19.000,15.022148535850064,11.319664380655452,8.522889112370258,16.326995588800568,20.042299959674644,20.395985817880845,20.97698542380672,22.74735028464218,21.372394752650383
2017-09-01 20:21:16.000,14.83336809668558,9.585958109798383,7.948991142942366,16.19913604486995,19.441252889393468,19.2647530554455,19.47509281035175,23.52134142590429,21.34182721021678
2017-09-03 20:23:08.000,18.848690828753963,17.113219992085803,16.391702829782556,26.82906407112687,35.47720889116794,33.38832366032937,27.790127778253183,26.99865134391397,25.87812078908678
2017-09-06 20:23:05.000,22.44749915435707,19.019002469398256,15.47088577530983,23.431104974073,25.660285497738027,27.06476292623271,28.850634101099487,31.760626767705325,37.93778410101262
2017-09-06 20:26:20.000,19.43846661870638,16.83746372274723,15.269064683323723,21.22892487171051,24.682788352934256,25.524009185176165,26.66748963179436,30.23134925774651,33.126934598806166
2017-09-08 20:23:06.000,19.413845319620368,17.877585229873002,15.12961326361084,23.328223978528545,26.370438669672,26.18793174353705,27.91795374848388,29.421898413561053,32.98748317909328
2017-09-13 20:23:30.000,15.155471262227978,8.87972470055172,6.165218418519856,14.243984805944736,17.644939305391546,16.473194782625804,16.002733986685215,21.395544230521725,22.039194120975807
2017-09-19 21:38:30.000,12.257446415922017,8.390757781747123,7.076825502578941,15.900486351700737,19.165389267764468,21.093691407087388,21.64546825143393,26.884110677719924,24.95942346029972
2017-09-21 20:23:00.000,19.806864199310123,16.11525740485978,13.94424386689737,21.28314390512304,26.41492749450037,26.53445447956889,26.68059847963192,29.5744586811115,31.555385420420144
2017-09-22 20:25:13.000,22.59328691418488,16.09979918128635,12.16066996821204,19.09939168115004,24.0471779431038,22.938983920075938,22.33727718072433,27.43471981002101,27.1269646216408
2017-09-22 21:39:00.000,19.959984888721035,16.231712002023077,14.541091084308384,21.74876643320388,24.935073946310407,25.108664210573668,27.18733119328772,27.88039506998264,30.584542583791816
2017-09-24 20:22:15.000,17.099235443811388,13.49752570764114,10.640779183039522,17.96186355623942,22.88478305346869,22.25973328533847,22.917757929743544,25.779353200232027,24.95259275665736
2017-09-24 20:23:32.000,19.506133118101687,13.49534614881216,11.265580100381008,17.438942344913656,22.88260349463972,22.964242679351205,22.915578370914563,25.77717364140305,24.57524929945864
2017-09-28 01:36:15.000,20.285203239671738,15.540727078180728,15.179498237418713,22.142446610957,25.607851972348232,25.471068909831505,27.35574303937128,28.23902421360812,27.03843848919007
2017-09-28 20:21:32.000,15.05753760246816,11.535705658573054,9.400168880705335,16.42330555065253,19.797807565851546,19.619288948489185,21.91897720960789,24.515545554337702,21.72957834928632
2017-09-28 20:24:38.000,15.045225994684705,9.0769250746633,8.558920551907953,16.42695657137261,20.985255061049344,20.29459842347542,21.7608149703576,24.040101938233214,21.355681015227567
2017-09-29 00:58:09.000,17.905544718560858,13.95074714324973,12.501964861758855,20.10904556597428,23.313956189273725,24.266932123122857,23.34693106554857,26.208526336037057,23.73507132648349
2017-09-29 20:24:08.000,18.25186160247676,12.796823772540392,10.407959283611214,15.38749154050271,19.74735831720841,20.385855544136334,19.781198238166688,23.59675679693852,21.69717993975204
2017-09-29 20:26:37.000,13.12055781478705,9.165415983457397,9.578865856116243,16.513304291917176,19.99158343128028,20.974423234201083,19.78926105739897,22.959438401502588,21.4267154978204
2017-09-30 20:23:37.000,15.111633686950675,10.992701570474264,9.311891886958238,18.54558258668805,19.92822706429771,20.638701384528726,19.892530866500987,22.582688740434865,19.732372739563907
2017-10-03 20:23:53.000,20.56020976988009,14.214517532931794,13.347926051992737,22.41745314116535,26.24183026491765,25.71486122085976,26.861310517620105,28.51403074381648,27.65271082216533
2017-10-04 20:25:08.000,14.140428138621663,7.231369505471743,6.635388405237401,11.43869745692493,18.543840464739155,16.128588454039402,17.050161571414186,15.835431521944066,6.5155972261576
2017-10-06 20:22:49.000,19.636399144892188,14.798995527722075,13.738137169851022,21.422419235499408,25.898169044696417,25.9683076026633,26.86098399558325,28.43637533009856,29.473506293123787
2017-10-08 20:24:01.000,16.844439066919655,13.290698073445917,11.841915791955044,19.448996496170466,23.876767980412502,24.51950057410149,24.90659688921833,26.734365305289487,24.47398286315601
2017-10-12 20:23:29.000,15.42871797328922,10.798223687916911,6.978323316120078,14.555735395253745,17.816455350187653,19.67593149055164,20.0704426869554,22.553773763685868,21.723210365328548
2017-10-13 20:24:33.000,12.751761395409428,8.616427288612167,6.161557029601891,14.657276157555447,16.286741346637484,17.850256472938334,17.952268556001265,20.29772895714088,19.320601477719343
2017-10-14 20:24:46.000,12.532743925974035,9.424271174886474,8.05941958886397,15.012973482364975,20.016419516119303,19.970286069432444,20.05025943707759,22.879589776895603,21.703027115450745
2017-10-15 20:24:26.000,,,,,13.056354473864175,17.455081437217835,19.750636642582844,22.57996698240085,21.95875398920689
2017-10-16 20:24:37.000,,,,,,,,37.47619677049484,30.84481579313968
2017-10-17 20:25:20.000,20.46898685519441,17.190615718024468,15.02557868600731,22.378851367086742,25.91129172256557,25.50532869868536,46.22764342075383,,
2017-10-20 20:25:27.000,7.29114925358038,9.64078169598762,13.35705731190563,23.83669546367355,24.98871924469094,26.865316790424604,27.03650969722648,29.93036989870605,43.41137014893245
2017-10-22 21:34:15.000,20.03833227462704,16.605025684022035,14.836398067976496,21.843368710105576,25.233484441144284,25.92952434653995,25.26430249204352,27.948166771868745,26.99955347266896
2017-10-24 20:25:46.000,14.173043580122249,11.861139399140791,9.22689098372584,15.53881152830662,20.009864178088588,20.07547083737697,21.034483187261976,23.879945992414623,24.570582407864144
2017-10-26 20:24:39.000,11.697244506962596,7.797216084428036,6.405110050472311,13.923757058853727,17.18447701378763,18.094732368280724,19.43846435055537,20.84678843486033,18.73947878276832
2017-10-27 20:25:49.000,,,,31.073597553934825,19.90341249679537,21.78953769943757,24.093359016633123,26.954954287121605,31.14531110090305
2017-10-27 20:27:23.000,17.05503013324774,12.34446477247712,12.00955913581998,18.613664238896195,21.04564573405798,22.20641645087258,20.12447762699159,20.425014722951065,10.748623803724234
2017-10-28 20:22:48.000,15.120430572703285,10.516100781244573,7.797479932069437,14.317569557183724,18.69482198576432,19.3938085838793,19.788319780283054,22.617650120101068,21.44108745865621
2017-10-28 20:23:56.000,13.149424661514052,9.18196159385666,6.194763867933293,14.91104120049072,17.419708633972192,19.076512307547954,19.78807356251136,22.617403902329368,18.72720055605612
2017-10-28 20:23:57.000,14.5049451097852,9.181957611157266,7.46757237044941,14.27336228811031,19.0810258262176,18.058349902624,19.78806957981196,22.61739991962997,18.368719118280804
2017-10-29 20:26:27.000,24.5306424669286,22.072238547102813,17.315637571726818,21.88196904836972,25.88211920171157,26.40197509171222,28.714062520197448,27.97206729425877,28.38575663641695
2017-11-01 20:23:50.000,17.06560057957123,11.28655080749935,11.12260364353942,18.23335418359292,22.59678836968747,21.168034915795616,23.70999020959383,24.98650548778819,23.97514836390914
2017-11-01 21:32:27.000,17.020150723698897,12.566878423937974,12.153973546220348,18.698147795524765,22.13237276471131,22.02962704263421,24.174783821525672,25.466261136439908,22.23240165102269
2017-11-02 21:32:25.000,20.40130099735489,16.492304887273207,14.64238450563675,20.662086830729987,23.61146751432912,21.578585787032647,23.8824071042282,26.744002374716683,24.693164068631464
2017-11-06 20:24:38.000,19.74294870615004,15.556440700361843,13.298186634493517,21.63129181698476,24.97133835820901,24.935550980446145,27.247638408931373,27.905651251498654,27.426383996898146
2017-11-09 20:26:27.000,14.512056503034898,10.835605065878283,7.963646237185071,16.33136459390218,19.392786856903328,20.792483536186086,19.60732135938398,22.436651699201995,21.2447757998054
2017-11-09 20:29:20.000,15.389240926717036,11.424080770477952,9.207449393531396,15.534996506701528,19.37979859703508,19.71393902651253,19.58763742803924,22.14410637816283,21.119237806590288
2017-11-10 20:26:40.000,12.168734848005847,9.437084187336565,8.244770454534466,16.612488811251573,19.85460565577509,19.524334708962773,19.88844557673337,22.71777591655139,21.75321318080787
2017-11-12 20:25:13.000,12.343924434769956,9.235451683682394,7.870600097659889,16.585483180391705,19.827600024915224,19.849674680360884,20.04612505392065,24.19862854725231,21.514207624246666
2017-11-13 20:25:04.000,14.978194700025837,11.090529736422916,9.90769369899291,16.34396264821021,21.28590152193589,21.65893312488421,21.839634307165568,24.628523402767104,22.48402166272348
2017-11-13 20:25:05.000,14.978252926328167,11.456420982433064,9.90775192529524,16.34402087451254,21.28595974823823,21.992386877655846,21.8396925334679,24.62858162906944,21.48815967851612
2017-11-13 21:30:54.000,,,,,,,,,
2017-11-15 20:24:49.000,20.58092582229753,15.250843462066369,14.19728156834578,22.43816919358279,25.90522479565954,25.805561428583403,27.054310050725515,28.562537932600325,27.148847060320804
2017-11-15 21:27:31.000,17.777137668941048,14.669982659836654,12.185547387851283,20.508018592106705,24.70454683110429,25.873246449925173,25.96561898515457,28.84334672097768,24.139970528883453
2017-11-24 20:25:48.000,17.653518894572024,14.202053095209571,11.249291634446624,20.164303671812416,23.43597897214898,22.93986573160664,23.622285317311977,26.00230115708696,22.09263036801473
2017-11-25 20:26:17.000,14.750822217737854,11.228990273842747,8.951080417745414,18.355340692453147,21.578854426472684,21.528155401258505,21.612261824877585,24.457724630030235,18.743570641553177
2017-11-27 00:33:29.100,19.67017837165355,15.274788794453125,13.353388734480916,23.766172269469724,25.15515660423021,25.875746349442725,26.96598650302265,28.000347630957933,27.279399162027573
2017-11-29 20:26:55.000,17.997797373349297,11.363577351477945,10.164486323797352,18.489927770088343,22.0619940537887,21.75256307583135,23.96656379608925,24.59231170766543,21.71485467473953
2017-12-03 20:25:44.000,19.95553736587441,16.06229917569407,14.799923460306026,23.52029201807997,27.23723446747012,26.9662348188273,27.20143659392816,30.095296795407734,27.3323358430627
2017-12-03 20:25:45.000,20.96188362789853,16.524585872643964,16.049850824958224,24.00167942525842,28.9200495708077,28.532933785178656,29.42120855228491,32.16437989829342,30.2932703700804
2017-12-06 20:26:21.000,17.01944714218211,12.860285586044869,13.103616939268235,17.511577538921156,20.735091272940693,22.729763464083927,15.39887022110628,15.934124454279347,
2017-12-07 20:26:30.000,14.242922073321516,10.371056564655827,7.371517308320345,16.638340040520333,21.295366471829286,23.115592583519422,21.2014516702909,23.9498244856139,21.54369553420213
2017-12-08 20:28:46.000,11.444572829448392,8.551690197990915,5.402967051234774,15.919493206852597,21.38175746740305,23.519679470902435,21.41516486580796,24.26062767096061,23.54851825774345
2017-12-09 20:26:26.000,14.803807346072754,8.983126929193784,5.621882772772735,15.102866158449135,19.411692138780644,19.90986144131249,19.445532059738927,22.34255925876928,21.57574380537002
2017-12-10 20:27:09.000,14.879645650209852,9.56400711646944,9.310975162593287,16.245413598394222,19.72369273775732,20.70653254067813,21.74108525734958,24.58654806250223,21.15882480429744
2017-12-11 20:26:50.000,14.816141034667163,11.29430909077206,7.81419062613443,16.18190898285154,21.514814556608624,21.408306674425585,20.87966825627527,23.4087591130436,21.580453311415503
2017-12-13 21:25:58.000,17.578316207335575,11.442552697505729,11.270103883371506,18.070446604074625,23.20475439154021,24.382406040756333,23.54708263007553,26.58332056599897,21.8516894664062
2017-12-15 20:25:52.000,17.31047591614447,13.70876617997422,10.8520196553726,19.89111290250233,25.21986995190465,24.684034186529374,24.026987721398207,26.165236338000074,24.627613907262155
2017-12-16 20:27:08.000,20.09464958925336,13.55597555708469,13.291746213928532,21.95189296053861,27.35834788956914,26.644493237553657,25.170742827366627,28.41985082723715,24.369173859230703
2017-12-17 20:28:22.000,19.954534213975705,14.520615013374696,13.570889960023958,21.81177758526097,27.21823251429149,26.25053535983117,27.25034234534481,28.84658576382599,23.36692440522041
2017-12-18 20:27:34.000,16.834120859162194,13.303280585726212,11.827026187858012,19.48562730825432,26.29652681887713,24.278548592281364,24.677235566736567,25.5851080783171,24.009563550280056
2017-12-21 20:27:23.000,19.31021749592908,13.43711341843568,11.335402136914867,19.618566672782247,24.940385860152634,23.61610679428217,22.856452172356544,25.718047442845027,21.33338416589368
2017-12-21 21:24:30.000,20.025931217783285,16.54007171722737,13.47668348867612,24.30651226451992,6.653769447501578,32.24576840647749,5.534622452437045,0.5987240313264071,7.512920079967642
2017-12-24 20:27:06.000,31.089543460749592,,34.04625598094755,26.98110716389219,21.655644934950352,21.127104907966523,21.12929142130236,23.97475422645501,22.057269968719687
2017-12-24 21:24:24.000,17.00314130113883,11.222260130755824,11.941479419986525,19.73402222430449,24.95091861227672,24.818524112191486,23.54126142904366,25.833502994367265,22.9795548260049
2017-12-25 20:27:39.000,14.792075532474668,10.875352456614944,9.623625007160346,18.63997261648218,24.41231482472876,24.511462273127865,23.47833890122625,26.33993417171473,20.793950671978177
2017-12-27 20:26:55.000,14.5542108982639,9.306800911376705,8.734245069477879,17.290146583586935,21.46322066249916,22.96363389226588,21.41565050540363,24.26111331055628,19.071146224159524
2017-12-28 20:27:33.000,17.650296390812564,11.542672494895756,10.68252628754797,20.38117731397822,24.381933778649977,25.85182360432012,23.61906281355252,25.787823165201434,21.67214491256806
2017-12-30 20:26:55.000,11.078913452462592,7.486715364003317,,13.318318952527363,19.6768305624896,23.45006801460164,23.27245603127904,25.3949135289191,23.182572416015063
2017-12-31 21:22:33.000,20.336335440452643,15.707429380927437,14.462039622879784,24.43232933826882,29.779594441852783,28.15594077982049,28.024491428385623,30.45514214166249,29.961853969406658
2018-01-07 20:28:01.000,15.53005806638316,9.915723362531558,9.421732267029723,17.747173713320716,23.19083486304677,23.99760617754797,23.223809739321624,25.626783712553173,21.20099594990652
2018-01-08 20:28:13.000,14.24698965915442,10.725157715259316,9.176488658121494,17.851508133869714,22.800614394634795,22.202927143246672,23.32814415987062,25.613059324098632,21.010569425085464
2018-01-09 20:28:12.000,37.82178604864256,33.802235223221274,16.38372697246482,,,,,,
2018-01-10 20:27:43.000,17.554289141820753,13.160696365225837,12.103338987084818,22.07657192799443,25.52753438532337,26.754569220917308,32.17157101265814,28.50994940566563,27.50014636975067
2018-01-10 20:28:20.000,17.322415731828315,11.280067283137862,10.64290837585744,20.05329665499397,25.478354694320352,25.57361797759651,25.51089704804184,27.164550767785904,23.47214829364908
2018-01-11 20:30:09.000,31.28558143601144,15.222465284311694,11.03681162828974,19.97253051085629,25.397588550182675,25.06252894897591,23.877908750317417,25.68219577032008,20.94669642768492
2018-01-12 20:27:52.000,17.703836155924186,13.705524032227142,11.605059958710283,21.37041588200904,26.649953827455725,24.76142557917208,25.345824887625525,28.206690477083587,24.559584623800685
2018-01-13 20:28:43.000,19.32287303818657,13.350389605218234,13.83214977701648,22.033137526288552,27.43959245531908,26.509637628207614,27.324881374096755,27.78410303698513,25.027764160303207
2018-01-14 20:27:47.000,18.66065839703133,13.32483997410472,13.680198394958204,21.900629879877155,27.32754094922573,26.565370691819744,25.139935887023224,28.15328373491767,24.57989192209373
2018-01-20 02:21:48.100,22.28628713298874,15.501142598205709,14.727596345543274,24.262974927523288,28.358741527321065,29.08494276754684,25.09632241841497,25.8849546448353,23.01683854331697
2018-01-20 20:27:43.000,16.57166793814365,13.120202138781202,10.862402228813322,19.302548861309308,24.56718315339989,25.842376497532456,24.760149254357174,26.070600001188883,23.95858028622125
2018-01-21 21:19:52.000,16.41654400535562,11.165279139926616,10.862076023312106,19.145240559179484,24.570298598505865,24.298888588196192,24.60284095222735,25.40165489070532,18.2209762154077
2018-01-21 21:19:53.000,16.414313144815996,10.951340055896,10.862029532114276,19.14519406798165,24.57025210730804,24.2591960108822,24.37854185926493,25.244674838044432,20.767995606003232
2018-01-22 20:29:46.000,13.945306892683144,12.83618235684894,31.574144568787133,48.06885025956476,52.5800334765509,54.28850395084534,53.9815812433596,40.79848579712717,36.77260419176918
2018-01-24 21:19:13.000,13.521618474212731,8.59977236241128,7.180416740275278,14.763715322167547,15.909355851111162,16.412978554264267,11.256633245577577,,
2018-01-25 02:14:19.000,19.194548752390105,12.848856515441812,11.235454958323428,21.05179212367537,27.151758444458387,26.707803460121,25.49564950013012,28.10842237326759,24.12769899045085
2018-01-26 20:29:14.000,14.93248439336643,10.68135730045647,9.341883066432557,17.66732451272355,23.110985662449608,23.65098844478312,23.143960538724457,24.43543785363869,18.56836027314253
2018-01-27 20:29:15.000,17.195941806852304,10.561721784980952,9.36263075730036,19.92682273001796,25.35188076934434,25.004059984560136,23.164708229592257,27.29851242327488,18.9994422002682
2018-01-27 20:29:17.000,17.100340961507857,10.561700223168272,9.359202566617308,19.924801876457487,25.281524267706853,23.32365494264952,23.164686667779577,26.74060249109157,21.141826915725183
2018-01-30 20:28:51.000,18.945465612934107,15.594570926093835,13.454742351764011,21.655730101036085,27.06218503006661,26.132230202955142,25.599810532929105,27.40669561173266,12.387356436191231
2018-02-06 20:29:22.000,16.67776435578061,10.269451474195847,10.598846796040691,19.408645278946267,24.833703318272647,24.333501011559864,24.86624567199413,25.62505749575035,23.68715342904312
2018-02-06 20:29:23.000,16.677666985797778,12.371431951412951,11.125383373096057,19.34607069211516,24.83360594828981,24.372668023666886,24.8661483020113,25.601912601698288,23.0098620982955
2018-02-08 20:30:04.000,8.292441276186082,8.531399765598659,9.020805833948613,17.868210296003948,6.926775377628495,22.44114083083968,22.82288330624051,25.684478576728992,17.164808399074413
2018-02-08 21:17:12.000,16.70666682358463,12.87999545174934,11.497033988074016,21.67629827297014,27.082753202000664,26.22373629326082,27.114863033053982,,
2018-02-08 21:17:13.000,16.706610360828574,12.804408637816108,12.72747031826871,21.676241810214083,27.082696739244607,27.018300979635136,26.944055725872527,27.774410317287145,23.040531565418263
2018-02-11 20:29:13.000,18.59729815110318,8.202148761070662,1.6183272288330224,17.43461715672835,23.680593183033547,23.66619427641788,0.674810165993138,21.301153735497245,3.9879913303356807
2018-02-15 20:29:31.000,22.32768832658304,16.974993633488396,16.98758482050702,25.96216544964687,32.0921435242198,30.75572044476385,31.0927165799323,31.58685869220044,36.24619254156042
2018-02-16 21:15:05.000,19.644393157001485,16.135189506095426,13.328183852902049,23.74038705481766,29.12823887312673,29.06324244280968,29.15991618184415,28.84232670063538,30.84313846785736
2018-02-19 20:29:57.000,18.277059397826708,14.92616471098644,14.890573066028526,23.2260744124596,28.61392623076867,28.56954043199761,26.60265694204171,28.59259377729244,26.175126841737686
2018-02-20 20:29:21.000,19.24364955586488,15.792358900140878,14.882570658612522,23.26945245275533,30.804469586950468,29.68660623833744,28.68898157978182,29.36312688778784,35.683049660134955
