dates,oahu0043_0001,oahu0043_0002,oahu0043_0003,oahu0043_0004,oahu0043_0005,oahu0043_0006,oahu0043_0007,oahu0043_0008,oahu0043_0009,oahu0043_0010,oahu0043_0011,oahu0043_0012,oahu0043_0013,oahu0043_0014,oahu0043_0015,oahu0043_0016,oahu0043_0017,oahu0043_0018,oahu0043_0019,oahu0043_0020,oahu0043_0021,oahu0043_0022,satname
2001-09-10 20:42:38+00:00,184.0304406121478,175.31174838625873,172.93349266138262,174.1711541141801,175.4517726001407,180.84099654491345,187.2653198504449,190.347717723905,188.40087955288053,186.87459732711585,184.27662810167584,189.3580027006135,189.27009598267432,,193.60993898021988,192.8344871083157,195.40791257693093,192.04255913999629,189.7694905866176,184.48306275999724,186.3954073813501,185.9558066611022,L7
2001-09-26 20:42:29+00:00,177.44044523378545,170.57303569906375,168.77459309806656,163.27335302212893,162.7535003058916,173.61238536476012,182.51681963316432,183.51401634144844,182.0854606497681,177.76081749972644,177.39971416869224,183.2027803332322,183.1133570429183,188.67190246078107,190.4625483184566,188.8620989231204,190.811063227724,188.2353767796528,185.4578501407429,179.49127631914757,176.1829112119263,178.00210087446607,L7
2001-12-31 20:42:36+00:00,167.93712465988898,162.99396287345297,157.71962521520928,154.50513798758004,159.0413861207808,167.76558958778898,175.34213950956132,174.92657440855038,168.16168016363443,160.86292476934867,165.69958901562296,176.23442660092186,177.1185026393811,181.14893393899231,184.0256903369675,182.24698302461127,178.48911598227423,179.20564790195164,171.20408355701286,168.9394423013753,168.9321028489942,168.66141167660967,L7
2002-01-16 20:42:50+00:00,176.07537533587123,168.59827691922155,166.45367162388675,165.93862378573573,167.30571613580838,176.59555274589417,182.3713316536504,183.2565267114421,175.09481513741852,170.1453221119866,175.15270836882195,183.71802039950967,186.42323617586243,189.6370886358826,189.94294923754995,189.3455726940417,191.2693254918093,186.5613548218744,182.28487102571933,178.29860028488062,177.17982095960502,176.94467352695762,L7
2002-05-24 20:42:43+00:00,175.3248251964119,171.66077735516228,167.61030061079282,163.53948760023937,165.35483405899467,176.9396921540981,186.58646714304544,192.5312606374821,194.31827373001684,192.4869414569503,190.43255849457464,,,,193.76653880210685,196.00979885937204,196.8543759045232,192.53198894421573,192.24800484193227,185.8356411989424,177.52505993346233,177.8838968129776,L7
2002-06-25 20:42:29+00:00,166.78393281729353,163.25066453320554,163.33866565332002,164.75085817748723,168.4352869972501,173.25161368988765,182.2885301686744,186.4659373798195,189.7172009732448,186.6468293943183,187.9299001459102,189.74072150319225,188.9501039181304,,190.802285761612,193.2867175975646,197.9515928910087,195.43243420907177,192.3775208506588,183.12702998911163,182.62724024193005,177.12609460752358,L7
2002-07-11 20:42:27+00:00,174.93578520642168,168.42281123089026,166.68377818674475,170.94915805019133,174.5166349255584,183.36141516654345,188.3982180289128,193.7824799806577,194.87524977212385,190.2484927886766,191.3968537280417,,,,193.01764766001764,197.48503753404665,197.24492962220785,194.42259720237195,194.946585448582,188.2056454592553,184.76117697674007,180.5870350345006,L7
2002-08-28 20:42:02+00:00,170.8090998497864,165.4273053536604,166.4076140383448,168.63696011880646,171.50870223408663,180.2640509603609,186.0785540110376,188.8277024065467,187.137898073638,182.37197906069443,182.14676202799035,185.8463214448432,185.8332921408969,186.3604917980911,185.47613386124343,184.7678859873852,187.12695015976203,187.15681317556889,187.24707749209483,177.17556235940222,175.63814423075064,174.45133866520726,L7
2002-09-13 20:41:56+00:00,174.1147506334941,169.92992232941793,169.70899448390057,172.139018958065,175.09182610868305,181.63469411100616,183.14385780631983,182.837063469596,182.1330042189556,181.32537184857304,179.74290743654203,183.0473244723781,184.9967942306681,187.86759005199983,188.9509051603177,187.3106906594368,188.3175018110716,187.61505040005068,186.0403876299537,181.6315541767285,177.4280802740185,176.18718033015827,L7
2002-11-16 20:42:04+00:00,,,,,,159.756458247744,173.0867201187619,174.86760716076333,176.5088870853734,170.82149895576484,170.292463251789,177.1596729264906,179.71974043469086,185.30228625860065,188.885459149207,189.7939197629904,185.6115386194426,,,,,,L7
2003-01-03 20:42:23+00:00,166.67974025169826,163.38807860379765,166.02967499225537,171.79676605809527,177.7790301211982,183.29518816464343,180.1731699687322,171.96901002351143,157.03333684829855,144.74487199329442,151.9351409567511,170.84158003869328,172.11957947061595,180.7683111693482,184.27601147683475,182.657590742858,182.2758174653948,178.87699829011663,172.91226590007173,173.51061560035788,175.2966126178582,174.77913849193712,L7
2003-01-19 20:42:32+00:00,,,168.4368583654897,171.1737177965829,176.99440673432008,184.4713944453825,183.94588930233064,181.47495556675352,180.5646967305947,176.7512879350729,178.78679970912273,184.26288077935544,188.4453614495648,,189.16695452967647,190.4981910655881,189.00874255839312,184.78344510882,180.276793316004,176.8978025582019,177.4310942470625,175.93458610200835,L7
2003-02-04 20:42:40+00:00,177.2331772772611,169.9929663792466,168.12957086035772,171.51624559380866,174.31107315096096,178.9096994119462,183.373815247926,183.432171426912,180.28961191745603,174.7842814616808,177.56720153910763,184.20876399486704,187.78618901110227,189.67548377503337,189.9838204293725,191.7467696786085,189.6613680485444,186.202977263218,183.013252361454,178.14666085489722,177.37403641529792,175.88112308979152,L7
2003-05-11 20:42:47+00:00,175.7301364556976,169.8540618118517,168.97446940942388,169.41567697963796,166.88747766036124,173.9254108009462,183.32449536791984,185.87031201169336,187.77501770008027,183.45187784486825,185.17091890708025,189.2934655186856,187.61885268172284,188.6712338313208,189.4520199366993,189.92698441314448,195.1290923900163,189.0928845516445,186.5990337563259,182.07474354828733,174.7589619307504,175.81474733754337,L7
2003-05-27 20:42:45+00:00,184.5608261512685,173.9370991409732,171.38597680963548,176.31568972849408,185.11542299031348,188.0087658030577,188.06262098000624,186.3775944534284,185.17814107919511,183.92088930102912,182.5992121125888,187.40435916083905,188.37735978481223,,191.5108099793148,189.90429759166747,193.10863877699467,190.39486669273364,183.17510318940413,178.53993026182997,179.9158159093616,178.34843228708672,L7
2003-07-30 20:42:30+00:00,175.67444181578804,168.28646325376326,168.89191337980185,173.10780780781374,178.37956617374903,181.98844431524472,184.749140492102,191.8209479234354,194.3325039688368,190.81911304408763,186.40848423905663,189.973037199178,,,,,,,,,,,L7
2003-08-15 20:42:28+00:00,,,,,,,,,,,,,,,,,,162.69165138764362,175.0569555700366,,,,L7
2003-10-02 20:42:13+00:00,185.878647008524,173.73949537396243,170.8263101670682,171.90401095300336,172.72404746601296,179.24200413183232,184.56725824809809,183.48127886945247,180.7901562822153,176.60728224026195,176.80595362617973,182.63322062049275,182.30324404558195,186.9463226661435,190.19502415880808,187.39660850683248,184.12278889071644,185.16672672343628,183.02739127284605,,,,L7
2003-10-18 20:42:18+00:00,172.9097155269508,166.7898367046502,165.9014738290565,168.1705532262182,172.23735097526878,177.27400065927864,178.03416028194408,178.9429995562767,183.35721999297348,,,,,,,,,,,,,,L7
2003-11-03 20:42:27+00:00,,,,,177.90331235746967,183.8352404288372,182.97624355613883,180.486120019152,177.3874695776831,173.85693435565724,175.3828836896175,183.05079475352605,182.3990535419836,187.44143212868,189.091397525156,185.57347755784315,181.87490367540303,182.22834185194552,175.44133387777,174.18874058087465,176.55012566626084,177.9996068853997,L7
2004-01-06 20:42:58+00:00,180.5953487204857,175.46098885271277,170.43780399964484,173.16729623472662,175.45313087937126,177.52121830461124,179.87056474606374,178.62160174033934,174.55872398667222,168.86931646008676,169.48042914225832,175.40882723143054,176.19047234615417,180.75130608146384,181.68060070884297,179.7261565761642,185.0182204375249,192.55576129743903,193.69830253938625,182.91346202566103,176.75766767449366,,L7
2004-03-10 20:43:17+00:00,,,,,,,,,178.4619775218684,173.49836098448105,178.1673808970043,181.9445745940194,179.653072617456,181.7358720385364,178.6402533495924,176.93678524642644,177.3731818968095,175.47606395701473,172.61710084155894,,,,L7
2004-04-27 20:43:12+00:00,169.5367348283899,166.34348615000013,167.19527972611962,172.21366770406362,175.83515587514827,176.06157670860367,179.7975940047634,179.11659031577582,180.70316261072463,176.2186798265612,176.53520102006692,190.7555082856679,,,,,,,,,,,L7
2004-05-13 20:43:15+00:00,,,,,,,,,181.8036284999712,179.56581086135574,180.6256425437629,183.67821859286,183.21396484569303,185.2568776187401,186.2670547071812,184.89522614634515,183.8250131029133,183.42624002094,181.2694410811641,177.74454789353544,172.1767800769075,172.23728027895075,L7
2004-05-29 20:43:12+00:00,,,,,,,,,,,,,,,,,,,,188.8415244490289,186.09836290153137,183.6876883755289,L7
2004-09-02 20:42:47+00:00,195.1447315784212,196.0423347775861,189.39718811057384,181.7299831431177,183.8748674607872,183.3505523264797,187.4185648048891,193.4957556175369,194.91932758429368,,,,,,,,,,,,,,L7
2004-09-18 20:42:41+00:00,,,,,,,,178.81185467991577,177.86339884907474,173.3613308440283,172.05139547746876,178.1115332760226,176.66892580398752,179.9006873281716,182.81399295774327,183.15127093855864,180.6242484104505,179.29033815430256,175.3205354602488,173.49486846059995,170.33096757394074,170.1239672060575,L7
2004-10-20 20:42:46+00:00,,,,,,,,,174.61869732609864,170.65008376158025,169.48148643836544,172.72255107756857,172.35329425010534,176.73292231398906,183.11229581794228,181.5719490947148,180.66860026808868,178.824998178236,173.75892534341978,171.18766932527276,167.93766236137506,170.99512209079035,L7
2004-11-21 20:43:04+00:00,185.68588316733545,174.72415014580454,171.06185141649584,169.58846910956825,169.6840614578712,175.7762447624716,179.17390160918012,176.42270293571855,172.25863375323837,169.76335550523615,170.75201599583536,177.19530491380797,177.5479141135561,176.26494804177398,180.19958796723435,179.23360693785807,179.46734526358142,178.6165413890717,171.1871578708741,170.97340072086777,171.06001154195923,173.3039263374453,L7
2004-12-07 20:43:13+00:00,,,,,,,,,,162.3967725770719,161.47074668733669,167.54241799182245,166.0401075080581,164.68033770100624,176.7494436581189,175.85277066758783,174.97006343826942,173.0018084554326,165.67492685461517,163.95306936169789,159.84346907079546,158.31860585924323,L7
2005-01-08 20:43:27+00:00,181.70750730083785,173.89208277659483,172.81328715260435,176.0223215079304,180.2321384311215,179.92368288229787,181.3407170332441,178.45501244464197,175.4632152582095,172.63439600554622,170.2355917807363,174.54712921579315,175.96054041680702,177.8118528914124,183.6800577412112,182.2820064025649,184.53687445355064,181.55186979033888,174.49515744744093,173.23312038698177,171.77382917338912,174.81218042092098,L7
2005-02-25 20:43:43+00:00,167.60562060843932,167.21548522882017,166.87843708173477,168.52375498814155,170.1622595416145,173.12224282960645,172.8021988247666,172.5555734582367,170.43686259165415,162.80942915967137,161.99228498539054,171.3284697408902,172.11067649238043,173.8075657937659,177.80251503823663,177.2330226880732,175.5771859782464,175.38818792753707,168.782050482467,168.17630217146987,168.81782320436992,167.10485306000496,L7
2005-04-14 20:43:37+00:00,,,,,,,,,,,,,180.26700648926737,182.82506822312297,182.7932658200397,181.7549633433096,181.35161590246275,180.17645455276696,177.31562009714742,174.7863612438198,160.43406170659253,138.8656315618106,L7
2005-06-01 20:43:36+00:00,177.06611437120156,173.4406996785294,170.28076208738997,169.546430978776,168.5415599530063,173.4171899945579,178.80187393215888,179.33255302337017,177.30102494742763,173.82873034315594,171.95355638508397,176.5908955849502,174.61180797545143,179.65753013682263,181.5783146663524,179.9990978133853,179.68178227407526,176.83002619483685,172.41032278533473,171.1557704958644,168.98271386929756,169.80213516374147,L7
2005-07-03 20:43:28+00:00,188.5938681587893,187.96847482083243,178.58939307590578,180.27266585882987,185.9700470827857,188.3003540877563,190.0287946208477,,,,,,,,,,,,,,,,L7
2005-07-19 20:43:29+00:00,,,,,,,,,,,,,,,,,,,,,,,L7
2005-08-04 20:43:26+00:00,180.03124577273695,173.878773122134,172.34382737618367,174.71581632091969,176.83677511790293,177.037418799794,183.13093222519183,186.722297166909,185.13340659363485,178.0016385134462,176.3038774488722,180.1787953390188,176.850037943187,178.2360599722815,180.08236206972458,179.8366710842081,179.5041964988564,178.76558480950897,176.7685144981787,176.879096001949,175.16440010089084,169.777088112703,L7
2005-09-05 20:43:12+00:00,,,,,,,,,,,,,180.82715438933704,184.17317057515373,179.62747015404517,172.7016231086307,173.86315991374687,173.7815407127481,177.40332393365108,177.22228754471976,175.9808802716009,174.8381193304576,L7
2005-09-21 20:43:08+00:00,192.50402695040137,174.9658284433921,172.83540000965078,175.9772145104167,180.0362041763321,181.06469359637663,184.0545650946501,182.39299018864472,178.88217647968003,173.06089283706487,171.525199685151,176.96481243896093,176.51386114049916,175.9942746212882,181.85787303651023,182.077239056504,180.30516530390915,181.58298396906096,177.16400245772965,177.0814765630985,175.1611360862062,174.45392686685457,L7
2005-10-07 20:43:03+00:00,165.20766859041916,162.19024717492343,162.5290795744877,164.13865288107334,165.61367162597583,168.9174501576611,167.92697103481308,169.3631614345752,173.0917656050967,170.47816614223086,,,,,,,,,,,,,L7
2005-12-26 20:43:45+00:00,,,,,,,,,,,,,,,180.4846236219365,180.410970662864,181.6959767114465,180.02831684331068,172.6991209581808,170.91395939096532,167.6518977282709,173.50688222608423,L7
2006-01-11 20:43:54+00:00,,,,,,,,,182.49848320669585,177.62507506707055,173.3219061696743,178.35292700428067,181.99424546967285,181.25878711406284,183.7226304417673,187.4673137013436,,,,,,,L7
2006-02-12 20:44:07+00:00,189.85240233811905,190.1381868357425,184.2858913551117,181.05841653721697,183.66359245294024,179.51597161042625,183.43554775929385,182.98750329044785,177.51426675380955,171.12862196139096,170.7129756725095,181.86386528120883,184.338165859297,,,,,,,,,,L7
2006-04-17 20:44:03+00:00,176.04418465434725,183.20381516022056,181.01412910623816,179.720827089165,182.49069710852388,182.061539460808,183.365672466153,185.72003582385747,186.870495627746,180.2046951379029,181.4570499273155,185.2322199216315,182.9448446747193,183.4053428246692,183.9169871527401,184.9132172643017,185.98522770516163,181.5530997511127,179.5146733466392,176.98254165143973,175.53072776018885,173.84520450199443,L7
2006-06-04 20:44:06+00:00,175.81155758136006,176.7314330247701,177.12389193183756,180.12213180135944,185.22758894158304,184.55827283770765,186.11067133894664,191.1612762539457,,,,,,,,,,,,,,,L7
2006-06-20 20:44:01+00:00,178.505339936945,174.67611734325297,174.27731310481207,177.62469724705346,181.4907069999331,181.76656820705227,179.7696714645737,181.96549348468,185.6064470565824,,,,,,,,,,,,,,L7
2006-09-08 20:43:38+00:00,,174.9692580601589,173.25111851159542,175.2462960260865,176.74304971112738,178.0551087817645,,,,,,,,,,,,,,,,,L7
2006-09-24 20:43:32+00:00,191.8475521803124,192.20940568220976,179.13731201417485,180.233149071754,184.04313744107185,180.33739849935293,185.27462366890663,187.25321746864225,183.3654616752305,177.31179002862507,173.34244258093096,176.2267372519258,175.80853798633098,179.0007750584527,183.74497201523823,182.93439966165195,183.97267914246407,183.15541491562945,178.73426827301842,175.5341614447829,175.51522592426528,176.77776942682414,L7
2006-10-10 20:43:27+00:00,,,,,,,,,,179.63825655602236,178.58508511039534,181.99657518947504,178.6897849376338,179.49748403199436,185.9734874236825,184.2494852931601,187.37279302400924,187.40068690751136,185.2241773500958,184.2776627558761,181.9246773417049,185.26390155951063,L7
2006-11-11 20:43:57+00:00,196.72641864134044,181.71951122197603,179.2982973145792,182.7020214748972,186.8520525690533,,,,,,,,,,,,,,,,,,L7
2006-11-27 20:44:07+00:00,,,,,,,192.4828685534708,191.930218679232,183.16196403153776,181.64873965892195,173.01917438750868,174.01927527757178,176.74785380616282,170.17391549927464,179.42419852822076,177.4193844792814,178.36326312253948,178.63981839979195,171.77502003032922,172.09531352179812,171.590080327514,174.03514336383378,L7
2007-03-03 20:44:33+00:00,177.9821249151182,174.53894130281438,174.57821963280946,177.66074062507474,183.9738066164922,183.8917430877629,182.8984165957572,183.7654350497301,177.92394635989766,171.14068770665543,169.55192876447177,175.20943535391703,176.095806405689,179.38107599005008,187.7612084317672,195.1886140382136,,,,,,,L7
2007-04-04 20:44:35+00:00,180.41651200618352,186.7307676156545,181.43258089060325,179.35009411775576,182.86611477699512,182.26076049944493,183.49143657284853,186.0124074887266,183.3548307898405,174.68416516090204,172.67048840808167,178.28023704286113,177.3365771315559,181.8636007737053,181.40881477500133,181.9279599787947,180.22611090739176,179.1825925668046,173.34609998352363,,,,L7
2007-05-06 20:44:29+00:00,,,,,,,,,,,,,,,,177.56636656037955,179.80976182324804,178.9351608433117,176.78920775128776,173.90873031474482,171.00397096158127,169.17624300457692,L7
2007-06-07 20:44:19+00:00,175.093201600689,184.21473327394824,179.5183319522554,178.31320122760064,179.67007011881265,179.80306330338863,183.8691740723233,186.9281833355786,182.8588331203769,176.81433782563255,173.34877571922547,177.619766846157,177.15571737935008,181.1680579700825,182.32424443256767,181.397571777503,177.66458720780386,178.21543196989433,173.87099135878174,172.2676684224972,170.1755002099086,171.93131917616856,L7
2007-08-10 20:44:07+00:00,,,182.05124048903625,183.4301880129736,184.7399655274686,182.67438092034385,186.14609165031555,186.6798664515437,187.44829522590248,182.2688185390797,176.7768007492488,178.5293987414643,175.6123199126196,177.807331177379,182.491536020265,181.86341142657025,183.36150889271505,181.2587205103094,178.78295400123878,179.53141275042208,179.10368529805243,178.04757405518615,L7
2007-09-11 20:43:53+00:00,,,,,,,,191.38989830685648,190.5585772859561,183.3249789420896,175.7972752470422,179.16416153568076,177.37118097576683,181.775548036256,186.3783153510767,184.4022825309253,185.8296027689904,183.2003859446432,180.26799291109523,179.61198460090137,176.73432425073435,177.339923546294,L7
2007-10-13 20:43:49+00:00,194.6837556522387,194.26062345347768,192.21963793802328,185.658195199275,187.00774442513847,188.2499850568286,186.16253980495705,190.97801172333664,187.21549827201827,177.9674616070132,176.15476976441235,181.5165823558776,177.64128025766516,181.54776230791708,185.3523338617898,184.793202270916,187.0324423906771,184.15584960681983,180.74257977082155,178.64431475071763,178.2489212694671,179.71253386144346,L7
2008-02-18 20:44:19+00:00,187.6580587534732,192.7226250722402,183.8856813621154,184.787170304884,188.1422464741349,188.711855155424,186.3827066762596,185.2229658944184,180.11245707905235,174.93876593414868,175.39425270159418,182.4063935206588,178.3060059112013,181.9374440573989,185.65437848800065,183.5538953027781,184.67783604568743,181.7566776287195,177.22214924710093,175.68403719197892,173.6904953405677,176.40078191345128,L7
2008-03-05 20:44:14+00:00,,195.6761009558574,194.1697198980472,188.62252026988764,189.03637951715223,185.3255948836124,186.3866504101857,189.2715076781371,184.77397780192152,178.33304620202892,175.8954018850696,180.97667985118525,179.51473255802955,184.1027222307653,186.985690215131,183.5790409292504,185.410418224559,182.6531077736671,175.82003943845606,173.98507622028,173.07035974177572,175.09245340356554,L7
2008-03-21 20:44:12+00:00,171.5583778263167,172.50575093353908,176.8416806537569,179.67532486741788,183.49731773336129,184.46792611459844,182.19034185012265,188.5886410660038,189.39171884936465,177.75619403962594,175.13372358100168,180.9417368024936,175.89943893034635,183.00184837427528,184.73547586581608,183.6233515978544,184.4900867142715,184.8990291462816,184.3960741176748,177.92774110997547,177.94172613669917,178.10421910388092,L7
2008-04-06 20:44:12+00:00,177.25029796450147,183.56254304602027,179.02301424617025,174.22966996965462,172.1983037770125,173.0339800819465,175.05294232092848,175.190096583634,167.3046363470308,164.70141871810017,162.7262657459194,167.78561918784598,155.14727609498962,163.26662935279822,171.81985991024354,171.80467346466497,,,,,,,L7
2008-05-08 20:44:05+00:00,169.72705705304503,180.37939779247247,190.8680537425096,185.42820992154392,183.9595597360357,186.8672622096305,191.04552522346413,191.13839280224644,191.645007748044,184.4946500331284,185.57452004443672,184.5194612017852,184.0714760039072,183.61581598776056,184.5080588700672,185.07004373689648,186.90299857599413,183.6976725042791,183.39642308586448,181.27760364860703,179.6414118464671,188.1138133308584,L7
2008-05-24 20:43:59+00:00,,,,,,,,,,,,,,,,,,,,,,,L7
2008-07-11 20:43:30+00:00,197.8141863797061,176.98621289031848,175.8767284447869,179.59703113704936,185.44149780657287,183.0752242670624,185.2933151049505,186.8039704309127,182.93621559354767,179.032877985935,176.1529257849796,181.058752014326,177.48589034449492,180.8327491071176,184.44552326304225,183.48307070817813,182.83395279053167,182.40014794174937,177.04200056277122,175.43745720458844,173.18468972079972,175.40400715649614,L7
2008-08-28 20:43:07+00:00,187.2006216789385,182.6541942754806,178.31968180974152,179.64156755301394,178.9872934503993,178.67713831208582,185.14892804036705,187.2351984210489,184.2598228171624,180.13013617163747,174.21669380718384,175.77045106972955,177.88054837733733,173.41823474069028,181.3079805322593,180.95549657587773,181.4125789874804,182.99466192625115,179.22549141532767,179.32129413939728,179.67051022147382,178.9683216018,L7
2008-09-29 20:42:49+00:00,193.62012445497848,197.4381912935657,195.61508525091327,190.8141184490312,190.7379923588879,191.67946198888453,191.7429675327704,192.64418340866985,188.928115349906,182.5310026103112,178.3363613914403,182.7908101904885,179.61149293941713,182.21336793113312,186.8596257495826,185.56266296776903,188.4258776063493,183.8869892755514,180.68461759094308,192.56212507022835,195.49037033009364,189.59087150143569,L7
2008-10-31 20:43:00+00:00,192.26860109506845,196.49563118480472,185.91257508338617,184.37646347217208,188.5523957110653,192.7090267917278,190.3899349019054,191.18705066654624,189.04097759728205,184.9669956015877,179.66823772592952,185.29950682366385,,,,,,,,,,,L7
2008-11-16 20:43:14+00:00,166.33832702245422,166.13623614953946,166.33922070429904,168.08303819177942,169.75786069646728,169.04848415751454,169.84812436022963,170.02594635257515,166.4980567153137,163.18006488930644,160.05889336030495,158.9256904385415,156.8536612597537,154.98852092416192,165.36676534594608,167.248752036797,169.3700691363184,,,,,,L7
2008-12-02 20:43:25+00:00,,,,,,,,195.0397145832777,191.3438928990101,189.0692857498992,190.10834522712952,190.0525674904188,185.00527267861293,,191.2986144971803,191.52951505094444,193.3256506558264,186.2473120863393,183.30177253543707,181.69014497984367,181.3714958063006,183.154297590462,L7
2009-04-25 20:44:27+00:00,168.63469760084675,165.93373395264646,167.5596111035341,175.6077723041661,185.6682471934135,189.61834872309447,188.5891112646176,190.43286559851327,189.3863127822134,182.7565712254089,186.4915852192197,188.0829520428,186.2358535950061,186.9980317930639,185.21658577854603,187.01718708188235,185.38195961941807,184.631139010373,182.59541174746525,178.48850485901076,180.99156602882547,180.35915213917067,L7
2009-06-28 20:44:27+00:00,191.26219856785352,178.9322295322901,176.34642621966688,178.605288311047,182.84463463555443,182.30969283041952,184.4535962394484,185.82247096973603,180.268777094376,174.5574824062728,170.2089604850723,173.70294248847162,176.72436013342775,184.02665479163247,184.5996842094016,182.32732341544263,181.5616017320473,180.02304007002746,176.22487538148462,175.40448043437917,176.2322402108575,176.62125075222932,L7
