dates,oahu0046_0001,oahu0046_0002,oahu0046_0003,oahu0046_0004,oahu0046_0005,oahu0046_0006,oahu0046_0007,oahu0046_0008,oahu0046_0009,oahu0046_0010,oahu0046_0011,oahu0046_0012,oahu0046_0013,oahu0046_0014,oahu0046_0015,oahu0046_0016,oahu0046_0017,oahu0046_0018,oahu0046_0019,oahu0046_0020,oahu0046_0021,oahu0046_0022,oahu0046_0023,oahu0046_0024,oahu0046_0025,oahu0046_0026,oahu0046_0027,oahu0046_0028,oahu0046_0029,oahu0046_0030,oahu0046_0031,oahu0046_0032,oahu0046_0033,oahu0046_0034,oahu0046_0035,oahu0046_0036,oahu0046_0037,oahu0046_0038,oahu0046_0039,oahu0046_0040,oahu0046_0041,oahu0046_0042,oahu0046_0043,oahu0046_0044,oahu0046_0045,oahu0046_0046,oahu0046_0047,oahu0046_0048,oahu0046_0049,oahu0046_0050,oahu0046_0051,oahu0046_0052,oahu0046_0053,oahu0046_0054,oahu0046_0055,oahu0046_0056,oahu0046_0057,oahu0046_0058,oahu0046_0059,oahu0046_0060,oahu0046_0061,oahu0046_0062,oahu0046_0063,oahu0046_0064,oahu0046_0065,oahu0046_0066,oahu0046_0067,oahu0046_0068,oahu0046_0069,oahu0046_0070,oahu0046_0071,satname
2000-12-28 20:44:30+00:00,18.85352576902934,26.70035062962823,31.96995755664988,33.262276671238354,36.57136675198991,37.13034710808472,32.29947189497481,26.70383241120625,27.778002651176685,27.90545896826864,21.523812859948407,26.555298574448155,25.76614685356192,22.72428020646897,22.77886407700656,23.486890480815426,24.85918728355797,27.324252428427368,31.46078552247907,34.419421521356064,42.06654347883942,49.32803950877309,49.609599044260165,45.44684084093592,42.791539618504025,40.50855043292367,33.0440170750956,33.77720493065144,35.1707963696533,35.79441207159728,34.02133426435237,30.912295930735933,30.28986811946452,33.11663219088916,34.14521345504195,34.90757550611471,36.414818005303566,38.81535738820308,38.71648357059144,36.63920403293768,39.47194964014008,39.36796709737213,38.774017642188205,41.84401196641899,42.17074106143415,34.19808284988364,26.902858358396784,23.822770115781328,19.852697850626445,19.171722176793672,17.835483359010688,17.68518408987167,17.33398718846276,16.0890350283696,17.68093904097301,20.95855839025437,23.68702492287509,28.44190713140254,28.16038510306241,23.329297060456984,25.461058100216786,19.25513775327656,16.958157859216282,13.950094093873082,14.41640088335259,14.307803121666089,13.212242848343664,15.964129791161682,,,26.94747005614071,L7
2001-01-13 20:44:32+00:00,,,,,,,,,,,,,34.564571869757586,32.79010159452469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.09567459382782,32.28733836115002,24.52075412064795,16.88400839315327,18.40104213804957,20.92604704715664,22.0862422539853,20.45643971809536,20.220110835635825,15.659455316015526,16.189611338161885,,,,,,,,,,,,,,,,,,L7
2001-02-14 20:44:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-03-18 20:44:17+00:00,,41.43473217351739,,39.525139449893885,39.53068678568219,38.916730946991805,32.52148410566275,25.668935615807445,27.61531528782811,28.665330957592616,,,33.97386147411063,30.76501967738145,35.90519988734685,41.11617547539549,45.64898153887805,44.18171571107617,42.81840427717052,38.896080664207865,35.1506647683409,39.0147189514976,36.38258635849104,33.44784747749449,30.66234169022747,33.051891722400526,33.042086993282865,34.31526579915633,35.5266313627545,39.404795696400605,37.92476472925347,35.15277082945294,36.16348846104581,38.60284392021584,40.26210269018631,42.069465053690514,42.04503098036382,43.74980168452948,44.58022166784691,42.743134918022776,44.084776653499965,40.09374886924974,39.80144144597896,40.10838819173801,39.000341198581445,33.88306777307269,33.631669342198734,35.6885334785629,36.2899751427242,36.95147952217033,35.39338114562661,34.2791895157987,33.32828412122571,32.53318141143163,35.09626457944323,,,,,,,,,,,,,,,49.34236091639374,48.823790550522105,L7
2001-09-10 20:42:38+00:00,7.555682446952119,13.673934106894537,18.78252436576977,19.20191670541313,19.41460043569549,20.204388307894927,18.08833841911173,19.731809473743912,22.37266474305501,23.960649305795155,,,34.5479688587106,36.91517341395086,42.26205915766588,46.33902981996757,50.5561818917179,52.86178082334903,53.732306832889805,49.41827534148996,46.17038210733203,49.00547490627248,50.14650947739197,46.11470862851596,43.46913283677603,34.718153303864014,29.83248120410148,30.047962515399853,31.19111698107947,26.69481551216003,27.14412649087196,23.085210446105684,24.85166377056497,26.421999224564807,25.99255652281526,25.78562973395369,24.086542586634327,22.628002556732863,22.748018086977027,24.38537514207569,28.19937201013125,30.814045373499088,24.22907821502841,23.01894253548681,22.37239670591343,22.613959579590325,22.3368778422868,24.22240264662835,20.02819394285791,19.36059049802616,17.523617147297614,21.0147743656024,23.9550093055468,22.72777376517964,26.13271121099037,28.742413934864683,30.3764647526493,34.58123249615998,32.37844764207088,27.63718102107221,27.84540031293326,22.860722354878387,21.318038628679748,17.90039843993882,15.808130522733965,13.353738863408568,12.94060723218959,17.82695799638513,,,33.261004210281925,L7
2001-12-31 20:42:36+00:00,-3.384422657759825,1.372556744867828,6.348358005511487,8.248481553368796,9.418530197596969,15.499509303626526,13.31295608666654,17.36176623372216,13.885068166613957,14.90544753157012,6.07804851316659,6.984131621093514,10.432858786336734,12.018215907121997,,12.61450747633959,6.402914725601293,9.0578562677654,10.558048706014898,15.298932458261628,15.298747319989776,19.09078226338051,26.72516163946259,24.08569257951892,21.30131156020408,19.114931887959365,15.699523884819614,16.75086881508725,21.069964227350297,22.113692880756133,19.361836131873584,14.765876295537526,16.557730109035973,19.24844607932708,18.261770181799875,16.66659484227001,14.052507257526532,13.592234618804934,12.13283922818175,8.082521991931635,8.516473618269446,9.617234174126562,7.998525086704244,10.405332529759844,10.739432524264554,5.404352150493408,6.786732207086881,9.29264377890802,11.842073925672546,12.026843698827244,9.162189578805553,9.21972634145922,8.569722016182844,7.031286503325501,10.407441948967328,18.338138938608257,20.53970513656441,22.68586194028685,19.70800999323405,18.226283053612924,21.087883201874096,16.27943852312557,12.56326350201642,7.907744210287443,6.104583555383425,3.696928792932088,1.6779442352459455,5.508159267438488,10.473193431158888,,19.97235716701591,L7
2002-01-16 20:42:50+00:00,-13.798332613848238,-9.938659870115131,-0.6224608357942908,,,,23.70997544841416,24.550258372137,20.90823633482044,22.27288067768597,23.32692197827046,18.17232390291641,16.95717632351402,18.956697967479727,,,11.677360056024474,12.569055022351431,15.179199365921782,25.34567045591745,30.64331412370465,37.30982029881232,35.5227628186084,30.916425197954293,26.94772556349698,21.80562884657332,18.493630927127896,16.68882181288959,18.92936346854053,21.539928949907413,21.22962756707296,16.95286849977048,18.34606524497871,21.023764137169746,21.22091339281461,,,,,,,,,,,,,,,,,,,,,,,,,17.762805483521568,18.855957500786804,16.67685013199634,18.374182220675586,16.720360013037467,15.878120120681174,14.040213481046514,12.557421119374215,16.498449303041063,,,33.15113711618558,L7
2002-04-22 20:42:49+00:00,5.295008901359615,13.808432961712118,17.329041412805044,18.42218967683953,18.05246483268201,18.694951500959867,16.499549325312678,19.195184986549386,19.09078380835873,20.42169021248888,15.878646535458383,14.10214850296525,12.903634068870687,14.474909936182303,14.607075879784476,14.71985537021452,17.94907150046423,11.504721295831516,13.191726529205624,9.213903929814728,8.787926632142137,18.084708163649555,21.61823810936218,21.83112979009337,20.881588389169018,19.91261548230536,18.671189764972,14.083933461617304,16.452297988936518,17.491902702342145,17.956674884680776,15.94863185518916,22.30028408011343,29.83728426548508,31.439484289890792,29.714130595719336,27.21384278175649,25.34410822542865,24.189812889724987,21.904737484634826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-05-24 20:42:43+00:00,25.28909917905578,32.89423650983855,31.04703242361566,30.55988810286201,31.17126631577552,35.428247045108975,32.63456798153074,31.39058838373542,32.75252546750969,33.8478018231956,,,45.73234184007843,48.54826769430965,53.714738992512935,56.3081365598103,59.44915145288904,56.70213386490234,57.81774706524532,53.98243713857748,50.52520417040297,51.54287330921732,52.49302093639477,48.91800783756538,46.40374335295725,44.66155041502612,40.20955735700286,41.37744329591308,45.52513512634757,44.52078720937827,40.71797468112585,37.44430247305547,38.29853087372283,39.49261039101339,39.09280312493198,37.84678436127928,37.76575928337078,39.99669850912566,40.5916048039637,39.68522995459454,42.04369686893421,40.093937311545616,36.98062842476322,35.709021560679126,36.36101971333802,33.43500825828273,35.67860705537164,37.76026801559597,34.2789874586836,34.64356366494197,35.12445559620081,32.80787688102527,32.833911885515526,34.235933346305764,35.658620353832504,37.45368148512371,36.76206252168576,37.32231253254262,31.319457544240617,29.88793438375157,34.09352913480063,30.38133295112237,32.42284337732857,29.08518913315269,27.427756589917163,22.72885833612,22.30954844154144,28.81999288112002,,39.14390018858267,39.467555051703954,L7
2002-06-25 20:42:29+00:00,9.216865397680609,17.480385553182277,15.740804138750738,14.183692771009722,13.924543239346688,16.299684990858836,18.95427097829072,21.954545257087617,26.318806312055138,,,,,,,,,,,,,,,37.96009270911932,35.32793454697242,34.09459093938038,31.244496662609347,23.68493556233292,26.315209393141465,27.666255262906684,24.163009369571864,17.43110928184416,19.455111303195338,28.29823344033927,32.301339417092095,32.471564778255804,32.63276423874674,33.5547997982312,33.887246133457054,32.07181505125161,34.653709384797004,32.311434198913545,28.538744831979923,27.31806477668948,27.927077178029315,23.658611424223835,23.19660548717004,24.97537612384134,25.68031606742425,25.465708184029147,23.292635837467845,28.41751389161917,28.451625366683384,28.09872104969942,30.0488563921236,32.03916515411965,32.12372946848707,33.593126129553184,28.378867260265995,25.39479804256236,29.71242462213881,27.11920739546127,28.053903494322675,27.536133397927006,26.975266949196453,24.785812272790945,23.53067225386182,,,,34.97255544929447,L7
2002-07-11 20:42:27+00:00,,,,,,,,,,,,,,,,,,,56.10260531282489,51.08988455762985,46.72884553481091,47.267763549776895,46.15934371857875,43.97064089017155,41.1827257273746,33.50758079403821,27.20604312518901,26.03726007496911,26.28322370582384,27.63879885458509,25.868241834090483,22.37587793359337,23.658874241080568,26.177805521302265,27.10474197268607,27.80155299177628,27.882620817062563,30.99623298496681,32.785170424688616,32.3980939611233,36.94715241111294,31.84758959877111,25.80636381518254,25.484733657298168,26.286696065496823,23.682114894956506,23.22044664299603,24.97332780858953,26.791691443161504,27.528627315417168,29.241429916764968,29.36755725135101,28.64911099726185,28.06887218490149,30.9871714477906,34.62571756802024,35.07283582720819,35.77156867033223,29.53390858128757,26.15254277008933,31.500105359226723,26.22722513595594,30.957022285124506,27.87650101270265,27.218313007890007,24.74648927951025,22.531987411521666,25.65632809859364,,38.44243377832533,38.06211023568176,L7
2002-07-27 20:42:18+00:00,5.773241452069168,8.108369100223925,13.109025599554656,13.835595485610137,14.943114447195056,16.089101739152614,19.72943934492427,23.272314117613128,27.88096133150232,29.83406518207874,31.29415361866525,35.91328773062574,40.198123620909136,42.8145972454882,46.49371581735022,49.844247813789394,55.7330114756026,55.73819741390415,53.14591341312718,48.13675087661181,43.54130833071634,44.0831984298833,42.34763924518737,41.09827323346174,39.00370417728375,37.3222820814,34.41996080519108,24.741315921160933,25.548848776288708,25.215640002911684,21.487395905021955,18.01221673134098,21.748341572109226,25.438862202568924,26.514020514952584,24.31954444478533,23.19998880466919,24.15659706884828,22.350501779726443,,,,,,,23.405326076798584,22.33161229952512,24.38309481768307,27.045810905812942,27.25064874156314,26.69879773179354,25.409093950030325,24.014197504924592,25.059539411595484,30.749579248837435,32.746908899980674,34.30169165667684,34.996391136444686,29.086425353724408,27.340536401611725,30.786565908758654,27.236306584858205,27.88649158592565,25.66549092294989,25.249465354455324,22.729736857791835,21.23562660109817,,,,33.25013379052776,L7
2002-09-13 20:41:56+00:00,4.645394396972982,8.556717137380959,13.038718065748286,14.454779815578664,14.84790619577587,21.375857282959817,19.358113434033665,22.116394846109625,22.950741723388223,24.05476262721985,,,39.09672850989615,41.65325025357048,47.98793860203402,51.50332682899661,56.40605370165947,55.83743870004011,55.88628716009893,51.22659444139705,47.45596652485732,48.38501834332245,47.15168599775146,43.45854790703245,34.895481518356455,28.506065822321663,24.069693391772724,20.373024631231768,21.41289218161635,21.59873630838849,19.62851493459687,13.002797711883035,15.783752641117877,20.58129339104306,22.391688882228387,22.899139992453424,21.65419154363373,21.772759631923496,22.305714990146463,21.698181361770995,26.134576110956694,24.27306739377625,20.13537132512377,22.63222657442884,22.51917466898526,21.113668559939708,21.20709251709285,23.4986899487199,20.906480908238105,19.88403842007612,17.32372309488621,19.70484166410376,23.61124318118536,25.03055543227159,27.305700291490503,29.41284107904857,29.475362218473204,34.33646747667247,32.774013979870325,27.91373551492145,25.868269220697098,22.686345141735377,20.985655780408248,21.24697592854224,20.052057861548096,17.568956330058953,16.085136991386317,20.233149599605923,,,39.89589206488818,L7
2002-11-16 20:42:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-12-18 20:42:19+00:00,8.610026808658498,17.89859623246502,26.237332813306782,28.02100113667232,30.48000177982497,31.533343666927248,27.08037446663224,24.15472638418068,21.980772943330525,21.0757592598566,16.91643171494965,16.733129491499877,16.694520217100564,19.16148857861566,25.08921734177937,26.386042672717576,27.532181781067973,26.70703763917189,26.560664691985483,22.32165310314735,18.70255738212447,18.99062561764222,17.635603061088705,14.764251857468816,13.360607724427007,11.936659627046696,11.120852196367691,10.875705876789674,12.780037986104409,9.962100911153232,8.83513097459073,5.225615412441643,5.333289911513844,8.214412421849607,7.754660965833632,6.919220992042011,8.32938797023778,7.872770295935726,12.45333500890486,19.777709786139926,23.720317906112506,24.26812632598193,21.637985212314387,24.719872530026706,26.45756964672379,23.42673011224306,23.49159407016646,25.30479121816702,21.95052347711977,21.04416229154104,18.914694709006,23.93819461991367,25.34427075916011,24.91123646266112,26.32655296258219,28.52886538587682,28.693484234662623,32.27238538522772,30.54922100840356,25.88767487136295,24.69959994253795,21.58412537398438,18.94549190138312,19.987670981062504,18.716915622408703,17.48644116743,16.878322596760487,20.24448114605198,,,37.166945417236406,L7
2003-01-03 20:42:23+00:00,12.055295280271723,20.68560087744462,25.22494082992929,26.285924048952964,26.208648577199927,26.5779892039911,22.090750935135222,21.79650200350611,21.180645588128648,20.849214164467018,13.062394785670415,12.082370936573676,10.890901186425896,12.472855129834596,14.854928436247947,14.66419421127303,19.449278164832386,19.35783697796263,17.156978513463255,13.166198722157963,10.917138481518862,16.53457400617224,20.59462572790149,17.498769729320653,14.180296405730768,11.216892962011284,7.411566483924352,9.057847708943752,13.882079948849054,15.567526515178558,15.328908871497946,12.542413967883633,18.678097125585943,21.53036060579516,21.57502217103386,19.707359251978364,17.22794996176908,17.3316706439771,18.108722723312475,16.71143231624027,20.65898308705461,22.23235816418053,21.201516175125903,18.82523936172284,18.661984939504183,13.378270503787704,13.851736399144706,15.24421554273514,13.170267503460108,11.1485240308213,8.195515402869468,9.657179418787598,7.102994659469992,5.102322037068985,6.890365827975723,10.829252916450406,11.840042387695055,16.05017495180854,14.896372886070584,12.874454827242548,16.75380184911329,11.87686324874806,10.77010050213482,10.018216695574614,9.771600586063029,8.779836889190383,9.657986321535166,10.659300242232812,,,26.125583076116246,L7
2003-02-04 20:42:40+00:00,,,,,,,,,,,,44.37633807682068,41.31247349638171,,,23.721443283157527,29.7835606472049,32.22310487005695,35.78591652215354,33.84453827286413,38.329267191471935,45.15173746096233,44.76922090874407,42.15312004394666,39.545764724653765,37.919350454602046,35.42735228543826,32.245189511686675,33.82535578036536,36.97259763159811,35.92361691800135,32.290400687092614,32.29662867108161,35.81290902219672,36.837379690910886,37.57759485292363,37.86956638417632,39.40918388295434,40.832573033732686,39.62911456049037,43.36183702776994,37.36366941870441,37.3307649423783,37.01603581238082,37.75067170936333,34.152342914593554,37.710478432810646,43.661053601855976,46.67025890695861,47.48464691830387,44.71467362334347,41.46568814089127,38.10397942084549,37.61570324468347,38.9764085492026,39.11912710332344,36.47431665334605,36.56722291950664,30.56931562361304,26.831266673615684,30.70272620294029,26.627421321613348,25.809562751835987,25.38903116102341,24.09221026823069,20.104630245462538,19.41330927163161,27.04709146249956,,,36.24451189717556,L7
