dates,oahu0085_0001,oahu0085_0002,oahu0085_0003,oahu0085_0004,oahu0085_0005,oahu0085_0006,oahu0085_0007,oahu0085_0008,oahu0085_0009,oahu0085_0010,oahu0085_0011,oahu0085_0012,oahu0085_0013,oahu0085_0014,oahu0085_0015,oahu0085_0016,oahu0085_0017,oahu0085_0018,oahu0085_0019,oahu0085_0020,oahu0085_0021,oahu0085_0022,oahu0085_0023,oahu0085_0024,oahu0085_0025,oahu0085_0026,satname
1999-12-17 20:53:11+00:00,44.49288923906558,43.59424483225129,45.428941733174405,23.615108627688244,11.17378616400041,10.762407959844747,17.895549912641915,9.569544837292971,-15.480667622444434,-16.61329393379413,-3.0230778443121387,-11.233666963757488,,,,,,,,-17.746748966849523,-13.778699878225035,,,,12.669814984054764,30.68030301195001,L7
2000-01-02 20:53:03+00:00,46.22684557823133,47.299401267372026,46.75263895987005,30.601978400907328,28.834606816442392,28.759298910164148,28.63232105765005,24.160546979046025,6.497460998714734,1.079301230719762,7.872940539184198,7.686689584742497,21.31528795255794,20.61266686189545,18.73643934509002,22.10572784839663,22.260533900536124,23.87039207968741,32.48828019781753,35.59218119362423,44.2620246582161,30.36321202674744,31.49653124494966,46.47884787425743,,,L7
2000-01-18 20:53:00+00:00,30.994665701867763,35.68886165311232,42.26892729544537,28.7449764022494,13.454034206812352,9.540562367017133,14.763211393582324,13.931914605965812,-2.0438603470507446,-5.821034166624903,6.75035816746025,-2.757624804257573,6.85627833746519,8.751425717943924,11.06071496003086,15.362220769198556,16.895399767885035,5.8816926274505,21.828015542261976,30.63961821186103,32.826186297047975,23.83897696210637,25.98340660697604,38.780175715516194,51.96214167334289,58.67057309404702,L7
2000-02-03 20:53:01+00:00,35.51865831165289,37.784768035148765,42.72035663833248,28.19470713519148,15.079820889440104,13.888869427876818,24.202969335740065,29.039863499113405,9.946169380919684,-1.913599617178944,3.406157685022164,-3.015546473419159,8.256103931014136,11.30957352235836,15.945932516341925,20.763138939850705,19.6644290600638,5.9238460729575895,28.78344997932337,32.3999350158839,42.08027975449927,37.254220184161554,31.90246771832474,41.19821081820788,56.285055129866414,60.33967107543034,L7
2000-02-12 20:46:47+00:00,24.106408324272127,35.19058803257048,42.2714899874214,21.82862225064986,9.537629144243663,8.533323347601952,13.681693740101936,14.116059255094456,-2.992612081208997,-5.739826090647168,1.415812477993149,-4.054099978119951,4.346180046964238,6.511532436362816,9.25494673518571,16.31930766450243,18.44352655023316,0.5772776070168274,14.303371819790287,26.914433583404428,35.70498732220914,26.74406391840441,24.82734137628539,36.69945755665726,50.80657932907327,59.43237561810395,L7
2000-02-19 20:52:54+00:00,46.93800618787246,40.346814724514815,43.939837848745285,25.35200861965585,25.55560540718871,29.7212935015174,26.145840527946124,20.640480011441067,2.7879805440752987,-2.777491492237016,3.1308718700409592,4.185230400319347,22.46933744849889,25.05827803550083,14.673758123827046,15.592302525400305,17.887545575057242,19.918780295489373,25.65265058420048,32.31657680956758,41.5952367179712,26.53056329004412,30.307961186293166,43.29736429890609,,,L7
2000-02-28 20:46:42+00:00,35.87038159285596,37.91400607571109,41.11588034591672,23.10292096498092,12.317151587575568,17.10910336525787,20.85593658363813,15.48636423569894,0.3112090490443241,-2.1926948863934133,1.601511052369363,-2.588504140419671,6.866006373806664,10.295418342859866,15.523662052964797,21.71633248425092,19.493097889292624,4.195099859153428,11.01358826395668,31.48051560582208,41.228601942245646,34.64523071995712,29.56848827810248,37.0598994006473,49.81907404461272,60.66022092542191,L7
2000-03-06 20:52:49+00:00,29.97707236102356,35.872254145533304,40.57263568448784,26.895451443642774,13.565982385489848,6.750899560706436,12.983191975633408,14.320676291684524,-4.182002818330386,-6.147395097735388,-0.1978239822380212,-3.399298216278365,3.604221110012033,6.459674788513492,9.96866930656678,14.261991704712589,10.870779779141012,-2.8439904219845262,17.671625809922965,26.297160026638565,21.042032096384897,19.106962663385413,19.805651932849,34.05453082352813,53.38535411156291,53.24466878735527,L7
2000-04-07 20:52:39+00:00,31.58911546369922,34.394876318142195,40.28773228447018,19.092872063327395,6.929327790489103,4.210337561564468,7.263471093281409,8.5739466841301,-8.829575987352513,-11.830093442272354,-3.6081115390989504,-7.558298761814403,2.557524948366086,2.502915831844933,3.8822633441858008,7.537322856969658,0.3420150298560851,-4.652172146913746,12.758467589606656,16.80727512634985,18.704396770173457,13.093619262788376,14.537130923784812,25.757922041066404,38.801493740193685,46.89193793210145,L7
2000-04-16 20:46:20+00:00,21.32761080170312,32.800046940025815,40.79907974014836,21.27828121413344,11.61636567636623,8.753400451613086,10.293799005527688,11.223568627938414,-5.93846326305522,-9.076029088733147,2.150842626595912,-4.0657678427411925,5.772530280682957,8.04785846527985,11.529036959105545,17.963118449185327,19.87744318449332,6.595343804406347,17.2389516218245,27.5191965516008,35.322010834451866,30.16210715834869,30.92528655831602,38.29756559648931,55.05618353961089,61.169443893420855,L7
2000-04-23 20:52:33+00:00,41.790821929949374,37.40921452106573,32.14139942211063,17.59555578407085,7.055300512371442,3.1053774675455337,-1.325393298954207,-2.144331033719702,-15.853790466977898,-15.200945535249534,-5.77987203161512,-7.249839365353141,1.355266209523233,-1.3439071555307966,0.1991966953351964,0.8595355647078977,-4.336163735952638,-7.421845011719402,7.644194917394316,12.644197641302515,16.551208634841,13.284161727517,17.407142824874914,30.741884877985807,43.72289385152079,49.17499600215876,L7
2000-06-03 20:45:56+00:00,19.26923460657052,21.3797385375373,23.96616212904863,12.599976712395325,3.0320154485875106,5.22393781465724,8.30460134518232,3.897366269134301,-15.84973263876893,-19.45073628339101,-14.681326557689754,-17.437052630859096,-9.717518418185058,-4.596842969261627,7.601875933110427,14.763013144497954,16.4235162377228,14.037270867839354,28.64164494167632,30.483552199263823,38.85754629024257,21.794976389154147,22.032032694295,37.118139062132045,55.35606291730579,58.69167963811013,L7
2000-06-26 20:51:56+00:00,20.3185467921996,31.364994386904964,34.32268152216264,21.498740963578484,10.803237589951635,3.637864971263975,6.787974193305937,6.68170264846704,-6.668777190661203,-5.107168449096864,5.383933384041695,-2.8216034859484944,3.576544444438332,3.695048076301716,5.939428612739194,8.800775538112353,0.369416809274631,-3.854976700755628,3.9311577321098192,12.908648082201845,19.529837577393497,13.525716370518046,12.703750293072558,23.64148852348527,39.056174935043984,49.16363936786812,L7
2000-09-07 20:44:48+00:00,33.81713389687987,40.81110767617656,42.122375890769405,22.59671356366009,16.572147532636773,11.791985274949976,15.53973740768402,15.198496316821188,2.9455168251304187,-0.0266683299592112,4.936163331039712,-1.7230236954536409,6.622590676224228,7.985415764835942,11.684678719781596,16.70703381298349,8.811198192425671,-1.988230844974556,13.040517028915469,15.943090683357104,22.880036497299173,18.684267142638934,21.806175633492327,36.58574968979717,51.903448140226416,59.59269658507581,L7
2000-09-14 20:50:50+00:00,45.24993878878831,41.45067953447587,44.88872903194756,27.0012829531802,15.355769898815248,10.447164811247015,14.107116802609768,13.517297556488709,1.9993986313998773,-3.4145450619265496,1.7465787069119256,-3.680148135095685,4.589335577255127,6.563212412601519,8.639569049545981,12.582250232117936,5.384448285584991,-2.6573597338026893,8.671395482050883,13.647843438289875,23.142808763319465,20.209112176077166,17.249746607371712,11.054975525964077,22.55732695942101,27.05228350100699,L7
2000-09-30 20:50:41+00:00,44.94250464974181,43.73517730777871,44.232739983476186,27.10577932659644,18.96639358897094,11.271104610095971,14.999189144880056,15.129583669478611,1.6298705452809428,-2.8338099548384026,1.038710544915057,0.1939014502250435,13.7224580900113,14.643023847930326,12.736733954294698,15.600011957800096,16.745484141837615,3.632748749313267,15.726290517230437,30.96377549007174,36.87693899113571,33.093938189244376,32.49209478462379,43.577422875316486,59.098565073974726,61.73926961475856,L7
2000-10-25 20:44:20+00:00,,,,25.84436103724535,16.264909731568064,20.55771641487972,27.43773371710652,30.060467103258848,10.272518434605994,-1.3627570337088066,-6.157226922270793,-10.402191098513788,-3.701393798084794,-1.529232520741381,8.700569930969294,14.986485124633765,15.632556204439876,0.6645753714380473,33.53940232460856,35.32321884892902,42.74321186756374,,,,,,L7
2000-11-10 20:44:23+00:00,27.95816135111169,35.87340443087669,42.83379562646025,21.392895305823167,7.472078896457278,6.313096416432535,12.767316890977044,13.007221927402874,-2.048057310600269,-4.67113699210122,2.085438129008976,-5.32908639831866,4.542174935731255,7.313750996923558,9.15834477945995,13.846724845995087,11.269623461608342,-0.5805390559846038,21.24056240227788,27.3795418748074,34.56032283172274,26.605669979027603,25.2422537754624,39.95725766362967,59.94477024618649,59.56598292427141,L7
2000-11-17 20:50:34+00:00,31.980714823475708,32.763555007749204,40.09254622992536,23.40586508610348,14.400311126697494,12.291600733172784,12.049491909875965,14.52359414654964,5.113167758998411,1.9031720066719324,6.557444677851146,0.3702258748467479,9.505916581135898,13.545912552761036,21.566796551164888,21.92579137893316,19.54515891129593,14.543968430234898,24.651640194374203,30.19644866805563,35.21128028370125,25.79013292909048,26.28198753878581,42.813591257105045,58.6307812771027,62.637836639469086,L7
2000-11-26 20:44:25+00:00,26.13895145452309,34.854425468271,43.82527460485882,20.24255806436148,8.054441239970666,8.055927245521078,14.26507601423288,15.98400434782961,1.8246020276931296,-3.3032185958457267,2.538893101273225,-3.5343602602479214,7.106952670271928,7.994082854935436,9.541994386130034,13.849283139077604,17.02557667932717,18.360501154242943,20.611865229806543,24.36878103384941,28.84417116301972,22.99234180662719,25.253934795486146,39.141603595966416,55.90206467544563,56.08247403186263,L7
2000-12-03 20:50:34+00:00,34.05687636775608,40.275339429328206,45.65883061455868,24.17181952262492,11.71260331130775,12.924045874975477,19.94257654805104,22.393844610505383,10.13910313791086,4.319820487711119,6.692360404367455,-0.8192157142675509,8.614539907554148,12.825346472385013,18.637951627244163,20.23042921230317,19.09516424110945,8.04816571653634,16.358629435896383,28.136699703128908,31.46386956854679,26.79760665663236,29.34317584906472,43.97916393237912,56.759878540651634,63.13546728008334,L7
2000-12-19 20:50:39+00:00,41.179606607368605,42.461881000659055,46.75689246123997,23.23272783850282,12.707064598085216,8.25997299559903,11.158265622283574,15.493769097376662,0.0841505155332968,-0.8342838297363875,2.396101031215564,-2.458425498237327,3.3935977434506857,4.109072846525928,11.374500828883642,17.06724768554294,17.177852899601508,1.357977623122833,8.93682991773616,28.172421748164272,35.05470261137086,29.255302676210565,26.028365116873736,41.59313142636623,55.87692967603682,58.23156528475545,L7
2000-12-28 20:44:30+00:00,22.977526389456,35.89467150526045,41.990221003326,25.391265636229285,11.990667253412754,9.32625881704082,15.13202646105368,17.616310090837036,2.6408192960857937,-2.768521683823331,1.783432481201976,-4.636892668694718,6.101028813468726,10.371981474732843,13.544367013155677,16.73555055445809,17.15852663667813,3.3065462052124226,20.250938397938658,30.30510477096744,35.72806964488949,28.513298700674987,25.496595213467707,38.83125727581273,55.44527787049235,59.57754901975131,L7
2001-01-20 20:50:45+00:00,29.38491174725237,34.07731834687748,41.148163838076194,19.926186310968703,8.56377504465804,3.649450729230884,1.7325504932795943,5.1244744355200655,-9.324762784724555,-9.92933035748784,-1.736783061842404,-6.566263955639785,4.072110549276976,6.730497522240926,12.278485834661357,19.194229407681696,18.191199037902585,14.45972282553595,22.894470132419947,31.23939289254423,36.833140264289305,24.468440858317948,22.297134291608025,36.8840639146917,56.19655490953086,56.54659862932339,L7
2001-01-29 20:44:33+00:00,24.48399290730097,24.49083851814576,29.28156450004096,16.406801879572097,-1.545705328502518,-6.677598219878759,-2.958264497017056,1.0199058642581489,-17.966296400599944,,-12.017993789129608,-18.4957299584608,-6.530046593585355,-0.1447145879859062,5.148153542022803,5.251221945352561,4.501756401755141,9.401749253424066,7.978647909227347,30.6911864991682,36.6582368783578,31.1332306874631,31.161489754177843,42.22119606473143,,,L7
2001-02-14 20:44:29+00:00,,36.04980724496093,,31.119095003024608,14.569181967410575,5.339536830345843,-0.2530157413506195,2.9295274799217275,-8.505676365418978,-18.41135376123597,-5.14468944859181,,,-12.034263848376929,4.044449297429157,29.5134971309065,-4.457460430194985,,6.105575551663893,8.349685455457148,23.125792619086127,11.823353450233496,9.161881890225848,27.606292136672984,36.03483975447817,38.07516577403374,L7
2001-02-21 20:50:38+00:00,45.23488965391248,38.82184716361647,44.81933399935955,21.006417861484746,10.461916667299413,8.304299896445123,15.76166412663778,16.691725503819686,-1.3520487652330475,-3.835332764269912,2.199225903922776,-4.733005546717068,4.267337879421372,6.97505994588868,10.155393224943396,15.321149037666192,14.780353321466077,-0.5328504553091138,10.873400935695596,25.81874906638276,26.794906983534982,24.24392925287896,24.145715263306617,35.66966236315543,49.85871125472382,53.63771995397838,L7
2001-03-09 20:50:34+00:00,,45.64967166449288,43.73477856433572,23.78612815478315,15.428063932218734,13.02871893008151,16.791737860848112,16.411890142161333,-1.9059064384172693,-4.278806762289386,0.3290608694314827,-3.904731250625006,6.311100911698509,9.363238062075654,14.956761767990322,18.178345201361765,17.781145565457052,16.798854752011007,26.03988945234828,30.650855554263494,22.280758053626933,18.4739287061217,22.98560346294459,40.20634059913934,60.47726341489763,62.47939223770639,L7
2001-03-18 20:44:17+00:00,27.213635342544688,33.76271578941081,47.85873056306664,29.553299227777483,8.338234280562501,7.935593732332054,13.406768637134505,14.353463610802946,-0.8772000643429883,-6.767278707792544,1.4612740973440042,-7.448125454084845,3.111560557314265,7.20633745760289,10.032248157515438,16.231773573910342,13.179699017595976,1.810804517268524,7.598796686843277,20.47769144194816,25.919393090328693,23.15603627128992,22.674113993878823,37.342191291247474,56.88645470502398,58.43345753507039,L7
2001-03-25 20:50:25+00:00,38.14903228085618,40.51175219729336,44.429394155060585,26.33761688568637,11.033997090632532,7.041224453519162,11.025422950195091,11.272073839910362,-5.040298681392756,-9.096664947973212,1.1922298052488849,-5.427254683237192,0.5022346869092005,3.5541628417641133,6.790263170541979,11.130057041563523,9.314431355689216,-1.7300403606717731,4.532149961300116,9.23372915866181,17.309396366294262,16.507584386600655,19.662167225952533,34.26305872413546,52.3348845535832,50.649071838385176,L7
2001-04-03 20:44:06+00:00,35.4715981782979,36.140456213451735,42.33572876304496,20.61277367373332,9.097379905656702,6.93783412685299,10.400979673869216,10.754813141615994,-6.628417702103257,-8.985287000548354,-1.7354423010602045,-5.83677814577135,3.987716541607617,3.5012706505232947,4.050179447570027,9.354044707099495,5.219643738957436,-3.642543153122358,8.483464102023216,12.606566131293912,22.570648498296627,18.957965670921407,21.524886349917413,37.33632469418195,56.65546084711879,55.90166735125175,L7
2001-05-05 20:44:06+00:00,44.51612647929885,26.66032012541997,22.865034046601103,19.768120275081976,8.40252675694873,9.607222229539907,16.561101371231103,13.700144769271084,-6.8043947920676775,-11.312586766379717,-3.733975622029021,-9.886222907818658,-1.7304060820930294,3.553262406021698,8.188938409099059,12.092385901759762,8.23882985005298,-4.087420548663545,5.951752922201852,8.234390055697961,14.55667252424471,11.393718113287926,15.037302834183906,28.911491634843227,43.39273054823485,48.48169148032916,L7
2001-05-12 20:50:10+00:00,22.555153827748995,31.03423209857036,35.458855152152694,18.02293732640497,5.387600076282276,3.564195429816035,7.908962753952014,6.318204792966107,-13.593741634321,-17.05184747906764,-3.708668276052269,-10.111283640697982,-0.1922530468719115,0.2239560439601611,2.907956831898745,6.075378896561393,-0.9806305258167674,-6.190261827524109,1.26504579748746,18.67682394453479,25.75780385108177,14.057395657574212,13.529812328536138,25.811400928658266,41.151240843738144,46.67784651325755,L7
2001-06-22 20:43:29+00:00,33.98298995633824,35.40375716051473,38.83682102779775,18.91998371202872,9.900911623071522,6.841144718261646,10.303830688153742,10.673997121907409,-5.355945014584396,-10.426129307337616,-4.991795215631761,-9.09887770439719,-0.0939602844671723,0.8166867939569331,5.423716217262342,11.287843958229988,11.90833093440932,2.6580850592202765,10.653031387383246,13.203380361245667,19.81751944960188,17.888026651478814,21.00694043789619,37.27535581108621,57.37334780672106,60.07709467244789,L7
2001-07-31 20:49:23+00:00,26.94166617018229,30.3631479537239,31.601176250480385,18.27311900545532,4.785236852031932,4.416538276067129,9.453153030467044,8.770840049169674,-11.284761563704214,-18.523574183961586,-6.849468035776287,-8.451176901303642,-0.9080957351720508,1.8097807506508687,3.390686298750246,4.204074630077091,-1.5473374595709468,-8.800125293031146,0.877446003885936,6.79015725016292,14.927834640327962,13.992885338638237,17.825931759075768,31.196343457640285,45.20227646223185,46.71305546502717,L7
2001-08-25 20:42:49+00:00,40.838984307895934,39.02461873428163,38.88581142614876,20.098078876246927,8.838518473607097,3.9846062613372393,3.2002486606391845,5.261571560701052,-5.955497250323825,-7.109263965070701,-3.602200313328481,-6.571970954867455,-1.247665841738231,-0.0396185823233798,6.103187811942627,9.34803969081147,1.5697580605324946,-5.567907132274344,,,,,,,,,L7
2001-09-01 20:48:54+00:00,39.63318994612131,36.05724281771231,35.07214211617985,19.88630272013146,6.803662744844952,3.16791608143183,8.539596702803317,7.620447204571526,-11.116954363654752,-17.41255604919539,-9.878998307539131,-7.864745929766085,-0.4741283192064818,1.4639716774178952,5.19557428437972,10.498435651551915,-0.4544870481729999,-7.004407631673937,2.0733568400055766,7.349649706110597,15.649624687710856,14.267405085641292,18.989455558646902,34.13066573507522,52.42481992291618,54.7685412793847,L7
2001-10-12 20:42:13+00:00,,48.38174483911371,45.17111795848348,24.294299955488217,11.642370982539534,11.58367358949532,18.25713376104881,20.0468317979948,4.969229467561703,1.0345246306195175,5.350721487565038,-0.3472810429627282,6.7877154374748185,8.758328344493291,11.913460171199173,16.58268197853379,16.785689093673245,2.531959478826664,10.758771655340365,22.033825168610512,28.322569833593608,23.66762054539817,25.807378119479605,38.31906695045776,51.535590606290825,60.17171180358093,L7
2001-10-19 20:48:32+00:00,26.055238654798305,26.185642900280264,27.71254790272074,13.746589433958114,-3.569870145460312,-7.698005616110498,-4.447101777256174,-4.7570573487425225,-16.385229770457936,,,,,,,,,25.4228118275401,17.8119001956329,11.545530124083498,14.81885854742521,11.808459408569036,17.068594184676847,30.39545945429401,48.32235098268513,58.47087214054759,L7
2001-10-28 20:42:21+00:00,42.12650829628623,45.69271948838949,44.08777934108912,28.050173580940186,16.340310006741326,11.171631578857896,16.816254343342074,17.81810465646177,3.043019905508352,-2.877063869640029,1.436652793575785,-4.375823359329834,4.859061333942623,7.75705622346408,10.929825686947034,15.706629259860591,12.412340324050776,1.6384235639868905,15.056556284251776,21.968088376865,26.48418495383592,24.73864854779464,28.24771371676581,39.173622011374505,54.858152131476906,61.43083592127882,L7
2001-11-04 20:48:37+00:00,28.02840894161968,36.54446172576264,44.470936096820914,20.50687237294952,7.760504399071146,3.557748924179472,7.8384352226051535,4.776869773501216,-9.48604560265419,-8.215894896710607,-1.4427864362513168,-6.53101033563878,0.2542769479112802,0.813341647394272,4.254191647104535,5.838037781244222,-4.528741404266112,-7.691121784496532,9.114685726176017,23.9014995917332,31.50095331625472,23.29587497604721,20.29477433092079,34.162535118095,49.60093592958628,54.531124559660846,L7
2001-11-20 20:48:45+00:00,33.15951761653361,40.42467158769318,43.44539842912723,29.722350923854496,16.684958899124187,9.109496355783945,15.742763046529795,15.419660808413056,2.903959300803946,-0.8745813393537719,2.788438049435096,-2.239505885356704,3.176435467061242,6.172042818722146,9.926369257864662,15.022538843690834,13.86168373683046,-1.5533072826293166,6.079101080667093,8.416727363290027,17.076303719182786,15.472326676747992,21.24067544454345,37.735375520285245,51.473397289297125,55.94648379500681,L7
2001-11-29 20:42:36+00:00,37.237855196103226,36.98904005667674,41.977040434942296,20.57912931248845,8.484084374838282,8.006120477128116,12.33603111993338,9.663847889755248,-6.2794034296970365,-8.584253098625533,-2.185493865121624,-6.902376571623171,0.6319074051132331,4.026000470152142,6.785555814967194,12.7828555329336,8.486760041877547,0.5226446591092445,10.972221461470657,12.96768857458567,24.870771114045063,20.11413200388402,22.95669566910788,37.09059955692804,51.92885788395937,58.132140792261325,L7
2001-12-06 20:48:46+00:00,34.610745911647896,40.96511894685852,45.50080917943358,24.576749990497028,12.05957762145275,6.880125278658925,11.47274811672117,7.921082383207326,-0.0382223078569681,-1.064016733041113,3.254632945008497,-0.9669448022313338,7.113174935513898,7.194156934919258,10.799587400723356,15.690890230117924,2.523374837282839,-4.0402929051240175,6.637035839476193,13.26089412295749,24.59818843226501,23.772348652174514,24.63364312880568,39.72201375370519,55.05934333192307,56.451874332224776,L7
2001-12-22 20:48:56+00:00,37.646293782250936,38.24252125861981,43.41373326649325,20.9068165996425,9.408508313178409,8.178848165302583,12.201799491192558,12.10803150234559,-5.534396863085552,-8.517150636406193,3.093178038444216,-5.074257453786813,1.5903085399491106,5.874509527091456,9.913195510936209,15.350641769702326,13.241434602288326,-1.1378211162837095,6.110162160879775,11.637238902082938,21.702520037700715,20.044318160715225,20.576007952606805,31.681041003825115,45.10113740350587,51.58419139961524,L7
