dates,oahu0106_0001,oahu0106_0002,oahu0106_0003,oahu0106_0004,oahu0106_0005,oahu0106_0006,oahu0106_0007,oahu0106_0008,oahu0106_0009,oahu0106_0010,oahu0106_0011,oahu0106_0012,oahu0106_0013,oahu0106_0014,oahu0106_0015,oahu0106_0016,oahu0106_0017,oahu0106_0018,oahu0106_0019,satname
2002-03-28 20:49:03+00:00,49.1122111968777,40.24569380683562,44.121827564438206,44.32968921755683,42.53531626260053,47.04577698194404,55.47410630958605,58.59319996691136,49.52649332148367,44.12977517202437,39.8815855181226,39.74673184828969,44.56163268390816,52.19217517278039,46.894616879032135,43.14591484128712,35.578316886021014,36.02591282445313,29.980421328380785,L7
2002-06-16 20:48:45+00:00,33.63821425050902,30.966904854773937,26.30087443521028,16.35630789300744,22.242686906028897,31.402957242045705,36.30312705055633,47.6242287010689,40.171351687688215,34.47680597729293,35.86586960317953,39.30790934313194,43.67812954454383,50.75888973809674,47.42997101026346,42.28362149582332,36.56633256885531,33.5760338897346,29.460496601382022,L7
2002-09-20 20:48:01+00:00,42.59999844397154,33.494840683962934,35.42226921102682,32.32314527046121,25.56943366994255,31.20588501654933,38.74065206986442,46.37663034097105,42.85972137108156,34.70552211274782,35.85405041047797,35.34173290197235,43.60805755845641,56.11015291459672,56.179526036078144,49.38151846745902,43.670340714679256,44.40325212913064,39.90040510075397,L7
2002-10-06 20:47:56+00:00,28.305766728293083,29.2039176866664,30.55583434671505,31.55886891292987,28.19757376030377,26.19550855102181,28.225824499329168,34.942922689531734,36.67301955267524,36.05101654145074,37.83472651022388,42.16860363541259,45.38197619178364,51.994486212459286,46.22689749551165,39.5040231783707,37.67047475172596,38.37020979618088,36.98624895366562,L7
2002-11-07 20:48:07+00:00,52.5024704436854,53.34077664175038,50.65178645931953,50.9922731148632,51.4356209857271,54.92087890596152,57.63290906214552,58.34629756692557,48.09298156331568,34.81989287583044,31.752314077006428,26.24985517777638,27.29188410608852,26.21136397315891,25.102388785342963,16.394330846072133,16.289496341223646,20.62883113520475,17.95218790085107,L7
2002-11-23 20:48:24+00:00,39.6881428098533,44.41893780996768,46.07917325427032,47.86868552356176,45.84821290095305,44.04564804895894,47.51041272849354,51.18850490632289,39.586325773556034,25.050704463919764,24.680464108450792,22.96987376659776,21.876580942535032,20.52560849392855,16.62450774513403,10.816705096263131,15.27037487389524,20.379783360155123,15.625991093111036,L7
2002-12-25 20:48:35+00:00,43.93692418573779,50.876907039520425,53.45975714797254,55.35517582122229,53.80360283982186,57.17967603182522,57.77891116786218,56.6566895129573,43.291608267094894,32.48255907257738,33.734488142934694,29.870958830051887,32.247113998718014,35.247693289730385,28.36052404596887,18.246254478031588,19.66222114198224,26.34159085356759,20.28973240889177,L7
2003-01-10 20:48:36+00:00,25.601006740095368,39.080647671551816,45.50238406700728,47.44496253638556,42.542244043109264,38.95372292862641,38.843339719211336,43.91768016653307,36.15162474546789,25.24891611460557,27.16994585108668,22.048212014165514,17.464349775034766,13.902040846851394,,2.608777003406436,9.923068632763002,13.579659224624171,11.224159865401248,L7
2003-01-26 20:48:44+00:00,40.95941745608658,45.0352389425568,47.37685617416744,45.850072508119,42.58164686087332,45.05062944516936,52.92407480956928,51.95788243704243,39.70169972352223,22.104541224356065,24.205250014894684,19.88850915949413,16.643759216367563,14.438714921855697,8.45485750224529,5.655805738882056,15.658609725456238,22.632585895999853,18.04219972189319,L7
2003-03-15 20:48:58+00:00,55.62014143547661,57.85387013054183,59.7622643311688,61.7725520785148,67.2279095580026,69.15481910045055,66.48304721430463,62.15893824154439,55.904339251994976,36.97688188071897,31.703717399016345,24.846409448728817,26.851776279292444,25.30207194875201,24.033599281763976,14.991628225553544,18.598238786231057,24.80969618348569,21.68686216276243,L7
2003-08-06 20:48:37+00:00,45.91241944083035,38.42900544328684,31.81273414073699,14.741092318234855,14.267837736087367,11.16417135821691,21.899012410294542,26.77846705554467,34.981619744583035,30.0603367772872,35.17077463188036,38.2242068993309,47.49184340877718,54.70481701631425,51.32373861896527,47.38709019137246,43.79820431747565,46.13281572744869,39.377406382398526,L7
2003-09-23 20:48:25+00:00,,,,,,16.40429556687516,26.19559779829952,36.307891253543005,39.82140617946136,31.611950390532865,36.40522557947183,37.29409228224017,43.92696703717509,53.11798117581118,48.69475995458311,43.88492394961225,41.84747372818393,45.91466429861078,41.50792414509495,L7
2003-10-25 20:48:36+00:00,,,,42.425236543717176,39.86093748787869,43.56726771024238,51.30278989530636,55.6639238773675,46.29660139635361,35.835571236145256,34.72954539011674,32.682467429824214,36.76391089443724,42.92604863462864,39.10825526643012,29.514727578867987,21.97071872911833,23.037931979366,18.28963057822564,L7
2003-11-10 20:48:45+00:00,46.79846862711137,51.09264197077837,49.010127335767,49.22347043631358,54.84283751537906,63.54780646200963,65.0281015152243,66.61471337151355,63.07608411719278,51.46031504153432,51.39894210344626,53.64590677996339,51.16472175834236,56.07048050251851,48.11717153255396,39.7383237786893,30.541547243371337,31.552894950402653,30.901618444711826,L7
2003-12-12 20:49:00+00:00,19.412309430390085,28.29392247554784,32.31954760452703,36.50395465563674,38.82509365457503,,,,,,,,,,,,,,,L7
2004-01-13 20:49:09+00:00,11.278432298880794,23.21399392979903,30.253111497904023,13.24031358817821,17.5035634184267,19.06168417179317,14.94085535621682,19.87410437636374,,4.784080560326878,7.1152759047447045,9.205482901925611,,,,,,,,L7
2004-01-29 20:49:18+00:00,,,,,,,,54.31427198502241,43.47217894161646,30.99794738172871,30.010654034480577,25.252500704742783,25.593580485342017,26.3234312049402,18.574973701378926,10.517631495942483,15.929468472706162,21.82219631644369,18.67687770168913,L7
2004-02-14 20:49:21+00:00,,,44.25601958209658,43.86733233210997,37.7865692379538,34.02165890205501,54.20986326154368,51.4898089341192,41.21760909909688,20.40653660410564,25.57991668085557,20.669818538890247,20.80836603525496,16.083215455955997,7.116173745347558,4.899663948308684,7.264685581596273,12.224546878458565,9.172673094219537,L7
2004-03-17 20:49:30+00:00,,,,,,,,,,,,,,,,6.730419178695002,11.498610667529492,19.067888310217903,15.985259781855644,L7
2004-05-04 20:49:25+00:00,,,39.5814744644008,39.64102939092053,41.17362576776217,42.246424041381125,49.76440760176704,47.355048732928765,38.69954257721336,29.14727176596121,28.20907329987912,26.253318236044947,30.380511070342568,35.730437479067234,34.4581806731945,25.254024548650083,13.951703558564486,15.904180102104611,10.29409311630202,L7
2004-05-20 20:49:25+00:00,32.678896545987165,34.93275114604674,36.89917372519087,33.713989673439784,36.1472245521628,41.39751280113448,46.34115766631877,51.25483320649715,42.10644170861602,34.70423679522796,34.914469871617406,36.24956111952694,40.18452437022408,45.03081900559513,42.291106165319405,33.11028412917548,20.45693404060677,19.291458624487035,13.847445626792444,L7
2004-06-05 20:49:20+00:00,,,33.89517538532002,29.34678836413409,27.636721188766032,33.96408411529137,33.97739501723023,42.778824823330346,37.94237012364734,24.553156149364604,27.61214596909208,27.17958270055132,35.15031982430233,41.63709660433504,40.0443702089952,35.471120848392886,27.267704609483324,28.038772466056603,23.882823971023484,L7
2004-07-07 20:49:14+00:00,32.65715271745715,26.7104573869232,17.04030806810925,,,,,,,,,,,,,,,,,L7
2004-07-23 20:49:09+00:00,35.9647610392986,30.026071868627987,22.04603937466078,12.186603942703696,17.408990600385025,27.481605933736983,33.44532579255482,43.60435681753839,42.053298513544455,27.786458548181784,32.74838568488474,33.89210012877757,39.9677235286043,49.36254357000183,47.429378390750486,41.04988540276785,31.618950038829308,28.77251312120716,20.514494503600627,L7
2004-08-08 20:49:02+00:00,,26.42405176414505,18.068287626589058,10.812647407164231,10.345743149720224,18.564838179433725,27.96491009083564,30.40339449023216,32.55059566864927,24.23756314867797,29.891569582084312,31.886289503725028,39.782241998960096,44.95051894945133,43.38600516436961,37.97150342600648,34.64112503169607,35.82323399414437,29.7719932733351,L7
2004-10-11 20:48:47+00:00,32.96883746060651,32.05900940459158,28.87735376115405,28.89831145636358,27.80592982304567,31.83494513001965,36.28920212320169,42.62071061934185,40.805881283703634,27.04945054750086,34.73851052389337,31.07219000411948,31.96113980435583,35.56816416534081,,,,,,L7
2004-11-12 20:49:10+00:00,22.37011020594747,24.865592765486785,31.614669689562152,36.15546301067819,36.12594847288841,36.07046187598813,44.85335568316367,48.66647966886152,,,,,,,,,,,,L7
2004-11-28 20:49:20+00:00,,,,,,,,,,,,,42.24790216121279,47.78634213491586,62.29239288587778,,,,,L7
2004-12-14 20:49:25+00:00,,,,,,53.3085221358092,58.29239384371234,60.078674334689694,49.06372542240941,36.29962223957285,33.1779420196171,23.77392338813328,19.341585680895392,17.585659453557476,16.522080833156082,13.71206683720997,16.06386626504655,21.62449687692536,18.35456765071112,L7
2005-02-16 20:49:51+00:00,48.57071708459383,52.26421354782386,53.63744046370826,52.85694558683287,49.40318861708384,51.05514878559462,53.83046514648722,52.23494600909062,43.6120581533201,33.44108333831223,30.6069192105189,25.074437302638923,23.91762579350643,22.287627143192463,10.194061920473194,3.69981382159464,-0.5078710213473441,4.909118081395237,,L7
2005-03-04 20:49:56+00:00,39.36762572881736,44.85927744592997,51.31882929860604,54.84048072493305,55.39690839478354,54.812018435304765,52.472248361722016,53.36730248889029,44.13858766258718,36.530039887867424,35.0081970074507,29.375916059733925,27.57397747159405,,,,,,,L7
2005-03-20 20:49:56+00:00,50.18488262206902,53.62166607573438,54.56217270548003,54.87118626562823,55.04636352056039,56.87915350265654,56.98084477641477,54.45073257463762,42.41311856929109,27.64105089282734,26.444001523853743,20.733746716995466,19.581042005617483,18.512376325682887,8.944822741624598,10.18955540332434,12.909742139477483,,,L7
2005-04-21 20:49:46+00:00,,,,,,,,,,,,,,36.62391856030745,31.84772877213617,17.493593592608686,9.572687284860056,12.175618937707656,13.351607174330654,L7
2005-05-07 20:49:51+00:00,,,,,,57.01052671506975,56.62182956511701,55.67507569993919,45.229115921724194,35.87513520598165,35.13095075088984,34.50430282843286,39.85669579871088,46.11975535771613,41.77873966303336,31.62075109134097,15.991304789541095,16.553402646265315,11.105749959176883,L7
2005-07-10 20:49:40+00:00,9.985305841467529,,,,,,,,,,,,,,,,,,,L7
2005-09-28 20:49:18+00:00,,,33.3952121805971,23.70594551687983,22.20199626201224,24.70901459630329,35.568243392113004,49.871072957119694,44.83599067824912,38.07391169836436,39.27058774087379,40.50582173232367,45.76110970304576,49.41373007595982,48.811463758113376,44.949654942055005,46.01515269668949,50.15965186456472,46.3215391135408,L7
2005-10-14 20:49:21+00:00,45.97540673948368,34.41201476036685,30.82485292855468,25.07396600778748,22.397516339865632,28.848698394425405,35.3910587742474,47.63990122594673,43.92507190684712,36.521948284725774,38.06615422218193,39.15893098412575,45.09247371838093,49.22505472779034,46.48721935944318,40.09174625799017,39.92913178188679,44.60990644528956,39.97479947613494,L7
2005-11-15 20:49:44+00:00,26.695351908894445,35.05032735702203,,,,,,,,,,,,,,,,,,L7
2005-12-01 20:49:50+00:00,32.908578578717865,43.07322394397059,49.40082396231643,54.88903891752173,58.98375385304119,61.00211336480649,61.618501291318445,60.91779961441041,52.9324725514492,45.6077380795464,40.495958026909385,40.38579880506063,43.38922514492479,50.2176420536502,43.84081186830263,32.26560595492511,24.028231578952862,23.774451745872785,17.069315215016147,L7
2006-02-03 20:50:15+00:00,30.368107675869734,34.0470590753446,39.29083297757246,42.25111008354396,42.62014870433297,45.40639678255321,53.999846648592815,51.52873975136328,42.73463433380339,26.14555808484445,23.57905592075304,18.954092992152283,17.114054995060478,15.47275100490454,9.29411190856128,5.136276076297141,9.79819926928879,14.595443602050528,13.09874000277884,L7
2006-03-07 20:50:20+00:00,55.45899150873196,47.4595978504471,49.40343795689049,51.68237786777488,53.96934697578406,61.1160839232832,62.55738190382478,61.04718820572518,46.19155439621445,,,,,,,,,,,L7
2006-05-10 20:50:18+00:00,,,,,,,,,,,,,,,,,,,,L7
2006-06-27 20:50:10+00:00,,,,,,,,,28.65652152730069,35.019306294022435,36.5737398695904,40.5323191512088,48.552049695334254,55.509853181832575,52.09391181876134,41.332954862832224,32.42935818050094,32.77471222241721,28.54381426883625,L7
2006-07-13 20:50:02+00:00,40.41879874308125,31.74967451982198,28.27414220767592,14.840563931120178,23.00345932922977,30.17696729730964,31.572720208165293,42.74976380942936,37.75823253892968,29.344801972170306,32.06402794289587,33.371109180112256,41.73826290974321,47.76815791909113,44.1262707057068,36.25884253795622,31.15311879193125,32.441579496784726,28.90718633174256,L7
2006-07-29 20:49:56+00:00,51.45758811490733,33.98783600191898,28.399490566924488,17.236048318111102,20.2907274436144,29.20703426345372,34.473903470006086,43.806928765005615,43.70806207535986,35.22722516818237,38.03225288408114,40.08776606972077,47.30317924861345,55.14248566102989,49.8301383411749,44.63704214852972,37.774079830103496,35.750645836015615,28.466685914431977,L7
2006-08-14 20:49:54+00:00,53.20336489653202,39.50928877643903,27.512506301345315,16.88322845502973,15.597387786249126,19.12480353211773,28.83925160453056,35.50531408245469,36.65782925469668,26.66655877321772,35.91939268203886,39.28956569856979,44.75402200083875,52.00893835532513,47.89574194274987,40.906891811346114,28.41191019643724,24.881800955280628,,L7
2006-11-02 20:50:01+00:00,,,,,,,,,,,,,,,,,,,,L7
2006-11-18 20:50:12+00:00,,,34.096378262341204,35.077034627539966,35.45314790357217,35.90783808489943,44.69001835097576,54.90515350812622,48.38873057181233,43.6132051212861,40.772379734059214,40.56844455334242,44.41922369021084,49.19565524224971,44.58101531246429,35.97093890090754,32.74134311613767,36.41122970208348,32.21426431542409,L7
2007-01-21 20:50:30+00:00,27.665122921938984,35.9447999144368,41.41400379830855,42.696859701314686,38.54274958852032,35.30962809411341,50.17454185823751,53.51309457783964,44.24217894658171,32.96034944653539,35.084184264694244,32.59674074154966,34.71932929607394,39.9030361434742,38.42323442780417,29.53589609960781,29.39554065626981,32.658220276715674,30.879430307525528,L7
2007-02-22 20:50:42+00:00,57.68727635003561,56.33267788023823,55.71611825241164,59.64638969145648,65.4725264241635,67.99728252343469,65.14747894608196,62.08651436012918,51.60672126755304,41.629165547800646,36.20159829690525,33.384166465153584,40.22376494841827,42.85798056393626,40.92451662872992,29.97446208704436,21.803532221700685,22.448329398540967,16.469995734076893,L7
2007-03-26 20:50:46+00:00,48.0536478593906,48.47085241502588,50.97705712267636,56.54665367923055,62.17249221143868,63.21640391779087,61.4641923768195,60.27421013010431,51.67840195029929,39.128181284975526,35.262609370748144,31.032408095790657,34.9139700055942,38.795155984088105,36.19791989105644,24.3301334365248,21.621211455474413,24.36735584299529,24.83668704189549,L7
2007-05-29 20:50:29+00:00,33.38089196814681,34.33494596700504,,,58.72963326754929,,,,,,,,,,,,,,,L7
2007-06-30 20:50:29+00:00,40.32844246795926,31.90244283780344,27.65654313683893,19.3205846488591,23.316731432086904,29.654867972890365,33.239232439342025,36.52574759337463,35.19477342569352,25.092372805468106,29.55437599181692,30.290894073094645,37.54561205822391,33.532004065916425,30.248257003345728,,,,,L7
2007-08-17 20:50:15+00:00,49.42611999808614,39.07440157216154,33.78456791394241,16.99461746895679,,,15.680415144266297,23.648751055383105,28.70087972718728,19.32955355513568,28.210323848704185,32.42407125279583,39.70194256210573,48.75068602599325,46.59089594580498,45.14426136835818,43.024699005358784,47.03118843510084,43.93685719273288,L7
2007-11-21 20:50:24+00:00,13.365820165445244,22.216621516112504,,24.93777979500572,,,,,,,,,,,,,,,,L7
2007-11-30 20:44:17+00:00,,,,,,,,,,,,,,,,,,,,L7
2007-12-16 20:44:22+00:00,,,,,,,,,,,,,,52.67598590529296,47.187405065969536,37.38127162741876,30.24029246079512,27.00190956269332,24.974332340944045,L7
2007-12-23 20:50:34+00:00,40.96203553663295,42.85490279799119,47.258647311721575,49.5680979863966,53.34592499154435,57.45429624574569,55.54322508150238,56.68510473076983,43.99612934178478,37.0890359516368,35.17668232092427,33.58299030942264,43.20388598505176,47.0279404603796,43.87424517292336,38.53084207948359,30.09501626367421,29.848504341593664,24.677600536042835,L7
2008-01-01 20:44:24+00:00,,,,,,,,,,,,,,,,,,,,L7
2008-01-08 20:50:35+00:00,49.674147151854974,57.48344063600423,60.09363205964008,59.05122594384237,52.103740956356006,49.6919430419556,55.691109928879314,59.57049818883098,48.23886301496497,43.10073099817116,38.442927625666655,34.32120901021463,36.911706243400616,35.24052462686862,34.18017216092131,24.19145217879076,22.21802504248764,24.6798042731049,17.287135452758033,L7
