dates,oahu0011_0001,oahu0011_0002,oahu0011_0003,oahu0011_0004,oahu0011_0005,oahu0011_0006,satname
2005-05-23 20:49:50+00:00,,62.22316021638821,49.73868307877273,49.12451816987043,41.70263872157452,38.40672668349245,L7
2005-06-01 20:43:36+00:00,58.51017812200336,62.81034242464387,50.588126932300746,50.565090683443806,49.51964839425123,47.448411458161175,L7
2005-06-17 20:43:29+00:00,,,,60.14163343986873,56.264149265439166,53.69116452591779,L7
2005-07-03 20:43:28+00:00,,,,,,,L7
2005-07-10 20:49:40+00:00,,,,,,,L7
2005-07-26 20:49:39+00:00,55.3512970488632,58.98485373687459,47.01160237625345,44.1237453276826,38.13293085665326,34.886481726976896,L7
2005-08-20 20:43:21+00:00,,,,,,,L7
2005-08-27 20:49:28+00:00,50.4122121033209,53.22914517827935,41.4649519446836,38.00777835822455,35.63057789943295,32.700438352131975,L7
2005-09-05 20:43:12+00:00,,,,,,,L7
2005-09-28 20:49:18+00:00,,,,,,,L7
2005-10-07 20:43:03+00:00,55.70688836815906,55.87708380170896,43.86667698863225,38.55782087330174,37.91578903818365,32.60148313433723,L7
2005-12-01 20:49:50+00:00,,,,,,,L7
2005-12-10 20:43:40+00:00,29.80594416790373,44.46264295582925,37.12764183353159,35.43210619502719,23.63365982266497,20.057758074438464,L7
2005-12-17 20:49:51+00:00,,,,,,,L7
2005-12-26 20:43:45+00:00,,,,,,,L7
2006-01-18 20:50:09+00:00,33.42131789221198,41.540393770336415,32.697920628531314,30.730178693071974,24.60370902682163,19.571732906781744,L7
2006-04-24 20:50:15+00:00,,56.38049193435004,44.83715395524396,42.00842243788233,,,L7
2006-05-10 20:50:18+00:00,57.769898945306046,64.91052290785368,53.30869956818298,52.74472838520091,49.13653410734919,48.43645987655879,L7
2006-05-19 20:44:07+00:00,,,,,,,L7
2006-05-26 20:50:18+00:00,55.27033217234089,56.04848521924939,43.186215217425925,32.955627439772485,33.65952636888102,30.61518789037872,L7
2006-06-04 20:44:06+00:00,55.36895759322991,59.69643390755478,47.43708377480843,46.3211697789521,,,L7
2006-06-11 20:50:15+00:00,,57.102846923170766,44.76835801130849,43.10971628374707,43.454535710869294,42.65673249088722,L7
2006-06-20 20:44:01+00:00,60.29403892331964,64.28882898985715,51.67444281058975,52.843376046828695,,,L7
2006-07-22 20:43:46+00:00,57.98551907160411,63.52660553468847,51.13305900538044,50.09724229455031,43.86947924183976,41.91145775454096,L7
2006-08-07 20:43:44+00:00,76.4527525586426,80.02959698760984,,,,,L7
2006-08-14 20:49:54+00:00,53.79416348748432,57.68435439827273,44.34697351978284,43.02876436351479,43.15448676881212,43.01578764928271,L7
2006-09-08 20:43:38+00:00,45.37856081088195,,,,,,L7
2006-10-10 20:43:27+00:00,,,,,,,L7
2006-11-11 20:43:57+00:00,70.27282530269783,68.6199253982641,,,,,L7
2006-11-18 20:50:12+00:00,,,,,,,L7
2006-11-27 20:44:07+00:00,,,,,,,L7
2007-01-21 20:50:30+00:00,,,,,,,L7
2007-04-04 20:44:35+00:00,,,,,,,L7
2007-04-11 20:50:45+00:00,,,,,,26.158870271163416,L7
2007-04-20 20:44:33+00:00,55.0148359089597,58.34630769263028,46.502598681182974,42.13620211400209,31.79338662984717,31.00219054511193,L7
2007-04-27 20:50:42+00:00,28.0205729659692,36.079102068981946,29.743946081494627,30.047221798203186,19.469606150581505,11.659599235556184,L7
2007-05-22 20:44:22+00:00,,,67.01822717478244,63.248014590240125,59.853378748994594,55.8889610931127,L7
2007-06-07 20:44:19+00:00,,,,,,,L7
2007-06-30 20:50:29+00:00,,,45.77436051899098,,,,L7
2007-07-09 20:44:16+00:00,,,,,,54.07912749664989,L7
2007-07-25 20:44:13+00:00,,,,,,,L7
2007-08-26 20:44:01+00:00,73.98857489238056,78.40547965937235,68.5738607446502,,,,L7
2007-09-02 20:50:08+00:00,64.8221942804628,68.21896293214708,57.6571505002031,56.34090149188278,54.08766883964528,,L7
2007-09-11 20:43:53+00:00,52.43054485669538,55.41613402132729,40.320137815528895,32.5345644299655,26.01627503297544,22.294026615894783,L7
2007-09-18 20:50:02+00:00,60.03928308381912,65.07841850332885,53.55642618176813,52.82602808041395,47.226291804990026,46.25043267758674,L7
2008-01-08 20:50:35+00:00,47.9007935831527,54.57819281863014,43.1307698450324,36.03519144068586,27.712358156950383,23.24939048301692,L7
2008-01-24 20:50:35+00:00,40.97090259071434,52.42136187871799,40.97610972408381,38.64554030930475,30.10360047630698,26.282011073657408,L7
2008-03-12 20:50:22+00:00,25.07045743662143,31.051216733423647,25.729695097932574,23.636927405166368,19.470514438003008,13.685229232376468,L7
2008-03-21 20:44:12+00:00,69.70111017085988,74.76535193417637,64.870693183698,,,,L7
2008-04-22 20:44:09+00:00,63.36540813827845,67.28113423966072,54.20119316364081,50.18338383412053,44.01678629837128,41.81634367301655,L7
2008-05-15 20:50:13+00:00,,49.65700408751729,35.46032659599872,33.949751139700375,21.203263606058822,15.558203620568309,L7
2008-05-31 20:50:06+00:00,,62.909245565174,49.964928478102,49.03163971845019,43.58731858141999,40.829127294977184,L7
2008-06-09 20:43:51+00:00,56.24830705956914,61.78190291220082,49.32047548669664,48.56798085542555,47.58072822109857,44.2454741531852,L7
2008-07-02 20:49:47+00:00,43.54105708620934,48.83815348893257,37.07429965163544,30.028738931372523,22.471376215581493,15.969173940215184,L7
2008-07-27 20:43:20+00:00,72.95342890132002,77.16083385185257,64.91836409869106,63.14114366789688,,,L7
2008-08-03 20:49:28+00:00,54.3155996097639,60.48104284928083,48.376028410583686,48.10853322542915,41.45692807060151,38.38149285621157,L7
2008-08-12 20:43:14+00:00,72.63787097927853,76.66689533518861,66.83427423737173,,,,L7
2008-09-04 20:49:14+00:00,54.98545572428,59.89396839248899,47.13654733011428,44.31388846049296,39.63228535803452,39.12234848562619,L7
2008-09-20 20:49:05+00:00,,,,,,,L7
2008-09-29 20:42:49+00:00,,,,,,,L7
2008-10-22 20:49:02+00:00,,,,,,,L7
2008-11-07 20:49:17+00:00,,54.07947250655068,44.26065298822676,52.84169936638581,,,L7
2008-11-16 20:43:14+00:00,,,,,,22.04362621807655,L7
2008-12-09 20:49:41+00:00,,,,,,,L7
2008-12-25 20:49:49+00:00,58.05976600723344,59.70933628806373,,,,,L7
2009-02-04 20:43:51+00:00,40.81033546344114,47.630517594131824,35.35993431821055,33.53174785779266,23.954861177671624,20.06498617265308,L7
2009-02-11 20:50:06+00:00,48.835058934195786,57.83656919929792,47.56037693834983,47.81843716945555,41.31951839768713,32.91305204466336,L7
2009-03-15 20:50:24+00:00,,60.62851696318984,,,,,L7
2009-03-31 20:50:30+00:00,,47.5895200428731,36.03912684766826,39.14537523650806,,,L7
2009-04-25 20:44:27+00:00,51.42545403420198,55.37363406266506,43.7787973783222,40.13424078416299,35.211748912576006,33.32821444552518,L7
2009-05-11 20:44:29+00:00,70.2930504966561,74.3543593542243,61.89689670041444,56.08494107308156,52.51641297055273,46.19765624185382,L7
2009-06-03 20:50:41+00:00,46.66306795374037,54.94752312666256,43.61969326744595,35.47441763603787,28.46161566624752,25.83790569436153,L7
2009-06-12 20:44:29+00:00,50.77699929888506,58.64249401688949,46.02261667772794,45.71945814698802,47.91918783388245,46.73091659440918,L7
2009-06-19 20:50:39+00:00,57.42495455899935,,,,28.72809969046356,30.32205437598014,L7
2009-07-30 20:44:18+00:00,,,,,48.54036073399379,46.14704653832423,L7
2009-08-15 20:44:13+00:00,41.8528345008967,47.167510987825,35.15488749479794,34.51040385485058,30.939852262707905,26.88340303086157,L7
2009-08-31 20:44:14+00:00,,,,,,,L7
2009-09-07 20:50:24+00:00,71.73596745778052,,,,,,L7
2009-09-16 20:44:13+00:00,71.20624332019662,76.49669553708557,60.93385196102008,56.4910913716732,52.16399318698712,48.6087628362488,L7
2009-10-09 20:50:17+00:00,47.3489305995037,51.60633234359636,38.56624672226284,37.03253850266692,31.597181168480123,26.52241500164801,L7
2009-10-18 20:44:15+00:00,,,,,,,L7
2009-11-19 20:44:44+00:00,,,,,,,L7
2009-11-26 20:50:59+00:00,,,,,31.7974513683768,30.78808831302807,L7
2009-12-05 20:44:54+00:00,,,,,,,L7
2009-12-12 20:51:11+00:00,,,,,,,L7
2010-01-06 20:45:26+00:00,,,,,,,L7
2010-01-13 20:51:44+00:00,,,,,,32.36085465682923,L7
2010-01-22 20:45:41+00:00,,,,,,,L7
2010-01-29 20:51:57+00:00,31.001639803141344,42.77945828517897,32.03592094460957,31.599147911354223,21.470374992059103,21.56537677045766,L7
2010-02-07 20:45:53+00:00,,46.45761632435684,44.53828466857787,42.5385774944676,36.63727007302837,31.50144369391437,L7
2010-02-14 20:52:09+00:00,,,,,,,L7
2010-02-23 20:46:03+00:00,,,,,29.83473924521638,27.746740280231823,L7
2010-03-27 20:46:15+00:00,39.340088259466,47.678609292370425,33.7500786453463,34.128580752621204,23.600818839886923,17.672195956232922,L7
2010-05-30 20:46:11+00:00,,58.47914489343657,46.342190131598485,44.357186842381935,36.56187637528955,33.44416493498052,L7
2010-06-22 20:52:24+00:00,65.48551109282798,68.64337407718071,53.16542603116831,46.454933183876605,40.06795501074343,35.983656755885164,L7
2010-07-17 20:46:17+00:00,58.57816965125894,63.62550124329568,50.58259323613833,48.157082878959926,45.07795437246931,42.87431007094381,L7
2010-07-24 20:52:28+00:00,49.7350697614278,54.1239413713828,42.4663677262417,39.33924942579246,38.14801460884111,36.26080046129821,L7
2010-08-18 20:46:17+00:00,72.24093998337636,76.36539420199924,64.72607077702526,61.04006652944729,,,L7
2010-09-03 20:46:20+00:00,,,,53.385092013337626,49.3801153471467,48.49121109452192,L7
2010-09-19 20:46:20+00:00,,,,,,25.28055489342469,L7
2010-09-26 20:52:31+00:00,50.12817698915262,53.00722876289885,40.41761071516385,33.87635063806281,25.450794213211083,24.22776394163456,L7
2010-10-05 20:46:20+00:00,,,,,,,L7
2010-10-12 20:52:35+00:00,,62.79277318925118,48.84013932110116,45.05781870238879,39.53047165181677,39.70159515116271,L7
2010-10-21 20:46:30+00:00,,63.87866165918415,51.39987887800668,45.93346554597375,34.00713388748391,28.9293844440164,L7
2010-10-28 20:52:44+00:00,56.53353117773432,58.76648245788065,,,,,L7
2010-11-22 20:46:53+00:00,41.33172239122831,51.77080958582588,37.17668951339114,36.22897622465944,26.58736209178068,21.59583969001539,L7
2010-11-29 20:53:08+00:00,60.45394730146934,65.67411344122667,55.201057311150336,51.80634659249706,43.991314963046285,40.303357869361946,L7
2010-12-08 20:47:02+00:00,39.53710118430208,47.057885092402,33.54253741542118,32.934531278477024,21.01726658538967,20.43408883400117,L7
2010-12-15 20:53:16+00:00,,,,,,,L7
2010-12-24 20:47:09+00:00,,,,,,,L7
2011-01-09 20:47:18+00:00,37.59949850760304,41.89508101589822,30.559447734066545,31.24116026702709,22.35292795371899,18.31451112856079,L7
2011-01-25 20:47:25+00:00,,,,,,,L7
2011-02-01 20:53:38+00:00,,,,,,,L7
2011-02-26 20:47:34+00:00,71.25500942691754,75.56141557046386,62.41797553247257,59.01764287464159,51.58930125376104,47.41327084644435,L7
2011-03-30 20:47:40+00:00,,,,,,,L7
2011-04-15 20:47:40+00:00,,,,,,,L7
2011-04-22 20:53:50+00:00,73.70453769061191,76.13449675286684,64.32597641416545,,,30.96889883341581,L7
2011-05-01 20:47:40+00:00,58.490285267127945,63.11551012654171,53.020321397010285,54.116439823597005,54.60557728353896,50.85174987080207,L7
2011-05-17 20:47:37+00:00,,,,,,46.414751455016045,L7
2011-06-02 20:47:40+00:00,53.55964886786421,58.864106415781926,48.59069849071978,47.03628804439062,48.661479615622525,46.7761457432641,L7
2011-07-04 20:47:35+00:00,,,,,,,L7
2011-07-11 20:53:46+00:00,,,,,,,L7
2011-08-05 20:47:29+00:00,60.37778138450896,66.71540525003627,54.92154464237415,56.23886541978335,54.10815376407468,50.84032333058239,L7
2011-08-12 20:53:39+00:00,57.981457703866056,61.98749108808397,48.99125541970291,46.65289562602652,44.39698526294009,43.66781964490522,L7
2011-08-28 20:53:37+00:00,,,,,,,L7
2011-09-06 20:47:23+00:00,,,,,,,L7
2011-09-22 20:47:19+00:00,48.05980830276785,55.782781127746446,44.166201964145216,38.691107024507005,31.67687354624572,31.67252426211441,L7
2011-10-15 20:53:31+00:00,,,,,,,L7
2011-10-31 20:53:36+00:00,50.91612549106559,57.842117400693,46.3626512849635,44.719743628009226,33.09531404170304,31.267480444801087,L7
2011-11-09 20:47:34+00:00,65.44570432384445,68.0603403357674,55.560972203780445,49.68905369162658,39.18755969835355,27.273392360048984,L7
2011-12-02 20:53:59+00:00,34.35126600017611,43.37368525412368,31.841077131750502,31.318166442322223,25.233275739825977,21.24320543255945,L7
2011-12-27 20:48:01+00:00,64.36210864627583,73.82016321649846,67.96430273793368,,,,L7
2012-01-03 20:54:15+00:00,58.05031469994371,65.95935971034,53.04088325319968,51.43791834890405,36.24088442274063,30.657540145418395,L7
2012-01-12 20:48:05+00:00,,,,,,,L7
2012-01-19 20:54:15+00:00,41.57899397361158,49.07086345518768,42.52721153817026,39.96694871822588,32.71874430796116,27.287362476016945,L7
2012-02-04 20:54:19+00:00,38.42837461433691,48.528755881536,39.44297845240577,36.70536689150839,24.643610227368534,19.7064356679678,L7
2012-02-20 20:54:23+00:00,55.71749910640314,61.89406911535787,,,,,L7
2012-03-23 20:54:22+00:00,,47.21809464563189,35.40068043221751,32.77876583250915,21.037436618238075,15.575699381452385,L7
2012-04-01 20:48:10+00:00,66.00719037773631,68.4615752563217,60.97812201892627,,,,L7
2012-04-08 20:54:17+00:00,,29.835442035001744,29.22079461026988,27.71190049461909,24.33706332803934,20.81978185044202,L7
2012-05-10 20:54:54+00:00,,,,,,28.77042512744725,L7
2012-05-19 20:48:45+00:00,,,,,,,L7
2012-06-11 20:54:37+00:00,38.2136318213409,44.94903216569705,34.05280773784638,33.40803401966215,20.53669010799385,14.159113950468816,L7
2012-08-07 20:49:06+00:00,,,,,,,L7
2012-08-23 20:49:16+00:00,,,,,,,L7
2012-08-30 20:55:31+00:00,,,36.89098398330757,31.55235126927692,29.84133132980421,32.381100069675824,L7
2012-09-08 20:49:27+00:00,,,,,,,L7
