dates,oahu0032_0001,oahu0032_0002,oahu0032_0003,oahu0032_0004,oahu0032_0005,oahu0032_0006,satname
1991-10-09 20:18:07+00:00,17.53345506667638,17.37337661866476,52.72496723548184,,,,L5
1991-12-12 20:18:31+00:00,,4.263994141333376,14.249172077935096,23.829911239829187,43.64191289357744,,L5
1999-07-03 20:46:48+00:00,29.454279641023287,20.52912104063355,27.28215291975355,34.19778885376989,38.49956456676776,49.40865645207091,L7
1999-07-10 20:53:01+00:00,41.87329007600847,34.59071138686425,41.65111571513891,,,36.76385390070929,L7
1999-07-26 20:53:05+00:00,,,34.023119605403004,40.50540792218784,,,L7
1999-09-05 20:46:59+00:00,7.524073460766186,10.531806706527613,14.919472027197765,17.744137060650182,19.35909236548896,28.662248027677368,L7
1999-11-15 20:53:07+00:00,,,,,,,L7
1999-12-01 20:53:02+00:00,5.802219826097234,9.829448434422478,17.495286283570803,24.244796642301647,35.02376143878288,36.04057517188266,L7
1999-12-17 20:53:11+00:00,12.037717050516756,21.005438436305266,23.37798557952167,26.20589844718949,29.73375209616597,32.327022647580364,L7
1999-12-26 20:46:52+00:00,,11.078241109407715,13.081607277629876,10.37413403954179,8.947403172173654,11.800213891948925,L7
2000-01-27 20:46:52+00:00,30.03619319048097,27.02989736220664,30.04812098331244,39.06894108094808,46.31313030573937,,L7
2000-02-12 20:46:47+00:00,26.770719383903703,20.6583342426276,26.08678337154386,36.842305704266,47.49147906268657,,L7
2000-02-19 20:52:54+00:00,38.41630225108523,21.936030750364647,30.67593579229388,37.2557717643597,44.503977005235285,,L7
2000-05-09 20:52:21+00:00,,,2.436208908968391,-1.168468396181086,,,L7
2000-05-18 20:46:08+00:00,44.33167087654533,33.26081686420592,38.95642203003029,41.76313946260168,43.27407500275802,,L7
2000-06-03 20:45:56+00:00,,41.90528460704934,44.40945952964895,47.94386752279362,45.57453162995599,,L7
2000-11-10 20:44:23+00:00,22.1435001817898,27.469372803378693,27.437463706267064,30.02509863954486,38.73987987428646,46.00612184667981,L7
2000-11-17 20:50:34+00:00,17.171609800826413,21.31385944108061,22.6970784582358,26.92325403722357,32.14984503279378,33.03390544585194,L7
2000-12-19 20:50:39+00:00,10.620585668781784,7.783611874912629,10.699931586296888,20.38387114558241,27.583098406629965,32.66577111495897,L7
2000-12-28 20:44:30+00:00,6.502054299298907,,,10.222474224969128,26.801894750256498,,L7
2001-02-05 20:50:39+00:00,9.66605947898303,8.99134260498228,15.610907558581506,24.269560605852465,31.59430578659361,34.40879502275365,L7
2001-03-18 20:44:17+00:00,19.34138473991581,17.978912606508697,20.70972305119484,28.52844506874861,35.3353252260931,41.53102039682369,L7
2001-03-25 20:50:25+00:00,34.21520385215997,30.934223425226364,35.906279607405246,40.58395076280505,50.350075159699045,,L7
2001-04-03 20:44:06+00:00,,4.28594074714105,8.594761015969922,12.287570781849922,17.652764308964354,23.956912563986872,L7
2001-06-06 20:43:42+00:00,14.540707425257413,15.48431099691075,14.19660942112037,19.32313062013485,30.29604874891452,37.74400310757739,L7
2001-07-24 20:43:19+00:00,15.00455746199528,18.92905846735374,23.396904220318405,24.115957119008904,27.26275401365193,32.19062321374321,L7
2001-09-01 20:48:54+00:00,22.85166547570383,23.412012688835883,23.65392814151093,24.05873131836692,26.143824146410537,30.80552833583525,L7
2001-09-10 20:42:38+00:00,9.915151143987462,16.924127028428906,16.7594560259324,18.70584532709062,22.509535786131703,25.15752486766436,L7
2001-10-19 20:48:32+00:00,6.67307415344426,10.006644641060612,13.87655105393312,22.22482457966196,28.504649546333354,33.68522272086831,L7
2001-12-22 20:48:56+00:00,10.43667586066017,5.967274948339925,2.911154613564401,14.62576436761262,24.41039024668926,31.27226679602556,L7
2002-01-16 20:42:50+00:00,26.51595926046057,21.63743602217874,20.825571839449207,29.54982927467113,42.73047004045998,,L7
2002-01-23 20:49:06+00:00,,,0.7350575831542354,13.101580548116711,20.383093701061213,27.301533785679275,L7
2002-02-24 20:49:10+00:00,,,,,,,L7
2002-03-12 20:49:08+00:00,10.5066013350824,13.967686900947418,16.126402094062055,20.413130517960003,25.970872216346866,28.91261157624657,L7
2002-05-24 20:42:43+00:00,7.964552770258675,9.619309926602725,11.34142344678361,12.002369616609691,12.482745037478873,20.403449372531973,L7
2002-06-09 20:42:36+00:00,25.236137958016084,28.745297433477656,24.87540962658254,26.61738246332868,32.2890387519872,33.06516916636229,L7
2002-06-25 20:42:29+00:00,24.364274526443083,24.808040174312755,24.16448016788264,27.861623795330164,34.850343354499344,35.112779371073174,L7
2002-07-27 20:42:18+00:00,23.424698795671432,21.827621731916203,22.264890383650453,28.60329408373729,37.0495333745185,45.181049932263946,L7
2002-08-03 20:48:26+00:00,10.15595113759947,17.451278918948816,18.9717127179747,19.44124190807412,19.288201210326346,22.29397930870877,L7
2002-09-20 20:48:01+00:00,14.172369273023609,18.58766538249139,20.885474008517683,24.744922803699883,28.01913722918904,28.03602192189281,L7
2002-11-16 20:42:04+00:00,11.154087314954948,17.592752702448415,16.19002031982934,21.04791470056843,25.37423285488739,27.632055872175293,L7
2002-12-18 20:42:19+00:00,,,,,24.50497543918869,47.76492047747787,L7
2002-12-25 20:48:35+00:00,7.341496176375225,3.054638343873928,,,24.47848251615421,30.775714962234822,L7
2003-01-10 20:48:36+00:00,10.331805450944048,10.10695594107627,10.354162040732906,13.933268352002091,21.08438096970634,27.394274780460016,L7
2003-01-26 20:48:44+00:00,8.902019953657655,16.350961789932523,24.599759114237383,26.43779548574889,29.515923235614345,29.798977809517943,L7
2003-02-04 20:42:40+00:00,7.9877323576015105,5.119018024826333,3.575954877673457,16.223846983556466,27.123490539176743,34.936916300447585,L7
2003-02-11 20:48:54+00:00,17.04601926039205,18.166239434868658,20.8428161895922,30.66336821122612,42.150495442236576,,L7
2003-02-27 20:48:54+00:00,22.63342997004612,21.56736833171802,23.635459588286302,32.203489200721044,42.75605499181797,,L7
2003-03-15 20:48:58+00:00,13.912244526336163,16.85281353053843,19.611605616485345,23.843585864249988,31.45580589436264,37.11288798914162,L7
2003-03-31 20:48:57+00:00,19.770685358070885,24.546617543289216,26.4412044715559,27.071405937135964,32.31929229339599,39.04097177987886,L7
2003-05-02 20:49:00+00:00,36.41022376141104,32.85833308251719,33.2651129608432,39.02513234466311,49.23376722019351,,L7
2003-05-18 20:48:55+00:00,,47.92192723395407,52.147126440842925,,,,L7
2003-05-27 20:42:45+00:00,14.39663337587358,18.844209721046088,20.81933141394333,20.822613724275687,22.012336875533418,25.67714267150332,L7
2003-07-21 20:48:46+00:00,38.94550842815142,35.731560900553816,32.99199738476263,34.89191916893946,30.224062180742127,33.91818598559646,L7
2003-07-30 20:42:30+00:00,,,,,,,L7
2003-08-15 20:42:28+00:00,,,21.12493874189908,22.32000812122107,27.200765599571408,31.29414125583894,L7
2003-09-23 20:48:25+00:00,21.07171793628418,27.542438465245343,27.863922580043067,27.39480093127544,29.31214901611113,32.656869588676244,L7
2003-10-02 20:42:13+00:00,,,,,,,L7
2003-10-18 20:42:18+00:00,,,,,,,L7
2003-11-26 20:48:55+00:00,39.09315667518933,32.30747870330687,21.164472681852565,27.772142523975,32.185482946618855,31.414475953793964,L7
2003-12-21 20:42:54+00:00,,,,,,,L7
2004-01-13 20:49:09+00:00,1.340696401017179,11.595501395751278,13.01690574052506,13.49655713449574,21.17979240400564,27.329040601368224,L7
2004-01-29 20:49:18+00:00,21.54607001297473,26.48827296276335,26.566906228462127,30.67901727493058,38.64189398809306,42.901087217994025,L7
2004-03-10 20:43:17+00:00,16.235861525155325,14.922101437329845,18.005557245524898,25.42829651556053,32.832551193405365,40.8898135697484,L7
2004-06-14 20:43:05+00:00,7.164301810423241,13.675660567351844,16.2631185536839,15.882652849631189,18.980304322594105,22.41482571682045,L7
2004-07-23 20:49:09+00:00,11.024386010895284,19.63342744691897,19.435097433826986,17.98071694357293,19.783746180340813,24.58754744026944,L7
2004-08-01 20:42:53+00:00,15.540125452676,12.62725137762196,15.81693277460387,24.43846439157015,38.01102138389919,46.41144582645944,L7
2004-09-02 20:42:47+00:00,35.669845966427566,37.37828174071222,39.15926960863902,,,,L7
2004-09-25 20:48:50+00:00,23.635102342063625,27.24820054506317,29.13392843858395,31.103051914557177,34.16614732849542,36.20150595163289,L7
2004-10-20 20:42:46+00:00,8.84393527044636,14.751162584769592,17.393025385705815,17.593073215129827,19.06030750900467,22.46424336219428,L7
2004-10-27 20:49:03+00:00,,,,,,,L7
2004-11-21 20:43:04+00:00,9.965184350972518,7.091834056779841,9.372970224507112,17.919823990334326,23.894154198984925,27.3113254420171,L7
2004-11-28 20:49:20+00:00,,,,,,,L7
2004-12-14 20:49:25+00:00,,,,,,,L7
2005-02-16 20:49:51+00:00,36.98723274634415,36.37351723358731,,,,,L7
2005-03-04 20:49:56+00:00,,,,,,,L7
2005-03-20 20:49:56+00:00,,,,,,,L7
2005-04-30 20:43:38+00:00,,,22.35473832684304,23.8755863702896,31.717834008762747,36.99566886325787,L7
2005-05-07 20:49:51+00:00,25.752548596822702,27.091957743891086,26.90820532207439,35.47123645908092,43.74254409932768,,L7
2005-05-16 20:43:40+00:00,,,,,,,L7
2005-07-26 20:49:39+00:00,,,,,,,L7
2005-08-27 20:49:28+00:00,,,,,,,L7
2005-09-21 20:43:08+00:00,7.511412512258946,12.350625929184227,17.011650570113037,23.240906812689115,27.5777333994148,29.16465791580905,L7
2005-10-07 20:43:03+00:00,20.022952507389068,22.388358664413087,20.61790934159775,24.44143763266273,28.5339045470972,28.56946829375736,L7
2005-12-01 20:49:50+00:00,13.461800057204345,13.075909650561291,14.859881896319797,20.54205217342407,25.37284918809777,30.02154005134342,L7
2005-12-17 20:49:51+00:00,18.706074765706187,21.96886889338996,22.85747900243655,28.083156600241924,42.16098383031772,,L7
2005-12-26 20:43:45+00:00,16.54483417364759,12.971046686034256,11.053308777779089,17.663683120896895,23.43389233586194,28.01698856366173,L7
2006-02-12 20:44:07+00:00,,,,,,,L7
2006-07-13 20:50:02+00:00,45.41894778975431,43.95463067436648,46.71398714748368,50.87463594743202,,,L7
2006-07-22 20:43:46+00:00,44.44512224327958,48.69755199584383,,,,,L7
2006-11-02 20:50:01+00:00,,,,,,,L7
2007-01-14 20:44:16+00:00,8.081851757621543,11.918827154648262,15.11734219774834,16.376450583001215,19.78701815105226,,L7
2007-01-21 20:50:30+00:00,17.382863785871507,16.7552167479689,16.069367850302275,21.47283779940689,28.16597185992816,30.471963210839363,L7
2007-02-06 20:50:37+00:00,22.896048692833144,22.928728059867744,25.03794904616452,,,,L7
2007-04-04 20:44:35+00:00,,,,,,,L7
2007-04-11 20:50:45+00:00,30.029844868619133,31.58650379066494,33.21095475601806,35.90405331276247,36.15465252878622,33.68713084686541,L7
2007-04-27 20:50:42+00:00,34.51885054030608,34.39498469261974,27.73948471378067,26.64902771526454,27.557756405924422,30.21632804591208,L7
2007-05-22 20:44:22+00:00,21.57115812911165,25.677842615347863,24.24335076819664,25.32729746158605,29.2957352210126,30.88927048423264,L7
2007-05-29 20:50:29+00:00,31.257632821001373,35.657294860425665,36.16521938333516,36.437904385966974,35.37174524756147,35.92262207605194,L7
2007-06-23 20:44:19+00:00,,,,,,,L7
2007-08-10 20:44:07+00:00,24.01949415143136,28.93396621277577,27.34605697762909,27.31325660834662,26.87466602485036,25.01609894071792,L7
2007-08-17 20:50:15+00:00,,,,,,,L7
2007-11-21 20:50:24+00:00,10.166097773545838,10.089236209477791,7.032240497463889,14.556666023906082,23.104424958831647,23.91137815541301,L7
2008-01-08 20:50:35+00:00,,,,,,,L7
2008-02-09 20:50:32+00:00,,43.05025429621704,21.307013472185943,23.641357595241704,31.68836127698188,34.71948374687317,L7
2008-03-12 20:50:22+00:00,,35.93987931613177,26.55489775899089,30.481447858905696,42.99042753720749,,L7
2008-05-15 20:50:13+00:00,,,,,,,L7
2008-05-24 20:43:59+00:00,24.33280041009069,25.82982941654936,23.69813104714092,22.894843885624564,28.42564003791406,33.16083409982942,L7
2008-07-02 20:49:47+00:00,25.568702948061024,25.3347745245908,23.51926211979668,16.81270075673443,10.645615626463696,,L7
2008-07-11 20:43:30+00:00,,,,,,,L7
2008-07-27 20:43:20+00:00,31.60178632553081,33.908632699750605,33.93664343910988,,,,L7
2008-08-12 20:43:14+00:00,31.255220518264533,33.26991148616503,32.74690749130558,37.60677031542632,38.22643457184156,30.17236063405452,L7
2008-08-28 20:43:07+00:00,28.73237549067965,32.27038251868425,30.112423491580813,32.318777684096005,31.69248531290936,25.892660488088826,L7
2008-09-13 20:42:59+00:00,19.85241663897406,25.29521190219231,25.453848853919844,24.977309523996787,24.668226870186142,21.00562214075636,L7
2008-09-20 20:49:05+00:00,32.658326544647544,35.3257578438786,33.04284016031674,34.1625303330982,34.646841674724406,31.085246489601605,L7
2008-09-29 20:42:49+00:00,,,,,,,L7
2008-11-07 20:49:17+00:00,,,,,,,L7
2008-11-16 20:43:14+00:00,,2.4318335787942136,1.4632560216631334,6.896411259870543,17.03290306529319,19.713169033772303,L7
2009-01-19 20:43:47+00:00,,,,,,,L7
2009-02-11 20:50:06+00:00,9.3282738703894,12.33059097357654,8.716350072287241,9.27895002894354,19.03094128797836,32.04482881899363,L7
2009-03-15 20:50:24+00:00,,,,,,,L7
2009-05-11 20:44:29+00:00,23.06548085588453,26.38260676017472,28.61469994127324,33.216200112840035,39.20813827283804,49.638172994250056,L7
2009-06-12 20:44:29+00:00,14.65510036853532,19.42086161212837,22.01475118625633,21.078119887560824,27.005400687570344,32.66213665318383,L7
2009-07-14 20:44:23+00:00,23.10486768767169,29.79338840009438,27.98480150170495,28.45035677873672,30.37651902874445,28.47879872578917,L7
