dates,oahu0049_0001,oahu0049_0002,oahu0049_0003,oahu0049_0004,oahu0049_0005,oahu0049_0006,oahu0049_0007,oahu0049_0008,oahu0049_0009,oahu0049_0010,oahu0049_0011,oahu0049_0012,oahu0049_0013,oahu0049_0014,oahu0049_0015,oahu0049_0016,oahu0049_0017,oahu0049_0018,oahu0049_0019,oahu0049_0020,oahu0049_0021,oahu0049_0022,oahu0049_0023,oahu0049_0024,oahu0049_0025,oahu0049_0026,oahu0049_0027,oahu0049_0028,oahu0049_0029,oahu0049_0030,oahu0049_0031,oahu0049_0032,oahu0049_0033,oahu0049_0034,oahu0049_0035,oahu0049_0036,oahu0049_0037,oahu0049_0038,oahu0049_0039,oahu0049_0040,oahu0049_0041,oahu0049_0042,oahu0049_0043,oahu0049_0044,oahu0049_0045,oahu0049_0046,oahu0049_0047,oahu0049_0048,oahu0049_0049,oahu0049_0050,oahu0049_0051,oahu0049_0052,oahu0049_0053,oahu0049_0054,oahu0049_0055,oahu0049_0056,oahu0049_0057,oahu0049_0058,oahu0049_0059,oahu0049_0060,oahu0049_0061,oahu0049_0062,oahu0049_0063,oahu0049_0064,oahu0049_0065,oahu0049_0066,oahu0049_0067,oahu0049_0068,oahu0049_0069,oahu0049_0070,oahu0049_0071,oahu0049_0072,oahu0049_0073,oahu0049_0074,oahu0049_0075,oahu0049_0076,oahu0049_0077,oahu0049_0078,oahu0049_0079,oahu0049_0080,oahu0049_0081,oahu0049_0082,oahu0049_0083,oahu0049_0084,oahu0049_0085,oahu0049_0086,oahu0049_0087,oahu0049_0088,oahu0049_0089,oahu0049_0090,oahu0049_0091,oahu0049_0092,oahu0049_0093,oahu0049_0094,oahu0049_0095,oahu0049_0096,oahu0049_0097,oahu0049_0098,oahu0049_0099,oahu0049_0100,oahu0049_0101,oahu0049_0102,oahu0049_0103,oahu0049_0104,oahu0049_0105,oahu0049_0106,oahu0049_0107,oahu0049_0108,oahu0049_0109,oahu0049_0110,oahu0049_0111,oahu0049_0112,oahu0049_0113,oahu0049_0114,oahu0049_0115,oahu0049_0116,oahu0049_0117,oahu0049_0118,oahu0049_0119,oahu0049_0120,oahu0049_0121,oahu0049_0122,oahu0049_0123,oahu0049_0124,oahu0049_0125,oahu0049_0126,oahu0049_0127,oahu0049_0128,oahu0049_0129,oahu0049_0130,oahu0049_0131,oahu0049_0132,oahu0049_0133,oahu0049_0134,oahu0049_0135,oahu0049_0136,oahu0049_0137,oahu0049_0138,oahu0049_0139,oahu0049_0140,oahu0049_0141,oahu0049_0142,oahu0049_0143,oahu0049_0144,oahu0049_0145,oahu0049_0146,oahu0049_0147,oahu0049_0148,oahu0049_0149,oahu0049_0150,oahu0049_0151,oahu0049_0152,oahu0049_0153,oahu0049_0154,oahu0049_0155,satname
1990-09-20 20:13:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,-20.003231765968657,-19.604667022597347,-20.34242719148419,-19.48466263764264,-16.377539944878944,-16.74054633940599,-17.142656167579805,-18.326857934542943,-19.71294140531053,-21.686256601918146,-16.74791232962663,-9.712897439290032,-7.423812930062499,-7.1555607327599215,-7.597006635641226,-10.220685541363666,-16.481697964019133,-17.40997588354259,-20.240291076758623,-24.705603323567107,-23.82670544790018,-18.524414879215747,-13.93706895499386,-7.777184126612658,-2.058063620654755,2.8039716745084533,-0.4307991612867756,-5.2635994641832085,-7.135237216012778,-4.957874314055641,0.2548444826205738,-1.4601724476732163,-1.4099423122245878,-1.6679490015816232,-1.39466074182213,-0.2351959641163009,-2.761812911499737,-6.942312177238113,-8.827661060699901,-6.047770438546347,-2.8578516269004126,-8.447365891500132,-11.287425756217925,-14.015120690848669,,-12.884537817930044,-10.275013742379022,-3.902129893577712,0.5634199256681007,-9.484158615594133,-10.16767486279638,-7.275964140516371,-3.550788811237629,-1.0858217557030705,2.429215575749081,7.791877769432141,10.813226797066696,11.048474226958954,12.585100951470524,13.39708261809677,10.661632832116512,12.457348533093128,17.855979639305325,11.56717185749882,8.397186827623987,8.187069276420704,8.74469966670843,9.622732055934105,11.954793531252628,18.085025907576146,-0.6717130560622457,-1.126783175877786,-0.3168686036664365,1.137442357895348,-0.9533311550120926,-5.173281121023846,-8.34510518596573,-7.310204564582035,-8.095652210214759,-9.115454984384938,-9.72075010758803,-3.020978186477185,-0.6033072111873807,1.4389352330901006,-0.8353874475736796,-2.5688301877601942,-2.731490608522556,-4.444929212834776,-5.853332859674928,-7.511903494557552,-4.583532242802546,0.4023561272683083,6.572433093770167,6.69512831455475,7.870121105527251,7.742895453728669,7.722232131708249,5.03256826065011,4.875041452705953,6.038901873395438,12.204867653735494,16.95268199926004,16.958413649512757,10.20908475726512,3.68672972507688,3.689021829490657,7.149633552199272,18.18710711935378,26.017921467572336,29.17457738561868,28.39276430677288,22.56754923172285,,,,,25.614328842301063,26.779888947855632,26.861641764998453,22.742486543588623,20.263358032282287,19.5274679910462,13.14954332463318,15.513958153736214,18.224517846522296,21.16801906266762,22.426949271647764,26.43835256075825,27.163359479201063,28.443864157451426,L5
1991-10-09 20:18:07+00:00,,-4.191629876663339,-4.463725522106224,-4.936930935653358,-6.13875020988998,-5.828324803909778,-11.01664240519982,-14.5333350668557,-13.322777777864836,-11.20407351703487,-9.655702304354977,-13.278010350319803,-15.050964121622552,-6.605021782398213,-2.3948311395257726,-0.5338675557261947,1.0296804637989894,11.542182371173666,9.598804776100804,1.1037103554410823,-5.586754518945144,-16.22087823806529,-18.37945322036958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.429162857447227,-2.7891013626104764,2.2064709610589093,3.397228026177804,2.1290420624753974,4.089482873402635,7.895261739832825,13.596288278607528,16.40092466305607,18.601315256108947,20.123687354588988,17.666142930507835,20.614737140821347,27.52777092545881,21.086082878298203,14.416215094218284,12.16543984079352,12.963671739387088,14.847023583515057,17.04815159306522,23.048952059282684,8.903068048461924,7.183137134775703,5.512103423457802,3.207642123801519,-2.065524177374953,-5.791338205308759,-14.389327733712635,,,,,,,,,,,,,,-5.580434706754606,-5.960402405255624,-6.095311090727442,-6.660347068056667,-11.751333878250405,-11.310699201057089,-12.215345291839904,-1.324500452048152,-0.9409909242467096,-0.61591519652064,3.148511684721253,6.800272103753129,8.005348698341615,4.150078113764482,1.697840006963265,4.238541233526475,8.484926885721716,14.519954682549049,18.498729191916137,21.97700759361389,21.69314449506461,17.36005538898675,,,,,,,,,,,,,,,,,,,L5
1991-11-10 20:18:16+00:00,,,-16.141800463749707,-18.61683108188647,-17.89392734545946,-16.608278183827412,-18.151654469658347,-20.59646902361164,-19.547525330467632,-19.08247295908212,-17.52709071274976,-16.49424850143087,-15.667558707652065,-9.71944001851996,-11.780687531208615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.650100103658577,-8.233400626292962,-5.4798565361522575,-0.5176847151824694,-6.49301907161593,-10.08397033136524,,,,,-3.366693955759349,1.3936666541265432,-7.154961951288072,-4.591781749734148,-1.4718118744868227,-0.6561675904152664,-0.3037004368314294,1.3437628635125214,1.5641888162129316,13.850275151080425,17.869383746184667,20.23424824542017,19.8113492981604,15.1341424418147,16.456129848797822,17.376747061140133,7.167732654386729,5.933072758333064,6.340027515150228,7.534631126854194,9.733691917518629,11.485038551281102,18.89305090221449,-1.2010288412651673,-1.53679435663115,-1.2957340682400385,-1.422558410314506,-5.044243731368333,-9.01331736770779,-9.867525583762944,,,,,,,,,,-4.068756666431048,-4.396215867694551,-2.885780508262136,-5.698561499357964,-4.3982951770392775,-4.408935677250495,-4.387486046661465,-4.166499731272376,-3.880137371529519,-3.733012402126543,-4.621939307022633,-3.519948703416906,-2.361791383914094,-1.1056514832806783,3.8430200036301767,8.903071197218035,9.968351713780237,4.52067102028049,1.06224209911997,2.7172412603781138,5.5522931110259535,17.755695205880635,21.49027109294681,23.71938958335381,26.2130660767545,22.6575951771534,23.62066280605141,29.45802263079721,36.99225383138901,30.992232466471464,21.6530859322786,22.0802012156824,21.54821476476761,21.620283618292987,20.08910711270753,20.02059810231832,16.331820823739083,23.215980168134955,26.44712057977877,25.915965022885864,28.24561759355658,32.98588224941411,25.1857854970565,28.72681721272921,L5
1999-07-03 20:46:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6724929356162725,-5.053578184081911,-2.805140625038382,1.4127217208814438,0.8191199812835155,-0.1002121661066741,-0.5181929135171599,-4.382857951702516,-6.918784438269688,-6.519911537963451,-5.105360593329489,-4.0059295243015285,-1.440447244038063,-1.0139129231090829,3.600528390094758,-0.5216006633543906,-6.276825524713054,-8.23203157954623,-6.85032131106161,-5.30686164349045,7.802421889686706,9.546006852449556,4.955883861600647,4.299479005570855,6.713091723904342,-2.4220880154706625,-10.312544917876052,-11.535008583086055,-8.692988422745817,-2.686923510462296,3.261387822791158,3.743696549971687,5.031299401632592,5.986324077325283,7.033977836162674,6.835624321106372,5.305718196217895,4.279235512921551,6.177152218873787,6.815547319109437,1.2869512321610723,-1.8171093794338828,-3.980694493904931,1.049660419659784,4.621111468947237,11.5052642572434,21.74654981912058,27.99021366794657,20.151822312012523,22.03630096979621,25.070347440468737,22.00019800084367,17.837870916066215,13.87267749495765,12.75048179804547,15.145925807816312,15.039564251826365,15.94420389203924,16.14590379951631,13.788547953542029,17.146272604495792,23.78719013226552,17.5797767407467,17.573532800205985,17.001616635329285,18.758077329526675,23.202445104808405,26.270174910082662,35.8922664552105,22.554780773101072,21.08977842468135,21.371320506729,19.626669578690965,17.421892465856466,15.22565409483114,14.085520777001506,15.080857728808628,14.352547500000846,11.402859419541702,10.77065310609614,11.979467104811302,17.604378891938268,19.453627284346133,18.31537759454366,17.98778493048859,21.84771833188486,21.592566104825035,18.858167786899696,16.272250625286496,15.53593486344393,16.552424174738984,24.541383032359835,30.546442955516063,33.79211891592645,34.50285057931157,30.84022961551217,28.09574389869211,26.19250782208013,27.88500369110793,32.717219559898865,40.56455518764715,46.71403544977647,41.57133670270372,38.49144135726127,,37.94894449716204,42.10685298136997,43.74021885650242,,,,46.77883342223361,52.23330812392476,51.24866318942263,46.28684988041667,38.2211917120968,39.57806420551931,42.08183999754614,40.84433335886105,40.44273598700417,40.58406429759351,38.016637211444966,40.20742342434821,46.85589700392852,46.06883973596572,48.31762042931429,49.798965003896015,26.73974082131766,,L7
1999-08-20 20:46:55+00:00,,,7.777342779978996,5.213801629459296,7.54257202667442,8.207859019809325,6.325098086178227,2.993409148561949,-2.880383082396886,-6.164470878208213,-5.243735385198214,-3.462031958995213,-2.491483581229378,2.96839714842048,2.7259336188233982,3.780263170744578,2.642438803365637,5.118471484695936,4.8793019897043886,-0.6307047308888507,-4.315114031625192,-9.093488018368292,-5.874720352545955,-6.036712838710759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3789721205458425,-2.334223386021522,-3.501115711286292,0.2768141766469656,6.079098484554967,4.49520898738519,2.5792605372341715,0.2480905803415527,3.692738717960979,5.041213157914585,8.87566416876605,17.49709545820598,24.417421053937183,15.32053377391995,15.82565809273827,17.791301033790962,15.804979501227736,13.106519058474817,10.995514858038137,11.639872905485849,15.494642869986988,15.706913136996477,16.353461944218683,16.388041439179556,13.790248592565128,16.921889518134233,23.278171271845984,15.905819288514037,14.401998218735953,14.136911503618132,19.66879317923097,23.532347463450424,28.409410838028965,38.71341175511076,25.06476658939168,23.30337251747445,19.82054466901792,17.799707453418677,14.332166647198637,9.68790823719636,5.731352289179044,7.895863698640306,9.018461427497645,7.725914778327544,6.805611501701591,11.621339453493729,12.497122407937296,15.629417187244076,13.913684552893292,13.293607362550866,14.468408682683927,9.571705336752448,8.250691421333403,7.346576655241179,11.325297420662515,19.36685792319354,20.73775381286304,25.032392515375324,25.346611481254744,25.77469850118068,23.64920493389144,20.667482781850985,20.9116265678206,22.43188127163553,31.537512673455947,42.49292641593951,47.99492678381011,41.76668195987848,37.58859300782517,37.091985624637005,,,,,,,,42.10234846215383,51.12340680483429,45.87691778094389,36.40426866762111,39.20166875940936,42.40265413678382,37.57660472956188,36.7613114380775,34.73687347936942,31.370181403152817,37.87379345818253,42.172162593535305,46.65228405586527,50.95040480853048,52.5435034318316,23.424085329769497,,L7
1999-09-05 20:46:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,-8.839177322624867,-3.817006531928423,-4.722754918229545,-4.434996057526665,-3.1152384905988084,-3.126732152674574,-3.377650083746002,-3.955036542717198,-5.28922774942239,-10.30050117661263,-10.406678456897067,-10.088716312997544,-9.536640896308292,-9.253025915385784,-8.147874904441156,-6.113744437194957,-6.155218020460656,-5.763537121483981,-6.310337334523489,-4.925277277920755,-2.954117433059534,7.290867408259205,10.090906135751712,10.930743185227048,13.414439365216984,,,,,,,,,,,,,,,,,,,,,,9.835682926372122,16.403331068000266,21.66427621099184,12.363191601060464,12.046935798099604,14.360269302416288,12.074296877700547,10.017193382907164,9.775081454300144,8.817843284121206,11.828098686992336,13.76968037116452,14.21751443492374,13.956423200636737,11.581610536015678,14.653806050314248,21.21372582811387,14.289255193827389,12.184942127073755,11.803394739801142,13.85966313119026,18.59017755928752,23.24694417198189,34.87845079089611,19.01521342670867,19.192129553113386,21.16621014692288,23.04790348728062,20.331882605792128,15.977886130529193,7.720093696878631,7.449414636654639,10.27908077131885,8.319519037629938,9.823997893040412,11.937758230835405,17.019801792318212,17.994560936125996,15.088574106807847,13.173657102470202,12.72432656786012,12.573429727954746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.50848697646469,48.30589879191124,49.903556324649074,23.81818934313565,,L7
1999-11-24 20:46:49+00:00,,,4.477980677004224,5.319534319926169,5.38917304345208,5.04300367857358,3.741828027374052,1.0585957012697418,-0.9800054656154898,-1.1133016241133258,-0.965101636699996,-3.394899475502352,-5.573423410046312,0.0749108574774359,0.9041243873609456,2.1072438363790056,3.1294146931990108,7.984629939692381,6.13792756020026,-0.0272873259590515,-4.033330728224033,-10.690889834657217,-10.57605239029559,,,-12.090727108555798,-10.771981112900086,-11.344446285499618,-9.99018647983121,-8.693482631737252,-9.265099981713169,-6.595224545998869,-4.925805124351809,-3.802667846646826,-2.431797097815881,-2.7307787740750085,-3.657515740459008,-4.623072476729474,-4.467796090188604,-5.390460691697084,-2.989254391998921,-0.4069308669691525,-0.5441689868712614,-2.612937932477336,-4.348174654944571,-1.0922532441573696,4.281946258013103,6.787008573441549,7.332983975780195,9.991959287976972,13.597038807402155,6.216049091038999,-0.7916320010997595,-3.1775943845833403,-2.0460900421050345,0.3565008218642951,1.0461470585648147,1.3589302615993464,1.3256616325505692,1.187530508761653,0.7810666124966061,-0.3296361516187593,-1.9517272422403409,-3.441645059253336,-0.3518704853574708,3.794166262936925,-2.680351896039264,-5.454048785385497,-7.931712680785147,-1.7983872074925809,-2.23696712275918,3.742108284131037,12.73791229257372,19.94334426514655,11.633126130193494,12.049934000070802,14.970618802269923,14.954796836243869,12.70586356643362,10.990651186829698,10.127761439231314,13.129847720956858,13.20140118283099,14.386764058543063,13.992823561822613,11.812130048074422,14.460348581760025,20.374257172099853,14.014837594109691,14.36111314097592,13.42382993520639,17.266754171701816,20.901138692398952,24.143634391849712,32.73367025962973,19.15267753233155,17.804616144500624,16.65864236810242,16.029310637364855,12.35709608762052,8.28321171934067,2.750418766359216,3.933351231059211,6.722744557031502,4.806602315219921,4.951854551760434,5.905875195157118,12.06139425130116,17.582076670398656,15.007947688821542,13.073964602138153,10.55616252176621,9.991924435144146,7.2100984415619855,8.037135650014363,14.7557533517878,15.785292204772364,15.092036408512795,14.347926278941182,14.325609404507956,14.073704045677498,12.065125464935438,9.669703472335426,11.56729726808538,17.175469637060328,24.551864193497646,28.57653981387004,28.681461936501456,23.00035207339706,17.881549555780037,19.09588713795928,22.04250995633436,31.647079911273742,40.54284963639181,40.88157388778674,40.86630372733718,37.33049871655838,,,,,,,,,,,,,,46.27594875021183,49.32837178149797,46.95957422814829,17.07171985282852,,L7
2000-02-12 20:46:47+00:00,,,3.5961933694691863,3.5904549933677457,3.916581905778572,4.233157853052484,3.984884203857874,1.9023797453939617,0.2357644126034417,0.3988667889080231,2.016291852281925,2.932210128108414,4.024003498507832,9.082367982594803,5.682699909391731,5.041352168219241,5.243598997268315,11.635785815111266,10.716830279063622,4.77350947814669,0.7061111852393496,-4.335664558275787,-3.837366141589096,,,-5.099598060312492,-3.990619515478485,-4.814377945498588,-4.591901676508274,-2.3910368258325727,-1.0700797228326917,-0.5961961542310845,-0.0072507663304814,-0.1958151306966051,2.7222747679367583,4.0950375592517885,6.566799866173247,4.8320399164771,4.815403097135297,2.9744322608534697,4.050386339716941,5.322698444469113,5.317109680250577,6.679649924081358,5.90119450238356,8.679834598459694,14.118374442683455,16.04264219829792,16.29419339027289,19.18573646478848,23.069624270720382,18.50994661807913,10.61053264636674,8.732521992255867,11.77522177757103,13.670772845016902,13.818036025303142,9.637303795045884,8.565448409215854,6.732904622525811,8.158314628703383,7.517055368133087,6.007226330725467,4.758523273250538,6.680363838225946,8.788296295542429,3.008003972578842,0.1866028611966244,-1.856838685906556,4.29700644635043,3.879268655401453,9.07362563653155,16.58187270604131,26.06503373415211,16.931361318746504,17.684093924952773,21.196527819803133,18.642248534652303,15.77317049466735,13.624820540250475,13.986185180190624,18.972250129053744,21.94926543158161,22.68663343019765,22.26781188004844,19.927136171895143,24.19616897106777,30.896168676682684,24.45400349868995,23.6701222932031,23.368421105710432,25.589521362928814,28.511352142462528,32.62725224109048,42.3566021745936,29.049537689796008,27.49239411578652,26.71141291598117,23.646962380010663,19.834548448778133,14.092999991530334,11.922065433633078,12.802090646350834,14.932568634801909,14.26287353630645,12.689428142749897,14.377222713947562,15.860668236765532,18.15581905216729,16.389066774337433,16.49232661257164,15.694337613621604,14.763641438124097,14.91914828492568,12.494645491885844,11.67789917487132,9.942626738244522,9.101768341504934,9.302998055078174,10.831861104376896,18.96743999025028,18.879110556214385,20.876456924573795,22.92455726352276,23.820994042109504,29.33178368101379,32.81439624153351,36.040533961692745,32.671255814561825,28.222378365915947,29.75460824920849,34.17634493549543,42.42080735673499,,,,,,,56.668027424684695,51.054170554173766,44.0084864294229,47.07776554127926,,,,,,,,,,,30.77342574864051,27.78299672746188,L7
2000-02-28 20:46:42+00:00,,,4.581891398706465,4.759238406887095,3.294715782392384,1.3732473359244026,-0.860128096292078,-3.549353563126888,-5.053003627584775,-4.460413326628918,-2.876392877272521,-2.289871882387265,-1.72383902234147,3.96113508403404,5.799347515722536,7.081759484204318,6.634748209081172,8.283803789846864,4.930308854889107,-0.006262262951881,-3.218217560323191,-6.196321991818249,-3.6451986995267496,,-10.476267936489128,-10.389006301802633,-6.2518643300472325,-6.515992739069416,-5.317644855985411,-4.0652239758396345,-3.174496387821905,-3.4016963433644016,-3.754512071010334,-3.87239227272389,-5.165925194450056,-4.691047859978629,-3.420066140809284,-3.785959120114205,-5.860857963060143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3790425133795,15.658338770663123,20.613590893654354,11.78007837916991,12.507123884262692,14.748622937007603,9.870599927448346,7.423127672560857,5.468486928397721,5.4092692028746745,8.298305607957174,9.92764216309376,11.658011866105468,11.478016758888744,9.80921771015682,12.751760751895707,20.831968944283965,15.969441052310446,17.32962859418577,17.38102167754104,19.810451439286737,24.897447382716912,27.24903782025876,35.71967844556044,21.408837501933604,20.73694849646761,22.04754165672737,22.965801095571987,20.65211337577657,16.876963009583616,14.637379081433629,10.93304694348964,13.577637669715768,13.093103549324818,12.15784305686612,13.278297742007132,15.183471189751003,15.939901290692708,14.04634204994547,10.787120982545716,10.59152138190723,10.682131316294468,10.479085331216035,8.673247319246912,9.374954546703126,7.725834319570844,7.4885984233578915,9.160624848170771,11.307737154584164,15.33400686742192,15.66023942397666,19.34797973540638,19.83746158311901,20.53792236393592,25.412090830182503,29.375218143647565,29.40686493698479,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-03-15 20:46:37+00:00,,7.705250908970507,6.175568501268815,2.9875291817359235,2.097498955823382,1.3585050873135531,0.9548419135327746,0.1806907767972929,-1.57231674609122,-1.458388554933766,-0.8667592948671252,-0.3021706765893948,-0.7352264613776904,2.9212875632487467,4.775699775164201,6.24931818399426,6.779864737756548,9.5633052773132,7.283729484293341,1.6718174441403726,-1.536360885841763,-5.147144047821004,-3.1075106405963133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.404405083898013,3.5518985413147908,2.3267353507407496,0.8106908799981916,3.744699807408268,8.019806862103833,2.903042045338285,0.429055717112776,-0.6968629302171969,6.263729659496127,7.094967256625396,11.4022102822342,20.840795000543075,26.16105594557948,16.635959413626463,16.202645739586643,18.28465634663833,16.368522954062087,14.25582586396545,12.222995568057945,11.628651301938383,15.03042672500168,15.383815410292211,16.252383037291988,15.71646951097352,13.767463574712524,16.77458474414334,25.611261948571634,20.67159232270904,21.832186577056063,22.987234415071043,25.42252113928277,28.80907957148172,31.970986830243906,40.87339822493084,23.41015550641328,21.52465394106976,21.745010903868348,20.323199765542583,20.747077096509702,15.47554685556966,8.899785270184484,10.698577481379251,12.162548147487106,14.828890997023864,13.51629503435082,15.985981441183291,18.13209634396139,19.613545892406417,15.248752651805356,15.05708097531374,12.320752105694815,11.906724233535147,15.481619605114528,12.468669951685472,7.718537763163099,6.819648597529588,6.280327566859525,7.745188833103135,13.759871942369587,20.730061818499355,21.9057950908317,21.932276049437867,22.200308973206084,23.380072358940733,27.21928178763289,30.8153947830418,29.481989848322563,19.889482186167648,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
