dates,oahu0027_0001,oahu0027_0002,oahu0027_0003,oahu0027_0004,oahu0027_0005,oahu0027_0006,oahu0027_0007,oahu0027_0008,oahu0027_0009,oahu0027_0010,oahu0027_0011,oahu0027_0012,oahu0027_0013,oahu0027_0014,oahu0027_0015,oahu0027_0016,oahu0027_0017,oahu0027_0018,satname
1990-09-11 20:20:05+00:00,-9.641397619305192,-9.664889430533002,-4.501451640307817,8.204118724966449,9.691147396676126,10.28573533943544,0.495769580239801,1.2789235579691796,-4.560213209259894,-21.729727880110666,-10.131314639741284,-2.6093524250430344,-2.5341862289435304,-7.204644677255686,-6.570437509669256,-6.252600577802955,-3.65829236458696,0.0954931910746959,L5
1991-10-09 20:18:07+00:00,1.6167085093170588,-0.2137855116329006,3.6619559383268494,17.06344798647692,17.66593677513376,18.9043081011011,11.916378628526925,12.582098715180123,5.876354380321997,-8.27298560824334,-1.7910718182043572,5.130651557832627,5.534968559624413,2.825282150107695,5.970323907606169,5.479580625743858,5.656652729411477,6.13414657302267,L5
1991-12-03 20:24:42+00:00,,,,-16.221673991790777,-11.827770560497893,-7.349459302062282,-16.5283049728628,-18.404196811300125,,,,,,,,,,,L5
1999-07-03 20:46:48+00:00,0.9002880344328954,-0.8047684912105988,1.4676350834249652,15.874249377554513,12.287963332816076,12.42498779565354,7.0081505398500905,12.125227326384138,12.871247472981652,-2.8233299146073163,4.476688290526917,7.325063241878084,5.718406889012966,-1.21863869301282,5.279215574662338,9.403904770979508,10.547441165795238,11.481031038390302,L7
1999-07-26 20:53:05+00:00,-8.55806327919533,-8.271804403264907,-5.458853333334842,8.165117177361306,6.463822763787876,6.005462434097617,1.2284963882034692,-3.0394914832167066,-7.827986071005203,-21.31020782230612,,,,,,,,,L7
1999-08-20 20:46:55+00:00,2.407768976159634,1.902311169864616,4.037931167444232,18.83223319549944,16.867884214127077,16.083817789384234,9.961917251191906,8.990594536299714,4.224213348133267,-12.127888687814607,-3.317797300690266,3.236788640567578,6.663008049477035,1.262783845874043,1.2987815527432365,1.7414858503102657,3.0432227385683426,5.49786218952116,L7
1999-11-15 20:53:07+00:00,4.827475030219699,6.061447717457843,4.631085840814773,21.547038528414845,15.307660024438569,17.669473346800505,12.25354086484343,14.493677361519236,10.274522234943486,-5.554195455195839,1.3833558490826856,7.672580655523497,7.758205193652606,2.4891170076594653,4.194587844661697,6.6217283679714,8.215998479907213,9.098555405352208,L7
1999-12-17 20:53:11+00:00,,,,,11.649039839175494,14.415849456149603,8.659152321552895,17.739587427132037,13.589303819021875,0.1900782088518644,2.28232153563386,8.300943165375287,8.237506917862978,1.4277524398110837,4.883410658429915,13.241404726996343,15.51338595282948,17.8588413426091,L7
1999-12-26 20:46:52+00:00,-12.020048795768702,-12.686036751244943,-11.547272620357226,1.3063001995266508,-0.0411546198054107,3.0128847973990807,-2.418959369177733,0.6709093947250956,-3.522367876167432,-20.33539001220382,-14.482555356527843,-7.750325004157217,-7.552124096908093,-14.028011768584198,-12.420095672050431,-5.23468813574137,-2.6273864995062777,1.687393445654932,L7
2000-01-02 20:53:03+00:00,,-7.445145266988005,,,,,,-1.5398988861407252,-7.617854692857129,-25.31343365590085,-20.98120241547665,,,,,,,,L7
