dates,oahu0026_0001,oahu0026_0002,oahu0026_0003,oahu0026_0004,oahu0026_0005,oahu0026_0006,oahu0026_0007,oahu0026_0008,oahu0026_0009,oahu0026_0010,oahu0026_0011,oahu0026_0012,oahu0026_0013,oahu0026_0014,oahu0026_0015,oahu0026_0016,oahu0026_0017,oahu0026_0018,oahu0026_0019,oahu0026_0020,oahu0026_0021,oahu0026_0022,oahu0026_0023,oahu0026_0024,oahu0026_0025,oahu0026_0026,oahu0026_0027,oahu0026_0028,oahu0026_0029,oahu0026_0030,oahu0026_0031,oahu0026_0032,oahu0026_0033,oahu0026_0034,oahu0026_0035,oahu0026_0036,oahu0026_0037,oahu0026_0038,oahu0026_0039,oahu0026_0040,oahu0026_0041,oahu0026_0042,oahu0026_0043,oahu0026_0044,oahu0026_0045,oahu0026_0046,oahu0026_0047,oahu0026_0048,oahu0026_0049,oahu0026_0050,oahu0026_0051,oahu0026_0052,oahu0026_0053,oahu0026_0054,oahu0026_0055,oahu0026_0056,oahu0026_0057,satname
2000-01-02 20:53:03+00:00,6.98657471926503,7.339324353880738,11.956123332659324,21.2305332358008,16.832741421018476,15.5461681613124,7.6120268327557,7.411483015606845,10.71347148791488,7.755120923905371,0.1405031406929434,5.741059507267917,1.9152255842880568,-18.085312800052986,,,-11.867065258396408,-5.24125312991453,-0.2563548440568537,2.191879674780851,0.5301556785634398,-1.7321585414831049,-2.378630801681864,4.116340415269058,8.677095419651451,6.611213630985582,10.39272488066176,14.876177755207763,,,,,,,,,,,,,13.191073105806687,10.961566287147686,11.131015417760691,2.125045375058765,4.196101657992,3.5677842788353167,7.136187210213785,12.694869637281862,14.798360556049026,10.825070468220446,-2.082143392222469,-4.999510418470446,-9.83875266870268,-16.63615755248785,,,,L7
2000-01-27 20:46:52+00:00,29.923634472954426,11.83404811663952,12.992800176404325,22.81538639814521,17.598861219947572,16.920879294917768,13.630311227743276,10.851130352736018,12.60854061516875,15.46228299972418,14.051377471201375,15.878396823440454,14.745260171514012,11.7139985052546,3.3033742799515013,1.282040393829191,1.6831438213537413,4.659731149124831,7.652983844827972,10.701575237747228,9.84882326402676,18.58699782428957,31.366125019120297,36.25248734358859,34.57496588462276,34.50293321309166,28.21289846543904,19.25499759553197,16.251629008828523,16.673627469102414,17.357667976751053,20.12563206800641,18.534685385701213,9.423300448146335,4.486346651098945,4.775453975864188,5.460393852437797,11.142959427303085,16.24960277045939,22.75974972340355,23.526506794910524,26.440016245169005,23.729285736599564,18.150531756321453,20.6421874733356,17.749783050263538,17.08387472371316,18.26874266081121,21.60266802800933,18.7906230777101,9.16664259873077,9.218522862758912,10.100848058138665,-1.4927438424901465,-1.2510365588471406,0.3898550862127973,2.568019094341522,L7
2000-02-12 20:46:47+00:00,28.84252969517845,14.94024518487964,18.31523850851581,26.587091529937087,19.869283574102507,17.491176111132706,10.516001252937285,8.923093617042218,12.515013421261989,14.321444643105876,16.536296156607396,18.98397414162903,16.321668991291315,14.416339678686615,8.760871303800224,7.152381117477271,4.7914522903811925,2.222849165159201,3.349144684440593,7.529548800811055,8.88199702619172,10.002249490277991,18.60523171212243,24.27006623321329,23.57229317868621,24.69190750903465,21.001441426481552,12.747654292851967,12.852897351246972,10.620378001103369,13.098193639141035,14.32821813212048,13.829986150994165,13.57626330919477,8.064494534874607,11.615683956902355,11.716320980780491,15.01622178865876,14.863656208022382,25.280692402709203,26.558713312865528,23.952537209687588,24.840014167497305,20.158845479626148,20.40064346654225,17.761213951219208,14.017726703909052,17.19469517777993,18.217144955878783,14.785244286727318,3.734203991742029,3.327156550824605,-1.6646566987032316,-7.919652556386945,-7.676917360281598,-4.862002901032211,-1.824836871981733,L7
2000-05-18 20:46:08+00:00,3.2394308012025066,4.5938115369571095,8.313541987195912,16.619590711885945,12.99725941300061,11.469569585121992,5.6506531945457406,10.54776067513933,13.61864038932278,13.634194635768475,15.601480182953647,13.390480833408663,15.6032835214998,16.18028432285369,16.60933387792073,20.03126981674413,26.25444556198846,18.77411957194449,13.218759229434855,18.101912955890096,24.648817288515808,32.639315026337464,39.86158683343735,41.57235193107334,41.52496584557711,36.73248011541838,29.484329109262543,25.060900290731286,21.69398833869257,25.058287759990453,26.892798248105304,25.747562190596128,27.33704507732126,20.958715332525568,24.40927947840702,26.66247923188377,23.565336758436803,21.58777767489549,23.68943227827459,29.58785009445803,27.63112908948852,29.18176348645518,30.838284681438832,20.07048231334197,21.09525007054397,18.03497560865551,15.613286561922298,20.87134611505944,24.905525552937096,21.7602920743352,10.4302594605678,7.883786370210292,8.185531925265359,-5.886603125766601,-10.404941890567354,-6.837579107746639,-3.227501453207064,L7
2000-06-03 20:45:56+00:00,30.15485741523944,10.84657578623536,13.25239209775924,24.15564843699885,19.80478486559833,18.561699292552568,14.208598323679793,16.76258055997188,18.38418849087932,17.66123562375488,20.869789714516497,19.63467635180771,19.132725465273584,18.04435370454229,16.53204024892273,14.878366869676452,15.353152749844304,19.06127872641768,21.23248821226969,19.49444546968116,22.610174219654063,30.91943309307061,35.723059081202564,33.88802729379722,31.89741850408948,33.823722400604524,29.55054677827842,23.88507775686609,21.167823657520103,25.33388985563256,31.16972731858402,27.757435725607635,30.319928457331454,30.80213094010304,28.88804749143288,28.0063719283573,32.67843006743178,31.101088851711086,31.56376148437411,31.24785986964984,36.7716001331966,34.89511781822754,36.84015323508283,23.50899130641338,23.43172949621157,24.31241617660169,19.976456058906084,22.86999231622222,25.67885689238626,32.647600769136254,19.22086651630416,12.615760271788638,13.379796635388116,-0.3673662932814476,-1.8579196874616333,-2.2973549626258234,-0.7380841610326834,L7
2000-06-19 20:45:53+00:00,23.427039267619843,9.22923597797358,11.44193357391294,19.13409981202312,10.705326802547544,9.333969473937548,5.121592174403036,6.812978351180053,8.30907181701131,9.063630948195945,9.494510760725426,8.071134283231176,6.63209725878677,7.980567953607506,6.440282081607807,8.735959332833021,12.605919684002435,6.391943766430357,3.901149065019729,9.827526693657218,16.749668485852975,19.03785888618096,19.29802968885049,27.82882857521575,31.73062934002308,26.84944420504797,21.030787321449683,14.18790748701707,13.246126209593632,13.91868400691075,14.487873459929656,18.555694736597346,15.923542245775623,11.799449904370032,11.951601793632596,10.654388918621155,14.021331464308464,16.730311663182338,20.4475000696404,25.64661585323105,25.231861783545583,26.078535982470143,25.490969567128108,16.6757630494239,16.406175871725925,12.86796415127402,11.453768806063897,12.815416299002944,16.936781228986206,13.748417371951213,3.20153732215393,2.647491577190022,-1.2647142378983411,-8.555435437549464,-9.535938602032129,-7.584345690170732,-3.60944052986069,L7
2000-07-28 20:51:26+00:00,14.9303840940623,8.406498344046783,11.289979526317053,22.80664812738853,17.351524718019814,16.724054898703656,13.994373104780882,14.660966756098713,14.1564269191044,16.16197389973918,11.448472901251584,8.655382294856897,4.9349405430287465,8.131549019348343,5.4296241818030575,11.265719200289183,8.242985092473623,-2.2248807924878027,4.296260191116366,17.077692297741045,23.86601997564169,20.17037760494397,25.84088806164513,35.65689366594816,36.23476516301282,33.62728801280017,30.538340588085035,22.371622405724903,21.5924729268227,20.80607451200298,22.34927975741225,25.67620683055488,16.660210131671903,15.915639476390542,11.520708436299191,16.330685287208148,12.411073570064168,18.40615951691773,21.23043913908034,22.1598495972248,24.172151359202967,22.19106196463371,23.68292763565954,16.339260098243955,16.97857836561596,18.86925100066093,18.44999089600597,22.14256404316229,20.16321000599761,18.725428704402205,9.358983956358925,10.57304376522733,14.03563793614635,-0.9334246950627318,-4.702085854625709,-0.4161668051739924,-6.243132714631052,L7
2000-08-06 20:45:09+00:00,28.0216499749187,8.685303394952243,11.736161943644918,23.143896644699364,42.651859007174494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.2066869441725,L7
2000-09-30 20:50:41+00:00,13.20841738188155,5.220866677347686,9.249360078081295,16.36251648905014,8.903698587707463,9.059441985706105,3.0049555664429843,4.43441767240655,5.548874591603052,6.759705543019372,5.265566429720874,7.886101965237994,6.476443499072403,4.86129728475083,3.9578769039683945,2.8932906533540472,1.5747273721532449,-2.457794756785766,1.480698643692762,5.224917788873942,7.440382634047367,4.032453824248758,11.633831759273855,17.50572797735089,17.06876683414868,19.752161742526805,14.312250383033746,8.06394853502103,8.495280329255083,13.47483730036704,13.111314963939815,12.736566166136694,11.180538488169052,6.622438286737243,7.855082122725506,10.221793213192235,13.568541753137364,16.3158281773259,19.849518375783955,23.889953126783443,23.71470885491321,19.394258546912592,19.68249361667929,8.956305977298232,10.634267506577771,8.712872467002533,10.241192573371428,12.835847493281204,17.1636728399662,14.98214992098345,-0.7367935950982482,2.710669202794513,0.5470268831572372,-8.568024837075829,-12.689017469474168,-12.525292764602892,-10.881633418611994,L7
2000-10-09 20:44:25+00:00,24.24360543652637,14.085363417244414,12.069448105316711,20.34362013042012,15.44357383710577,15.229457218134815,9.051524680834934,6.017515160316727,6.0003194385993694,10.774299030227816,10.275599745507726,9.057107450989164,7.324473243020591,4.899170669579807,2.135129443649987,5.413363941033986,7.5685714284762255,7.178398457840743,9.859301855725809,16.065665645231174,19.5815880088297,14.527386530373928,18.17750851730976,26.39019060313377,26.294998667505617,29.507552511268543,22.366563357309296,11.738524309118125,8.963217578401675,10.608023189943465,13.962170681360355,12.697738743677986,7.127937752732933,6.531288565950366,2.2362403247438287,2.3124713435736943,3.4156940454918256,10.168719886949107,10.971414446098375,13.180005616561017,12.535803503483532,12.258471024671683,13.15780303321105,3.84783019677867,6.506234056304724,6.243874185409094,5.23882883377123,8.654067803964821,8.431793474118972,6.49389297793677,-1.120968469376926,-2.001689424609161,-1.5096201403045446,-5.781211992792821,,,,L7
2000-11-10 20:44:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.66002116635711,22.216829498563463,17.671697959084554,19.51470504576693,20.764023149997968,21.98157560821774,25.302484590131577,27.375121260648783,31.73281186330405,30.62747027888209,32.18788183516897,29.253730918249108,21.44130168853109,20.78817401802145,22.97961651263564,21.257269008038904,24.71864055589152,27.14934757625721,23.27702790172306,14.753469414320785,12.58997041723163,9.797270663195157,2.202942570864169,5.296751991054868,8.828492469778137,14.222187410337613,L7
2000-12-03 20:50:34+00:00,8.231839766929298,-1.2367441453952286,6.082585005126571,16.30092232070252,9.656868689621206,7.521442483905044,0.92646948441142,2.6220319669410865,4.0815558547575,5.700364231204123,2.921198113603523,7.940887661853861,4.834603861217623,-7.128612084973272,-15.672056093024448,-13.709618648629382,-3.793055144372041,2.5939824664870588,5.688644754270971,8.344694753392911,5.689920742701993,4.6493809266561,4.466100078650797,24.67443720626117,24.80072446298494,25.57056120136081,13.101933869168583,2.854626822778314,2.857947197629375,5.007580013607679,9.396590506513244,8.173560551185716,3.256140575140342,2.160076499013307,1.1635321779238583,1.8608273183759496,3.482292606466419,8.400143896141717,13.858953619596978,17.77112826382285,19.60198231275315,19.45465854958801,19.566267500325825,7.258201490382607,7.87626524202922,6.141129983519665,9.880462348379208,13.027299882619255,18.177822765716048,14.660535609738648,1.0111148214241648,4.829736790773673,3.4794021191072377,-5.541655664081047,-7.870957303354292,-5.067978745298975,-7.179785174339486,L7
2000-12-19 20:50:39+00:00,6.278057084717608,2.764892222471074,6.189008525190493,15.175981468003622,10.686360051555562,8.735580414061042,2.900974348786951,1.8454170385881647,2.108725372417757,3.741314627387348,0.2707960497373974,5.796773553214509,0.3445992540524278,-10.905669738669564,-16.643099417027994,-13.599157078084172,-5.033931327612951,5.144906545770089,8.637887920145277,10.000723612290184,7.758754776287491,2.9230685080307435,6.571900465282939,19.44467498560628,21.429347109720457,17.069412825934908,13.729424721982328,6.838088699205335,4.803775454787781,8.966947993554333,11.61232354370162,11.062707467954466,8.405793266621883,6.661850766037931,5.767874237606231,5.699174343007696,3.120988466489353,5.512985665518089,14.233923523498776,15.892673605004626,18.66231240252804,16.325061208197216,17.28960399784206,10.045443540026811,11.388580720669024,8.735130223676562,9.784360485225957,10.478540214111105,13.766050070981224,11.61586373460384,3.511691487656313,8.66877735996769,10.272436688062813,-3.378940590216017,-7.500072164211868,-5.547210584747612,-6.011184801005257,L7
2000-12-28 20:44:30+00:00,14.47303297830897,9.31664365907483,10.845122107967116,22.41455930356347,17.22429159667905,15.17099570238656,8.42797533620107,8.13767617081035,9.585570025407131,10.437923430619996,10.3843182893287,9.55369428536524,10.48328114180704,2.372424871079297,-10.242652022575092,-12.57503676718395,-4.491261177546163,0.3320064942439674,3.2043542620894114,6.093854725780809,3.631133289040293,1.164177165598077,5.631508475590107,12.487140288159216,15.766108494907646,15.355895001169284,12.738975711160585,6.93813918970226,3.9026961362990287,3.651563542607062,8.864061808489557,7.946762486440048,5.344501524413389,5.405138234481542,2.732224161469124,4.849807761696199,4.302299874541792,6.203158100163248,12.401352603970864,16.210197856208975,18.55867904479145,13.306479303892864,16.262865549351137,6.954390273586612,10.213790158077732,7.260845631318912,9.857018570034295,9.988640682110196,13.678841191210187,10.996693541861683,-2.9018450752198204,1.8376443963538136,-2.332998180544716,-9.216810749126088,-7.856119040607964,-5.1909520517793295,-4.921262969334568,L7
2001-01-13 20:44:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.80379254965448,,,,,,,,,,,,,,,,L7
2001-02-21 20:50:38+00:00,16.180590958974115,5.976832091534789,7.053358524586848,11.120683879335363,6.083827084303376,5.9023511378956,0.9815212295452588,0.4660172505485893,2.704052838872642,6.3964756008697,6.724872723389755,3.976228373057144,4.82729614245044,0.1040834348863949,-9.01369536533799,-3.743439224003058,-1.1164179314916995,-0.1024092560639002,3.0747836149447143,9.168745243809164,11.53305126143447,12.42590813793806,25.3135245507409,35.00932061846048,37.02511926199045,39.55574602380368,32.75581040168922,24.32752631451253,22.04663376826992,18.281323118532505,17.650664039531776,17.95033908587397,10.438191659990933,9.966755014772954,6.5497962364650855,11.786360728235858,11.287642075080374,18.613097572077145,19.29410360924166,25.36650470013935,25.35316600806384,20.140842289564084,20.88052963456977,13.147707768330529,14.603994548661907,14.035506534331828,14.159232955481942,16.772007857414543,18.32361677040924,15.80289429408282,4.014007170462921,4.255283177192588,1.749945922995281,-5.4267302811101885,-8.279790464362879,-5.056843985717469,2.4349142130749586,L7
2001-03-02 20:44:23+00:00,4.557478781715317,5.49416270114408,8.847476525870569,13.830925297474302,8.955578044022932,8.46669556324677,3.2218738685513584,4.871372498870243,7.89467199535754,9.862494616726485,8.535312839491734,8.665124345416174,6.836568862771848,0.6837930080265258,-5.178500466785367,-1.3563956053133035,1.3397600979105624,3.624964561506309,4.77430459159035,7.072654675816277,9.424572114520906,11.383219340894808,21.610101408400563,30.8366430781394,30.187284801246204,27.77418662792126,23.284921742860984,19.07568839553553,18.66349037563399,18.50804987029166,23.535306760758417,19.096599626728946,17.964362280158735,12.311628475927542,10.19658107754134,12.535307995260904,15.491990784028172,13.218839450228682,15.326302119243412,23.199737727523964,23.4008564793868,14.283566451745028,18.49672903215374,9.95211377663406,14.260898305539651,12.913053576399516,7.691009319238435,10.61698595883352,18.053013956459367,17.828220546731743,2.5290729095068327,2.1357477562288265,-0.439822003006161,-9.108832347366349,-13.805699672327286,-12.59036444917643,-8.737727483768452,L7
2001-04-03 20:44:06+00:00,16.244476243538116,9.41834846922828,6.213874032494502,12.396708939329208,11.57477023927196,12.161472172560709,5.26809707107418,6.013883206040717,8.929175249341272,9.980095444731234,9.320009953157063,6.1093072195472935,5.801941637680415,4.643350836157062,3.264070400494859,6.080663839025164,7.780129498531451,8.8607504933457,9.293403633443967,13.932951613824136,20.157146546968534,28.07463512021485,34.78162540157848,37.28351605176592,34.37775616974683,33.18187276046989,29.93252926221423,23.41548597906856,24.006001035227992,25.204178268671104,29.360707033882903,25.94462595770944,23.507273869716187,19.15501724512861,14.345655612935069,16.935631310134468,13.161716122930812,14.831034788760824,20.356300925934413,26.3978556581894,26.62231032734575,28.28678360733597,28.05530668210089,19.468570401832103,19.33491321738772,15.53719858610544,16.53582670673309,19.2278846240794,24.473992377427983,22.045723146057007,6.261742576541142,6.160333573426367,6.226679509334332,-2.093464967937741,-5.078498390060553,-4.711441781483778,-2.5934874831874346,L7
2001-09-01 20:48:54+00:00,9.520487158953305,4.289547369858741,4.61324818105962,13.68601723123239,10.589854086288009,9.542424122051807,4.966429023946822,3.0976736021612425,2.8199706119495667,5.907308310920345,3.654173517549436,2.3260056090119208,-0.289969390185424,-0.1834711306983911,-8.713848921444487,-2.8804027303470483,-5.163063506098781,-7.663878055482438,-0.5814671415043597,10.096939650579886,17.901604018487348,19.74897013191963,24.056429333753314,31.834294979076915,35.334771730082466,34.78837483260969,32.146721142884346,24.94304714394743,25.25998539040816,26.958582253965616,21.06560497943451,24.680931045083,20.421781797308423,16.07232101945887,14.81624652730508,17.96896351868378,14.623123525660736,19.30626603189011,22.66644439991377,23.77065623636674,24.015057318988084,26.81988574067968,23.891169193477225,17.594566591190954,17.16926830462672,19.583731479026405,16.541280880685434,20.104123423416496,19.672056673477435,16.759387635722433,8.75861786428589,8.559995617285315,13.58591428306232,-1.7948869608976967,-5.546700036728052,-3.384970950854823,-7.269012399940522,L7
2001-11-04 20:48:37+00:00,13.649552300373267,1.949410979492728,2.86743761902155,11.046456053242167,7.700255710755502,10.022192028228062,5.63027163075576,3.918015859660853,6.257521827248289,8.242385401237977,5.370323822640141,1.782433731452342,0.8262209228305035,-7.561453377142787,-12.708523944926904,-6.457020150659269,-4.530367870647344,2.2141399851179373,5.668572214994735,9.218437829543188,9.99542375385616,9.42671698617873,16.990582662646016,29.42357805092801,29.304617645103,29.16299715335008,24.10471385412268,17.60215251721967,14.031636298209683,14.432397998146422,14.439599925215086,15.617546374595562,15.154933516080035,11.875353865335114,9.278060815127404,13.931108270342303,16.496273668618006,23.29760087701356,24.97088600309397,30.675393451536145,32.54031050161034,30.674622668703005,24.073189420676385,14.861371010632062,15.617126954515273,20.02994395808357,17.9066185248272,19.07791635948184,23.91527033154284,19.46083148955712,10.136037236978112,8.704050909869556,6.779044492978943,-0.5455027219841899,-1.090407921605313,1.494139140642036,6.4853460560058265,L7
