dates,oahu0010_0001,oahu0010_0002,oahu0010_0003,oahu0010_0004,oahu0010_0005,oahu0010_0006,oahu0010_0007,oahu0010_0008,oahu0010_0009,oahu0010_0010,oahu0010_0011,oahu0010_0012,oahu0010_0013,oahu0010_0014,oahu0010_0015,oahu0010_0016,oahu0010_0017,oahu0010_0018,oahu0010_0019,oahu0010_0020,oahu0010_0021,satname
1990-09-20 20:13:50+00:00,34.86934893435383,55.15943269406652,72.6766881650835,79.923367386164,82.04688869638174,72.62337278315155,80.36001008688662,103.52375388975572,108.66705352267005,114.01727249492588,108.62653875745114,92.9729545711475,89.08536102664004,89.68578169780542,91.5333469478178,87.57420776756615,79.21309678929407,73.79655730912907,63.75440738162402,59.34301794632487,39.70607525155459,L5
1991-10-09 20:18:07+00:00,,39.34583673810448,64.61081047834894,69.57395782689596,69.73426343668113,66.14945277810365,75.37041954741308,99.866054827555,105.45350181417292,112.09700186823576,110.35163405616848,95.8313949145562,94.4094778515042,95.51062677806416,101.15389228139313,95.86449859470376,87.44257909262525,77.65521647545249,68.0174319957403,65.33390653121299,,L5
1991-10-25 20:18:11+00:00,41.51648536262901,65.12679646873356,82.23832661351636,87.30954476190323,86.79707521385893,74.02111434668052,77.29352459625758,99.0021169152793,104.07330909144736,110.21653555378852,102.70630182695504,82.87314611419893,79.66710292568868,,,,,,,,,L5
1991-12-03 20:24:42+00:00,,,,,,,,,,,,,,,,,,,,,,L5
1991-12-12 20:18:31+00:00,,,,,,,,77.32855849814716,83.36871630416405,92.59985122753298,91.2317735247729,79.42215900745786,83.05046282464687,86.80108430515527,93.98779568294124,90.35484072022903,79.99803434314555,67.59846211304915,,,,L5
1999-07-03 20:46:48+00:00,36.03122285052228,51.43903246426177,66.8526374488585,70.09264742084729,70.82178576271122,62.380234451073406,71.94416627788708,96.72166293360432,102.2776365615914,107.54292328568556,104.23481507087024,90.0518601479214,88.05780034523849,88.87219011821364,93.1506731395928,87.1686324869982,76.70163180766599,70.22911719402548,63.533667193649,66.22526100251075,47.00074832751798,L7
1999-08-20 20:46:55+00:00,38.12037148472115,53.591200304084566,66.3827024291896,75.18417291189391,75.29824990924497,67.15676566311782,63.75407734527044,,75.17969707485098,76.00231765915005,75.49834674733839,,80.099909743143,79.18556504700513,,,,65.99708177403627,61.77090842543602,66.34127015298387,45.40403041153661,L7
1999-09-05 20:46:59+00:00,41.283404560084215,57.17764158191724,70.8817502562688,74.33582493576094,73.84623256913402,65.88766032225514,75.35914620276944,99.74392647787263,105.1408584995889,110.41308335287748,107.31157556414637,92.4090499036225,89.2863102239665,85.86064353737855,86.47239674600814,81.45280768969006,72.62615373988133,67.37332100346339,63.116542870288605,68.04905341586532,43.85286455039742,L7
1999-09-12 20:53:05+00:00,24.337660061079195,37.278601689086685,57.75035554364595,65.19370067196672,65.1729933201989,58.20940238533839,67.29285573603968,90.21412161620056,93.14944136155812,96.682694108167,95.339656614509,82.00904647278539,79.60741546833628,82.07538687952407,80.99367226608977,76.34524301523547,65.7976450723131,58.353353575562046,48.64131182874871,51.43599733323899,31.43479282613095,L7
1999-09-21 20:46:59+00:00,20.45327877828828,33.96532217696275,47.00737344128208,,,,66.1520439603828,90.38873664857512,96.7960268972507,105.52718477700076,106.31572650593384,91.0574071378777,85.66916828589409,87.59674234141974,91.06424048271349,88.99891916382093,81.11857466717642,70.75920413203674,62.07473842036879,,,L7
1999-10-14 20:53:13+00:00,18.10030213669375,36.25271428882007,51.54441728995118,63.16268110392654,64.71472559662656,59.89423763128688,69.45225316899594,95.1284680789798,101.9134243364401,109.05340492309246,105.75850466210431,92.06723695542678,90.5941595258267,90.48507860356249,95.95254969236662,92.16190096412518,,,,,,L7
1999-11-08 20:46:58+00:00,6.544937558953221,18.98944411127722,34.7877221193887,47.39143415560651,50.318448751534696,42.70589127567007,53.84728120475454,78.29331537979496,85.55634455493278,92.34732537770478,91.07814437944911,,,,,,,,,,,L7
1999-11-24 20:46:49+00:00,20.071478559142943,34.827564488597744,55.99811206062584,65.51369745726589,65.96046035818378,60.104784966364086,69.99264635582382,95.12463109540144,102.79692571404829,110.3471442748266,109.223693969449,93.32761419870864,89.90323045481901,88.84981598867081,92.36186445538168,88.40853809182592,75.70624056875441,62.269132584014976,57.26302813566405,50.95485553379861,29.465626393284342,L7
1999-12-17 20:53:11+00:00,,,,,40.00497714022789,35.607287778658616,45.9909546839487,79.64019200343412,90.40555428213892,101.38141777818836,101.32357362890096,86.64014259378261,84.68769111456908,86.02871476643668,93.11779169159428,90.13417534402429,81.91420892483654,70.3980983266935,61.43988415974872,57.01791268236625,,L7
2000-01-02 20:53:03+00:00,,3.177253928139182,14.037825571399727,30.36362703825456,34.33388445062112,32.06373255460092,46.76513377013243,76.38635572773029,85.10249119383627,95.80928623971286,94.65538262011562,82.03749687199824,88.30828711186747,,,,,,,,2.666692922807858,L7
2000-02-12 20:46:47+00:00,1.8445942673783529,13.718981713968423,19.898032405167843,25.753974646581977,27.25124771985512,27.067316891527646,40.42028355622737,65.8443564850143,79.49383806133513,90.11074555996348,94.91090297046183,81.00844778965812,78.50112021474769,74.55203875665764,,,,,45.74489419087028,36.43318773905848,,L7
2000-02-28 20:46:42+00:00,13.497023986287692,26.8600689722275,40.07862633795134,46.95217445343838,48.020490744539785,42.48567835356937,56.66746351267027,84.85920472238932,96.3516927624474,105.21068841911136,108.06790852819768,94.03467882708658,94.95475690408098,99.54535861687953,103.86239633909447,98.92499165040869,89.82817060718476,77.87035279322039,70.86220714498633,,,L7
2000-03-15 20:46:37+00:00,13.862732384054247,25.8157262437552,35.15516594414277,36.79704892903902,42.75781415431994,36.41108079110921,49.66525983848767,77.81487624194823,87.63520045308513,96.23613048250236,102.94862784922265,90.03139917405885,88.44207187143641,88.39421015365653,93.6514478719914,90.121197590099,75.66682656941151,65.74800954598909,58.36808374421766,52.88539093139269,32.810229727991995,L7
2000-04-07 20:52:39+00:00,15.941599522439038,28.706255010215195,42.65708649581201,46.85301308213056,53.81111343042622,54.35176271970259,66.17975380341933,91.84118437561024,98.92605575404492,106.13481112030824,109.5659606041678,98.59620773927853,95.76348371677236,96.5895919871109,98.50974846879524,88.90709462263602,76.8461094704924,69.85681967413912,62.60232866259221,65.42683094318329,45.10355948424605,L7
2000-05-25 20:52:12+00:00,27.20057166458644,41.24944419856849,52.354103134337294,61.300528450515024,63.97185989209919,59.056247614866464,69.28417556114672,95.6623536194506,103.11096741694192,109.46289850879444,107.15362554154508,91.4631217919832,88.41723523440602,89.20485255169883,94.43451023991416,90.90525079912668,82.28948527997258,74.60604044801775,63.40245976257869,65.76984914567237,44.22049521704761,L7
2000-06-03 20:45:56+00:00,44.15004748780523,56.09983275069631,76.69174055082048,86.39934952293646,88.2570797378629,79.95429982793705,85.14246828615343,109.28352809786207,115.61048124491292,120.71168422364389,121.29120906919232,105.66577127825622,103.40921263483064,103.46937428336922,107.42264168935576,99.66280856276344,90.77001996690628,82.07677232847792,73.51911188252805,70.89697980850558,47.22321700792002,L7
2000-06-10 20:52:06+00:00,26.698822791032377,39.98888116978769,56.16869264740236,67.98006400099726,67.47113052397033,60.95323453043999,71.33961144621618,96.51170027398608,102.15892664740352,108.42458973048932,106.85953719941335,92.73443566052104,88.57522241066404,87.97790310460584,93.20383798380615,89.64669014531894,80.3557505368103,70.07489077178113,61.08290527972958,,,L7
2000-06-19 20:45:53+00:00,48.98841346861831,66.11534109660462,78.07442761239902,82.25145280908662,79.71149063440009,73.98844529339013,79.65501897642919,106.31756019991958,113.18126228037724,118.25892800439948,117.329644943543,102.17491330178588,98.59571960940976,99.24490971392592,100.19760037059908,97.3493422529205,89.33583762466057,82.9875414423305,73.94916320829887,,,L7
2000-06-26 20:51:56+00:00,26.49139187198876,39.68046534550207,64.33206588955987,71.63259989486423,74.77146657058618,66.53952506645564,73.75794503668406,96.95565812137885,102.68581706096798,108.4670147682052,107.06546411964212,92.94750850014252,90.9780023613974,90.67548344738438,95.15905100740844,89.05911519156854,76.56193393616266,68.00779296226656,62.20241055127568,65.08312443175024,,L7
2000-07-05 20:45:39+00:00,47.42785524016944,62.205800516139135,74.82768514078897,77.38546909720903,71.47202170861826,59.48821491258937,62.720120019012754,86.43402813600811,93.82173385327448,113.76850225613326,112.85860765647976,97.12766798043354,,,,,,,,,,L7
2000-08-06 20:45:09+00:00,37.92601434102087,50.24271786349386,70.91545496989558,80.03223433020544,82.60969548819538,76.6951890357105,81.66953506790628,106.0569658197257,109.80638273301726,116.52941716607565,113.5351559329878,99.25917059766702,98.75915718579417,97.87853263094416,101.57252059742096,90.64852213037445,82.27791093195695,75.83387252266415,72.62075771426488,75.47268365303694,53.8624333970762,L7
2000-09-14 20:50:50+00:00,,,,,76.82985620071726,70.53188802608902,79.70290680391916,103.41426468187515,105.12136243766967,110.78197024220864,105.44785938270093,91.62334038998908,91.18404162284077,93.6573797552858,99.16763452320676,92.16089267877383,84.91531426233934,78.39858385409116,74.2172571806383,73.29542197781122,,L7
