dates,oahu0009_0001,oahu0009_0002,oahu0009_0003,oahu0009_0004,oahu0009_0005,oahu0009_0006,oahu0009_0007,oahu0009_0008,oahu0009_0009,oahu0009_0010,oahu0009_0011,oahu0009_0012,oahu0009_0013,oahu0009_0014,oahu0009_0015,satname
2000-05-25 20:52:12+00:00,24.206787756182383,26.527678238725148,24.142192842816552,23.10960717969036,26.167865499236253,23.57795204139724,24.7924213135527,29.9671628311665,25.04089987142785,21.918614439598983,21.58952110811877,20.934715526718136,16.320382465829066,22.04740129632447,26.78017920888808,L7
2000-06-03 20:45:56+00:00,39.77686279175637,41.0961359171212,38.75892812473161,43.41249176994372,43.974046501423096,45.251312927266966,43.0124560964876,41.05970093718266,39.35334175241471,35.63256668562531,34.869595587803026,32.413676579349634,28.29677478108261,30.852822484620727,35.88801940594677,L7
2000-06-10 20:52:06+00:00,34.40502567337835,36.283078414262775,35.351389169691096,35.77089138308246,35.569518853391344,40.38314119574668,40.5352063381393,38.94165926411676,36.313182963730185,34.15154074991114,33.09884773279484,30.22818447714704,25.95034100303632,35.29816596785935,40.55432597738494,L7
2000-06-19 20:45:53+00:00,34.93524960253156,37.507237506854814,32.33889780575662,36.55294376074589,,,,,,28.55263807757532,20.39427476609405,20.356072307215623,15.722538551440277,22.67218447850428,34.955774830440994,L7
2000-07-05 20:45:39+00:00,38.77052351748749,36.145275090641945,33.35163899668884,32.63510285216624,32.35438291132767,38.65613472325052,35.58407889797972,,,26.36576919188516,21.33043898947582,20.66870549125233,16.055698392781885,20.26816183808501,30.52858684717324,L7
2000-07-21 20:45:23+00:00,27.462691310540617,28.46018385487593,26.336187318549708,24.0998987312489,,,,,24.045878542642885,21.65334451709329,23.008539437853607,22.459894322895888,18.71156616265372,23.81187579042769,34.79958006301542,L7
2000-07-28 20:51:26+00:00,22.302372009021315,22.40409063011065,21.13511190287416,21.093403396630475,22.099697446957727,21.73575660924315,20.508045885692347,23.38300959766245,21.45978866445185,20.10752024760995,19.731230106859563,23.107286780786275,19.548073423846446,25.986778506660286,31.928237575489565,L7
2000-09-30 20:50:41+00:00,15.547407167412514,17.153873012929814,14.108946597608892,14.02396237044117,13.7425216518416,12.967561694233227,11.109189474032997,15.675338943510331,14.130149631650744,12.185182444788104,14.442128931156567,15.341733772818348,10.67573794741208,14.365899550842636,20.538902365456742,L7
2000-11-10 20:44:23+00:00,15.803259010492685,17.919705716267924,15.111906395735566,16.274061680608124,17.406790815040534,17.032069698697025,17.05762962054035,16.948566325482307,14.218252118308644,12.54372585198554,13.800923401922072,14.658678536400672,9.891622101536674,14.028534553583636,19.877218237213302,L7
2000-11-26 20:44:25+00:00,32.91702363185059,34.801889305883726,30.093113707453305,28.20065269296994,31.08670068799899,30.28753323424845,33.92891029492548,,26.360898688425344,21.17275000731253,,,,,,L7
2000-12-03 20:50:34+00:00,19.23569048904637,20.15723423334913,17.273513106371198,17.44537290963742,18.3345330472,17.52734076510028,18.05248097919341,18.881829474017568,16.779237957682266,,,,,,,L7
2000-12-19 20:50:39+00:00,19.029801044353302,20.48173527290483,18.230389343078013,18.24119489803733,19.397269388272832,19.85359902190664,20.520337725295377,18.68255406774469,16.132245143161303,13.746883943075453,15.244665601990125,15.752363370174248,11.288480446012638,13.709694293210358,20.79783010993011,L7
2000-12-28 20:44:30+00:00,18.424914642195617,19.953103766929143,18.60261333856538,18.67059103048269,20.69984315886632,18.030494859325188,17.839921686305022,17.705542437768116,15.71739072884078,13.564531906043584,15.200360892527238,16.988112551676675,12.656117336475134,15.16245433630409,20.951221167256108,L7
2001-01-29 20:44:33+00:00,8.093490132687887,11.065450171917352,10.685739516357184,12.509158902950722,13.130962369697269,12.77502085932043,12.942772299326784,16.23048747232769,14.662814734027236,12.082362168551937,12.277305944598869,12.579853970982198,7.184990216633771,9.779642583573184,15.230181461201404,L7
2001-02-05 20:50:39+00:00,30.070839760942285,19.086525740271497,17.020457210227775,17.659653297888212,,,,,,17.43924193909521,,,,,,L7
2001-02-14 20:44:29+00:00,,,,,,,,,,,,,,,,L7
2001-03-02 20:44:23+00:00,13.583101208321136,15.631666283549542,12.359918133982363,12.767232861037115,17.543853075950576,17.813869438810435,17.830577176443036,19.97553096384714,22.932120289366285,20.68444283859572,21.526896862725764,20.114291835068684,,,,L7
2001-03-09 20:50:34+00:00,26.19380229456144,25.90511613389619,24.361622590767325,24.775117594236463,25.123483386835083,23.99682118306489,23.756278572395416,20.44975934786321,23.693239388673025,22.875277858701995,24.8256031366272,24.141987592790976,19.82759557239823,23.551924338299248,29.49314750852968,L7
2001-03-18 20:44:17+00:00,28.453673174622672,30.229634201914955,23.83539991630962,21.873372250928703,21.441376118701907,18.885124953235024,19.22141699176556,24.62863042701572,24.040613073621977,18.45843697210157,21.84980299879932,19.045459508554025,15.512253648239888,16.815395185745174,22.56030716823524,L7
2001-04-03 20:44:06+00:00,30.38959883647105,33.481157501429834,30.9060676995846,32.3764019312215,32.292809173485,30.910639329495588,,,,18.138994756140388,18.790365634297213,19.28556103858104,15.363299674852756,20.31919842420169,28.057703611495647,L7
2001-04-19 20:44:10+00:00,21.915249303308453,23.05306010113311,21.222414029622552,21.26977713883148,21.38260767722268,23.99060947623008,23.55572371346957,24.209037520045243,21.422639380213635,16.495175096575483,13.421389006290193,12.82540004972246,7.924442530502146,19.295300105147792,27.063938377798987,L7
2001-05-21 20:43:54+00:00,35.49064146448022,35.814283329224075,30.2648111020883,30.15874052260625,32.494953481109754,39.32074702042578,39.47945706789007,38.112315994322856,35.00232676675815,32.30527752515204,28.02210557515361,27.51908044511784,23.048587539683123,29.165144632543623,42.16933151867919,L7
2001-05-28 20:50:01+00:00,23.06468258429508,25.34302336166272,22.63055587010467,22.13095293427113,24.645438764478595,30.903932978775043,,,,21.72228334595701,21.91281228401443,16.19834869300051,14.544230453634183,22.19277782257164,25.614579300460218,L7
2001-06-06 20:43:42+00:00,24.70215850087061,26.312556040169987,24.65867503746482,22.34192416218521,23.87278708814796,21.38790039090449,20.661807591196503,17.736512819911827,17.86315969840784,15.559225505012831,11.405683485775498,10.448013800941805,6.108389062796951,10.096791479616204,18.271686393098594,L7
2001-06-22 20:43:29+00:00,32.51137897477851,34.0101953412377,30.07767473979945,29.409569980531327,31.536240615605934,31.62307286291256,34.219121081096205,35.82376113193352,33.81589941270077,29.080086155369127,21.19187687629524,21.138683277196964,17.860940097132236,28.61099880150024,33.99136492247911,L7
2001-06-29 20:49:35+00:00,24.22634751403676,23.1324874075749,20.413087156141945,17.911424052943918,7.868962050456673,,,,,-8.75396558259789,-8.762914155097679,-8.446584943715925,,,26.53647950986328,L7
2001-07-15 20:49:35+00:00,24.781405554735816,26.116418099049707,23.70127144903566,24.718886996468147,26.95665614310101,32.32348129255037,34.66642853652581,39.12239968269216,28.53008001043632,22.46089562932277,20.59669323400175,18.714226888937308,13.823077794051734,24.35441331894185,29.194223973813475,L7
2001-07-24 20:43:19+00:00,38.70240682578103,40.72448339482382,37.563623093663445,37.79840566040252,35.735467996602004,33.736576602764394,32.719115581480075,37.20554523749061,34.32582448269904,22.22045672404677,19.485042574231407,19.534670745047062,14.756187507127486,26.239041965110665,34.49042173781982,L7
2001-09-01 20:48:54+00:00,27.116867090199523,28.81055466679897,26.366481971592705,25.77454120201636,26.73296757757885,28.00084377610088,30.25493410631193,36.499096661615226,33.02742580158101,23.49500814715658,21.891365631053844,20.75931355174277,13.205235027774584,22.76919804962131,29.14064236083848,L7
2001-09-10 20:42:38+00:00,24.04865265379472,27.22493993604016,25.64240880320751,26.20508358633344,27.29393017753573,29.2067755214791,30.574015082477263,36.28745210347252,26.62263963713061,25.37209999100548,26.28608560900099,28.234402252592137,25.464059032154537,29.99331749397935,36.43964337963943,L7
2001-09-17 20:48:42+00:00,19.05129993445389,21.029710761611565,18.7546301686388,17.943534442691423,18.955810054408257,17.044758130483295,17.050550697804084,17.793732968302884,11.097393910085792,6.985625789948259,6.166490673757838,5.216053318227358,-0.4922678827357264,3.499341658664367,13.190335126612217,L7
2001-11-20 20:48:45+00:00,11.190713524682844,14.471831654413698,12.87910698821333,14.387930288563474,14.769665894921069,14.023266368244458,12.471297525535746,13.008655598060583,14.684414026565031,13.006401634676443,13.67256352565412,14.061364541147318,6.732651784590614,9.580531710166635,14.64845740821687,L7
2001-12-22 20:48:56+00:00,19.9973027681446,21.977197147522894,20.044475126303293,18.011760459458927,17.39819915623665,16.84592638355711,16.983432641915265,19.002987021918035,16.24480804232286,12.63922100394397,13.266729603345064,12.93667875768234,8.419737818376671,11.443831949746338,19.070408769415952,L7
2002-01-07 20:48:58+00:00,19.76858092761432,21.65666386886543,21.229730095713727,24.146397414436603,25.54623018617188,22.84747735390033,21.234328768857537,22.867597353801933,20.265679529488008,14.670482652582068,15.790532058381006,17.758939808683785,11.382918167533068,8.673219790237933,10.022747657887164,L7
2002-01-23 20:49:06+00:00,15.585335092890258,22.059995624204788,20.82270218028942,20.13238783123101,20.918896324204628,20.492014867088244,20.36316056323292,22.461772119119008,20.917781920885187,19.100819061043573,17.754783093707644,17.65183274758507,12.869501651866877,16.370972072688787,23.25736057335328,L7
2002-03-05 20:42:58+00:00,23.879289761052945,23.913574833237845,20.47532225179084,20.626159264476964,21.27415047723449,26.044657708424847,26.065752292131464,24.995612365548507,23.51129460627875,20.746232279424703,20.68579665121297,19.28973139120068,14.75372614828746,19.5376398810496,27.0114853872604,L7
2002-03-12 20:49:08+00:00,24.58800359349747,25.177602749132475,21.68528093670216,21.888319901637765,24.1882731285528,26.08824352190437,26.60851932234248,32.510902438559945,26.74731420926653,21.920081340966085,19.46141255467981,18.749509759950165,14.070237368289945,19.73181295903469,26.29089335801032,L7
2002-04-22 20:42:49+00:00,23.474247978235983,25.14026765289148,23.859677459202764,22.40880812384625,22.51174000920486,21.90859847571894,18.327579805969645,23.656943248524907,21.366255899845083,18.531370983409857,15.857425669166702,14.96684432288883,8.512081377163945,11.85255926365405,18.453409830257165,L7
2002-05-15 20:48:57+00:00,,,9.67413391211284,9.770797885392764,10.411452231222524,13.007275869136269,,,,2.391851381492466,2.4725307582394054,0.7477873909073984,-3.1143196532394346,3.837934684501498,11.975298658063366,L7
2002-05-31 20:48:51+00:00,-11.072448891253874,,,,,11.46527935705591,11.494636943572829,13.619969352901602,6.867262919830037,3.642462521875156,5.79094946102551,6.098714969010502,,,,L7
2002-06-09 20:42:36+00:00,26.561870453652578,27.264922880222866,25.739241524933643,25.921441228803555,26.57940735638575,31.83768633774049,35.0015181331391,38.62652692821198,33.080756902314484,24.98777078722643,24.857865497536093,23.25093406833606,19.426604722991943,22.441610028385423,35.624841965733594,L7
2002-06-16 20:48:45+00:00,20.90121684339353,29.61406820379165,27.685896467580964,27.509357874874805,28.73537715919666,28.44250132638558,29.685774377937303,34.87643350129761,27.683957185644587,22.113246045542347,22.42335101618103,20.95352526354943,15.197076878939797,18.102766976095893,26.23721611801583,L7
2002-07-27 20:42:18+00:00,22.83389946316434,24.21765130802309,23.00616385792138,22.263663867621688,22.34823620069458,23.06306345361856,25.02205105785645,31.26356058953916,22.01740603845124,19.19457572071065,17.12924131992805,15.890420246442268,11.276046177772995,17.866821849998246,24.14318462290334,L7
2002-08-03 20:48:26+00:00,29.01859365339209,32.55366853964612,29.902165609367373,29.355645045757264,31.603039803273028,28.668089950400773,29.14654603960554,35.31000897953234,30.42711022377385,26.10555284236944,24.493366737557565,23.38744646517041,21.17939373187633,25.48222311269026,30.91886253830578,L7
2002-08-28 20:42:02+00:00,26.75865117766547,29.74077963968525,26.59875732836882,25.747868136035365,26.38648590740815,26.83843291614949,,,21.884604734117644,19.91729878108349,20.450150521755408,19.75108462315493,16.63073620554992,20.990668808886976,30.949172667407858,L7
2002-09-13 20:41:56+00:00,43.88373096871526,,,,,,,,,,,,,,,L7
2002-09-20 20:48:01+00:00,29.07589672639884,30.240799905437346,28.00346652277058,28.21357359589567,28.35445183116321,33.26993837656521,36.75731297920443,,,24.046441596933224,23.361577930548343,22.724462191852407,18.48461687462617,24.13589299216872,34.341121598403085,L7
2002-09-29 20:41:47+00:00,-7.198204411737905,0.8214094848075555,4.453526179767815,4.949247310645831,10.256430065234216,14.50680134007487,15.369354154057236,17.56988473503416,15.669907018642908,13.861095811817172,15.541180637439904,17.381078424669823,12.493638107346897,13.479161032432446,18.854330697113948,L7
2002-10-31 20:41:52+00:00,17.042868629932194,19.15630868010623,16.58832022193124,23.648418418041125,22.482963084747176,23.4304521605157,19.22928713924289,17.80642379561479,19.66672340139933,17.791347710253007,19.60389513718555,20.358989763209124,14.303209759602067,13.843270972702708,18.867261679621205,L7
2002-11-07 20:48:07+00:00,20.796061379061765,20.931870443991947,12.360032319300368,14.35378296330573,16.82184275352409,16.28157963010381,15.802666907779578,16.727729875869624,9.977895897038108,6.512817675420824,6.606871053156751,6.215456418603369,-0.4641323703114907,1.2843010833072452,7.274491289081051,L7
2002-11-16 20:42:04+00:00,,,,,,,,,,,,,,,,L7
2002-12-09 20:48:29+00:00,18.427480538491377,19.46008477433684,15.98214818398305,16.178552742072448,16.575394257001197,15.92625394197177,15.932225210401624,17.811336070180868,18.089887113743924,16.531809430287904,17.164533665941278,17.230417980253453,10.15579374399788,12.553534356977089,17.891664589392928,L7
2002-12-25 20:48:35+00:00,14.252373491153726,16.105576240843327,13.785208727577848,15.231279823485972,16.4082918527993,14.699809581758874,15.08969835141749,15.19094633272568,13.601110903114394,11.2690020085774,12.52444320363116,13.1406892601768,7.951689616863497,11.526871312018072,17.106554589455754,L7
2003-01-10 20:48:36+00:00,14.697344073536716,16.16142058453154,26.309004041019385,27.73754030477932,31.10537891960792,27.493490197541565,25.892522894819933,24.062353505163244,20.23785124483976,17.920809014912823,18.66431794188993,21.788597406433023,15.624778281958786,18.788323858477927,24.10963320427732,L7
2003-01-26 20:48:44+00:00,9.958706638820816,12.575376879536126,12.473968684129556,13.1881153796762,14.222887160233654,14.316676138277172,13.742445439222656,11.839765797576185,14.60731292224531,13.518701139578852,14.129821463176071,13.685854037117096,7.843505928416809,6.896358528335298,12.05299839752282,L7
2003-02-04 20:42:40+00:00,16.289962097109523,19.038733100561963,16.086727993023644,17.545364820659213,17.56210105532963,16.297320271812772,16.04390261921683,18.17752732774713,17.010635549515154,15.19221353339673,16.238873443464243,17.611462242955056,15.069439373189514,17.496321869047982,22.799334986176284,L7
2003-02-27 20:48:54+00:00,22.04320488718645,23.995221498150286,22.154437449970008,23.709708890291218,24.629206150742867,22.25847352913958,19.79369586567384,18.94919117523469,21.917820054257582,21.56350479932061,23.389087257789942,22.68209463765533,18.102839769793952,20.592262075712867,25.79343198618664,L7
2003-03-15 20:48:58+00:00,16.06865920379921,18.36618514348709,16.926789708916235,17.5664621208683,21.478949909157294,23.78719115076414,24.386328142125898,20.512543554393226,23.42698901358961,21.035836231196186,22.070235218675947,23.28591396902508,18.053593017871,22.92212902618485,29.568360639154545,L7
2003-03-24 20:42:41+00:00,23.48081600503263,23.905037362227347,22.521920329969177,21.85104470065309,22.71157073246976,24.10696271932884,26.558076415951856,28.420911422340005,21.76101887112816,20.64729333696972,22.19477737890953,31.93012954470701,27.55271745817025,29.89863908626149,35.22275108454087,L7
2003-03-31 20:48:57+00:00,10.440523898570506,18.91872202470945,17.616659369415135,15.487176211081252,15.21403925057055,14.895233403136984,15.027735999974482,20.76711558408892,18.483793105476845,15.130589361479656,14.197198979992375,13.033402507842956,8.689963417576761,13.94894687810489,19.352614919750103,L7
2003-05-02 20:49:00+00:00,29.739881365515483,31.432206219249245,31.058189639536536,28.408527124281285,28.8601312525491,28.808763812409605,,,,,,,,,,L7
2003-05-11 20:42:47+00:00,28.95138904888454,33.96976421832033,30.08815032045121,28.961148591314743,31.512020751228352,27.505124313412303,29.36721875774403,31.544541192787104,35.24352738932801,31.22750714439781,31.21856784638983,31.35708730521478,25.336115529885102,28.646333331070075,37.29771735658349,L7
2003-05-27 20:42:45+00:00,18.33311803548008,20.47726009090783,18.48754862565976,19.26209788126292,20.7686463244241,21.750306829817063,21.36657761461028,23.784334520576127,19.630252779476887,18.217608573366665,18.203332249819763,18.239256430611377,13.581297850925049,21.2004973364464,28.89718595065438,L7
2003-07-21 20:48:46+00:00,22.21517213152553,23.78120941095828,23.852833672254462,25.17942912336492,,,,,,,,,,,,L7
2003-07-30 20:42:30+00:00,36.19155008596108,39.4661124967047,39.86435757517218,41.77842759734849,,,,,,,,,,,,L7
2003-08-06 20:48:37+00:00,,26.54109993784061,24.410434146552905,24.85473281489587,25.27398033610924,25.92893913876709,26.250965386092584,26.34002048620046,23.261336722733954,21.354046331801968,19.05569420590062,19.25864406883932,14.666504899414129,21.098446760247327,29.20622608740048,L7
2003-08-15 20:42:28+00:00,,,,,,,,,,,,,27.131891485897103,31.43444670574793,35.78654469918315,L7
2003-10-02 20:42:13+00:00,17.82384099882059,18.867995369072656,17.075272102377646,15.88635606250332,10.271208487446586,2.592267124950908,0.102986773300296,6.11230460819509,10.696850457944072,,,,,,,L7
2003-12-21 20:42:54+00:00,26.79989131197076,38.30634092785336,39.8410540435014,41.22124515301395,,,,,,,,,,,,L7
2004-01-29 20:49:18+00:00,,,,,,,,,,,,,,8.839738423655625,14.827273288876007,L7
2004-02-23 20:43:09+00:00,,,13.096780769055714,13.372311960126773,13.785515885424156,11.968527809186044,11.74594891911468,14.386922853031392,14.588356202978128,13.188489578249916,13.988546379276151,14.39372697173162,13.945513742640175,18.194454869141143,25.380372858701293,L7
2004-03-10 20:43:17+00:00,,,,,,27.657802396372983,24.268742859363805,23.07078919853829,22.079595038832224,20.488732602272425,21.525307801018258,20.23326268985406,16.245025093496945,19.995931504096944,25.2256941345843,L7
2004-04-11 20:43:15+00:00,,17.18884897939062,14.597207460797115,14.366836698420796,14.914225862457066,14.855992334537891,14.86143987675092,16.83103259487383,18.1720022969665,14.95750377413383,14.037408537638283,13.410071187709676,9.2919015577761,13.456591110309745,20.184569824942844,L7
2004-04-27 20:43:12+00:00,6.431135415265228,15.353042447054722,13.163589611380273,13.417720212166552,14.310024881023848,,,,,,,,,,,L7
2004-05-04 20:49:25+00:00,,,,,,,,,16.478018305455866,12.695578154989311,11.977619397494882,11.389390914275364,5.671888951969163,8.935495683332553,18.072633879539783,L7
2004-05-13 20:43:15+00:00,,,,,,18.195494406166727,18.556126781814424,19.45675224907677,18.75709229496365,15.851014595343782,13.588992755659744,13.15464644282376,5.850319694005493,9.548277473761232,19.04481339089347,L7
2004-05-29 20:43:12+00:00,,,,,,,,,,,,,,24.87516913601969,30.134763645931404,L7
2004-06-14 20:43:05+00:00,,,,,,,,,,,,23.88460418850285,18.488791343801847,23.116579186985245,30.788249732292755,L7
2004-07-07 20:49:14+00:00,,20.65849139053773,18.972151569683824,18.96359599697227,19.68885396139453,19.02212145941353,18.01716453797441,17.76718932951574,9.887616209378963,5.133660717632921,5.0391946168278725,5.930923587282172,1.2708000765470155,14.36647187503441,19.89306113521248,L7
2004-07-23 20:49:09+00:00,,,,,,,,15.7149011484935,17.77349150087234,16.488461328920806,15.572322205149844,13.780089063731868,11.599211709962884,16.799598988063565,25.37251756994568,L7
2004-08-08 20:49:02+00:00,,,,,,19.584418312663395,13.089665626176698,16.683119713583928,19.170160197454667,14.475899970170207,12.814517135730783,11.753345124499464,8.569367868265056,12.78488864934749,20.62480960394907,L7
2004-08-17 20:42:51+00:00,,,,,,,,,28.55638833228709,26.364412138969065,26.0591629269836,26.301142385138416,22.68957779555717,32.10658629784227,37.08389965912155,L7
2004-08-24 20:49:01+00:00,-3.4304879437397333,0.5956565385966957,-3.1040413627627967,-3.530510620882497,-2.3510786202088707,,,,,,,-15.3934129504659,,,,L7
2004-09-02 20:42:47+00:00,,,,,,,,,,,,,,,,L7
2004-09-18 20:42:41+00:00,,,,,37.5569578725576,36.9750765405781,,,27.005832881186016,24.33795229351632,24.596447466126985,24.58444342103936,19.99421759442131,23.03431719889676,32.3842166455803,L7
2004-10-11 20:48:47+00:00,19.54361869442685,21.31932488106884,18.084716484875376,17.571490752658004,17.64209061584179,16.384833024460786,16.629789999402732,17.92353407358422,16.263820200426252,13.898817001574445,16.24038780030854,16.6331139800063,11.021753041147123,14.265963884917369,18.74678701986492,L7
2004-10-20 20:42:46+00:00,28.376239090736263,29.672057482822847,28.35141351493406,29.8063130443897,31.27551225089321,30.95067641469549,30.83752912760411,35.99984654138136,33.42694825782807,29.276076342175205,29.194251739264946,29.54094299988,24.86327318040784,29.36478089781437,37.91424779189474,L7
2004-10-27 20:49:03+00:00,22.429568101874946,23.8455999083486,20.958955030722155,18.42332464275873,16.911917722182057,16.582012554304693,16.441533269011217,22.17733784321209,22.242739242711725,19.54681079458513,,,,,,L7
2004-11-12 20:49:10+00:00,7.269674567181688,16.40764529683311,13.786592473323022,13.471952617003629,10.71302966993572,8.848642850513615,7.624696509193784,12.557622180949522,13.105841907198313,5.959309289323244,4.509114381413438,3.770527494032868,-2.3562633025287774,1.054302674974158,6.612152805516123,L7
2004-11-21 20:43:04+00:00,16.897748702101307,18.2666896086012,16.083229965151414,16.112366799449198,16.36512669857339,11.843890337770052,8.322875332129623,14.565363818531122,19.17539843836621,18.77502209275105,19.75591459699313,18.57281848506852,10.608676898288303,13.555588788562035,18.56500962423957,L7
2004-12-14 20:49:25+00:00,,,,,,,,,,,,,9.766759211242272,12.20103197678381,17.600167648444657,L7
2004-12-23 20:43:20+00:00,,,,,,,,,,,,,,,,L7
2005-01-08 20:43:27+00:00,23.20822228269249,23.79586481186402,23.065115792501576,20.39948905417053,17.68606670182395,17.355229984120275,17.521758671601017,21.52436325715881,23.267159994036824,20.22192647439073,19.44788599514612,19.02920880526037,15.012555446110085,19.929908555700617,28.13840301359557,L7
