dates,oahu0060_0001,oahu0060_0002,oahu0060_0003,oahu0060_0004,satname
1991-10-09 20:18:07+00:00,,,,,L5
1991-10-25 20:18:11+00:00,2.170353246954276,6.389045946035951,10.048357108141625,9.884796933275444,L5
1991-12-12 20:18:31+00:00,17.148536725314234,21.42995943839469,22.32349803855496,23.88580363125275,L5
1999-09-05 20:46:59+00:00,13.534131723205128,17.4592617403115,18.099516805465903,16.351308636757157,L7
1999-11-24 20:46:49+00:00,9.750274221110155,19.45903184061169,21.07515452684843,18.98193920926459,L7
2000-01-27 20:46:52+00:00,16.25413287789685,21.147337016935744,24.22202444961072,24.482924358340853,L7
2000-02-12 20:46:47+00:00,11.485392398700569,15.982560352576089,22.816055924451124,21.14316578796376,L7
2000-05-18 20:46:08+00:00,14.072709688104917,20.0801728658029,21.589792584665204,25.81145254760018,L7
2000-06-03 20:45:56+00:00,8.99487884418263,16.866520430039376,20.912259187479115,23.606339077200467,L7
2000-06-19 20:45:53+00:00,10.346624644535904,14.93341351762007,20.59453830426436,25.291514089490533,L7
2000-09-07 20:44:48+00:00,5.12074264690766,8.343691048372033,12.869173454243416,10.27950326685323,L7
2000-11-26 20:44:25+00:00,16.956710500132974,21.47908306194976,24.26450330030108,27.628560515830603,L7
2000-12-28 20:44:30+00:00,20.469927241177093,27.561214436843144,28.434250563550325,26.79842767036457,L7
2001-01-13 20:44:32+00:00,,,,,L7
2001-02-14 20:44:29+00:00,,,,,L7
2001-03-02 20:44:23+00:00,22.68003631612852,28.3455247618366,29.220849404545,29.01569891739168,L7
2001-04-03 20:44:06+00:00,8.889029175992572,13.796645648366368,16.263090722086556,16.46421779727318,L7
2001-08-25 20:42:49+00:00,11.84385977735142,16.461340066336177,19.333697599442125,17.623283415919246,L7
2001-09-10 20:42:38+00:00,8.306424411347823,11.984436442301678,11.368338517185842,9.729178702887848,L7
2001-10-12 20:42:13+00:00,0.4847728971308771,4.9273449592632,6.440171541173816,4.753586146003492,L7
2001-10-28 20:42:21+00:00,7.949994316684862,13.9443439370096,14.052165708073574,11.324925157985192,L7
2001-11-29 20:42:36+00:00,6.647027046557848,10.523623514915416,11.345818702156416,9.409730438055988,L7
2001-12-31 20:42:36+00:00,9.86826747108452,14.75297566499952,19.4210151461244,17.879018371479546,L7
2002-01-16 20:42:50+00:00,3.3889688565169624,6.227899566284835,7.377557416513306,5.690815435595103,L7
2002-02-01 20:42:53+00:00,14.317688847824355,16.888178333185685,17.317498506174843,15.593567756871003,L7
2002-04-22 20:42:49+00:00,11.829653287779696,15.686469561900864,17.23920013238006,13.45827106871702,L7
2002-05-24 20:42:43+00:00,6.61972480125824,16.319868687347522,23.44381812008212,21.3098258262962,L7
2002-06-25 20:42:29+00:00,-3.8596645422885807,3.525817193049966,8.83065984369997,7.11118493200996,L7
2002-07-27 20:42:18+00:00,0.1620247722540668,9.506514914611554,13.306737180805426,14.120441230324394,L7
2002-11-16 20:42:04+00:00,3.109398201304588,10.180199517195089,18.917063680257947,20.856656263523902,L7
2003-03-24 20:42:41+00:00,19.900437913832373,21.823901920729163,23.647496965640887,20.35547665549855,L7
2003-04-25 20:42:48+00:00,3.631278003104222,6.187230492333448,5.04235383028916,3.548187381198046,L7
2003-05-11 20:42:47+00:00,8.512228992403656,12.634257120761465,15.709395542689403,12.755474742556691,L7
2003-05-27 20:42:45+00:00,5.818100450415527,9.307165359125092,9.908945001120165,8.23730875080394,L7
2003-07-30 20:42:30+00:00,,,,,L7
2003-08-15 20:42:28+00:00,2.680459750984293,8.828713017066839,14.05666018021305,11.547517372207182,L7
2003-08-31 20:42:24+00:00,15.407017101914304,19.51047302848652,23.40511676240862,20.389160836985,L7
2003-10-02 20:42:13+00:00,18.57879008955696,24.74889557024545,27.69728345159542,32.0587978656592,L7
2004-01-06 20:42:58+00:00,5.203634309367106,11.67502702357179,15.734006525756303,16.90212320155643,L7
2004-01-22 20:43:05+00:00,8.066683869356249,14.46345217526741,18.871159043968323,17.462655989296426,L7
2004-02-07 20:43:10+00:00,,,,,L7
2004-03-10 20:43:17+00:00,7.788718654027078,14.659804992211688,18.053520468579304,16.571041999616877,L7
2004-04-27 20:43:12+00:00,,,,,L7
2004-05-13 20:43:15+00:00,7.684882325931862,11.796735175871888,12.730883699286489,10.802491923725668,L7
2004-06-14 20:43:05+00:00,-10.433021700323389,-6.54967096471605,-5.552761596259757,5.601799924996724,L7
2004-07-16 20:43:01+00:00,9.98253402153489,16.141328004540732,21.5899806503409,21.01131458574521,L7
2004-08-01 20:42:53+00:00,8.724854938789003,14.101408559009148,19.72275188082201,18.824843011918507,L7
2004-08-17 20:42:51+00:00,8.814820348684572,14.384701995982857,20.203500706597385,18.721694730751626,L7
2004-09-18 20:42:41+00:00,10.43385667347234,15.135919329079693,16.677874193709346,14.213507906737266,L7
2004-12-23 20:43:20+00:00,,,,,L7
2005-01-08 20:43:27+00:00,15.963242469637516,20.24052188591548,24.30176534779629,22.52277723351773,L7
2005-04-30 20:43:38+00:00,6.815494550356853,14.524669756875788,18.875724058408807,17.53859923845466,L7
2005-07-19 20:43:29+00:00,12.69456879062713,17.594316628774006,19.325790427736425,16.837115698151592,L7
2005-08-04 20:43:26+00:00,12.30198561991602,17.509637225720507,23.18892212697926,23.55191319394971,L7
2005-09-05 20:43:12+00:00,,,,,L7
2005-10-07 20:43:03+00:00,9.219996819845704,16.773097622789916,21.87680333813222,20.20699556538902,L7
2005-10-23 20:43:18+00:00,14.8491156213967,19.26449696030481,17.978117149423387,21.477351632802435,L7
2005-12-26 20:43:45+00:00,15.555092343220425,20.185053632202983,22.35421930589237,19.473264618836573,L7
2006-01-11 20:43:54+00:00,,,,,L7
2006-02-12 20:44:07+00:00,,,,,L7
2006-04-17 20:44:03+00:00,6.763888332113655,14.388538187549134,19.38525125660329,18.843899559216226,L7
2006-06-20 20:44:01+00:00,,,,,L7
2006-07-22 20:43:46+00:00,,,,,L7
2006-08-23 20:43:42+00:00,2.562603042941332,6.905122403227762,10.61754858234513,8.203128592856839,L7
2006-10-10 20:43:27+00:00,6.687501846845251,10.584810374635747,9.443077475556214,7.822261079635539,L7
2006-11-27 20:44:07+00:00,11.078504873884198,14.994856591324677,15.421627351878538,13.8369105267695,L7
2007-01-14 20:44:16+00:00,12.811343998210198,17.335915157511394,19.30870956690971,16.782098929157804,L7
2007-03-19 20:44:35+00:00,,,,,L7
2007-05-06 20:44:29+00:00,,,,,L7
2007-06-07 20:44:19+00:00,13.557739067863386,17.823690292092618,24.11610984067033,26.11894901304176,L7
2007-07-25 20:44:13+00:00,14.194181410742331,18.72913760904019,21.367221267318605,20.20951226023661,L7
2007-09-11 20:43:53+00:00,,,,,L7
2007-10-13 20:43:49+00:00,13.45421099282405,17.720807902492428,22.934755888510853,19.071097559476293,L7
2007-11-14 20:44:10+00:00,11.19305801287901,16.51264121225851,21.12727693156873,19.87829335494701,L7
2007-12-16 20:44:22+00:00,,,,,L7
2008-01-01 20:44:24+00:00,,,,,L7
2008-02-02 20:44:23+00:00,7.91147238404535,12.7024939515256,,,L7
2008-02-18 20:44:19+00:00,10.765874920588878,15.889180631677124,21.67993289035396,17.611290161113196,L7
2008-05-08 20:44:05+00:00,3.493878717901058,7.633179932630117,9.668488402090876,12.230552284568828,L7
2008-06-09 20:43:51+00:00,,,,,L7
2008-07-27 20:43:20+00:00,16.75972375575501,14.874628750386464,9.058148728301816,4.489198698473304,L7
2008-08-28 20:43:07+00:00,12.485456223058677,16.149325314784065,15.630282696643109,13.263081246171325,L7
2008-09-29 20:42:49+00:00,17.835703557485846,22.24158303583883,24.431106930899183,26.606264283485785,L7
2008-10-15 20:42:44+00:00,,,,,L7
2008-12-02 20:43:25+00:00,-5.045188822655723,-1.163420372799136,-1.5538825162224503,-9.51397439983528,L7
2009-01-19 20:43:47+00:00,14.0082849451076,18.27602747800811,23.01939878366753,19.095653066983072,L7
2009-04-25 20:44:27+00:00,3.964916289414791,9.22293503583657,12.459927971736905,16.023378746789643,L7
2009-05-27 20:44:30+00:00,,,,,L7
2009-06-12 20:44:29+00:00,5.714042517558558,13.223222029530058,16.095842940787026,17.17196936657605,L7
2009-07-30 20:44:18+00:00,-3.874908751047768,-3.4880234906370102,,,L7
2009-08-15 20:44:13+00:00,9.314379843666172,13.026554561068918,10.36803023320943,8.819645950991665,L7
2009-11-19 20:44:44+00:00,29.44413766421916,33.60150766861299,33.92155821319168,31.69563756731954,L7
2009-12-05 20:44:54+00:00,18.99358602731165,23.28201852195206,22.930533218497217,28.4000497839662,L7
2010-01-22 20:45:41+00:00,11.237503460551356,15.54604039402222,22.79493036767745,23.76064698147245,L7
2010-02-07 20:45:53+00:00,9.606924175013967,16.266954090519196,20.570859319950795,16.74709850778085,L7
2010-02-23 20:46:03+00:00,10.491446458048737,17.08528443968573,21.286552219135825,18.51196967800904,L7
2010-03-27 20:46:15+00:00,14.99050699712742,20.457329371535305,26.481541326075025,23.762631949456186,L7
2010-07-01 20:46:15+00:00,,,,,L7
2010-08-02 20:46:16+00:00,13.401499156519051,17.4598726023553,16.530626210912224,14.780845860516605,L7
2010-09-03 20:46:20+00:00,-1.981048599804864,1.1548472346211087,,,L7
2010-10-05 20:46:20+00:00,16.924175911670822,21.091403977209865,25.484705357185423,27.32509886500923,L7
2010-10-21 20:46:30+00:00,,,,,L7
2010-12-08 20:47:02+00:00,,,,,L7
2010-12-24 20:47:09+00:00,11.228512956765163,15.840936178842927,19.08723393650317,18.626800498778223,L7
2011-01-09 20:47:18+00:00,,,,,L7
2011-01-25 20:47:25+00:00,11.720211759124354,15.979682911695845,22.31092417653422,24.34597246558597,L7
2011-02-26 20:47:34+00:00,,,,,L7
2011-03-30 20:47:40+00:00,10.212329519189806,14.31968225804311,15.040306138296348,13.396837016671167,L7
2011-08-21 20:47:27+00:00,10.416962994928568,15.061681254536865,18.181723710511744,16.442709941097494,L7
2011-10-08 20:47:16+00:00,7.068281601704973,4.50169381164009,2.420629699481139,0.8088926881384396,L7
2011-11-09 20:47:34+00:00,,,,,L7
2012-01-28 20:48:05+00:00,11.010267493833297,15.267460431949452,22.10497647608011,23.594421862268,L7
2012-04-01 20:48:10+00:00,6.515144823447373,14.235047730981316,15.83356644096767,14.014728506466826,L7
2012-04-17 20:48:07+00:00,10.275393917053126,15.910308005396042,18.149291552346188,17.056687613337083,L7
2012-07-06 20:48:43+00:00,13.878980704656495,19.231101270277623,21.8534393065758,20.84452026474759,L7
2012-07-22 20:48:55+00:00,8.893647876757074,13.42405956806448,14.748605771899774,13.203144257709315,L7
2012-08-07 20:49:06+00:00,,,,,L7
2012-09-08 20:49:27+00:00,20.77934877631333,25.573926917235763,26.25582264860804,24.00424127905351,L7
2012-10-10 20:49:43+00:00,16.269401517503958,21.775385291069,23.399979432665603,21.728392801082386,L7
2012-12-29 20:50:13+00:00,12.411197177915824,17.680873618308283,20.156516331519096,19.117588485366152,L7
2013-01-14 20:50:11+00:00,,,,,L7
2013-01-30 20:50:16+00:00,27.598908186772128,32.34976036117273,33.50898490303423,32.07455282609122,L7
2013-02-15 20:50:15+00:00,,,,,L7
2013-04-04 20:50:06+00:00,,,,,L7
2013-04-20 20:49:59+00:00,11.375833605448676,15.656052509756975,17.687556810156902,15.991823075527977,L7
2013-04-28 20:55:49+00:00,9.877355644996252,16.34137722117135,22.438586684455466,24.4429687556446,L8
2013-05-06 20:49:57+00:00,9.553071691370226,13.300959772760224,11.563145664867942,10.365354201372003,L7
2013-05-14 20:56:01+00:00,8.62376276110867,14.669088343570255,22.66170454583593,23.080475379696416,L8
2013-05-22 20:49:54+00:00,5.546231174827502,10.47628643331418,11.448586074045448,15.94427319381468,L7
2013-06-15 20:56:01+00:00,7.399287402967836,12.617075653714435,13.11319814219674,11.693882973384284,L8
2013-07-09 20:49:28+00:00,,,,,L7
2013-07-25 20:49:21+00:00,,,,,L7
2013-08-02 20:56:04+00:00,12.99273154310028,17.250871962125487,23.92744782891081,19.767124381126308,L8
2013-08-26 20:49:28+00:00,10.611520257318842,15.284384636292728,17.89344926772255,15.941512778221185,L7
2013-09-11 20:49:40+00:00,13.021007004221584,16.793527008723686,16.55950661921371,15.414909305603445,L7
2013-10-05 20:55:57+00:00,16.553320821342254,21.008022726831573,22.913024969740448,24.68389523471321,L8
2013-10-29 20:50:07+00:00,10.812194125940769,14.556138922248916,10.472546561547189,8.35320029244024,L7
2013-11-06 20:55:48+00:00,21.48816025842696,25.1058349514186,25.53185058051644,25.44746446187619,L8
2013-11-22 20:55:38+00:00,21.13447758587805,25.50059710900341,23.93329237364913,29.00123804242492,L8
2013-12-08 20:55:40+00:00,20.624829906130483,24.74027235025409,25.59395865320544,24.063531058869906,L8
2014-02-10 20:54:57+00:00,16.88081941656426,21.257996547556587,26.65632929980631,23.94190597380179,L8
2014-02-26 20:54:45+00:00,26.82530737494797,30.47602564552393,31.889846851712026,29.503483287150527,L8
2014-03-14 20:54:34+00:00,19.200306665157697,24.366684454413253,25.84158718661373,24.24252028711871,L8
2014-03-30 20:54:17+00:00,12.423141984311515,17.10545360598047,22.84612827356815,25.17534879809235,L8
